,timestamp,value
5472,2014-10-23 00:00:00,13496
5473,2014-10-23 00:30:00,10416
5474,2014-10-23 01:00:00,8090
5475,2014-10-23 01:30:00,5946
5476,2014-10-23 02:00:00,4330
5477,2014-10-23 02:30:00,3282
5478,2014-10-23 03:00:00,2732
5479,2014-10-23 03:30:00,2524
5480,2014-10-23 04:00:00,2700
5481,2014-10-23 04:30:00,2290
5482,2014-10-23 05:00:00,2743
5483,2014-10-23 05:30:00,4732
5484,2014-10-23 06:00:00,7570
5485,2014-10-23 06:30:00,12751
5486,2014-10-23 07:00:00,16887
5487,2014-10-23 07:30:00,20268
5488,2014-10-23 08:00:00,21992
5489,2014-10-23 08:30:00,21301
5490,2014-10-23 09:00:00,20526
5491,2014-10-23 09:30:00,19251
5492,2014-10-23 10:00:00,18228
5493,2014-10-23 10:30:00,18603
5494,2014-10-23 11:00:00,18762
5495,2014-10-23 11:30:00,19645
5496,2014-10-23 12:00:00,20453
5497,2014-10-23 12:30:00,19400
5498,2014-10-23 13:00:00,18448
5499,2014-10-23 13:30:00,18199
5500,2014-10-23 14:00:00,18845
5501,2014-10-23 14:30:00,18973
5502,2014-10-23 15:00:00,17968
5503,2014-10-23 15:30:00,15112
5504,2014-10-23 16:00:00,13580
5505,2014-10-23 16:30:00,12751
5506,2014-10-23 17:00:00,15901
5507,2014-10-23 17:30:00,19774
5508,2014-10-23 18:00:00,21960
5509,2014-10-23 18:30:00,23790
5510,2014-10-23 19:00:00,24998
5511,2014-10-23 19:30:00,25414
5512,2014-10-23 20:00:00,26075
5513,2014-10-23 20:30:00,25616
5514,2014-10-23 21:00:00,25916
5515,2014-10-23 21:30:00,25589
5516,2014-10-23 22:00:00,25041
5517,2014-10-23 22:30:00,24891
5518,2014-10-23 23:00:00,23888
5519,2014-10-23 23:30:00,22464
5520,2014-10-24 00:00:00,19061
5521,2014-10-24 00:30:00,16689
5522,2014-10-24 01:00:00,13006
5523,2014-10-24 01:30:00,9512
5524,2014-10-24 02:00:00,7745
5525,2014-10-24 02:30:00,6037
5526,2014-10-24 03:00:00,5194
5527,2014-10-24 03:30:00,4419
5528,2014-10-24 04:00:00,4267
5529,2014-10-24 04:30:00,3366
5530,2014-10-24 05:00:00,3096
5531,2014-10-24 05:30:00,4532
5532,2014-10-24 06:00:00,6877
5533,2014-10-24 06:30:00,11826
5534,2014-10-24 07:00:00,15333
5535,2014-10-24 07:30:00,19013
5536,2014-10-24 08:00:00,20131
5537,2014-10-24 08:30:00,19779
5538,2014-10-24 09:00:00,19227
5539,2014-10-24 09:30:00,18824
5540,2014-10-24 10:00:00,17705
5541,2014-10-24 10:30:00,18111
5542,2014-10-24 11:00:00,17408
5543,2014-10-24 11:30:00,18509
5544,2014-10-24 12:00:00,18510
5545,2014-10-24 12:30:00,17910
5546,2014-10-24 13:00:00,17690
5547,2014-10-24 13:30:00,18149
5548,2014-10-24 14:00:00,19632
5549,2014-10-24 14:30:00,19426
5550,2014-10-24 15:00:00,18760
5551,2014-10-24 15:30:00,16379
5552,2014-10-24 16:00:00,15083
5553,2014-10-24 16:30:00,14553
5554,2014-10-24 17:00:00,17509
5555,2014-10-24 17:30:00,20911
5556,2014-10-24 18:00:00,22958
5557,2014-10-24 18:30:00,25257
5558,2014-10-24 19:00:00,26659
5559,2014-10-24 19:30:00,27104
5560,2014-10-24 20:00:00,26439
5561,2014-10-24 20:30:00,25840
5562,2014-10-24 21:00:00,25694
5563,2014-10-24 21:30:00,26093
5564,2014-10-24 22:00:00,26821
5565,2014-10-24 22:30:00,26870
5566,2014-10-24 23:00:00,26889
5567,2014-10-24 23:30:00,27283
5568,2014-10-25 00:00:00,25739
5569,2014-10-25 00:30:00,23889
5570,2014-10-25 01:00:00,22278
5571,2014-10-25 01:30:00,20337
5572,2014-10-25 02:00:00,19179
5573,2014-10-25 02:30:00,16566
5574,2014-10-25 03:00:00,14146
5575,2014-10-25 03:30:00,12015
5576,2014-10-25 04:00:00,10285
5577,2014-10-25 04:30:00,6316
5578,2014-10-25 05:00:00,4106
5579,2014-10-25 05:30:00,3465
5580,2014-10-25 06:00:00,3657
5581,2014-10-25 06:30:00,4756
5582,2014-10-25 07:00:00,6003
5583,2014-10-25 07:30:00,7853
5584,2014-10-25 08:00:00,9091
5585,2014-10-25 08:30:00,12209
5586,2014-10-25 09:00:00,13433
5587,2014-10-25 09:30:00,16768
5588,2014-10-25 10:00:00,16390
5589,2014-10-25 10:30:00,18666
5590,2014-10-25 11:00:00,19740
5591,2014-10-25 11:30:00,21266
5592,2014-10-25 12:00:00,21452
5593,2014-10-25 12:30:00,21613
5594,2014-10-25 13:00:00,21773
5595,2014-10-25 13:30:00,21440
5596,2014-10-25 14:00:00,20362
5597,2014-10-25 14:30:00,20601
5598,2014-10-25 15:00:00,20989
5599,2014-10-25 15:30:00,20210
5600,2014-10-25 16:00:00,18243
5601,2014-10-25 16:30:00,16875
5602,2014-10-25 17:00:00,19078
5603,2014-10-25 17:30:00,22244
5604,2014-10-25 18:00:00,23703
5605,2014-10-25 18:30:00,25544
5606,2014-10-25 19:00:00,27125
5607,2014-10-25 19:30:00,26539
5608,2014-10-25 20:00:00,24964
5609,2014-10-25 20:30:00,23665
5610,2014-10-25 21:00:00,23200
5611,2014-10-25 21:30:00,24238
5612,2014-10-25 22:00:00,25202
5613,2014-10-25 22:30:00,26140
5614,2014-10-25 23:00:00,27417
5615,2014-10-25 23:30:00,27692
5616,2014-10-26 00:00:00,26866
5617,2014-10-26 00:30:00,26254
5618,2014-10-26 01:00:00,24482
5619,2014-10-26 01:30:00,22425
5620,2014-10-26 02:00:00,20865
5621,2014-10-26 02:30:00,18801
5622,2014-10-26 03:00:00,16066
5623,2014-10-26 03:30:00,14093
5624,2014-10-26 04:00:00,11863
5625,2014-10-26 04:30:00,7194
5626,2014-10-26 05:00:00,4661
5627,2014-10-26 05:30:00,3656
5628,2014-10-26 06:00:00,3780
5629,2014-10-26 06:30:00,4116
5630,2014-10-26 07:00:00,4530
5631,2014-10-26 07:30:00,6287
5632,2014-10-26 08:00:00,7318
5633,2014-10-26 08:30:00,9260
5634,2014-10-26 09:00:00,10911
5635,2014-10-26 09:30:00,14136
5636,2014-10-26 10:00:00,15466
5637,2014-10-26 10:30:00,18611
5638,2014-10-26 11:00:00,18437
5639,2014-10-26 11:30:00,20375
5640,2014-10-26 12:00:00,20658
5641,2014-10-26 12:30:00,21283
5642,2014-10-26 13:00:00,20200
5643,2014-10-26 13:30:00,20135
5644,2014-10-26 14:00:00,20306
5645,2014-10-26 14:30:00,20404
5646,2014-10-26 15:00:00,19931
5647,2014-10-26 15:30:00,19772
5648,2014-10-26 16:00:00,18406
5649,2014-10-26 16:30:00,16957
5650,2014-10-26 17:00:00,17972
5651,2014-10-26 17:30:00,19563
5652,2014-10-26 18:00:00,20106
5653,2014-10-26 18:30:00,20449
5654,2014-10-26 19:00:00,19860
5655,2014-10-26 19:30:00,19343
5656,2014-10-26 20:00:00,18128
5657,2014-10-26 20:30:00,17298
5658,2014-10-26 21:00:00,16004
5659,2014-10-26 21:30:00,16422
5660,2014-10-26 22:00:00,14618
5661,2014-10-26 22:30:00,13017
5662,2014-10-26 23:00:00,11532
5663,2014-10-26 23:30:00,10089
5664,2014-10-27 00:00:00,8326
5665,2014-10-27 00:30:00,6579
5666,2014-10-27 01:00:00,4385
5667,2014-10-27 01:30:00,3470
5668,2014-10-27 02:00:00,2854
5669,2014-10-27 02:30:00,2128
5670,2014-10-27 03:00:00,1785
5671,2014-10-27 03:30:00,1707
5672,2014-10-27 04:00:00,2138
5673,2014-10-27 04:30:00,2406
5674,2014-10-27 05:00:00,2847
5675,2014-10-27 05:30:00,4951
5676,2014-10-27 06:00:00,7094
5677,2014-10-27 06:30:00,11090
5678,2014-10-27 07:00:00,14205
5679,2014-10-27 07:30:00,17506
5680,2014-10-27 08:00:00,18105
5681,2014-10-27 08:30:00,17656
5682,2014-10-27 09:00:00,17751
5683,2014-10-27 09:30:00,17096
5684,2014-10-27 10:00:00,15784
5685,2014-10-27 10:30:00,16086
5686,2014-10-27 11:00:00,14843
5687,2014-10-27 11:30:00,16446
5688,2014-10-27 12:00:00,16614
5689,2014-10-27 12:30:00,16155
5690,2014-10-27 13:00:00,15502
5691,2014-10-27 13:30:00,16293
5692,2014-10-27 14:00:00,16885
5693,2014-10-27 14:30:00,17759
5694,2014-10-27 15:00:00,18533
5695,2014-10-27 15:30:00,17617
5696,2014-10-27 16:00:00,16279
5697,2014-10-27 16:30:00,15551
5698,2014-10-27 17:00:00,18199
5699,2014-10-27 17:30:00,20618
5700,2014-10-27 18:00:00,22703
5701,2014-10-27 18:30:00,23897
5702,2014-10-27 19:00:00,24329
5703,2014-10-27 19:30:00,23182
5704,2014-10-27 20:00:00,21778
5705,2014-10-27 20:30:00,21251
5706,2014-10-27 21:00:00,21189
5707,2014-10-27 21:30:00,20884
5708,2014-10-27 22:00:00,19670
5709,2014-10-27 22:30:00,18163
5710,2014-10-27 23:00:00,15613
5711,2014-10-27 23:30:00,13371
5712,2014-10-28 00:00:00,10910
5713,2014-10-28 00:30:00,7638
5714,2014-10-28 01:00:00,5589
5715,2014-10-28 01:30:00,4215
5716,2014-10-28 02:00:00,3386
5717,2014-10-28 02:30:00,2753
5718,2014-10-28 03:00:00,2181
5719,2014-10-28 03:30:00,2034
5720,2014-10-28 04:00:00,2094
5721,2014-10-28 04:30:00,1896
5722,2014-10-28 05:00:00,2632
5723,2014-10-28 05:30:00,4581
5724,2014-10-28 06:00:00,6612
5725,2014-10-28 06:30:00,11609
5726,2014-10-28 07:00:00,15127
5727,2014-10-28 07:30:00,19097
5728,2014-10-28 08:00:00,19516
5729,2014-10-28 08:30:00,19422
5730,2014-10-28 09:00:00,18088
5731,2014-10-28 09:30:00,17669
5732,2014-10-28 10:00:00,16744
5733,2014-10-28 10:30:00,17075
5734,2014-10-28 11:00:00,16035
5735,2014-10-28 11:30:00,17421
5736,2014-10-28 12:00:00,17756
5737,2014-10-28 12:30:00,17057
5738,2014-10-28 13:00:00,16101
5739,2014-10-28 13:30:00,17443
5740,2014-10-28 14:00:00,17890
5741,2014-10-28 14:30:00,18651
5742,2014-10-28 15:00:00,18762
5743,2014-10-28 15:30:00,17135
5744,2014-10-28 16:00:00,15175
5745,2014-10-28 16:30:00,13958
5746,2014-10-28 17:00:00,16881
5747,2014-10-28 17:30:00,19615
5748,2014-10-28 18:00:00,22196
5749,2014-10-28 18:30:00,22906
5750,2014-10-28 19:00:00,23482
5751,2014-10-28 19:30:00,23088
5752,2014-10-28 20:00:00,23728
5753,2014-10-28 20:30:00,23210
5754,2014-10-28 21:00:00,23685
5755,2014-10-28 21:30:00,23843
5756,2014-10-28 22:00:00,22597
5757,2014-10-28 22:30:00,20923
5758,2014-10-28 23:00:00,19229
5759,2014-10-28 23:30:00,15963
5760,2014-10-29 00:00:00,12292
5761,2014-10-29 00:30:00,9190
5762,2014-10-29 01:00:00,6864
5763,2014-10-29 01:30:00,5693
5764,2014-10-29 02:00:00,4499
5765,2014-10-29 02:30:00,3304
5766,2014-10-29 03:00:00,2560
5767,2014-10-29 03:30:00,2485
5768,2014-10-29 04:00:00,2560
5769,2014-10-29 04:30:00,2248
5770,2014-10-29 05:00:00,2389
5771,2014-10-29 05:30:00,4313
5772,2014-10-29 06:00:00,6649
5773,2014-10-29 06:30:00,11289
5774,2014-10-29 07:00:00,15103
5775,2014-10-29 07:30:00,19437
5776,2014-10-29 08:00:00,19443
5777,2014-10-29 08:30:00,19707
5778,2014-10-29 09:00:00,18912
5779,2014-10-29 09:30:00,18203
5780,2014-10-29 10:00:00,16492
5781,2014-10-29 10:30:00,16837
5782,2014-10-29 11:00:00,16075
5783,2014-10-29 11:30:00,17160
5784,2014-10-29 12:00:00,17606
5785,2014-10-29 12:30:00,17267
5786,2014-10-29 13:00:00,16875
5787,2014-10-29 13:30:00,17940
5788,2014-10-29 14:00:00,18339
5789,2014-10-29 14:30:00,18971
5790,2014-10-29 15:00:00,19298
5791,2014-10-29 15:30:00,16665
5792,2014-10-29 16:00:00,15008
5793,2014-10-29 16:30:00,13873
5794,2014-10-29 17:00:00,17894
5795,2014-10-29 17:30:00,21574
5796,2014-10-29 18:00:00,22116
5797,2014-10-29 18:30:00,23582
5798,2014-10-29 19:00:00,25553
5799,2014-10-29 19:30:00,25299
5800,2014-10-29 20:00:00,24778
5801,2014-10-29 20:30:00,24729
5802,2014-10-29 21:00:00,24907
5803,2014-10-29 21:30:00,24810
5804,2014-10-29 22:00:00,24246
5805,2014-10-29 22:30:00,23250
5806,2014-10-29 23:00:00,20700
5807,2014-10-29 23:30:00,18631
5808,2014-10-30 00:00:00,14048
5809,2014-10-30 00:30:00,10691
5810,2014-10-30 01:00:00,8363
5811,2014-10-30 01:30:00,6405
5812,2014-10-30 02:00:00,5251
5813,2014-10-30 02:30:00,3714
5814,2014-10-30 03:00:00,3232
5815,2014-10-30 03:30:00,3057
5816,2014-10-30 04:00:00,3005
5817,2014-10-30 04:30:00,2506
5818,2014-10-30 05:00:00,2821
5819,2014-10-30 05:30:00,5287
5820,2014-10-30 06:00:00,7427
5821,2014-10-30 06:30:00,12248
5822,2014-10-30 07:00:00,15618
5823,2014-10-30 07:30:00,19528
5824,2014-10-30 08:00:00,19813
5825,2014-10-30 08:30:00,19680
5826,2014-10-30 09:00:00,19351
5827,2014-10-30 09:30:00,18967
5828,2014-10-30 10:00:00,17899
5829,2014-10-30 10:30:00,17994
5830,2014-10-30 11:00:00,17167
5831,2014-10-30 11:30:00,18094
5832,2014-10-30 12:00:00,18575
5833,2014-10-30 12:30:00,18022
5834,2014-10-30 13:00:00,17359
5835,2014-10-30 13:30:00,18035
5836,2014-10-30 14:00:00,18733
5837,2014-10-30 14:30:00,19410
5838,2014-10-30 15:00:00,18991
5839,2014-10-30 15:30:00,16749
5840,2014-10-30 16:00:00,14604
5841,2014-10-30 16:30:00,13367
5842,2014-10-30 17:00:00,16382
5843,2014-10-30 17:30:00,19879
5844,2014-10-30 18:00:00,21735
5845,2014-10-30 18:30:00,23802
5846,2014-10-30 19:00:00,24832
5847,2014-10-30 19:30:00,24964
5848,2014-10-30 20:00:00,25791
5849,2014-10-30 20:30:00,25810
5850,2014-10-30 21:00:00,25816
5851,2014-10-30 21:30:00,25849
5852,2014-10-30 22:00:00,24877
5853,2014-10-30 22:30:00,25072
5854,2014-10-30 23:00:00,24763
5855,2014-10-30 23:30:00,22241
5856,2014-10-31 00:00:00,19957
5857,2014-10-31 00:30:00,16881
5858,2014-10-31 01:00:00,13588
5859,2014-10-31 01:30:00,10958
5860,2014-10-31 02:00:00,9119
5861,2014-10-31 02:30:00,7589
5862,2014-10-31 03:00:00,6221
5863,2014-10-31 03:30:00,4936
5864,2014-10-31 04:00:00,4796
5865,2014-10-31 04:30:00,3555
5866,2014-10-31 05:00:00,3337
5867,2014-10-31 05:30:00,4665
5868,2014-10-31 06:00:00,7084
5869,2014-10-31 06:30:00,11681
5870,2014-10-31 07:00:00,14822
5871,2014-10-31 07:30:00,19004
5872,2014-10-31 08:00:00,20306
5873,2014-10-31 08:30:00,20687
5874,2014-10-31 09:00:00,19585
5875,2014-10-31 09:30:00,18702
5876,2014-10-31 10:00:00,18099
5877,2014-10-31 10:30:00,18335
5878,2014-10-31 11:00:00,17653
5879,2014-10-31 11:30:00,18889
5880,2014-10-31 12:00:00,19146
5881,2014-10-31 12:30:00,18833
5882,2014-10-31 13:00:00,18315
5883,2014-10-31 13:30:00,18917
5884,2014-10-31 14:00:00,20430
5885,2014-10-31 14:30:00,20608
5886,2014-10-31 15:00:00,19915
5887,2014-10-31 15:30:00,16981
5888,2014-10-31 16:00:00,15045
5889,2014-10-31 16:30:00,13978
5890,2014-10-31 17:00:00,16891
5891,2014-10-31 17:30:00,20025
5892,2014-10-31 18:00:00,21438
5893,2014-10-31 18:30:00,23813
5894,2014-10-31 19:00:00,25517
5895,2014-10-31 19:30:00,25493
5896,2014-10-31 20:00:00,25475
5897,2014-10-31 20:30:00,26996
5898,2014-10-31 21:00:00,27015
5899,2014-10-31 21:30:00,27264
5900,2014-10-31 22:00:00,26977
5901,2014-10-31 22:30:00,26343
5902,2014-10-31 23:00:00,26333
5903,2014-10-31 23:30:00,26524
5904,2014-11-01 00:00:00,25425
5905,2014-11-01 00:30:00,24937
5906,2014-11-01 01:00:00,24946
5907,2014-11-01 01:30:00,23736
5908,2014-11-01 02:00:00,23245
5909,2014-11-01 02:30:00,21459
5910,2014-11-01 03:00:00,19849
5911,2014-11-01 03:30:00,17679
5912,2014-11-01 04:00:00,15018
5913,2014-11-01 04:30:00,10600
5914,2014-11-01 05:00:00,7758
5915,2014-11-01 05:30:00,5907
5916,2014-11-01 06:00:00,5743
5917,2014-11-01 06:30:00,6223
5918,2014-11-01 07:00:00,6386
5919,2014-11-01 07:30:00,9098
5920,2014-11-01 08:00:00,9864
5921,2014-11-01 08:30:00,12903
5922,2014-11-01 09:00:00,14185
5923,2014-11-01 09:30:00,18584
5924,2014-11-01 10:00:00,19066
5925,2014-11-01 10:30:00,22683
5926,2014-11-01 11:00:00,23292
5927,2014-11-01 11:30:00,24154
5928,2014-11-01 12:00:00,25310
5929,2014-11-01 12:30:00,26625
5930,2014-11-01 13:00:00,25584
5931,2014-11-01 13:30:00,25115
5932,2014-11-01 14:00:00,23935
5933,2014-11-01 14:30:00,23341
5934,2014-11-01 15:00:00,23337
5935,2014-11-01 15:30:00,22199
5936,2014-11-01 16:00:00,20008
5937,2014-11-01 16:30:00,18443
5938,2014-11-01 17:00:00,20865
5939,2014-11-01 17:30:00,23719
5940,2014-11-01 18:00:00,25241
5941,2014-11-01 18:30:00,27383
5942,2014-11-01 19:00:00,28398
5943,2014-11-01 19:30:00,27426
5944,2014-11-01 20:00:00,26537
5945,2014-11-01 20:30:00,25980
5946,2014-11-01 21:00:00,24601
5947,2014-11-01 21:30:00,24838
5948,2014-11-01 22:00:00,26372
5949,2014-11-01 22:30:00,26567
5950,2014-11-01 23:00:00,25879
5951,2014-11-01 23:30:00,26125
5952,2014-11-02 00:00:00,25110
5953,2014-11-02 00:30:00,23109
5954,2014-11-02 01:00:00,39197
5955,2014-11-02 01:30:00,35212
5956,2014-11-02 02:00:00,13259
5957,2014-11-02 02:30:00,12250
5958,2014-11-02 03:00:00,10013
5959,2014-11-02 03:30:00,7898
5960,2014-11-02 04:00:00,6375
5961,2014-11-02 04:30:00,4532
5962,2014-11-02 05:00:00,5116
5963,2014-11-02 05:30:00,5232
5964,2014-11-02 06:00:00,4542
5965,2014-11-02 06:30:00,5298
5966,2014-11-02 07:00:00,5155
5967,2014-11-02 07:30:00,6029
5968,2014-11-02 08:00:00,6280
5969,2014-11-02 08:30:00,8771
5970,2014-11-02 09:00:00,10151
5971,2014-11-02 09:30:00,12501
5972,2014-11-02 10:00:00,13990
5973,2014-11-02 10:30:00,16534
5974,2014-11-02 11:00:00,17133
5975,2014-11-02 11:30:00,18775
5976,2014-11-02 12:00:00,18985
5977,2014-11-02 12:30:00,19911
5978,2014-11-02 13:00:00,19123
5979,2014-11-02 13:30:00,19524
5980,2014-11-02 14:00:00,19640
5981,2014-11-02 14:30:00,18364
5982,2014-11-02 15:00:00,17940
5983,2014-11-02 15:30:00,17949
5984,2014-11-02 16:00:00,17288
5985,2014-11-02 16:30:00,16326
5986,2014-11-02 17:00:00,17522
5987,2014-11-02 17:30:00,19243
5988,2014-11-02 18:00:00,20291
5989,2014-11-02 18:30:00,21649
5990,2014-11-02 19:00:00,22839
5991,2014-11-02 19:30:00,21772
5992,2014-11-02 20:00:00,20994
5993,2014-11-02 20:30:00,19774
5994,2014-11-02 21:00:00,18398
5995,2014-11-02 21:30:00,17764
5996,2014-11-02 22:00:00,17334
5997,2014-11-02 22:30:00,15431
5998,2014-11-02 23:00:00,12958
5999,2014-11-02 23:30:00,10224
6000,2014-11-03 00:00:00,8771
6001,2014-11-03 00:30:00,6045
6002,2014-11-03 01:00:00,4413
6003,2014-11-03 01:30:00,3235
6004,2014-11-03 02:00:00,2688
6005,2014-11-03 02:30:00,1983
6006,2014-11-03 03:00:00,1756
6007,2014-11-03 03:30:00,1683
6008,2014-11-03 04:00:00,2140
6009,2014-11-03 04:30:00,2288
6010,2014-11-03 05:00:00,2948
6011,2014-11-03 05:30:00,4813
6012,2014-11-03 06:00:00,8044
6013,2014-11-03 06:30:00,12885
6014,2014-11-03 07:00:00,14627
6015,2014-11-03 07:30:00,18111
6016,2014-11-03 08:00:00,18266
6017,2014-11-03 08:30:00,18384
6018,2014-11-03 09:00:00,18104
6019,2014-11-03 09:30:00,17357
6020,2014-11-03 10:00:00,16008
6021,2014-11-03 10:30:00,16379
6022,2014-11-03 11:00:00,15351
6023,2014-11-03 11:30:00,16770
6024,2014-11-03 12:00:00,16711
6025,2014-11-03 12:30:00,17011
6026,2014-11-03 13:00:00,16373
6027,2014-11-03 13:30:00,17097
6028,2014-11-03 14:00:00,17364
6029,2014-11-03 14:30:00,18333
6030,2014-11-03 15:00:00,18428
6031,2014-11-03 15:30:00,16974
6032,2014-11-03 16:00:00,16139
6033,2014-11-03 16:30:00,15205
6034,2014-11-03 17:00:00,17392
6035,2014-11-03 17:30:00,20141
6036,2014-11-03 18:00:00,22581
6037,2014-11-03 18:30:00,23098
6038,2014-11-03 19:00:00,23154
6039,2014-11-03 19:30:00,22688
6040,2014-11-03 20:00:00,22047
6041,2014-11-03 20:30:00,21283
6042,2014-11-03 21:00:00,21070
6043,2014-11-03 21:30:00,19910
6044,2014-11-03 22:00:00,20541
6045,2014-11-03 22:30:00,18105
6046,2014-11-03 23:00:00,14554
6047,2014-11-03 23:30:00,12695
6048,2014-11-04 00:00:00,10667
6049,2014-11-04 00:30:00,8479
6050,2014-11-04 01:00:00,6005
6051,2014-11-04 01:30:00,3899
6052,2014-11-04 02:00:00,3111
6053,2014-11-04 02:30:00,2526
6054,2014-11-04 03:00:00,2112
6055,2014-11-04 03:30:00,1885
6056,2014-11-04 04:00:00,1921
6057,2014-11-04 04:30:00,2267
6058,2014-11-04 05:00:00,2413
6059,2014-11-04 05:30:00,4413
6060,2014-11-04 06:00:00,7168
6061,2014-11-04 06:30:00,12160
6062,2014-11-04 07:00:00,14845
6063,2014-11-04 07:30:00,18403
6064,2014-11-04 08:00:00,18445
6065,2014-11-04 08:30:00,19018
6066,2014-11-04 09:00:00,18105
6067,2014-11-04 09:30:00,17459
6068,2014-11-04 10:00:00,16381
6069,2014-11-04 10:30:00,16623
6070,2014-11-04 11:00:00,16144
6071,2014-11-04 11:30:00,17318
6072,2014-11-04 12:00:00,17658
6073,2014-11-04 12:30:00,17108
6074,2014-11-04 13:00:00,16178
6075,2014-11-04 13:30:00,17973
6076,2014-11-04 14:00:00,18152
6077,2014-11-04 14:30:00,18445
6078,2014-11-04 15:00:00,18556
6079,2014-11-04 15:30:00,16865
6080,2014-11-04 16:00:00,14505
6081,2014-11-04 16:30:00,13471
6082,2014-11-04 17:00:00,15853
6083,2014-11-04 17:30:00,18369
6084,2014-11-04 18:00:00,20968
6085,2014-11-04 18:30:00,22239
6086,2014-11-04 19:00:00,22626
6087,2014-11-04 19:30:00,22924
6088,2014-11-04 20:00:00,22853
6089,2014-11-04 20:30:00,22393
6090,2014-11-04 21:00:00,23088
6091,2014-11-04 21:30:00,22431
6092,2014-11-04 22:00:00,22239
6093,2014-11-04 22:30:00,19918
6094,2014-11-04 23:00:00,17675
6095,2014-11-04 23:30:00,14953
6096,2014-11-05 00:00:00,12025
6097,2014-11-05 00:30:00,8767
6098,2014-11-05 01:00:00,6670
6099,2014-11-05 01:30:00,5197
6100,2014-11-05 02:00:00,4289
6101,2014-11-05 02:30:00,3186
6102,2014-11-05 03:00:00,2747
6103,2014-11-05 03:30:00,2257
6104,2014-11-05 04:00:00,2397
6105,2014-11-05 04:30:00,2205
6106,2014-11-05 05:00:00,2625
6107,2014-11-05 05:30:00,4404
6108,2014-11-05 06:00:00,7007
6109,2014-11-05 06:30:00,12065
6110,2014-11-05 07:00:00,15803
6111,2014-11-05 07:30:00,19844
6112,2014-11-05 08:00:00,19937
6113,2014-11-05 08:30:00,20299
6114,2014-11-05 09:00:00,19584
6115,2014-11-05 09:30:00,19313
6116,2014-11-05 10:00:00,16887
6117,2014-11-05 10:30:00,17118
6118,2014-11-05 11:00:00,16847
6119,2014-11-05 11:30:00,18356
6120,2014-11-05 12:00:00,18124
6121,2014-11-05 12:30:00,17783
6122,2014-11-05 13:00:00,17223
6123,2014-11-05 13:30:00,17852
6124,2014-11-05 14:00:00,18374
6125,2014-11-05 14:30:00,18641
6126,2014-11-05 15:00:00,18913
6127,2014-11-05 15:30:00,16314
6128,2014-11-05 16:00:00,13917
6129,2014-11-05 16:30:00,13151
6130,2014-11-05 17:00:00,16100
6131,2014-11-05 17:30:00,19136
6132,2014-11-05 18:00:00,21762
6133,2014-11-05 18:30:00,22829
6134,2014-11-05 19:00:00,23705
6135,2014-11-05 19:30:00,23740
6136,2014-11-05 20:00:00,23789
6137,2014-11-05 20:30:00,23389
6138,2014-11-05 21:00:00,24122
6139,2014-11-05 21:30:00,24156
6140,2014-11-05 22:00:00,23679
6141,2014-11-05 22:30:00,22803
6142,2014-11-05 23:00:00,20814
6143,2014-11-05 23:30:00,17376
6144,2014-11-06 00:00:00,13846
6145,2014-11-06 00:30:00,10387
6146,2014-11-06 01:00:00,8384
6147,2014-11-06 01:30:00,6455
6148,2014-11-06 02:00:00,5043
6149,2014-11-06 02:30:00,3738
6150,2014-11-06 03:00:00,3155
6151,2014-11-06 03:30:00,2758
6152,2014-11-06 04:00:00,3122
6153,2014-11-06 04:30:00,2625
6154,2014-11-06 05:00:00,2760
6155,2014-11-06 05:30:00,4995
6156,2014-11-06 06:00:00,8021
6157,2014-11-06 06:30:00,13803
6158,2014-11-06 07:00:00,17405
6159,2014-11-06 07:30:00,20841
6160,2014-11-06 08:00:00,21338
6161,2014-11-06 08:30:00,21281
6162,2014-11-06 09:00:00,20108
6163,2014-11-06 09:30:00,20198
6164,2014-11-06 10:00:00,19035
6165,2014-11-06 10:30:00,19155
6166,2014-11-06 11:00:00,17964
6167,2014-11-06 11:30:00,18680
6168,2014-11-06 12:00:00,18600
6169,2014-11-06 12:30:00,17556
6170,2014-11-06 13:00:00,17373
6171,2014-11-06 13:30:00,17832
6172,2014-11-06 14:00:00,18087
6173,2014-11-06 14:30:00,18057
6174,2014-11-06 15:00:00,17634
6175,2014-11-06 15:30:00,15492
6176,2014-11-06 16:00:00,13677
6177,2014-11-06 16:30:00,12574
6178,2014-11-06 17:00:00,15818
6179,2014-11-06 17:30:00,19350
6180,2014-11-06 18:00:00,21754
6181,2014-11-06 18:30:00,23740
6182,2014-11-06 19:00:00,24666
6183,2014-11-06 19:30:00,25142
6184,2014-11-06 20:00:00,25597
6185,2014-11-06 20:30:00,25126
6186,2014-11-06 21:00:00,25312
6187,2014-11-06 21:30:00,26067
6188,2014-11-06 22:00:00,25613
6189,2014-11-06 22:30:00,23971
6190,2014-11-06 23:00:00,22859
6191,2014-11-06 23:30:00,21287
6192,2014-11-07 00:00:00,18308
6193,2014-11-07 00:30:00,14352
6194,2014-11-07 01:00:00,11746
6195,2014-11-07 01:30:00,9042
6196,2014-11-07 02:00:00,7318
6197,2014-11-07 02:30:00,6009
6198,2014-11-07 03:00:00,5364
6199,2014-11-07 03:30:00,4336
6200,2014-11-07 04:00:00,4008
6201,2014-11-07 04:30:00,3263
6202,2014-11-07 05:00:00,3183
6203,2014-11-07 05:30:00,4813
6204,2014-11-07 06:00:00,7519
6205,2014-11-07 06:30:00,12074
6206,2014-11-07 07:00:00,15249
6207,2014-11-07 07:30:00,19300
