From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2021-09-18 15:00:00,2021-09-18 16:00:00,88.75,132.25,,1.75,,1.67,0.0
2021-09-18 16:00:00,2021-09-18 17:00:00,55.25,76.0,,1.75,,2.0,0.0
2021-09-18 17:00:00,2021-09-18 18:00:00,82.0,126.75,,1.75,,1.33,0.0
2021-09-18 18:00:00,2021-09-18 19:00:00,90.5,118.5,,1.25,,1.25,0.0
2021-09-18 19:00:00,2021-09-18 20:00:00,25.25,30.75,,2.0,,1.25,0.0
2021-09-18 20:00:00,2021-09-18 21:00:00,25.75,36.5,,1.5,,1.5,0.0
2021-09-18 21:00:00,2021-09-18 22:00:00,40.5,53.75,,1.75,,1.0,0.0
2021-09-18 22:00:00,2021-09-18 23:00:00,42.25,51.5,,2.0,,1.0,2.5
2021-09-18 23:00:00,2021-09-19 00:00:00,50.25,77.75,,1.75,,1.67,3.0
2021-09-19 00:00:00,2021-09-19 01:00:00,49.25,77.25,,2.0,,1.33,3.5
2021-09-19 01:00:00,2021-09-19 02:00:00,47.25,73.25,,1.25,,1.0,4.25
2021-09-19 02:00:00,2021-09-19 03:00:00,52.25,68.5,,2.0,,1.25,4.75
2021-09-19 03:00:00,2021-09-19 04:00:00,42.0,50.5,,1.5,,1.5,5.5
2021-09-19 04:00:00,2021-09-19 05:00:00,43.25,57.0,,1.5,,1.25,4.25
2021-09-19 05:00:00,2021-09-19 06:00:00,64.5,95.5,,1.75,,1.25,1.5
2021-09-19 06:00:00,2021-09-19 07:00:00,192.5,321.5,,2.0,,1.0,0.0
2021-09-19 07:00:00,2021-09-19 08:00:00,104.75,150.75,,1.75,,1.25,0.0
2021-09-19 08:00:00,2021-09-19 09:00:00,65.75,81.25,,1.5,,1.0,0.0
2021-09-19 09:00:00,2021-09-19 10:00:00,92.5,137.5,,1.25,,1.33,0.0
2021-09-19 10:00:00,2021-09-19 11:00:00,59.0,88.25,,2.0,,1.0,3.0
2021-09-19 11:00:00,2021-09-19 12:00:00,36.75,51.75,,1.75,,1.33,2.75
2021-09-19 12:00:00,2021-09-19 13:00:00,68.5,112.25,,1.5,,1.0,2.25
2021-09-19 13:00:00,2021-09-19 14:00:00,74.0,107.75,,1.25,,1.5,0.0
2021-09-19 14:00:00,2021-09-19 15:00:00,95.25,152.25,,1.75,,1.33,0.0
2021-09-19 15:00:00,2021-09-19 16:00:00,167.5,248.0,,1.5,,1.0,1.25
2021-09-19 16:00:00,2021-09-19 17:00:00,174.75,238.75,,2.0,,1.0,1.5
2021-09-19 17:00:00,2021-09-19 18:00:00,44.0,59.75,,1.5,,1.33,3.0
2021-09-19 18:00:00,2021-09-19 19:00:00,2.0,3.25,,1.75,,1.25,4.0
2021-09-19 19:00:00,2021-09-19 20:00:00,41.0,48.75,,1.75,,1.75,3.75
2021-09-19 20:00:00,2021-09-19 21:00:00,48.75,67.0,,1.75,,1.25,2.75
2021-09-19 21:00:00,2021-09-19 22:00:00,50.0,66.5,,1.5,,1.5,2.25
2021-09-19 22:00:00,2021-09-19 23:00:00,44.25,54.0,,1.5,,1.5,3.5
2021-09-19 23:00:00,2021-09-20 00:00:00,60.75,94.25,,2.0,,1.0,4.25
2021-09-20 00:00:00,2021-09-20 01:00:00,70.75,110.5,,1.75,,1.0,3.75
2021-09-20 01:00:00,2021-09-20 02:00:00,76.5,120.0,,1.75,,1.67,3.0
2021-09-20 02:00:00,2021-09-20 03:00:00,70.5,94.5,,1.5,,1.0,2.5
2021-09-20 03:00:00,2021-09-20 04:00:00,68.75,82.75,,1.5,,1.25,3.25
2021-09-20 04:00:00,2021-09-20 05:00:00,75.75,99.25,,2.0,,1.0,3.75
2021-09-20 05:00:00,2021-09-20 06:00:00,66.0,96.75,,1.75,,1.5,2.5
2021-09-20 06:00:00,2021-09-20 07:00:00,67.25,111.25,,2.0,,1.25,2.5
2021-09-20 07:00:00,2021-09-20 08:00:00,61.5,78.75,,1.5,,1.5,2.75
2021-09-20 08:00:00,2021-09-20 09:00:00,61.25,75.75,,1.75,,1.33,2.0
2021-09-20 09:00:00,2021-09-20 10:00:00,70.25,104.5,,1.75,,1.0,2.25
2021-09-20 10:00:00,2021-09-20 11:00:00,67.75,100.25,,1.75,,1.5,2.25
2021-09-20 11:00:00,2021-09-20 12:00:00,61.5,85.5,,1.75,,1.0,2.75
2021-09-20 12:00:00,2021-09-20 13:00:00,57.75,92.5,,1.5,,1.25,2.25
2021-09-20 13:00:00,2021-09-20 14:00:00,39.75,59.25,,2.0,,1.0,2.75
2021-09-20 14:00:00,2021-09-20 15:00:00,33.25,52.25,,1.75,,1.33,2.5
2021-09-20 15:00:00,2021-09-20 16:00:00,45.75,68.25,,1.75,,1.0,2.5
2021-09-20 16:00:00,2021-09-20 17:00:00,38.75,53.5,,1.75,,1.25,2.5
2021-09-20 17:00:00,2021-09-20 18:00:00,35.0,53.0,,1.67,,1.25,3.0
2021-09-20 18:00:00,2021-09-20 19:00:00,35.0,45.25,,1.5,,1.25,3.5
2021-09-20 19:00:00,2021-09-20 20:00:00,35.0,41.25,,1.25,,1.0,2.75
2021-09-20 20:00:00,2021-09-20 21:00:00,35.0,47.75,,2.0,,1.33,3.5
2021-09-20 21:00:00,2021-09-20 22:00:00,78.5,102.5,,2.0,,2.0,3.5
2021-09-20 22:00:00,2021-09-20 23:00:00,76.5,93.75,,1.75,,1.25,2.75
2021-09-20 23:00:00,2021-09-21 00:00:00,60.5,91.0,,1.25,,1.33,4.0
2021-09-21 00:00:00,2021-09-21 01:00:00,42.0,66.0,,2.0,,1.75,3.0
2021-09-21 01:00:00,2021-09-21 02:00:00,34.0,53.25,,1.75,,1.75,3.0
2021-09-21 02:00:00,2021-09-21 03:00:00,33.0,44.5,,1.75,,1.5,3.0
2021-09-21 03:00:00,2021-09-21 04:00:00,33.0,40.5,,1.75,,1.5,3.0
2021-09-21 04:00:00,2021-09-21 05:00:00,33.0,43.75,,1.5,,1.5,2.25
2021-09-21 05:00:00,2021-09-21 06:00:00,33.0,48.75,,1.5,,1.0,2.75
2021-09-21 06:00:00,2021-09-21 07:00:00,33.0,55.25,,1.75,,1.0,3.5
2021-09-21 07:00:00,2021-09-21 08:00:00,33.0,42.75,,1.75,,1.0,4.0
2021-09-21 08:00:00,2021-09-21 09:00:00,33.0,41.0,,1.25,,1.0,3.75
2021-09-21 09:00:00,2021-09-21 10:00:00,33.0,49.5,,1.5,,1.25,2.25
2021-09-21 10:00:00,2021-09-21 11:00:00,33.0,49.75,,1.75,,1.0,2.75
2021-09-21 11:00:00,2021-09-21 12:00:00,33.0,46.75,,2.0,,1.0,3.5
2021-09-21 12:00:00,2021-09-21 13:00:00,33.0,53.5,,2.0,,1.0,1.25
2021-09-21 13:00:00,2021-09-21 14:00:00,33.0,48.5,,1.25,,1.0,0.5
2021-09-21 14:00:00,2021-09-21 15:00:00,33.0,52.75,,2.0,,1.0,2.5
2021-09-21 15:00:00,2021-09-21 16:00:00,33.0,50.5,,1.75,,1.0,2.25
2021-09-21 16:00:00,2021-09-21 17:00:00,33.0,46.0,,2.0,,1.67,2.75
2021-09-21 17:00:00,2021-09-21 18:00:00,33.0,51.0,,2.0,,1.0,3.5
2021-09-21 18:00:00,2021-09-21 19:00:00,33.0,44.0,,2.0,,1.5,3.0
2021-09-21 19:00:00,2021-09-21 20:00:00,33.0,39.5,,1.5,,1.25,2.5
2021-09-21 20:00:00,2021-09-21 21:00:00,33.0,45.75,,1.25,,1.25,2.0
2021-09-21 21:00:00,2021-09-21 22:00:00,33.0,44.25,,2.0,,1.0,0.75
2021-09-21 22:00:00,2021-09-21 23:00:00,33.0,40.75,,1.5,,1.5,0.75
2021-09-21 23:00:00,2021-09-22 00:00:00,33.0,50.5,,2.0,,1.33,2.25
2021-09-22 00:00:00,2021-09-22 01:00:00,33.0,52.5,,2.0,,1.5,2.5
2021-09-22 01:00:00,2021-09-22 02:00:00,33.0,52.0,,1.75,,1.5,3.0
2021-09-22 02:00:00,2021-09-22 03:00:00,33.0,44.5,,1.75,,1.33,3.0
2021-09-22 03:00:00,2021-09-22 04:00:00,33.0,40.5,,2.0,,1.25,0.75
2021-09-22 04:00:00,2021-09-22 05:00:00,33.0,43.75,,1.5,,1.0,1.75
2021-09-22 05:00:00,2021-09-22 06:00:00,33.0,48.75,,2.0,,1.0,1.5
2021-09-22 06:00:00,2021-09-22 07:00:00,33.0,55.25,,1.25,,1.0,2.5
2021-09-22 07:00:00,2021-09-22 08:00:00,33.0,42.75,,1.75,,1.0,2.75
2021-09-22 08:00:00,2021-09-22 09:00:00,33.0,41.0,,1.5,,1.67,2.75
2021-09-22 09:00:00,2021-09-22 10:00:00,33.0,49.5,,2.0,,1.25,3.0
2021-09-22 10:00:00,2021-09-22 11:00:00,33.0,49.75,,1.75,,1.5,4.0
2021-09-22 11:00:00,2021-09-22 12:00:00,33.0,46.75,,1.58,,1.0,2.42
2021-09-22 12:00:00,2021-09-22 13:00:00,33.0,53.5,,1.5,,1.0,3.5
2021-09-22 13:00:00,2021-09-22 14:00:00,33.0,46.83,,1.67,,1.22,2.67
2021-09-22 14:00:00,2021-09-22 15:00:00,33.0,52.75,,1.5,,1.33,4.25
2021-09-22 15:00:00,2021-09-22 16:00:00,33.0,50.5,,1.75,,1.25,4.0
2021-09-22 16:00:00,2021-09-22 17:00:00,33.0,46.0,,1.5,,1.67,3.5
2021-09-22 17:00:00,2021-09-22 18:00:00,33.0,51.0,,2.0,,1.5,4.0
2021-09-22 18:00:00,2021-09-22 19:00:00,33.0,44.0,,1.5,,1.33,4.0
2021-09-22 19:00:00,2021-09-22 20:00:00,33.0,39.5,,1.75,,1.5,3.25
2021-09-22 20:00:00,2021-09-22 21:00:00,33.0,45.75,,1.5,,1.5,3.25
2021-09-22 21:00:00,2021-09-22 22:00:00,33.0,44.25,,2.0,,1.0,2.25
2021-09-22 22:00:00,2021-09-22 23:00:00,33.0,40.75,,1.75,,1.0,3.0
2021-09-22 23:00:00,2021-09-23 00:00:00,33.0,50.5,,1.5,,2.0,3.25
2021-09-23 00:00:00,2021-09-23 01:00:00,33.0,52.5,,2.0,,1.67,3.25
2021-09-23 01:00:00,2021-09-23 02:00:00,33.0,52.0,,1.75,,1.25,2.25
2021-09-23 02:00:00,2021-09-23 03:00:00,33.0,44.5,,1.0,,2.0,2.25
2021-09-23 03:00:00,2021-09-23 04:00:00,33.0,40.5,,2.0,,1.0,1.5
2021-09-23 04:00:00,2021-09-23 05:00:00,33.0,43.75,,1.25,,1.25,2.0
2021-09-23 05:00:00,2021-09-23 06:00:00,33.0,48.75,,1.5,,1.33,3.25
2021-09-23 06:00:00,2021-09-23 07:00:00,33.0,55.25,,1.75,,2.0,3.75
2021-09-23 07:00:00,2021-09-23 08:00:00,33.0,42.75,,2.0,,1.0,3.0
2021-09-23 08:00:00,2021-09-23 09:00:00,33.0,41.0,,2.0,,1.33,2.75
2021-09-23 09:00:00,2021-09-23 10:00:00,33.0,49.5,,1.75,,1.33,2.75
2021-09-23 10:00:00,2021-09-23 11:00:00,33.0,49.75,,1.75,,1.0,2.25
2021-09-23 11:00:00,2021-09-23 12:00:00,33.0,46.75,,1.75,,1.67,2.25
2021-09-23 12:00:00,2021-09-23 13:00:00,33.0,53.5,,2.0,,1.0,4.0
2021-09-23 13:00:00,2021-09-23 14:00:00,33.0,48.5,,1.75,,1.25,2.25
2021-09-23 14:00:00,2021-09-23 15:00:00,33.0,52.75,,1.75,,1.25,3.0
2021-09-23 15:00:00,2021-09-23 16:00:00,33.0,50.5,,1.75,,1.75,2.5
2021-09-23 16:00:00,2021-09-23 17:00:00,33.0,46.0,,1.5,,1.33,3.0
2021-09-23 17:00:00,2021-09-23 18:00:00,33.0,51.0,,2.0,,1.5,3.5
2021-09-23 18:00:00,2021-09-23 19:00:00,33.0,44.0,,1.75,,1.5,2.0
2021-09-23 19:00:00,2021-09-23 20:00:00,33.0,39.5,,2.0,,1.0,1.5
2021-09-23 20:00:00,2021-09-23 21:00:00,33.0,45.75,,2.0,,1.5,2.0
2021-09-23 21:00:00,2021-09-23 22:00:00,33.0,44.25,,1.75,,1.33,1.75
2021-09-23 22:00:00,2021-09-23 23:00:00,33.0,40.75,,2.0,,1.5,1.0
2021-09-23 23:00:00,2021-09-24 00:00:00,33.0,50.5,,1.75,,1.25,1.75
2021-09-24 00:00:00,2021-09-24 01:00:00,33.0,52.5,,1.75,,1.33,1.5
2021-09-24 01:00:00,2021-09-24 02:00:00,33.0,52.0,,2.0,,1.33,0.75
2021-09-24 02:00:00,2021-09-24 03:00:00,33.0,44.5,,1.75,,1.0,1.25
2021-09-24 03:00:00,2021-09-24 04:00:00,33.0,40.5,,1.75,,1.5,1.0
2021-09-24 04:00:00,2021-09-24 05:00:00,33.0,43.75,,1.0,,1.0,0.5
2021-09-24 05:00:00,2021-09-24 06:00:00,33.0,48.75,,1.75,,1.33,0.75
2021-09-24 06:00:00,2021-09-24 07:00:00,33.0,55.25,,1.75,,1.33,0.25
2021-09-24 07:00:00,2021-09-24 08:00:00,33.0,42.75,,1.5,,1.25,0.75
2021-09-24 08:00:00,2021-09-24 09:00:00,33.0,41.0,,1.5,,1.0,1.5
2021-09-24 09:00:00,2021-09-24 10:00:00,33.0,49.5,,2.0,,1.25,1.5
2021-09-24 10:00:00,2021-09-24 11:00:00,33.0,49.75,,1.75,,1.0,0.75
2021-09-24 11:00:00,2021-09-24 12:00:00,33.0,46.75,,1.5,,1.5,0.5
2021-09-24 12:00:00,2021-09-24 13:00:00,33.0,53.5,,2.0,,1.0,0.75
2021-09-24 13:00:00,2021-09-24 14:00:00,33.0,48.5,,1.25,,1.33,1.75
2021-09-24 14:00:00,2021-09-24 15:00:00,33.0,52.75,,1.75,,1.33,1.5
2021-09-24 15:00:00,2021-09-24 16:00:00,33.0,50.5,,1.75,,1.0,1.5
2021-09-24 16:00:00,2021-09-24 17:00:00,33.0,46.0,,1.5,,1.25,1.5
2021-09-24 17:00:00,2021-09-24 18:00:00,33.0,51.0,,2.0,,1.0,1.0
2021-09-24 18:00:00,2021-09-24 19:00:00,33.0,44.0,,1.5,,1.0,1.5
2021-09-24 19:00:00,2021-09-24 20:00:00,33.0,39.5,,1.5,,1.33,1.5
2021-09-24 20:00:00,2021-09-24 21:00:00,33.0,45.75,,2.0,,1.0,1.5
2021-09-24 21:00:00,2021-09-24 22:00:00,33.0,44.25,,1.75,,1.0,1.0
2021-09-24 22:00:00,2021-09-24 23:00:00,33.0,40.75,,1.5,,1.67,1.0
2021-09-24 23:00:00,2021-09-25 00:00:00,33.0,50.5,,1.75,,1.0,1.0
2021-09-25 00:00:00,2021-09-25 01:00:00,33.0,52.5,,1.75,,1.0,1.25
2021-09-25 01:00:00,2021-09-25 02:00:00,33.0,52.0,,2.0,,1.67,1.0
2021-09-25 02:00:00,2021-09-25 03:00:00,33.0,44.5,,1.75,,1.0,0.75
2021-09-25 03:00:00,2021-09-25 04:00:00,33.0,40.5,,1.5,,1.5,0.5
2021-09-25 04:00:00,2021-09-25 05:00:00,33.0,43.75,,1.5,,1.33,1.25
2021-09-25 05:00:00,2021-09-25 06:00:00,33.0,48.75,,2.0,,1.0,1.0
2021-09-25 06:00:00,2021-09-25 07:00:00,33.0,55.25,,1.5,,1.5,0.5
2021-09-25 07:00:00,2021-09-25 08:00:00,33.0,42.75,,1.75,,1.67,1.0
2021-09-25 08:00:00,2021-09-25 09:00:00,33.0,41.0,,2.0,,1.75,0.5
2021-09-25 09:00:00,2021-09-25 10:00:00,33.0,49.5,,2.0,,2.0,1.25
2021-09-25 10:00:00,2021-09-25 11:00:00,33.0,49.75,,1.75,,1.25,0.75
2021-09-25 11:00:00,2021-09-25 12:00:00,33.0,46.75,,1.5,,1.0,1.25
2021-09-25 12:00:00,2021-09-25 13:00:00,33.0,53.5,,2.0,,1.0,0.75
2021-09-25 13:00:00,2021-09-25 14:00:00,33.0,48.5,,1.75,,1.5,1.75
2021-09-25 14:00:00,2021-09-25 15:00:00,33.0,52.75,,1.25,,1.5,1.5
2021-09-25 15:00:00,2021-09-25 16:00:00,33.0,50.5,,1.5,,1.0,1.25
2021-09-25 16:00:00,2021-09-25 17:00:00,33.0,46.0,,1.75,,1.0,1.75
2021-09-25 17:00:00,2021-09-25 18:00:00,33.0,51.0,,2.0,,1.25,2.5
2021-09-25 18:00:00,2021-09-25 19:00:00,33.0,44.0,,2.0,,1.0,0.25
2021-09-25 19:00:00,2021-09-25 20:00:00,33.0,39.5,,1.75,,1.33,0.5
2021-09-25 20:00:00,2021-09-25 21:00:00,33.0,45.75,,1.75,,1.0,0.0
2021-09-25 21:00:00,2021-09-25 22:00:00,33.0,44.25,,1.5,,1.0,0.5
2021-09-25 22:00:00,2021-09-25 23:00:00,33.0,40.75,,2.0,,1.0,0.25
2021-09-25 23:00:00,2021-09-26 00:00:00,33.0,50.5,,2.0,,1.0,0.0
2021-09-26 00:00:00,2021-09-26 01:00:00,33.0,52.5,,2.0,,1.67,0.5
2021-09-26 01:00:00,2021-09-26 02:00:00,33.0,52.0,,2.0,,1.0,0.0
2021-09-26 02:00:00,2021-09-26 03:00:00,33.0,44.5,,1.75,,1.0,0.0
2021-09-26 03:00:00,2021-09-26 04:00:00,33.0,40.5,,1.5,,1.0,0.0
2021-09-26 04:00:00,2021-09-26 05:00:00,33.0,43.75,,1.5,,1.75,0.0
2021-09-26 05:00:00,2021-09-26 06:00:00,33.0,48.75,,2.0,,1.0,0.0
2021-09-26 06:00:00,2021-09-26 07:00:00,33.0,55.25,,1.75,,1.25,0.0
2021-09-26 07:00:00,2021-09-26 08:00:00,33.0,42.75,,1.75,,1.0,0.0
2021-09-26 08:00:00,2021-09-26 09:00:00,33.0,41.0,,2.0,,1.75,0.0
2021-09-26 09:00:00,2021-09-26 10:00:00,33.0,49.5,,1.5,,1.5,0.0
2021-09-26 10:00:00,2021-09-26 11:00:00,33.0,49.75,,2.0,,1.5,0.0
2021-09-26 11:00:00,2021-09-26 12:00:00,33.0,46.75,,1.5,,1.67,0.0
2021-09-26 12:00:00,2021-09-26 13:00:00,33.0,53.5,,2.0,,1.25,0.0
2021-09-26 13:00:00,2021-09-26 14:00:00,33.0,48.5,,1.5,,1.5,0.0
2021-09-26 14:00:00,2021-09-26 15:00:00,33.0,52.75,,1.5,,1.0,0.0
2021-09-26 15:00:00,2021-09-26 16:00:00,33.0,50.5,,2.0,,1.0,0.0
2021-09-26 16:00:00,2021-09-26 17:00:00,33.0,46.0,,2.0,,1.75,0.0
2021-09-26 17:00:00,2021-09-26 18:00:00,33.0,51.0,,2.0,,1.0,0.0
2021-09-26 18:00:00,2021-09-26 19:00:00,33.0,44.0,,1.75,,1.0,0.0
2021-09-26 19:00:00,2021-09-26 20:00:00,33.0,39.5,,2.0,,1.5,0.0
2021-09-26 20:00:00,2021-09-26 21:00:00,33.0,45.75,,1.5,,1.25,0.0
2021-09-26 21:00:00,2021-09-26 22:00:00,33.0,44.25,,2.0,,1.0,0.0
2021-09-26 22:00:00,2021-09-26 23:00:00,33.0,40.75,,2.0,,1.0,0.0
2021-09-26 23:00:00,2021-09-27 00:00:00,33.0,50.5,,2.0,,1.5,0.0
2021-09-27 00:00:00,2021-09-27 01:00:00,33.0,52.5,,1.25,,1.0,0.0
2021-09-27 01:00:00,2021-09-27 02:00:00,33.0,52.0,,1.5,,1.25,0.0
2021-09-27 02:00:00,2021-09-27 03:00:00,33.0,44.5,,1.75,,1.5,0.0
2021-09-27 03:00:00,2021-09-27 04:00:00,33.0,40.5,,1.5,,1.25,0.0
2021-09-27 04:00:00,2021-09-27 05:00:00,33.0,43.75,,1.5,,1.5,0.0
2021-09-27 05:00:00,2021-09-27 06:00:00,33.0,48.75,,1.75,,1.0,0.0
2021-09-27 06:00:00,2021-09-27 07:00:00,33.0,55.25,,1.75,,1.5,0.0
2021-09-27 07:00:00,2021-09-27 08:00:00,33.0,42.75,,2.0,,1.0,0.0
2021-09-27 08:00:00,2021-09-27 09:00:00,33.0,41.0,,1.75,,1.33,0.0
2021-09-27 09:00:00,2021-09-27 10:00:00,33.0,49.5,,1.5,,1.25,0.0
2021-09-27 10:00:00,2021-09-27 11:00:00,33.0,49.75,,2.0,,1.67,0.0
2021-09-27 11:00:00,2021-09-27 12:00:00,33.0,46.75,,1.75,,1.0,0.0
2021-09-27 12:00:00,2021-09-27 13:00:00,33.0,53.5,,2.0,,1.0,0.0
2021-09-27 13:00:00,2021-09-27 14:00:00,33.0,48.5,,1.5,,1.25,0.0
2021-09-27 14:00:00,2021-09-27 15:00:00,33.0,52.75,,1.0,,1.33,0.0
2021-09-27 15:00:00,2021-09-27 16:00:00,33.0,50.5,,2.0,,1.0,0.0
2021-09-27 16:00:00,2021-09-27 17:00:00,33.0,46.0,,2.0,,1.25,0.0
2021-09-27 17:00:00,2021-09-27 18:00:00,33.0,51.0,,1.5,,1.25,0.0
2021-09-27 18:00:00,2021-09-27 19:00:00,33.0,44.0,,1.75,,1.5,0.0
2021-09-27 19:00:00,2021-09-27 20:00:00,33.0,39.5,,1.75,,1.0,0.0
2021-09-27 20:00:00,2021-09-27 21:00:00,33.0,45.75,,1.75,,1.5,0.0
2021-09-27 21:00:00,2021-09-27 22:00:00,33.0,44.25,,1.5,,1.33,0.0
2021-09-27 22:00:00,2021-09-27 23:00:00,33.0,40.75,,1.25,,1.0,0.0
2021-09-27 23:00:00,2021-09-28 00:00:00,33.0,50.5,,1.5,,1.0,0.0
2021-09-28 00:00:00,2021-09-28 01:00:00,33.0,52.5,,2.0,,1.0,0.0
2021-09-28 01:00:00,2021-09-28 02:00:00,33.0,52.0,,1.75,,1.0,0.0
2021-09-28 02:00:00,2021-09-28 03:00:00,33.0,42.0,,1.75,,1.5,0.0
2021-09-28 03:00:00,2021-09-28 04:00:00,33.0,40.0,,1.25,,1.25,0.0
2021-09-28 04:00:00,2021-09-28 05:00:00,33.0,45.0,,1.75,,1.25,0.0
2021-09-28 05:00:00,2021-09-28 06:00:00,33.0,50.0,,1.5,,1.67,0.0
2021-09-28 06:00:00,2021-09-28 07:00:00,33.0,57.0,,1.75,,1.5,0.0
2021-09-28 07:00:00,2021-09-28 08:00:00,33.0,38.0,,1.75,,1.0,0.0
2021-09-28 08:00:00,2021-09-28 09:00:00,33.0,42.0,,1.75,,1.33,0.0
2021-09-28 09:00:00,2021-09-28 10:00:00,33.0,52.0,,1.75,,1.0,0.0
2021-09-28 10:00:00,2021-09-28 11:00:00,33.0,49.75,,1.5,,1.67,0.0
2021-09-28 11:00:00,2021-09-28 12:00:00,33.0,46.0,,1.5,,2.0,0.0
2021-09-28 12:00:00,2021-09-28 13:00:00,33.0,56.0,,1.75,,1.5,0.0
2021-09-28 13:00:00,2021-09-28 14:00:00,33.0,48.5,,1.75,,1.33,0.0
2021-09-28 14:00:00,2021-09-28 15:00:00,33.0,55.0,,1.5,,1.33,0.0
2021-09-28 15:00:00,2021-09-28 16:00:00,33.0,49.0,,1.75,,1.0,0.0
2021-09-28 16:00:00,2021-09-28 17:00:00,33.0,45.0,,2.0,,1.75,0.0
2021-09-28 17:00:00,2021-09-28 18:00:00,33.0,53.0,,2.0,,1.0,0.0
2021-09-28 18:00:00,2021-09-28 19:00:00,33.0,41.0,,1.75,,1.0,0.0
2021-09-28 19:00:00,2021-09-28 20:00:00,33.0,39.0,,1.67,,1.0,0.0
2021-09-28 20:00:00,2021-09-28 21:00:00,,,,,,,
2021-09-28 21:00:00,2021-09-28 22:00:00,,,,,,,
2021-09-28 22:00:00,2021-09-28 23:00:00,,,,,,,
2021-09-28 23:00:00,2021-09-29 00:00:00,,,,,,,
2021-09-29 00:00:00,2021-09-29 01:00:00,,,,,,,
2021-09-29 01:00:00,2021-09-29 02:00:00,,,,,,,
2021-09-29 02:00:00,2021-09-29 03:00:00,,,,,,,
2021-09-29 03:00:00,2021-09-29 04:00:00,,,,,,,
2021-09-29 04:00:00,2021-09-29 05:00:00,,,,,,,
2021-09-29 05:00:00,2021-09-29 06:00:00,,,,,,,
2021-09-29 06:00:00,2021-09-29 07:00:00,,,,,,,
2021-09-29 07:00:00,2021-09-29 08:00:00,,,,,,,
2021-09-29 08:00:00,2021-09-29 09:00:00,,,,,,,
2021-09-29 09:00:00,2021-09-29 10:00:00,,,,,,,
2021-09-29 10:00:00,2021-09-29 11:00:00,,,,,,,
2021-09-29 11:00:00,2021-09-29 12:00:00,,,,,,,
2021-09-29 12:00:00,2021-09-29 13:00:00,33.0,56.0,,2.0,,,0.0
2021-09-29 13:00:00,2021-09-29 14:00:00,,,,,,,
2021-09-29 14:00:00,2021-09-29 15:00:00,,,,,,,
2021-09-29 15:00:00,2021-09-29 16:00:00,,,,,,,
2021-09-29 16:00:00,2021-09-29 17:00:00,,,,,,,
2021-09-29 17:00:00,2021-09-29 18:00:00,,,,,,,
2021-09-29 18:00:00,2021-09-29 19:00:00,,,,,,,
2021-09-29 19:00:00,2021-09-29 20:00:00,,,,,,,
2021-09-29 20:00:00,2021-09-29 21:00:00,,,,,,,
2021-09-29 21:00:00,2021-09-29 22:00:00,,,,,,,
2021-09-29 22:00:00,2021-09-29 23:00:00,,,,,,,
2021-09-29 23:00:00,2021-09-30 00:00:00,,,,,,,
2021-09-30 00:00:00,2021-09-30 01:00:00,,,,,,,
2021-09-30 01:00:00,2021-09-30 02:00:00,,,,,,,
2021-09-30 02:00:00,2021-09-30 03:00:00,,,,,,,
2021-09-30 03:00:00,2021-09-30 04:00:00,,,,,,,
2021-09-30 04:00:00,2021-09-30 05:00:00,,,,,,,
2021-09-30 05:00:00,2021-09-30 06:00:00,,,,,,,
2021-09-30 06:00:00,2021-09-30 07:00:00,,,,,,,
2021-09-30 07:00:00,2021-09-30 08:00:00,,,,,,,
2021-09-30 08:00:00,2021-09-30 09:00:00,,,,,,,
2021-09-30 09:00:00,2021-09-30 10:00:00,,,,,,,
2021-09-30 10:00:00,2021-09-30 11:00:00,33.0,49.25,,1.58,,1.21,0.0
2021-09-30 11:00:00,2021-09-30 12:00:00,33.0,46.75,,2.0,,1.67,0.5
2021-09-30 12:00:00,2021-09-30 13:00:00,33.0,53.5,,1.75,,1.5,1.0
2021-09-30 13:00:00,2021-09-30 14:00:00,33.0,48.5,,2.0,,1.67,1.0
2021-09-30 14:00:00,2021-09-30 15:00:00,33.0,52.75,,1.5,,1.5,1.0
2021-09-30 15:00:00,2021-09-30 16:00:00,33.0,50.5,,2.0,,1.0,1.5
2021-09-30 16:00:00,2021-09-30 17:00:00,33.0,46.0,,1.75,,1.0,2.0
2021-09-30 17:00:00,2021-09-30 18:00:00,33.0,51.0,,1.25,,1.0,1.5
2021-09-30 18:00:00,2021-09-30 19:00:00,33.0,44.0,,1.75,,1.0,1.75
2021-09-30 19:00:00,2021-09-30 20:00:00,33.0,39.5,,1.75,,1.0,2.75
2021-09-30 20:00:00,2021-09-30 21:00:00,33.0,45.75,,2.0,,1.33,2.5
2021-09-30 21:00:00,2021-09-30 22:00:00,33.0,44.25,,1.25,,1.33,2.5
2021-09-30 22:00:00,2021-09-30 23:00:00,33.0,40.75,,2.0,,1.0,2.25
2021-09-30 23:00:00,2021-10-01 00:00:00,33.0,50.5,,1.25,,1.0,2.5
2021-10-01 00:00:00,2021-10-01 01:00:00,33.0,52.5,,1.75,,1.0,1.75
2021-10-01 01:00:00,2021-10-01 02:00:00,33.0,52.0,,1.5,,1.33,1.75
2021-10-01 02:00:00,2021-10-01 03:00:00,33.0,44.5,,1.75,,1.33,2.5
2021-10-01 03:00:00,2021-10-01 04:00:00,33.0,40.5,,1.75,,1.0,2.0
