From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2023-02-14 06:00:00,2023-02-14 07:00:00,37.29,105.5,4.33,9.04,10.56,0.02,13.5,0.49,42.8,0.0,,,,,1.78,1.0,,,939.23,0.0,20.29
2023-02-14 07:00:00,2023-02-14 08:00:00,41.2,115.22,4.35,9.05,10.55,,14.82,0.77,49.48,0.0,,,,,9.97,1.0,,,939.73,0.0,20.84
2023-02-14 08:00:00,2023-02-14 09:00:00,45.06,129.36,4.38,9.08,10.55,0.01,17.38,0.55,103.42,0.0,,,,,21.92,1.0,,,940.24,0.0,22.81
2023-02-14 09:00:00,2023-02-14 10:00:00,44.15,127.93,4.37,9.06,10.54,0.01,15.72,0.34,125.29,0.0,,,,,22.06,1.0,,,940.52,0.0,24.84
2023-02-14 10:00:00,2023-02-14 11:00:00,38.18,109.34,4.36,9.05,10.54,0.01,22.68,0.18,136.62,0.0,,,,,19.76,1.0,,,940.42,0.0,26.1
2023-02-14 11:00:00,2023-02-14 12:00:00,32.02,89.87,4.27,8.99,10.55,0.01,11.27,0.15,147.09,0.0,,,,,,1.0,,,939.96,0.0,27.6
2023-02-14 12:00:00,2023-02-14 13:00:00,4.47,20.16,4.28,13.03,18.13,9.29,9.04,0.42,67.16,0.0,,,,,,0.5,,,939.13,0.0,28.63
2023-02-14 13:00:00,2023-02-14 14:00:00,3.76,19.64,4.26,13.61,19.26,10.55,7.76,0.36,54.27,0.0,,,,,,0.5,,,938.27,0.0,30.12
2023-02-14 14:00:00,2023-02-14 15:00:00,3.46,17.86,4.26,13.29,18.66,12.81,6.46,0.39,16.89,0.0,,,,,,,,,937.74,0.0,30.5
2023-02-14 15:00:00,2023-02-14 16:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 16:00:00,2023-02-14 17:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 17:00:00,2023-02-14 18:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 18:00:00,2023-02-14 19:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 19:00:00,2023-02-14 20:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 20:00:00,2023-02-14 21:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 21:00:00,2023-02-14 22:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 22:00:00,2023-02-14 23:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-14 23:00:00,2023-02-15 00:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 00:00:00,2023-02-15 01:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 01:00:00,2023-02-15 02:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 02:00:00,2023-02-15 03:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 03:00:00,2023-02-15 04:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 04:00:00,2023-02-15 05:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 05:00:00,2023-02-15 06:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 06:00:00,2023-02-15 07:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 07:00:00,2023-02-15 08:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 08:00:00,2023-02-15 09:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 09:00:00,2023-02-15 10:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 10:00:00,2023-02-15 11:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 11:00:00,2023-02-15 12:00:00,,,,,,,,,,,,,,,,,,,,,
2023-02-15 12:00:00,2023-02-15 13:00:00,29.46,90.55,4.26,15.25,22.35,9.73,14.0,0.22,111.02,0.0,,,,,71.36,0.75,,,938.09,0.0,29.12
2023-02-15 13:00:00,2023-02-15 14:00:00,21.61,83.79,4.26,14.09,20.16,8.7,16.16,0.22,108.52,0.0,,,,,71.36,1.0,,,937.42,0.0,30.11
2023-02-15 14:00:00,2023-02-15 15:00:00,19.26,79.92,4.26,14.47,20.88,8.27,21.42,0.22,107.71,0.0,,,,,71.36,1.0,,,936.8,0.0,30.45
2023-02-15 15:00:00,2023-02-15 16:00:00,19.34,78.04,4.26,14.47,20.89,7.26,12.26,0.23,97.41,0.0,,,,,,0.75,,,936.5,0.0,30.48
2023-02-15 16:00:00,2023-02-15 17:00:00,18.77,76.26,4.26,15.2,22.25,6.97,10.57,0.2,96.76,0.0,,,,,,0.5,,,936.45,0.0,29.76
2023-02-15 17:00:00,2023-02-15 18:00:00,16.83,88.93,4.26,17.4,26.39,7.19,11.12,0.32,84.61,0.0,,,,,7.88,0.75,,,936.58,0.0,27.84
2023-02-15 18:00:00,2023-02-15 19:00:00,17.29,84.97,4.26,24.83,40.35,6.71,17.42,0.61,52.09,0.0,,,,,63.21,1.0,,,936.83,0.0,26.03
2023-02-15 19:00:00,2023-02-15 20:00:00,18.64,94.8,4.49,36.15,61.28,6.46,26.11,0.83,21.05,1.52,,,,,71.36,1.0,,,937.38,0.0,24.81
2023-02-15 20:00:00,2023-02-15 21:00:00,20.18,104.17,11.47,53.49,83.2,5.88,26.1,1.1,,0.0,,,,,71.36,1.0,,,937.98,0.0,23.96
2023-02-15 21:00:00,2023-02-15 22:00:00,24.4,121.13,5.42,36.84,61.15,10.95,12.72,0.78,45.5,0.0,,,,,70.21,1.25,,,938.47,0.0,23.82
2023-02-15 22:00:00,2023-02-15 23:00:00,31.69,126.53,4.26,25.7,41.98,9.88,13.56,0.65,65.72,0.0,,,,,18.69,1.0,,,938.65,0.0,23.33
2023-02-15 23:00:00,2023-02-16 00:00:00,37.94,119.38,4.26,21.5,34.09,11.33,13.88,0.52,78.63,0.0,,,,,63.07,1.0,,,938.42,0.0,22.79
2023-02-16 00:00:00,2023-02-16 01:00:00,38.46,119.55,4.26,19.15,29.66,11.21,11.57,0.69,80.44,0.0,,,,,42.01,1.0,,,938.14,0.0,22.16
2023-02-16 01:00:00,2023-02-16 02:00:00,38.29,119.44,4.29,23.48,37.76,11.04,11.42,0.8,55.36,0.0,,,,,70.23,1.0,,,937.79,0.0,21.26
2023-02-16 02:00:00,2023-02-16 03:00:00,38.41,117.03,4.38,21.32,33.55,12.36,12.3,0.76,70.02,0.0,,,,,71.36,1.0,,,937.35,0.0,20.73
2023-02-16 03:00:00,2023-02-16 04:00:00,40.42,114.34,4.41,21.76,34.35,11.24,11.95,0.7,56.73,0.0,,,,,71.36,1.0,,,937.13,0.0,20.2
2023-02-16 04:00:00,2023-02-16 05:00:00,40.58,114.18,4.4,21.18,33.27,11.2,11.32,0.64,65.22,0.0,,,,,68.3,1.0,,,937.07,0.0,19.94
2023-02-16 05:00:00,2023-02-16 06:00:00,39.48,111.66,4.31,21.33,33.7,9.77,11.74,0.6,64.65,0.0,,,,,64.99,1.0,,,937.18,0.0,19.92
2023-02-16 06:00:00,2023-02-16 07:00:00,36.73,95.28,4.37,28.91,47.86,8.28,10.43,0.72,37.81,0.0,,,,,64.18,1.5,,,937.72,0.0,19.98
2023-02-16 07:00:00,2023-02-16 08:00:00,31.73,101.34,4.7,32.97,54.98,8.3,9.8,0.83,31.8,0.0,,,,,71.36,1.5,,,938.35,0.0,20.55
2023-02-16 08:00:00,2023-02-16 09:00:00,31.64,102.21,4.71,29.59,48.6,8.96,9.43,0.82,58.3,0.0,,,,,71.36,1.75,,,938.82,0.0,22.68
2023-02-16 09:00:00,2023-02-16 10:00:00,29.78,104.02,4.53,23.94,38.27,8.34,13.2,0.71,78.56,0.0,,,,,71.36,1.5,,,939.29,0.0,25.05
2023-02-16 10:00:00,2023-02-16 11:00:00,27.68,100.43,4.38,18.77,28.79,7.98,13.52,0.57,88.88,0.0,,,,,71.36,1.25,,,939.29,0.0,26.63
2023-02-16 11:00:00,2023-02-16 12:00:00,26.1,98.22,4.29,17.23,26.0,6.98,10.85,0.52,88.69,0.0,,,,,71.36,1.5,,,938.77,0.0,28.43
2023-02-16 12:00:00,2023-02-16 13:00:00,23.31,92.7,4.26,15.14,22.15,6.22,12.87,0.49,98.94,0.0,,,,,71.36,1.25,,,938.21,0.0,29.23
2023-02-16 13:00:00,2023-02-16 14:00:00,18.57,89.9,4.26,14.51,20.95,6.58,12.84,0.48,98.07,0.0,,,,,71.36,1.0,,,937.52,0.0,30.56
2023-02-16 14:00:00,2023-02-16 15:00:00,17.23,88.87,4.26,14.52,20.96,6.65,10.95,0.48,102.09,0.0,,,,,71.36,1.0,,,936.81,0.0,30.75
2023-02-16 15:00:00,2023-02-16 16:00:00,17.97,84.09,4.26,14.16,20.28,6.88,12.6,0.53,95.11,0.0,,,,,71.36,1.0,,,936.46,0.0,30.65
2023-02-16 16:00:00,2023-02-16 17:00:00,17.79,84.56,4.26,16.9,25.44,6.13,9.11,0.52,87.95,0.0,,,,,71.36,1.0,,,936.34,0.0,29.53
2023-02-16 17:00:00,2023-02-16 18:00:00,14.53,90.49,4.26,20.77,32.71,5.72,10.35,0.68,72.57,0.0,,,,,71.36,1.25,,,936.57,0.0,27.75
2023-02-16 18:00:00,2023-02-16 19:00:00,15.35,89.9,4.31,30.23,50.44,4.58,12.88,0.94,36.26,0.0,,,,,71.36,1.0,,,936.97,0.0,26.21
2023-02-16 19:00:00,2023-02-16 20:00:00,22.01,94.09,4.31,34.54,58.52,6.74,9.25,1.07,33.49,0.0,,,,,71.36,1.0,,,937.62,0.0,25.22
2023-02-16 20:00:00,2023-02-16 21:00:00,29.63,118.37,4.26,28.56,47.37,9.04,11.38,0.99,57.24,0.0,,,,,71.36,1.5,,,938.35,0.0,24.47
2023-02-16 21:00:00,2023-02-16 22:00:00,33.82,133.52,4.26,27.34,45.08,9.11,15.81,1.05,55.65,0.0,,,,,71.36,1.0,,,938.81,0.0,23.64
2023-02-16 22:00:00,2023-02-16 23:00:00,37.85,135.61,4.27,26.57,43.6,10.89,15.34,0.94,55.16,0.0,,,,,71.36,1.0,,,938.92,0.0,22.96
2023-02-16 23:00:00,2023-02-17 00:00:00,41.79,138.76,4.35,24.81,40.16,10.31,14.77,0.85,56.35,0.0,,,,,71.36,1.0,,,938.87,0.0,22.43
2023-02-17 00:00:00,2023-02-17 01:00:00,43.83,136.24,4.32,20.77,32.62,10.91,8.77,0.46,75.58,0.0,,,,,71.36,1.5,,,938.66,0.0,22.23
2023-02-17 01:00:00,2023-02-17 02:00:00,45.16,137.32,4.28,17.35,26.25,10.6,8.22,0.4,94.11,0.0,,,,,71.36,1.5,,,938.34,0.0,21.84
2023-02-17 02:00:00,2023-02-17 03:00:00,42.75,132.17,4.26,14.95,21.77,10.0,8.21,0.39,98.96,0.0,,,,,71.36,1.25,,,937.98,0.0,21.61
2023-02-17 03:00:00,2023-02-17 04:00:00,42.74,122.17,4.26,14.21,20.38,10.58,7.3,0.37,100.17,0.0,,,,,71.36,1.25,,,937.8,0.0,21.27
2023-02-17 04:00:00,2023-02-17 05:00:00,40.72,116.14,4.26,15.44,22.7,9.92,6.73,0.4,73.94,0.0,,,,,71.36,1.0,,,937.75,0.0,20.7
2023-02-17 05:00:00,2023-02-17 06:00:00,40.62,108.33,4.28,20.91,32.95,11.04,7.83,0.55,54.44,0.0,,,,,71.36,1.0,,,937.97,0.0,20.16
2023-02-17 06:00:00,2023-02-17 07:00:00,43.52,122.33,4.38,22.53,35.84,10.52,9.08,0.66,51.2,0.0,,,,,71.36,1.0,,,938.5,0.0,20.12
2023-02-17 07:00:00,2023-02-17 08:00:00,42.34,126.16,5.75,37.66,62.19,9.14,14.96,0.91,18.05,0.0,,,,,71.36,1.0,,,939.09,0.0,20.48
2023-02-17 08:00:00,2023-02-17 09:00:00,40.68,149.17,4.93,29.45,48.0,10.52,16.55,0.66,52.55,0.0,,,,,71.36,1.0,,,939.48,0.0,22.39
2023-02-17 09:00:00,2023-02-17 10:00:00,39.42,126.67,4.42,21.97,34.72,8.57,12.05,0.48,74.94,0.0,,,,,71.36,1.75,,,939.77,0.0,25.09
2023-02-17 10:00:00,2023-02-17 11:00:00,33.81,98.7,4.28,17.23,26.02,7.94,20.22,0.31,87.44,0.0,,,,,71.36,1.0,,,939.73,0.0,26.37
2023-02-17 11:00:00,2023-02-17 12:00:00,25.14,70.23,4.26,15.87,23.5,7.14,9.9,0.3,84.5,0.0,,,,,71.36,1.25,,,939.33,0.0,27.95
2023-02-17 12:00:00,2023-02-17 13:00:00,20.19,56.48,4.26,15.17,22.2,7.33,10.88,0.25,85.96,0.0,,,,,71.36,1.25,,,938.57,0.0,29.03
2023-02-17 13:00:00,2023-02-17 14:00:00,15.92,56.61,4.26,14.51,20.95,7.09,9.36,0.25,94.14,0.0,,,,,71.36,1.25,,,937.82,0.0,29.59
2023-02-17 14:00:00,2023-02-17 15:00:00,15.36,73.05,4.26,14.56,21.05,6.37,12.52,0.28,91.38,0.0,,,,,71.36,1.0,,,937.12,0.0,30.47
2023-02-17 15:00:00,2023-02-17 16:00:00,14.36,57.78,4.26,14.86,21.61,5.79,9.58,0.23,90.23,0.0,,,,,71.36,1.0,,,936.77,0.0,30.29
2023-02-17 16:00:00,2023-02-17 17:00:00,12.24,61.29,4.26,14.87,21.62,5.33,6.7,0.28,90.0,0.0,,,,,71.36,1.0,,,936.81,0.0,29.53
2023-02-17 17:00:00,2023-02-17 18:00:00,11.64,67.55,4.26,18.73,28.88,4.79,11.33,0.36,77.09,0.0,,,,,71.36,1.0,,,937.02,0.0,27.46
2023-02-17 18:00:00,2023-02-17 19:00:00,12.17,67.91,4.26,30.55,51.11,4.25,18.47,0.76,44.13,0.0,,,,,71.36,1.0,,,937.47,0.0,25.84
2023-02-17 19:00:00,2023-02-17 20:00:00,17.91,87.88,10.56,56.0,89.33,2.89,8.84,1.5,,0.0,,,,,71.36,1.0,,,937.97,0.0,24.73
2023-02-17 20:00:00,2023-02-17 21:00:00,24.92,114.24,14.02,58.06,87.91,8.34,8.71,1.39,7.54,0.0,,,,,71.36,1.0,,,938.55,0.0,24.3
2023-02-17 21:00:00,2023-02-17 22:00:00,28.8,126.59,4.63,34.58,58.11,9.62,4.24,0.79,23.47,0.0,,,,,71.36,1.25,,,938.96,0.0,23.91
2023-02-17 22:00:00,2023-02-17 23:00:00,31.08,128.34,4.26,23.34,37.55,9.88,4.31,0.53,54.15,0.0,,,,,71.36,1.75,,,939.2,0.0,23.39
2023-02-17 23:00:00,2023-02-18 00:00:00,34.23,118.76,4.26,17.55,26.68,9.22,4.7,0.38,54.9,0.0,,,,,71.36,1.75,,,938.96,0.0,22.73
2023-02-18 00:00:00,2023-02-18 01:00:00,34.82,110.22,4.27,15.95,23.64,9.69,4.74,0.39,57.38,0.0,,,,,71.36,1.5,,,938.66,0.0,22.28
2023-02-18 01:00:00,2023-02-18 02:00:00,31.5,105.25,4.26,15.66,23.11,9.94,6.09,0.38,65.84,0.0,,,,,71.36,1.25,,,938.26,0.0,21.79
2023-02-18 02:00:00,2023-02-18 03:00:00,29.38,96.18,4.3,16.89,25.36,10.79,6.24,0.47,66.47,0.0,,,,,71.36,1.0,,,937.95,0.0,21.09
2023-02-18 03:00:00,2023-02-18 04:00:00,31.1,99.44,4.41,18.86,28.89,11.18,6.38,0.56,64.17,0.0,,,,,71.36,1.0,,,937.83,0.0,20.67
2023-02-18 04:00:00,2023-02-18 05:00:00,34.29,98.87,4.41,16.12,23.75,11.7,8.93,0.41,88.99,0.0,,,,,71.36,1.0,,,937.77,0.0,21.13
2023-02-18 05:00:00,2023-02-18 06:00:00,35.98,97.17,4.41,17.23,25.83,10.01,8.31,0.52,72.3,0.0,,,,,71.36,1.0,,,938.08,0.0,20.75
2023-02-18 06:00:00,2023-02-18 07:00:00,35.48,99.3,4.4,24.08,38.72,8.75,20.31,0.86,47.34,0.0,,,,,71.36,1.0,,,938.51,0.0,21.05
2023-02-18 07:00:00,2023-02-18 08:00:00,40.34,132.3,6.65,33.85,53.65,9.51,12.53,1.43,16.41,0.0,,,,,71.36,0.5,,,939.15,0.0,20.65
2023-02-18 08:00:00,2023-02-18 09:00:00,54.7,250.41,5.1,29.31,47.48,11.74,19.32,0.84,63.12,0.0,,,,,71.36,1.0,,,939.63,0.0,22.92
2023-02-18 09:00:00,2023-02-18 10:00:00,52.81,95.29,4.49,21.17,33.11,10.28,15.55,0.57,88.54,0.0,,,,,71.36,1.0,,,939.9,0.0,25.19
2023-02-18 10:00:00,2023-02-18 11:00:00,35.55,56.77,4.4,18.51,28.24,8.79,10.67,0.5,103.11,0.0,,,,,71.36,1.0,,,939.77,0.0,26.63
2023-02-18 11:00:00,2023-02-18 12:00:00,27.8,51.56,4.29,16.51,24.66,8.57,13.86,0.4,110.86,0.0,,,,,71.36,1.0,,,939.18,0.0,28.0
2023-02-18 12:00:00,2023-02-18 13:00:00,24.82,56.45,4.26,14.31,20.57,8.34,13.75,0.32,118.2,0.0,,,,,71.36,0.75,,,938.41,0.0,28.79
2023-02-18 13:00:00,2023-02-18 14:00:00,20.15,72.59,4.26,13.4,18.86,7.61,11.54,0.35,122.43,0.0,,,,,71.36,0.67,,,937.7,0.0,29.95
2023-02-18 14:00:00,2023-02-18 15:00:00,17.52,72.69,4.26,13.25,18.58,7.87,10.62,0.33,122.08,0.0,,,,,71.36,0.25,,,937.01,0.0,30.37
2023-02-18 15:00:00,2023-02-18 16:00:00,19.81,88.21,4.26,13.11,18.32,7.95,11.22,0.32,120.18,0.0,,,,,71.36,,,,936.6,0.0,30.19
2023-02-18 16:00:00,2023-02-18 17:00:00,17.43,66.57,4.26,13.87,19.75,7.91,9.15,0.34,111.98,0.0,,,,,71.36,0.75,,,936.52,0.0,29.27
2023-02-18 17:00:00,2023-02-18 18:00:00,16.24,78.68,4.26,15.99,23.72,7.44,8.78,0.38,103.95,0.0,,,,,71.36,1.0,,,936.88,0.0,27.69
2023-02-18 18:00:00,2023-02-18 19:00:00,17.24,64.03,4.26,23.6,38.05,5.75,8.07,0.61,56.42,0.0,,,,,71.36,1.0,,,937.32,0.0,25.92
2023-02-18 19:00:00,2023-02-18 20:00:00,17.68,85.84,4.26,31.18,52.29,6.17,8.25,0.89,36.69,0.94,,,,,71.36,1.0,,,937.9,0.0,24.67
2023-02-18 20:00:00,2023-02-18 21:00:00,18.99,109.59,4.28,34.24,58.01,6.36,8.19,0.9,20.83,0.0,,,,,71.36,1.0,,,938.52,0.0,24.53
2023-02-18 21:00:00,2023-02-18 22:00:00,21.94,119.72,4.27,28.61,47.44,8.79,9.57,0.75,31.58,0.0,,,,,71.36,1.0,,,939.09,0.0,24.28
2023-02-18 22:00:00,2023-02-18 23:00:00,23.8,122.09,4.26,19.77,30.85,8.57,5.49,0.5,36.87,0.0,,,,,71.36,1.25,,,939.44,0.0,23.54
2023-02-18 23:00:00,2023-02-19 00:00:00,30.73,74.02,4.26,18.95,29.3,8.75,5.05,0.53,28.08,0.0,,,,,71.36,1.0,,,939.4,0.0,22.83
2023-02-19 00:00:00,2023-02-19 01:00:00,31.75,78.1,4.41,20.52,32.02,8.33,4.57,0.38,13.88,0.0,,,,,71.36,1.0,,,939.15,0.0,22.07
2023-02-19 01:00:00,2023-02-19 02:00:00,27.44,67.92,4.44,19.76,30.53,9.12,5.94,0.43,13.79,0.0,,,,,71.36,1.0,,,938.55,0.0,21.63
2023-02-19 02:00:00,2023-02-19 03:00:00,26.73,72.33,4.38,16.91,25.27,8.46,5.63,0.25,20.12,0.0,,,,,71.36,1.0,,,938.18,0.0,21.56
2023-02-19 03:00:00,2023-02-19 04:00:00,24.06,70.7,4.27,14.09,20.14,8.41,6.57,0.21,29.5,0.0,,,,,71.36,1.25,,,938.03,0.0,21.36
2023-02-19 04:00:00,2023-02-19 05:00:00,21.18,44.41,4.29,14.03,20.0,8.39,5.08,0.22,22.71,0.0,,,,,71.36,1.0,,,938.0,0.0,20.73
2023-02-19 05:00:00,2023-02-19 06:00:00,21.18,56.49,4.39,18.12,27.52,8.09,4.51,0.34,5.59,0.0,,,,,71.36,1.0,,,938.17,0.0,20.31
2023-02-19 06:00:00,2023-02-19 07:00:00,21.84,48.69,4.53,20.53,31.87,9.32,4.04,0.42,3.34,0.0,,,,,71.36,1.0,,,938.67,0.0,20.38
2023-02-19 07:00:00,2023-02-19 08:00:00,24.72,63.77,5.46,23.91,36.78,8.83,4.82,0.51,3.47,0.0,,,,,71.36,1.0,,,939.31,0.0,21.16
2023-02-19 08:00:00,2023-02-19 09:00:00,26.81,77.94,5.42,23.41,35.91,9.6,5.95,0.52,27.16,0.0,,,,,71.36,1.0,,,939.76,0.0,22.52
2023-02-19 09:00:00,2023-02-19 10:00:00,27.97,75.81,4.72,18.56,27.86,8.98,7.63,0.4,64.56,0.0,,,,,71.36,1.0,,,940.05,0.0,24.83
2023-02-19 10:00:00,2023-02-19 11:00:00,28.5,74.17,4.4,17.47,26.3,8.05,7.98,0.42,103.04,0.0,,,,,71.36,0.25,,,939.88,0.0,26.45
2023-02-19 11:00:00,2023-02-19 12:00:00,25.69,58.31,4.26,14.14,20.25,8.58,9.1,0.29,114.66,0.0,,,,,71.36,0.25,,,939.27,0.0,27.8
2023-02-19 12:00:00,2023-02-19 13:00:00,24.5,69.18,4.26,12.53,17.23,8.29,8.1,0.23,112.44,0.0,,,,,71.36,0.75,,,938.49,0.0,28.73
2023-02-19 13:00:00,2023-02-19 14:00:00,23.93,83.23,4.26,12.44,17.06,8.61,7.72,0.2,110.9,0.0,,,,,71.36,0.75,,,937.81,0.0,29.83
2023-02-19 14:00:00,2023-02-19 15:00:00,23.36,72.8,4.26,12.47,17.12,8.15,6.66,0.22,106.02,0.0,,,,,71.36,1.0,,,937.15,0.0,30.41
2023-02-19 15:00:00,2023-02-19 16:00:00,19.51,60.98,4.26,12.67,17.48,7.84,7.18,0.22,107.14,0.0,,,,,71.36,0.25,,,936.76,0.0,30.09
2023-02-19 16:00:00,2023-02-19 17:00:00,15.71,62.7,4.26,13.26,18.6,7.69,7.23,0.23,106.28,0.0,,,,,71.36,0.75,,,936.75,0.0,29.54
2023-02-19 17:00:00,2023-02-19 18:00:00,16.36,66.27,4.26,13.8,19.62,6.79,7.12,0.22,99.02,0.0,,,,,71.36,1.0,,,937.01,0.0,27.68
2023-02-19 18:00:00,2023-02-19 19:00:00,17.01,65.33,4.26,18.67,28.77,6.14,7.09,0.38,62.58,0.0,,,,,71.36,0.75,,,937.43,0.0,26.05
2023-02-19 19:00:00,2023-02-19 20:00:00,17.67,69.62,4.61,33.67,56.43,5.78,7.04,0.73,15.72,0.0,,,,,71.36,1.0,,,937.99,0.0,24.91
2023-02-19 20:00:00,2023-02-19 21:00:00,22.28,77.13,4.72,36.79,62.12,8.6,7.22,0.89,13.79,0.0,,,,,71.36,1.0,,,938.38,0.0,24.32
2023-02-19 21:00:00,2023-02-19 22:00:00,25.6,93.74,4.43,21.53,33.89,10.24,4.48,0.43,39.49,0.0,,,,,71.36,1.25,,,938.79,0.0,24.28
2023-02-19 22:00:00,2023-02-19 23:00:00,24.1,82.97,4.38,16.83,25.12,8.76,4.45,0.38,35.73,0.0,,,,,71.36,1.0,,,939.05,0.0,23.35
2023-02-19 23:00:00,2023-02-20 00:00:00,26.67,75.07,4.38,15.85,23.27,7.89,4.21,0.3,34.04,0.0,,,,,70.56,1.25,,,939.01,0.0,23.02
2023-02-20 00:00:00,2023-02-20 01:00:00,25.27,65.2,4.26,16.12,23.98,7.33,3.45,0.13,21.43,0.0,,,,,71.36,1.0,,,938.86,0.0,22.27
2023-02-20 01:00:00,2023-02-20 02:00:00,20.46,52.74,4.26,15.64,23.08,8.44,4.25,0.15,28.39,0.0,,,,,71.36,1.0,,,938.51,0.0,21.64
2023-02-20 02:00:00,2023-02-20 03:00:00,22.47,58.65,4.26,14.54,20.99,8.7,3.73,0.13,26.59,0.0,,,,,71.36,1.0,,,938.1,0.0,21.35
2023-02-20 03:00:00,2023-02-20 04:00:00,24.84,57.88,4.26,14.21,20.38,9.32,3.88,0.12,23.89,0.0,,,,,71.36,1.0,,,937.88,0.0,21.13
2023-02-20 04:00:00,2023-02-20 05:00:00,24.37,55.46,4.35,16.44,24.43,9.04,3.59,0.19,12.74,0.0,,,,,71.36,1.0,,,937.84,0.0,20.7
2023-02-20 05:00:00,2023-02-20 06:00:00,26.4,56.05,4.43,16.6,24.62,9.11,6.81,0.2,14.84,0.0,,,,,71.36,1.0,,,937.97,0.0,20.86
2023-02-20 06:00:00,2023-02-20 07:00:00,29.09,60.96,4.65,20.77,32.11,7.23,8.48,0.45,2.14,0.0,,,,,71.36,0.75,,,938.55,0.0,20.54
2023-02-20 07:00:00,2023-02-20 08:00:00,33.77,68.59,6.71,26.35,39.45,7.5,17.48,0.62,2.92,0.0,,,,,71.36,1.0,,,939.15,0.0,20.71
2023-02-20 08:00:00,2023-02-20 09:00:00,36.74,94.0,6.37,28.71,44.42,8.58,10.63,0.61,12.96,0.0,,,,,71.36,1.0,,,939.64,0.0,22.65
2023-02-20 09:00:00,2023-02-20 10:00:00,33.39,88.03,5.21,25.61,40.36,8.93,9.93,0.48,47.58,0.0,,,,,71.36,1.0,,,939.97,0.0,25.27
2023-02-20 10:00:00,2023-02-20 11:00:00,29.57,72.84,4.5,19.86,30.62,9.62,6.79,0.36,91.03,0.0,,,,,71.36,0.5,,,939.88,0.0,26.15
2023-02-20 11:00:00,2023-02-20 12:00:00,24.09,57.1,4.38,16.23,23.98,9.53,8.2,0.2,114.79,0.0,,,,,71.36,0.67,,,939.42,0.0,27.55
2023-02-20 12:00:00,2023-02-20 13:00:00,21.7,46.37,4.29,13.9,19.77,8.63,5.48,0.14,120.53,0.0,,,,,71.36,,,,938.8,0.0,28.18
2023-02-20 13:00:00,2023-02-20 14:00:00,19.96,46.55,4.26,13.44,18.93,7.66,7.02,0.12,123.09,0.0,,,,,71.36,0.33,,,938.22,0.0,29.09
2023-02-20 14:00:00,2023-02-20 15:00:00,18.35,57.1,4.26,13.15,18.41,6.67,6.46,0.13,129.18,0.0,,,,,71.36,0.5,,,937.67,0.0,29.62
2023-02-20 15:00:00,2023-02-20 16:00:00,15.99,59.78,4.26,13.25,18.58,8.01,5.15,0.1,123.49,0.0,,,,,71.36,,,,937.27,0.0,30.08
2023-02-20 16:00:00,2023-02-20 17:00:00,15.71,59.08,4.26,13.79,19.59,8.21,5.93,0.11,117.24,0.0,,,,,71.36,1.0,,,937.22,0.0,29.54
2023-02-20 17:00:00,2023-02-20 18:00:00,16.26,69.04,4.26,16.33,24.38,8.21,6.91,0.17,98.97,0.0,,,,,71.36,0.75,,,937.37,0.0,27.62
2023-02-20 18:00:00,2023-02-20 19:00:00,15.67,70.13,4.59,32.87,54.95,5.03,13.28,0.66,34.77,0.0,,,,,71.36,0.75,,,937.7,0.0,26.02
2023-02-20 19:00:00,2023-02-20 20:00:00,18.88,78.11,5.73,42.02,70.41,6.63,19.28,0.86,22.05,0.0,,,,,71.36,1.0,,,938.13,0.0,25.2
2023-02-20 20:00:00,2023-02-20 21:00:00,22.64,85.44,16.75,57.37,82.44,3.3,14.52,1.18,,0.0,,,,,71.36,1.0,,,938.68,0.0,24.51
2023-02-20 21:00:00,2023-02-20 22:00:00,28.37,113.56,10.38,43.08,65.3,12.05,8.54,0.77,13.15,0.0,,,,,71.36,1.5,,,939.2,0.0,24.24
