From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),AT (degree C)
2023-01-28 21:00:00,2023-01-28 22:00:00,26.78,64.28,0.46,60.92,36.38,12.36,4.41,0.36,24.76,0.04,2.19,0.5,0.69,0.6,79.38,0.09,105.91,22.38,813.41,-1.0,0.0,19.9
2023-01-28 22:00:00,2023-01-28 23:00:00,26.29,63.09,1.12,72.88,43.27,6.41,4.44,0.36,22.01,0.04,2.19,0.5,0.69,0.6,80.64,0.12,111.68,22.46,813.49,-1.0,0.0,19.6
2023-01-28 23:00:00,2023-01-29 00:00:00,26.12,62.7,1.46,76.62,45.54,4.35,4.44,0.36,20.23,0.04,2.2,0.5,0.69,0.6,81.55,0.09,92.04,22.52,813.45,-1.0,0.0,19.37
2023-01-29 00:00:00,2023-01-29 01:00:00,25.43,61.02,,73.75,42.33,6.22,4.47,0.36,18.03,0.04,2.2,0.5,0.69,0.6,82.15,0.1,104.33,22.52,813.65,-1.0,0.0,19.22
2023-01-29 01:00:00,2023-01-29 02:00:00,25.67,61.61,0.29,81.72,46.82,4.31,4.42,0.36,16.3,0.04,2.19,0.5,0.69,0.6,80.2,0.1,108.35,42.09,813.83,-1.0,0.0,19.33
2023-01-29 02:00:00,2023-01-29 03:00:00,27.21,65.31,,82.4,47.1,3.85,4.37,0.36,20.48,0.04,2.19,0.5,0.69,0.6,73.53,0.15,148.87,142.25,814.25,-1.0,0.0,20.65
2023-01-29 03:00:00,2023-01-29 04:00:00,29.25,70.2,,77.44,44.27,6.62,4.42,0.36,24.63,0.04,2.2,0.5,0.69,0.6,63.76,0.24,144.56,363.07,814.49,-1.0,0.0,23.02
2023-01-29 04:00:00,2023-01-29 05:00:00,30.36,72.86,,80.06,45.64,6.01,4.39,0.36,37.28,0.04,2.19,0.5,0.69,0.6,59.61,0.35,109.17,524.92,816.43,-1.0,0.0,25.1
2023-01-29 05:00:00,2023-01-29 06:00:00,30.56,73.34,,60.15,34.48,14.09,4.36,0.36,38.27,0.04,2.2,0.5,0.69,0.6,58.02,0.51,92.55,410.85,817.27,-1.0,0.0,25.95
2023-01-29 06:00:00,2023-01-29 07:00:00,28.02,67.25,,53.01,30.48,16.34,4.38,0.36,40.27,0.04,2.19,0.5,0.69,0.6,53.39,0.61,3.21,316.33,818.07,-1.0,0.0,26.61
2023-01-29 07:00:00,2023-01-29 08:00:00,22.39,53.74,,55.76,32.2,14.59,4.31,0.36,42.51,0.04,2.19,0.5,0.69,0.6,49.81,0.71,268.06,349.22,818.78,-1.0,0.0,27.14
2023-01-29 08:00:00,2023-01-29 09:00:00,19.79,47.49,,58.31,33.75,13.13,4.39,0.36,47.21,0.04,2.19,0.5,0.69,0.6,48.76,0.6,268.95,409.77,818.19,-1.0,0.0,27.34
2023-01-29 09:00:00,2023-01-29 10:00:00,19.1,45.84,,62.22,36.04,11.12,4.42,0.36,48.81,0.04,2.2,0.5,0.69,0.6,48.55,0.41,10.81,195.88,817.97,-1.0,0.0,27.23
2023-01-29 10:00:00,2023-01-29 11:00:00,18.7,44.89,,58.21,33.68,13.24,4.4,0.36,45.83,0.04,2.2,0.5,0.69,0.6,50.51,0.31,25.15,198.8,816.93,-1.0,0.0,26.89
2023-01-29 11:00:00,2023-01-29 12:00:00,17.87,42.88,0.84,70.28,40.98,9.13,4.38,0.36,42.98,0.04,2.19,0.5,0.69,0.6,54.67,0.36,25.1,83.19,816.92,-1.0,0.0,26.07
2023-01-29 12:00:00,2023-01-29 13:00:00,18.92,45.39,,62.44,35.86,12.37,4.39,0.36,38.39,0.04,2.19,0.5,0.69,0.6,62.13,0.35,100.09,31.63,816.29,-1.0,0.0,25.3
2023-01-29 13:00:00,2023-01-29 14:00:00,23.24,55.78,,65.59,37.38,11.19,4.43,0.36,32.29,0.04,2.19,0.5,0.69,0.6,67.31,0.38,267.23,23.02,815.94,-1.0,0.0,24.82
2023-01-29 14:00:00,2023-01-29 15:00:00,17.92,43.01,,66.86,38.04,10.86,4.38,0.36,31.44,0.04,2.19,0.5,0.69,0.6,70.45,0.33,354.17,22.72,815.35,-1.0,0.0,24.48
2023-01-29 15:00:00,2023-01-29 16:00:00,19.73,47.37,,62.31,35.43,13.28,4.39,0.36,34.16,0.04,2.19,0.5,0.69,0.6,70.47,0.32,266.81,22.87,815.11,-1.0,0.0,24.43
2023-01-29 16:00:00,2023-01-29 17:00:00,16.44,39.45,,63.8,36.19,12.23,4.39,0.36,32.0,0.04,2.2,0.5,0.69,0.6,71.69,0.25,355.38,22.75,814.41,-1.0,0.0,24.22
2023-01-29 17:00:00,2023-01-29 18:00:00,10.19,24.46,,65.82,37.78,10.4,4.38,0.36,35.81,0.04,2.19,0.5,0.69,0.6,75.03,0.21,271.91,22.79,814.38,-1.0,0.0,23.75
2023-01-29 18:00:00,2023-01-29 19:00:00,14.62,35.08,,71.52,41.02,7.62,4.4,0.36,30.45,0.04,2.19,0.5,0.69,0.6,78.41,0.19,88.96,22.81,814.13,-1.0,0.0,23.39
2023-01-29 19:00:00,2023-01-29 20:00:00,19.2,46.09,,71.13,40.82,7.64,4.41,0.36,22.18,0.04,2.19,0.5,0.69,0.6,84.06,0.28,163.22,22.77,814.59,-1.0,0.0,22.92
2023-01-29 20:00:00,2023-01-29 21:00:00,21.77,52.26,,71.62,41.2,7.27,4.37,0.36,17.19,0.04,2.19,0.5,0.69,0.6,87.3,0.12,146.6,22.81,813.14,-1.0,0.0,22.55
2023-01-29 21:00:00,2023-01-29 22:00:00,22.93,55.03,,69.7,40.12,7.79,4.42,0.36,14.8,0.04,2.19,0.5,0.69,0.6,86.27,0.24,106.25,22.89,814.05,-1.0,0.0,22.26
2023-01-29 22:00:00,2023-01-29 23:00:00,21.85,52.44,,70.33,40.0,8.97,4.38,0.36,10.82,0.04,2.19,0.5,0.69,0.6,84.91,0.1,135.39,22.78,813.2,-1.0,0.0,22.05
2023-01-29 23:00:00,2023-01-30 00:00:00,20.06,48.14,,61.62,35.23,12.55,4.38,0.36,14.32,0.04,2.19,0.5,0.69,0.6,84.4,0.25,160.8,22.93,814.25,-1.0,0.0,21.88
2023-01-30 00:00:00,2023-01-30 01:00:00,19.23,46.14,0.44,63.52,37.75,10.83,4.38,0.36,14.95,0.04,2.19,0.5,0.69,0.6,82.27,0.08,109.67,22.99,813.3,-1.0,0.0,22.03
2023-01-30 01:00:00,2023-01-30 02:00:00,19.49,46.77,1.19,79.03,46.6,5.9,4.41,0.36,9.58,0.04,2.19,0.5,0.69,0.6,82.56,0.23,138.08,35.96,814.01,-1.0,0.0,22.05
2023-01-30 02:00:00,2023-01-30 03:00:00,23.09,55.41,2.57,97.18,57.38,0.24,4.35,0.36,7.89,0.04,2.2,0.5,0.69,0.6,79.22,0.09,100.29,71.19,812.98,-1.0,0.0,22.78
2023-01-30 03:00:00,2023-01-30 04:00:00,25.08,60.2,3.63,100.24,59.87,3.26,4.41,0.36,19.47,0.04,2.19,0.5,0.69,0.6,68.0,0.15,162.77,339.05,814.38,-1.0,0.0,24.84
2023-01-30 04:00:00,2023-01-30 05:00:00,23.34,56.01,1.49,78.9,46.78,3.91,4.4,0.36,34.08,0.04,2.18,0.5,0.69,0.6,65.64,0.11,85.81,273.58,814.33,-1.0,0.0,25.61
2023-01-30 05:00:00,2023-01-30 06:00:00,23.76,57.01,1.59,81.71,48.36,3.08,4.4,0.36,31.75,0.04,2.19,0.5,0.69,0.6,67.1,0.34,183.32,189.56,815.27,-1.0,0.0,25.55
2023-01-30 06:00:00,2023-01-30 07:00:00,22.16,53.17,1.7,79.68,47.36,3.26,4.43,0.36,25.05,0.04,2.19,0.5,0.69,0.6,83.6,0.22,45.47,150.22,814.63,-1.0,0.0,23.84
2023-01-30 07:00:00,2023-01-30 08:00:00,22.19,53.25,1.88,72.59,43.74,6.62,4.45,0.36,27.92,0.04,2.19,0.5,0.69,0.6,70.93,0.21,30.04,389.4,815.44,-1.0,0.0,25.93
2023-01-30 08:00:00,2023-01-30 09:00:00,18.78,45.08,0.84,57.65,34.94,13.36,4.36,0.36,28.64,0.1,2.54,0.77,0.96,0.87,67.77,0.52,92.4,321.86,817.14,-1.0,0.0,25.98
2023-01-30 09:00:00,2023-01-30 10:00:00,16.52,39.66,0.65,58.54,35.27,13.07,4.4,0.36,27.58,0.24,3.4,1.4,1.6,1.5,72.11,0.48,91.42,135.38,816.58,-1.0,0.0,25.4
2023-01-30 10:00:00,2023-01-30 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 11:00:00,2023-01-30 12:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 12:00:00,2023-01-30 13:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 13:00:00,2023-01-30 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 14:00:00,2023-01-30 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 15:00:00,2023-01-30 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2023-01-30 16:00:00,2023-01-30 17:00:00,16.24,38.99,0.77,62.79,37.62,11.22,4.47,0.36,26.97,0.24,3.4,1.4,1.6,1.5,72.07,0.29,6.03,115.73,815.3,-1.0,0.0,25.3
2023-01-30 17:00:00,2023-01-30 18:00:00,16.38,39.33,1.0,68.42,40.8,8.74,4.45,0.36,25.82,0.24,3.4,1.4,1.6,1.5,73.56,0.38,92.52,104.64,815.71,-1.0,0.0,25.09
2023-01-30 18:00:00,2023-01-30 19:00:00,15.89,38.12,2.5,104.26,61.09,,4.35,0.36,15.36,0.24,3.4,1.4,1.6,1.5,79.14,0.33,90.8,24.07,814.9,-1.0,0.0,24.09
2023-01-30 19:00:00,2023-01-30 20:00:00,10.4,24.96,2.58,107.71,62.99,,4.39,0.36,14.62,0.24,3.4,1.4,1.6,1.5,78.71,0.32,89.87,22.91,814.7,-1.0,0.0,23.98
2023-01-30 20:00:00,2023-01-30 21:00:00,7.41,17.77,2.08,93.91,55.25,1.3,4.44,0.36,21.85,0.24,3.41,1.4,1.6,1.5,77.74,0.4,178.01,22.82,815.32,-1.0,0.0,24.01
2023-01-30 21:00:00,2023-01-30 22:00:00,6.36,15.26,1.64,75.69,45.19,5.28,4.39,0.36,30.3,0.24,3.4,1.4,1.6,1.5,75.76,0.49,90.78,22.89,816.1,-1.0,0.0,24.07
2023-01-30 22:00:00,2023-01-30 23:00:00,5.19,12.47,1.42,70.81,42.41,6.83,4.39,0.36,30.12,0.24,3.4,1.4,1.6,1.5,77.98,0.3,177.93,22.9,814.73,-1.0,0.0,23.95
2023-01-30 23:00:00,2023-01-31 00:00:00,5.69,13.66,0.91,66.02,39.45,9.64,4.38,0.36,28.39,0.24,3.4,1.4,1.6,1.5,80.7,0.36,267.16,22.83,815.27,-1.0,0.0,23.74
2023-01-31 00:00:00,2023-01-31 01:00:00,10.8,25.92,0.78,60.04,36.17,12.0,4.38,0.36,30.87,0.24,3.39,1.4,1.6,1.5,81.48,0.24,182.85,22.87,814.25,-1.0,0.0,23.5
2023-01-31 01:00:00,2023-01-31 02:00:00,24.41,58.6,0.7,58.34,35.2,12.79,4.38,0.36,29.72,0.24,3.4,1.4,1.6,1.5,82.25,0.19,351.22,22.73,813.62,-1.0,0.0,23.3
2023-01-31 02:00:00,2023-01-31 03:00:00,23.05,55.31,0.65,56.33,34.09,13.45,4.42,0.36,30.2,0.24,3.41,1.4,1.6,1.5,83.48,0.09,267.64,22.73,813.21,-1.0,0.0,23.09
2023-01-31 03:00:00,2023-01-31 04:00:00,18.55,44.54,0.86,56.69,34.45,12.87,4.4,0.36,36.54,0.24,3.41,1.4,1.6,1.5,81.09,0.3,177.47,22.7,814.77,-1.0,0.0,23.18
2023-01-31 04:00:00,2023-01-31 05:00:00,18.26,43.82,1.27,62.72,38.0,9.54,4.41,0.36,39.52,0.24,3.4,1.4,1.6,1.5,79.77,0.38,353.58,22.68,815.43,-1.0,0.0,23.21
2023-01-31 05:00:00,2023-01-31 06:00:00,17.95,43.07,1.42,68.9,41.4,6.71,4.41,0.36,26.67,0.24,3.4,1.4,1.6,1.5,81.55,0.3,237.7,23.24,814.99,-1.0,0.0,22.52
2023-01-31 06:00:00,2023-01-31 07:00:00,17.32,41.58,1.69,77.33,46.11,3.88,4.39,0.36,14.56,0.24,3.4,1.4,1.6,1.5,85.43,0.21,168.11,26.98,814.37,-1.0,0.0,21.59
2023-01-31 07:00:00,2023-01-31 08:00:00,16.93,40.65,5.67,109.6,66.5,,4.42,0.36,7.51,0.24,3.4,1.4,1.6,1.5,85.05,0.34,165.25,102.39,815.26,-1.0,0.0,21.67
2023-01-31 08:00:00,2023-01-31 09:00:00,21.93,52.64,3.68,97.39,58.4,,4.41,0.36,14.98,0.24,3.4,1.4,1.6,1.5,74.13,0.32,222.26,311.56,815.26,-1.0,0.0,23.82
2023-01-31 09:00:00,2023-01-31 10:00:00,25.44,61.05,1.22,71.56,42.65,8.73,4.41,0.36,37.72,0.24,3.41,1.4,1.6,1.5,66.48,0.58,180.32,413.0,817.18,-1.0,0.0,25.27
2023-01-31 10:00:00,2023-01-31 11:00:00,24.13,57.92,0.78,61.94,37.19,11.84,4.37,0.36,41.41,0.24,3.39,1.4,1.6,1.5,59.27,0.67,180.69,516.19,818.13,-1.0,0.0,26.12
2023-01-31 11:00:00,2023-01-31 12:00:00,18.94,45.46,0.81,63.48,38.02,11.07,4.41,0.36,37.66,0.24,3.41,1.4,1.6,1.5,54.45,0.62,358.1,601.7,817.87,-1.0,0.0,26.94
2023-01-31 12:00:00,2023-01-31 13:00:00,16.34,39.22,0.68,58.62,35.34,12.98,4.41,0.36,47.18,0.24,3.4,1.4,1.6,1.5,53.8,0.68,183.1,365.69,818.43,-1.0,0.0,27.01
2023-01-31 13:00:00,2023-01-31 14:00:00,17.12,41.08,1.03,64.99,39.0,9.73,4.45,0.36,50.38,0.24,3.4,1.4,1.6,1.5,52.31,0.62,6.44,539.74,818.38,-1.0,0.0,27.53
2023-01-31 14:00:00,2023-01-31 15:00:00,17.61,42.26,1.11,64.06,38.58,9.97,4.39,0.36,49.97,0.24,3.4,1.4,1.6,1.5,53.7,0.74,179.0,327.34,818.37,-1.0,0.0,27.25
2023-01-31 15:00:00,2023-01-31 16:00:00,17.87,42.89,1.16,65.03,39.14,9.44,4.39,0.36,48.9,0.24,3.39,1.4,1.6,1.5,55.18,0.67,266.99,240.36,817.92,-1.0,0.0,27.12
2023-01-31 16:00:00,2023-01-31 17:00:00,18.93,45.44,1.32,69.41,41.59,7.51,4.4,0.36,47.99,0.24,3.4,1.4,1.6,1.5,55.52,0.61,356.17,159.75,817.45,-1.0,0.0,26.61
2023-01-31 17:00:00,2023-01-31 18:00:00,20.19,48.47,1.41,76.48,45.42,4.9,4.34,0.36,46.72,0.24,3.4,1.4,1.6,1.5,57.07,0.57,268.13,56.43,816.86,-1.0,0.0,26.02
2023-01-31 18:00:00,2023-01-31 19:00:00,20.27,48.65,0.76,70.89,41.92,8.53,4.42,0.36,39.84,0.24,3.39,1.4,1.6,1.5,59.13,0.48,177.71,24.27,816.12,-1.0,0.0,25.56
2023-01-31 19:00:00,2023-01-31 20:00:00,20.24,48.58,0.61,67.85,40.19,10.04,4.44,0.36,36.84,0.24,3.4,1.4,1.6,1.5,61.03,0.44,269.37,22.97,815.8,-1.0,0.0,25.17
2023-01-31 20:00:00,2023-01-31 21:00:00,20.24,48.57,0.58,68.93,40.74,9.43,4.38,0.36,33.86,0.24,3.4,1.4,1.6,1.5,62.61,0.25,95.43,22.74,814.28,-1.0,0.0,24.81
2023-01-31 21:00:00,2023-01-31 22:00:00,20.3,48.71,0.56,67.94,40.19,10.09,4.43,0.36,36.94,0.24,3.39,1.4,1.6,1.5,58.16,0.27,270.49,22.81,814.35,-1.0,0.0,24.73
2023-01-31 22:00:00,2023-01-31 23:00:00,18.36,44.06,0.54,61.64,36.82,11.99,4.44,0.36,38.48,0.24,3.4,1.4,1.6,1.5,56.18,0.2,111.79,23.23,814.21,-1.0,0.0,24.37
2023-01-31 23:00:00,2023-02-01 00:00:00,17.84,42.81,1.28,75.38,44.73,5.57,4.4,0.36,25.7,0.24,3.41,1.4,1.6,1.5,72.85,0.31,171.19,22.87,814.94,-1.0,0.0,23.1
2023-02-01 00:00:00,2023-02-01 01:00:00,18.0,43.21,,70.15,40.68,8.03,4.35,0.36,21.8,0.24,3.4,1.4,1.6,1.5,78.96,0.31,176.91,22.69,815.02,-1.0,0.0,22.44
2023-02-01 01:00:00,2023-02-01 02:00:00,20.71,49.69,,72.22,41.78,6.96,4.39,0.36,18.44,0.24,3.4,1.4,1.6,1.5,83.12,0.12,182.0,22.69,813.27,-1.0,0.0,22.12
2023-02-01 02:00:00,2023-02-01 03:00:00,21.24,50.98,,66.75,38.81,9.29,4.4,0.36,18.21,0.24,3.4,1.4,1.6,1.5,75.56,0.21,137.84,22.82,813.96,-1.0,0.0,21.53
2023-02-01 03:00:00,2023-02-01 04:00:00,19.47,46.72,,66.13,38.23,10.0,4.44,0.36,18.02,0.24,3.4,1.4,1.6,1.5,72.1,0.1,198.08,22.65,814.03,-1.0,0.0,21.1
2023-02-01 04:00:00,2023-02-01 05:00:00,17.16,41.18,,58.79,33.95,13.97,4.43,0.36,20.23,0.24,3.4,1.4,1.6,1.5,71.36,0.33,146.57,22.89,815.35,-1.0,0.0,20.86
2023-02-01 05:00:00,2023-02-01 06:00:00,16.13,38.7,,60.91,35.01,13.68,4.38,0.36,19.37,0.24,3.41,1.4,1.6,1.5,72.53,0.26,146.44,22.8,814.61,-1.0,0.0,20.58
2023-02-01 06:00:00,2023-02-01 07:00:00,17.15,41.14,,76.89,43.7,6.74,4.39,0.36,13.89,0.24,3.39,1.4,1.6,1.5,74.23,0.16,130.38,25.1,813.84,-1.0,0.0,20.37
2023-02-01 07:00:00,2023-02-01 08:00:00,18.39,44.12,0.36,90.13,51.69,1.82,4.42,0.36,15.39,0.24,3.41,1.4,1.6,1.5,70.66,0.21,152.2,105.7,814.85,-1.0,0.0,21.08
2023-02-01 08:00:00,2023-02-01 09:00:00,22.12,53.09,0.18,84.19,48.48,3.35,4.39,0.36,27.07,0.24,3.41,1.4,1.6,1.5,60.96,0.28,173.56,304.54,815.12,-1.0,0.0,23.24
2023-02-01 09:00:00,2023-02-01 10:00:00,23.43,56.22,0.22,83.95,48.37,2.76,4.36,0.36,40.53,0.24,3.41,1.4,1.6,1.5,57.31,0.34,119.39,471.72,815.78,-1.0,0.0,25.29
2023-02-01 10:00:00,2023-02-01 11:00:00,23.55,56.51,,67.13,38.96,9.78,4.38,0.36,52.21,0.24,3.4,1.4,1.6,1.5,56.37,0.54,7.56,578.84,817.25,-1.0,0.0,26.28
2023-02-01 11:00:00,2023-02-01 12:00:00,18.19,43.66,,61.9,36.01,11.68,4.41,0.36,51.33,0.24,3.4,1.4,1.6,1.5,52.61,0.53,6.73,544.35,817.63,-1.0,0.0,26.91
2023-02-01 12:00:00,2023-02-01 13:00:00,14.58,35.0,3.91,76.47,45.62,12.67,4.4,0.36,49.4,0.24,3.41,1.4,1.6,1.5,51.72,0.58,182.55,399.2,817.81,-1.0,0.0,27.27
2023-02-01 13:00:00,2023-02-01 14:00:00,13.62,32.68,,53.64,31.19,16.53,4.39,0.36,50.51,0.24,3.41,1.4,1.6,1.5,49.94,0.64,93.62,497.11,817.76,-1.0,0.0,27.59
2023-02-01 14:00:00,2023-02-01 15:00:00,13.05,31.3,,48.94,28.39,18.19,4.35,0.36,56.04,0.24,3.4,1.4,1.6,1.5,49.04,0.87,267.71,326.81,819.53,-1.0,0.0,27.43
2023-02-01 15:00:00,2023-02-01 16:00:00,14.41,34.59,,46.77,27.14,19.08,4.34,0.36,52.15,0.24,3.4,1.4,1.6,1.5,51.33,0.73,179.09,223.34,818.63,-1.0,0.0,27.28
2023-02-01 16:00:00,2023-02-01 17:00:00,14.14,33.94,,49.64,28.7,17.95,4.4,0.36,49.78,0.24,3.4,1.4,1.6,1.5,49.8,0.75,183.22,177.06,818.66,-1.0,0.0,26.92
2023-02-01 17:00:00,2023-02-01 18:00:00,14.65,35.15,,58.98,33.79,14.29,4.37,0.36,42.05,0.24,3.41,1.4,1.6,1.5,51.17,0.61,269.36,67.06,817.38,-1.0,0.0,26.31
2023-02-01 18:00:00,2023-02-01 19:00:00,14.45,34.68,,71.84,41.15,8.43,4.41,0.36,34.98,0.24,3.4,1.4,1.6,1.5,55.96,0.43,268.12,24.04,815.9,-1.0,0.0,25.53
2023-02-01 19:00:00,2023-02-01 20:00:00,12.93,31.02,0.37,71.8,41.47,8.09,4.38,0.36,32.89,0.24,3.4,1.4,1.6,1.5,60.36,0.57,179.36,22.77,817.19,-1.0,0.0,25.15
2023-02-01 20:00:00,2023-02-01 21:00:00,11.82,28.37,,65.82,38.06,10.66,4.41,0.36,32.43,0.24,3.4,1.4,1.6,1.5,66.64,0.5,266.77,22.99,816.56,-1.0,0.0,24.61
2023-02-01 21:00:00,2023-02-01 22:00:00,12.51,30.02,,59.7,34.73,12.8,4.41,0.36,33.43,0.24,3.4,1.4,1.6,1.5,70.95,0.4,90.49,22.78,815.94,-1.0,0.0,24.21
2023-02-01 22:00:00,2023-02-01 23:00:00,11.19,26.84,,55.43,32.33,14.46,4.36,0.36,37.18,0.24,3.39,1.4,1.6,1.5,65.71,0.37,268.31,22.42,815.5,-1.0,0.0,24.2
2023-02-01 23:00:00,2023-02-02 00:00:00,9.3,22.33,,45.76,26.7,19.21,4.41,0.36,40.96,0.24,3.4,1.4,1.6,1.5,58.7,0.4,91.96,22.77,815.61,-1.0,0.0,24.34
2023-02-02 00:00:00,2023-02-02 01:00:00,8.84,21.21,1.09,62.29,37.62,11.52,4.42,0.36,36.47,0.24,3.41,1.4,1.6,1.5,58.99,0.48,182.94,22.82,816.14,-1.0,0.0,24.25
2023-02-02 01:00:00,2023-02-02 02:00:00,9.97,23.95,1.12,69.17,41.31,9.49,4.37,0.36,35.46,0.24,3.4,1.4,1.6,1.5,58.74,0.56,268.04,22.94,816.84,-1.0,0.0,24.29
2023-02-02 02:00:00,2023-02-02 03:00:00,10.72,25.72,1.1,61.58,37.25,12.77,4.43,0.36,40.77,0.24,3.41,1.4,1.6,1.5,60.63,0.51,266.86,23.02,816.43,-1.0,0.0,24.21
2023-02-02 03:00:00,2023-02-02 04:00:00,10.06,24.13,1.4,63.72,38.62,10.9,4.39,0.36,41.43,0.24,3.39,1.4,1.6,1.5,66.51,0.43,355.99,22.92,815.69,-1.0,0.0,23.87
2023-02-02 04:00:00,2023-02-02 05:00:00,11.51,27.62,1.86,68.09,41.33,8.21,4.41,0.36,41.92,0.24,3.41,1.4,1.6,1.5,70.61,0.51,269.22,22.7,816.47,-1.0,0.0,23.63
2023-02-02 05:00:00,2023-02-02 06:00:00,13.84,33.23,1.74,62.41,38.21,10.49,4.45,0.36,46.76,0.24,3.4,1.4,1.6,1.5,70.82,0.56,357.63,23.07,816.86,-1.0,0.0,23.8
2023-02-02 06:00:00,2023-02-02 07:00:00,13.75,32.99,1.83,67.99,41.26,8.01,4.38,0.36,47.23,0.24,3.41,1.4,1.6,1.5,72.08,0.47,91.28,25.19,816.12,-1.0,0.0,23.72
2023-02-02 07:00:00,2023-02-02 08:00:00,14.85,35.63,1.97,72.01,43.51,6.54,4.38,0.36,51.67,0.24,3.41,1.4,1.6,1.5,70.97,0.6,90.52,103.18,817.19,-1.0,0.0,24.04
2023-02-02 08:00:00,2023-02-02 09:00:00,16.54,39.7,1.54,66.18,40.05,9.79,4.38,0.36,60.03,0.24,3.4,1.4,1.6,1.5,62.78,0.9,91.65,330.21,819.61,-1.0,0.0,25.14
2023-02-02 09:00:00,2023-02-02 10:00:00,18.06,43.35,1.23,61.6,37.37,11.99,4.41,0.36,57.75,0.24,3.4,1.4,1.6,1.5,58.46,0.79,355.96,497.3,818.89,-1.0,0.0,25.96
2023-02-02 10:00:00,2023-02-02 11:00:00,18.9,45.36,1.31,65.81,39.67,10.39,4.38,0.36,56.83,0.24,3.4,1.4,1.6,1.5,53.53,0.63,97.34,608.79,818.24,-1.0,0.0,26.86
2023-02-02 11:00:00,2023-02-02 12:00:00,19.35,46.45,1.23,62.98,38.09,11.8,4.45,0.36,60.02,0.24,3.39,1.4,1.6,1.5,45.39,0.85,358.0,500.87,819.47,-1.0,0.0,27.21
2023-02-02 12:00:00,2023-02-02 13:00:00,18.93,45.43,1.15,59.68,36.27,13.01,4.37,0.36,61.31,0.24,3.4,1.4,1.6,1.5,40.71,0.84,97.38,343.06,819.95,-1.0,0.0,27.79
2023-02-02 13:00:00,2023-02-02 14:00:00,18.33,43.98,1.41,62.5,37.99,11.23,4.37,0.36,61.24,0.24,3.4,1.4,1.6,1.5,42.16,0.68,182.51,392.91,818.54,-1.0,0.0,27.47
2023-02-02 14:00:00,2023-02-02 15:00:00,17.68,42.58,1.55,63.41,38.59,10.7,4.4,0.36,61.26,0.24,3.41,1.4,1.6,1.5,36.67,0.73,179.21,273.69,818.77,-1.0,0.0,27.56
2023-02-02 15:00:00,2023-02-02 16:00:00,17.33,44.92,1.5,62.95,38.3,11.02,4.37,0.36,58.79,0.24,3.4,1.4,1.6,1.5,38.03,0.71,95.36,242.52,818.61,-1.0,0.0,27.24
2023-02-02 16:00:00,2023-02-02 17:00:00,20.48,53.1,1.73,70.25,42.37,7.52,4.38,0.36,59.32,0.24,3.4,1.4,1.6,1.5,49.75,0.66,357.87,139.0,817.97,-1.0,0.0,26.52
2023-02-02 17:00:00,2023-02-02 18:00:00,26.08,67.61,1.86,76.19,45.64,5.33,4.45,0.36,54.47,0.24,3.4,1.4,1.6,1.5,52.83,0.65,270.36,61.18,817.73,-1.0,0.0,26.05
2023-02-02 18:00:00,2023-02-02 19:00:00,27.73,71.91,1.38,74.03,44.1,7.25,4.37,0.36,49.97,0.24,3.41,1.4,1.6,1.5,53.88,0.55,267.31,24.3,816.85,-1.0,0.0,25.68
2023-02-02 19:00:00,2023-02-02 20:00:00,28.91,74.93,1.21,73.32,43.59,7.92,4.39,0.36,49.1,0.24,3.4,1.4,1.6,1.5,53.16,0.42,179.48,23.03,815.83,-1.0,0.0,25.43
2023-02-02 20:00:00,2023-02-02 21:00:00,28.54,73.99,1.1,69.06,41.23,9.76,4.41,0.36,50.28,0.24,3.41,1.4,1.6,1.5,54.09,0.46,178.0,23.11,816.06,-1.0,0.0,25.29
2023-02-02 21:00:00,2023-02-02 22:00:00,28.07,72.78,1.03,64.45,38.72,11.64,4.43,0.36,49.7,0.24,3.4,1.4,1.6,1.5,55.09,0.53,268.09,23.13,816.68,-1.0,0.0,25.12
2023-02-02 22:00:00,2023-02-02 23:00:00,27.73,71.89,1.1,60.4,36.62,12.77,4.34,0.36,50.52,0.24,3.41,1.4,1.6,1.5,57.56,0.51,268.02,23.04,816.59,-1.0,0.0,24.85
2023-02-02 23:00:00,2023-02-03 00:00:00,27.2,70.54,1.54,65.52,39.7,9.54,4.44,0.36,49.12,0.24,3.39,1.4,1.6,1.5,61.66,0.42,185.04,23.02,816.14,-1.0,0.0,24.61
2023-02-03 00:00:00,2023-02-03 01:00:00,25.09,65.06,0.51,63.19,37.63,10.86,4.4,0.36,47.84,0.24,3.4,1.4,1.6,1.5,65.83,0.24,105.66,23.0,814.88,-1.0,0.0,24.34
