From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2021-12-03 01:00:00,2021-12-03 02:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 02:00:00,2021-12-03 03:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 03:00:00,2021-12-03 04:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 04:00:00,2021-12-03 05:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 05:00:00,2021-12-03 06:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 06:00:00,2021-12-03 07:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 07:00:00,2021-12-03 08:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 08:00:00,2021-12-03 09:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 09:00:00,2021-12-03 10:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 10:00:00,2021-12-03 11:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 11:00:00,2021-12-03 12:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 12:00:00,2021-12-03 13:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 13:00:00,2021-12-03 14:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 14:00:00,2021-12-03 15:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 15:00:00,2021-12-03 16:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 16:00:00,2021-12-03 17:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 17:00:00,2021-12-03 18:00:00,,,,,,,,,,,,,,,,,,,
2021-12-03 18:00:00,2021-12-03 19:00:00,,116.21,1.8,4.9,3.1,1.7,33.35,1.44,49.81,1.13,,0.57,1.19,,64.94,0.45,0.79,,
2021-12-03 19:00:00,2021-12-03 20:00:00,,131.75,1.8,4.9,3.1,1.7,32.55,1.54,44.9,1.15,,0.01,1.27,,66.94,0.44,0.83,,
2021-12-03 20:00:00,2021-12-03 21:00:00,,159.85,1.8,4.9,3.1,1.7,30.42,1.47,45.21,1.17,,0.2,1.38,,71.75,0.61,0.94,,
2021-12-03 21:00:00,2021-12-03 22:00:00,,166.49,1.8,4.9,3.1,1.7,30.12,1.36,43.54,1.16,,0.07,1.36,,74.99,0.66,0.9,,
2021-12-03 22:00:00,2021-12-03 23:00:00,,152.92,1.8,4.9,3.1,1.7,30.13,1.3,39.87,1.12,,0.3,1.27,,77.69,0.63,1.03,,
2021-12-03 23:00:00,2021-12-04 00:00:00,,158.71,1.8,4.9,3.1,1.7,30.31,1.29,34.57,1.08,,0.24,1.19,,82.18,0.69,0.86,,
2021-12-04 00:00:00,2021-12-04 01:00:00,,131.6,1.8,4.9,3.1,1.7,31.36,1.32,29.95,1.06,,0.11,1.15,,83.84,0.41,0.89,,
2021-12-04 01:00:00,2021-12-04 02:00:00,,191.5,1.8,4.9,3.1,1.7,31.55,1.31,34.13,1.05,,0.02,1.23,,83.45,0.78,0.99,,
2021-12-04 02:00:00,2021-12-04 03:00:00,,135.17,1.8,4.9,3.1,1.7,31.91,1.3,37.24,1.04,,0.25,1.23,,83.54,0.91,0.99,,
2021-12-04 03:00:00,2021-12-04 04:00:00,,114.98,1.8,4.9,3.1,1.7,31.93,1.27,41.01,1.02,,0.1,1.16,,83.67,0.94,1.19,,
2021-12-04 04:00:00,2021-12-04 05:00:00,,95.57,1.8,4.9,3.1,1.73,30.79,1.24,42.0,1.01,,,1.14,,83.78,0.64,1.0,,
2021-12-04 05:00:00,2021-12-04 06:00:00,,101.73,1.8,4.9,3.1,1.71,29.6,1.26,34.74,0.97,,0.1,1.04,,84.06,0.31,0.77,,
2021-12-04 06:00:00,2021-12-04 07:00:00,,110.92,1.8,4.9,3.1,1.72,31.42,1.32,36.78,0.97,,0.08,1.03,,83.68,0.51,0.87,,
2021-12-04 07:00:00,2021-12-04 08:00:00,,132.57,1.8,4.9,3.1,1.71,32.84,1.4,37.85,0.99,,0.02,1.03,,81.45,0.29,0.74,,
2021-12-04 08:00:00,2021-12-04 09:00:00,,161.94,1.8,4.9,3.1,1.7,37.42,1.43,49.28,1.07,,0.25,1.01,,72.08,0.46,0.92,,
2021-12-04 09:00:00,2021-12-04 10:00:00,,207.69,1.8,4.9,3.1,1.7,39.13,1.45,56.54,1.14,,0.07,1.03,,63.28,0.81,1.06,,
2021-12-04 10:00:00,2021-12-04 11:00:00,,269.32,1.8,4.9,3.1,1.7,39.89,1.33,61.39,1.39,,0.16,1.07,,51.26,1.02,1.11,,
2021-12-04 11:00:00,2021-12-04 12:00:00,,219.33,1.8,4.9,3.1,1.7,40.03,1.29,62.86,1.49,,,1.06,,43.95,0.83,1.13,,
2021-12-04 12:00:00,2021-12-04 13:00:00,,184.19,1.8,4.9,3.1,1.7,38.66,1.4,58.27,1.5,,0.16,1.14,,40.68,0.88,1.22,,
2021-12-04 13:00:00,2021-12-04 14:00:00,,192.52,1.8,4.9,3.1,1.72,36.17,1.28,59.88,1.64,,,1.07,,39.77,0.94,1.12,,
2021-12-04 14:00:00,2021-12-04 15:00:00,,156.99,1.8,4.9,3.1,1.71,36.05,1.27,58.4,1.54,,0.14,0.93,,39.91,0.93,1.15,,
2021-12-04 15:00:00,2021-12-04 16:00:00,,150.76,1.8,4.9,3.1,1.7,36.49,1.32,59.35,1.49,,0.23,0.84,,40.71,0.88,1.12,,
2021-12-04 16:00:00,2021-12-04 17:00:00,,188.18,1.8,4.9,3.1,1.7,37.83,1.23,60.5,1.62,,0.14,0.76,,43.87,1.04,0.99,,
2021-12-04 17:00:00,2021-12-04 18:00:00,,187.89,1.8,4.9,3.1,1.7,37.92,1.33,54.86,1.57,,0.02,0.77,,48.91,0.83,0.92,,
2021-12-04 18:00:00,2021-12-04 19:00:00,,165.72,1.8,4.9,3.1,1.7,36.79,1.39,51.77,1.58,,0.13,0.93,,52.87,0.7,0.97,,
2021-12-04 19:00:00,2021-12-04 20:00:00,,149.88,1.8,4.9,3.1,1.7,37.05,1.37,57.26,1.59,,0.17,1.09,,54.9,1.0,1.07,,
2021-12-04 20:00:00,2021-12-04 21:00:00,,123.22,1.8,4.9,3.1,1.7,36.61,1.53,56.26,1.53,,0.35,1.23,,55.83,0.62,0.88,,
2021-12-04 21:00:00,2021-12-04 22:00:00,,162.62,1.8,4.9,3.1,1.71,34.05,1.46,54.72,1.59,,0.01,1.38,,58.6,0.66,0.85,,
2021-12-04 22:00:00,2021-12-04 23:00:00,,137.53,1.8,4.9,3.1,1.7,34.34,1.24,58.54,1.55,,0.18,1.31,,60.69,0.81,0.95,,
2021-12-04 23:00:00,2021-12-05 00:00:00,,122.17,1.8,4.9,3.1,1.7,32.74,1.21,54.32,1.43,,0.02,1.24,,65.13,0.42,0.82,,
2021-12-05 00:00:00,2021-12-05 01:00:00,,113.82,1.8,4.9,3.1,1.7,33.4,1.21,54.5,1.35,,0.02,1.15,,66.76,0.37,0.81,,
2021-12-05 01:00:00,2021-12-05 02:00:00,,112.28,1.8,4.9,3.1,1.7,36.87,1.18,57.98,1.28,,0.01,0.94,,66.63,0.57,0.88,,
2021-12-05 02:00:00,2021-12-05 03:00:00,,114.43,1.8,4.9,3.1,1.73,35.52,1.18,53.31,1.28,,0.01,1.06,,69.11,0.29,0.84,,
2021-12-05 03:00:00,2021-12-05 04:00:00,,109.28,1.8,4.9,3.1,1.73,35.58,1.19,53.04,,,,,,69.03,0.37,0.82,,
2021-12-05 04:00:00,2021-12-05 05:00:00,,111.36,1.8,4.9,3.1,1.7,33.38,1.19,44.36,,,,,,71.26,0.27,0.7,,
2021-12-05 05:00:00,2021-12-05 06:00:00,,106.79,1.8,4.9,3.1,1.73,33.46,1.18,44.22,,,,,,70.44,0.37,0.75,,
2021-12-05 06:00:00,2021-12-05 07:00:00,,122.17,1.8,4.9,3.1,1.7,32.88,1.12,49.66,,,,,,68.62,0.28,0.73,,
2021-12-05 07:00:00,2021-12-05 08:00:00,,107.94,1.8,4.9,3.1,1.7,36.14,1.32,41.93,,,,,,66.6,0.46,0.85,,
2021-12-05 08:00:00,2021-12-05 09:00:00,,144.16,1.8,4.9,3.1,1.7,41.86,1.19,51.66,,,,,,61.85,0.81,0.88,,
2021-12-05 09:00:00,2021-12-05 10:00:00,,115.45,1.8,4.9,3.1,1.7,43.28,1.18,54.73,,,,,,55.95,0.86,0.98,,
2021-12-05 10:00:00,2021-12-05 11:00:00,,112.57,1.8,4.9,3.1,1.7,42.84,1.18,57.58,,,,,,51.0,1.17,1.08,,
2021-12-05 11:00:00,2021-12-05 12:00:00,,135.43,1.8,4.9,3.1,1.7,40.9,1.13,57.94,,,,,,43.31,1.38,1.2,,
2021-12-05 12:00:00,2021-12-05 13:00:00,,110.37,1.8,4.9,3.1,1.7,39.58,1.13,55.1,,,,,,38.56,1.45,0.98,,
2021-12-05 13:00:00,2021-12-05 14:00:00,,114.28,1.8,4.9,3.1,1.7,37.53,1.12,52.98,,,,,,36.86,1.46,1.07,,
2021-12-05 14:00:00,2021-12-05 15:00:00,,111.62,1.8,4.9,3.1,1.7,33.65,0.99,50.79,,,,,,35.83,1.5,1.06,,
2021-12-05 15:00:00,2021-12-05 16:00:00,,63.58,1.8,4.9,3.1,1.71,35.26,1.02,48.3,,,,,,36.73,1.42,1.06,,
2021-12-05 16:00:00,2021-12-05 17:00:00,,101.2,1.8,4.9,3.1,1.7,34.16,1.24,42.23,,,,,,39.62,0.78,0.91,,
2021-12-05 17:00:00,2021-12-05 18:00:00,,130.43,1.8,4.9,3.1,1.71,33.58,1.81,32.35,,,,,,46.24,0.48,0.87,,
2021-12-05 18:00:00,2021-12-05 19:00:00,,194.93,1.8,4.9,3.1,1.7,34.8,1.34,34.87,,,,,,53.1,0.62,0.91,,
2021-12-05 19:00:00,2021-12-05 20:00:00,,107.36,1.8,4.9,3.1,1.7,34.64,1.45,28.57,,,,,,55.84,0.56,0.92,,
2021-12-05 20:00:00,2021-12-05 21:00:00,,129.91,1.8,4.9,3.1,1.7,34.19,1.44,30.77,,,,,,57.54,0.34,0.79,,
2021-12-05 21:00:00,2021-12-05 22:00:00,,127.3,1.8,4.9,3.1,1.72,33.2,1.49,24.32,,,,,,59.04,0.27,0.7,,
2021-12-05 22:00:00,2021-12-05 23:00:00,,109.44,1.8,4.9,3.1,1.71,31.74,1.38,31.76,,,,,,60.28,0.31,0.74,,
2021-12-05 23:00:00,2021-12-06 00:00:00,,92.62,1.8,4.9,3.1,1.72,31.31,1.17,43.56,,,,,,60.18,0.5,0.82,,
2021-12-06 00:00:00,2021-12-06 01:00:00,,78.36,1.8,4.9,3.1,1.72,32.77,1.05,42.41,,,,,,60.15,0.3,0.79,,
2021-12-06 01:00:00,2021-12-06 02:00:00,,71.73,1.8,4.9,3.1,1.7,32.66,1.03,39.87,,,,,,63.86,0.27,0.67,,
2021-12-06 02:00:00,2021-12-06 03:00:00,,69.18,1.8,4.9,3.1,1.72,33.44,1.02,36.28,,,,,,65.37,0.27,0.69,,
2021-12-06 03:00:00,2021-12-06 04:00:00,,70.08,1.8,4.9,3.1,1.73,34.97,1.01,38.52,,,,,,64.54,0.32,0.72,,
2021-12-06 04:00:00,2021-12-06 05:00:00,,61.76,1.8,4.9,3.1,1.7,37.1,0.97,49.39,,,,,,62.22,0.4,0.75,,
2021-12-06 05:00:00,2021-12-06 06:00:00,,68.82,1.8,4.9,3.1,1.7,37.65,0.99,50.19,,,,,,64.28,0.59,0.83,,
2021-12-06 06:00:00,2021-12-06 07:00:00,,67.55,1.8,4.9,3.1,1.7,36.39,1.02,46.81,,,,,,68.01,0.37,0.74,,
2021-12-06 07:00:00,2021-12-06 08:00:00,,77.85,1.8,4.9,3.1,1.7,37.08,1.06,43.46,,,,,,65.82,0.33,0.75,,
2021-12-06 08:00:00,2021-12-06 09:00:00,,112.88,1.8,4.9,3.1,1.71,42.27,1.04,46.54,,,,,,61.53,1.13,1.13,,
2021-12-06 09:00:00,2021-12-06 10:00:00,,80.98,1.8,4.9,3.1,1.73,39.12,0.99,50.88,,,,,,59.14,1.2,1.27,,
2021-12-06 10:00:00,2021-12-06 11:00:00,,60.72,1.8,4.9,3.1,1.71,42.25,0.97,57.03,,,,,,51.84,1.36,1.01,,
2021-12-06 11:00:00,2021-12-06 12:00:00,,59.56,1.8,4.9,3.1,1.7,44.56,0.98,59.08,,,,,,44.79,1.55,1.26,,
2021-12-06 12:00:00,2021-12-06 13:00:00,,74.36,1.8,4.9,3.1,1.71,41.65,0.95,55.98,,,,,,38.65,1.52,1.06,,
2021-12-06 13:00:00,2021-12-06 14:00:00,,66.26,1.8,4.9,3.1,1.72,36.86,0.93,49.07,,,,,,32.99,1.37,1.09,,
2021-12-06 14:00:00,2021-12-06 15:00:00,,48.62,1.8,4.9,3.1,1.74,34.42,0.89,46.73,,,,,,29.8,1.18,1.02,,
2021-12-06 15:00:00,2021-12-06 16:00:00,,46.28,1.8,4.9,3.1,1.7,31.01,0.81,46.44,,,,,,29.17,1.29,1.08,,
2021-12-06 16:00:00,2021-12-06 17:00:00,,61.11,1.8,4.9,3.1,1.7,31.71,0.81,43.0,,,,,,30.91,0.87,0.95,,
2021-12-06 17:00:00,2021-12-06 18:00:00,,94.19,1.8,4.9,3.1,1.7,31.71,0.9,38.41,,,,,,40.06,0.8,0.92,,
2021-12-06 18:00:00,2021-12-06 19:00:00,,208.77,1.8,4.9,3.1,1.7,31.59,1.04,28.48,,,,,,46.68,0.36,0.79,,
2021-12-06 19:00:00,2021-12-06 20:00:00,,139.48,1.8,4.9,3.1,1.72,33.27,1.11,31.44,,,,,,48.4,0.37,0.83,,
2021-12-06 20:00:00,2021-12-06 21:00:00,,66.92,1.8,4.9,3.1,1.7,33.39,1.27,23.25,,,,,,49.56,0.34,0.75,,
2021-12-06 21:00:00,2021-12-06 22:00:00,,87.42,1.8,4.9,3.1,1.7,32.96,1.17,30.23,,,,,,50.14,0.4,0.77,,
2021-12-06 22:00:00,2021-12-06 23:00:00,,98.07,1.8,4.9,3.1,1.71,32.45,1.13,29.03,,,,,,52.38,0.31,0.73,,
2021-12-06 23:00:00,2021-12-07 00:00:00,,68.64,1.8,4.9,3.1,1.7,32.64,1.15,34.91,,,,,,54.66,0.29,0.83,,
2021-12-07 00:00:00,2021-12-07 01:00:00,,64.27,1.8,4.9,3.1,1.71,32.3,0.95,42.36,,,,,,58.22,0.51,0.78,,
2021-12-07 01:00:00,2021-12-07 02:00:00,,57.18,1.8,4.9,3.1,1.71,33.27,0.93,46.62,,,,,,62.33,0.65,0.82,,
2021-12-07 02:00:00,2021-12-07 03:00:00,,58.24,1.8,4.9,3.1,1.72,33.7,0.91,42.89,,,,,,66.96,0.54,0.87,,
2021-12-07 03:00:00,2021-12-07 04:00:00,,51.27,1.8,4.9,3.1,1.71,36.15,0.93,41.18,,,,,,69.16,0.44,0.8,,
2021-12-07 04:00:00,2021-12-07 05:00:00,,54.92,1.8,4.9,3.1,1.7,42.17,0.94,38.46,,,,,,70.49,0.75,0.95,,
2021-12-07 05:00:00,2021-12-07 06:00:00,,62.81,1.8,4.9,3.1,1.7,34.78,0.94,36.24,,,,,,73.33,0.52,0.76,,
2021-12-07 06:00:00,2021-12-07 07:00:00,,52.56,1.8,4.9,3.1,1.7,34.31,1.03,33.86,,,,,,74.02,0.7,0.91,,
2021-12-07 07:00:00,2021-12-07 08:00:00,,69.1,1.8,4.9,3.1,1.7,35.93,1.08,36.04,,,,,,74.54,0.76,0.84,,
2021-12-07 08:00:00,2021-12-07 09:00:00,,81.56,1.8,4.9,3.1,1.72,38.21,1.05,39.71,,,,,,70.68,1.25,1.12,,
2021-12-07 09:00:00,2021-12-07 10:00:00,,94.26,1.8,4.9,3.1,1.71,44.35,1.0,41.77,,,,,,66.06,1.4,1.29,,
2021-12-07 10:00:00,2021-12-07 11:00:00,,67.45,1.8,4.9,3.1,1.72,42.63,0.95,44.8,,,,,,59.85,1.42,1.03,,
2021-12-07 11:00:00,2021-12-07 12:00:00,,62.85,1.8,4.9,3.1,1.7,41.91,0.92,49.84,1.28,,0.01,1.06,,52.64,1.4,1.15,,
2021-12-07 12:00:00,2021-12-07 13:00:00,,74.12,1.8,4.9,3.1,1.7,46.05,0.98,54.16,1.28,,0.01,1.06,,45.22,1.6,1.18,,
2021-12-07 13:00:00,2021-12-07 14:00:00,,104.27,1.8,4.9,3.1,1.71,43.18,1.0,54.09,1.28,,0.01,1.06,,39.22,1.55,1.02,,
2021-12-07 14:00:00,2021-12-07 15:00:00,,95.49,1.8,4.9,3.1,1.7,41.12,0.97,53.39,1.28,,0.01,1.06,,40.1,1.94,1.2,,
2021-12-07 15:00:00,2021-12-07 16:00:00,,81.09,1.8,4.9,3.1,1.71,38.99,0.98,54.62,1.28,,0.01,1.06,,41.85,1.82,1.09,,
2021-12-07 16:00:00,2021-12-07 17:00:00,,87.67,1.8,4.9,3.1,1.71,34.2,1.0,47.53,1.28,,0.01,1.06,,42.84,1.22,0.96,,
2021-12-07 17:00:00,2021-12-07 18:00:00,,168.22,1.8,4.9,3.1,1.73,32.23,1.02,35.14,1.28,,0.01,1.06,,46.68,0.31,0.76,,
2021-12-07 18:00:00,2021-12-07 19:00:00,,454.02,1.8,4.9,3.1,1.71,31.11,1.12,25.5,1.28,,0.01,1.06,,50.73,0.28,0.76,,
2021-12-07 19:00:00,2021-12-07 20:00:00,,646.89,1.8,4.9,3.1,1.72,30.97,1.23,19.82,1.28,,0.01,1.06,,55.21,0.28,0.75,,
2021-12-07 20:00:00,2021-12-07 21:00:00,,384.62,1.8,4.9,3.1,1.71,31.88,1.12,26.74,1.28,,0.01,1.06,,55.68,0.29,0.84,,
2021-12-07 21:00:00,2021-12-07 22:00:00,,339.92,1.8,4.9,3.1,1.7,32.76,1.38,15.42,1.28,,0.01,1.06,,57.3,0.28,0.73,,
2021-12-07 22:00:00,2021-12-07 23:00:00,,126.33,1.8,4.9,3.1,1.71,32.78,1.19,22.83,1.28,,0.01,1.06,,58.06,0.27,0.69,,
2021-12-07 23:00:00,2021-12-08 00:00:00,,77.16,1.8,4.9,3.1,1.7,34.06,1.12,36.94,1.28,,0.01,1.06,,63.12,0.66,0.85,,
2021-12-08 00:00:00,2021-12-08 01:00:00,,51.08,1.8,4.9,3.1,1.72,33.66,1.06,40.19,1.28,,0.01,1.06,,67.22,0.66,0.79,,
2021-12-08 01:00:00,2021-12-08 02:00:00,,71.09,1.8,4.9,3.1,1.71,32.91,1.0,41.46,1.28,,0.01,1.06,,69.54,0.98,0.89,,
2021-12-08 02:00:00,2021-12-08 03:00:00,,71.82,1.8,4.9,3.1,1.71,38.89,0.96,42.91,1.28,,0.01,1.06,,69.48,1.32,1.04,,
2021-12-08 03:00:00,2021-12-08 04:00:00,,70.09,1.8,4.9,3.1,1.71,38.2,0.94,43.46,1.28,,0.01,1.06,,70.4,1.28,0.96,,
2021-12-08 04:00:00,2021-12-08 05:00:00,,70.81,1.8,4.9,3.1,1.7,39.08,0.95,38.97,1.28,,0.01,1.06,,74.18,1.43,1.02,,
2021-12-08 05:00:00,2021-12-08 06:00:00,,69.18,1.8,4.9,3.1,1.7,38.53,1.0,34.58,1.28,,0.01,1.06,,79.29,1.21,0.88,,
2021-12-08 06:00:00,2021-12-08 07:00:00,,71.38,1.8,4.9,3.1,1.72,40.81,1.03,32.9,1.28,,0.01,1.06,,80.33,1.39,0.98,,
2021-12-08 07:00:00,2021-12-08 08:00:00,,74.91,1.8,4.9,3.1,1.7,42.17,1.06,39.21,1.28,,0.01,1.06,,78.19,1.42,1.21,,
2021-12-08 08:00:00,2021-12-08 09:00:00,,74.64,1.8,4.9,3.1,1.7,43.23,1.09,48.65,1.28,,0.01,1.06,,70.63,1.31,1.17,,
2021-12-08 09:00:00,2021-12-08 10:00:00,,81.66,1.8,4.9,3.1,1.71,52.77,1.06,50.86,1.28,,0.01,1.06,,63.46,1.18,1.2,,
2021-12-08 10:00:00,2021-12-08 11:00:00,,86.44,1.8,4.9,3.1,1.7,41.61,1.0,52.52,1.28,,0.01,1.06,,57.18,1.3,1.12,,
2021-12-08 11:00:00,2021-12-08 12:00:00,,70.16,1.8,4.9,3.1,1.71,35.87,0.89,48.72,1.28,,0.01,1.06,,44.93,1.23,1.06,,
2021-12-08 12:00:00,2021-12-08 13:00:00,,62.0,1.8,4.9,3.1,1.7,33.79,0.84,48.27,1.28,,0.01,1.06,,39.73,1.92,0.85,,
2021-12-08 13:00:00,2021-12-08 14:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 14:00:00,2021-12-08 15:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 15:00:00,2021-12-08 16:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 16:00:00,2021-12-08 17:00:00,,62.0,1.8,4.9,3.1,1.7,120.84,0.7,41.27,0.22,,0.14,0.22,,43.89,1.01,0.94,,
2021-12-08 17:00:00,2021-12-08 18:00:00,,,1.8,4.9,3.1,1.7,90.01,1.05,38.22,0.5,,0.27,1.12,,45.18,0.91,0.84,,
2021-12-08 18:00:00,2021-12-08 19:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 19:00:00,2021-12-08 20:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 20:00:00,2021-12-08 21:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 21:00:00,2021-12-08 22:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 22:00:00,2021-12-08 23:00:00,,,,,,,,,,,,,,,,,,,
2021-12-08 23:00:00,2021-12-09 00:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 00:00:00,2021-12-09 01:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 01:00:00,2021-12-09 02:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 02:00:00,2021-12-09 03:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 03:00:00,2021-12-09 04:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 04:00:00,2021-12-09 05:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 05:00:00,2021-12-09 06:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 06:00:00,2021-12-09 07:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 07:00:00,2021-12-09 08:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 08:00:00,2021-12-09 09:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 09:00:00,2021-12-09 10:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 10:00:00,2021-12-09 11:00:00,,,,,,,,,,,,,,,,,,,
2021-12-09 11:00:00,2021-12-09 12:00:00,,58.47,1.8,4.9,3.1,1.7,37.25,1.01,47.83,0.76,,0.33,0.66,,54.13,1.92,1.07,,
2021-12-09 12:00:00,2021-12-09 13:00:00,,55.79,1.8,4.9,3.1,1.7,35.2,1.03,47.32,0.7,,0.23,0.72,,48.38,1.9,0.98,,
2021-12-09 13:00:00,2021-12-09 14:00:00,,73.46,1.8,4.9,3.1,1.72,35.56,1.05,50.62,0.65,,,0.74,,45.85,1.87,1.05,,
2021-12-09 14:00:00,2021-12-09 15:00:00,,77.63,1.8,4.9,3.1,1.7,38.87,1.05,54.53,0.63,,0.11,0.8,,44.08,2.01,1.06,,
2021-12-09 15:00:00,2021-12-09 16:00:00,,72.96,1.8,4.9,3.1,1.7,33.82,1.0,52.27,0.61,,0.12,0.82,,44.35,2.33,1.17,,
2021-12-09 16:00:00,2021-12-09 17:00:00,,65.11,1.8,4.9,3.1,1.7,35.51,0.99,54.88,0.55,,0.12,0.78,,46.39,2.08,1.08,,
2021-12-09 17:00:00,2021-12-09 18:00:00,,87.65,1.8,4.9,3.1,1.71,38.32,1.04,51.43,0.56,,0.1,0.7,,49.26,1.44,0.87,,
2021-12-09 18:00:00,2021-12-09 19:00:00,,104.56,1.8,4.9,3.1,1.72,34.82,1.16,38.71,0.63,,0.18,0.67,,53.56,0.82,0.86,,
2021-12-09 19:00:00,2021-12-09 20:00:00,,109.15,1.8,4.9,3.1,1.73,33.81,1.16,36.86,0.73,,0.19,0.53,,55.03,0.88,0.84,,
2021-12-09 20:00:00,2021-12-09 21:00:00,,98.73,1.8,4.9,3.1,1.72,34.03,1.14,38.01,0.78,,0.21,0.79,,56.58,1.18,0.98,,
2021-12-09 21:00:00,2021-12-09 22:00:00,,75.44,1.8,4.9,3.1,1.7,34.17,1.11,39.72,0.78,,0.24,0.89,,58.26,1.81,0.95,,
2021-12-09 22:00:00,2021-12-09 23:00:00,,60.19,1.8,4.9,3.1,1.73,34.39,1.13,38.84,0.77,,0.01,0.92,,62.98,1.74,1.09,,
2021-12-09 23:00:00,2021-12-10 00:00:00,,62.37,1.8,4.9,3.1,1.72,34.8,1.15,37.02,0.76,,0.01,0.97,,65.47,1.47,1.03,,
2021-12-10 00:00:00,2021-12-10 01:00:00,,65.91,1.8,4.9,3.1,1.72,32.21,1.1,35.97,0.74,,0.4,1.0,,70.51,1.34,0.9,,
2021-12-10 01:00:00,2021-12-10 02:00:00,,65.18,1.8,4.9,3.1,1.71,31.92,1.07,35.9,0.71,,0.01,0.92,,73.35,1.5,0.92,,
2021-12-10 02:00:00,2021-12-10 03:00:00,,68.04,1.8,4.9,3.1,1.7,31.55,1.04,32.93,0.69,,0.24,0.85,,75.65,1.61,0.93,,
2021-12-10 03:00:00,2021-12-10 04:00:00,,76.81,1.8,4.9,3.1,1.71,32.45,1.03,30.91,0.67,,0.14,0.77,,76.08,1.47,0.92,,
2021-12-10 04:00:00,2021-12-10 05:00:00,,66.01,1.8,4.9,3.1,1.7,34.76,1.07,28.03,0.66,,0.2,0.73,,78.31,1.02,0.94,,
2021-12-10 05:00:00,2021-12-10 06:00:00,,77.13,1.8,4.9,3.1,1.7,33.3,1.13,21.63,0.68,,0.04,0.78,,83.73,0.38,0.89,,
2021-12-10 06:00:00,2021-12-10 07:00:00,,87.36,1.8,4.9,3.1,1.7,32.12,1.18,15.72,0.7,,0.22,0.84,,88.31,0.32,0.9,,
2021-12-10 07:00:00,2021-12-10 08:00:00,,81.94,1.8,4.9,3.1,1.7,32.05,1.24,17.55,0.76,,,0.9,,89.07,0.56,0.89,,
2021-12-10 08:00:00,2021-12-10 09:00:00,,89.72,1.8,4.9,3.1,1.7,33.32,1.16,27.92,0.89,,0.01,1.01,,81.4,1.16,1.03,,
2021-12-10 09:00:00,2021-12-10 10:00:00,,76.72,1.8,4.9,3.1,1.7,33.24,1.09,35.92,0.93,,,0.99,,71.3,1.45,1.29,,
2021-12-10 10:00:00,2021-12-10 11:00:00,,72.81,1.8,4.9,3.1,1.72,35.18,1.02,46.41,0.93,,0.27,0.9,,60.22,1.83,1.28,,
2021-12-10 11:00:00,2021-12-10 12:00:00,,61.76,1.8,4.9,3.1,1.7,33.79,0.97,52.27,0.86,,0.27,0.81,,50.79,2.09,1.44,,
2021-12-10 12:00:00,2021-12-10 13:00:00,,73.22,1.8,4.9,3.1,1.7,34.1,0.99,53.06,0.75,,0.17,0.66,,47.56,1.91,1.27,,
2021-12-10 13:00:00,2021-12-10 14:00:00,,112.26,1.8,4.9,3.1,1.74,33.86,0.99,55.58,0.71,,0.14,0.67,,42.94,2.0,1.24,,
2021-12-10 14:00:00,2021-12-10 15:00:00,,84.44,1.8,4.9,3.1,1.7,33.29,1.0,56.15,0.67,,0.17,0.71,,43.84,1.91,1.13,,
