From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-11-05 21:00:00,2021-11-05 22:00:00,27.85,33.2,0.14,66.08,66.17,,11.95,7.12,0.32,0.0,0.0,,,91.19,1.36,218.73,22.99,,24.92,0.0
2021-11-05 22:00:00,2021-11-05 23:00:00,28.18,36.74,0.13,65.38,65.32,,11.84,7.11,0.29,0.0,0.0,,,92.37,0.84,220.08,22.98,,24.71,0.0
2021-11-05 23:00:00,2021-11-06 00:00:00,26.25,36.05,0.13,66.06,66.16,,11.74,7.09,0.35,0.0,0.0,,,92.86,2.06,228.53,22.99,,24.6,0.0
2021-11-06 00:00:00,2021-11-06 01:00:00,21.74,32.82,0.12,65.03,65.2,0.06,12.09,7.09,0.43,0.0,0.0,,,92.88,1.14,244.43,22.92,,24.28,0.0
2021-11-06 01:00:00,2021-11-06 02:00:00,18.93,30.23,0.17,71.77,72.0,1.62,12.12,7.07,0.12,0.0,0.0,,,93.08,1.33,223.46,22.87,,23.87,0.0
2021-11-06 02:00:00,2021-11-06 03:00:00,20.87,33.57,0.19,77.66,77.96,,12.1,7.06,,0.0,0.0,,,93.28,1.26,226.43,22.86,,23.8,0.0
2021-11-06 03:00:00,2021-11-06 04:00:00,30.84,40.82,0.28,86.91,87.14,0.77,12.22,7.05,,0.0,0.0,,,93.86,0.69,183.52,22.87,,23.57,0.0
2021-11-06 04:00:00,2021-11-06 05:00:00,34.88,42.3,0.26,82.23,82.47,1.55,12.23,7.04,,0.0,0.0,,,94.56,,147.85,22.91,,23.33,0.0
2021-11-06 05:00:00,2021-11-06 06:00:00,31.73,39.09,0.26,81.27,81.64,2.07,12.12,7.08,0.15,0.0,0.0,,,92.09,1.29,151.43,22.93,,23.18,0.0
2021-11-06 06:00:00,2021-11-06 07:00:00,25.66,35.92,0.25,85.02,85.27,,12.02,7.08,0.01,0.0,0.0,,,91.29,0.14,165.09,41.01,,23.05,0.0
2021-11-06 07:00:00,2021-11-06 08:00:00,20.06,35.82,0.23,83.16,83.47,,12.28,7.09,0.18,0.0,0.0,,,92.27,0.53,152.33,201.04,,23.36,0.0
2021-11-06 08:00:00,2021-11-06 09:00:00,19.67,32.41,0.14,66.21,66.31,,12.38,7.08,0.25,0.0,0.0,,,88.25,1.09,194.72,480.11,,25.84,0.0
2021-11-06 09:00:00,2021-11-06 10:00:00,18.77,27.08,0.07,57.86,57.98,,12.27,7.05,0.28,0.0,0.0,,,75.5,1.5,238.43,244.36,,26.65,0.0
2021-11-06 10:00:00,2021-11-06 11:00:00,21.11,23.77,0.05,46.06,45.81,0.71,12.04,7.0,1.05,0.0,0.0,,,66.01,3.83,211.42,647.39,,28.2,0.0
2021-11-06 11:00:00,2021-11-06 12:00:00,,,,26.91,26.63,1.67,12.04,6.97,1.62,0.0,0.0,,,61.47,5.21,238.97,673.35,,29.1,0.0
2021-11-06 12:00:00,2021-11-06 13:00:00,15.78,16.39,,19.86,19.73,2.46,11.97,6.97,2.58,0.0,0.0,,,62.38,6.81,258.52,579.08,,29.1,0.0
2021-11-06 13:00:00,2021-11-06 14:00:00,13.62,17.17,,14.43,14.15,2.86,12.27,6.99,2.62,0.0,0.0,,,60.86,12.03,264.45,684.49,,30.09,0.0
2021-11-06 14:00:00,2021-11-06 15:00:00,13.35,17.26,0.09,25.95,25.83,2.09,12.42,7.0,2.85,0.0,0.0,,,68.4,7.29,225.6,269.02,,28.66,0.0
2021-11-06 15:00:00,2021-11-06 16:00:00,13.68,23.81,0.09,54.85,54.95,0.04,11.85,7.03,2.02,0.0,0.0,,,72.61,3.81,144.06,356.77,,28.51,0.0
2021-11-06 16:00:00,2021-11-06 17:00:00,14.31,19.86,0.02,31.41,31.44,0.99,11.67,7.02,2.83,0.0,0.0,,,73.77,4.75,259.62,91.33,,27.61,0.0
2021-11-06 17:00:00,2021-11-06 18:00:00,14.09,22.33,,28.91,28.82,,12.53,6.99,3.53,0.0,0.0,,,80.82,7.42,257.63,36.8,,26.57,0.0
2021-11-06 18:00:00,2021-11-06 19:00:00,14.69,21.52,0.08,45.99,45.92,,12.05,7.04,2.44,0.0,0.0,,,86.21,6.79,296.06,22.72,,25.06,0.0
2021-11-06 19:00:00,2021-11-06 20:00:00,15.98,23.6,0.19,74.84,74.84,0.04,12.36,7.07,0.64,0.0,0.0,,,92.58,,167.36,22.69,,24.18,0.0
2021-11-06 20:00:00,2021-11-06 21:00:00,14.82,26.52,0.19,74.32,74.56,0.25,12.68,7.1,0.38,0.0,0.0,,,95.02,1.16,253.19,22.71,,24.2,0.0
2021-11-06 21:00:00,2021-11-06 22:00:00,17.45,27.32,0.18,69.78,69.83,1.06,12.08,7.08,0.93,0.0,0.0,,,93.08,2.06,211.68,22.8,,23.98,0.0
2021-11-06 22:00:00,2021-11-06 23:00:00,16.19,19.32,0.18,70.58,70.77,0.6,12.42,7.04,1.19,0.0,0.0,,,91.13,2.47,236.18,22.81,,23.48,0.0
2021-11-06 23:00:00,2021-11-07 00:00:00,9.47,14.39,0.22,78.31,78.23,0.96,12.32,7.03,0.49,0.0,0.0,,,76.3,2.18,190.25,22.79,,23.67,0.0
2021-11-07 00:00:00,2021-11-07 01:00:00,6.28,15.37,0.06,51.9,52.0,1.64,12.66,7.02,1.37,0.0,0.0,,,96.89,6.51,239.73,22.79,,23.63,0.0
2021-11-07 01:00:00,2021-11-07 02:00:00,6.75,17.78,0.04,52.05,52.05,0.13,12.55,6.99,1.29,0.0,0.0,,,92.83,6.16,254.29,22.7,,23.27,0.0
2021-11-07 02:00:00,2021-11-07 03:00:00,8.46,21.53,0.05,43.09,43.05,0.8,12.05,6.96,1.32,0.0,0.0,,,96.96,6.36,241.02,22.69,,22.86,0.0
2021-11-07 03:00:00,2021-11-07 04:00:00,11.13,24.78,0.1,57.92,57.95,0.79,12.3,6.95,1.77,0.0,0.0,,,93.66,5.63,240.1,22.7,,22.32,0.0
2021-11-07 04:00:00,2021-11-07 05:00:00,10.03,25.94,0.21,73.58,73.93,1.06,11.95,6.94,1.43,0.0,0.0,,,92.38,2.26,217.87,22.71,,22.36,0.0
2021-11-07 05:00:00,2021-11-07 06:00:00,13.02,27.72,0.24,79.14,79.28,1.26,12.07,6.96,0.63,0.0,0.0,,,88.59,1.36,207.52,22.82,,22.54,0.0
2021-11-07 06:00:00,2021-11-07 07:00:00,20.02,31.77,0.29,91.9,91.94,,11.98,7.0,0.15,0.0,0.0,,,85.95,0.51,141.56,32.73,,22.57,0.0
2021-11-07 07:00:00,2021-11-07 08:00:00,19.03,36.15,0.26,86.79,86.96,,11.81,7.03,0.37,0.0,0.0,,,84.48,0.72,250.93,117.69,,22.91,0.0
2021-11-07 08:00:00,2021-11-07 09:00:00,18.43,38.13,0.2,79.33,79.55,,12.19,7.06,0.38,0.0,0.0,,,95.76,1.28,169.21,214.32,,23.7,0.0
2021-11-07 09:00:00,2021-11-07 10:00:00,17.56,33.97,0.17,73.21,73.42,,11.61,7.04,0.49,0.0,0.0,,,77.11,1.25,166.58,307.15,,25.54,0.0
2021-11-07 10:00:00,2021-11-07 11:00:00,15.7,24.31,0.09,58.82,59.0,,11.96,7.0,0.7,0.0,0.0,,,78.81,2.41,203.96,498.9,,27.1,0.0
2021-11-07 11:00:00,2021-11-07 12:00:00,13.0,15.96,0.1,46.84,46.86,0.63,11.95,6.98,1.07,0.0,0.0,,,67.3,2.65,193.18,516.89,,28.45,0.0
2021-11-07 12:00:00,2021-11-07 13:00:00,10.62,12.76,0.08,58.69,58.81,,11.83,6.97,1.9,0.0,0.0,,,71.64,2.27,193.51,230.25,,27.79,0.0
2021-11-07 13:00:00,2021-11-07 14:00:00,8.56,12.95,0.03,39.55,39.43,,11.83,6.98,2.4,0.0,0.0,,,69.9,3.99,241.92,475.94,,28.29,0.0
2021-11-07 14:00:00,2021-11-07 15:00:00,9.78,12.81,0.03,39.24,39.2,1.39,12.23,7.0,2.32,0.0,0.0,,,66.72,3.3,215.37,302.29,,28.41,0.0
2021-11-07 15:00:00,2021-11-07 16:00:00,8.33,12.68,0.04,46.98,47.16,0.93,12.3,7.0,2.5,0.0,0.0,,,66.67,4.38,192.83,328.92,,28.97,0.0
2021-11-07 16:00:00,2021-11-07 17:00:00,7.72,13.28,0.05,51.44,51.24,1.12,12.79,7.0,2.87,0.0,0.0,,,70.42,3.04,204.08,121.71,,27.81,0.0
2021-11-07 17:00:00,2021-11-07 18:00:00,8.98,17.27,0.12,64.74,64.89,0.62,12.45,7.05,1.86,0.0,0.0,,,84.47,3.27,242.72,35.75,,25.2,0.0
2021-11-07 18:00:00,2021-11-07 19:00:00,12.06,30.45,0.16,71.42,71.65,0.51,11.95,7.14,0.56,0.0,0.0,,,90.91,1.97,231.54,22.75,,24.71,0.0
2021-11-07 19:00:00,2021-11-07 20:00:00,17.5,28.64,0.16,72.09,72.11,,11.66,7.21,0.63,0.0,0.0,,,91.35,2.4,251.66,22.62,,24.55,0.0
2021-11-07 20:00:00,2021-11-07 21:00:00,21.0,28.75,0.19,72.3,72.52,,11.87,7.3,,0.0,0.0,,,91.92,0.48,175.6,22.63,,24.91,0.0
2021-11-07 21:00:00,2021-11-07 22:00:00,23.11,36.66,0.15,65.56,65.95,0.48,11.92,7.27,0.26,0.0,0.0,,,92.78,2.08,216.0,22.71,,24.97,0.0
2021-11-07 22:00:00,2021-11-07 23:00:00,23.36,39.67,0.14,59.08,59.1,2.64,12.02,7.2,0.28,0.0,0.0,,,92.2,4.11,188.09,22.71,,24.62,0.0
2021-11-07 23:00:00,2021-11-08 00:00:00,22.62,26.39,0.11,63.0,63.18,9.05,12.19,7.12,2.17,0.0,0.0,,,93.81,5.56,143.55,22.71,,22.67,0.0
2021-11-08 00:00:00,2021-11-08 01:00:00,,9.0,0.25,86.03,86.16,0.94,11.88,7.08,2.4,0.0,0.0,,,94.66,1.54,189.38,22.71,,22.23,0.0
2021-11-08 01:00:00,2021-11-08 02:00:00,3.33,5.5,0.26,89.47,89.8,0.57,11.75,7.04,1.85,0.0,0.0,,,91.7,1.11,210.29,22.66,,22.25,0.0
2021-11-08 02:00:00,2021-11-08 03:00:00,2.12,6.08,0.32,94.34,94.71,0.24,12.2,7.01,1.88,0.0,0.0,,,91.78,1.78,295.31,22.61,,22.32,0.0
2021-11-08 03:00:00,2021-11-08 04:00:00,6.04,7.52,0.27,86.63,86.87,,12.64,6.99,2.0,0.0,0.0,,,87.51,3.02,284.87,23.26,,22.29,0.0
2021-11-08 04:00:00,2021-11-08 05:00:00,6.67,9.4,0.3,90.8,91.2,,12.39,6.97,0.42,0.0,0.0,,,90.69,1.19,218.34,23.09,,22.52,0.0
2021-11-08 05:00:00,2021-11-08 06:00:00,6.71,9.51,0.3,90.93,91.21,0.23,12.01,6.97,0.41,0.0,0.0,,,85.18,0.43,155.66,23.2,,22.59,0.0
2021-11-08 06:00:00,2021-11-08 07:00:00,7.57,9.85,0.27,88.97,89.16,1.57,12.0,7.04,0.09,0.0,0.0,,,92.3,1.11,100.58,33.18,,22.7,0.0
2021-11-08 07:00:00,2021-11-08 08:00:00,8.39,12.61,0.25,89.04,89.2,,12.03,7.11,0.11,0.0,0.0,,,95.34,1.39,80.63,88.75,,23.0,0.0
2021-11-08 08:00:00,2021-11-08 09:00:00,9.89,17.13,0.22,84.66,84.73,,12.18,7.23,0.25,0.0,0.0,,,90.76,1.73,78.71,133.72,,23.37,0.0
2021-11-08 09:00:00,2021-11-08 10:00:00,11.66,21.61,0.18,72.84,73.02,,11.97,7.3,0.26,0.0,0.0,,,93.98,1.08,84.4,205.18,,23.91,0.0
2021-11-08 10:00:00,2021-11-08 11:00:00,12.59,27.36,0.22,68.78,68.69,1.15,11.96,7.42,0.76,0.0,0.0,,,91.34,3.09,82.38,175.0,,24.83,0.0
2021-11-08 11:00:00,2021-11-08 12:00:00,19.68,31.29,0.14,57.12,57.2,3.01,11.63,7.41,3.02,0.0,0.0,,,84.55,3.58,88.53,240.14,,25.4,0.0
2021-11-08 12:00:00,2021-11-08 13:00:00,23.54,34.3,0.1,57.01,57.1,2.19,11.88,7.37,6.8,0.0,0.0,,,80.11,2.68,89.26,254.31,,25.52,0.0
2021-11-08 13:00:00,2021-11-08 14:00:00,24.34,36.76,0.14,53.75,54.12,3.2,11.85,7.35,14.45,0.0,0.0,,,77.31,1.9,114.66,257.31,,26.11,0.0
2021-11-08 14:00:00,2021-11-08 15:00:00,27.79,38.38,0.17,2.04,2.16,,11.76,7.25,5.48,0.0,0.0,,,79.08,1.78,150.26,250.52,,26.27,0.0
2021-11-08 15:00:00,2021-11-08 16:00:00,26.46,37.15,0.13,4.19,4.36,,12.21,7.25,15.15,0.0,0.0,,,77.5,2.14,140.76,233.11,,26.7,0.0
2021-11-08 16:00:00,2021-11-08 17:00:00,28.31,34.95,0.14,0.8,0.95,,12.2,7.3,14.71,0.0,0.0,,,78.29,1.74,163.0,109.76,,26.46,0.0
2021-11-08 17:00:00,2021-11-08 18:00:00,30.6,36.92,0.21,11.43,11.69,,12.1,7.48,4.06,0.0,0.0,,,83.65,1.55,178.06,36.73,,25.72,0.0
2021-11-08 18:00:00,2021-11-08 19:00:00,35.86,47.51,0.25,13.18,13.39,,11.73,7.62,0.71,0.0,0.0,,,85.94,1.37,170.62,22.78,,25.2,0.0
2021-11-08 19:00:00,2021-11-08 20:00:00,39.16,50.97,0.21,6.94,7.11,,11.89,7.41,0.97,0.0,0.0,,,90.4,2.09,221.14,22.73,,24.56,0.0
2021-11-08 20:00:00,2021-11-08 21:00:00,37.72,44.58,0.17,3.5,3.71,,11.86,7.33,0.58,0.0,0.0,,,89.14,2.36,196.46,22.73,,23.53,0.0
2021-11-08 21:00:00,2021-11-08 22:00:00,33.03,39.77,0.2,3.01,3.1,,11.51,7.31,0.63,0.0,0.0,,,91.32,1.41,176.22,22.76,,23.38,0.0
2021-11-08 22:00:00,2021-11-08 23:00:00,25.09,32.96,0.14,3.25,3.78,,11.5,7.25,0.96,0.0,0.0,,,93.47,2.38,226.61,22.83,,22.97,0.0
2021-11-08 23:00:00,2021-11-09 00:00:00,15.73,23.59,0.15,8.47,8.62,,11.71,7.19,1.66,0.0,0.0,,,94.49,2.72,234.14,22.81,,22.41,0.0
2021-11-09 00:00:00,2021-11-09 01:00:00,5.53,14.32,0.2,14.05,14.46,,11.65,7.15,1.65,0.0,0.0,,,94.66,1.93,248.02,22.8,,22.1,0.0
2021-11-09 01:00:00,2021-11-09 02:00:00,2.83,12.88,0.28,20.78,20.93,,12.03,7.11,1.37,0.0,0.0,,,94.85,1.68,191.66,22.77,,21.88,0.0
2021-11-09 02:00:00,2021-11-09 03:00:00,4.73,13.96,0.21,10.96,11.08,,11.85,7.06,0.57,0.0,0.0,,,94.55,0.96,164.66,22.69,,21.91,0.0
2021-11-09 03:00:00,2021-11-09 04:00:00,12.41,15.58,0.22,6.68,7.11,,11.99,7.02,0.86,0.0,0.0,,,94.76,1.31,107.33,22.69,,21.79,0.0
2021-11-09 04:00:00,2021-11-09 05:00:00,14.24,15.94,0.22,6.5,6.71,,11.6,7.0,0.22,0.0,0.0,,,94.93,2.61,64.71,22.7,,22.02,0.0
2021-11-09 05:00:00,2021-11-09 06:00:00,13.63,15.43,0.24,11.65,11.88,,11.7,7.01,,0.0,0.0,,,95.2,1.75,61.83,22.72,,22.26,0.0
2021-11-09 06:00:00,2021-11-09 07:00:00,12.73,17.37,0.25,14.87,14.88,,12.08,7.06,0.41,0.0,0.0,,,95.81,2.54,258.83,31.91,,22.46,0.0
2021-11-09 07:00:00,2021-11-09 08:00:00,10.93,19.57,0.28,21.71,21.88,,12.39,7.1,0.3,0.0,0.0,,,94.84,1.78,136.61,79.66,,22.52,0.0
2021-11-09 08:00:00,2021-11-09 09:00:00,8.39,20.82,0.2,9.94,10.06,,12.22,7.24,0.15,0.0,0.0,,,91.43,1.07,121.02,227.12,,23.85,0.0
2021-11-09 09:00:00,2021-11-09 10:00:00,12.34,25.66,0.18,7.13,7.3,,11.92,7.25,0.62,0.0,0.0,,,81.0,4.71,102.66,260.14,,25.3,0.0
2021-11-09 10:00:00,2021-11-09 11:00:00,18.69,32.72,0.15,8.75,9.01,,12.49,7.33,3.29,0.0,0.0,,,77.53,4.56,80.63,195.94,,25.37,0.0
2021-11-09 11:00:00,2021-11-09 12:00:00,35.34,47.19,0.07,17.05,17.12,12.14,12.06,7.34,4.69,0.0,0.0,,,73.42,4.37,175.73,222.54,,25.5,0.0
2021-11-09 12:00:00,2021-11-09 13:00:00,47.51,59.94,0.03,2.88,2.91,17.66,12.04,7.26,11.29,0.0,0.0,,,66.93,4.12,163.75,264.19,,26.02,0.0
2021-11-09 13:00:00,2021-11-09 14:00:00,49.52,62.56,0.14,21.05,20.87,15.77,12.01,7.21,5.21,0.0,0.0,,,61.84,4.32,96.96,343.39,,26.44,0.0
2021-11-09 14:00:00,2021-11-09 15:00:00,47.63,62.46,0.03,6.42,6.24,16.42,11.81,7.37,15.51,0.0,0.0,,,68.2,3.52,104.28,196.42,,26.25,0.0
2021-11-09 15:00:00,2021-11-09 16:00:00,52.12,70.22,0.1,19.36,19.34,16.52,12.11,7.36,22.86,0.0,0.0,,,70.52,3.53,108.88,117.14,,25.46,0.0
2021-11-09 16:00:00,2021-11-09 17:00:00,60.92,77.85,0.14,15.9,16.09,12.09,11.86,2.94,17.93,0.0,0.0,,,71.53,1.56,108.03,79.04,,24.94,0.0
2021-11-09 17:00:00,2021-11-09 18:00:00,71.96,86.11,0.32,,,1.83,11.95,0.73,2.02,0.0,0.0,,,69.45,,114.31,38.0,,24.72,0.0
2021-11-09 18:00:00,2021-11-09 19:00:00,85.91,96.86,0.41,17.5,18.0,0.55,11.91,0.47,0.33,0.0,0.0,,,70.88,,142.2,22.7,,24.31,0.0
2021-11-09 19:00:00,2021-11-09 20:00:00,89.99,103.68,0.51,15.52,16.09,0.84,11.9,0.66,0.09,0.0,0.0,,,76.68,,124.21,22.68,,24.01,0.0
2021-11-09 20:00:00,2021-11-09 21:00:00,90.78,108.48,0.46,7.9,8.24,0.64,12.0,0.62,0.09,0.0,0.0,,,78.49,0.07,169.72,22.68,,23.84,0.0
2021-11-09 21:00:00,2021-11-09 22:00:00,85.28,102.8,0.45,12.2,12.72,0.52,12.22,0.53,0.25,0.0,0.0,,,81.86,0.41,161.08,22.66,,23.75,0.0
2021-11-09 22:00:00,2021-11-09 23:00:00,77.78,97.5,0.29,,,0.29,12.18,0.69,0.06,0.0,0.0,,,83.58,0.42,217.71,22.74,,23.52,0.0
2021-11-09 23:00:00,2021-11-10 00:00:00,68.16,93.92,0.33,,,0.01,12.32,0.62,,0.0,0.0,,,83.56,1.1,269.75,22.75,,23.4,0.0
2021-11-10 00:00:00,2021-11-10 01:00:00,63.29,89.61,0.35,2.66,2.63,1.04,12.06,0.43,0.15,0.0,0.0,,,86.44,0.46,171.94,22.7,,23.01,0.0
2021-11-10 01:00:00,2021-11-10 02:00:00,60.09,86.59,0.35,1.85,1.66,2.0,11.81,0.24,0.31,0.0,0.0,,,89.37,1.01,101.61,22.66,,22.18,0.0
2021-11-10 02:00:00,2021-11-10 03:00:00,42.5,77.28,0.41,10.29,10.88,1.81,12.01,0.03,0.41,0.0,0.0,,,89.0,2.62,284.8,22.59,,22.3,0.0
2021-11-10 03:00:00,2021-11-10 04:00:00,32.37,68.19,0.34,,,1.3,12.13,,0.24,0.0,0.0,,,91.51,2.17,249.36,22.57,,22.44,0.0
2021-11-10 04:00:00,2021-11-10 05:00:00,36.48,60.64,0.34,,,1.7,11.68,,,0.0,0.0,,,89.7,0.79,187.75,22.57,,22.74,0.0
2021-11-10 05:00:00,2021-11-10 06:00:00,38.62,57.41,0.29,,,4.29,12.15,,0.18,0.0,0.0,,,87.84,2.7,106.11,22.58,,22.44,0.0
2021-11-10 06:00:00,2021-11-10 07:00:00,39.28,53.44,0.14,,,0.94,12.44,,0.21,0.0,0.0,,,89.96,3.49,39.73,27.73,,21.7,0.0
2021-11-10 07:00:00,2021-11-10 08:00:00,34.98,48.25,0.12,,,4.42,11.78,,0.3,0.0,0.0,,,89.0,2.83,62.16,62.58,,21.38,0.0
2021-11-10 08:00:00,2021-11-10 09:00:00,31.37,51.81,0.24,,,1.49,11.9,,0.51,0.0,0.0,,,86.04,2.29,30.94,157.86,,21.61,0.0
2021-11-10 09:00:00,2021-11-10 10:00:00,31.8,53.82,0.21,,,1.81,11.98,,0.66,0.0,0.0,,,86.91,2.33,62.96,279.79,,22.68,0.0
2021-11-10 10:00:00,2021-11-10 11:00:00,35.73,56.38,0.18,,,3.28,11.93,,7.84,0.0,0.0,,,78.84,2.47,178.28,444.96,,24.34,0.0
2021-11-10 11:00:00,2021-11-10 12:00:00,49.99,59.03,0.17,,,0.47,11.73,0.01,14.64,0.0,0.0,,,67.77,2.88,230.75,482.71,,26.08,0.0
2021-11-10 12:00:00,2021-11-10 13:00:00,59.81,62.25,0.14,,,,12.02,0.27,44.55,0.0,0.0,,,59.58,2.24,192.42,545.09,,27.82,0.0
2021-11-10 13:00:00,2021-11-10 14:00:00,61.69,64.52,0.07,,,1.67,12.06,0.19,29.82,0.0,0.0,,,57.57,3.68,161.69,443.74,,28.53,0.0
2021-11-10 14:00:00,2021-11-10 15:00:00,60.14,69.45,,,,2.37,11.96,0.13,41.02,0.0,0.0,,,61.06,5.77,193.87,474.56,,28.16,0.0
2021-11-10 15:00:00,2021-11-10 16:00:00,59.17,70.65,0.02,,,3.69,12.09,,30.21,0.0,0.0,,,63.68,2.33,225.56,113.91,,27.85,0.0
2021-11-10 16:00:00,2021-11-10 17:00:00,62.75,77.24,0.17,,,2.8,12.38,,32.87,0.0,0.0,,,69.82,2.27,116.28,71.88,,26.66,0.0
2021-11-10 17:00:00,2021-11-10 18:00:00,66.14,82.4,0.19,,,0.86,12.34,0.89,13.03,0.0,0.0,,,76.88,1.36,244.42,33.11,,25.67,0.0
2021-11-10 18:00:00,2021-11-10 19:00:00,66.11,80.14,0.26,4.18,4.5,,12.7,1.41,0.02,0.0,0.0,,,80.92,2.73,287.28,22.63,,25.33,0.0
2021-11-10 19:00:00,2021-11-10 20:00:00,63.68,80.31,0.38,12.81,12.91,,12.85,1.21,,0.0,0.0,,,79.58,2.56,288.31,22.56,,24.86,0.0
2021-11-10 20:00:00,2021-11-10 21:00:00,60.33,80.07,0.35,7.57,7.85,,12.55,1.19,,0.0,0.0,,,80.61,1.57,286.98,22.58,,24.68,0.0
2021-11-10 21:00:00,2021-11-10 22:00:00,55.35,75.97,0.3,10.42,10.67,,12.09,1.05,,0.0,0.0,,,80.58,1.28,202.68,22.56,,24.53,0.0
2021-11-10 22:00:00,2021-11-10 23:00:00,48.91,71.47,0.24,1.43,1.54,,12.2,1.04,0.05,0.0,0.0,,,82.2,0.62,196.13,22.62,,24.32,0.0
2021-11-10 23:00:00,2021-11-11 00:00:00,45.89,68.42,0.2,,,,12.42,1.0,0.06,0.0,0.0,,,78.07,1.15,224.49,22.66,,24.37,0.0
2021-11-11 00:00:00,2021-11-11 01:00:00,41.17,67.98,0.25,5.92,6.01,,12.21,0.79,0.22,0.0,0.0,,,77.67,0.28,107.05,22.64,,24.15,0.0
2021-11-11 01:00:00,2021-11-11 02:00:00,36.52,65.81,0.19,,,,12.8,0.6,0.27,0.0,0.0,,,78.97,0.87,92.39,22.63,,23.97,0.0
2021-11-11 02:00:00,2021-11-11 03:00:00,30.65,62.66,0.15,0.77,1.0,,12.63,0.47,0.61,0.0,0.0,,,88.72,1.69,85.14,22.59,,23.7,0.0
2021-11-11 03:00:00,2021-11-11 04:00:00,27.75,63.03,0.38,16.7,17.06,,12.41,0.36,0.25,0.0,0.0,,,90.53,0.73,74.31,22.55,,23.34,0.0
2021-11-11 04:00:00,2021-11-11 05:00:00,36.62,62.94,0.34,12.17,12.47,,11.87,0.29,0.25,0.0,0.0,,,91.64,0.4,62.06,22.57,,23.45,0.0
2021-11-11 05:00:00,2021-11-11 06:00:00,44.8,65.06,0.28,5.8,6.11,,11.88,0.23,0.23,0.0,0.0,,,92.8,1.25,91.65,22.54,,23.27,0.0
2021-11-11 06:00:00,2021-11-11 07:00:00,49.31,66.97,0.22,3.52,3.8,,11.8,0.22,0.14,0.0,0.0,,,93.6,1.79,140.56,34.12,,23.1,0.0
2021-11-11 07:00:00,2021-11-11 08:00:00,47.4,62.72,0.16,1.03,1.21,,12.03,0.25,0.48,0.0,0.0,,,92.45,1.43,133.86,106.19,,23.28,0.0
2021-11-11 08:00:00,2021-11-11 09:00:00,39.93,60.02,0.05,,,,12.07,0.18,1.9,0.0,0.0,,,87.33,4.16,114.92,217.67,,24.27,0.0
2021-11-11 09:00:00,2021-11-11 10:00:00,37.36,53.94,0.01,,,,12.5,0.14,3.84,0.0,0.0,,,78.33,4.41,115.98,373.63,,25.61,0.0
2021-11-11 10:00:00,2021-11-11 11:00:00,39.98,49.29,0.1,,,,12.27,0.12,24.88,0.0,0.0,,,66.81,5.47,116.18,412.9,,26.77,0.0
2021-11-11 11:00:00,2021-11-11 12:00:00,54.95,59.76,0.04,,,,11.57,0.23,31.78,0.0,0.0,,,60.26,4.63,100.01,422.44,,27.84,0.0
2021-11-11 12:00:00,2021-11-11 13:00:00,65.7,68.97,,,,,11.91,0.17,39.34,0.0,0.0,,,61.67,7.87,116.89,676.36,,28.43,0.0
2021-11-11 13:00:00,2021-11-11 14:00:00,70.03,76.3,,6.51,6.41,,11.78,0.22,25.57,0.0,0.0,,,68.62,10.5,135.21,567.04,,28.54,0.0
2021-11-11 14:00:00,2021-11-11 15:00:00,64.81,69.8,,2.73,2.61,,11.91,0.19,11.39,0.0,0.0,,,64.59,9.39,138.92,529.74,,28.71,0.0
2021-11-11 15:00:00,2021-11-11 16:00:00,54.02,61.0,,12.71,12.72,,11.81,0.17,29.72,0.0,0.0,,,64.97,9.16,133.84,331.21,,28.44,0.0
2021-11-11 16:00:00,2021-11-11 17:00:00,48.49,62.96,0.01,8.42,8.33,,12.01,0.19,31.71,0.0,0.0,,,71.14,6.62,119.8,121.73,,27.53,0.0
2021-11-11 17:00:00,2021-11-11 18:00:00,53.01,71.16,0.06,8.73,8.93,,11.72,0.27,32.76,0.0,0.0,,,76.08,6.03,154.4,38.78,,26.95,0.0
2021-11-11 18:00:00,2021-11-11 19:00:00,62.75,76.07,0.07,10.06,10.12,,11.79,0.33,11.33,0.0,0.0,,,79.71,3.38,143.86,22.63,,26.26,0.0
2021-11-11 19:00:00,2021-11-11 20:00:00,67.57,76.74,0.05,12.81,12.82,,11.75,0.32,4.49,0.0,0.0,,,82.03,4.43,135.29,22.57,,25.75,0.0
2021-11-11 20:00:00,2021-11-11 21:00:00,,,0.03,1.9,2.06,,11.84,0.27,3.03,0.0,0.0,,,82.52,5.55,134.89,22.56,,25.36,0.0
2021-11-11 21:00:00,2021-11-11 22:00:00,,,0.07,9.51,9.55,,12.1,0.24,3.52,0.0,0.0,,,86.0,5.16,126.22,22.53,,25.04,0.0
2021-11-11 22:00:00,2021-11-11 23:00:00,56.67,61.02,0.06,7.69,7.6,,11.77,0.26,2.71,0.0,0.0,,,90.03,6.33,135.66,22.57,,24.64,0.0
2021-11-11 23:00:00,2021-11-12 00:00:00,54.89,65.01,0.04,12.01,12.22,,12.42,0.26,3.92,0.0,0.0,,,91.91,6.71,142.57,22.6,,24.49,0.0
