From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),RF (mm),Xylene (ug/m3),AT (degree C)
2023-01-02 09:00:00,2023-01-02 10:00:00,16.64,40.32,,,,,7.37,0.95,56.08,0.0,0.0,,,,56.67,,116.06,99.12,950.0,0.18,0.0,0.0,23.71
2023-01-02 10:00:00,2023-01-02 11:00:00,17.55,39.34,,,,,7.73,0.7,70.89,0.0,0.0,,,,49.3,,99.44,126.59,948.94,0.18,0.0,0.0,25.11
2023-01-02 11:00:00,2023-01-02 12:00:00,17.47,34.87,,,,,,0.54,80.39,0.0,0.0,,,,38.17,,92.42,452.15,946.07,0.18,0.0,0.0,26.87
2023-01-02 12:00:00,2023-01-02 13:00:00,17.43,32.15,2.0,13.3,9.1,11.45,7.03,0.56,84.33,0.0,0.0,,,,34.29,,100.88,687.88,942.29,0.18,0.0,0.0,27.91
2023-01-02 13:00:00,2023-01-02 14:00:00,18.14,32.7,2.19,15.11,10.22,10.83,6.85,0.55,81.35,0.0,0.0,,,,33.82,,94.57,654.0,938.62,0.18,0.0,0.0,28.37
2023-01-02 14:00:00,2023-01-02 15:00:00,17.26,33.47,2.5,15.99,10.94,10.35,7.75,0.57,98.09,0.0,0.0,,,,34.59,,95.53,565.73,935.37,0.18,0.0,0.0,28.53
2023-01-02 15:00:00,2023-01-02 16:00:00,16.53,33.11,2.45,15.62,10.7,10.38,7.53,0.54,99.2,0.0,0.0,,,,34.99,,94.1,418.72,934.16,0.18,0.0,0.0,28.41
2023-01-02 16:00:00,2023-01-02 17:00:00,16.66,30.98,2.02,15.47,10.28,10.58,7.9,0.59,107.98,0.0,0.0,,,,36.02,,99.22,232.03,934.15,0.18,0.0,0.0,27.82
2023-01-02 17:00:00,2023-01-02 18:00:00,15.27,29.71,2.02,18.94,12.12,10.34,9.01,0.63,102.47,0.0,0.0,,,,39.75,,96.57,54.1,935.95,0.18,0.0,0.0,26.82
2023-01-02 18:00:00,2023-01-02 19:00:00,13.0,30.34,2.07,25.22,15.5,9.62,10.0,0.85,79.1,0.0,0.0,,,,46.55,,91.39,1.48,939.35,0.18,0.0,0.0,25.78
2023-01-02 19:00:00,2023-01-02 20:00:00,11.78,29.96,2.02,27.25,16.54,10.01,10.14,0.82,65.19,0.0,0.0,,,,51.07,,91.16,0.68,942.69,0.18,0.0,0.0,25.12
2023-01-02 20:00:00,2023-01-02 21:00:00,11.93,30.96,2.0,24.78,15.21,10.27,7.56,0.74,56.7,0.0,0.0,,,,54.02,,110.78,0.68,945.56,0.18,0.0,0.0,24.54
2023-01-02 21:00:00,2023-01-02 22:00:00,12.23,30.39,2.12,23.84,14.81,10.19,6.79,0.7,48.75,0.0,0.0,,,,58.34,,102.29,0.67,947.75,0.18,0.0,0.0,23.96
2023-01-02 22:00:00,2023-01-02 23:00:00,12.13,28.75,2.08,19.55,12.5,10.7,6.64,0.59,53.53,0.0,0.0,,,,60.8,,94.72,0.66,948.06,0.18,0.0,0.0,23.72
2023-01-02 23:00:00,2023-01-03 00:00:00,12.0,28.77,2.2,15.2,10.27,10.83,6.51,0.51,55.1,0.0,0.0,,,,65.23,,83.04,0.78,947.26,0.18,0.0,0.0,23.22
2023-01-03 00:00:00,2023-01-03 01:00:00,13.38,27.63,2.15,15.1,10.18,10.74,5.43,0.48,51.08,0.0,0.0,,,,71.9,,19.88,0.93,945.51,0.18,0.0,0.0,22.44
2023-01-03 01:00:00,2023-01-03 02:00:00,14.6,27.36,2.19,15.44,10.39,10.62,5.62,0.52,44.23,0.0,0.0,,,,74.8,,185.38,0.74,944.1,0.18,0.0,0.0,22.21
2023-01-03 02:00:00,2023-01-03 03:00:00,14.91,29.52,2.49,22.08,14.17,9.99,6.51,0.63,26.6,0.0,0.0,,,,76.93,,152.74,0.85,942.11,0.18,0.0,0.0,21.84
2023-01-03 03:00:00,2023-01-03 04:00:00,14.74,30.27,2.31,20.68,13.28,10.51,5.54,0.46,27.45,0.0,0.0,,,,79.72,,117.25,0.92,941.0,0.18,0.0,0.0,21.34
2023-01-03 04:00:00,2023-01-03 05:00:00,13.9,28.68,2.27,18.4,12.04,10.46,5.25,0.5,28.3,0.0,0.0,,,,81.83,,103.13,0.84,941.27,0.18,0.0,0.0,20.99
2023-01-03 05:00:00,2023-01-03 06:00:00,13.04,26.39,4.28,24.82,17.09,8.21,5.13,0.58,17.54,0.0,0.0,,,,82.31,,141.84,0.74,942.73,0.18,0.0,0.0,20.86
2023-01-03 06:00:00,2023-01-03 07:00:00,12.89,25.4,13.67,34.4,29.81,8.62,5.24,0.77,13.39,0.0,0.0,,,,77.28,,184.07,2.57,944.97,0.18,0.0,0.0,20.7
2023-01-03 07:00:00,2023-01-03 08:00:00,12.52,28.37,9.86,33.93,26.47,7.86,5.15,0.91,14.82,0.0,0.0,,,,76.03,,195.7,29.66,948.13,0.18,0.0,0.0,20.84
2023-01-03 08:00:00,2023-01-03 09:00:00,13.0,34.76,17.05,42.03,36.63,6.84,5.77,1.33,24.78,0.0,0.0,,,,72.02,,211.94,60.94,950.92,0.18,0.0,0.0,21.93
2023-01-03 09:00:00,2023-01-03 10:00:00,16.27,39.0,6.41,35.21,24.35,10.46,6.56,0.86,51.09,0.0,0.0,,,,66.5,0.25,167.84,87.71,951.98,0.18,0.0,0.0,23.39
2023-01-03 10:00:00,2023-01-03 11:00:00,18.51,41.31,5.26,30.74,21.04,8.94,7.82,0.83,64.62,0.0,0.0,,,,59.71,,167.0,120.79,951.27,0.18,0.0,0.0,24.7
2023-01-03 11:00:00,2023-01-03 12:00:00,18.22,43.75,4.23,23.01,16.07,9.52,8.56,0.6,70.33,0.0,0.0,,,,50.51,,113.26,445.33,948.65,0.18,0.0,0.0,26.2
2023-01-03 12:00:00,2023-01-03 13:00:00,18.96,42.14,3.44,15.95,11.69,9.98,8.55,0.55,70.5,0.0,0.0,,,,42.08,,104.92,674.73,944.83,0.18,0.0,0.0,27.38
2023-01-03 13:00:00,2023-01-03 14:00:00,18.31,37.99,2.78,14.64,10.45,10.37,7.45,0.49,75.39,0.0,0.0,,,,38.76,,95.02,603.7,940.43,0.18,0.0,0.0,27.79
2023-01-03 14:00:00,2023-01-03 15:00:00,17.37,35.36,2.56,13.6,9.72,10.29,7.0,0.47,76.54,0.0,0.0,,,,37.08,,89.08,520.05,936.9,0.18,0.0,0.0,28.1
2023-01-03 15:00:00,2023-01-03 16:00:00,16.6,32.57,2.16,12.56,8.84,10.86,6.83,0.46,80.6,0.0,0.0,,,,35.44,,97.47,418.97,935.06,0.18,0.0,0.0,28.11
2023-01-03 16:00:00,2023-01-03 17:00:00,14.99,30.01,2.18,14.09,9.67,10.84,6.45,0.51,77.43,0.0,0.0,,,,37.91,,95.19,203.7,935.34,0.18,0.0,0.0,27.39
2023-01-03 17:00:00,2023-01-03 18:00:00,13.25,26.95,2.14,18.67,12.07,10.22,6.46,0.6,65.28,0.0,0.0,,,,40.94,,93.63,57.54,936.79,0.18,0.0,0.0,26.48
2023-01-03 18:00:00,2023-01-03 19:00:00,11.71,26.27,2.16,25.58,15.77,10.07,7.13,0.78,53.07,0.0,0.0,,,,44.62,,96.74,1.52,938.78,0.18,0.0,0.0,25.36
2023-01-03 19:00:00,2023-01-03 20:00:00,10.86,28.01,2.01,29.47,17.71,9.87,11.77,0.81,51.24,0.0,0.0,,,,49.47,,97.74,0.64,941.51,0.18,0.0,0.0,24.58
2023-01-03 20:00:00,2023-01-03 21:00:00,10.46,31.45,2.04,29.14,17.56,9.72,8.67,0.82,44.61,0.0,0.0,,,,54.58,,115.8,0.57,943.72,0.18,0.0,0.0,24.11
2023-01-03 21:00:00,2023-01-03 22:00:00,10.73,33.32,2.01,25.52,15.61,10.3,6.81,0.73,44.09,0.0,0.0,,,,59.54,,100.32,0.87,944.92,0.18,0.0,0.0,23.5
2023-01-03 22:00:00,2023-01-03 23:00:00,12.47,31.99,2.04,22.94,14.27,10.25,6.36,0.62,44.54,0.0,0.0,,,,63.26,,103.84,0.53,945.11,0.18,0.0,0.0,22.91
2023-01-03 23:00:00,2023-01-04 00:00:00,13.83,30.56,2.0,16.44,10.67,10.92,7.02,0.5,57.89,0.0,0.0,,,,65.0,,97.57,0.63,944.87,0.18,0.0,0.0,22.85
2023-01-04 00:00:00,2023-01-04 01:00:00,13.79,30.82,2.19,13.08,9.14,10.95,6.23,0.48,58.29,0.0,0.0,,,,71.28,,93.04,0.7,944.25,0.18,0.0,0.0,22.51
2023-01-04 01:00:00,2023-01-04 02:00:00,15.21,32.21,6.33,27.37,20.11,6.71,5.97,0.54,31.15,0.0,0.0,,,,77.94,,141.03,0.93,943.26,0.18,0.0,0.0,21.77
2023-01-04 02:00:00,2023-01-04 03:00:00,15.7,33.23,3.64,31.23,19.97,9.32,5.69,0.54,25.0,0.0,0.0,,,,77.78,,214.06,0.79,941.45,0.18,0.0,0.0,21.59
2023-01-04 03:00:00,2023-01-04 04:00:00,15.47,36.2,2.6,22.86,14.67,10.52,5.47,0.48,31.73,0.0,0.0,,,,80.68,,113.98,0.89,940.16,0.18,0.0,0.0,21.13
2023-01-04 04:00:00,2023-01-04 05:00:00,15.4,36.61,2.43,22.7,14.45,10.25,5.29,0.57,25.65,0.0,0.0,,,,82.25,,166.19,0.76,940.08,0.18,0.0,0.0,20.79
2023-01-04 05:00:00,2023-01-04 06:00:00,14.44,33.48,4.43,23.92,16.73,9.31,5.37,0.6,22.24,0.0,0.0,,,,82.97,,102.85,0.91,941.5,0.18,0.0,0.0,20.5
2023-01-04 06:00:00,2023-01-04 07:00:00,14.98,32.12,3.61,29.95,19.27,10.02,5.09,0.7,17.05,0.0,0.0,,,,84.63,,100.38,2.51,942.99,0.18,0.0,0.0,20.21
2023-01-04 07:00:00,2023-01-04 08:00:00,15.64,34.22,6.92,34.24,24.24,8.14,5.12,0.92,12.1,0.0,0.0,,,,83.4,,164.65,28.2,945.82,0.18,0.0,0.0,20.42
2023-01-04 08:00:00,2023-01-04 09:00:00,15.77,37.91,11.93,40.47,31.62,8.09,5.54,1.31,29.69,0.0,0.0,,,,75.77,,180.05,58.98,948.48,0.18,0.0,0.0,21.88
2023-01-04 09:00:00,2023-01-04 10:00:00,19.22,43.34,6.09,31.42,22.06,9.2,6.2,0.91,50.67,0.0,0.0,,,,68.22,,157.26,86.57,949.93,0.18,0.0,0.0,23.23
2023-01-04 10:00:00,2023-01-04 11:00:00,20.82,45.37,3.73,23.05,15.69,10.05,6.17,0.64,71.06,0.0,0.0,,,,56.28,0.25,102.51,115.31,948.61,0.18,0.0,0.0,24.8
2023-01-04 11:00:00,2023-01-04 12:00:00,20.21,43.91,2.78,18.34,12.42,10.4,6.09,0.6,74.07,0.0,0.0,,,,48.53,,115.4,457.01,945.6,0.18,0.0,0.0,26.06
2023-01-04 12:00:00,2023-01-04 13:00:00,20.91,40.05,2.23,14.03,9.67,10.89,5.63,0.51,75.34,0.0,0.0,,,,41.27,,102.66,645.15,941.1,0.18,0.0,0.0,27.02
2023-01-04 13:00:00,2023-01-04 14:00:00,19.38,36.11,2.27,13.73,9.55,10.68,5.95,0.51,80.88,0.0,0.0,,,,35.95,0.25,96.55,638.39,936.56,0.18,0.0,0.0,27.45
2023-01-04 14:00:00,2023-01-04 15:00:00,17.28,32.78,2.4,14.28,9.95,10.42,6.33,0.47,84.61,0.0,0.0,,,,35.38,0.5,97.83,534.13,932.36,0.18,0.0,0.0,27.66
2023-01-04 15:00:00,2023-01-04 16:00:00,16.49,30.74,2.22,14.12,9.71,10.62,6.51,0.49,85.46,0.0,0.0,,,,36.32,,100.27,279.68,930.75,0.18,0.0,0.0,27.3
2023-01-04 16:00:00,2023-01-04 17:00:00,14.85,29.87,2.24,14.98,10.18,10.54,6.71,0.51,85.73,0.0,0.0,,,,36.42,0.25,97.54,178.5,930.78,0.18,0.0,0.0,26.85
2023-01-04 17:00:00,2023-01-04 18:00:00,13.18,28.05,2.21,17.45,11.48,10.32,6.62,0.59,81.82,0.0,0.0,,,,39.15,0.25,94.91,46.53,932.27,0.18,0.0,0.0,26.1
2023-01-04 18:00:00,2023-01-04 19:00:00,13.74,30.04,3.52,33.23,20.94,8.02,9.02,1.18,61.27,0.0,0.0,,,,50.14,,91.59,1.57,934.68,0.18,0.0,0.0,25.14
2023-01-04 19:00:00,2023-01-04 20:00:00,19.5,46.26,2.92,31.23,19.39,9.57,8.03,1.08,57.37,0.0,0.0,,,,51.53,,94.57,0.62,937.14,0.18,0.0,0.0,24.6
2023-01-04 20:00:00,2023-01-04 21:00:00,20.75,49.1,2.33,22.32,14.17,10.41,6.41,0.73,61.37,0.0,0.0,,,,53.34,,92.0,0.71,939.86,0.18,0.0,0.0,24.09
2023-01-04 21:00:00,2023-01-04 22:00:00,18.12,40.28,2.18,18.85,12.2,10.63,6.08,0.64,63.5,0.0,0.0,,,,56.1,,97.07,0.6,941.61,0.18,0.0,0.0,23.85
2023-01-04 22:00:00,2023-01-04 23:00:00,16.81,36.61,2.5,21.57,13.91,9.97,5.94,0.61,48.96,0.0,0.0,,,,61.67,,114.65,1.0,942.25,0.18,0.0,0.0,23.11
2023-01-04 23:00:00,2023-01-05 00:00:00,16.37,33.42,2.11,14.91,10.04,11.03,5.98,0.57,65.38,0.0,0.0,,,,68.97,,92.45,0.45,941.56,0.18,0.0,0.0,22.9
2023-01-05 00:00:00,2023-01-05 01:00:00,17.87,32.97,2.17,11.61,8.34,10.96,5.23,0.56,68.06,0.0,0.0,,,,74.74,,92.46,0.84,940.48,0.18,0.0,0.0,22.54
2023-01-05 01:00:00,2023-01-05 02:00:00,18.2,33.15,2.28,12.99,9.17,10.8,5.43,0.61,58.24,0.0,0.0,,,,80.56,,189.3,0.9,939.51,0.18,0.0,0.0,21.85
2023-01-05 02:00:00,2023-01-05 03:00:00,17.05,32.38,2.38,15.49,10.57,10.61,5.22,0.57,48.21,0.0,0.0,,,,82.92,,58.7,0.8,937.75,0.18,0.0,0.0,21.48
2023-01-05 03:00:00,2023-01-05 04:00:00,16.55,30.86,2.23,12.98,9.12,10.92,5.54,0.58,50.78,0.0,0.0,,,,85.4,,53.93,0.83,937.14,0.18,0.0,0.0,21.16
2023-01-05 04:00:00,2023-01-05 05:00:00,17.26,30.0,2.26,13.86,9.61,10.69,5.43,0.58,46.02,0.0,0.0,,,,87.38,,51.61,0.89,938.41,0.18,0.0,0.0,20.9
2023-01-05 05:00:00,2023-01-05 06:00:00,17.16,30.07,2.19,15.07,10.2,10.68,5.48,0.64,43.21,0.0,0.0,,,,87.53,,79.37,0.77,939.52,0.18,0.0,0.0,20.91
2023-01-05 06:00:00,2023-01-05 07:00:00,17.26,31.57,2.77,17.09,11.74,10.05,6.07,0.65,41.03,0.0,0.0,,,,87.59,,82.77,2.49,941.9,0.18,0.0,0.0,21.0
2023-01-05 07:00:00,2023-01-05 08:00:00,17.71,32.43,5.62,24.73,18.12,7.2,6.37,0.94,34.27,0.0,0.0,,,,87.98,,9.1,31.89,945.03,0.18,0.0,0.0,21.02
2023-01-05 08:00:00,2023-01-05 09:00:00,18.26,35.66,9.48,37.27,27.93,6.73,7.15,1.25,34.53,0.0,0.0,,,,81.1,,89.65,76.02,948.74,0.18,0.0,0.0,22.24
2023-01-05 09:00:00,2023-01-05 10:00:00,19.07,40.82,6.82,32.46,23.21,8.5,8.0,1.08,47.67,0.0,0.0,,,,75.44,,123.87,161.32,950.85,0.18,0.0,0.0,23.19
2023-01-05 10:00:00,2023-01-05 11:00:00,19.82,41.41,3.8,22.52,15.47,10.54,9.09,0.68,67.36,0.0,0.0,,,,64.87,,97.68,190.47,949.98,0.18,0.0,0.0,24.42
2023-01-05 11:00:00,2023-01-05 12:00:00,20.03,37.7,2.36,14.4,9.98,10.93,8.84,0.63,78.97,0.0,0.0,,,,55.79,,93.16,364.6,947.65,0.18,0.0,0.0,25.4
2023-01-05 12:00:00,2023-01-05 13:00:00,19.28,34.74,2.39,14.2,9.9,10.74,8.7,0.59,81.92,0.0,0.0,,,,48.82,0.5,98.28,647.36,944.44,0.18,0.0,0.0,26.43
2023-01-05 13:00:00,2023-01-05 14:00:00,18.27,34.59,2.27,13.61,9.48,10.79,8.79,0.61,85.92,0.0,0.0,,,,44.63,0.5,100.58,580.63,940.63,0.18,0.0,0.0,26.96
2023-01-05 14:00:00,2023-01-05 15:00:00,17.55,34.34,2.42,13.88,9.76,10.5,8.03,0.58,84.65,0.0,0.0,,,,39.09,0.25,95.39,622.87,937.24,0.18,0.0,0.0,27.88
2023-01-05 15:00:00,2023-01-05 16:00:00,17.67,31.98,2.37,13.03,9.26,10.61,7.4,0.54,85.31,0.0,0.0,,,,37.34,0.25,92.48,490.21,935.48,0.18,0.0,0.0,27.9
2023-01-05 16:00:00,2023-01-05 17:00:00,16.23,28.49,2.19,13.56,9.39,10.59,7.03,0.57,85.35,0.0,0.0,,,,35.69,0.5,96.77,246.0,935.18,0.18,0.0,0.0,27.35
2023-01-05 17:00:00,2023-01-05 18:00:00,14.1,27.59,2.14,16.73,10.84,10.28,8.19,0.66,86.11,0.0,0.0,,,,39.87,0.5,93.97,55.59,936.66,0.18,0.0,0.0,26.32
2023-01-05 18:00:00,2023-01-05 19:00:00,12.03,27.82,2.23,20.16,12.93,10.08,8.78,0.76,80.81,0.0,0.0,,,,46.48,,96.23,1.57,938.71,0.18,0.0,0.0,25.47
2023-01-05 19:00:00,2023-01-05 20:00:00,11.68,28.28,2.23,19.04,12.34,10.42,7.73,0.74,81.67,0.0,0.0,,,,50.64,,95.59,0.69,942.45,0.18,0.0,0.0,24.98
2023-01-05 20:00:00,2023-01-05 21:00:00,12.25,29.01,2.33,18.11,11.93,10.24,7.15,0.72,74.41,0.0,0.0,,,,54.92,,91.56,0.77,946.18,0.18,0.0,0.0,24.41
2023-01-05 21:00:00,2023-01-05 22:00:00,12.33,30.07,2.28,19.0,12.36,10.28,6.82,0.7,68.78,0.0,0.0,,,,60.81,,93.91,0.89,948.34,0.18,0.0,0.0,23.84
2023-01-05 22:00:00,2023-01-05 23:00:00,13.77,30.67,2.23,19.31,12.48,10.15,6.79,0.67,64.41,0.0,0.0,,,,64.31,0.25,98.27,0.76,948.46,0.18,0.0,0.0,23.36
2023-01-05 23:00:00,2023-01-06 00:00:00,15.57,30.52,2.21,22.18,13.99,10.29,7.1,0.71,58.9,0.0,0.0,,,,69.42,0.25,93.34,0.95,947.97,0.18,0.0,0.0,22.88
2023-01-06 00:00:00,2023-01-06 01:00:00,16.68,32.47,2.0,14.04,9.5,11.03,5.68,0.49,69.58,0.0,0.0,,,,75.08,,80.53,0.87,946.88,0.18,0.0,0.0,22.53
2023-01-06 01:00:00,2023-01-06 02:00:00,17.46,33.38,2.08,12.5,8.75,10.87,5.56,0.52,66.7,0.0,0.0,,,,79.52,,81.53,0.86,945.79,0.18,0.0,0.0,22.04
2023-01-06 02:00:00,2023-01-06 03:00:00,17.03,32.4,2.08,11.77,8.35,10.92,5.86,0.51,72.62,0.0,0.0,,,,79.69,,86.07,0.77,943.83,0.18,0.0,0.0,21.88
2023-01-06 03:00:00,2023-01-06 04:00:00,17.8,31.97,2.0,10.92,7.84,10.95,6.1,0.53,78.23,0.0,0.0,,,,81.19,,82.63,0.77,942.22,0.18,0.0,0.0,21.73
2023-01-06 04:00:00,2023-01-06 05:00:00,19.42,32.23,2.04,11.52,8.19,10.82,6.11,0.54,71.91,0.0,0.0,,,,84.28,,74.78,0.99,942.51,0.18,0.0,0.0,21.46
2023-01-06 05:00:00,2023-01-06 06:00:00,18.8,31.47,2.17,12.77,8.96,10.65,6.12,0.57,67.61,0.0,0.0,,,,85.59,,78.4,0.98,944.09,0.18,0.0,0.0,21.34
2023-01-06 06:00:00,2023-01-06 07:00:00,17.55,31.92,2.11,15.74,10.49,10.32,6.23,0.65,56.72,0.0,0.0,,,,87.52,,74.87,2.2,946.92,0.18,0.0,0.0,21.18
2023-01-06 07:00:00,2023-01-06 08:00:00,17.85,34.57,2.8,18.92,12.74,9.61,6.2,0.71,58.87,0.0,0.0,,,,86.74,,83.4,36.73,950.57,0.18,0.0,0.0,21.54
2023-01-06 08:00:00,2023-01-06 09:00:00,19.16,36.03,2.62,19.14,12.71,9.91,7.12,0.74,73.91,0.0,0.0,,,,83.33,,87.53,86.61,954.69,0.18,0.0,0.0,22.12
2023-01-06 09:00:00,2023-01-06 10:00:00,20.14,36.38,2.55,16.43,11.21,10.36,7.56,0.74,79.44,0.0,0.0,,,,77.99,,93.13,168.16,956.78,0.18,0.0,0.0,22.92
2023-01-06 10:00:00,2023-01-06 11:00:00,19.67,37.23,2.21,15.4,10.39,10.62,8.56,0.68,86.69,0.0,0.0,,,,70.11,,95.61,227.15,956.77,0.18,0.0,0.0,23.86
2023-01-06 11:00:00,2023-01-06 12:00:00,19.66,38.53,,,,,10.86,0.63,96.25,0.0,0.0,,,,61.21,0.25,101.93,357.5,954.34,0.18,0.0,0.0,24.9
2023-01-06 12:00:00,2023-01-06 13:00:00,20.19,41.29,,,,,17.21,0.69,96.31,0.0,0.0,,,,57.57,0.25,96.87,434.33,950.55,0.18,0.0,0.0,25.59
2023-01-06 13:00:00,2023-01-06 14:00:00,21.66,43.94,,,,,12.88,0.7,99.86,0.0,0.0,,,,53.58,,96.44,513.41,946.02,0.18,0.0,0.0,26.37
2023-01-06 14:00:00,2023-01-06 15:00:00,22.79,45.89,,,,,11.65,0.65,100.4,0.0,0.0,,,,50.53,,101.47,439.17,942.48,0.18,0.0,0.0,26.77
2023-01-06 15:00:00,2023-01-06 16:00:00,21.44,44.56,,,,,10.49,0.6,102.66,0.0,0.0,,,,49.03,,95.9,364.96,940.41,0.18,0.0,0.0,26.76
2023-01-06 16:00:00,2023-01-06 17:00:00,20.99,41.32,,,,,10.05,0.62,98.22,0.0,0.0,,,,47.83,0.5,97.94,215.04,939.86,0.18,0.0,0.0,26.51
2023-01-06 17:00:00,2023-01-06 18:00:00,19.84,40.86,,,,,9.11,0.69,91.9,0.0,0.0,,,,53.31,0.25,94.67,52.31,940.62,0.18,0.0,0.0,25.63
2023-01-06 18:00:00,2023-01-06 19:00:00,18.13,40.63,,,,,8.65,0.86,78.1,0.0,0.0,,,,58.4,,95.4,1.83,943.03,0.18,0.0,0.0,24.89
2023-01-06 19:00:00,2023-01-06 20:00:00,18.6,41.08,,,,,11.04,0.87,71.16,0.0,0.0,,,,62.29,,96.08,0.95,945.95,0.18,0.0,0.0,24.31
2023-01-06 20:00:00,2023-01-06 21:00:00,18.26,42.44,,,,,11.5,0.84,70.14,0.0,0.0,,,,64.96,,97.01,0.94,948.9,0.18,0.0,0.0,23.84
2023-01-06 21:00:00,2023-01-06 22:00:00,19.41,42.96,,,,,8.61,0.78,70.23,0.0,0.0,,,,67.97,,102.75,0.93,950.49,0.18,0.0,0.0,23.47
2023-01-06 22:00:00,2023-01-06 23:00:00,21.32,43.16,,,,,7.74,0.73,71.12,0.0,0.0,,,,72.19,,94.78,0.95,950.87,0.18,0.0,0.0,22.99
2023-01-06 23:00:00,2023-01-07 00:00:00,21.75,41.83,,,,,7.05,0.62,78.18,0.0,0.0,,,,73.82,,98.16,0.91,949.22,0.18,0.0,0.0,22.66
2023-01-07 00:00:00,2023-01-07 01:00:00,21.33,40.24,,,,,5.37,0.45,77.87,0.0,0.0,,,,76.33,,88.66,0.95,947.36,0.18,0.0,0.0,22.27
2023-01-07 01:00:00,2023-01-07 02:00:00,20.17,38.98,,,,,5.29,0.46,74.16,0.0,0.0,,,,78.59,,82.34,0.94,945.88,0.18,0.0,0.0,21.83
2023-01-07 02:00:00,2023-01-07 03:00:00,19.53,36.99,,,,,5.14,0.46,77.02,0.0,0.0,,,,80.04,,72.54,0.94,943.65,0.18,0.0,0.0,21.61
2023-01-07 03:00:00,2023-01-07 04:00:00,19.53,35.74,,,,,4.98,0.46,64.23,0.0,0.0,,,,84.35,,70.75,0.92,942.58,0.18,0.0,0.0,21.07
2023-01-07 04:00:00,2023-01-07 05:00:00,18.87,33.87,,,,,5.07,0.47,65.65,0.0,0.0,,,,84.25,,71.98,0.9,942.25,0.18,0.0,0.0,21.01
2023-01-07 05:00:00,2023-01-07 06:00:00,18.2,33.88,,,,,5.13,0.46,60.04,0.0,0.0,,,,85.08,,90.51,1.04,944.1,0.18,0.0,0.0,20.98
2023-01-07 06:00:00,2023-01-07 07:00:00,17.46,35.91,,,,,5.22,0.52,60.88,0.0,0.0,,,,86.44,,49.02,2.4,946.71,0.18,0.0,0.0,20.83
2023-01-07 07:00:00,2023-01-07 08:00:00,18.22,36.69,,,,,5.08,0.55,63.29,0.0,0.0,,,,84.91,,84.65,31.98,949.77,0.18,0.0,0.0,21.22
2023-01-07 08:00:00,2023-01-07 09:00:00,19.38,35.45,,,,,5.58,0.66,66.34,0.0,0.0,,,,81.31,,116.3,85.36,952.56,0.18,0.0,0.0,21.94
2023-01-07 09:00:00,2023-01-07 10:00:00,17.73,35.79,,,,,5.93,0.65,75.86,0.0,0.0,,,,71.74,,100.03,170.45,954.93,0.18,0.0,0.0,23.05
2023-01-07 10:00:00,2023-01-07 11:00:00,16.97,36.61,,,,,7.93,0.6,92.28,0.0,0.0,,,,67.31,,104.87,228.06,954.94,0.18,0.0,0.0,23.86
2023-01-07 11:00:00,2023-01-07 12:00:00,18.58,37.63,,,,,8.84,0.59,95.58,0.0,0.0,,,,61.16,,95.6,436.32,952.33,0.18,0.0,0.0,24.94
2023-01-07 12:00:00,2023-01-07 13:00:00,21.16,40.34,,,,,9.34,0.6,102.29,0.0,0.0,,,,55.16,,98.13,507.24,948.48,0.18,0.0,0.0,25.74
2023-01-07 13:00:00,2023-01-07 14:00:00,23.35,41.81,,,,,7.63,0.58,95.57,0.0,0.0,,,,52.32,,101.09,448.74,944.0,0.18,0.0,0.0,26.24
2023-01-07 14:00:00,2023-01-07 15:00:00,23.58,42.65,,,,,6.57,0.54,98.14,0.0,0.0,,,,48.25,,101.2,528.09,940.48,0.18,0.0,0.0,26.77
2023-01-07 15:00:00,2023-01-07 16:00:00,23.64,43.81,,,,,6.47,0.53,98.25,0.0,0.0,,,,48.3,,85.0,364.42,938.13,0.18,0.0,0.0,26.77
2023-01-07 16:00:00,2023-01-07 17:00:00,23.13,43.25,,,,,6.08,0.6,93.87,0.0,0.0,,,,48.96,,89.66,187.14,937.85,0.18,0.0,0.0,26.41
2023-01-07 17:00:00,2023-01-07 18:00:00,20.98,41.1,,,,,6.31,0.73,86.81,0.0,0.0,,,,53.05,,81.78,48.84,938.56,0.18,0.0,0.0,25.44
2023-01-07 18:00:00,2023-01-07 19:00:00,20.95,44.06,,,,,6.75,1.14,68.0,0.0,0.0,,,,59.81,,100.11,1.79,940.57,0.18,0.0,0.0,24.45
2023-01-07 19:00:00,2023-01-07 20:00:00,23.07,49.94,,,,,6.75,1.53,39.21,0.0,0.0,,,,65.83,,154.74,0.8,943.15,0.18,0.0,0.0,23.71
2023-01-07 20:00:00,2023-01-07 21:00:00,24.9,55.7,,,,,6.52,1.51,33.97,0.0,0.0,,,,69.41,,179.46,0.92,945.45,0.18,0.0,0.0,23.23
2023-01-07 21:00:00,2023-01-07 22:00:00,26.67,58.33,,,,,6.41,1.6,26.54,0.0,0.0,,,,72.16,,187.47,0.93,946.77,0.18,0.0,0.0,22.8
