From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2021-10-15 09:00:00,2021-10-15 10:00:00,,,0.61,1.62,0.59,1.54,12.07,0.0,1.91,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 10:00:00,2021-10-15 11:00:00,4.0,4.92,0.72,1.95,0.74,1.79,14.31,0.0,2.9,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 11:00:00,2021-10-15 12:00:00,1.96,5.12,0.78,1.92,0.62,1.79,14.52,0.0,5.49,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 12:00:00,2021-10-15 13:00:00,3.96,7.48,0.76,1.95,0.68,1.7,14.63,0.0,3.26,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 13:00:00,2021-10-15 14:00:00,4.5,5.0,0.69,1.86,0.68,1.82,15.34,0.0,0.57,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 14:00:00,2021-10-15 15:00:00,4.74,7.93,0.76,1.89,0.63,1.74,15.31,0.0,2.58,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 15:00:00,2021-10-15 16:00:00,4.82,9.16,0.73,1.99,0.55,1.8,15.22,0.0,2.78,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 16:00:00,2021-10-15 17:00:00,9.29,11.04,0.78,1.95,0.64,1.84,15.24,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 17:00:00,2021-10-15 18:00:00,10.05,11.29,0.81,2.03,0.69,1.84,15.08,0.0,0.17,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 18:00:00,2021-10-15 19:00:00,7.66,8.71,0.78,2.07,0.78,1.79,14.92,0.0,1.2,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 19:00:00,2021-10-15 20:00:00,9.29,11.46,0.8,1.84,0.54,1.84,14.8,0.0,2.9,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 20:00:00,2021-10-15 21:00:00,10.59,11.78,0.78,2.03,0.71,1.86,15.24,0.0,4.98,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 21:00:00,2021-10-15 22:00:00,10.62,13.43,0.7,2.02,0.83,1.78,15.04,0.0,10.17,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 22:00:00,2021-10-15 23:00:00,8.03,12.1,0.68,1.89,0.75,1.77,14.65,0.0,10.88,0.0,0.0,,,,,,,,,,,,0.0
2021-10-15 23:00:00,2021-10-16 00:00:00,,,0.76,1.95,0.69,1.83,14.26,0.0,7.45,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 00:00:00,2021-10-16 01:00:00,,,0.71,1.72,0.55,1.49,11.93,0.0,6.45,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 01:00:00,2021-10-16 02:00:00,4.5,5.49,0.56,1.67,0.7,1.45,11.59,0.0,7.78,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 02:00:00,2021-10-16 03:00:00,3.87,4.35,0.71,1.92,0.7,1.78,14.26,0.0,14.66,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 03:00:00,2021-10-16 04:00:00,,,0.74,1.93,0.66,1.83,14.54,0.0,15.24,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 04:00:00,2021-10-16 05:00:00,,0.74,0.8,2.02,0.68,1.81,13.96,0.0,13.37,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 05:00:00,2021-10-16 06:00:00,2.03,2.88,0.69,1.9,0.5,1.78,13.79,0.0,11.92,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 06:00:00,2021-10-16 07:00:00,,,0.77,2.0,0.7,1.85,14.27,0.0,7.25,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 07:00:00,2021-10-16 08:00:00,,,0.73,2.03,0.76,1.85,13.99,0.0,2.9,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 08:00:00,2021-10-16 09:00:00,2.55,7.25,0.71,1.9,0.68,1.82,14.04,0.0,2.95,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 09:00:00,2021-10-16 10:00:00,3.23,4.04,0.81,1.96,0.62,1.81,14.25,0.0,3.94,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 10:00:00,2021-10-16 11:00:00,3.85,4.85,0.66,1.89,0.76,1.87,14.68,0.0,2.86,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 11:00:00,2021-10-16 12:00:00,,,0.76,1.97,0.69,1.75,14.03,0.0,2.1,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 12:00:00,2021-10-16 13:00:00,2.77,5.13,0.8,1.99,0.66,1.7,14.12,0.0,2.71,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 13:00:00,2021-10-16 14:00:00,1.59,2.46,0.77,2.08,0.75,1.8,15.12,0.0,2.65,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 14:00:00,2021-10-16 15:00:00,1.84,2.46,0.81,2.05,0.69,2.04,17.28,0.0,2.44,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 15:00:00,2021-10-16 16:00:00,2.67,4.67,0.79,2.09,0.76,1.99,18.27,0.0,0.82,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 16:00:00,2021-10-16 17:00:00,2.75,7.14,1.07,2.37,0.61,2.23,20.51,0.0,0.05,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 17:00:00,2021-10-16 18:00:00,4.15,7.0,0.78,1.89,0.59,1.81,15.61,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 18:00:00,2021-10-16 19:00:00,9.45,10.5,0.86,2.19,0.73,2.07,17.73,0.0,0.06,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 19:00:00,2021-10-16 20:00:00,6.78,8.17,0.84,2.27,0.81,2.15,18.15,0.0,0.27,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 20:00:00,2021-10-16 21:00:00,5.13,8.31,0.88,2.17,0.71,2.06,18.04,0.0,0.73,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 21:00:00,2021-10-16 22:00:00,,,0.84,2.14,0.72,2.09,20.25,0.0,0.33,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 22:00:00,2021-10-16 23:00:00,3.71,4.71,0.89,2.28,0.76,2.12,20.16,0.0,0.04,0.0,0.0,,,,,,,,,,,,0.0
2021-10-16 23:00:00,2021-10-17 00:00:00,2.11,5.57,1.02,2.49,0.79,2.21,20.74,0.0,0.52,0.0,0.0,,,,,,,,,,,,0.0
2021-10-17 00:00:00,2021-10-17 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 01:00:00,2021-10-17 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 02:00:00,2021-10-17 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 03:00:00,2021-10-17 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 04:00:00,2021-10-17 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 05:00:00,2021-10-17 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 06:00:00,2021-10-17 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 07:00:00,2021-10-17 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 08:00:00,2021-10-17 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 09:00:00,2021-10-17 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 10:00:00,2021-10-17 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 11:00:00,2021-10-17 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 12:00:00,2021-10-17 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 13:00:00,2021-10-17 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 14:00:00,2021-10-17 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 15:00:00,2021-10-17 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 16:00:00,2021-10-17 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 17:00:00,2021-10-17 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 18:00:00,2021-10-17 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 19:00:00,2021-10-17 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 20:00:00,2021-10-17 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 21:00:00,2021-10-17 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 22:00:00,2021-10-17 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-17 23:00:00,2021-10-18 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 00:00:00,2021-10-18 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 01:00:00,2021-10-18 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 02:00:00,2021-10-18 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 03:00:00,2021-10-18 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 04:00:00,2021-10-18 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 05:00:00,2021-10-18 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 06:00:00,2021-10-18 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 07:00:00,2021-10-18 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 08:00:00,2021-10-18 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 09:00:00,2021-10-18 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 10:00:00,2021-10-18 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 11:00:00,2021-10-18 12:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 12:00:00,2021-10-18 13:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 13:00:00,2021-10-18 14:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 14:00:00,2021-10-18 15:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 15:00:00,2021-10-18 16:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 16:00:00,2021-10-18 17:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 17:00:00,2021-10-18 18:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 18:00:00,2021-10-18 19:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 19:00:00,2021-10-18 20:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 20:00:00,2021-10-18 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 21:00:00,2021-10-18 22:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 22:00:00,2021-10-18 23:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-18 23:00:00,2021-10-19 00:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 00:00:00,2021-10-19 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 01:00:00,2021-10-19 02:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 02:00:00,2021-10-19 03:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 03:00:00,2021-10-19 04:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 04:00:00,2021-10-19 05:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 05:00:00,2021-10-19 06:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 06:00:00,2021-10-19 07:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 07:00:00,2021-10-19 08:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 08:00:00,2021-10-19 09:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 09:00:00,2021-10-19 10:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 10:00:00,2021-10-19 11:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 11:00:00,2021-10-19 12:00:00,,,0.72,1.88,0.63,1.74,13.0,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 12:00:00,2021-10-19 13:00:00,1.83,2.2,0.88,2.15,0.68,2.01,15.31,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 13:00:00,2021-10-19 14:00:00,1.5,2.5,0.8,2.08,0.73,1.81,14.5,0.0,0.43,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 14:00:00,2021-10-19 15:00:00,,1.03,0.62,1.71,0.65,1.62,13.31,0.0,0.34,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 15:00:00,2021-10-19 16:00:00,0.4,2.42,0.54,1.56,0.61,1.48,11.5,0.0,0.45,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 16:00:00,2021-10-19 17:00:00,0.82,2.18,0.52,1.34,0.46,1.26,10.4,0.0,0.97,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 17:00:00,2021-10-19 18:00:00,,,0.69,1.83,0.65,1.57,12.19,0.0,2.13,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 18:00:00,2021-10-19 19:00:00,1.95,2.62,0.64,1.73,0.64,1.57,12.0,0.0,0.36,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 19:00:00,2021-10-19 20:00:00,,,0.65,1.65,0.56,1.62,12.19,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 20:00:00,2021-10-19 21:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-19 21:00:00,2021-10-19 22:00:00,4.0,5.71,0.69,1.77,0.61,1.63,12.46,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 22:00:00,2021-10-19 23:00:00,,,0.62,1.61,0.56,1.56,12.05,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-19 23:00:00,2021-10-20 00:00:00,4.5,6.5,0.88,2.07,0.61,1.8,13.87,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 00:00:00,2021-10-20 01:00:00,,,0.72,1.89,0.67,1.7,12.62,0.0,1.49,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 01:00:00,2021-10-20 02:00:00,,,0.71,1.64,0.46,1.48,11.59,0.0,0.54,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 02:00:00,2021-10-20 03:00:00,,,0.69,1.81,0.62,1.67,12.35,0.0,0.53,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 03:00:00,2021-10-20 04:00:00,2.12,3.65,0.77,2.01,0.71,1.86,14.34,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 04:00:00,2021-10-20 05:00:00,,,0.76,2.18,0.88,1.94,14.9,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 05:00:00,2021-10-20 06:00:00,2.89,,0.89,2.18,0.7,1.91,14.74,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 06:00:00,2021-10-20 07:00:00,,,0.75,1.94,0.69,1.62,12.83,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 07:00:00,2021-10-20 08:00:00,6.92,6.15,0.65,1.79,0.48,1.62,12.17,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 08:00:00,2021-10-20 09:00:00,7.08,8.33,0.77,1.81,0.54,1.58,12.18,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 09:00:00,2021-10-20 10:00:00,,,0.69,1.72,0.57,1.64,12.18,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 10:00:00,2021-10-20 11:00:00,1.96,3.98,0.65,1.7,0.6,1.59,12.06,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 11:00:00,2021-10-20 12:00:00,3.46,5.77,0.77,1.98,0.7,1.83,13.8,0.0,0.2,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 12:00:00,2021-10-20 13:00:00,2.13,3.59,0.7,1.78,0.6,1.71,13.28,0.0,1.45,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 13:00:00,2021-10-20 14:00:00,0.42,1.25,0.61,1.89,0.78,1.69,13.23,0.0,6.39,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 14:00:00,2021-10-20 15:00:00,0.23,1.23,0.69,1.66,0.52,1.48,11.99,0.0,4.4,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 15:00:00,2021-10-20 16:00:00,,1.17,0.59,1.7,0.7,1.44,11.97,0.0,2.16,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 16:00:00,2021-10-20 17:00:00,,3.12,0.53,1.5,0.59,1.4,11.47,0.0,2.0,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 17:00:00,2021-10-20 18:00:00,1.04,4.17,0.67,1.61,0.54,1.49,12.21,0.0,1.13,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 18:00:00,2021-10-20 19:00:00,,,0.78,1.92,0.65,1.78,14.22,0.0,8.47,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 19:00:00,2021-10-20 20:00:00,,,0.89,2.21,0.71,1.97,15.08,0.0,13.78,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 20:00:00,2021-10-20 21:00:00,0.92,3.88,0.6,1.82,0.77,1.64,12.49,0.0,21.36,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 21:00:00,2021-10-20 22:00:00,0.17,11.0,0.62,1.87,0.79,1.65,12.07,0.0,22.04,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 22:00:00,2021-10-20 23:00:00,2.62,26.89,0.69,1.86,0.68,1.74,13.07,0.0,20.77,0.0,0.0,,,,,,,,,,,,0.0
2021-10-20 23:00:00,2021-10-21 00:00:00,3.0,3.5,0.71,1.95,0.72,1.81,13.54,0.0,16.32,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 00:00:00,2021-10-21 01:00:00,,,0.73,1.93,0.7,1.8,13.16,0.0,13.32,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 01:00:00,2021-10-21 02:00:00,2.5,,0.72,1.89,0.67,1.75,13.5,0.0,8.29,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 02:00:00,2021-10-21 03:00:00,1.43,4.5,0.94,2.73,1.09,2.78,20.3,0.0,16.67,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 03:00:00,2021-10-21 04:00:00,1.65,2.71,0.7,1.75,0.59,1.67,12.77,0.0,16.09,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 04:00:00,2021-10-21 05:00:00,,,0.72,1.95,0.73,1.81,13.48,0.0,18.78,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 05:00:00,2021-10-21 06:00:00,,,0.68,1.89,0.74,1.76,12.94,0.0,13.25,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 06:00:00,2021-10-21 07:00:00,,,0.77,1.9,0.64,1.74,12.74,0.0,12.19,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 07:00:00,2021-10-21 08:00:00,3.89,6.16,0.78,2.16,0.81,2.0,14.92,0.0,10.68,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 08:00:00,2021-10-21 09:00:00,5.8,11.42,0.82,2.17,0.76,2.1,15.96,0.0,8.68,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 09:00:00,2021-10-21 10:00:00,3.98,7.99,0.9,2.23,0.71,2.15,15.66,0.0,15.0,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 10:00:00,2021-10-21 11:00:00,,6.0,0.81,2.08,0.73,1.79,13.77,0.0,18.15,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 11:00:00,2021-10-21 12:00:00,,2.93,0.74,2.14,0.84,1.77,13.93,0.0,21.95,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 12:00:00,2021-10-21 13:00:00,,3.39,1.23,3.19,1.12,2.51,18.95,0.0,30.66,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 13:00:00,2021-10-21 14:00:00,,3.12,0.82,2.02,0.64,1.94,15.16,0.0,17.95,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 14:00:00,2021-10-21 15:00:00,0.31,3.69,0.76,1.96,0.23,1.67,13.93,0.0,14.27,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 15:00:00,2021-10-21 16:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 16:00:00,2021-10-21 17:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 17:00:00,2021-10-21 18:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 18:00:00,2021-10-21 19:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 19:00:00,2021-10-21 20:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 20:00:00,2021-10-21 21:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 21:00:00,2021-10-21 22:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 22:00:00,2021-10-21 23:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-21 23:00:00,2021-10-22 00:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 00:00:00,2021-10-22 01:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 01:00:00,2021-10-22 02:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 02:00:00,2021-10-22 03:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 03:00:00,2021-10-22 04:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 04:00:00,2021-10-22 05:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 05:00:00,2021-10-22 06:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 06:00:00,2021-10-22 07:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 07:00:00,2021-10-22 08:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 08:00:00,2021-10-22 09:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 09:00:00,2021-10-22 10:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 10:00:00,2021-10-22 11:00:00,,,,,0.0,,,0.0,,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 11:00:00,2021-10-22 12:00:00,3.53,6.6,0.47,1.15,0.37,1.07,8.28,0.0,11.81,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 12:00:00,2021-10-22 13:00:00,5.93,8.1,0.44,1.02,0.31,1.06,8.59,0.0,12.16,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 13:00:00,2021-10-22 14:00:00,,,0.38,1.16,0.51,1.09,8.81,0.0,10.14,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 14:00:00,2021-10-22 15:00:00,10.28,10.89,0.49,1.22,0.41,1.11,9.38,0.0,10.09,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 15:00:00,2021-10-22 16:00:00,9.2,11.1,0.34,1.1,0.5,1.1,9.03,0.0,9.45,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 16:00:00,2021-10-22 17:00:00,10.1,12.3,0.44,1.14,0.41,1.07,9.01,0.0,9.96,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 17:00:00,2021-10-22 18:00:00,,,0.49,1.23,0.41,1.1,8.72,0.0,8.66,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 18:00:00,2021-10-22 19:00:00,11.9,13.5,0.48,1.21,0.42,1.06,8.94,0.0,7.67,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 19:00:00,2021-10-22 20:00:00,13.3,14.7,0.48,1.21,0.41,1.12,8.52,0.0,4.76,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 20:00:00,2021-10-22 21:00:00,17.4,18.0,0.52,1.2,0.33,1.1,8.53,0.0,5.74,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 21:00:00,2021-10-22 22:00:00,,,0.33,1.08,0.48,1.05,8.2,0.0,6.53,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 22:00:00,2021-10-22 23:00:00,20.14,22.83,0.54,1.46,0.52,1.36,10.46,0.0,7.53,0.0,0.0,,,,,,,,,,,,0.0
2021-10-22 23:00:00,2021-10-23 00:00:00,,,0.49,1.52,0.65,1.42,11.23,0.0,9.35,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 00:00:00,2021-10-23 01:00:00,,,,,,,,,,,,,,,,,,,,,,,
2021-10-23 01:00:00,2021-10-23 02:00:00,,,0.55,1.58,0.6,1.53,11.23,0.0,24.36,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 02:00:00,2021-10-23 03:00:00,12.92,13.25,0.57,1.74,0.74,1.57,11.05,0.0,24.48,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 03:00:00,2021-10-23 04:00:00,,,0.66,1.6,0.5,1.46,11.07,0.0,29.48,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 04:00:00,2021-10-23 05:00:00,12.92,13.58,0.65,1.71,0.62,1.48,10.86,0.0,30.29,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 05:00:00,2021-10-23 06:00:00,14.58,15.83,0.53,1.52,0.59,1.54,10.87,0.0,28.05,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 06:00:00,2021-10-23 07:00:00,15.42,16.25,0.57,1.54,0.57,1.48,10.79,0.0,22.71,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 07:00:00,2021-10-23 08:00:00,16.46,17.3,0.85,2.21,0.77,2.08,14.81,0.0,19.94,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 08:00:00,2021-10-23 09:00:00,17.18,19.27,0.41,1.22,0.5,1.14,8.26,0.0,11.96,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 09:00:00,2021-10-23 10:00:00,,,0.44,1.22,0.47,1.06,7.78,0.0,13.54,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 10:00:00,2021-10-23 11:00:00,11.3,13.2,0.44,1.2,0.44,1.08,8.08,0.0,10.9,0.0,0.0,,,,,,,,,,,,0.0
2021-10-23 11:00:00,2021-10-23 12:00:00,10.8,13.2,0.47,0.97,0.23,1.09,8.18,0.0,8.29,0.0,0.0,,,,,,,,,,,,0.0
