From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-12-11 21:00:00,2021-12-11 22:00:00,14.56,39.12,,11.17,12.63,9.36,0.05,0.39,16.67,2.02,4.1,,,23.44,84.37,0.54,293.0,252.75,875.8,,,
2021-12-11 22:00:00,2021-12-11 23:00:00,14.61,39.17,,14.88,18.4,12.36,,0.54,14.06,2.02,4.02,,,23.46,85.0,0.52,271.6,252.93,875.83,,,
2021-12-11 23:00:00,2021-12-12 00:00:00,17.15,38.81,,17.57,23.47,15.73,,0.56,11.18,1.98,4.02,,,23.32,87.19,1.44,249.79,246.71,875.53,,,
2021-12-12 00:00:00,2021-12-12 01:00:00,16.93,44.76,,12.02,15.04,10.65,0.15,0.4,14.7,0.97,2.96,,,23.09,89.4,1.23,249.07,230.64,875.15,,,
2021-12-12 01:00:00,2021-12-12 02:00:00,15.17,44.84,,10.74,15.18,10.3,0.57,0.32,13.51,0.98,3.03,,,22.89,92.25,0.9,246.89,213.53,874.58,,,
2021-12-12 02:00:00,2021-12-12 03:00:00,16.2,38.67,,11.93,16.08,11.0,0.15,0.3,12.99,0.96,3.01,,,22.79,94.09,1.0,248.65,198.47,874.2,,,
2021-12-12 03:00:00,2021-12-12 04:00:00,16.27,39.02,,9.96,13.9,9.55,0.15,0.26,16.39,1.01,3.0,,,22.83,91.55,1.48,256.53,202.84,874.1,,,
2021-12-12 04:00:00,2021-12-12 05:00:00,13.37,38.56,,6.44,7.88,5.94,0.06,0.18,21.12,0.94,3.04,,,22.68,90.97,1.11,271.11,195.76,874.2,,,
2021-12-12 05:00:00,2021-12-12 06:00:00,10.38,38.99,,6.28,7.64,5.6,0.2,0.21,19.57,1.0,2.97,,,22.38,94.09,0.76,281.36,171.25,874.62,,,
2021-12-12 06:00:00,2021-12-12 07:00:00,8.53,39.2,,11.67,15.12,10.15,0.28,0.41,14.49,1.02,2.9,,,22.25,94.21,0.71,273.04,153.19,875.25,,,
2021-12-12 07:00:00,2021-12-12 08:00:00,8.22,39.14,,12.36,16.35,11.21,0.49,0.43,18.38,1.02,2.95,,,22.58,89.8,1.5,269.32,164.01,875.83,,,
2021-12-12 08:00:00,2021-12-12 09:00:00,7.98,38.92,,10.27,13.25,9.06,1.79,0.38,31.01,0.99,2.97,,,23.2,79.14,2.23,262.58,227.81,876.3,,,
2021-12-12 09:00:00,2021-12-12 10:00:00,6.75,38.98,,12.31,15.39,10.47,2.24,0.36,35.82,1.0,3.1,,,23.52,75.5,2.33,268.6,251.69,876.55,,,
2021-12-12 10:00:00,2021-12-12 11:00:00,8.5,22.8,,11.19,15.56,10.21,2.16,0.34,39.3,3.39,8.02,,,24.0,70.15,1.98,279.48,278.96,876.4,,,
2021-12-12 11:00:00,2021-12-12 12:00:00,10.18,24.82,,9.05,11.5,8.1,3.05,0.29,44.49,6.98,15.98,,,24.6,64.18,2.14,277.29,309.98,875.6,,,
2021-12-12 12:00:00,2021-12-12 13:00:00,10.12,25.18,,10.39,13.84,9.16,2.25,0.35,45.19,6.99,16.05,,,24.86,60.71,2.26,269.31,310.7,874.5,,,
2021-12-12 13:00:00,2021-12-12 14:00:00,9.57,30.98,,11.23,14.84,9.85,0.28,0.28,46.08,7.0,15.98,,,25.06,58.77,1.99,275.41,318.07,873.7,,,
2021-12-12 14:00:00,2021-12-12 15:00:00,11.75,33.47,,7.96,9.64,6.73,0.12,0.25,46.27,7.01,15.9,,,24.82,60.9,1.61,287.87,305.63,873.23,,,
2021-12-12 15:00:00,2021-12-12 16:00:00,10.4,34.86,,6.59,7.96,5.68,0.86,0.26,41.61,6.99,15.95,,,24.45,63.17,1.08,296.36,293.32,872.98,,,
2021-12-12 16:00:00,2021-12-12 17:00:00,12.8,35.02,,6.38,7.85,5.57,0.07,0.26,36.54,7.0,16.05,,,24.43,68.22,0.76,304.82,288.49,873.0,,,
2021-12-12 17:00:00,2021-12-12 18:00:00,12.43,35.01,,12.11,15.82,10.36,0.34,0.42,27.16,7.0,15.96,,,24.11,74.34,1.19,264.96,270.08,873.48,,,
2021-12-12 18:00:00,2021-12-12 19:00:00,11.02,33.06,,20.24,27.67,18.2,0.05,0.59,35.71,5.84,13.54,,,23.61,79.22,0.44,275.52,249.0,873.95,,,
2021-12-12 19:00:00,2021-12-12 20:00:00,11.43,29.25,,22.6,29.79,19.26,0.06,0.66,10.26,3.0,6.96,,,23.37,82.71,0.38,287.61,239.6,874.58,,,
2021-12-12 20:00:00,2021-12-12 21:00:00,14.56,30.14,,18.57,23.45,16.05,0.12,0.59,10.46,3.02,7.04,,,23.26,85.56,0.4,283.46,218.77,875.22,,,
2021-12-12 21:00:00,2021-12-12 22:00:00,14.92,32.64,,13.78,16.92,11.82,,0.37,16.22,3.03,7.05,,,23.41,81.93,0.8,286.98,218.66,875.6,,,
2021-12-12 22:00:00,2021-12-12 23:00:00,12.11,36.91,,11.03,13.89,9.5,0.07,0.32,51.31,2.99,7.02,,,23.34,81.71,0.72,283.85,228.89,875.45,,,
2021-12-12 23:00:00,2021-12-13 00:00:00,13.99,37.37,,10.34,12.41,8.66,,0.3,17.42,3.05,6.91,,,23.03,86.64,0.5,286.04,218.62,875.0,,,
2021-12-13 00:00:00,2021-12-13 01:00:00,12.13,36.18,,7.92,9.71,7.04,,0.26,20.69,1.9,4.13,,,22.92,88.19,0.95,276.94,201.6,874.53,,,
2021-12-13 01:00:00,2021-12-13 02:00:00,10.85,34.81,,7.15,8.22,5.92,,0.22,21.88,0.97,1.95,,,22.79,89.86,0.95,269.09,192.37,873.92,,,
2021-12-13 02:00:00,2021-12-13 03:00:00,10.14,34.81,,6.29,7.54,5.59,,0.19,23.27,0.97,1.98,,,22.68,90.81,0.84,275.81,181.18,873.47,,,
2021-12-13 03:00:00,2021-12-13 04:00:00,11.43,34.77,,6.41,7.74,5.59,,0.19,20.77,0.97,2.04,,,22.43,94.68,0.64,285.87,158.92,873.27,,,
2021-12-13 04:00:00,2021-12-13 05:00:00,10.89,35.18,,6.84,7.99,5.72,,0.21,19.41,1.02,1.98,,,22.29,96.67,0.53,263.38,146.95,873.55,,,
2021-12-13 05:00:00,2021-12-13 06:00:00,9.84,35.31,,11.44,16.4,10.64,,0.36,14.2,1.04,1.98,,,22.22,97.62,0.46,242.74,143.93,873.88,,,
2021-12-13 06:00:00,2021-12-13 07:00:00,9.12,35.43,,15.51,22.53,14.63,,0.61,12.77,1.05,2.08,,,22.19,98.27,0.48,234.1,144.27,874.2,,,
2021-12-13 07:00:00,2021-12-13 08:00:00,6.48,34.03,,,,,,,8.02,0.88,2.09,,,22.43,97.35,1.03,260.45,152.53,875.3,,,
2021-12-13 08:00:00,2021-12-13 09:00:00,5.64,35.06,,28.71,44.55,28.71,,,11.87,1.01,1.96,,,22.87,92.14,1.61,260.41,188.31,875.7,,,
2021-12-13 09:00:00,2021-12-13 10:00:00,12.15,21.84,,19.39,28.73,20.34,0.94,0.73,21.07,0.99,1.98,,,23.45,84.78,1.83,257.97,230.24,875.9,,,
2021-12-13 10:00:00,2021-12-13 11:00:00,15.74,38.14,,9.77,13.51,10.91,0.45,0.28,38.12,2.36,4.93,,,24.19,76.96,1.86,284.97,251.44,875.45,,,
2021-12-13 11:00:00,2021-12-13 12:00:00,17.79,43.62,,13.75,17.8,13.86,,0.29,47.08,3.97,8.98,,,26.9,71.4,2.29,278.86,258.88,874.5,,,
2021-12-13 12:00:00,2021-12-13 13:00:00,19.64,46.66,,10.77,13.89,10.47,2.02,0.3,41.98,4.01,9.04,,,27.72,66.09,1.81,281.49,277.71,873.58,,,
2021-12-13 13:00:00,2021-12-13 14:00:00,19.38,47.18,,11.01,14.54,10.47,0.29,0.31,42.7,4.03,9.15,,,27.24,62.54,1.67,278.46,300.49,872.75,,,
2021-12-13 14:00:00,2021-12-13 15:00:00,20.42,48.53,,14.12,18.7,13.34,1.02,0.41,40.86,4.01,8.94,,,26.84,65.09,1.07,275.45,296.68,871.9,,,
2021-12-13 15:00:00,2021-12-13 16:00:00,16.35,41.83,,16.26,20.94,15.45,12.53,0.5,38.53,3.98,8.99,,,25.04,63.62,1.34,262.08,299.25,871.62,,,
2021-12-13 16:00:00,2021-12-13 17:00:00,21.51,49.55,,16.06,20.42,15.27,5.23,0.32,40.41,3.99,9.05,,,25.03,63.52,1.77,266.23,289.89,871.67,,,
2021-12-13 17:00:00,2021-12-13 18:00:00,19.36,49.67,,21.3,28.24,20.59,2.3,0.52,30.08,3.97,9.01,,,23.83,83.27,2.5,259.14,246.12,872.28,,,
2021-12-13 18:00:00,2021-12-13 19:00:00,16.25,45.27,,24.2,32.48,22.9,9.89,0.91,19.04,3.98,8.92,,,23.7,84.05,1.45,262.73,274.01,872.9,,,
2021-12-13 19:00:00,2021-12-13 20:00:00,12.63,33.43,,20.89,29.25,20.48,,0.75,17.29,2.54,6.2,,,23.65,83.14,1.44,257.23,252.33,873.55,,,
2021-12-13 20:00:00,2021-12-13 21:00:00,9.73,29.74,,16.99,22.72,15.94,,0.39,25.05,1.97,5.0,,,23.59,83.41,1.46,270.43,249.48,874.05,,,
2021-12-13 21:00:00,2021-12-13 22:00:00,7.72,27.26,,12.93,16.62,11.32,,0.29,30.01,2.0,4.99,,,23.54,82.73,1.52,267.85,245.89,874.38,,,
2021-12-13 22:00:00,2021-12-13 23:00:00,8.93,27.07,,15.63,19.48,13.2,,0.32,19.45,2.01,4.99,,,23.37,87.58,1.58,251.77,248.04,874.3,,,
2021-12-13 23:00:00,2021-12-14 00:00:00,9.51,26.92,,16.96,22.39,15.12,,0.38,13.43,1.99,5.12,,,23.24,91.07,1.49,245.85,246.85,874.0,,,
2021-12-14 00:00:00,2021-12-14 01:00:00,9.12,27.46,,13.06,17.16,11.7,0.05,0.32,19.38,1.88,4.62,,,23.15,91.39,1.33,256.84,239.01,873.75,,,
2021-12-14 01:00:00,2021-12-14 02:00:00,12.3,30.3,,7.76,9.27,6.81,0.23,0.22,23.96,1.04,2.04,,,23.08,91.3,1.26,267.78,235.07,873.35,,,
2021-12-14 02:00:00,2021-12-14 03:00:00,11.66,30.06,,8.4,10.04,7.16,0.55,0.23,20.68,1.01,2.0,,,22.95,93.39,0.75,269.03,221.41,872.8,,,
2021-12-14 03:00:00,2021-12-14 04:00:00,10.64,29.79,,6.77,7.99,5.93,0.26,0.23,34.63,0.97,2.02,,,22.76,95.75,0.43,281.87,197.23,872.43,,,
2021-12-14 04:00:00,2021-12-14 05:00:00,11.3,29.56,,10.24,12.82,8.63,0.45,0.35,16.28,0.95,1.99,,,22.73,96.32,0.55,265.12,173.89,872.48,,,
2021-12-14 05:00:00,2021-12-14 06:00:00,10.96,30.12,,13.49,18.37,11.96,,0.44,15.75,1.02,2.0,,,22.89,95.05,0.82,256.91,171.9,872.7,,,
2021-12-14 06:00:00,2021-12-14 07:00:00,11.67,29.82,,15.17,21.18,13.75,0.11,0.53,13.41,0.98,1.96,,,22.98,95.9,1.0,263.14,167.1,873.3,,,
2021-12-14 07:00:00,2021-12-14 08:00:00,9.93,29.63,,15.24,19.73,13.55,0.16,0.6,16.84,0.96,2.0,,,23.11,93.82,1.29,263.06,174.61,873.85,,,
2021-12-14 08:00:00,2021-12-14 09:00:00,11.0,30.23,,15.45,21.56,14.41,0.71,0.63,25.77,0.99,1.93,,,23.71,85.17,1.98,267.2,227.19,874.42,,,
2021-12-14 09:00:00,2021-12-14 10:00:00,14.4,35.01,,13.33,17.79,12.19,0.52,0.51,43.22,1.0,1.95,,,24.26,76.18,2.06,276.81,275.63,874.6,,,
2021-12-14 10:00:00,2021-12-14 11:00:00,12.53,37.65,,11.49,14.26,13.36,0.99,0.34,54.36,5.81,3.79,,,24.68,69.38,1.68,290.89,284.76,874.6,,,
2021-12-14 11:00:00,2021-12-14 12:00:00,15.16,29.83,,17.79,22.25,19.56,,0.39,51.31,5.98,12.97,,,25.21,68.45,2.31,273.29,283.1,873.98,,,
2021-12-14 12:00:00,2021-12-14 13:00:00,15.76,30.48,,15.15,18.55,15.98,0.37,0.33,47.52,6.06,12.94,,,25.06,67.74,1.84,279.52,286.37,873.2,,,
2021-12-14 13:00:00,2021-12-14 14:00:00,20.32,40.11,,11.23,13.78,10.74,,0.29,51.27,6.04,13.09,,,25.02,69.7,1.53,289.18,276.29,872.58,,,
2021-12-14 14:00:00,2021-12-14 15:00:00,19.93,46.68,,11.69,13.88,10.69,0.17,0.3,56.37,6.01,12.93,,,25.51,65.47,1.5,281.13,298.38,872.12,,,
2021-12-14 15:00:00,2021-12-14 16:00:00,16.13,39.81,,15.22,18.94,14.07,0.69,0.38,48.87,5.98,12.9,,,25.61,65.74,1.44,269.38,281.62,871.77,,,
2021-12-14 16:00:00,2021-12-14 17:00:00,22.31,44.52,,19.95,25.99,17.91,,0.39,39.84,5.35,11.63,,,25.49,66.62,1.16,269.12,266.69,871.8,,,
2021-12-14 17:00:00,2021-12-14 18:00:00,19.5,52.38,,27.17,35.77,24.12,2.95,0.82,23.7,4.01,9.01,,,25.29,70.18,0.69,257.44,266.47,872.05,,,
2021-12-14 18:00:00,2021-12-14 19:00:00,18.13,44.7,,35.18,48.86,32.55,8.52,1.4,10.5,3.96,9.01,,,25.42,73.79,0.42,247.77,270.68,872.68,,,
2021-12-14 19:00:00,2021-12-14 20:00:00,19.58,44.25,,28.2,34.72,24.47,2.56,1.08,7.63,3.91,9.04,,,25.41,78.66,0.21,294.12,253.23,873.4,,,
2021-12-14 20:00:00,2021-12-14 21:00:00,19.53,44.98,,23.33,27.48,19.48,2.8,0.76,9.53,4.0,9.03,,,25.12,80.98,0.31,280.93,242.78,874.0,,,
2021-12-14 21:00:00,2021-12-14 22:00:00,20.75,48.87,,17.82,20.64,14.78,1.95,0.62,13.64,2.5,6.09,,,24.98,82.53,0.2,280.41,234.74,874.47,,,
2021-12-14 22:00:00,2021-12-14 23:00:00,18.27,48.71,,13.96,15.46,11.22,1.81,0.48,14.26,1.99,5.05,,,24.72,85.69,0.06,301.56,224.38,874.8,,,
2021-12-14 23:00:00,2021-12-15 00:00:00,19.47,42.06,,17.32,20.07,14.06,1.41,0.5,10.1,2.01,5.12,,,24.72,87.37,0.18,292.87,218.38,874.6,,,
2021-12-15 00:00:00,2021-12-15 01:00:00,18.21,44.47,,8.51,9.43,7.2,0.94,0.25,21.8,1.19,2.68,,,24.76,88.39,0.51,292.85,224.0,874.35,,,
2021-12-15 01:00:00,2021-12-15 02:00:00,19.48,44.85,,7.68,8.9,6.59,0.76,0.2,23.86,0.98,2.02,,,24.66,90.43,0.49,291.79,228.76,873.97,,,
2021-12-15 02:00:00,2021-12-15 03:00:00,19.14,44.97,,4.86,5.58,4.32,0.58,0.23,29.93,1.0,2.03,,,24.18,91.88,0.42,291.38,227.01,873.55,,,
2021-12-15 03:00:00,2021-12-15 04:00:00,16.39,45.16,,5.68,6.38,4.67,0.29,0.22,29.84,1.02,1.97,,,24.01,93.05,0.62,288.44,219.21,873.1,,,
2021-12-15 04:00:00,2021-12-15 05:00:00,12.95,45.11,,6.19,6.96,5.12,0.19,0.24,26.09,1.02,2.02,,,23.91,95.38,0.49,283.04,213.81,873.02,,,
2021-12-15 05:00:00,2021-12-15 06:00:00,15.22,45.04,,6.55,7.46,5.39,0.42,0.29,24.52,1.0,2.02,,,23.88,96.17,0.43,289.88,210.73,873.25,,,
2021-12-15 06:00:00,2021-12-15 07:00:00,12.73,45.38,,9.84,11.89,8.06,0.51,0.45,20.46,1.05,2.08,,,23.82,97.36,0.46,276.55,196.93,873.58,,,
2021-12-15 07:00:00,2021-12-15 08:00:00,9.96,44.77,,18.46,24.44,15.99,0.77,0.85,14.54,0.97,1.93,,,24.08,98.17,0.89,247.72,190.53,874.22,,,
2021-12-15 08:00:00,2021-12-15 09:00:00,13.94,45.26,,17.6,25.09,16.75,0.5,1.34,19.12,1.03,2.04,,,24.01,95.98,1.42,265.66,213.5,874.88,,,
2021-12-15 09:00:00,2021-12-15 10:00:00,34.53,45.04,,18.35,24.59,16.81,0.95,0.84,19.85,1.0,2.08,,,24.29,90.2,1.68,269.56,238.82,875.35,,,
2021-12-15 10:00:00,2021-12-15 11:00:00,36.01,70.32,,15.01,20.66,14.35,0.43,0.64,28.23,6.87,11.8,,,25.01,82.07,1.77,269.57,267.02,875.22,,,
2021-12-15 11:00:00,2021-12-15 12:00:00,28.87,74.67,,10.96,13.45,9.46,0.25,0.42,36.33,7.96,13.98,,,25.25,77.04,1.36,281.19,277.75,874.8,,,
2021-12-15 12:00:00,2021-12-15 13:00:00,26.44,61.78,,15.25,19.7,14.63,0.28,0.45,43.27,8.03,13.91,,,25.62,67.46,1.66,261.22,298.86,873.9,,,
2021-12-15 13:00:00,2021-12-15 14:00:00,22.86,59.85,,16.99,23.27,15.56,0.45,0.52,42.91,7.98,14.01,,,25.76,65.25,1.62,244.12,297.88,873.35,,,
2021-12-15 14:00:00,2021-12-15 15:00:00,21.98,59.49,,13.44,17.09,12.02,0.55,0.39,46.92,7.94,14.05,,,26.17,63.3,1.41,274.05,295.73,872.62,,,
2021-12-15 15:00:00,2021-12-15 16:00:00,19.32,53.56,,14.51,18.12,12.33,0.7,0.38,52.21,8.0,13.95,,,26.29,60.67,1.9,267.44,299.65,872.48,,,
2021-12-15 16:00:00,2021-12-15 17:00:00,19.58,44.95,,18.08,22.02,14.8,0.31,0.39,47.29,8.0,14.02,,,26.54,61.18,1.18,274.52,286.4,872.55,,,
2021-12-15 17:00:00,2021-12-15 18:00:00,21.84,44.76,,31.07,41.76,26.73,1.03,0.8,29.77,7.97,14.0,,,26.16,65.11,0.93,246.71,274.16,872.75,,,
2021-12-15 18:00:00,2021-12-15 19:00:00,24.33,53.74,,45.21,64.27,42.35,1.32,1.72,12.69,7.99,13.99,,,25.3,72.9,0.5,222.81,253.66,873.3,,,
2021-12-15 19:00:00,2021-12-15 20:00:00,30.53,56.25,,40.05,53.55,36.84,0.04,1.5,15.3,8.02,13.96,,,24.56,76.8,0.35,218.54,241.57,873.95,,,
2021-12-15 20:00:00,2021-12-15 21:00:00,36.86,68.91,,39.12,51.48,35.0,0.33,1.61,8.17,3.04,5.04,,,24.14,82.15,0.13,259.28,228.32,874.45,,,
2021-12-15 21:00:00,2021-12-15 22:00:00,35.1,71.04,,34.34,43.99,30.2,0.07,1.16,8.82,3.01,5.15,,,23.91,85.61,0.04,269.98,205.55,874.95,,,
2021-12-15 22:00:00,2021-12-15 23:00:00,36.79,75.82,,30.36,41.38,27.91,,1.11,9.68,2.98,4.96,,,23.67,88.75,0.16,292.71,183.41,875.15,,,
2021-12-15 23:00:00,2021-12-16 00:00:00,36.48,76.37,,21.74,27.18,18.67,0.02,0.78,13.12,3.05,5.08,,,23.75,89.85,0.07,277.57,173.48,875.1,,,
2021-12-16 00:00:00,2021-12-16 01:00:00,36.0,65.28,,14.68,16.16,12.1,0.44,0.48,14.79,1.03,2.91,,,23.57,92.73,0.09,303.32,160.5,874.75,,,
2021-12-16 01:00:00,2021-12-16 02:00:00,33.33,64.99,,17.1,20.55,14.36,0.13,0.46,9.64,1.0,3.07,,,23.43,95.33,0.08,307.43,152.88,874.35,,,
2021-12-16 02:00:00,2021-12-16 03:00:00,31.3,65.33,,18.01,23.43,15.69,0.17,0.47,10.1,1.05,3.01,,,23.34,96.75,0.06,234.69,147.19,874.0,,,
2021-12-16 03:00:00,2021-12-16 04:00:00,29.64,64.65,,18.92,28.05,18.66,0.08,0.47,9.22,0.96,2.96,,,23.23,97.63,0.17,257.31,147.7,873.8,,,
2021-12-16 04:00:00,2021-12-16 05:00:00,27.89,64.86,,10.93,12.92,9.62,0.39,0.42,12.84,0.98,2.94,,,23.2,98.18,0.45,246.3,150.58,873.85,,,
2021-12-16 05:00:00,2021-12-16 06:00:00,27.72,64.96,,12.26,14.63,10.36,0.75,0.44,11.18,0.99,3.1,,,23.29,98.27,0.22,257.1,149.07,874.07,,,
2021-12-16 06:00:00,2021-12-16 07:00:00,27.93,64.35,,20.38,32.26,20.42,0.86,0.76,8.36,0.92,3.1,,,23.11,99.15,0.75,251.88,150.89,874.53,,,
2021-12-16 07:00:00,2021-12-16 08:00:00,25.07,64.73,,24.54,36.46,24.56,0.39,0.9,9.25,0.97,3.08,,,23.59,99.13,0.82,243.87,153.36,875.2,,,
2021-12-16 08:00:00,2021-12-16 09:00:00,27.18,64.9,,24.41,33.18,22.73,0.1,0.97,18.44,0.99,2.96,,,24.02,93.16,1.51,260.44,190.71,875.88,,,
2021-12-16 09:00:00,2021-12-16 10:00:00,28.52,60.79,,19.51,25.69,18.27,0.09,0.77,32.49,0.97,2.99,,,24.63,82.17,1.52,265.1,238.62,876.1,,,
2021-12-16 10:00:00,2021-12-16 11:00:00,28.3,61.92,,18.95,23.2,16.13,0.48,0.52,43.29,1.04,2.94,,,25.74,69.05,1.71,264.1,290.69,875.95,,,
2021-12-16 11:00:00,2021-12-16 12:00:00,29.44,64.9,,19.02,23.18,18.52,0.01,0.43,68.57,2.52,5.34,,,27.04,61.32,2.0,254.94,300.95,875.42,,,
2021-12-16 12:00:00,2021-12-16 13:00:00,36.16,77.73,,20.06,23.69,18.2,1.5,0.41,69.81,6.03,11.01,,,26.71,57.37,1.67,241.75,307.45,874.05,,,
2021-12-16 13:00:00,2021-12-16 14:00:00,37.66,82.0,,16.31,20.2,16.43,1.78,0.35,71.02,6.0,10.99,,,26.76,52.89,1.64,249.83,326.08,873.25,,,
2021-12-16 14:00:00,2021-12-16 15:00:00,32.92,77.63,,17.45,20.9,16.92,6.23,0.4,73.09,5.98,11.0,,,27.09,52.16,1.51,263.35,325.12,872.55,,,
2021-12-16 15:00:00,2021-12-16 16:00:00,30.98,68.08,,20.67,23.76,18.78,4.6,0.32,68.94,6.01,10.99,,,27.27,52.9,1.06,287.62,326.68,872.2,,,
2021-12-16 16:00:00,2021-12-16 17:00:00,30.97,68.29,,27.59,31.39,22.89,11.09,0.59,62.99,6.03,11.05,,,26.79,52.89,1.0,272.85,321.94,872.35,,,
2021-12-16 17:00:00,2021-12-16 18:00:00,28.29,67.83,,33.35,36.19,25.96,21.86,0.78,62.82,5.98,10.99,,,25.96,58.15,0.6,292.69,311.76,872.75,,,
2021-12-16 18:00:00,2021-12-16 19:00:00,24.1,63.65,,47.8,50.22,34.66,19.26,1.15,27.87,6.04,10.91,,,25.51,64.43,0.1,298.62,276.25,873.25,,,
2021-12-16 19:00:00,2021-12-16 20:00:00,28.3,54.75,,45.69,48.07,33.94,8.81,1.49,18.48,5.97,10.99,,,25.3,67.24,0.23,288.44,267.03,873.88,,,
2021-12-16 20:00:00,2021-12-16 21:00:00,33.79,54.76,,30.73,32.16,23.61,10.64,1.0,39.08,5.97,10.96,,,25.25,67.88,0.52,277.37,264.61,874.55,,,
2021-12-16 21:00:00,2021-12-16 22:00:00,35.85,54.17,,33.65,39.23,26.87,8.87,0.94,30.83,5.9,11.0,,,25.08,70.59,0.91,244.17,257.65,875.15,,,
2021-12-16 22:00:00,2021-12-16 23:00:00,35.94,55.42,,29.16,33.45,23.4,8.69,0.68,25.56,6.05,11.0,,,24.73,73.08,0.92,245.28,247.73,875.2,,,
2021-12-16 23:00:00,2021-12-17 00:00:00,34.07,54.91,,23.23,28.71,18.98,8.53,0.64,24.22,5.99,11.02,,,24.23,78.08,0.28,280.45,232.26,875.2,,,
2021-12-17 00:00:00,2021-12-17 01:00:00,32.35,67.1,,17.56,20.82,14.75,6.7,0.37,32.29,1.01,3.01,,,23.96,78.48,0.62,248.5,216.82,874.95,,,
2021-12-17 01:00:00,2021-12-17 02:00:00,32.47,67.06,,15.08,18.83,13.24,0.11,0.33,36.13,1.01,2.94,,,23.68,79.34,0.93,242.7,203.21,874.52,,,
2021-12-17 02:00:00,2021-12-17 03:00:00,31.79,67.17,,12.3,14.49,10.44,0.05,0.33,36.98,1.02,2.96,,,23.42,82.65,0.26,264.57,186.12,874.12,,,
2021-12-17 03:00:00,2021-12-17 04:00:00,32.25,66.69,,11.01,12.48,9.11,,0.35,33.74,0.96,3.09,,,23.25,85.91,0.17,221.61,172.93,873.75,,,
2021-12-17 04:00:00,2021-12-17 05:00:00,29.91,66.99,,14.79,17.64,11.98,,0.44,28.22,1.0,2.98,,,23.09,90.02,0.3,224.16,158.51,873.98,,,
2021-12-17 05:00:00,2021-12-17 06:00:00,27.32,66.87,,12.77,16.13,11.15,0.04,0.53,26.26,0.98,2.95,,,22.98,92.68,0.19,246.91,149.42,874.33,,,
2021-12-17 06:00:00,2021-12-17 07:00:00,27.37,66.77,,15.81,18.59,12.91,0.4,0.62,16.54,0.97,2.96,,,22.8,94.46,0.16,285.86,140.55,874.97,,,
2021-12-17 07:00:00,2021-12-17 08:00:00,28.25,66.91,,23.68,32.38,21.06,0.45,1.14,16.57,0.99,3.07,,,23.03,91.53,0.35,252.46,143.22,875.72,,,
2021-12-17 08:00:00,2021-12-17 09:00:00,27.77,66.41,,19.28,25.51,17.29,0.29,0.9,32.65,0.93,3.1,,,23.67,85.8,1.0,265.52,193.31,876.45,,,
2021-12-17 09:00:00,2021-12-17 10:00:00,35.52,62.48,,22.55,29.13,20.03,0.61,1.02,40.19,0.97,2.98,,,24.31,80.64,1.38,261.29,251.17,876.7,,,
2021-12-17 10:00:00,2021-12-17 11:00:00,35.97,70.18,,15.52,19.24,16.27,0.73,0.46,66.66,4.4,9.64,,,25.07,68.35,1.54,277.16,290.07,876.5,,,
2021-12-17 11:00:00,2021-12-17 12:00:00,39.19,82.79,,18.66,22.9,19.62,,0.45,94.5,7.03,14.98,,,26.28,58.92,1.68,251.29,302.33,875.97,,,
2021-12-17 12:00:00,2021-12-17 13:00:00,39.21,85.16,,15.72,17.66,14.21,2.82,0.33,99.61,7.02,15.02,,,27.23,50.98,1.54,269.25,305.07,875.1,,,
2021-12-17 13:00:00,2021-12-17 14:00:00,40.73,85.98,,16.57,18.89,13.97,3.06,0.36,103.71,6.99,14.95,,,27.66,46.65,1.59,258.59,334.19,874.15,,,
2021-12-17 14:00:00,2021-12-17 15:00:00,32.82,86.58,,15.16,16.49,12.95,12.48,0.56,180.92,6.95,14.96,,,27.77,44.34,1.53,255.75,330.49,873.27,,,
2021-12-17 15:00:00,2021-12-17 16:00:00,32.01,80.21,,19.72,22.85,20.15,9.74,0.52,98.43,6.0,12.84,,,27.95,43.75,0.98,254.86,331.78,872.75,,,
2021-12-17 16:00:00,2021-12-17 17:00:00,35.12,73.97,,22.59,26.71,22.47,7.24,0.51,85.75,4.07,9.04,,,27.85,46.49,1.03,259.71,317.78,872.77,,,
2021-12-17 17:00:00,2021-12-17 18:00:00,35.56,75.24,,27.54,31.87,23.37,6.33,0.49,62.89,4.03,8.95,,,27.84,51.75,0.48,281.02,294.17,873.23,,,
2021-12-17 18:00:00,2021-12-17 19:00:00,32.85,74.93,,43.42,49.09,34.11,8.82,1.05,13.66,3.99,8.97,,,27.15,60.64,0.02,305.88,275.58,874.02,,,
2021-12-17 19:00:00,2021-12-17 20:00:00,32.84,75.18,,54.83,73.88,49.76,3.41,1.92,7.93,4.02,8.98,,,26.78,66.22,0.02,275.14,251.41,874.8,,,
2021-12-17 20:00:00,2021-12-17 21:00:00,37.43,82.28,,71.25,112.73,74.16,4.48,3.13,10.73,4.01,9.04,,,26.6,70.0,0.17,237.57,235.69,875.42,,,
