From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2022-04-10 13:00:00,2022-04-10 14:00:00,24.26,53.22,10.13,12.62,19.8,5.46,1.28,19.99,0.15,223.81,607.5,787.7,34.07,0.0
2022-04-10 14:00:00,2022-04-10 15:00:00,25.4,53.99,11.53,12.25,20.44,7.51,1.35,16.81,0.22,178.27,418.31,770.27,33.91,0.0
2022-04-10 15:00:00,2022-04-10 16:00:00,24.35,53.38,11.98,13.74,20.67,6.58,1.5,14.98,0.1,90.55,156.82,748.28,34.67,0.0
2022-04-10 16:00:00,2022-04-10 17:00:00,24.73,56.41,6.54,11.58,18.23,7.48,1.5,12.83,0.1,123.04,101.88,743.88,33.32,0.0
2022-04-10 17:00:00,2022-04-10 18:00:00,27.73,64.96,7.8,11.85,18.2,7.15,1.65,16.63,0.09,205.56,51.75,740.28,33.06,0.0
2022-04-10 18:00:00,2022-04-10 19:00:00,28.79,61.52,6.37,13.38,18.51,8.04,2.15,19.82,0.11,195.7,23.43,738.8,32.86,0.0
2022-04-10 19:00:00,2022-04-10 20:00:00,26.05,57.14,17.73,16.28,23.72,8.18,1.58,23.58,0.16,197.5,20.57,736.08,32.7,0.0
2022-04-10 20:00:00,2022-04-10 21:00:00,24.67,54.95,12.05,13.32,20.53,8.49,2.33,22.89,0.1,207.23,19.65,738.02,32.84,0.0
2022-04-10 21:00:00,2022-04-10 22:00:00,24.02,53.88,9.64,13.09,20.18,9.41,1.82,22.51,0.1,230.77,19.71,737.95,32.57,0.0
2022-04-10 22:00:00,2022-04-10 23:00:00,23.74,53.38,15.46,13.64,20.68,7.4,1.58,28.73,0.12,224.11,20.41,737.75,32.84,0.0
2022-04-10 23:00:00,2022-04-11 00:00:00,23.55,53.12,15.22,17.31,22.42,7.35,1.67,33.37,0.02,298.0,22.17,739.1,32.62,0.0
2022-04-11 00:00:00,2022-04-11 01:00:00,23.41,52.92,8.41,12.09,19.35,7.6,1.2,36.46,0.15,331.37,19.1,738.95,32.7,0.0
2022-04-11 01:00:00,2022-04-11 02:00:00,23.35,52.84,6.24,12.32,18.66,7.55,0.88,38.24,0.17,0.2,19.45,738.2,32.1,0.0
2022-04-11 02:00:00,2022-04-11 03:00:00,23.32,52.8,6.24,12.32,18.66,8.34,0.88,40.18,0.2,1.39,18.78,737.77,32.46,0.0
2022-04-11 03:00:00,2022-04-11 04:00:00,23.31,52.79,6.24,12.32,18.66,8.42,1.05,40.7,0.07,191.6,20.15,738.62,32.49,0.0
2022-04-11 04:00:00,2022-04-11 05:00:00,23.31,52.78,6.24,12.32,18.66,8.46,1.0,43.04,0.1,223.4,20.26,738.42,32.73,0.0
2022-04-11 05:00:00,2022-04-11 06:00:00,23.36,54.15,19.92,13.23,21.77,8.74,1.15,45.85,0.06,206.84,21.16,738.17,32.26,0.0
2022-04-11 06:00:00,2022-04-11 07:00:00,23.64,57.36,10.67,11.73,19.47,7.62,1.0,48.39,0.08,232.36,49.23,741.75,32.56,0.0
2022-04-11 07:00:00,2022-04-11 08:00:00,23.79,55.1,8.83,12.18,18.64,8.94,1.0,46.16,0.1,231.91,139.47,748.78,33.38,0.0
2022-04-11 08:00:00,2022-04-11 09:00:00,23.54,53.94,8.81,13.75,18.91,7.48,1.05,41.4,0.11,243.75,296.31,761.27,34.5,0.0
2022-04-11 09:00:00,2022-04-11 10:00:00,21.06,47.46,5.94,11.01,16.83,7.26,0.8,34.02,0.17,217.59,460.97,775.6,33.89,0.0
2022-04-11 10:00:00,2022-04-11 11:00:00,22.52,47.64,8.89,11.57,17.63,7.07,0.62,29.65,0.17,219.9,559.89,784.23,33.86,0.0
2022-04-11 11:00:00,2022-04-11 12:00:00,26.0,51.55,11.41,10.79,17.43,5.49,0.6,27.29,0.15,241.1,610.39,787.37,34.84,0.0
2022-04-11 12:00:00,2022-04-11 13:00:00,25.14,51.07,10.13,14.94,17.85,8.06,1.38,24.13,0.14,234.82,656.36,791.2,34.86,0.0
2022-04-11 13:00:00,2022-04-11 14:00:00,24.78,54.8,5.78,9.47,15.34,8.08,1.53,18.6,0.15,213.63,533.38,779.38,38.21,0.0
2022-04-11 14:00:00,2022-04-11 15:00:00,24.76,55.18,5.67,9.24,15.0,8.14,2.7,17.84,0.15,237.73,211.16,755.95,42.02,0.0
2022-04-11 15:00:00,2022-04-11 16:00:00,,,,,,,,,,,,,,
2022-04-11 16:00:00,2022-04-11 17:00:00,,,,,,,,,,,,,,
2022-04-11 17:00:00,2022-04-11 18:00:00,20.3,56.93,,,,,0.0,15.36,0.15,182.11,35.65,740.0,39.83,0.0
2022-04-11 18:00:00,2022-04-11 19:00:00,19.42,47.33,6.35,14.41,20.87,6.53,1.07,15.81,0.07,182.06,25.23,738.17,38.86,0.0
2022-04-11 19:00:00,2022-04-11 20:00:00,,,,,,,,,,,,,,
2022-04-11 20:00:00,2022-04-11 21:00:00,,,,,,,,,,,,,,
2022-04-11 21:00:00,2022-04-11 22:00:00,,,,,,,,,,,,,,
2022-04-11 22:00:00,2022-04-11 23:00:00,,,,,,,,,,,,,,
2022-04-11 23:00:00,2022-04-12 00:00:00,,,,,,,,,,,,,,
2022-04-12 00:00:00,2022-04-12 01:00:00,,,,,,,,,,,,,,
2022-04-12 01:00:00,2022-04-12 02:00:00,,,,,,,,,,,,,,
2022-04-12 02:00:00,2022-04-12 03:00:00,,,,,,,,,,,,,,
2022-04-12 03:00:00,2022-04-12 04:00:00,,,,,,,,,,,,,,
2022-04-12 04:00:00,2022-04-12 05:00:00,,,,,,,,,,,,,,
2022-04-12 05:00:00,2022-04-12 06:00:00,,,,,,,,,,,,,,
2022-04-12 06:00:00,2022-04-12 07:00:00,,,,,,,,,,,,,,
2022-04-12 07:00:00,2022-04-12 08:00:00,,,,,,,,,,,,,,
2022-04-12 08:00:00,2022-04-12 09:00:00,,,,,,,,,,,,,,
2022-04-12 09:00:00,2022-04-12 10:00:00,,,,,,,,29.83,0.14,265.12,482.75,781.2,32.3,0.0
2022-04-12 10:00:00,2022-04-12 11:00:00,5.27,11.59,5.35,13.81,19.25,3.98,3.2,28.86,0.08,241.57,527.65,781.78,34.17,0.0
2022-04-12 11:00:00,2022-04-12 12:00:00,22.71,47.71,5.54,13.3,18.95,5.96,1.9,25.36,0.15,222.33,622.05,790.65,34.54,0.0
2022-04-12 12:00:00,2022-04-12 13:00:00,27.73,56.52,5.51,13.38,18.99,5.67,0.3,22.75,0.1,243.91,605.49,787.3,35.77,0.0
2022-04-12 13:00:00,2022-04-12 14:00:00,35.44,58.87,5.62,12.82,18.53,1.16,0.68,18.92,0.07,201.26,505.64,779.05,33.21,0.0
2022-04-12 14:00:00,2022-04-12 15:00:00,36.81,58.97,5.92,12.92,18.94,4.46,0.8,18.69,0.13,190.0,398.27,769.88,34.17,0.0
2022-04-12 15:00:00,2022-04-12 16:00:00,32.16,61.54,6.65,14.6,21.36,5.35,0.47,16.61,0.05,243.82,166.78,749.65,34.92,0.0
2022-04-12 16:00:00,2022-04-12 17:00:00,29.44,54.63,6.65,15.09,21.84,10.29,0.8,19.05,0.04,209.49,96.21,744.42,34.55,0.0
2022-04-12 17:00:00,2022-04-12 18:00:00,23.87,54.98,6.58,15.5,22.18,7.11,1.07,17.02,0.11,192.75,70.17,741.95,33.2,0.0
2022-04-12 18:00:00,2022-04-12 19:00:00,22.21,54.36,6.61,15.85,22.57,10.11,2.27,21.02,0.15,212.02,24.72,739.05,32.4,0.0
2022-04-12 19:00:00,2022-04-12 20:00:00,21.9,54.36,6.77,16.68,23.54,12.17,1.97,25.66,0.15,216.5,19.27,738.62,33.66,0.0
2022-04-12 20:00:00,2022-04-12 21:00:00,21.55,54.36,7.12,17.71,24.93,11.71,3.57,30.62,0.15,216.52,19.44,737.1,33.71,0.0
2022-04-12 21:00:00,2022-04-12 22:00:00,21.37,54.36,6.64,17.3,24.04,12.84,2.2,33.02,0.15,217.15,19.77,737.7,31.54,0.0
2022-04-12 22:00:00,2022-04-12 23:00:00,21.32,54.36,6.5,16.1,22.7,6.91,2.05,35.84,0.13,228.75,20.93,739.12,29.8,0.0
2022-04-12 23:00:00,2022-04-13 00:00:00,21.65,54.36,6.47,15.72,22.29,7.56,1.47,38.55,0.13,204.18,19.57,738.7,32.59,0.0
2022-04-13 00:00:00,2022-04-13 01:00:00,21.41,54.36,6.7,14.93,21.73,7.39,0.75,42.78,0.15,318.97,19.59,737.87,33.64,0.0
2022-04-13 01:00:00,2022-04-13 02:00:00,21.33,54.36,6.65,14.67,21.42,7.83,1.02,41.83,0.14,226.92,19.46,737.4,31.68,0.0
2022-04-13 02:00:00,2022-04-13 03:00:00,21.57,54.36,6.48,14.64,21.22,5.87,1.7,43.21,0.11,210.63,20.93,739.23,28.53,0.0
2022-04-13 03:00:00,2022-04-13 04:00:00,21.38,54.36,6.54,14.61,21.25,5.13,1.72,45.4,0.07,241.82,21.7,738.67,31.09,0.0
2022-04-13 04:00:00,2022-04-13 05:00:00,21.3,54.36,6.59,14.63,21.32,6.96,0.7,47.41,0.04,251.32,21.89,738.92,33.44,0.0
2022-04-13 05:00:00,2022-04-13 06:00:00,21.25,54.36,6.52,14.67,21.29,6.7,0.62,47.03,0.07,220.24,21.14,738.3,32.35,0.0
2022-04-13 06:00:00,2022-04-13 07:00:00,21.22,54.36,6.62,14.5,21.21,7.72,1.75,47.27,0.03,244.53,49.68,741.57,27.85,0.0
2022-04-13 07:00:00,2022-04-13 08:00:00,21.21,54.36,6.41,14.48,20.99,6.73,2.1,48.41,0.09,219.33,125.72,747.85,29.48,0.0
2022-04-13 08:00:00,2022-04-13 09:00:00,21.21,54.36,6.46,14.46,21.02,6.25,0.45,40.26,0.1,253.44,298.08,761.4,35.96,0.0
2022-04-13 09:00:00,2022-04-13 10:00:00,18.37,46.8,5.78,12.5,18.38,6.82,0.38,31.51,0.12,260.24,431.08,772.03,35.31,0.0
2022-04-13 10:00:00,2022-04-13 11:00:00,20.38,49.06,5.56,12.38,18.04,8.1,1.23,26.92,0.18,239.17,525.66,781.8,31.38,0.0
2022-04-13 11:00:00,2022-04-13 12:00:00,27.0,54.67,5.77,12.86,18.73,6.01,1.58,24.05,0.13,229.25,582.69,785.65,31.47,0.0
2022-04-13 12:00:00,2022-04-13 13:00:00,29.22,59.97,6.74,14.3,21.13,7.63,0.1,21.66,0.19,223.59,588.73,785.35,35.41,0.0
2022-04-13 13:00:00,2022-04-13 14:00:00,29.08,59.86,6.42,14.52,21.03,6.51,0.0,21.22,0.19,202.96,551.33,782.2,35.29,0.0
2022-04-13 14:00:00,2022-04-13 15:00:00,30.64,61.92,7.17,15.2,22.48,7.4,0.25,20.72,0.25,198.11,368.82,766.58,33.56,0.0
2022-04-13 15:00:00,2022-04-13 16:00:00,32.95,66.97,7.43,16.19,23.71,6.56,0.65,20.65,0.22,197.34,137.93,746.88,32.71,0.0
2022-04-13 16:00:00,2022-04-13 17:00:00,33.95,63.72,7.34,16.04,23.47,7.27,0.35,20.73,0.1,207.94,92.5,743.92,34.21,0.0
2022-04-13 17:00:00,2022-04-13 18:00:00,24.35,57.19,6.49,14.14,20.74,7.24,0.18,18.41,0.11,324.71,37.81,739.28,34.49,0.0
2022-04-13 18:00:00,2022-04-13 19:00:00,21.11,55.78,6.66,14.02,20.78,8.42,0.32,20.71,0.12,259.87,21.42,737.73,32.84,0.0
2022-04-13 19:00:00,2022-04-13 20:00:00,20.67,55.06,6.53,14.08,20.71,8.41,0.75,41.08,0.47,133.0,30.46,740.85,31.91,0.0
2022-04-13 20:00:00,2022-04-13 21:00:00,20.62,54.72,6.25,14.15,20.49,7.39,0.95,47.86,0.03,91.96,24.57,740.35,30.59,0.0
2022-04-13 21:00:00,2022-04-13 22:00:00,20.42,54.54,6.55,14.23,20.89,7.62,0.5,51.59,0.07,195.14,20.27,738.92,31.82,0.0
2022-04-13 22:00:00,2022-04-13 23:00:00,20.41,54.45,6.58,14.33,21.0,8.87,1.42,45.2,0.1,214.34,20.62,738.65,28.39,0.0
2022-04-13 23:00:00,2022-04-14 00:00:00,20.31,54.4,6.64,14.92,21.65,9.06,1.4,48.79,0.12,276.98,21.13,738.63,30.68,0.0
2022-04-14 00:00:00,2022-04-14 01:00:00,20.25,54.38,6.71,14.45,21.25,9.79,1.08,53.49,0.16,305.1,19.35,738.8,33.18,0.0
2022-04-14 01:00:00,2022-04-14 02:00:00,20.23,54.37,6.38,14.39,20.88,10.58,1.3,47.18,0.15,304.39,19.47,738.23,31.79,0.0
2022-04-14 02:00:00,2022-04-14 03:00:00,20.21,54.36,6.42,14.18,20.71,8.16,2.33,48.27,0.12,294.51,21.79,738.0,27.11,0.0
2022-04-14 03:00:00,2022-04-14 04:00:00,20.21,54.36,6.55,14.07,20.72,7.12,2.35,48.08,0.08,253.36,21.59,740.12,29.66,0.0
2022-04-14 04:00:00,2022-04-14 05:00:00,20.2,54.36,6.4,14.38,20.88,8.73,2.23,49.47,0.12,220.69,21.62,739.5,27.18,0.0
2022-04-14 05:00:00,2022-04-14 06:00:00,20.2,54.36,6.4,14.25,20.75,8.06,2.68,49.01,0.09,227.72,23.21,739.4,27.27,0.0
2022-04-14 06:00:00,2022-04-14 07:00:00,20.2,54.36,6.56,14.11,20.77,6.45,1.68,49.09,0.15,220.32,46.46,740.95,33.89,0.0
2022-04-14 07:00:00,2022-04-14 08:00:00,20.23,54.36,6.57,14.25,20.92,7.73,1.15,49.44,0.13,258.23,140.42,747.95,35.27,0.0
2022-04-14 08:00:00,2022-04-14 09:00:00,20.62,54.36,6.56,14.05,20.72,8.09,1.73,42.25,0.11,249.28,294.65,761.88,30.34,0.0
2022-04-14 09:00:00,2022-04-14 10:00:00,18.71,49.35,5.51,12.57,18.18,7.72,1.98,33.99,0.11,248.16,436.86,774.53,29.9,0.0
2022-04-14 10:00:00,2022-04-14 11:00:00,18.3,44.54,5.54,12.02,17.66,7.66,2.08,28.42,0.2,226.61,544.73,783.0,28.63,0.0
2022-04-14 11:00:00,2022-04-14 12:00:00,18.25,43.78,5.57,12.11,17.78,6.87,1.6,25.78,0.22,230.69,568.12,786.17,32.71,0.0
2022-04-14 12:00:00,2022-04-14 13:00:00,18.27,49.79,5.51,12.3,17.9,9.3,0.28,21.62,0.2,253.52,564.36,784.38,36.0,0.0
2022-04-14 13:00:00,2022-04-14 14:00:00,18.91,47.78,5.59,12.15,17.84,9.22,0.27,17.92,0.17,248.48,412.88,770.43,34.64,0.0
2022-04-14 14:00:00,2022-04-14 15:00:00,21.34,47.95,5.54,12.63,18.27,6.06,1.15,18.94,0.13,271.4,133.09,747.38,30.85,0.0
2022-04-14 15:00:00,2022-04-14 16:00:00,20.95,50.42,6.47,14.05,20.63,5.44,1.27,17.91,0.14,309.73,130.46,748.55,31.53,0.0
2022-04-14 16:00:00,2022-04-14 17:00:00,24.25,51.34,6.39,13.88,20.37,8.75,1.25,18.85,,95.88,102.32,745.35,29.62,0.0
2022-04-14 17:00:00,2022-04-14 18:00:00,23.22,50.57,6.5,14.42,21.02,8.24,1.7,21.69,0.01,183.11,48.45,740.38,31.52,0.0
2022-04-14 18:00:00,2022-04-14 19:00:00,21.42,48.23,6.51,15.2,21.82,6.0,1.12,25.26,0.05,265.2,24.99,738.68,33.68,0.0
2022-04-14 19:00:00,2022-04-14 20:00:00,20.76,47.3,6.57,15.43,22.1,7.19,1.33,29.35,0.04,95.32,21.48,738.1,32.74,0.0
2022-04-14 20:00:00,2022-04-14 21:00:00,20.59,47.41,6.58,15.68,22.35,7.05,2.25,30.46,0.01,213.36,23.47,738.8,28.64,0.0
2022-04-14 21:00:00,2022-04-14 22:00:00,20.39,47.31,6.46,15.55,22.11,7.94,2.3,31.46,,217.32,24.05,737.72,28.7,0.0
2022-04-14 22:00:00,2022-04-14 23:00:00,20.64,48.73,6.65,15.23,21.98,7.17,0.95,34.22,0.04,270.75,21.75,739.67,33.05,0.0
2022-04-14 23:00:00,2022-04-15 00:00:00,24.76,48.21,6.54,15.07,21.72,8.1,0.53,38.62,0.05,330.07,21.83,737.6,32.85,0.0
2022-04-15 00:00:00,2022-04-15 01:00:00,23.84,49.19,6.56,14.33,20.99,7.47,1.38,40.47,0.02,325.56,23.05,739.02,28.34,0.0
2022-04-15 01:00:00,2022-04-15 02:00:00,22.02,48.4,6.45,14.14,20.69,6.42,2.07,42.39,,324.91,24.32,739.38,26.57,0.0
2022-04-15 02:00:00,2022-04-15 03:00:00,21.12,47.78,6.47,14.2,20.77,8.45,1.15,45.54,0.03,246.26,22.31,739.05,32.69,0.0
2022-04-15 03:00:00,2022-04-15 04:00:00,20.89,49.01,6.63,14.13,20.86,8.64,0.35,49.79,0.06,32.79,21.27,739.38,33.09,0.0
2022-04-15 04:00:00,2022-04-15 05:00:00,21.33,48.32,6.44,14.26,20.8,6.0,0.93,53.63,0.04,26.18,22.41,738.27,29.44,0.0
2022-04-15 05:00:00,2022-04-15 06:00:00,21.01,47.74,6.5,14.34,20.94,4.99,2.08,58.78,,11.54,24.89,739.62,26.41,0.0
2022-04-15 06:00:00,2022-04-15 07:00:00,20.61,47.45,6.56,14.58,21.24,7.01,1.7,58.75,0.01,9.62,55.59,741.65,30.68,0.0
2022-04-15 07:00:00,2022-04-15 08:00:00,20.57,47.48,6.61,14.58,21.29,9.41,0.8,51.17,0.08,6.8,151.78,749.93,35.75,0.0
2022-04-15 08:00:00,2022-04-15 09:00:00,22.59,53.41,6.69,14.42,21.22,7.26,0.73,38.42,0.08,259.44,332.29,765.62,33.73,0.0
2022-04-15 09:00:00,2022-04-15 10:00:00,27.02,55.8,5.74,12.71,18.56,6.93,1.65,31.87,0.05,281.37,484.7,777.7,28.75,0.0
2022-04-15 10:00:00,2022-04-15 11:00:00,28.56,58.98,5.42,12.18,17.69,6.52,1.68,27.74,0.13,222.11,545.16,783.2,31.48,0.0
2022-04-15 11:00:00,2022-04-15 12:00:00,29.26,60.61,5.46,12.33,17.89,6.08,0.12,24.31,0.14,248.06,512.46,779.4,36.24,0.0
2022-04-15 12:00:00,2022-04-15 13:00:00,32.55,59.86,5.65,12.08,17.83,5.7,0.65,20.82,0.12,240.55,548.62,782.82,35.28,0.0
2022-04-15 13:00:00,2022-04-15 14:00:00,31.79,61.33,5.69,11.91,17.7,4.79,1.4,13.55,0.11,209.07,561.04,783.73,31.36,0.0
2022-04-15 14:00:00,2022-04-15 15:00:00,28.8,58.82,6.37,13.27,19.75,5.67,1.65,10.56,0.08,243.38,384.12,770.38,31.84,0.0
2022-04-15 15:00:00,2022-04-15 16:00:00,27.34,58.19,6.44,14.23,20.77,5.25,0.82,11.68,0.08,239.33,143.69,747.48,34.84,0.0
2022-04-15 16:00:00,2022-04-15 17:00:00,24.03,62.92,6.52,14.38,21.0,4.88,0.72,13.23,0.11,194.23,106.74,744.17,34.62,0.0
2022-04-15 17:00:00,2022-04-15 18:00:00,23.92,56.76,6.12,13.93,20.14,5.16,1.55,15.98,0.02,252.99,77.33,742.4,32.58,0.0
2022-04-15 18:00:00,2022-04-15 19:00:00,24.13,43.42,5.46,13.4,18.96,7.61,2.83,20.95,,303.57,28.91,739.2,30.43,0.0
2022-04-15 19:00:00,2022-04-15 20:00:00,22.66,43.64,5.65,15.12,20.87,10.08,4.12,21.7,0.08,274.29,20.5,738.4,30.04,0.0
2022-04-15 20:00:00,2022-04-15 21:00:00,21.93,43.6,5.63,14.73,20.46,8.68,2.8,21.21,0.14,218.38,18.87,738.33,33.46,0.0
2022-04-15 21:00:00,2022-04-15 22:00:00,21.56,43.58,5.47,14.57,20.14,11.1,2.2,25.37,0.15,238.21,19.49,737.7,33.7,0.0
2022-04-15 22:00:00,2022-04-15 23:00:00,21.43,45.81,5.49,13.87,19.46,7.34,2.72,30.75,0.15,259.76,20.39,738.88,30.24,0.0
2022-04-15 23:00:00,2022-04-16 00:00:00,21.85,45.09,5.42,14.65,19.84,7.01,2.73,32.76,0.1,272.52,21.22,739.2,28.0,0.0
2022-04-16 00:00:00,2022-04-16 01:00:00,21.52,44.3,5.51,13.15,18.76,8.78,0.28,33.69,0.13,253.95,19.81,737.8,32.43,0.0
2022-04-16 01:00:00,2022-04-16 02:00:00,21.37,43.92,5.5,12.93,18.53,10.04,0.0,32.61,0.07,167.06,20.45,739.15,33.4,0.0
2022-04-16 02:00:00,2022-04-16 03:00:00,21.47,43.87,5.54,12.7,18.35,8.25,0.07,30.52,0.05,178.88,21.04,739.62,30.94,0.0
2022-04-16 03:00:00,2022-04-16 04:00:00,21.66,43.73,5.36,12.42,17.89,7.39,0.5,32.06,0.08,178.1,22.49,740.67,27.02,0.0
2022-04-16 04:00:00,2022-04-16 05:00:00,21.43,43.65,5.29,13.0,18.4,7.58,0.23,37.06,0.08,201.22,20.96,740.05,30.41,0.0
2022-04-16 05:00:00,2022-04-16 06:00:00,21.35,45.11,5.55,12.45,18.1,7.73,0.0,42.67,0.14,181.51,19.93,738.73,33.95,0.0
2022-04-16 06:00:00,2022-04-16 07:00:00,21.68,44.57,5.67,12.43,18.19,6.69,0.0,50.03,0.17,121.61,54.2,740.65,32.1,0.0
2022-04-16 07:00:00,2022-04-16 08:00:00,21.77,44.06,14.59,16.8,19.23,5.25,0.72,43.72,0.09,60.55,166.88,751.63,27.0,0.0
2022-04-16 08:00:00,2022-04-16 09:00:00,21.48,43.81,13.42,16.07,23.62,5.31,0.62,31.96,0.06,273.77,354.69,766.47,30.05,0.0
2022-04-16 09:00:00,2022-04-16 10:00:00,25.11,50.52,5.93,13.73,19.76,7.81,0.05,27.21,0.07,238.02,495.55,777.73,35.87,0.0
2022-04-16 10:00:00,2022-04-16 11:00:00,25.95,61.36,6.53,14.33,20.95,8.08,0.4,18.94,0.1,192.34,600.58,787.6,35.13,0.0
2022-04-16 11:00:00,2022-04-16 12:00:00,30.48,59.72,6.71,13.71,20.52,6.24,0.93,11.38,0.04,219.94,665.57,792.45,31.91,0.0
2022-04-16 12:00:00,2022-04-16 13:00:00,31.69,57.11,6.79,13.92,20.82,9.28,3.12,8.78,0.08,162.23,668.88,790.65,36.34,0.0
2022-04-16 13:00:00,2022-04-16 14:00:00,36.54,63.34,6.55,14.04,20.69,8.81,4.55,6.77,0.17,201.33,629.12,789.97,35.07,0.0
2022-04-16 14:00:00,2022-04-16 15:00:00,35.02,57.31,6.71,13.62,20.43,6.93,4.8,4.49,0.2,226.97,430.24,771.4,35.07,0.0
2022-04-16 15:00:00,2022-04-16 16:00:00,27.72,57.58,7.23,15.89,23.22,6.21,2.1,5.02,0.2,256.74,128.0,747.75,35.13,0.0
2022-04-16 16:00:00,2022-04-16 17:00:00,24.11,55.85,7.62,16.08,23.8,9.19,1.02,6.11,0.11,229.16,84.14,743.62,34.64,0.0
2022-04-16 17:00:00,2022-04-16 18:00:00,22.65,54.61,7.71,16.29,24.1,8.84,1.05,9.77,0.1,163.45,52.29,740.42,34.36,0.0
2022-04-16 18:00:00,2022-04-16 19:00:00,21.25,52.62,7.06,16.14,23.31,10.02,2.92,14.38,0.1,129.21,24.08,738.35,33.74,0.0
2022-04-16 19:00:00,2022-04-16 20:00:00,19.89,50.09,5.96,14.56,20.62,13.6,3.92,15.13,0.1,180.18,19.0,738.23,33.85,0.0
2022-04-16 20:00:00,2022-04-16 21:00:00,19.55,50.01,6.2,16.02,22.33,14.88,3.93,16.75,0.1,202.51,19.57,737.9,33.52,0.0
2022-04-16 21:00:00,2022-04-16 22:00:00,19.37,49.93,5.78,15.9,21.79,15.36,2.05,15.33,0.12,255.73,18.62,737.33,33.59,0.0
2022-04-16 22:00:00,2022-04-16 23:00:00,19.61,59.9,5.81,14.05,19.97,9.21,1.57,18.92,0.12,279.89,19.38,739.73,33.19,0.0
2022-04-16 23:00:00,2022-04-17 00:00:00,23.64,60.26,5.7,13.5,19.29,10.59,2.07,21.15,0.21,206.46,17.16,739.63,33.5,0.0
2022-04-17 00:00:00,2022-04-17 01:00:00,21.34,55.61,5.43,13.29,18.81,7.59,0.4,26.05,0.21,295.63,18.38,739.28,33.52,0.0
2022-04-17 01:00:00,2022-04-17 02:00:00,20.27,52.74,5.61,12.59,18.3,7.14,0.0,24.93,0.17,207.65,17.85,738.1,33.53,0.0
2022-04-17 02:00:00,2022-04-17 03:00:00,19.75,51.3,5.66,12.48,18.24,9.6,0.05,26.52,0.23,221.07,17.89,738.0,32.98,0.0
2022-04-17 03:00:00,2022-04-17 04:00:00,19.7,50.74,5.65,12.27,18.01,9.11,0.62,31.69,0.23,236.91,17.74,738.45,33.28,0.0
2022-04-17 04:00:00,2022-04-17 05:00:00,19.65,50.33,5.53,12.76,18.39,7.04,0.62,33.66,0.19,210.25,17.69,738.83,33.4,0.0
2022-04-17 05:00:00,2022-04-17 06:00:00,19.42,50.09,5.7,12.56,18.37,5.79,0.03,37.48,0.23,240.75,18.68,738.85,33.38,0.0
2022-04-17 06:00:00,2022-04-17 07:00:00,19.34,49.98,5.73,12.43,18.26,9.55,0.17,41.35,0.25,357.78,50.37,741.9,33.47,0.0
2022-04-17 07:00:00,2022-04-17 08:00:00,19.58,49.92,5.82,12.46,18.38,9.16,0.73,34.66,0.25,358.09,167.59,752.02,33.74,0.0
2022-04-17 08:00:00,2022-04-17 09:00:00,19.44,49.88,5.77,12.43,18.3,8.3,0.83,24.7,0.1,262.74,345.04,766.2,36.09,0.0
2022-04-17 09:00:00,2022-04-17 10:00:00,19.32,49.87,5.53,12.68,18.32,7.53,0.15,23.99,0.11,252.51,501.88,779.45,35.49,0.0
2022-04-17 10:00:00,2022-04-17 11:00:00,19.55,49.87,5.68,12.28,18.06,7.59,0.03,21.87,0.15,250.23,610.37,788.07,35.26,0.0
2022-04-17 11:00:00,2022-04-17 12:00:00,23.29,58.18,5.65,12.32,18.07,5.92,0.4,12.59,0.09,288.53,675.12,793.45,34.71,0.0
2022-04-17 12:00:00,2022-04-17 13:00:00,25.35,58.1,5.62,12.06,17.79,10.12,0.33,6.27,0.08,252.71,685.93,794.2,35.42,0.0
2022-04-17 13:00:00,2022-04-17 14:00:00,22.27,54.41,5.81,11.89,17.81,8.38,0.0,3.68,0.09,93.08,633.85,789.67,35.44,0.0
2022-04-17 14:00:00,2022-04-17 15:00:00,20.74,52.14,5.62,11.8,17.52,9.0,0.0,2.67,0.08,202.37,432.39,772.3,35.25,0.0
2022-04-17 15:00:00,2022-04-17 16:00:00,20.04,51.0,5.5,11.76,17.36,7.58,0.05,2.76,0.11,129.03,143.3,747.08,34.48,0.0
2022-04-17 16:00:00,2022-04-17 17:00:00,20.56,52.43,5.34,12.07,17.51,10.02,0.5,3.42,0.1,140.56,88.29,742.6,34.64,0.0
2022-04-17 17:00:00,2022-04-17 18:00:00,20.23,51.46,5.59,12.06,17.76,8.74,0.12,5.77,0.17,141.7,51.76,739.88,33.99,0.0
2022-04-17 18:00:00,2022-04-17 19:00:00,19.72,50.66,5.45,13.97,19.52,8.99,0.57,10.86,0.21,153.42,22.06,739.27,33.84,0.0
2022-04-17 19:00:00,2022-04-17 20:00:00,19.46,50.26,5.69,14.71,20.5,10.3,1.02,13.9,0.21,153.38,17.98,738.73,33.52,0.0
2022-04-17 20:00:00,2022-04-17 21:00:00,19.41,50.05,5.75,14.37,20.22,12.41,2.4,18.64,0.21,155.22,17.82,738.4,33.62,0.0
2022-04-17 21:00:00,2022-04-17 22:00:00,19.71,49.96,6.25,16.28,22.63,19.45,3.05,18.77,0.21,159.37,17.68,737.98,33.64,0.0
