From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2021-12-17 13:00:00,2021-12-17 14:00:00,64.95,135.33,0.5,21.42,21.91,7.69,8.63,0.58,59.06,0.0,,,,,38.61,0.3,1.23,,27.12
2021-12-17 14:00:00,2021-12-17 15:00:00,62.84,120.48,0.29,20.05,20.31,7.59,8.37,0.54,62.41,0.0,,,,,33.33,0.29,1.35,,28.03
2021-12-17 15:00:00,2021-12-17 16:00:00,60.3,111.22,0.28,22.05,21.78,7.42,8.62,0.52,60.87,0.0,,,,,30.54,0.29,1.25,,28.16
2021-12-17 16:00:00,2021-12-17 17:00:00,58.42,112.81,0.17,25.9,25.85,7.33,8.33,0.63,58.2,0.0,,,,,31.09,0.28,1.26,,27.68
2021-12-17 17:00:00,2021-12-17 18:00:00,62.89,149.0,0.39,37.52,37.92,7.38,8.25,0.85,46.57,0.0,,,,,34.89,0.27,0.95,,26.81
2021-12-17 18:00:00,2021-12-17 19:00:00,92.19,271.33,5.03,60.3,65.34,8.29,8.65,1.35,25.95,0.0,,,,,42.42,0.27,0.71,,24.41
2021-12-17 19:00:00,2021-12-17 20:00:00,135.36,429.44,20.59,72.98,93.57,9.0,8.01,1.82,20.25,0.0,,,,,44.69,0.27,0.9,,23.18
2021-12-17 20:00:00,2021-12-17 21:00:00,117.24,349.89,5.94,55.78,61.72,7.21,7.83,1.32,30.32,0.0,,,,,42.94,0.27,1.05,,22.55
2021-12-17 21:00:00,2021-12-17 22:00:00,78.45,183.07,0.41,33.48,33.63,6.84,7.64,0.86,43.75,0.0,,,,,44.71,0.29,1.21,,21.29
2021-12-17 22:00:00,2021-12-17 23:00:00,63.86,136.62,0.42,23.82,24.08,6.71,7.44,0.65,47.17,0.0,,,,,46.87,0.29,1.31,,20.85
2021-12-17 23:00:00,2021-12-18 00:00:00,58.54,120.17,0.7,21.46,21.58,7.17,6.74,0.6,50.42,0.0,,,,,50.31,0.29,1.23,,20.5
2021-12-18 00:00:00,2021-12-18 01:00:00,55.78,107.62,0.53,18.42,18.32,7.81,7.7,0.53,50.28,0.0,,,,,53.94,0.28,1.07,,19.9
2021-12-18 01:00:00,2021-12-18 02:00:00,58.13,106.18,0.49,19.65,19.88,6.78,7.61,0.49,48.62,0.0,,,,,54.21,0.28,1.21,,19.34
2021-12-18 02:00:00,2021-12-18 03:00:00,62.13,122.03,1.4,20.7,22.09,7.43,7.89,0.52,46.87,0.0,,,,,54.55,0.28,1.05,,19.04
2021-12-18 03:00:00,2021-12-18 04:00:00,65.75,136.35,1.46,22.96,24.41,7.99,7.66,0.52,42.05,0.0,,,,,57.84,0.27,0.96,,18.85
2021-12-18 04:00:00,2021-12-18 05:00:00,60.93,128.61,1.72,24.62,26.17,7.8,7.56,0.51,32.71,0.0,,,,,64.81,0.27,0.84,,17.41
2021-12-18 05:00:00,2021-12-18 06:00:00,70.0,113.56,3.63,29.77,33.4,8.06,7.45,0.65,27.34,0.0,,,,,67.14,0.27,0.94,,17.11
2021-12-18 06:00:00,2021-12-18 07:00:00,89.47,150.94,4.77,29.95,34.71,8.35,7.83,0.84,22.93,0.0,,,,,72.96,0.27,0.76,,16.55
2021-12-18 07:00:00,2021-12-18 08:00:00,122.4,225.3,9.78,38.9,48.68,11.35,7.24,1.03,19.24,0.0,,,,,70.04,0.27,0.87,,17.16
2021-12-18 08:00:00,2021-12-18 09:00:00,137.27,293.52,8.93,41.57,50.5,16.92,8.02,0.97,21.86,0.0,,,,,56.84,0.27,0.96,,19.47
2021-12-18 09:00:00,2021-12-18 10:00:00,110.97,266.0,1.63,38.17,39.8,8.56,8.07,0.7,35.25,0.0,,,,,44.2,0.28,1.33,,22.0
2021-12-18 10:00:00,2021-12-18 11:00:00,79.39,170.68,0.83,29.94,30.74,7.07,8.04,0.53,43.95,0.0,,,,,38.1,0.3,1.5,,23.45
2021-12-18 11:00:00,2021-12-18 12:00:00,63.41,152.68,0.83,23.13,23.97,7.6,8.43,0.37,46.44,0.0,,,,,33.06,0.3,1.36,,25.1
2021-12-18 12:00:00,2021-12-18 13:00:00,55.58,105.21,0.81,20.46,21.08,6.74,7.55,0.51,46.96,0.0,,,,,29.98,0.29,1.37,,26.56
2021-12-18 13:00:00,2021-12-18 14:00:00,48.63,111.67,0.64,25.91,26.5,6.63,7.78,0.74,48.47,0.0,,,,,27.45,0.3,1.4,,27.35
2021-12-18 14:00:00,2021-12-18 15:00:00,45.45,125.59,0.62,25.33,25.92,6.86,7.96,0.81,54.17,0.0,,,,,25.53,0.3,1.33,,27.38
2021-12-18 15:00:00,2021-12-18 16:00:00,49.03,119.7,0.24,23.51,23.3,7.31,8.11,0.43,56.05,0.0,,,,,26.56,0.28,1.28,,27.89
2021-12-18 16:00:00,2021-12-18 17:00:00,53.52,124.0,0.23,23.97,23.81,6.96,7.9,0.41,58.5,0.0,,,,,27.84,0.29,1.24,,27.19
2021-12-18 17:00:00,2021-12-18 18:00:00,65.1,170.77,0.28,35.76,36.03,6.32,7.86,0.59,44.76,0.0,,,,,32.07,0.27,0.97,,25.68
2021-12-18 18:00:00,2021-12-18 19:00:00,78.43,259.86,8.19,63.67,71.88,5.28,8.14,1.46,22.48,0.0,,,,,37.71,0.27,0.85,,24.07
2021-12-18 19:00:00,2021-12-18 20:00:00,109.89,368.3,18.74,76.51,95.25,5.15,9.47,2.2,17.39,0.0,,,,,38.83,0.27,1.15,,23.34
2021-12-18 20:00:00,2021-12-18 21:00:00,91.53,291.17,4.13,58.62,62.74,6.57,8.53,1.64,24.27,0.0,,,,,40.62,0.29,1.23,,22.67
2021-12-18 21:00:00,2021-12-18 22:00:00,68.47,166.81,1.57,41.92,43.49,6.12,8.24,1.07,32.1,0.0,,,,,43.68,0.29,1.11,,21.15
2021-12-18 22:00:00,2021-12-18 23:00:00,62.86,153.59,0.88,35.2,36.08,6.63,7.87,0.86,32.39,0.0,,,,,48.34,0.29,1.21,,20.24
2021-12-18 23:00:00,2021-12-19 00:00:00,58.73,150.91,1.02,25.77,26.78,6.77,7.37,0.61,36.23,0.0,,,,,51.54,0.28,1.29,,19.62
2021-12-19 00:00:00,2021-12-19 01:00:00,54.88,127.47,0.78,20.58,21.2,6.83,6.78,0.5,36.39,0.0,,,,,58.26,0.28,0.95,,19.05
2021-12-19 01:00:00,2021-12-19 02:00:00,52.0,95.77,1.08,18.95,19.31,6.31,7.28,0.47,36.78,0.0,,,,,64.17,0.28,1.15,,18.17
2021-12-19 02:00:00,2021-12-19 03:00:00,53.55,85.76,0.43,19.72,20.01,6.55,7.46,0.43,38.0,0.0,,,,,62.58,0.29,1.11,,18.15
2021-12-19 03:00:00,2021-12-19 04:00:00,54.41,89.36,0.97,18.88,19.84,7.0,7.75,0.43,37.52,0.0,,,,,63.0,0.28,1.08,,17.48
2021-12-19 04:00:00,2021-12-19 05:00:00,54.0,91.17,1.11,18.49,19.6,7.38,7.63,0.43,34.75,0.0,,,,,65.5,0.27,0.96,,17.19
2021-12-19 05:00:00,2021-12-19 06:00:00,55.59,96.0,1.64,20.89,22.54,8.17,7.81,0.48,30.24,0.0,,,,,68.78,0.28,0.97,,17.1
2021-12-19 06:00:00,2021-12-19 07:00:00,64.76,121.35,3.36,30.36,33.73,8.12,8.03,0.72,22.32,0.0,,,,,68.12,0.27,1.25,,16.45
2021-12-19 07:00:00,2021-12-19 08:00:00,78.24,159.78,4.84,35.13,39.97,8.39,8.03,0.82,20.9,0.0,,,,,66.95,0.27,1.03,,17.16
2021-12-19 08:00:00,2021-12-19 09:00:00,85.38,171.57,3.04,34.14,37.17,7.72,7.05,0.78,26.13,0.0,,,,,57.98,0.28,0.99,,19.4
2021-12-19 09:00:00,2021-12-19 10:00:00,83.0,154.11,0.9,32.45,33.35,7.31,7.11,0.7,37.73,0.0,,,,,52.64,0.28,1.14,,21.49
2021-12-19 10:00:00,2021-12-19 11:00:00,74.94,165.34,0.64,29.1,29.55,7.13,7.3,0.65,43.55,0.0,,,,,43.84,0.3,1.2,,23.83
2021-12-19 11:00:00,2021-12-19 12:00:00,61.51,164.31,0.58,28.79,28.65,7.16,8.17,0.63,45.03,0.0,,,,,37.84,0.29,1.51,,25.06
2021-12-19 12:00:00,2021-12-19 13:00:00,58.69,149.12,0.71,27.16,27.79,7.91,8.87,0.7,43.52,0.0,,,,,35.63,0.29,1.17,,26.37
2021-12-19 13:00:00,2021-12-19 14:00:00,58.47,127.0,0.73,24.81,25.53,7.17,8.05,0.62,49.32,0.0,,,,,35.49,0.29,1.13,,26.66
2021-12-19 14:00:00,2021-12-19 15:00:00,58.0,118.19,0.86,23.48,24.25,7.02,8.11,0.63,51.29,0.0,,,,,33.33,0.29,1.38,,27.23
2021-12-19 15:00:00,2021-12-19 16:00:00,57.0,127.57,0.77,24.09,24.23,6.89,7.99,0.62,51.83,0.0,,,,,31.75,0.28,1.12,,28.2
2021-12-19 16:00:00,2021-12-19 17:00:00,59.12,129.07,0.5,25.45,25.37,7.4,8.02,0.68,50.98,0.0,,,,,33.13,0.27,1.08,,27.41
2021-12-19 17:00:00,2021-12-19 18:00:00,63.28,149.03,,27.05,26.2,6.75,7.49,0.74,51.59,0.0,,,,,37.52,0.27,0.94,,25.31
2021-12-19 18:00:00,2021-12-19 19:00:00,82.51,211.32,4.69,54.54,57.96,5.8,7.91,1.47,26.99,0.0,,,,,44.59,0.27,0.93,,24.03
2021-12-19 19:00:00,2021-12-19 20:00:00,93.71,260.4,3.09,56.91,59.99,5.54,7.93,1.4,26.39,0.0,,,,,46.04,0.29,1.19,,23.05
2021-12-19 20:00:00,2021-12-19 21:00:00,74.45,177.3,1.83,48.68,50.51,6.41,7.97,1.25,28.08,0.0,,,,,47.29,0.27,1.02,,22.44
2021-12-19 21:00:00,2021-12-19 22:00:00,63.19,151.59,1.58,40.34,41.91,6.75,7.77,1.07,27.4,0.0,,,,,50.65,0.27,1.07,,21.77
2021-12-19 22:00:00,2021-12-19 23:00:00,64.56,162.89,1.46,34.31,35.77,6.57,7.96,0.9,28.79,0.0,,,,,53.79,0.27,1.08,,21.25
2021-12-19 23:00:00,2021-12-20 00:00:00,60.86,151.23,1.04,26.48,27.52,6.39,7.92,0.62,33.32,0.0,,,,,57.41,0.27,0.98,,20.73
2021-12-20 00:00:00,2021-12-20 01:00:00,52.69,101.81,1.37,21.09,22.46,6.69,7.68,0.49,32.88,0.0,,,,,62.59,0.27,1.24,,19.97
2021-12-20 01:00:00,2021-12-20 02:00:00,53.03,94.0,0.63,20.29,20.84,5.93,6.81,0.43,31.04,0.0,,,,,64.99,0.27,1.13,,19.18
2021-12-20 02:00:00,2021-12-20 03:00:00,57.63,93.66,1.05,20.39,21.11,6.5,7.35,0.39,28.84,0.0,,,,,68.02,0.27,1.0,,18.44
2021-12-20 03:00:00,2021-12-20 04:00:00,53.46,94.22,0.98,21.19,22.17,6.62,7.29,0.42,26.08,0.0,,,,,69.88,0.27,0.94,,18.83
2021-12-20 04:00:00,2021-12-20 05:00:00,57.98,103.89,1.65,22.51,24.16,6.35,7.58,0.52,22.94,0.0,,,,,73.26,0.27,0.98,,18.1
2021-12-20 05:00:00,2021-12-20 06:00:00,60.64,113.69,2.49,22.93,25.43,7.18,7.94,0.58,22.07,0.0,,,,,75.22,0.27,0.83,,17.69
2021-12-20 06:00:00,2021-12-20 07:00:00,71.08,124.35,2.51,23.44,25.94,8.19,7.68,0.7,21.27,0.0,,,,,77.17,0.27,0.95,,17.0
2021-12-20 07:00:00,2021-12-20 08:00:00,77.12,146.16,2.02,26.66,28.67,8.53,7.6,0.77,21.78,0.0,,,,,77.26,0.28,0.94,,17.87
2021-12-20 08:00:00,2021-12-20 09:00:00,76.56,140.83,1.57,29.78,31.33,8.11,7.57,0.74,28.6,0.0,,,,,65.78,0.29,1.09,,19.6
2021-12-20 09:00:00,2021-12-20 10:00:00,80.7,153.92,1.46,33.24,34.7,7.27,7.78,0.75,33.36,0.0,,,,,56.56,0.29,1.3,,21.41
2021-12-20 10:00:00,2021-12-20 11:00:00,80.5,166.32,0.85,34.65,35.51,6.93,7.8,0.76,36.3,0.0,,,,,49.67,0.28,1.34,,23.61
2021-12-20 11:00:00,2021-12-20 12:00:00,74.66,167.79,0.65,33.55,34.15,7.45,8.37,0.82,43.07,0.0,,,,,44.98,0.28,1.37,,24.54
2021-12-20 12:00:00,2021-12-20 13:00:00,72.0,161.0,0.68,29.79,30.07,8.1,8.61,0.74,47.66,0.0,,,,,41.66,0.28,1.38,,25.74
2021-12-20 13:00:00,2021-12-20 14:00:00,78.4,148.28,0.55,25.65,26.18,9.23,9.04,0.75,44.3,0.0,,,,,38.2,0.29,1.28,,26.69
2021-12-20 14:00:00,2021-12-20 15:00:00,76.88,143.19,0.29,21.72,21.17,8.79,8.05,0.61,49.47,0.0,,,,,37.79,0.29,1.34,,26.41
2021-12-20 15:00:00,2021-12-20 16:00:00,71.0,127.0,0.27,20.31,20.01,8.78,7.72,0.57,51.14,0.0,,,,,36.17,0.29,1.12,,25.87
2021-12-20 16:00:00,2021-12-20 17:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 17:00:00,2021-12-20 18:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 18:00:00,2021-12-20 19:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 19:00:00,2021-12-20 20:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 20:00:00,2021-12-20 21:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 21:00:00,2021-12-20 22:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 22:00:00,2021-12-20 23:00:00,,,,,,,,,,,,,,,,,,,
2021-12-20 23:00:00,2021-12-21 00:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 00:00:00,2021-12-21 01:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 01:00:00,2021-12-21 02:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 02:00:00,2021-12-21 03:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 03:00:00,2021-12-21 04:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 04:00:00,2021-12-21 05:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 05:00:00,2021-12-21 06:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 06:00:00,2021-12-21 07:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 07:00:00,2021-12-21 08:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 08:00:00,2021-12-21 09:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 09:00:00,2021-12-21 10:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 10:00:00,2021-12-21 11:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 11:00:00,2021-12-21 12:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 12:00:00,2021-12-21 13:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 13:00:00,2021-12-21 14:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 14:00:00,2021-12-21 15:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 15:00:00,2021-12-21 16:00:00,,,,,,,,,,,,,,,,,,,
2021-12-21 16:00:00,2021-12-21 17:00:00,81.0,141.0,,24.25,23.51,8.39,8.5,0.64,35.8,0.0,,,,,36.24,0.27,1.2,,26.22
2021-12-21 17:00:00,2021-12-21 18:00:00,84.83,162.33,0.38,26.8,26.72,7.87,7.65,0.76,32.87,0.0,,,,,38.23,0.28,1.08,,25.31
2021-12-21 18:00:00,2021-12-21 19:00:00,92.26,229.65,1.51,41.17,42.12,8.06,8.47,1.26,23.01,0.0,,,,,42.95,0.27,0.88,,23.63
2021-12-21 19:00:00,2021-12-21 20:00:00,114.78,313.57,11.78,77.8,89.59,6.54,9.29,2.49,11.43,0.0,,,,,46.24,0.27,0.81,,22.99
2021-12-21 20:00:00,2021-12-21 21:00:00,129.24,370.27,3.11,70.5,73.61,8.27,8.74,2.22,11.84,0.0,,,,,49.99,0.27,0.75,,21.85
2021-12-21 21:00:00,2021-12-21 22:00:00,133.81,351.74,58.02,75.86,133.87,5.01,12.01,3.14,10.35,0.0,,,,,55.79,0.27,0.79,,21.08
2021-12-21 22:00:00,2021-12-21 23:00:00,137.3,403.26,70.47,75.59,146.06,3.82,13.29,3.08,8.85,0.0,,,,,61.2,0.27,0.72,,20.11
2021-12-21 23:00:00,2021-12-22 00:00:00,136.74,371.38,58.64,63.67,122.31,5.07,11.3,2.83,9.14,0.0,,,,,65.22,0.27,0.7,,19.45
2021-12-22 00:00:00,2021-12-22 01:00:00,146.86,370.89,63.07,50.9,113.97,4.64,11.95,2.44,9.17,0.0,,,,,63.35,0.27,0.85,,19.26
2021-12-22 01:00:00,2021-12-22 02:00:00,137.14,366.74,18.18,42.41,60.59,8.86,9.91,1.44,9.06,0.0,,,,,64.22,0.27,0.8,,18.84
2021-12-22 02:00:00,2021-12-22 03:00:00,118.66,239.0,7.33,33.56,40.9,10.26,9.72,1.12,9.44,0.0,,,,,67.9,0.27,0.73,,18.22
2021-12-22 03:00:00,2021-12-22 04:00:00,109.95,217.59,8.88,31.79,40.67,10.52,9.02,1.04,8.79,0.0,,,,,70.25,0.27,0.69,,18.07
2021-12-22 04:00:00,2021-12-22 05:00:00,106.0,211.15,6.64,28.2,34.83,10.19,9.27,0.93,9.73,0.0,,,,,66.64,0.27,0.78,,18.16
2021-12-22 05:00:00,2021-12-22 06:00:00,99.6,183.74,3.67,28.11,31.78,9.92,8.98,0.82,9.94,0.0,,,,,69.67,0.27,0.74,,17.67
2021-12-22 06:00:00,2021-12-22 07:00:00,99.44,185.47,3.55,30.83,34.38,9.97,8.39,0.93,9.01,0.0,,,,,72.5,0.27,0.81,,17.43
2021-12-22 07:00:00,2021-12-22 08:00:00,124.3,271.54,9.64,39.31,48.95,9.86,8.36,1.2,8.3,0.0,,,,,72.56,0.27,0.75,,17.83
2021-12-22 08:00:00,2021-12-22 09:00:00,156.36,367.68,13.07,44.41,57.47,10.95,8.81,1.4,7.5,0.0,,,,,65.96,0.27,0.92,,19.48
2021-12-22 09:00:00,2021-12-22 10:00:00,151.09,365.46,2.29,37.23,39.52,10.8,8.39,1.24,7.55,0.0,,,,,55.79,0.27,1.17,,21.82
2021-12-22 10:00:00,2021-12-22 11:00:00,112.93,214.0,1.4,31.97,33.37,10.15,9.5,1.12,8.66,0.0,,,,,43.53,0.27,1.04,,25.08
2021-12-22 11:00:00,2021-12-22 12:00:00,89.48,182.83,0.32,28.36,28.25,9.02,8.8,0.88,9.07,0.0,,,,,36.81,0.27,1.07,,27.28
2021-12-22 12:00:00,2021-12-22 13:00:00,74.37,154.54,0.44,25.82,26.14,8.74,9.03,0.72,9.74,0.0,,,,,32.21,0.27,1.12,,28.67
2021-12-22 13:00:00,2021-12-22 14:00:00,67.89,136.34,0.26,22.26,22.16,8.74,8.98,0.62,9.68,0.0,,,,,29.02,0.28,1.19,,28.81
2021-12-22 14:00:00,2021-12-22 15:00:00,62.62,113.9,0.69,18.94,19.46,8.28,9.34,0.51,10.03,0.0,,,,,26.32,0.28,1.28,,29.28
2021-12-22 15:00:00,2021-12-22 16:00:00,56.35,103.0,,18.9,18.07,8.16,9.18,0.49,8.91,0.0,,,,,26.34,0.28,1.28,,28.92
2021-12-22 16:00:00,2021-12-22 17:00:00,57.0,114.67,1.55,22.9,23.89,9.66,10.53,0.6,8.44,0.0,,,,,26.66,0.28,1.12,,28.19
2021-12-22 17:00:00,2021-12-22 18:00:00,66.15,153.4,1.74,34.31,36.06,9.28,10.59,0.81,8.1,0.0,,,,,29.58,0.27,1.01,,26.83
2021-12-22 18:00:00,2021-12-22 19:00:00,77.44,231.08,6.12,59.67,65.8,9.11,10.0,1.71,8.74,0.0,,,,,35.5,0.27,0.84,,24.6
2021-12-22 19:00:00,2021-12-22 20:00:00,102.51,344.11,34.82,90.24,125.06,7.4,11.99,3.7,7.51,0.0,,,,,41.66,0.27,0.72,,23.68
2021-12-22 20:00:00,2021-12-22 21:00:00,156.57,475.6,61.06,92.51,153.58,5.73,13.18,4.83,6.91,0.0,,,,,44.46,0.27,0.99,,22.82
2021-12-22 21:00:00,2021-12-22 22:00:00,144.48,457.08,19.05,78.13,97.17,7.35,11.43,3.04,6.55,0.0,,,,,45.63,0.27,0.8,,22.2
2021-12-22 22:00:00,2021-12-22 23:00:00,123.93,292.49,33.51,78.99,112.5,6.76,12.0,2.88,6.72,0.0,,,,,51.44,0.27,0.74,,21.43
2021-12-22 23:00:00,2021-12-23 00:00:00,133.0,353.62,36.1,69.91,106.01,5.98,11.18,2.34,5.4,0.0,,,,,55.1,0.27,0.74,,20.25
2021-12-23 00:00:00,2021-12-23 01:00:00,110.63,249.05,10.4,47.42,57.81,7.03,9.38,1.33,5.28,0.0,,,,,53.04,0.27,0.83,,19.89
2021-12-23 01:00:00,2021-12-23 02:00:00,73.75,131.39,1.35,29.82,31.17,7.52,9.33,0.73,3.39,0.0,,,,,55.96,0.27,0.78,,19.8
2021-12-23 02:00:00,2021-12-23 03:00:00,56.59,98.3,0.71,22.56,23.01,7.62,9.26,0.49,2.86,0.0,,,,,59.38,0.27,0.96,,19.54
2021-12-23 03:00:00,2021-12-23 04:00:00,54.79,95.21,1.23,21.64,22.87,7.8,10.11,0.39,2.46,0.0,,,,,56.75,0.27,1.18,,18.68
2021-12-23 04:00:00,2021-12-23 05:00:00,54.28,90.73,0.93,24.75,25.67,7.84,10.28,0.37,2.77,0.0,,,,,57.91,0.28,1.16,,18.42
2021-12-23 05:00:00,2021-12-23 06:00:00,55.54,97.08,0.96,24.27,25.23,8.24,10.0,0.38,2.26,0.0,,,,,60.97,0.27,1.01,,17.87
2021-12-23 06:00:00,2021-12-23 07:00:00,58.48,117.27,1.52,26.65,28.18,7.51,9.65,0.42,3.16,0.0,,,,,63.89,0.27,0.92,,17.77
2021-12-23 07:00:00,2021-12-23 08:00:00,70.71,157.1,2.54,33.09,35.64,8.76,9.19,0.6,3.91,0.0,,,,,64.45,0.28,1.13,,17.85
2021-12-23 08:00:00,2021-12-23 09:00:00,81.9,166.61,2.13,34.9,37.02,8.05,8.97,0.69,3.67,0.0,,,,,60.38,0.27,1.1,,20.72
2021-12-23 09:00:00,2021-12-23 10:00:00,84.36,172.5,2.18,40.59,42.76,7.89,8.84,0.89,3.56,0.0,,,,,55.78,0.27,1.04,,22.89
2021-12-23 10:00:00,2021-12-23 11:00:00,84.57,183.17,1.61,42.49,44.11,7.62,9.8,0.98,3.75,0.0,,,,,50.38,0.28,1.3,,24.89
2021-12-23 11:00:00,2021-12-23 12:00:00,82.09,183.78,2.15,40.1,42.24,9.09,10.99,1.02,4.23,0.0,,,,,44.25,0.29,1.4,,26.07
2021-12-23 12:00:00,2021-12-23 13:00:00,75.83,184.33,0.91,38.57,39.48,9.19,9.25,0.97,3.99,0.0,,,,,38.85,0.28,1.13,,27.96
2021-12-23 13:00:00,2021-12-23 14:00:00,71.22,167.69,1.2,34.37,35.56,9.38,9.53,0.89,3.0,0.0,,,,,33.02,0.28,1.27,,29.14
2021-12-23 14:00:00,2021-12-23 15:00:00,70.57,135.17,1.92,29.68,31.41,10.59,10.5,0.77,3.2,0.0,,,,,29.62,0.27,1.09,,29.96
2021-12-23 15:00:00,2021-12-23 16:00:00,65.86,110.48,2.34,30.46,32.8,11.56,11.27,0.8,4.77,0.0,,,,,29.27,0.27,1.02,,30.11
2021-12-23 16:00:00,2021-12-23 17:00:00,59.54,121.7,0.73,35.25,35.91,10.39,8.27,0.78,5.24,0.0,,,,,28.31,0.27,1.03,,29.77
2021-12-23 17:00:00,2021-12-23 18:00:00,59.81,150.6,0.8,39.17,39.98,8.74,7.75,1.04,4.69,0.0,,,,,33.05,0.27,0.97,,27.76
2021-12-23 18:00:00,2021-12-23 19:00:00,79.55,214.16,3.34,72.08,75.42,7.8,8.7,2.13,5.61,0.0,,,,,40.07,0.27,0.81,,25.13
2021-12-23 19:00:00,2021-12-23 20:00:00,111.34,346.07,11.47,92.91,104.4,6.41,9.79,2.86,4.7,0.0,,,,,44.39,0.27,0.76,,24.09
2021-12-23 20:00:00,2021-12-23 21:00:00,129.07,390.24,20.39,93.81,114.19,6.53,10.4,3.38,4.81,0.0,,,,,47.9,0.27,0.89,,23.13
2021-12-23 21:00:00,2021-12-23 22:00:00,117.87,323.34,6.71,80.04,86.74,6.57,10.29,2.64,4.8,0.0,,,,,46.65,0.27,0.97,,23.2
2021-12-23 22:00:00,2021-12-23 23:00:00,86.38,224.68,1.25,49.9,51.09,6.83,9.51,1.5,5.29,0.0,,,,,48.94,0.27,0.82,,22.55
2021-12-23 23:00:00,2021-12-24 00:00:00,69.65,179.42,10.5,56.28,66.79,6.83,9.73,1.43,4.84,0.0,,,,,60.67,0.27,0.71,,20.78
2021-12-24 00:00:00,2021-12-24 01:00:00,86.05,227.95,41.49,51.27,92.76,6.06,11.22,1.64,4.62,0.0,,,,,59.86,0.27,0.81,,20.73
2021-12-24 01:00:00,2021-12-24 02:00:00,79.65,219.03,9.06,43.21,52.27,7.31,8.37,0.91,5.11,0.0,,,,,58.49,0.27,0.85,,20.09
2021-12-24 02:00:00,2021-12-24 03:00:00,65.47,145.91,2.95,29.94,32.88,8.92,8.6,0.76,5.2,0.0,,,,,62.93,0.27,0.76,,19.45
2021-12-24 03:00:00,2021-12-24 04:00:00,67.93,148.84,2.44,26.54,28.98,8.89,8.57,0.67,4.71,0.0,,,,,65.64,0.27,0.72,,19.34
2021-12-24 04:00:00,2021-12-24 05:00:00,65.65,135.39,1.79,24.56,26.35,8.42,7.63,0.53,5.19,0.0,,,,,61.69,0.27,0.93,,18.89
2021-12-24 05:00:00,2021-12-24 06:00:00,59.18,107.33,1.24,26.35,27.6,7.98,7.9,0.48,5.0,0.0,,,,,61.99,0.27,0.79,,19.14
2021-12-24 06:00:00,2021-12-24 07:00:00,65.81,136.91,1.97,32.78,34.75,7.53,8.43,0.61,5.25,0.0,,,,,65.5,0.27,0.91,,18.64
2021-12-24 07:00:00,2021-12-24 08:00:00,70.17,176.22,2.73,34.54,37.27,7.17,8.28,0.68,5.04,0.0,,,,,64.68,0.27,0.88,,19.07
2021-12-24 08:00:00,2021-12-24 09:00:00,74.14,171.07,5.18,40.6,45.79,6.85,9.2,0.82,5.1,0.0,,,,,58.7,0.29,1.21,,20.69
2021-12-24 09:00:00,2021-12-24 10:00:00,83.39,194.03,7.43,46.31,53.75,7.06,10.42,0.9,4.55,0.0,,,,,52.81,0.28,1.18,,22.58
2021-12-24 10:00:00,2021-12-24 11:00:00,78.43,184.7,5.74,48.08,53.81,6.74,10.75,0.89,4.53,0.0,,,,,46.6,0.28,1.22,,25.57
2021-12-24 11:00:00,2021-12-24 12:00:00,72.26,174.67,3.76,49.43,53.19,6.58,10.51,0.97,5.68,0.0,,,,,39.52,0.29,1.37,,27.25
2021-12-24 12:00:00,2021-12-24 13:00:00,71.0,207.19,2.1,46.4,48.5,7.11,10.7,1.02,5.71,0.0,,,,,34.75,0.28,1.17,,28.45
2021-12-24 13:00:00,2021-12-24 14:00:00,69.0,189.34,1.66,43.7,45.32,7.91,10.25,0.98,7.08,0.0,,,,,31.32,0.28,1.25,,29.79
2021-12-24 14:00:00,2021-12-24 15:00:00,64.54,162.34,4.56,42.24,46.8,10.45,12.28,0.98,7.36,0.0,,,,,29.37,0.28,1.13,,30.57
