From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2022-01-19 15:00:00,2022-01-19 16:00:00,178.0,224.25,2.4,27.23,16.45,25.85,19.2,0.92,45.03,,,,,,74.5,0.75,126.25,669.25,742.75,,14.8,0.0
2022-01-19 16:00:00,2022-01-19 17:00:00,181.75,229.5,1.88,27.5,16.12,27.15,19.25,0.92,41.33,,,,,,80.0,0.57,112.0,348.0,743.0,,13.43,0.0
2022-01-19 17:00:00,2022-01-19 18:00:00,178.0,241.25,1.8,32.95,19.0,27.95,19.35,1.07,30.18,,,,,,87.5,0.4,98.25,51.75,742.25,,11.25,0.0
2022-01-19 18:00:00,2022-01-19 19:00:00,180.0,257.25,1.3,33.35,18.78,27.33,18.3,1.08,26.73,,,,,,91.75,0.38,130.25,33.25,742.25,,10.22,0.0
2022-01-19 19:00:00,2022-01-19 20:00:00,156.25,238.5,1.08,24.78,14.05,26.47,18.85,0.96,30.65,,,,,,91.5,0.32,114.0,34.5,743.0,,10.72,0.0
2022-01-19 20:00:00,2022-01-19 21:00:00,148.0,234.0,1.1,20.5,11.75,25.6,19.45,0.87,33.15,,,,,,91.0,0.4,103.0,36.0,743.0,,10.75,0.0
2022-01-19 21:00:00,2022-01-19 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-19 22:00:00,2022-01-19 23:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-19 23:00:00,2022-01-20 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 00:00:00,2022-01-20 01:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 01:00:00,2022-01-20 02:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 02:00:00,2022-01-20 03:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 03:00:00,2022-01-20 04:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 04:00:00,2022-01-20 05:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 05:00:00,2022-01-20 06:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 06:00:00,2022-01-20 07:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 07:00:00,2022-01-20 08:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 08:00:00,2022-01-20 09:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 09:00:00,2022-01-20 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 10:00:00,2022-01-20 11:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-01-20 11:00:00,2022-01-20 12:00:00,110.0,133.67,3.3,18.3,12.4,25.2,21.95,0.92,30.8,,,,,,76.5,1.0,155.0,789.5,741.0,,15.45,0.0
2022-01-20 12:00:00,2022-01-20 13:00:00,97.25,118.75,1.4,19.8,11.7,21.97,21.35,0.89,44.75,,,,,,68.0,0.85,169.75,722.5,740.0,,18.15,0.0
2022-01-20 13:00:00,2022-01-20 14:00:00,93.25,122.5,2.35,23.17,14.25,19.27,21.75,0.98,34.7,,,,,,75.0,0.93,132.0,683.25,739.25,,16.2,0.0
2022-01-20 14:00:00,2022-01-20 15:00:00,103.0,135.25,2.75,22.03,13.93,20.07,21.3,0.96,34.17,,,,,,74.5,0.92,150.5,697.25,738.25,,16.45,0.0
2022-01-20 15:00:00,2022-01-20 16:00:00,95.0,132.25,2.1,20.98,12.85,20.85,22.05,0.86,32.95,,,,,,76.25,0.85,122.0,650.5,738.0,,15.93,0.0
2022-01-20 16:00:00,2022-01-20 17:00:00,101.25,133.25,1.95,23.32,14.0,23.93,21.8,0.9,31.25,,,,,,80.5,0.73,128.5,264.0,738.0,,15.0,0.0
2022-01-20 17:00:00,2022-01-20 18:00:00,111.0,143.5,1.8,27.6,16.18,24.4,21.83,1.01,24.18,,,,,,88.25,0.62,123.25,71.25,738.0,,13.1,0.0
2022-01-20 18:00:00,2022-01-20 19:00:00,114.25,149.5,2.58,31.85,19.08,24.8,22.95,1.19,13.68,,,,,,92.25,0.3,80.25,34.5,738.0,,11.75,0.0
2022-01-20 19:00:00,2022-01-20 20:00:00,133.25,174.75,4.58,40.25,25.12,28.15,22.6,1.67,7.25,,,,,,93.75,0.3,123.5,33.5,738.75,,11.05,0.0
2022-01-20 20:00:00,2022-01-20 21:00:00,151.5,200.25,3.12,33.8,20.52,26.5,21.42,1.35,7.47,,,,,,94.5,0.3,146.0,38.5,739.0,,10.65,0.0
2022-01-20 21:00:00,2022-01-20 22:00:00,118.75,170.0,5.45,31.15,21.0,22.0,21.05,1.31,6.45,,,,,,94.75,0.3,64.0,37.75,739.75,,10.22,0.0
2022-01-20 22:00:00,2022-01-20 23:00:00,106.0,168.0,12.05,29.0,25.25,23.08,21.43,1.57,5.92,,,,,,95.0,0.3,119.5,38.0,740.0,,9.97,0.0
2022-01-20 23:00:00,2022-01-21 00:00:00,111.25,175.75,36.78,27.6,44.62,23.2,21.9,1.84,5.72,,,,,,95.0,0.3,192.75,36.75,740.0,,9.88,0.0
2022-01-21 00:00:00,2022-01-21 01:00:00,119.75,178.75,24.82,25.12,33.55,26.98,20.35,1.36,6.32,,,,,,95.0,0.4,179.0,39.75,739.0,,9.38,0.0
2022-01-21 01:00:00,2022-01-21 02:00:00,93.25,135.25,2.67,25.5,15.72,23.5,18.43,1.2,7.28,,,,,,95.0,0.7,221.75,38.75,739.25,,9.7,0.0
2022-01-21 02:00:00,2022-01-21 03:00:00,80.25,108.5,4.6,29.37,19.35,23.77,18.75,1.45,5.8,,,,,,95.0,0.6,214.25,39.0,739.0,,9.57,0.05
2022-01-21 03:00:00,2022-01-21 04:00:00,80.75,110.5,4.72,31.95,20.82,23.9,19.23,1.42,5.88,,,,,,95.0,0.45,262.5,38.0,739.0,,9.33,0.0
2022-01-21 04:00:00,2022-01-21 05:00:00,70.0,93.25,1.88,29.82,17.4,23.33,18.68,1.42,10.3,,,,,,95.0,0.45,171.75,37.75,739.0,,9.28,0.0
2022-01-21 05:00:00,2022-01-21 06:00:00,67.5,94.75,1.12,23.42,13.38,21.5,18.5,1.61,16.62,,,,,,95.0,0.4,253.5,37.75,739.0,,9.4,0.0
2022-01-21 06:00:00,2022-01-21 07:00:00,70.5,106.25,1.45,22.47,13.12,22.05,18.93,1.81,17.0,,,,,,95.0,0.42,211.5,36.5,739.75,,9.25,0.0
2022-01-21 07:00:00,2022-01-21 08:00:00,74.5,105.5,1.25,21.8,12.62,22.73,18.9,1.89,16.38,,,,,,95.0,0.38,209.5,38.5,740.75,,9.07,0.0
2022-01-21 08:00:00,2022-01-21 09:00:00,77.0,106.0,1.9,23.17,13.87,24.85,18.6,,14.23,,,,,,95.0,0.67,236.0,118.5,741.75,,9.1,0.0
2022-01-21 09:00:00,2022-01-21 10:00:00,90.75,123.75,2.58,23.03,14.33,28.4,16.85,1.04,13.15,,,,,,95.0,0.35,206.5,263.75,742.5,,9.53,0.0
2022-01-21 10:00:00,2022-01-21 11:00:00,102.0,147.75,4.03,27.23,17.75,29.9,16.53,1.23,11.4,,,,,,95.0,0.55,194.25,485.75,743.0,,10.4,0.0
2022-01-21 11:00:00,2022-01-21 12:00:00,131.0,207.5,5.27,32.97,21.83,32.17,18.3,1.25,15.2,,,,,,94.25,0.65,226.25,672.5,742.75,,11.38,0.0
2022-01-21 12:00:00,2022-01-21 13:00:00,178.0,253.75,5.0,33.8,22.05,33.7,16.48,1.32,24.87,,,,,,84.75,0.93,224.25,763.75,741.5,,13.75,0.0
2022-01-21 13:00:00,2022-01-21 14:00:00,218.75,279.75,3.8,31.45,19.8,28.45,16.5,1.22,37.5,,,,,,75.0,0.92,170.25,770.5,740.5,,16.2,0.0
2022-01-21 14:00:00,2022-01-21 15:00:00,206.5,266.75,2.35,27.35,16.48,31.15,18.3,1.14,45.22,,,,,,72.75,1.05,223.0,743.5,740.0,,16.95,0.0
2022-01-21 15:00:00,2022-01-21 16:00:00,177.25,226.75,2.53,25.4,15.55,32.0,18.95,1.14,41.95,,,,,,74.5,0.8,168.0,672.75,739.25,,16.82,0.0
2022-01-21 16:00:00,2022-01-21 17:00:00,167.5,217.5,2.27,27.18,16.3,35.42,19.8,1.18,34.38,,,,,,80.0,0.65,169.5,345.75,739.0,,15.45,0.0
2022-01-21 17:00:00,2022-01-21 18:00:00,174.75,224.25,1.8,33.4,19.25,37.73,22.02,1.3,21.45,,,,,,87.0,0.33,106.75,61.5,739.0,,13.6,0.0
2022-01-21 18:00:00,2022-01-21 19:00:00,183.5,240.75,2.38,36.85,21.5,38.17,21.82,1.47,12.4,,,,,,92.5,0.3,122.75,38.25,739.0,,11.82,0.0
2022-01-21 19:00:00,2022-01-21 20:00:00,172.25,229.75,2.1,31.5,18.45,37.7,21.25,1.31,17.93,,,,,,94.0,0.35,121.25,37.5,739.25,,11.67,0.0
2022-01-21 20:00:00,2022-01-21 21:00:00,126.5,175.5,1.33,24.97,14.35,35.48,20.35,1.3,19.82,,,,,,94.0,0.3,158.75,35.5,740.0,,11.48,0.0
2022-01-21 21:00:00,2022-01-21 22:00:00,100.5,126.5,1.2,23.05,13.25,31.2,20.15,1.19,18.22,,,,,,94.0,0.33,171.5,36.0,740.0,,10.98,0.0
2022-01-21 22:00:00,2022-01-21 23:00:00,86.75,106.0,0.95,20.55,11.7,31.65,19.75,1.14,15.15,,,,,,94.5,0.3,154.0,36.5,740.0,,10.42,0.0
2022-01-21 23:00:00,2022-01-22 00:00:00,76.5,92.75,1.32,24.25,13.95,31.07,19.8,1.1,9.68,,,,,,95.0,0.3,178.0,36.5,739.25,,10.43,0.0
2022-01-22 00:00:00,2022-01-22 01:00:00,76.0,91.0,1.65,24.85,14.55,32.88,16.48,1.09,7.1,,,,,,95.0,0.3,157.25,39.0,738.5,,10.28,0.0
2022-01-22 01:00:00,2022-01-22 02:00:00,80.75,99.25,1.27,22.55,13.03,32.7,15.7,1.18,9.7,,,,,,95.0,0.3,98.0,39.5,737.75,,10.78,0.0
2022-01-22 02:00:00,2022-01-22 03:00:00,88.25,117.25,1.18,17.88,10.47,31.7,14.78,1.17,18.12,,,,,,95.0,0.45,170.25,38.75,737.0,,11.25,0.0
2022-01-22 03:00:00,2022-01-22 04:00:00,95.75,134.5,0.85,15.28,8.78,31.97,16.82,1.11,27.45,,,,,,95.0,0.47,142.75,37.5,737.5,,11.3,1.18
2022-01-22 04:00:00,2022-01-22 05:00:00,98.0,140.5,0.9,15.02,8.72,31.15,15.95,1.02,39.77,,,,,,95.0,0.7,140.0,38.0,736.0,,11.4,0.0
2022-01-22 05:00:00,2022-01-22 06:00:00,101.0,149.75,1.02,14.28,8.43,28.23,15.78,1.01,49.7,,,,,,95.0,0.68,136.5,37.0,735.75,,11.8,0.35
2022-01-22 06:00:00,2022-01-22 07:00:00,111.75,167.25,0.72,13.4,7.73,29.47,16.18,0.9,61.15,,,,,,95.0,0.7,108.0,36.0,736.0,,12.53,0.75
2022-01-22 07:00:00,2022-01-22 08:00:00,118.0,177.0,0.88,13.98,8.15,30.95,15.6,0.88,57.45,,,,,,95.0,0.72,124.0,36.75,736.0,,12.55,0.0
2022-01-22 08:00:00,2022-01-22 09:00:00,119.5,172.0,0.9,15.07,8.7,33.15,16.3,0.82,47.7,,,,,,95.0,0.4,90.5,44.75,737.0,,12.75,0.0
2022-01-22 09:00:00,2022-01-22 10:00:00,116.5,156.5,0.77,18.82,10.65,35.77,16.77,0.84,34.9,,,,,,95.0,0.38,132.75,255.5,737.0,,13.2,0.0
2022-01-22 10:00:00,2022-01-22 11:00:00,123.25,155.75,1.0,17.8,10.25,33.77,16.77,0.77,38.22,,,,,,92.5,0.85,118.0,595.75,737.0,,14.22,0.0
2022-01-22 11:00:00,2022-01-22 12:00:00,131.5,155.0,0.7,14.6,8.37,34.03,13.2,0.7,38.38,,,,,,89.25,0.55,111.5,501.25,737.0,,15.2,0.0
2022-01-22 12:00:00,2022-01-22 13:00:00,130.5,141.5,1.0,11.1,6.7,33.93,14.68,0.63,46.3,,,,,,80.25,1.15,118.0,767.75,736.0,,17.35,0.0
2022-01-22 13:00:00,2022-01-22 14:00:00,114.5,128.25,0.65,12.25,7.02,27.05,15.12,0.72,50.12,,,,,,74.25,1.1,128.75,756.0,734.75,,18.77,0.0
2022-01-22 14:00:00,2022-01-22 15:00:00,115.75,131.5,1.32,14.37,8.72,29.23,17.23,0.82,55.4,,,,,,71.25,0.88,167.0,731.5,734.0,,19.9,0.0
2022-01-22 15:00:00,2022-01-22 16:00:00,116.5,141.0,0.8,14.35,8.28,29.93,17.3,0.77,54.08,,,,,,74.0,1.0,130.0,641.5,733.5,,19.5,0.0
2022-01-22 16:00:00,2022-01-22 17:00:00,123.75,148.25,1.2,15.15,9.05,31.4,17.55,0.77,59.35,,,,,,78.75,0.92,112.0,371.0,733.0,,18.3,0.0
2022-01-22 17:00:00,2022-01-22 18:00:00,134.0,154.5,1.05,18.0,10.45,33.9,18.9,0.79,52.0,,,,,,85.5,0.57,107.5,65.25,733.5,,16.52,0.0
2022-01-22 18:00:00,2022-01-22 19:00:00,144.75,167.5,1.18,23.38,13.35,32.38,19.27,1.04,36.55,,,,,,90.5,0.38,110.25,37.75,734.5,,15.2,0.0
2022-01-22 19:00:00,2022-01-22 20:00:00,164.75,192.75,1.4,38.95,21.85,33.67,19.12,1.28,20.75,,,,,,90.75,0.35,107.0,36.75,735.0,,14.6,0.0
2022-01-22 20:00:00,2022-01-22 21:00:00,174.5,212.0,1.12,29.53,16.65,33.35,17.18,1.05,18.05,,,,,,93.25,0.33,178.25,37.5,736.0,,13.48,0.0
2022-01-22 21:00:00,2022-01-22 22:00:00,148.75,191.0,1.4,27.7,15.82,27.92,16.27,0.92,14.78,,,,,,94.25,0.32,80.0,37.75,736.0,,12.93,0.0
2022-01-22 22:00:00,2022-01-22 23:00:00,142.75,194.75,1.18,20.55,11.9,29.55,16.5,0.94,24.95,,,,,,95.0,0.33,207.75,37.75,736.0,,12.73,0.0
2022-01-22 23:00:00,2022-01-23 00:00:00,153.25,206.25,0.85,16.42,9.43,30.35,16.6,0.87,31.5,,,,,,95.0,0.33,68.25,37.5,736.0,,12.55,0.0
2022-01-23 00:00:00,2022-01-23 01:00:00,149.75,202.75,1.0,16.93,9.82,30.75,19.53,0.84,26.57,,,,,,95.0,0.3,177.25,38.75,735.0,,11.9,0.0
2022-01-23 01:00:00,2022-01-23 02:00:00,145.25,188.5,0.78,16.85,9.6,31.17,20.2,0.85,22.5,,,,,,95.0,0.32,239.75,36.75,735.0,,11.6,0.0
2022-01-23 02:00:00,2022-01-23 03:00:00,143.25,187.0,0.93,15.7,9.12,27.95,20.18,0.86,33.3,,,,,,95.25,0.6,185.25,33.5,735.0,,12.57,0.0
2022-01-23 03:00:00,2022-01-23 04:00:00,143.75,201.75,0.95,16.55,9.57,27.67,20.23,0.9,34.67,,,,,,95.0,0.45,186.5,32.5,735.0,,12.73,0.0
2022-01-23 04:00:00,2022-01-23 05:00:00,138.75,211.75,0.75,15.7,8.97,27.45,21.05,0.91,30.25,,,,,,95.0,0.3,145.5,33.75,735.0,,12.77,0.0
2022-01-23 05:00:00,2022-01-23 06:00:00,125.75,193.0,0.65,16.52,9.32,24.18,21.18,0.91,24.67,,,,,,95.0,0.3,103.25,34.0,735.0,,12.77,0.0
2022-01-23 06:00:00,2022-01-23 07:00:00,122.0,199.0,1.02,17.1,9.9,23.52,22.15,0.94,21.72,,,,,,95.0,0.4,236.25,33.0,736.0,,12.9,0.0
2022-01-23 07:00:00,2022-01-23 08:00:00,113.0,187.25,1.52,20.18,11.98,24.7,22.02,0.93,18.92,,,,,,95.0,0.68,281.5,69.5,736.75,,13.15,0.0
2022-01-23 08:00:00,2022-01-23 09:00:00,113.25,179.25,2.72,24.43,15.2,25.92,23.4,0.92,14.5,,,,,,95.0,0.9,289.75,414.75,737.25,,13.77,0.0
2022-01-23 09:00:00,2022-01-23 10:00:00,121.75,190.25,2.92,25.88,16.12,28.8,24.35,0.96,14.45,,,,,,90.75,0.82,215.5,527.25,738.25,,15.35,0.0
2022-01-23 10:00:00,2022-01-23 11:00:00,140.0,220.5,2.25,20.27,12.6,26.83,24.33,0.79,27.27,,,,,,83.75,1.62,286.0,711.5,739.0,,16.67,0.0
2022-01-23 11:00:00,2022-01-23 12:00:00,117.0,217.5,1.73,17.87,10.9,24.6,22.9,0.66,33.52,,,,,,76.25,2.25,284.25,747.0,738.75,,17.55,0.0
2022-01-23 12:00:00,2022-01-23 13:00:00,91.0,210.0,1.5,15.85,9.65,26.33,23.23,0.56,35.95,,,,,,73.75,2.0,287.75,740.75,738.0,,17.6,0.0
2022-01-23 13:00:00,2022-01-23 14:00:00,83.25,203.25,1.7,16.85,10.32,19.55,22.93,0.62,42.08,,,,,,69.0,1.55,280.5,722.5,737.5,,18.58,0.0
2022-01-23 14:00:00,2022-01-23 15:00:00,78.0,210.75,1.0,17.2,9.97,18.88,23.85,0.61,48.98,,,,,,66.5,1.98,281.0,691.25,737.0,,18.68,0.0
2022-01-23 15:00:00,2022-01-23 16:00:00,77.0,218.5,0.98,18.35,10.55,19.27,23.92,0.55,51.23,,,,,,63.5,1.68,285.0,531.5,737.0,,18.65,0.0
2022-01-23 16:00:00,2022-01-23 17:00:00,74.0,241.25,1.4,21.18,12.38,19.8,24.12,0.55,50.7,,,,,,61.75,1.47,288.5,238.25,737.5,,18.25,0.0
2022-01-23 17:00:00,2022-01-23 18:00:00,80.0,265.75,1.38,26.3,15.1,21.73,26.07,0.73,38.27,,,,,,69.5,0.8,187.75,53.5,738.25,,17.22,0.0
2022-01-23 18:00:00,2022-01-23 19:00:00,113.0,269.0,1.17,29.73,16.8,24.27,27.85,1.17,15.28,,,,,,89.0,0.35,84.0,37.0,739.25,,14.68,0.0
2022-01-23 19:00:00,2022-01-23 20:00:00,154.0,225.0,2.73,35.47,21.05,25.12,27.03,1.21,4.75,,,,,,92.25,0.55,192.25,36.5,740.0,,14.2,0.0
2022-01-23 20:00:00,2022-01-23 21:00:00,141.0,223.5,7.83,38.7,26.95,25.7,26.7,1.36,1.25,,,,,,93.25,0.3,194.75,37.0,741.0,,13.45,0.0
2022-01-23 21:00:00,2022-01-23 22:00:00,126.25,240.5,6.05,40.73,26.55,21.0,24.93,0.63,27.35,,,,,,83.0,1.33,294.5,39.0,741.0,,13.6,0.0
2022-01-23 22:00:00,2022-01-23 23:00:00,83.5,230.25,1.23,24.95,14.28,17.45,25.42,0.27,44.42,,,,,,77.25,0.58,194.0,37.25,741.0,,12.82,0.0
2022-01-23 23:00:00,2022-01-24 00:00:00,61.25,162.5,1.15,30.45,17.15,17.33,25.33,0.35,25.35,,,,,,87.75,0.35,146.75,34.25,741.0,,10.65,0.0
2022-01-24 00:00:00,2022-01-24 01:00:00,59.5,144.75,2.45,33.92,20.03,17.77,25.45,0.42,11.15,,,,,,92.0,0.3,92.5,37.75,740.5,,9.0,0.0
2022-01-24 01:00:00,2022-01-24 02:00:00,52.25,137.0,10.8,36.27,28.1,19.17,25.62,0.53,6.22,,,,,,93.75,0.3,93.0,38.75,740.0,,8.25,0.0
2022-01-24 02:00:00,2022-01-24 03:00:00,51.25,118.75,10.25,31.25,24.95,17.57,25.43,0.48,5.68,,,,,,94.0,0.3,93.0,37.5,740.0,,7.73,0.0
2022-01-24 03:00:00,2022-01-24 04:00:00,49.5,107.25,8.8,31.7,24.02,17.95,25.43,0.6,9.78,,,,,,94.75,0.35,239.0,38.0,740.0,,8.25,0.0
2022-01-24 04:00:00,2022-01-24 05:00:00,53.75,118.75,2.02,28.0,16.5,18.25,24.77,0.53,11.28,,,,,,94.75,0.33,273.0,37.25,740.0,,8.28,0.0
2022-01-24 05:00:00,2022-01-24 06:00:00,34.0,83.25,1.87,30.88,17.98,14.52,25.75,0.53,9.07,,,,,,94.75,0.3,213.25,38.5,740.5,,7.65,0.0
2022-01-24 06:00:00,2022-01-24 07:00:00,30.5,65.75,1.3,27.83,15.83,13.78,26.55,0.52,12.35,,,,,,95.0,0.33,210.25,35.0,741.0,,7.47,0.0
2022-01-24 07:00:00,2022-01-24 08:00:00,36.0,61.5,2.55,24.55,15.12,14.68,25.85,0.76,8.33,,,,,,95.0,0.3,151.5,86.25,741.75,,7.25,0.0
2022-01-24 08:00:00,2022-01-24 09:00:00,63.75,86.25,5.35,25.12,17.7,17.43,26.25,0.81,10.17,,,,,,95.5,0.35,146.25,437.5,742.75,,9.22,0.0
2022-01-24 09:00:00,2022-01-24 10:00:00,83.5,115.25,5.6,34.08,22.68,22.85,25.75,0.78,30.9,,,,,,88.0,0.62,239.5,709.25,743.75,,12.32,0.05
2022-01-24 10:00:00,2022-01-24 11:00:00,84.0,132.75,2.42,25.18,15.38,22.4,24.93,0.72,38.85,,,,,,76.25,0.68,169.0,754.0,743.75,,15.43,0.0
2022-01-24 11:00:00,2022-01-24 12:00:00,88.75,153.75,1.83,20.67,12.5,21.93,,0.61,61.9,,,,,,64.0,0.88,209.25,732.25,744.0,,17.43,0.0
2022-01-24 12:00:00,2022-01-24 13:00:00,77.0,162.5,1.45,16.67,10.07,18.82,15.2,0.51,70.32,,,,,,56.5,0.98,209.25,707.25,743.0,,17.7,0.0
2022-01-24 13:00:00,2022-01-24 14:00:00,48.25,119.0,0.78,16.12,9.23,16.93,15.52,0.45,67.5,,,,,,50.0,1.38,228.5,757.25,742.0,,18.55,0.0
2022-01-24 14:00:00,2022-01-24 15:00:00,34.75,93.0,1.12,18.45,10.75,15.7,15.3,0.48,65.15,,,,,,50.75,0.98,171.75,685.5,741.0,,18.85,0.0
2022-01-24 15:00:00,2022-01-24 16:00:00,35.25,91.25,1.3,19.38,11.4,14.95,16.95,0.46,66.83,,,,,,51.25,1.15,216.5,636.25,741.0,,18.35,0.0
2022-01-24 16:00:00,2022-01-24 17:00:00,31.75,83.25,1.0,22.92,12.98,15.9,17.05,0.54,60.6,,,,,,57.25,0.93,199.75,271.5,741.0,,17.15,0.0
2022-01-24 17:00:00,2022-01-24 18:00:00,40.0,104.75,1.0,34.28,19.05,18.08,17.58,0.68,48.15,,,,,,65.25,0.35,112.75,80.75,741.0,,15.57,0.0
2022-01-24 18:00:00,2022-01-24 19:00:00,67.75,135.75,8.88,66.6,42.65,21.65,18.75,1.43,13.5,,,,,,81.0,0.3,144.25,32.5,742.0,,12.02,0.0
2022-01-24 19:00:00,2022-01-24 20:00:00,127.0,206.25,18.62,73.1,54.02,21.05,19.1,1.72,7.9,,,,,,83.75,0.3,91.5,33.0,742.5,,12.88,0.0
2022-01-24 20:00:00,2022-01-24 21:00:00,132.25,206.0,7.42,65.58,40.88,23.52,17.8,1.6,7.67,,,,,,86.75,0.3,18.0,35.5,743.25,,11.65,0.0
2022-01-24 21:00:00,2022-01-24 22:00:00,112.5,169.25,5.3,47.25,29.42,19.95,16.98,0.93,15.43,,,,,,87.5,0.3,213.5,37.5,744.0,,11.5,0.0
2022-01-24 22:00:00,2022-01-24 23:00:00,87.25,126.75,5.78,54.3,33.58,16.2,17.05,1.03,6.55,,,,,,90.25,0.3,229.5,34.5,744.0,,9.82,0.0
2022-01-24 23:00:00,2022-01-25 00:00:00,88.75,139.5,9.05,47.2,32.48,18.77,17.0,1.07,6.3,,,,,,92.75,0.3,208.0,38.75,743.25,,8.77,0.0
2022-01-25 00:00:00,2022-01-25 01:00:00,92.25,135.75,37.5,34.52,48.85,20.65,16.4,1.22,5.9,,,,,,93.75,0.3,208.0,38.0,743.0,,8.23,0.0
2022-01-25 01:00:00,2022-01-25 02:00:00,99.0,146.25,46.23,28.3,52.65,21.95,15.8,1.32,5.67,,,,,,94.25,0.3,208.0,37.75,743.0,,8.05,0.0
2022-01-25 02:00:00,2022-01-25 03:00:00,103.75,159.0,29.27,25.55,37.42,21.2,15.02,1.09,5.62,,,,,,95.0,0.3,178.75,36.25,743.0,,9.1,0.0
2022-01-25 03:00:00,2022-01-25 04:00:00,90.75,122.5,8.4,25.82,20.55,20.98,15.28,0.93,5.45,,,,,,94.75,0.3,174.75,35.25,743.0,,9.75,0.0
2022-01-25 04:00:00,2022-01-25 05:00:00,87.25,121.25,3.22,26.2,16.52,21.38,16.18,0.91,6.12,,,,,,95.0,0.33,238.5,34.75,742.0,,10.22,0.0
2022-01-25 05:00:00,2022-01-25 06:00:00,83.25,126.0,7.78,30.72,22.68,20.65,15.82,1.01,4.85,,,,,,94.0,0.3,323.5,35.5,742.25,,10.4,0.0
2022-01-25 06:00:00,2022-01-25 07:00:00,94.25,137.0,9.0,28.4,22.43,19.67,15.95,0.96,4.88,,,,,,94.0,0.3,253.5,34.5,743.0,,10.05,0.0
2022-01-25 07:00:00,2022-01-25 08:00:00,91.25,132.5,10.38,24.48,21.5,20.35,15.85,1.01,5.62,,,,,,94.5,0.3,152.75,66.0,743.25,,9.12,0.0
2022-01-25 08:00:00,2022-01-25 09:00:00,106.0,141.5,14.18,31.07,28.08,22.12,16.07,1.19,6.57,,,,,,95.5,0.32,154.25,501.0,744.0,,11.13,0.0
2022-01-25 09:00:00,2022-01-25 10:00:00,119.5,168.25,4.62,32.88,21.23,26.08,18.35,0.7,43.15,,,,,,78.25,0.43,197.25,737.5,745.0,,14.6,0.0
2022-01-25 10:00:00,2022-01-25 11:00:00,82.5,120.5,1.77,23.6,13.98,22.45,17.33,0.56,56.77,,,,,,62.0,0.92,194.5,756.25,745.0,,17.18,0.0
2022-01-25 11:00:00,2022-01-25 12:00:00,58.5,99.25,1.13,18.1,10.57,21.1,15.1,0.39,66.67,,,,,,55.25,1.33,249.0,741.75,744.0,,17.38,0.0
2022-01-25 12:00:00,2022-01-25 13:00:00,34.0,87.25,0.4,16.1,8.65,20.9,14.78,0.3,69.7,,,,,,47.5,1.52,249.25,722.75,742.75,,17.77,0.0
2022-01-25 13:00:00,2022-01-25 14:00:00,26.5,69.5,0.93,17.93,10.3,15.1,14.45,0.38,71.53,,,,,,43.75,1.75,253.75,745.25,741.75,,18.65,0.0
2022-01-25 14:00:00,2022-01-25 15:00:00,21.75,77.75,1.27,18.18,10.73,13.48,14.8,0.41,73.45,,,,,,43.0,1.33,220.0,737.75,741.0,,19.1,0.0
2022-01-25 15:00:00,2022-01-25 16:00:00,22.0,82.0,1.12,19.2,11.15,13.88,14.5,0.45,69.9,,,,,,48.0,1.55,266.0,504.0,741.0,,17.77,0.0
2022-01-25 16:00:00,2022-01-25 17:00:00,27.25,93.0,1.32,23.05,13.32,14.85,15.38,0.53,62.03,,,,,,56.0,0.95,215.75,265.0,741.0,,16.93,0.0
2022-01-25 17:00:00,2022-01-25 18:00:00,37.0,112.25,1.12,29.83,16.77,16.73,15.93,0.62,57.55,,,,,,61.0,0.43,215.75,46.0,741.25,,15.83,0.0
2022-01-25 18:00:00,2022-01-25 19:00:00,57.5,142.75,2.45,53.17,30.27,19.45,16.27,1.18,28.65,,,,,,69.75,0.3,282.25,36.0,742.0,,14.3,0.0
2022-01-25 19:00:00,2022-01-25 20:00:00,93.25,196.0,1.43,57.9,31.95,21.32,17.23,1.19,20.65,,,,,,75.0,0.3,156.75,36.5,742.5,,13.4,0.0
2022-01-25 20:00:00,2022-01-25 21:00:00,100.25,211.25,3.88,67.6,39.08,21.18,17.12,1.47,13.62,,,,,,76.25,0.35,196.0,35.5,743.0,,13.43,0.0
