From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-10-04 20:00:00,2021-10-04 21:00:00,,,,,,,,,,,,
2021-10-04 21:00:00,2021-10-04 22:00:00,,,,,,,,,,,,
2021-10-04 22:00:00,2021-10-04 23:00:00,,,,,,,,,,,,
2021-10-04 23:00:00,2021-10-05 00:00:00,,,,,,,,,,,,
2021-10-05 00:00:00,2021-10-05 01:00:00,,,,,,,,,,,,
2021-10-05 01:00:00,2021-10-05 02:00:00,,,,,,,,,,,,
2021-10-05 02:00:00,2021-10-05 03:00:00,,,,,,,,,,,,
2021-10-05 03:00:00,2021-10-05 04:00:00,,,,,,,,,,,,
2021-10-05 04:00:00,2021-10-05 05:00:00,,,,,,,,,,,,
2021-10-05 05:00:00,2021-10-05 06:00:00,,,,,,,,,,,,
2021-10-05 06:00:00,2021-10-05 07:00:00,,,,,,,,,,,,
2021-10-05 07:00:00,2021-10-05 08:00:00,,,,,,,,,,,,
2021-10-05 08:00:00,2021-10-05 09:00:00,,,,,,,,,,,,
2021-10-05 09:00:00,2021-10-05 10:00:00,,,,,,,,,,,,
2021-10-05 10:00:00,2021-10-05 11:00:00,,,,,,,,,,,,
2021-10-05 11:00:00,2021-10-05 12:00:00,,,,,,,,,,,,
2021-10-05 12:00:00,2021-10-05 13:00:00,,,,,,,,,,,,
2021-10-05 13:00:00,2021-10-05 14:00:00,,,,,,,,,,,,
2021-10-05 14:00:00,2021-10-05 15:00:00,,,,,,,,,,,,
2021-10-05 15:00:00,2021-10-05 16:00:00,,,,,,,,,,,,
2021-10-05 16:00:00,2021-10-05 17:00:00,,,,,,,,,,,,
2021-10-05 17:00:00,2021-10-05 18:00:00,,,,,,,,,,,,
2021-10-05 18:00:00,2021-10-05 19:00:00,,,,,,,,,,,,
2021-10-05 19:00:00,2021-10-05 20:00:00,,,,,,,,,,,,
2021-10-05 20:00:00,2021-10-05 21:00:00,,,,,,,,,,,,
2021-10-05 21:00:00,2021-10-05 22:00:00,,,,,,,,,,,,
2021-10-05 22:00:00,2021-10-05 23:00:00,,,,,,,,,,,,
2021-10-05 23:00:00,2021-10-06 00:00:00,,,,,,,,,,,,
2021-10-06 00:00:00,2021-10-06 01:00:00,,,,,,,,,,,,
2021-10-06 01:00:00,2021-10-06 02:00:00,,,,,,,,,,,,
2021-10-06 02:00:00,2021-10-06 03:00:00,,,,,,,,,,,,
2021-10-06 03:00:00,2021-10-06 04:00:00,,,,,,,,,,,,
2021-10-06 04:00:00,2021-10-06 05:00:00,,,,,,,,,,,,
2021-10-06 05:00:00,2021-10-06 06:00:00,,,,,,,,,,,,
2021-10-06 06:00:00,2021-10-06 07:00:00,,,,,,,,,,,,
2021-10-06 07:00:00,2021-10-06 08:00:00,,,,,,,,,,,,
2021-10-06 08:00:00,2021-10-06 09:00:00,,,,,,,,,,,,
2021-10-06 09:00:00,2021-10-06 10:00:00,,,,,,,,,,,,
2021-10-06 10:00:00,2021-10-06 11:00:00,,,,,,,,,,,,
2021-10-06 11:00:00,2021-10-06 12:00:00,,,,,,,,,,,,
2021-10-06 12:00:00,2021-10-06 13:00:00,,,,,,,,,,,,
2021-10-06 13:00:00,2021-10-06 14:00:00,,,,,,,,,,,,
2021-10-06 14:00:00,2021-10-06 15:00:00,,,,,,,,,,,,
2021-10-06 15:00:00,2021-10-06 16:00:00,,,,,,,,,,,,
2021-10-06 16:00:00,2021-10-06 17:00:00,,,,,,,,,,,,
2021-10-06 17:00:00,2021-10-06 18:00:00,,,,,,,,,,,,
2021-10-06 18:00:00,2021-10-06 19:00:00,,,,,,,,,,,,
2021-10-06 19:00:00,2021-10-06 20:00:00,,,,,,,,,,,,
2021-10-06 20:00:00,2021-10-06 21:00:00,,,,,,,,,,,,
2021-10-06 21:00:00,2021-10-06 22:00:00,,,,,,,,,,,,
2021-10-06 22:00:00,2021-10-06 23:00:00,,,,,,,,,,,,
2021-10-06 23:00:00,2021-10-07 00:00:00,,,,,,,,,,,,
2021-10-07 00:00:00,2021-10-07 01:00:00,,,,,,,,,,,,
2021-10-07 01:00:00,2021-10-07 02:00:00,,,,,,,,,,,,
2021-10-07 02:00:00,2021-10-07 03:00:00,,,,,,,,,,,,
2021-10-07 03:00:00,2021-10-07 04:00:00,,,,,,,,,,,,
2021-10-07 04:00:00,2021-10-07 05:00:00,,,,,,,,,,,,
2021-10-07 05:00:00,2021-10-07 06:00:00,,,,,,,,,,,,
2021-10-07 06:00:00,2021-10-07 07:00:00,,,,,,,,,,,,
2021-10-07 07:00:00,2021-10-07 08:00:00,,,,,,,,,,,,
2021-10-07 08:00:00,2021-10-07 09:00:00,,,,,,,,,,,,
2021-10-07 09:00:00,2021-10-07 10:00:00,,,,,,,,,,,,
2021-10-07 10:00:00,2021-10-07 11:00:00,,,,,,,,,,,,
2021-10-07 11:00:00,2021-10-07 12:00:00,,,,,,,,,,,,
2021-10-07 12:00:00,2021-10-07 13:00:00,,,,,,,,,,,,
2021-10-07 13:00:00,2021-10-07 14:00:00,,,,,,,,,,,,
2021-10-07 14:00:00,2021-10-07 15:00:00,,,,,,,,,,,,
2021-10-07 15:00:00,2021-10-07 16:00:00,,,,,,,,,,,,
2021-10-07 16:00:00,2021-10-07 17:00:00,,,,,,,,,,,,
2021-10-07 17:00:00,2021-10-07 18:00:00,,,,,,,,,,,,
2021-10-07 18:00:00,2021-10-07 19:00:00,,,,,,,,,,,,
2021-10-07 19:00:00,2021-10-07 20:00:00,,,,,,,,,,,,
2021-10-07 20:00:00,2021-10-07 21:00:00,,,,,,,,,,,,
2021-10-07 21:00:00,2021-10-07 22:00:00,,,,,,,,,,,,
2021-10-07 22:00:00,2021-10-07 23:00:00,,,,,,,,,,,,
2021-10-07 23:00:00,2021-10-08 00:00:00,,,,,,,,,,,,
2021-10-08 00:00:00,2021-10-08 01:00:00,,,,,,,,,,,,
2021-10-08 01:00:00,2021-10-08 02:00:00,,,,,,,,,,,,
2021-10-08 02:00:00,2021-10-08 03:00:00,,,,,,,,,,,,
2021-10-08 03:00:00,2021-10-08 04:00:00,,,,,,,,,,,,
2021-10-08 04:00:00,2021-10-08 05:00:00,,,,,,,,,,,,
2021-10-08 05:00:00,2021-10-08 06:00:00,,,,,,,,,,,,
2021-10-08 06:00:00,2021-10-08 07:00:00,,,,,,,,,,,,
2021-10-08 07:00:00,2021-10-08 08:00:00,,,,,,,,,,,,
2021-10-08 08:00:00,2021-10-08 09:00:00,,,,,,,,,,,,
2021-10-08 09:00:00,2021-10-08 10:00:00,,,,,,,,,,,,
2021-10-08 10:00:00,2021-10-08 11:00:00,,,,,,,,,,,,
2021-10-08 11:00:00,2021-10-08 12:00:00,,,,,,,,,,,,
2021-10-08 12:00:00,2021-10-08 13:00:00,,,,,,,,,,,,
2021-10-08 13:00:00,2021-10-08 14:00:00,,,,,,,,,,,,
2021-10-08 14:00:00,2021-10-08 15:00:00,,,,,,,,,,,,
2021-10-08 15:00:00,2021-10-08 16:00:00,,,,,,,,,,,,
2021-10-08 16:00:00,2021-10-08 17:00:00,,,,,,,,,,,,
2021-10-08 17:00:00,2021-10-08 18:00:00,,,,,,,,,,,,
2021-10-08 18:00:00,2021-10-08 19:00:00,,,,,,,,,,,,
2021-10-08 19:00:00,2021-10-08 20:00:00,,,,,,,,,,,,
2021-10-08 20:00:00,2021-10-08 21:00:00,,,,,,,,,,,,
2021-10-08 21:00:00,2021-10-08 22:00:00,,,,,,,,,,,,
2021-10-08 22:00:00,2021-10-08 23:00:00,,,,,,,,,,,,
2021-10-08 23:00:00,2021-10-09 00:00:00,,,,,,,,,,,,
2021-10-09 00:00:00,2021-10-09 01:00:00,,,,,,,,,,,,
2021-10-09 01:00:00,2021-10-09 02:00:00,,,,,,,,,,,,
2021-10-09 02:00:00,2021-10-09 03:00:00,,,,,,,,,,,,
2021-10-09 03:00:00,2021-10-09 04:00:00,,,,,,,,,,,,
2021-10-09 04:00:00,2021-10-09 05:00:00,,,,,,,,,,,,
2021-10-09 05:00:00,2021-10-09 06:00:00,,,,,,,,,,,,
2021-10-09 06:00:00,2021-10-09 07:00:00,,,,,,,,,,,,
2021-10-09 07:00:00,2021-10-09 08:00:00,,,,,,,,,,,,
2021-10-09 08:00:00,2021-10-09 09:00:00,,,,,,,,,,,,
2021-10-09 09:00:00,2021-10-09 10:00:00,,,,,,,,,,,,
2021-10-09 10:00:00,2021-10-09 11:00:00,,,,,,,,,,,,
2021-10-09 11:00:00,2021-10-09 12:00:00,,,,,,,,,,,,
2021-10-09 12:00:00,2021-10-09 13:00:00,,,,,,,,,,,,
2021-10-09 13:00:00,2021-10-09 14:00:00,,,,,,,,,,,,
2021-10-09 14:00:00,2021-10-09 15:00:00,,,,,,,,,,,,
2021-10-09 15:00:00,2021-10-09 16:00:00,,,,,,,,,,,,
2021-10-09 16:00:00,2021-10-09 17:00:00,,,,,,,,,,,,
2021-10-09 17:00:00,2021-10-09 18:00:00,,,,,,,,,,,,
2021-10-09 18:00:00,2021-10-09 19:00:00,,,,,,,,,,,,
2021-10-09 19:00:00,2021-10-09 20:00:00,,,,,,,,,,,,
2021-10-09 20:00:00,2021-10-09 21:00:00,,,,,,,,,,,,
2021-10-09 21:00:00,2021-10-09 22:00:00,,,,,,,,,,,,
2021-10-09 22:00:00,2021-10-09 23:00:00,,,,,,,,,,,,
2021-10-09 23:00:00,2021-10-10 00:00:00,,,,,,,,,,,,
2021-10-10 00:00:00,2021-10-10 01:00:00,,,,,,,,,,,,
2021-10-10 01:00:00,2021-10-10 02:00:00,,,,,,,,,,,,
2021-10-10 02:00:00,2021-10-10 03:00:00,,,,,,,,,,,,
2021-10-10 03:00:00,2021-10-10 04:00:00,,,,,,,,,,,,
2021-10-10 04:00:00,2021-10-10 05:00:00,,,,,,,,,,,,
2021-10-10 05:00:00,2021-10-10 06:00:00,,,,,,,,,,,,
2021-10-10 06:00:00,2021-10-10 07:00:00,,,,,,,,,,,,
2021-10-10 07:00:00,2021-10-10 08:00:00,,,,,,,,,,,,
2021-10-10 08:00:00,2021-10-10 09:00:00,,,,,,,,,,,,
2021-10-10 09:00:00,2021-10-10 10:00:00,,,,,,,,,,,,
2021-10-10 10:00:00,2021-10-10 11:00:00,,,,,,,,,,,,
2021-10-10 11:00:00,2021-10-10 12:00:00,,,,,,,,,,,,
2021-10-10 12:00:00,2021-10-10 13:00:00,,,,,,,,,,,,
2021-10-10 13:00:00,2021-10-10 14:00:00,,,,,,,,,,,,
2021-10-10 14:00:00,2021-10-10 15:00:00,,,,,,,,,,,,
2021-10-10 15:00:00,2021-10-10 16:00:00,,,,,,,,,,,,
2021-10-10 16:00:00,2021-10-10 17:00:00,,,,,,,,,,,,
2021-10-10 17:00:00,2021-10-10 18:00:00,,,,,,,,,,,,
2021-10-10 18:00:00,2021-10-10 19:00:00,,,,,,,,,,,,
2021-10-10 19:00:00,2021-10-10 20:00:00,,,,,,,,,,,,
2021-10-10 20:00:00,2021-10-10 21:00:00,,,,,,,,,,,,
2021-10-10 21:00:00,2021-10-10 22:00:00,,,,,,,,,,,,
2021-10-10 22:00:00,2021-10-10 23:00:00,,,,,,,,,,,,
2021-10-10 23:00:00,2021-10-11 00:00:00,,,,,,,,,,,,
2021-10-11 00:00:00,2021-10-11 01:00:00,,,,,,,,,,,,
2021-10-11 01:00:00,2021-10-11 02:00:00,,,,,,,,,,,,
2021-10-11 02:00:00,2021-10-11 03:00:00,,,,,,,,,,,,
2021-10-11 03:00:00,2021-10-11 04:00:00,,,,,,,,,,,,
2021-10-11 04:00:00,2021-10-11 05:00:00,,,,,,,,,,,,
2021-10-11 05:00:00,2021-10-11 06:00:00,,,,,,,,,,,,
2021-10-11 06:00:00,2021-10-11 07:00:00,,,,,,,,,,,,
2021-10-11 07:00:00,2021-10-11 08:00:00,,,,,,,,,,,,
2021-10-11 08:00:00,2021-10-11 09:00:00,,,,,,,,,,,,
2021-10-11 09:00:00,2021-10-11 10:00:00,,,,,,,,,,,,
2021-10-11 10:00:00,2021-10-11 11:00:00,,,,,,,,,,,,
2021-10-11 11:00:00,2021-10-11 12:00:00,,,,,,,,,,,,
2021-10-11 12:00:00,2021-10-11 13:00:00,,,,,,,,,,,,
2021-10-11 13:00:00,2021-10-11 14:00:00,,,,,,,,,,,,
2021-10-11 14:00:00,2021-10-11 15:00:00,,,,,,,,,,,,
2021-10-11 15:00:00,2021-10-11 16:00:00,,,,,,,,,,,,
2021-10-11 16:00:00,2021-10-11 17:00:00,,,,,,,,,,,,
2021-10-11 17:00:00,2021-10-11 18:00:00,,,,,,,,,,,,
2021-10-11 18:00:00,2021-10-11 19:00:00,,,,,,,,,,,,
2021-10-11 19:00:00,2021-10-11 20:00:00,,,,,,,,,,,,
2021-10-11 20:00:00,2021-10-11 21:00:00,,,,,,,,,,,,
2021-10-11 21:00:00,2021-10-11 22:00:00,,,,,,,,,,,,
2021-10-11 22:00:00,2021-10-11 23:00:00,,,,,,,,,,,,
2021-10-11 23:00:00,2021-10-12 00:00:00,,,,,,,,,,,,
2021-10-12 00:00:00,2021-10-12 01:00:00,,,,,,,,,,,,
2021-10-12 01:00:00,2021-10-12 02:00:00,,,,,,,,,,,,
2021-10-12 02:00:00,2021-10-12 03:00:00,,,,,,,,,,,,
2021-10-12 03:00:00,2021-10-12 04:00:00,,,,,,,,,,,,
2021-10-12 04:00:00,2021-10-12 05:00:00,,,,,,,,,,,,
2021-10-12 05:00:00,2021-10-12 06:00:00,,,,,,,,,,,,
2021-10-12 06:00:00,2021-10-12 07:00:00,,,,,,,,,,,,
2021-10-12 07:00:00,2021-10-12 08:00:00,,,,,,,,,,,,
2021-10-12 08:00:00,2021-10-12 09:00:00,,,,,,,,,,,,
2021-10-12 09:00:00,2021-10-12 10:00:00,,,,,,,,,,,,
2021-10-12 10:00:00,2021-10-12 11:00:00,,,,,,,,,,,,
2021-10-12 11:00:00,2021-10-12 12:00:00,,,,,,,,,,,,
2021-10-12 12:00:00,2021-10-12 13:00:00,,,,,,,,,,,,
2021-10-12 13:00:00,2021-10-12 14:00:00,,,,,,,,,,,,
2021-10-12 14:00:00,2021-10-12 15:00:00,,,,,,,,,,,,
2021-10-12 15:00:00,2021-10-12 16:00:00,,,,,,,,,,,,
2021-10-12 16:00:00,2021-10-12 17:00:00,,,,,,,,,,,,
2021-10-12 17:00:00,2021-10-12 18:00:00,,,,,,,,,,,,
2021-10-12 18:00:00,2021-10-12 19:00:00,,,,,,,,,,,,
2021-10-12 19:00:00,2021-10-12 20:00:00,,,,,,,,,,,,
2021-10-12 20:00:00,2021-10-12 21:00:00,,,,,,,,,,,,
2021-10-12 21:00:00,2021-10-12 22:00:00,,,,,,,,,,,,
2021-10-12 22:00:00,2021-10-12 23:00:00,,,,,,,,,,,,
2021-10-12 23:00:00,2021-10-13 00:00:00,,,,,,,,,,,,
2021-10-13 00:00:00,2021-10-13 01:00:00,,,,,,,,,,,,
2021-10-13 01:00:00,2021-10-13 02:00:00,,,,,,,,,,,,
2021-10-13 02:00:00,2021-10-13 03:00:00,,,,,,,,,,,,
2021-10-13 03:00:00,2021-10-13 04:00:00,,,,,,,,,,,,
2021-10-13 04:00:00,2021-10-13 05:00:00,,,,,,,,,,,,
2021-10-13 05:00:00,2021-10-13 06:00:00,,,,,,,,,,,,
2021-10-13 06:00:00,2021-10-13 07:00:00,,,,,,,,,,,,
2021-10-13 07:00:00,2021-10-13 08:00:00,,,,,,,,,,,,
2021-10-13 08:00:00,2021-10-13 09:00:00,,,,,,,,,,,,
2021-10-13 09:00:00,2021-10-13 10:00:00,,,,,,,,,,,,
2021-10-13 10:00:00,2021-10-13 11:00:00,,,,,,,,,,,,
2021-10-13 11:00:00,2021-10-13 12:00:00,,,,,,,,,,,,
2021-10-13 12:00:00,2021-10-13 13:00:00,,,,,,,,,,,,
2021-10-13 13:00:00,2021-10-13 14:00:00,,,,,,,,,,,,
2021-10-13 14:00:00,2021-10-13 15:00:00,,,,,,,,,,,,
2021-10-13 15:00:00,2021-10-13 16:00:00,,,,,,,,,,,,
2021-10-13 16:00:00,2021-10-13 17:00:00,,,,,,,,,,,,
2021-10-13 17:00:00,2021-10-13 18:00:00,,,,,,,,,,,,
2021-10-13 18:00:00,2021-10-13 19:00:00,,,,,,,,,,,,
2021-10-13 19:00:00,2021-10-13 20:00:00,,,,,,,,,,,,
2021-10-13 20:00:00,2021-10-13 21:00:00,,,,,,,,,,,,
2021-10-13 21:00:00,2021-10-13 22:00:00,,,,,,,,,,,,
2021-10-13 22:00:00,2021-10-13 23:00:00,,,,,,,,,,,,
2021-10-13 23:00:00,2021-10-14 00:00:00,,,,,,,,,,,,
2021-10-14 00:00:00,2021-10-14 01:00:00,,,,,,,,,,,,
2021-10-14 01:00:00,2021-10-14 02:00:00,,,,,,,,,,,,
2021-10-14 02:00:00,2021-10-14 03:00:00,,,,,,,,,,,,
2021-10-14 03:00:00,2021-10-14 04:00:00,,,,,,,,,,,,
2021-10-14 04:00:00,2021-10-14 05:00:00,,,,,,,,,,,,
2021-10-14 05:00:00,2021-10-14 06:00:00,,,,,,,,,,,,
2021-10-14 06:00:00,2021-10-14 07:00:00,,,,,,,,,,,,
2021-10-14 07:00:00,2021-10-14 08:00:00,,,,,,,,,,,,
2021-10-14 08:00:00,2021-10-14 09:00:00,,,,,,,,,,,,
2021-10-14 09:00:00,2021-10-14 10:00:00,,,,,,,,,,,,
2021-10-14 10:00:00,2021-10-14 11:00:00,,,,,,,,,,,,
2021-10-14 11:00:00,2021-10-14 12:00:00,,,,,,,,,,,,
2021-10-14 12:00:00,2021-10-14 13:00:00,,,,,,,,,,,,
2021-10-14 13:00:00,2021-10-14 14:00:00,,,,,,,,,,,,
2021-10-14 14:00:00,2021-10-14 15:00:00,,,,,,0.96,38.0,0.0,,,,
2021-10-14 15:00:00,2021-10-14 16:00:00,,,,,,1.02,33.67,0.0,,,,
2021-10-14 16:00:00,2021-10-14 17:00:00,,,,,,0.92,34.5,0.0,,,,
2021-10-14 17:00:00,2021-10-14 18:00:00,,,,,,1.12,26.5,0.0,,,,
2021-10-14 18:00:00,2021-10-14 19:00:00,,,,,,1.47,14.75,0.0,,,,
2021-10-14 19:00:00,2021-10-14 20:00:00,,,,,,1.46,12.25,2.0,,,,
2021-10-14 20:00:00,2021-10-14 21:00:00,,,,,,1.42,13.5,3.36,,,,
2021-10-14 21:00:00,2021-10-14 22:00:00,,,,,,,,,,,,
2021-10-14 22:00:00,2021-10-14 23:00:00,,,,,,,,,,,,
2021-10-14 23:00:00,2021-10-15 00:00:00,,,,,,,,,,,,
2021-10-15 00:00:00,2021-10-15 01:00:00,,,,,,,,,,,,
2021-10-15 01:00:00,2021-10-15 02:00:00,,,,,,,,,,,,
2021-10-15 02:00:00,2021-10-15 03:00:00,,,,,,,,,,,,
2021-10-15 03:00:00,2021-10-15 04:00:00,,,,,,,,,,,,
2021-10-15 04:00:00,2021-10-15 05:00:00,,,,,,,,,,,,
2021-10-15 05:00:00,2021-10-15 06:00:00,,,,,,,,,,,,
2021-10-15 06:00:00,2021-10-15 07:00:00,,,,,,1.27,7.0,2.56,,,,
2021-10-15 07:00:00,2021-10-15 08:00:00,,,,,,1.99,4.25,4.18,,,,
2021-10-15 08:00:00,2021-10-15 09:00:00,,,,,,1.61,9.75,6.7,,,,
2021-10-15 09:00:00,2021-10-15 10:00:00,,,,,,0.89,27.75,0.0,,,,
2021-10-15 10:00:00,2021-10-15 11:00:00,,,,,,0.62,36.5,0.0,,,,
2021-10-15 11:00:00,2021-10-15 12:00:00,,,,,,0.62,37.75,0.0,,,,
2021-10-15 12:00:00,2021-10-15 13:00:00,,,,,,0.85,36.0,0.0,,,,
2021-10-15 13:00:00,2021-10-15 14:00:00,,,,,,,,,,,,
2021-10-15 14:00:00,2021-10-15 15:00:00,,,,,,0.98,36.33,0.3,,,0.14,
2021-10-15 15:00:00,2021-10-15 16:00:00,,,,,,0.66,36.0,0.0,,,,
2021-10-15 16:00:00,2021-10-15 17:00:00,,,,,,0.91,28.5,0.0,,,,
2021-10-15 17:00:00,2021-10-15 18:00:00,,,,,,1.0,19.75,0.0,,,,
2021-10-15 18:00:00,2021-10-15 19:00:00,,,,,,1.24,20.5,0.0,,,,
2021-10-15 19:00:00,2021-10-15 20:00:00,,,,,,1.26,18.75,1.61,,,,
2021-10-15 20:00:00,2021-10-15 21:00:00,,,,,,1.36,13.5,1.64,,,,
2021-10-15 21:00:00,2021-10-15 22:00:00,,,,,,0.96,13.0,1.55,,,0.93,
2021-10-15 22:00:00,2021-10-15 23:00:00,,,,,,0.93,18.0,2.58,,,0.71,
2021-10-15 23:00:00,2021-10-16 00:00:00,,,,,,1.55,7.33,2.97,,,0.72,
2021-10-16 00:00:00,2021-10-16 01:00:00,,,,,,1.12,9.0,3.85,,,0.47,
2021-10-16 01:00:00,2021-10-16 02:00:00,,,,,,1.06,8.75,3.37,,,0.76,
2021-10-16 02:00:00,2021-10-16 03:00:00,,,,,,0.94,8.5,2.76,,,0.61,
2021-10-16 03:00:00,2021-10-16 04:00:00,,,,,,1.08,12.33,0.1,,,0.05,
2021-10-16 04:00:00,2021-10-16 05:00:00,,,,,,0.9,8.25,2.79,,,0.76,
2021-10-16 05:00:00,2021-10-16 06:00:00,,,,,,0.84,8.5,2.87,,,1.28,
2021-10-16 06:00:00,2021-10-16 07:00:00,,,,,,1.21,6.5,3.52,,,1.67,
2021-10-16 07:00:00,2021-10-16 08:00:00,,,,,,1.56,5.5,8.85,,,3.09,
2021-10-16 08:00:00,2021-10-16 09:00:00,,,,,,1.49,7.0,10.12,,,3.85,
2021-10-16 09:00:00,2021-10-16 10:00:00,,,,,,1.05,20.33,0.0,,,,
2021-10-16 10:00:00,2021-10-16 11:00:00,,,,,,0.47,29.75,0.0,,,,
2021-10-16 11:00:00,2021-10-16 12:00:00,,,,,,0.72,28.25,1.34,,,0.57,
2021-10-16 12:00:00,2021-10-16 13:00:00,,,,,,,,,,,,
2021-10-16 13:00:00,2021-10-16 14:00:00,,,,,,,20.75,0.0,,,,
2021-10-16 14:00:00,2021-10-16 15:00:00,,,,,,0.64,29.0,0.0,,,,
2021-10-16 15:00:00,2021-10-16 16:00:00,,,,,,0.66,25.5,0.0,,,,
2021-10-16 16:00:00,2021-10-16 17:00:00,,,,,,1.49,18.0,0.02,,,,
2021-10-16 17:00:00,2021-10-16 18:00:00,,,,,,1.73,25.0,1.67,,,0.37,
2021-10-16 18:00:00,2021-10-16 19:00:00,,,,,,1.76,33.0,1.95,,,0.92,
2021-10-16 19:00:00,2021-10-16 20:00:00,,,,,,1.48,33.75,1.99,,,1.19,
2021-10-16 20:00:00,2021-10-16 21:00:00,,,,,,1.7,38.5,2.33,,,1.52,
2021-10-16 21:00:00,2021-10-16 22:00:00,,,,,,1.7,33.75,2.24,,,3.74,
2021-10-16 22:00:00,2021-10-16 23:00:00,,,,,,1.55,31.25,4.59,,,1.25,
2021-10-16 23:00:00,2021-10-17 00:00:00,,,,,,1.48,26.0,5.29,,,2.52,
2021-10-17 00:00:00,2021-10-17 01:00:00,,,,,,1.5,16.0,5.22,,,1.73,
2021-10-17 01:00:00,2021-10-17 02:00:00,,,,,,,,,,,,
2021-10-17 02:00:00,2021-10-17 03:00:00,,,,,,,,,,,,
2021-10-17 03:00:00,2021-10-17 04:00:00,,,,,,,,,,,,
2021-10-17 04:00:00,2021-10-17 05:00:00,,,,,,,,,,,,
2021-10-17 05:00:00,2021-10-17 06:00:00,,,,,,,,,,,,
2021-10-17 06:00:00,2021-10-17 07:00:00,,,,,,,,,,,,
2021-10-17 07:00:00,2021-10-17 08:00:00,,,,,,,,,,,,
2021-10-17 08:00:00,2021-10-17 09:00:00,,,,,,,,,,,,
2021-10-17 09:00:00,2021-10-17 10:00:00,,,,,,,,,,,,
2021-10-17 10:00:00,2021-10-17 11:00:00,,,,,,,,,,,,
2021-10-17 11:00:00,2021-10-17 12:00:00,,,,,,,,,,,,
2021-10-17 12:00:00,2021-10-17 13:00:00,,,,,,,,,,,,
2021-10-17 13:00:00,2021-10-17 14:00:00,,,,,,,,,,,,
2021-10-17 14:00:00,2021-10-17 15:00:00,,,,,,,,,,,,
2021-10-17 15:00:00,2021-10-17 16:00:00,,,,,,,,,,,,
2021-10-17 16:00:00,2021-10-17 17:00:00,,,,,,,,,,,,
2021-10-17 17:00:00,2021-10-17 18:00:00,,,,,,,,,,,,
2021-10-17 18:00:00,2021-10-17 19:00:00,,,,,,,,,,,,
2021-10-17 19:00:00,2021-10-17 20:00:00,,,,,,,,,,,,
2021-10-17 20:00:00,2021-10-17 21:00:00,,,,,,,,,,,,
2021-10-17 21:00:00,2021-10-17 22:00:00,,,,,,,,,,,,
2021-10-17 22:00:00,2021-10-17 23:00:00,,,,,,,,,,,,
2021-10-17 23:00:00,2021-10-18 00:00:00,,,,,,,,,,,,
2021-10-18 00:00:00,2021-10-18 01:00:00,,,,,,,,,,,,
2021-10-18 01:00:00,2021-10-18 02:00:00,,,,,,,,,,,,
2021-10-18 02:00:00,2021-10-18 03:00:00,,,,,,,,,,,,
2021-10-18 03:00:00,2021-10-18 04:00:00,,,,,,,,,,,,
2021-10-18 04:00:00,2021-10-18 05:00:00,,,,,,,,,,,,
2021-10-18 05:00:00,2021-10-18 06:00:00,,,,,,,,,,,,
2021-10-18 06:00:00,2021-10-18 07:00:00,,,,,,,,,,,,
2021-10-18 07:00:00,2021-10-18 08:00:00,,,,,,,,,,,,
2021-10-18 08:00:00,2021-10-18 09:00:00,,,,,,,,,,,,
2021-10-18 09:00:00,2021-10-18 10:00:00,,,,,,,,,,,,
2021-10-18 10:00:00,2021-10-18 11:00:00,,,,,,,,,,,,
2021-10-18 11:00:00,2021-10-18 12:00:00,,,,,,1.48,46.0,1.65,,,1.02,
2021-10-18 12:00:00,2021-10-18 13:00:00,,,,,,1.56,45.25,0.73,,,0.47,
2021-10-18 13:00:00,2021-10-18 14:00:00,,,,,,1.63,46.5,1.77,,,0.76,
2021-10-18 14:00:00,2021-10-18 15:00:00,,,,,,,,,,,,
2021-10-18 15:00:00,2021-10-18 16:00:00,,,,,,,,,,,,
2021-10-18 16:00:00,2021-10-18 17:00:00,,,,,,,,,,,,
2021-10-18 17:00:00,2021-10-18 18:00:00,,,,,,1.72,44.67,2.84,,,1.23,
2021-10-18 18:00:00,2021-10-18 19:00:00,,,,,,1.75,39.75,2.58,,,2.89,
2021-10-18 19:00:00,2021-10-18 20:00:00,,,,,,1.81,37.25,2.6,,,1.73,
2021-10-18 20:00:00,2021-10-18 21:00:00,,,,,,1.66,29.75,2.87,,,3.14,
2021-10-18 21:00:00,2021-10-18 22:00:00,,,,,,1.58,26.75,2.93,,,3.67,
2021-10-18 22:00:00,2021-10-18 23:00:00,,,,,,1.58,26.5,5.25,,,3.14,
2021-10-18 23:00:00,2021-10-19 00:00:00,,,,,,1.5,24.33,5.3,,,3.17,
2021-10-19 00:00:00,2021-10-19 01:00:00,,,,,,1.42,21.75,4.65,,,2.58,
2021-10-19 01:00:00,2021-10-19 02:00:00,,,,,,1.38,14.25,3.44,,,2.15,
2021-10-19 02:00:00,2021-10-19 03:00:00,,,,,,1.28,10.25,3.71,,,4.13,
2021-10-19 03:00:00,2021-10-19 04:00:00,,,,,,1.33,7.75,3.6,,,5.44,
2021-10-19 04:00:00,2021-10-19 05:00:00,,,,,,1.3,6.0,3.55,,,4.2,
2021-10-19 05:00:00,2021-10-19 06:00:00,,,,,,1.16,5.0,4.46,,,2.99,
