From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-01-25 18:00:00,2023-01-25 19:00:00,91.75,179.25,6.58,21.1,16.6,67.1,11.8,1.53,7.78,,,,,,,1.3,285.25,,,0.0
2023-01-25 19:00:00,2023-01-25 20:00:00,99.0,188.5,3.7,21.62,14.5,66.15,13.15,1.37,7.75,,,,,,,1.45,291.5,,,0.0
2023-01-25 20:00:00,2023-01-25 21:00:00,100.25,209.25,3.08,20.35,13.32,66.67,10.9,1.3,7.78,,,,,,,1.5,293.0,,,0.0
2023-01-25 21:00:00,2023-01-25 22:00:00,92.25,210.25,2.3,19.8,12.4,67.53,10.65,1.24,7.62,,,,,,,1.27,296.25,,,0.0
2023-01-25 22:00:00,2023-01-25 23:00:00,97.0,219.75,2.22,19.6,12.25,69.9,11.95,1.32,6.95,,,,,,,1.12,304.5,,,0.0
2023-01-25 23:00:00,2023-01-26 00:00:00,103.25,223.0,2.95,20.08,13.07,70.55,10.17,1.2,6.8,,,,,,,1.23,279.75,,,0.0
2023-01-26 00:00:00,2023-01-26 01:00:00,105.5,226.25,3.08,20.0,13.12,72.03,10.22,1.11,6.88,,,,,,,1.12,302.75,,,0.0
2023-01-26 01:00:00,2023-01-26 02:00:00,103.0,220.0,3.28,20.23,13.42,74.15,9.8,1.17,6.07,,,,,,,1.15,298.0,,,0.0
2023-01-26 02:00:00,2023-01-26 03:00:00,98.25,198.25,2.83,20.48,13.18,74.05,9.05,1.13,7.12,,,,,,,1.6,311.5,,,0.0
2023-01-26 03:00:00,2023-01-26 04:00:00,89.0,178.25,1.75,19.57,11.85,72.73,9.05,0.98,9.97,,,,,,,1.58,326.5,,,0.0
2023-01-26 04:00:00,2023-01-26 05:00:00,75.5,150.5,1.57,14.97,9.25,68.15,7.02,0.86,15.62,,,,,,,1.55,335.0,,,0.0
2023-01-26 05:00:00,2023-01-26 06:00:00,73.75,148.5,1.4,12.97,8.02,65.5,7.55,0.82,17.92,,,,,,,1.45,337.25,,,0.0
2023-01-26 06:00:00,2023-01-26 07:00:00,74.5,153.5,1.3,14.03,8.48,63.77,8.22,0.84,16.27,,,,,,,1.65,331.75,,,0.0
2023-01-26 07:00:00,2023-01-26 08:00:00,83.5,180.75,1.75,16.82,10.38,63.5,7.77,0.94,10.95,,,,,,,1.38,327.5,,,0.0
2023-01-26 08:00:00,2023-01-26 09:00:00,99.25,218.0,3.47,17.62,12.18,63.83,8.45,1.08,11.85,,,,,,,1.52,322.0,,,0.0
2023-01-26 09:00:00,2023-01-26 10:00:00,113.5,243.0,5.25,20.55,15.2,67.47,8.03,1.08,18.83,,,,,,,1.8,331.5,,,0.0
2023-01-26 10:00:00,2023-01-26 11:00:00,122.5,235.25,3.8,20.6,14.02,69.02,9.1,0.96,26.95,,,,,,,1.48,318.25,,,0.0
2023-01-26 11:00:00,2023-01-26 12:00:00,120.25,212.75,2.85,18.6,12.2,65.68,8.8,0.89,35.2,,,,,,,1.75,323.25,,,0.0
2023-01-26 12:00:00,2023-01-26 13:00:00,115.75,203.0,2.47,15.2,10.07,60.9,11.3,0.8,48.7,,,,,,,1.77,314.75,,,0.0
2023-01-26 13:00:00,2023-01-26 14:00:00,109.0,191.0,1.88,13.65,8.82,55.0,12.18,0.78,56.45,,,,,,,1.67,307.33,,,0.0
2023-01-26 14:00:00,2023-01-26 15:00:00,106.0,183.75,1.82,12.22,7.98,47.88,14.43,0.74,64.78,0.3,8.53,0.27,0.3,,,1.65,316.25,,,0.0
2023-01-26 15:00:00,2023-01-26 16:00:00,107.0,179.0,2.0,14.12,9.15,50.05,10.68,0.82,68.58,0.3,12.48,0.3,0.3,,,1.35,285.25,,,0.0
2023-01-26 16:00:00,2023-01-26 17:00:00,110.75,187.5,1.62,15.52,9.58,49.97,11.88,0.91,75.43,0.38,17.32,0.3,0.32,,,1.1,288.5,,,0.0
2023-01-26 17:00:00,2023-01-26 18:00:00,118.0,243.0,9.07,45.15,31.4,50.55,12.18,1.56,36.58,0.43,21.35,0.38,0.47,,,0.77,268.25,,,0.0
2023-01-26 18:00:00,2023-01-26 19:00:00,130.25,335.5,5.55,48.85,30.47,49.92,10.4,1.79,23.88,0.55,27.2,0.75,1.08,,,1.05,291.25,,,0.0
2023-01-26 19:00:00,2023-01-26 20:00:00,129.5,284.0,1.52,33.15,18.9,51.75,11.75,1.29,37.15,0.65,27.7,0.7,0.83,,,1.28,316.0,,,0.0
2023-01-26 20:00:00,2023-01-26 21:00:00,126.25,227.25,1.3,21.7,12.6,48.85,10.15,1.0,44.47,0.57,27.52,0.57,0.88,,,1.5,314.75,,,0.0
2023-01-26 21:00:00,2023-01-26 22:00:00,112.0,196.25,1.25,17.07,10.07,48.95,9.98,1.03,48.95,0.5,25.75,0.45,0.67,,,1.62,311.75,,,0.0
2023-01-26 22:00:00,2023-01-26 23:00:00,120.25,211.75,1.22,17.08,10.07,47.23,9.7,0.98,40.0,0.5,23.8,0.35,0.55,,,2.05,309.25,,,0.0
2023-01-26 23:00:00,2023-01-27 00:00:00,123.0,223.25,1.03,16.55,9.65,43.25,10.7,0.87,44.15,0.45,21.55,0.3,0.43,,,1.95,320.0,,,0.0
2023-01-27 00:00:00,2023-01-27 01:00:00,120.75,216.5,1.2,14.62,8.78,39.82,13.03,0.77,48.93,0.4,19.78,0.3,0.33,,,1.85,307.25,,,0.0
2023-01-27 01:00:00,2023-01-27 02:00:00,120.25,217.0,1.45,21.12,12.4,40.35,13.27,0.95,32.6,0.4,19.55,0.3,0.3,,,1.7,294.0,,,0.0
2023-01-27 02:00:00,2023-01-27 03:00:00,135.0,255.25,1.38,21.52,12.57,38.72,11.93,0.88,34.5,0.4,20.22,0.3,0.3,,,1.65,274.5,,,0.0
2023-01-27 03:00:00,2023-01-27 04:00:00,130.75,260.0,1.1,19.32,11.2,37.2,11.3,0.78,40.88,0.4,20.82,0.3,0.3,,,1.78,274.0,,,0.0
2023-01-27 04:00:00,2023-01-27 05:00:00,112.5,213.75,1.18,16.12,9.55,35.45,12.35,0.7,54.52,0.4,20.9,0.2,0.3,,,1.95,291.5,,,0.0
2023-01-27 05:00:00,2023-01-27 06:00:00,101.25,181.25,1.12,15.38,9.1,33.35,13.6,0.62,63.27,0.35,20.18,0.2,0.3,,,1.7,279.5,,,0.0
2023-01-27 06:00:00,2023-01-27 07:00:00,87.75,160.5,1.3,14.73,8.85,32.4,13.1,0.58,68.72,0.3,20.05,0.2,0.25,,,1.88,285.75,,,0.0
2023-01-27 07:00:00,2023-01-27 08:00:00,83.75,149.75,1.45,15.75,9.55,31.88,14.65,0.6,70.67,0.3,19.55,0.2,0.2,,,1.73,292.25,,,0.0
2023-01-27 08:00:00,2023-01-27 09:00:00,83.0,144.0,1.85,17.1,10.6,31.85,15.75,0.67,71.55,0.3,19.25,0.2,0.2,,,1.65,301.5,,,0.0
2023-01-27 09:00:00,2023-01-27 10:00:00,87.0,168.0,5.8,28.15,19.65,31.05,16.8,0.65,79.25,0.3,19.6,0.2,0.3,,56.0,2.15,316.0,237.0,24.1,0.0
2023-01-27 10:00:00,2023-01-27 11:00:00,,,3.8,23.9,15.85,26.9,,,66.65,,,,,,55.0,2.2,333.5,261.0,24.3,0.0
2023-01-27 11:00:00,2023-01-27 12:00:00,72.0,138.0,5.2,14.5,11.95,33.72,12.55,0.76,125.05,0.17,9.77,0.1,0.17,,,2.38,330.25,,,0.0
2023-01-27 12:00:00,2023-01-27 13:00:00,70.0,135.75,1.03,13.33,7.93,32.57,15.65,0.79,138.18,0.2,12.9,0.17,0.2,,,2.38,320.0,,,0.0
2023-01-27 13:00:00,2023-01-27 14:00:00,64.75,130.0,1.52,13.27,8.28,31.02,15.07,0.77,150.47,0.2,13.93,0.17,0.2,,,2.35,326.5,,,0.0
2023-01-27 14:00:00,2023-01-27 15:00:00,63.33,128.33,1.48,13.75,8.5,28.65,16.9,0.74,156.75,0.2,11.15,0.2,0.23,,,1.87,320.0,,,0.0
2023-01-27 15:00:00,2023-01-27 16:00:00,62.0,123.75,1.58,13.85,8.62,28.92,14.75,0.73,156.72,0.2,7.92,0.35,0.35,,,1.82,345.5,,,0.0
2023-01-27 16:00:00,2023-01-27 17:00:00,62.0,121.0,1.8,13.2,8.5,24.27,12.6,0.72,138.3,0.2,8.4,0.2,0.2,,39.0,1.65,335.5,57.0,26.6,0.0
2023-01-27 17:00:00,2023-01-27 18:00:00,58.0,128.0,1.65,16.35,10.0,26.88,14.82,0.77,128.38,0.17,6.05,0.1,0.12,,44.5,1.3,331.5,21.75,26.05,0.0
2023-01-27 18:00:00,2023-01-27 19:00:00,,,4.3,29.4,19.1,24.3,12.5,,73.05,,,,,,52.5,1.3,331.0,11.0,25.15,0.0
2023-01-27 19:00:00,2023-01-27 20:00:00,97.0,196.0,1.18,34.0,19.03,29.6,6.45,1.17,81.15,0.3,4.82,0.08,0.17,,54.25,1.4,320.75,11.0,24.75,0.0
2023-01-27 20:00:00,2023-01-27 21:00:00,109.5,235.75,4.25,54.62,32.53,33.25,,1.63,50.28,0.43,9.47,0.12,0.25,,56.5,0.85,251.5,11.0,24.32,0.0
2023-01-27 21:00:00,2023-01-27 22:00:00,144.5,334.0,7.52,69.93,43.33,36.98,,1.75,18.55,0.58,13.8,0.23,0.38,,58.25,0.7,214.25,11.0,24.18,0.0
2023-01-27 22:00:00,2023-01-27 23:00:00,154.25,325.5,4.45,68.9,40.28,37.43,,1.97,21.78,0.72,20.9,0.3,0.65,,58.0,0.75,229.0,11.0,24.05,0.0
2023-01-27 23:00:00,2023-01-28 00:00:00,154.75,318.25,7.43,72.97,44.85,40.85,8.7,1.87,21.9,0.83,27.2,0.45,0.88,,59.75,0.85,257.25,11.0,23.67,0.0
2023-01-28 00:00:00,2023-01-28 01:00:00,132.75,290.5,1.6,29.98,17.25,39.45,14.27,0.89,65.62,0.78,28.7,0.43,0.9,,59.5,1.25,288.5,11.0,23.38,0.0
2023-01-28 01:00:00,2023-01-28 02:00:00,86.25,192.5,0.95,23.1,13.03,38.3,13.1,0.72,74.22,0.65,26.17,0.35,0.7,,58.5,1.05,241.25,11.0,23.17,0.0
2023-01-28 02:00:00,2023-01-28 03:00:00,75.75,158.0,1.02,21.95,12.52,35.6,12.75,0.68,80.0,0.55,23.88,0.3,0.55,,58.75,1.15,252.75,11.0,22.98,0.0
2023-01-28 03:00:00,2023-01-28 04:00:00,74.75,150.0,1.1,15.4,9.1,32.3,13.37,0.52,98.35,0.43,22.48,0.3,0.45,,56.5,1.2,267.5,11.0,22.98,0.0
2023-01-28 04:00:00,2023-01-28 05:00:00,61.5,131.0,1.3,14.83,8.9,30.9,14.12,0.52,102.35,0.4,21.43,0.22,0.35,,55.25,1.02,258.75,11.0,23.0,0.0
2023-01-28 05:00:00,2023-01-28 06:00:00,63.0,134.25,1.1,17.15,10.03,29.9,13.2,0.61,84.58,0.3,20.62,0.2,0.3,,59.5,0.85,246.25,10.25,22.58,0.0
2023-01-28 06:00:00,2023-01-28 07:00:00,70.25,146.25,1.55,29.1,16.73,31.45,10.3,0.97,60.48,0.32,20.1,0.2,0.3,,60.5,1.05,237.0,11.75,22.45,0.0
2023-01-28 07:00:00,2023-01-28 08:00:00,107.75,208.5,10.43,59.05,39.9,34.8,11.85,1.45,27.92,0.47,20.7,0.25,0.38,,60.75,1.0,221.25,41.25,22.53,0.0
2023-01-28 08:00:00,2023-01-28 09:00:00,153.0,314.5,15.58,50.65,39.6,37.75,12.0,1.32,31.05,0.65,27.75,0.3,0.5,,52.25,1.32,237.25,136.0,23.55,0.0
2023-01-28 09:00:00,2023-01-28 10:00:00,125.75,294.0,2.78,18.45,12.07,36.95,13.05,0.53,125.6,0.6,26.88,0.3,0.5,,40.75,1.8,274.75,244.0,24.38,0.0
2023-01-28 10:00:00,2023-01-28 11:00:00,68.0,175.25,2.45,18.32,11.72,33.27,23.3,0.46,128.45,0.38,14.12,0.17,0.3,,39.0,1.77,276.5,328.75,25.05,0.0
2023-01-28 11:00:00,2023-01-28 12:00:00,63.0,143.0,2.4,19.9,12.6,34.7,,0.45,135.5,0.3,9.1,0.1,0.3,,36.0,1.6,286.0,366.0,25.6,0.0
2023-01-28 12:00:00,2023-01-28 13:00:00,,,,,,,,,,,,,,,,,,,,
2023-01-28 13:00:00,2023-01-28 14:00:00,,,,,0.0,,,0.0,64.75,,,,,,21.0,1.45,315.0,361.0,27.65,0.0
2023-01-28 14:00:00,2023-01-28 15:00:00,,,1.9,14.3,9.15,24.55,14.8,0.6,107.27,0.15,12.55,0.15,0.2,,17.67,1.27,333.0,304.33,28.03,0.0
2023-01-28 15:00:00,2023-01-28 16:00:00,,,3.68,15.28,11.12,27.05,16.07,0.57,157.85,0.17,11.0,0.1,0.17,,16.25,1.2,94.75,212.0,28.27,0.0
2023-01-28 16:00:00,2023-01-28 17:00:00,28.0,69.0,0.97,15.25,8.93,23.38,11.25,0.64,156.07,0.15,14.55,0.1,0.2,,17.0,1.05,254.0,102.0,28.35,0.0
2023-01-28 17:00:00,2023-01-28 18:00:00,36.0,107.0,20.07,84.12,61.05,28.32,9.28,1.64,73.53,0.15,17.83,0.15,0.25,,35.75,0.9,81.25,21.75,27.4,0.0
2023-01-28 18:00:00,2023-01-28 19:00:00,76.25,318.25,139.9,130.8,183.32,36.42,7.7,3.82,15.35,0.28,21.23,0.33,0.75,,44.25,0.73,111.0,11.25,26.47,0.0
2023-01-28 19:00:00,2023-01-28 20:00:00,145.0,618.5,47.27,103.32,93.43,50.72,10.7,2.79,17.88,0.53,30.68,0.88,2.1,,49.5,0.88,139.25,11.25,25.85,0.0
2023-01-28 20:00:00,2023-01-28 21:00:00,194.0,623.75,65.47,106.45,109.85,55.55,10.28,4.0,11.98,0.75,45.18,1.3,3.1,,51.5,0.88,188.5,11.0,25.45,0.0
2023-01-28 21:00:00,2023-01-28 22:00:00,223.25,633.0,104.0,101.8,138.73,63.12,10.8,4.68,9.95,1.15,45.3,1.48,3.58,,55.0,0.68,163.5,11.0,24.95,0.0
2023-01-28 22:00:00,2023-01-28 23:00:00,240.0,735.0,48.55,85.43,84.92,65.22,7.95,3.11,7.6,1.3,41.7,1.5,3.5,,57.0,0.68,137.25,11.0,24.7,0.0
2023-01-28 23:00:00,2023-01-29 00:00:00,185.0,606.0,44.08,75.18,75.8,57.45,9.9,2.1,6.65,1.2,39.88,1.52,3.53,,60.5,0.65,120.0,11.0,24.4,0.0
2023-01-29 00:00:00,2023-01-29 01:00:00,157.25,513.5,25.47,59.3,52.25,61.45,11.5,1.45,6.55,1.05,38.17,1.37,3.27,,64.5,0.88,142.25,11.0,23.97,0.0
2023-01-29 01:00:00,2023-01-29 02:00:00,126.75,358.0,20.2,58.12,47.35,61.55,10.5,1.1,6.38,0.9,48.93,1.55,3.65,,65.0,0.88,123.25,11.0,23.73,0.0
2023-01-29 02:00:00,2023-01-29 03:00:00,107.5,291.75,19.62,63.27,49.62,60.55,12.35,0.96,8.0,0.75,65.0,1.75,4.22,,64.25,0.95,122.25,11.0,23.65,0.0
2023-01-29 03:00:00,2023-01-29 04:00:00,94.5,226.0,7.63,56.5,36.25,58.8,11.6,0.69,12.93,0.65,80.98,1.9,4.88,,62.25,1.03,165.0,11.0,23.55,0.0
2023-01-29 04:00:00,2023-01-29 05:00:00,85.25,195.5,7.22,47.4,31.1,55.93,11.05,0.85,12.68,0.6,70.35,1.55,3.92,,62.75,0.97,174.75,11.0,23.5,0.0
2023-01-29 05:00:00,2023-01-29 06:00:00,92.25,221.0,7.33,45.38,30.07,51.5,8.57,0.72,15.1,0.6,57.7,1.2,3.08,,62.5,0.95,129.75,11.0,23.43,0.0
2023-01-29 06:00:00,2023-01-29 07:00:00,92.75,225.75,14.7,44.17,35.45,49.08,7.85,0.87,10.62,0.6,48.48,0.97,2.48,,66.0,0.82,129.5,12.0,23.05,0.0
2023-01-29 07:00:00,2023-01-29 08:00:00,91.25,207.5,13.05,44.8,34.42,54.05,10.53,0.9,24.18,0.6,41.88,0.75,2.0,,62.0,1.12,141.0,39.5,23.3,0.0
2023-01-29 08:00:00,2023-01-29 09:00:00,101.25,239.5,5.5,33.33,22.18,52.92,11.93,0.78,51.5,0.55,36.75,0.65,1.65,,53.75,1.45,223.5,127.5,24.43,0.0
2023-01-29 09:00:00,2023-01-29 10:00:00,99.25,241.5,5.62,34.17,22.75,52.48,11.8,0.76,87.1,0.5,34.12,0.6,1.35,,45.0,1.75,135.25,184.25,25.75,0.0
2023-01-29 10:00:00,2023-01-29 11:00:00,95.25,242.5,5.55,26.1,18.38,52.08,12.3,0.57,112.7,0.53,32.55,0.6,1.35,,40.0,1.23,125.75,262.0,26.62,0.0
2023-01-29 11:00:00,2023-01-29 12:00:00,83.5,210.75,2.2,18.3,11.55,47.6,9.83,0.49,136.3,0.43,30.38,0.5,1.07,,35.75,1.45,223.25,172.5,27.2,0.0
2023-01-29 12:00:00,2023-01-29 13:00:00,63.5,149.0,2.37,23.4,14.4,44.47,8.45,0.48,105.88,0.4,28.7,0.43,0.95,,51.25,1.48,171.5,108.0,26.5,0.75
2023-01-29 13:00:00,2023-01-29 14:00:00,57.5,143.5,3.7,21.62,14.53,46.2,8.2,0.44,109.68,0.33,26.9,0.35,0.82,,45.25,1.48,127.25,302.5,26.85,0.0
2023-01-29 14:00:00,2023-01-29 15:00:00,49.5,121.0,4.05,23.18,15.62,41.52,11.12,0.4,121.32,0.27,26.55,0.3,0.7,,35.5,1.7,67.5,249.0,27.77,0.0
2023-01-29 15:00:00,2023-01-29 16:00:00,45.75,132.5,4.1,23.23,15.7,38.4,8.72,0.41,112.62,0.2,27.05,0.32,0.7,,35.75,1.82,65.0,172.5,27.98,0.0
2023-01-29 16:00:00,2023-01-29 17:00:00,43.25,123.75,2.12,17.6,11.1,34.95,9.55,0.33,120.08,0.2,26.95,0.32,0.7,,34.5,1.57,28.75,80.0,27.77,0.0
2023-01-29 17:00:00,2023-01-29 18:00:00,40.75,98.25,2.02,29.38,17.27,35.12,7.4,0.49,89.17,0.2,26.38,0.3,0.7,,49.25,1.1,175.25,22.5,26.95,0.0
2023-01-29 18:00:00,2023-01-29 19:00:00,47.5,110.5,1.48,29.12,16.7,36.58,5.72,0.58,71.25,0.2,26.0,0.3,0.7,,55.5,1.02,345.5,10.0,26.18,0.0
2023-01-29 19:00:00,2023-01-29 20:00:00,56.5,124.25,2.83,40.73,23.92,36.4,5.1,0.75,55.67,0.2,26.2,0.3,0.7,,58.0,1.32,22.25,10.0,25.85,0.0
2023-01-29 20:00:00,2023-01-29 21:00:00,67.5,167.25,2.23,32.28,19.0,38.15,6.1,0.73,67.62,0.2,25.48,0.3,0.6,,59.0,1.67,35.0,10.0,25.65,0.0
2023-01-29 21:00:00,2023-01-29 22:00:00,84.0,173.0,2.1,33.15,19.33,40.7,7.65,0.78,67.83,0.25,24.9,0.3,0.6,,62.5,1.85,43.0,10.0,25.32,0.0
2023-01-29 22:00:00,2023-01-29 23:00:00,98.0,192.0,2.7,28.38,17.3,42.27,3.67,0.84,52.6,0.3,23.88,0.3,0.53,,68.75,1.53,81.25,10.0,24.77,0.0
2023-01-29 23:00:00,2023-01-30 00:00:00,99.75,198.5,3.58,26.07,16.77,43.4,7.87,0.87,43.67,0.3,23.65,0.3,0.5,,73.75,1.25,76.0,10.0,24.37,0.0
2023-01-30 00:00:00,2023-01-30 01:00:00,98.0,209.75,2.18,17.75,11.2,45.23,12.3,0.9,46.78,0.3,23.9,0.3,0.5,,76.25,1.38,85.25,10.0,24.2,0.0
2023-01-30 01:00:00,2023-01-30 02:00:00,97.75,184.25,1.68,17.92,10.9,47.5,9.3,0.95,44.65,0.3,23.8,0.3,0.43,,78.25,1.12,74.0,10.0,24.1,0.0
2023-01-30 02:00:00,2023-01-30 03:00:00,105.0,184.5,1.2,14.83,8.85,49.15,10.5,1.0,39.1,0.32,23.43,0.27,0.4,,79.5,2.42,338.25,10.0,23.85,0.0
2023-01-30 03:00:00,2023-01-30 04:00:00,108.0,184.75,1.02,15.15,8.9,49.67,11.4,1.06,49.4,0.4,19.02,0.2,0.33,,77.75,1.88,184.5,10.0,24.08,0.0
2023-01-30 04:00:00,2023-01-30 05:00:00,116.5,203.75,1.18,13.35,8.07,50.2,8.9,0.96,62.42,0.4,17.02,0.2,0.3,,72.25,2.45,322.0,10.0,24.27,0.0
2023-01-30 05:00:00,2023-01-30 06:00:00,120.5,207.25,1.1,14.58,8.62,50.33,12.12,0.88,65.78,0.4,16.12,0.2,0.3,,69.75,2.05,221.33,10.0,24.17,0.0
2023-01-30 06:00:00,2023-01-30 07:00:00,120.0,195.75,1.52,13.5,8.43,46.4,11.78,0.71,60.4,0.4,15.55,0.2,0.3,,67.5,2.08,101.25,10.25,24.2,0.0
2023-01-30 07:00:00,2023-01-30 08:00:00,89.0,150.75,3.4,16.93,11.75,40.15,11.27,0.49,61.4,0.35,15.07,0.2,0.3,,65.25,3.07,42.0,37.75,24.45,0.0
2023-01-30 08:00:00,2023-01-30 09:00:00,56.25,99.0,4.72,17.78,13.3,37.55,12.43,0.54,61.35,0.3,14.77,0.2,0.3,,62.5,2.65,118.5,86.0,24.75,0.0
2023-01-30 09:00:00,2023-01-30 10:00:00,53.5,99.5,3.57,16.5,11.7,37.83,11.62,0.48,57.1,0.25,15.55,0.2,0.3,,66.0,1.68,192.25,104.75,24.7,0.0
2023-01-30 10:00:00,2023-01-30 11:00:00,45.75,89.0,4.1,20.15,14.07,37.48,12.8,0.63,58.48,0.2,16.85,0.2,0.38,,63.0,1.27,183.75,80.0,25.07,0.0
2023-01-30 11:00:00,2023-01-30 12:00:00,48.25,93.0,10.75,32.8,26.2,37.15,11.1,0.79,45.15,0.28,18.85,0.28,0.47,,65.25,1.77,82.75,59.0,25.15,0.0
2023-01-30 12:00:00,2023-01-30 13:00:00,49.25,94.5,5.53,26.53,18.57,35.95,10.53,0.74,45.2,0.3,20.43,0.3,0.5,,67.0,1.05,199.0,37.5,25.2,0.0
2023-01-30 13:00:00,2023-01-30 14:00:00,51.5,89.75,15.0,33.27,29.92,34.23,11.38,0.95,38.0,0.28,21.02,0.3,0.57,,68.75,1.5,80.0,69.5,25.3,0.0
2023-01-30 14:00:00,2023-01-30 15:00:00,55.0,98.25,13.82,32.0,28.25,33.28,11.37,0.86,39.52,0.38,11.73,0.3,0.7,,67.25,1.5,66.5,114.75,25.67,0.0
2023-01-30 15:00:00,2023-01-30 16:00:00,52.75,93.75,16.07,31.55,29.85,36.1,12.12,0.84,43.33,0.35,12.38,0.3,0.72,,68.0,2.25,98.75,55.25,26.0,0.0
2023-01-30 16:00:00,2023-01-30 17:00:00,44.5,84.5,11.9,31.3,26.33,38.58,14.1,0.88,38.83,0.3,15.62,0.35,0.8,,70.75,1.52,124.0,40.0,26.25,0.0
2023-01-30 17:00:00,2023-01-30 18:00:00,41.25,86.5,13.18,35.75,29.72,39.93,13.75,1.1,34.45,0.3,20.08,0.4,0.93,,69.75,1.62,129.75,14.75,26.17,0.0
2023-01-30 18:00:00,2023-01-30 19:00:00,52.75,104.5,3.73,32.52,20.32,42.68,11.75,1.02,24.38,0.38,22.8,0.43,0.92,,74.75,1.7,299.0,12.0,25.7,0.0
2023-01-30 19:00:00,2023-01-30 20:00:00,66.25,128.25,4.2,29.15,18.93,41.65,11.18,0.95,14.38,0.4,22.75,0.4,0.78,,78.5,1.48,240.25,12.0,25.3,0.0
2023-01-30 20:00:00,2023-01-30 21:00:00,77.75,135.0,3.42,26.0,16.6,42.57,8.95,0.95,13.5,0.47,22.07,0.38,0.7,,79.0,1.48,311.75,12.0,25.12,0.0
2023-01-30 21:00:00,2023-01-30 22:00:00,76.0,131.5,3.02,23.95,15.2,41.7,7.97,0.81,17.57,0.5,21.7,0.3,0.62,,79.25,1.52,298.25,12.0,25.05,0.0
2023-01-30 22:00:00,2023-01-30 23:00:00,61.25,107.25,1.93,15.75,9.93,39.27,7.98,0.65,28.27,0.47,21.23,0.3,0.53,,79.25,1.5,286.25,12.0,24.9,0.0
2023-01-30 23:00:00,2023-01-31 00:00:00,45.25,86.5,1.43,12.52,7.82,37.43,10.17,0.57,33.48,0.4,21.12,0.3,0.43,,80.0,1.53,291.75,11.75,24.67,0.0
2023-01-31 00:00:00,2023-01-31 01:00:00,43.5,78.75,1.35,13.55,8.3,36.08,15.53,0.66,31.97,0.4,20.85,0.22,0.35,,81.0,1.2,247.75,12.0,24.6,0.0
2023-01-31 01:00:00,2023-01-31 02:00:00,29.75,60.75,1.52,13.47,8.38,34.85,14.3,0.53,37.25,0.35,20.68,0.2,0.3,,81.0,1.05,251.25,11.75,24.58,0.0
2023-01-31 02:00:00,2023-01-31 03:00:00,26.75,48.25,1.15,8.35,5.4,33.0,13.93,0.49,40.48,0.3,21.25,0.2,0.3,,81.0,1.02,282.75,11.5,24.32,0.0
2023-01-31 03:00:00,2023-01-31 04:00:00,20.5,32.75,1.28,9.57,6.12,31.6,13.32,0.54,29.95,0.3,21.5,0.2,0.3,,81.0,0.85,262.0,11.0,24.12,0.0
2023-01-31 04:00:00,2023-01-31 05:00:00,20.75,36.25,1.83,12.95,8.35,30.48,16.02,0.52,30.68,0.23,21.75,0.2,0.3,,81.0,1.12,268.75,11.0,24.02,0.0
2023-01-31 05:00:00,2023-01-31 06:00:00,24.5,37.0,1.25,9.52,6.1,29.5,16.43,0.55,45.3,0.25,21.72,0.2,0.3,,81.0,1.62,293.5,11.0,23.93,0.0
2023-01-31 06:00:00,2023-01-31 07:00:00,23.75,44.0,1.25,11.3,7.03,28.82,17.77,0.58,33.03,0.3,20.82,0.2,0.3,,81.0,1.48,292.0,10.75,23.5,0.0
2023-01-31 07:00:00,2023-01-31 08:00:00,22.5,40.75,1.52,12.05,7.65,27.73,15.15,0.57,33.92,0.25,19.92,0.17,0.25,,81.5,1.77,291.25,26.75,23.52,0.0
2023-01-31 08:00:00,2023-01-31 09:00:00,21.75,39.5,1.8,11.05,7.32,28.48,16.83,0.61,46.75,0.23,18.85,0.15,0.23,,81.75,2.15,301.25,60.5,24.1,0.0
2023-01-31 09:00:00,2023-01-31 10:00:00,30.0,65.25,2.33,12.27,8.43,31.23,17.07,0.67,57.33,0.3,17.67,0.15,0.25,,80.75,2.25,315.5,175.75,24.77,0.0
2023-01-31 10:00:00,2023-01-31 11:00:00,44.0,84.25,2.25,12.22,8.35,34.85,16.25,0.52,79.55,0.3,16.27,0.2,0.28,,66.25,3.08,316.25,294.5,26.15,0.0
2023-01-31 11:00:00,2023-01-31 12:00:00,35.25,69.5,1.7,10.25,6.8,36.73,17.8,0.46,102.97,0.2,14.42,0.17,0.25,,63.0,3.02,317.5,280.0,26.68,0.0
2023-01-31 12:00:00,2023-01-31 13:00:00,37.0,66.25,1.6,10.47,6.9,37.2,18.8,0.48,104.95,0.2,13.58,0.2,0.22,,61.75,3.22,317.0,339.5,26.77,0.0
2023-01-31 13:00:00,2023-01-31 14:00:00,35.0,71.75,1.48,9.8,6.4,35.08,18.48,0.46,115.7,0.18,13.0,0.2,0.3,,58.75,2.85,307.25,320.25,27.27,0.0
2023-01-31 14:00:00,2023-01-31 15:00:00,35.5,67.0,1.53,9.43,6.25,32.97,19.55,0.45,113.05,0.1,13.52,0.2,0.27,,57.25,2.77,309.5,236.75,27.6,0.0
