From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-02-10 21:00:00,2023-02-10 22:00:00,115.75,283.5,3.65,63.55,36.8,25.75,17.43,0.97,4.88,1.5,,,,,24.93,80.5,1.07,103.5,10.5,18.02,0.0
2023-02-10 22:00:00,2023-02-10 23:00:00,104.5,234.5,1.4,44.13,24.62,17.28,18.3,0.7,14.83,1.35,,,,,32.75,79.75,1.17,44.0,7.75,18.12,0.0
2023-02-10 23:00:00,2023-02-11 00:00:00,80.5,174.0,2.97,36.42,21.77,15.25,17.65,0.54,18.02,0.97,,,,,34.23,80.0,1.05,25.75,7.0,18.03,0.0
2023-02-11 00:00:00,2023-02-11 01:00:00,70.25,184.0,1.0,39.8,21.97,15.4,12.53,0.49,11.55,0.75,,,,,34.35,80.0,1.25,34.5,7.0,17.75,0.0
2023-02-11 01:00:00,2023-02-11 02:00:00,63.75,123.75,0.93,39.0,21.5,15.03,13.82,0.48,11.93,0.7,,,,,28.0,80.0,1.23,58.25,6.75,17.82,0.0
2023-02-11 02:00:00,2023-02-11 03:00:00,66.0,121.25,4.3,44.72,27.27,19.1,16.93,0.64,1.35,0.78,,,,,21.55,82.25,1.05,42.5,9.5,17.62,0.0
2023-02-11 03:00:00,2023-02-11 04:00:00,81.0,179.75,2.85,35.67,21.3,14.9,12.8,0.52,5.17,0.78,,,,,21.45,85.25,1.02,110.25,10.25,16.77,0.0
2023-02-11 04:00:00,2023-02-11 05:00:00,64.25,162.25,23.75,35.55,38.23,26.78,9.52,0.59,0.1,0.7,,,,,21.6,89.5,0.85,163.0,11.0,16.05,0.0
2023-02-11 05:00:00,2023-02-11 06:00:00,67.0,157.0,15.1,31.12,28.82,20.15,7.38,0.59,1.3,0.8,,,,,24.85,91.5,0.9,151.5,11.0,15.75,0.0
2023-02-11 06:00:00,2023-02-11 07:00:00,74.5,155.25,8.13,31.13,23.17,16.2,7.23,0.66,4.15,0.9,,,,,32.48,90.75,1.0,171.0,18.5,16.1,0.0
2023-02-11 07:00:00,2023-02-11 08:00:00,82.75,137.75,5.65,32.85,22.05,15.4,11.75,0.81,11.5,1.05,,,,,34.08,86.5,1.15,117.0,61.5,17.27,0.0
2023-02-11 08:00:00,2023-02-11 09:00:00,101.5,151.0,5.32,30.6,20.57,14.43,11.28,0.73,27.0,1.15,,,,,34.35,78.75,1.4,96.25,119.75,19.12,0.0
2023-02-11 09:00:00,2023-02-11 10:00:00,92.75,152.75,5.52,35.62,23.42,16.4,14.75,0.66,49.47,0.97,,,,,28.45,68.0,1.2,103.25,164.75,21.35,0.0
2023-02-11 10:00:00,2023-02-11 11:00:00,104.75,167.0,3.25,25.3,16.12,11.28,34.58,0.58,74.58,0.85,,,,,23.25,65.0,1.68,13.5,212.5,22.38,0.0
2023-02-11 11:00:00,2023-02-11 12:00:00,112.75,192.75,1.52,17.85,10.7,7.5,35.77,0.54,109.05,0.8,,,,,23.25,60.75,1.95,240.33,236.75,23.62,0.0
2023-02-11 12:00:00,2023-02-11 13:00:00,107.75,195.0,1.25,16.5,9.8,6.85,31.9,0.55,125.75,0.7,,,,,23.15,58.25,1.85,93.5,202.0,24.48,0.0
2023-02-11 13:00:00,2023-02-11 14:00:00,102.25,204.75,1.15,14.88,8.85,6.2,24.62,0.53,131.03,0.7,,,,,26.48,55.75,1.75,265.75,164.0,24.88,0.0
2023-02-11 14:00:00,2023-02-11 15:00:00,98.75,189.0,1.07,15.52,9.12,6.38,21.05,0.51,136.0,0.67,,,,,33.98,53.75,1.53,240.0,112.25,25.08,0.0
2023-02-11 15:00:00,2023-02-11 16:00:00,92.5,149.25,0.85,18.1,10.33,7.22,17.3,0.49,127.9,0.6,,,,,34.65,53.75,1.17,332.0,59.5,24.8,0.0
2023-02-11 16:00:00,2023-02-11 17:00:00,82.5,137.0,0.95,32.3,17.93,12.58,12.95,0.49,106.4,0.6,,,,,34.77,58.25,0.88,35.0,18.5,23.75,0.0
2023-02-11 17:00:00,2023-02-11 18:00:00,83.5,151.75,1.22,42.58,23.65,16.55,13.07,0.66,72.02,0.67,,,,,28.95,64.25,1.2,46.5,7.0,22.53,0.0
2023-02-11 18:00:00,2023-02-11 19:00:00,109.0,212.25,1.15,48.42,26.65,18.68,14.28,0.85,42.38,1.17,,,,,22.8,69.75,1.17,50.75,8.75,21.57,0.0
2023-02-11 19:00:00,2023-02-11 20:00:00,121.75,234.0,0.82,38.83,21.35,14.92,10.82,0.61,43.2,1.23,,,,,21.83,71.25,1.38,33.25,10.0,20.68,0.0
2023-02-11 20:00:00,2023-02-11 21:00:00,87.75,173.5,0.95,34.0,18.88,13.2,11.95,0.63,40.2,0.97,,,,,21.5,73.25,1.1,26.75,10.25,19.95,0.0
2023-02-11 21:00:00,2023-02-11 22:00:00,85.25,169.25,0.93,32.45,18.0,12.62,12.12,0.64,32.48,0.9,,,,,24.27,74.25,1.43,38.5,10.25,19.57,0.0
2023-02-11 22:00:00,2023-02-11 23:00:00,77.0,157.5,0.75,36.98,20.27,14.2,11.68,0.54,22.42,0.88,,,,,32.85,78.5,1.15,112.75,7.5,18.25,0.0
2023-02-11 23:00:00,2023-02-12 00:00:00,65.5,134.75,0.92,37.15,20.5,14.38,8.78,0.47,20.35,0.65,,,,,34.32,81.0,1.02,18.75,6.5,17.4,0.0
2023-02-12 00:00:00,2023-02-12 01:00:00,58.75,117.25,0.72,35.97,19.73,13.83,13.12,0.44,17.7,0.53,,,,,34.45,81.5,1.05,61.0,6.5,17.02,0.0
2023-02-12 01:00:00,2023-02-12 02:00:00,56.0,106.75,0.77,36.88,20.23,14.18,10.68,0.45,12.17,0.55,,,,,28.83,86.0,1.0,14.75,6.75,16.12,0.0
2023-02-12 02:00:00,2023-02-12 03:00:00,60.5,114.25,1.2,30.28,17.05,11.97,13.82,0.46,14.83,0.53,,,,,21.4,87.25,1.05,99.5,9.25,16.03,0.0
2023-02-12 03:00:00,2023-02-12 04:00:00,67.0,130.0,12.68,34.23,28.5,19.98,11.48,0.57,0.3,0.6,,,,,21.52,90.25,0.85,186.75,10.75,15.18,0.0
2023-02-12 04:00:00,2023-02-12 05:00:00,73.75,154.0,14.6,31.83,28.8,20.12,9.85,0.55,,0.7,,,,,21.7,92.75,0.75,209.75,11.0,14.52,0.0
2023-02-12 05:00:00,2023-02-12 06:00:00,75.75,155.25,16.62,33.0,31.07,21.73,10.53,0.69,1.3,0.7,,,,,24.63,93.75,1.0,166.0,11.25,14.65,0.0
2023-02-12 06:00:00,2023-02-12 07:00:00,91.5,185.75,22.9,35.73,37.6,26.3,12.87,0.83,0.25,1.05,,,,,31.93,93.75,0.92,159.75,25.5,14.58,0.0
2023-02-12 07:00:00,2023-02-12 08:00:00,108.0,190.0,9.85,33.35,25.75,18.0,22.85,0.69,4.88,1.12,,,,,34.22,91.5,0.93,180.75,62.75,16.1,0.0
2023-02-12 08:00:00,2023-02-12 09:00:00,105.25,177.0,9.55,36.08,26.95,18.88,36.2,0.73,18.15,1.1,,,,,34.5,81.75,1.62,29.5,116.0,18.4,0.0
2023-02-12 09:00:00,2023-02-12 10:00:00,145.25,216.75,5.98,28.62,20.07,14.07,41.02,0.63,43.35,1.1,,,,,29.38,74.0,1.73,18.75,174.0,20.45,0.0
2023-02-12 10:00:00,2023-02-12 11:00:00,130.5,201.0,3.18,21.55,14.05,9.85,39.8,0.57,69.88,0.92,,,,,23.22,67.25,1.6,192.5,219.5,22.4,0.0
2023-02-12 11:00:00,2023-02-12 12:00:00,110.0,180.75,1.78,17.73,10.88,7.62,29.98,0.53,100.45,0.85,,,,,23.5,61.0,1.77,17.0,246.5,23.8,0.0
2023-02-12 12:00:00,2023-02-12 13:00:00,101.75,169.0,1.18,14.75,8.77,6.17,31.48,0.49,118.12,0.7,,,,,23.42,57.5,1.77,251.75,209.75,24.8,0.0
2023-02-12 13:00:00,2023-02-12 14:00:00,107.25,176.75,0.78,14.15,8.15,5.7,34.52,0.51,128.7,0.7,,,,,25.88,56.0,1.77,311.25,191.25,25.6,0.0
2023-02-12 14:00:00,2023-02-12 15:00:00,102.75,179.0,1.0,15.57,9.08,6.35,29.9,0.51,131.9,0.7,,,,,33.85,54.25,1.72,295.5,126.5,25.73,0.0
2023-02-12 15:00:00,2023-02-12 16:00:00,94.25,168.0,1.15,16.53,9.78,6.83,19.73,0.49,128.8,0.7,,,,,34.88,55.0,2.03,263.75,61.0,25.25,0.0
2023-02-12 16:00:00,2023-02-12 17:00:00,88.75,161.5,2.05,37.75,21.75,15.22,20.45,0.53,103.38,0.62,,,,,34.92,58.5,1.55,243.75,18.5,24.2,0.0
2023-02-12 17:00:00,2023-02-12 18:00:00,91.25,171.25,1.6,68.53,37.75,26.4,18.88,0.75,44.9,0.88,,,,,29.88,67.75,1.15,125.5,6.75,21.97,0.0
2023-02-12 18:00:00,2023-02-12 19:00:00,110.25,240.25,1.35,43.2,24.1,16.85,17.05,0.86,53.08,1.3,,,,,22.62,73.0,1.12,158.75,8.75,20.7,0.0
2023-02-12 19:00:00,2023-02-12 20:00:00,136.75,260.75,1.43,47.95,26.65,18.65,14.45,0.83,33.7,1.32,,,,,21.52,78.5,0.83,191.5,9.75,19.35,0.0
2023-02-12 20:00:00,2023-02-12 21:00:00,120.25,238.0,1.82,45.97,25.92,18.12,14.43,0.73,49.7,1.43,,,,,21.7,77.75,1.3,196.25,10.0,19.77,0.0
2023-02-12 21:00:00,2023-02-12 22:00:00,115.0,225.5,2.77,45.58,26.48,18.55,16.73,0.79,50.3,1.12,,,,,23.7,75.5,1.25,184.5,10.75,19.62,0.0
2023-02-12 22:00:00,2023-02-12 23:00:00,110.75,191.75,1.48,29.33,16.75,11.75,17.8,0.65,78.62,0.95,,,,,32.5,70.75,1.88,184.75,8.0,20.07,0.0
2023-02-12 23:00:00,2023-02-13 00:00:00,96.5,155.25,1.03,27.4,15.4,10.78,16.7,0.62,76.22,0.88,,,,,34.48,73.75,1.53,192.0,6.75,19.2,0.0
2023-02-13 00:00:00,2023-02-13 01:00:00,97.75,163.5,1.0,22.25,12.65,8.88,11.5,0.47,97.8,0.78,,,,,34.67,62.0,1.97,195.75,6.5,20.08,0.0
2023-02-13 01:00:00,2023-02-13 02:00:00,69.5,152.0,0.7,18.98,10.65,7.47,7.97,0.38,95.15,0.53,,,,,30.02,59.25,1.62,183.0,6.75,19.15,0.0
2023-02-13 02:00:00,2023-02-13 03:00:00,53.25,138.5,0.93,16.48,9.52,6.65,6.1,0.31,90.3,0.43,,,,,22.43,56.0,1.58,204.5,9.5,18.58,0.0
2023-02-13 03:00:00,2023-02-13 04:00:00,46.0,136.5,0.77,20.68,11.62,8.12,6.03,0.29,82.88,0.4,,,,,21.25,55.0,1.35,204.0,10.5,18.02,0.0
2023-02-13 04:00:00,2023-02-13 05:00:00,41.0,137.75,1.37,39.4,22.02,15.45,8.05,0.31,64.25,0.4,,,,,21.48,57.0,1.07,181.75,11.0,16.8,0.0
2023-02-13 05:00:00,2023-02-13 06:00:00,36.5,160.75,2.5,55.8,31.72,22.2,11.62,0.37,57.77,0.4,,,,,23.05,54.0,1.5,201.0,12.0,16.78,0.0
2023-02-13 06:00:00,2023-02-13 07:00:00,39.25,207.5,14.07,69.77,48.53,33.97,11.7,0.35,72.8,0.4,,,,,31.35,49.75,1.55,197.0,31.0,17.2,0.0
2023-02-13 07:00:00,2023-02-13 08:00:00,36.0,218.25,5.6,41.65,26.7,18.7,13.65,0.49,68.8,0.45,,,,,34.22,46.75,1.88,199.25,85.25,18.57,0.0
2023-02-13 08:00:00,2023-02-13 09:00:00,44.5,240.0,2.3,20.57,12.78,8.97,8.25,0.36,95.9,0.5,,,,,34.62,37.0,2.0,203.0,163.0,21.35,0.0
2023-02-13 09:00:00,2023-02-13 10:00:00,37.5,261.75,2.12,16.98,10.75,7.53,7.75,0.3,107.67,0.35,,,,,30.6,31.0,2.12,211.5,242.5,22.88,0.0
2023-02-13 10:00:00,2023-02-13 11:00:00,30.75,270.25,1.68,12.18,7.8,5.47,6.05,0.26,121.95,0.3,,,,,23.95,24.25,3.1,241.0,304.0,24.08,0.0
2023-02-13 11:00:00,2023-02-13 12:00:00,25.25,188.5,1.1,10.35,6.4,4.47,5.65,0.24,124.85,0.2,,,,,23.92,20.75,3.1,282.0,329.0,25.07,0.0
2023-02-13 12:00:00,2023-02-13 13:00:00,22.0,141.75,1.18,11.05,6.83,4.75,8.95,0.25,129.2,0.2,,,,,23.68,20.5,2.52,312.25,243.5,25.52,0.0
2023-02-13 13:00:00,2023-02-13 14:00:00,22.0,135.75,1.12,9.75,6.1,4.28,8.38,0.27,133.73,0.2,,,,,25.25,21.0,2.8,317.0,250.25,25.48,0.0
2023-02-13 14:00:00,2023-02-13 15:00:00,22.5,138.25,0.85,9.68,5.85,4.1,7.98,0.31,137.3,0.2,,,,,31.87,21.75,2.43,328.75,174.5,25.35,0.0
2023-02-13 15:00:00,2023-02-13 16:00:00,23.5,129.0,0.95,14.93,8.72,6.15,7.8,0.33,132.12,0.2,,,,,33.1,25.0,2.17,336.5,76.75,24.67,0.0
2023-02-13 16:00:00,2023-02-13 17:00:00,24.5,144.25,1.1,23.55,13.43,9.4,8.13,0.38,110.87,0.3,,,,,33.0,31.75,1.27,172.25,28.0,23.1,0.0
2023-02-13 17:00:00,2023-02-13 18:00:00,37.75,179.5,28.97,59.25,55.05,38.55,13.5,0.78,65.22,0.35,,,,,26.65,40.25,0.9,107.25,8.75,20.68,0.0
2023-02-13 18:00:00,2023-02-13 19:00:00,84.5,275.5,17.8,93.88,64.38,45.08,23.33,1.5,4.1,2.17,,,,,21.75,50.5,0.9,173.25,10.0,18.57,0.0
2023-02-13 19:00:00,2023-02-13 20:00:00,164.25,391.75,6.62,74.55,45.05,31.52,14.1,0.95,6.85,1.9,,,,,20.55,56.75,1.02,206.75,11.25,17.05,0.0
2023-02-13 20:00:00,2023-02-13 21:00:00,88.5,237.25,3.3,45.98,27.15,19.02,12.2,0.74,31.93,1.1,,,,,20.15,57.25,1.32,184.25,12.0,16.4,0.0
2023-02-13 21:00:00,2023-02-13 22:00:00,61.25,186.25,1.48,37.5,21.15,14.8,12.2,0.71,40.02,0.8,,,,,23.9,58.5,1.2,172.0,11.5,15.75,0.0
2023-02-13 22:00:00,2023-02-13 23:00:00,53.25,186.25,8.2,45.05,30.6,21.45,11.25,0.65,35.3,0.6,,,,,29.67,59.5,1.38,196.5,10.75,15.3,0.0
2023-02-13 23:00:00,2023-02-14 00:00:00,58.75,277.25,1.55,37.95,21.45,15.0,11.2,0.7,39.7,0.62,,,,,29.95,60.75,1.27,176.25,10.5,14.97,0.0
2023-02-14 00:00:00,2023-02-14 01:00:00,58.75,177.5,0.9,26.65,14.9,10.45,6.65,0.62,40.7,0.65,,,,,29.98,68.5,0.93,104.5,10.75,13.42,0.0
2023-02-14 01:00:00,2023-02-14 02:00:00,49.75,122.0,2.33,41.38,23.92,16.75,5.9,0.7,14.12,0.65,,,,,24.6,72.25,1.0,176.25,11.0,12.98,0.0
2023-02-14 02:00:00,2023-02-14 03:00:00,53.75,134.75,2.35,24.6,15.03,10.47,5.33,0.53,38.67,0.55,,,,,20.52,72.25,1.12,186.25,11.75,12.62,0.0
2023-02-14 03:00:00,2023-02-14 04:00:00,45.75,114.0,0.7,20.02,11.22,7.85,5.4,0.58,34.67,0.43,,,,,20.75,76.0,0.82,148.0,12.25,11.75,0.0
2023-02-14 04:00:00,2023-02-14 05:00:00,45.0,111.0,2.2,36.47,21.23,14.83,6.0,0.62,24.5,0.47,,,,,20.95,75.5,1.15,164.5,12.0,11.95,0.0
2023-02-14 05:00:00,2023-02-14 06:00:00,48.5,134.5,1.23,29.05,16.45,11.5,7.1,0.66,32.07,0.67,,,,,23.32,76.25,1.03,157.25,13.0,11.68,0.0
2023-02-14 06:00:00,2023-02-14 07:00:00,60.0,162.0,2.7,36.6,21.7,15.17,7.63,0.76,10.75,0.9,,,,,29.55,78.25,0.78,222.5,30.25,11.45,0.0
2023-02-14 07:00:00,2023-02-14 08:00:00,61.0,142.5,10.8,46.15,33.3,23.35,12.7,0.86,21.58,0.78,,,,,29.98,69.25,1.1,135.25,79.5,14.72,0.0
2023-02-14 08:00:00,2023-02-14 09:00:00,77.5,184.25,11.9,46.35,34.35,24.02,49.1,0.89,41.25,0.85,,,,,29.98,59.75,1.38,35.25,146.5,18.15,0.0
2023-02-14 09:00:00,2023-02-14 10:00:00,115.0,258.5,3.85,29.9,19.02,13.32,67.0,0.83,84.6,0.88,,,,,25.8,53.75,1.98,106.25,215.25,20.88,0.0
2023-02-14 10:00:00,2023-02-14 11:00:00,107.5,237.75,2.85,31.2,18.9,13.25,48.92,0.9,119.0,0.8,,,,,22.67,50.25,2.25,41.0,259.25,23.23,0.0
2023-02-14 11:00:00,2023-02-14 12:00:00,108.75,239.0,1.62,19.47,11.68,8.18,39.68,0.8,133.9,0.82,,,,,22.5,46.75,2.97,27.5,283.5,24.68,0.0
2023-02-14 12:00:00,2023-02-14 13:00:00,82.25,211.25,0.97,12.25,7.28,5.1,24.0,0.66,125.77,0.65,,,,,21.77,42.75,3.27,29.75,230.5,25.67,0.0
2023-02-14 13:00:00,2023-02-14 14:00:00,60.5,212.0,0.62,9.65,5.68,3.95,14.95,0.62,124.42,0.43,,,,,25.15,41.25,3.33,32.5,215.25,25.8,0.0
2023-02-14 14:00:00,2023-02-14 15:00:00,47.5,201.5,0.68,10.4,6.05,4.22,10.22,0.61,117.05,0.4,,,,,31.7,40.25,2.25,42.25,83.5,25.2,0.0
2023-02-14 15:00:00,2023-02-14 16:00:00,41.5,192.5,0.68,13.97,7.97,5.6,9.55,0.63,112.1,0.4,,,,,32.45,42.0,1.93,36.5,51.5,24.9,0.0
2023-02-14 16:00:00,2023-02-14 17:00:00,38.5,156.5,0.68,19.85,11.1,7.77,10.43,0.59,97.3,0.4,,,,,33.52,46.75,1.35,34.0,19.25,23.83,0.0
2023-02-14 17:00:00,2023-02-14 18:00:00,48.25,177.0,4.1,43.47,26.45,18.5,11.28,0.48,57.15,0.43,,,,,28.65,56.5,0.73,112.25,7.5,21.18,0.0
2023-02-14 18:00:00,2023-02-14 19:00:00,66.0,248.25,27.38,80.38,65.0,45.53,14.6,1.21,13.9,0.95,,,,,22.12,64.25,0.8,153.5,9.25,19.67,0.0
2023-02-14 19:00:00,2023-02-14 20:00:00,119.75,320.5,39.1,83.85,76.38,53.45,19.38,1.5,1.93,2.23,,,,,21.15,71.75,0.78,108.75,10.5,18.25,0.0
2023-02-14 20:00:00,2023-02-14 21:00:00,151.0,335.25,28.83,72.2,61.82,43.27,17.1,1.33,0.67,2.52,,,,,21.38,77.75,0.9,126.5,11.0,16.85,0.0
2023-02-14 21:00:00,2023-02-14 22:00:00,137.75,298.0,22.0,65.22,52.55,36.8,16.32,1.22,1.45,2.05,,,,,24.8,79.25,0.82,150.0,10.75,16.52,0.0
2023-02-14 22:00:00,2023-02-14 23:00:00,128.0,383.0,11.18,56.65,39.22,27.48,12.9,0.9,3.8,1.8,,,,,32.43,82.5,0.93,159.5,8.0,15.73,0.0
2023-02-14 23:00:00,2023-02-15 00:00:00,90.75,284.5,4.88,49.23,30.15,21.12,8.93,0.53,6.12,1.23,,,,,34.38,84.25,0.88,102.75,6.25,15.18,0.0
2023-02-15 00:00:00,2023-02-15 01:00:00,66.25,242.5,1.48,38.17,21.52,15.05,5.9,0.54,7.07,1.0,,,,,34.15,87.5,0.88,162.25,7.0,14.45,0.0
2023-02-15 01:00:00,2023-02-15 02:00:00,64.5,125.5,3.7,44.27,26.53,18.6,5.78,0.57,1.1,0.88,,,,,28.43,89.25,0.9,137.25,7.25,14.05,0.0
2023-02-15 02:00:00,2023-02-15 03:00:00,65.75,173.25,2.88,33.5,20.15,14.12,5.5,0.51,9.4,0.78,,,,,21.15,89.25,0.93,177.75,10.0,13.97,0.0
2023-02-15 03:00:00,2023-02-15 04:00:00,67.25,164.5,1.48,29.47,16.88,11.82,5.88,0.51,15.22,0.62,,,,,21.62,88.75,0.85,172.25,11.0,13.9,0.0
2023-02-15 04:00:00,2023-02-15 05:00:00,71.0,184.5,2.55,33.9,20.15,14.1,5.75,0.53,8.98,0.6,,,,,21.77,90.25,0.97,132.75,11.0,13.47,0.0
2023-02-15 05:00:00,2023-02-15 06:00:00,68.5,193.25,4.72,32.98,21.38,14.97,7.05,0.62,10.2,0.77,,,,,23.98,90.5,0.95,168.0,12.0,13.38,0.0
2023-02-15 06:00:00,2023-02-15 07:00:00,92.5,322.25,4.8,35.07,22.57,15.8,8.8,0.72,8.1,1.05,,,,,31.4,89.25,0.82,144.0,29.75,13.75,0.0
2023-02-15 07:00:00,2023-02-15 08:00:00,98.5,173.75,7.6,37.6,26.2,18.35,9.6,0.68,16.68,1.02,,,,,34.12,84.0,0.98,77.25,73.25,15.65,0.0
2023-02-15 08:00:00,2023-02-15 09:00:00,89.75,143.25,3.33,20.05,13.38,9.38,13.92,0.58,54.65,0.95,,,,,34.4,73.25,1.48,34.0,132.25,18.6,0.0
2023-02-15 09:00:00,2023-02-15 10:00:00,88.75,154.25,3.2,26.12,16.48,11.53,18.02,0.58,75.85,0.88,,,,,29.28,61.0,1.62,192.25,199.0,21.38,0.0
2023-02-15 10:00:00,2023-02-15 11:00:00,98.75,190.75,1.8,21.4,12.82,8.97,40.78,0.6,115.67,0.75,,,,,23.75,53.75,1.8,185.5,242.25,23.1,0.0
2023-02-15 11:00:00,2023-02-15 12:00:00,102.0,188.25,2.1,25.25,15.15,10.6,54.67,0.63,137.32,0.83,,,,,23.77,49.0,1.72,44.5,259.25,24.9,0.0
2023-02-15 12:00:00,2023-02-15 13:00:00,100.5,177.0,1.8,18.48,11.27,7.9,46.0,0.53,147.97,0.82,,,,,23.67,44.5,2.0,111.0,209.5,25.93,0.0
2023-02-15 13:00:00,2023-02-15 14:00:00,83.25,156.75,1.1,17.5,10.22,7.15,39.35,0.5,153.43,0.73,,,,,26.43,42.25,1.85,119.25,204.25,26.45,0.0
2023-02-15 14:00:00,2023-02-15 15:00:00,71.0,142.25,1.0,14.4,8.48,5.92,36.6,0.46,143.43,0.6,,,,,30.65,38.25,1.4,48.0,152.0,27.23,0.0
2023-02-15 15:00:00,2023-02-15 16:00:00,57.75,114.25,1.08,15.08,8.88,6.22,21.6,0.44,121.55,0.5,,,,,32.57,37.75,1.5,58.75,75.75,26.85,0.0
2023-02-15 16:00:00,2023-02-15 17:00:00,42.5,96.75,1.27,22.23,12.85,8.97,12.57,0.41,90.6,0.43,,,,,33.0,42.5,1.18,37.75,24.5,24.95,0.0
2023-02-15 17:00:00,2023-02-15 18:00:00,36.33,100.0,12.47,58.43,41.23,28.87,16.1,0.77,49.4,0.87,,,,,29.33,52.0,1.17,122.67,8.67,22.53,0.0
2023-02-15 18:00:00,2023-02-15 19:00:00,73.25,172.75,4.58,68.62,40.2,28.12,19.43,1.11,14.82,1.9,,,,,22.12,62.0,0.98,178.0,9.75,20.38,0.0
2023-02-15 19:00:00,2023-02-15 20:00:00,120.0,254.0,8.68,59.12,38.52,26.98,12.52,0.83,14.85,1.4,,,,,21.2,68.75,1.1,200.25,10.25,19.02,0.0
2023-02-15 20:00:00,2023-02-15 21:00:00,76.5,181.5,5.02,53.65,32.62,22.82,11.82,0.83,18.77,1.38,,,,,21.35,72.5,1.3,183.0,10.75,18.05,0.0
2023-02-15 21:00:00,2023-02-15 22:00:00,71.0,152.0,1.22,38.25,21.33,14.92,11.07,0.71,32.17,1.12,,,,,23.23,73.0,1.23,191.25,11.0,17.7,0.0
2023-02-15 22:00:00,2023-02-15 23:00:00,70.25,123.25,1.43,35.12,19.85,13.9,10.97,0.73,39.88,0.9,,,,,28.55,74.75,1.18,167.75,11.0,17.23,0.0
2023-02-15 23:00:00,2023-02-16 00:00:00,69.0,119.5,1.08,27.1,15.28,10.7,14.9,0.72,42.28,0.8,,,,,28.92,77.75,1.25,159.75,11.0,16.8,0.0
2023-02-16 00:00:00,2023-02-16 01:00:00,74.0,127.0,0.9,33.6,18.62,13.05,10.15,0.71,29.3,0.8,,,,,28.9,82.5,1.45,141.25,11.0,15.72,0.0
2023-02-16 01:00:00,2023-02-16 02:00:00,73.5,126.75,0.73,14.6,8.38,5.88,9.28,0.58,50.7,0.7,,,,,25.98,79.75,1.35,193.5,11.0,16.07,0.0
2023-02-16 02:00:00,2023-02-16 03:00:00,62.0,95.25,1.75,18.5,11.32,7.9,7.67,0.59,35.6,0.6,,,,,21.88,83.5,0.85,186.0,11.0,15.1,0.0
2023-02-16 03:00:00,2023-02-16 04:00:00,62.0,101.25,0.8,21.6,12.15,8.53,6.75,0.59,23.4,0.6,,,,,21.93,86.5,0.95,209.75,11.0,14.28,0.0
2023-02-16 04:00:00,2023-02-16 05:00:00,62.25,102.5,1.77,33.02,19.02,13.32,7.32,0.64,26.15,0.6,,,,,21.88,86.0,0.92,148.0,11.0,14.57,0.0
2023-02-16 05:00:00,2023-02-16 06:00:00,61.5,113.75,0.9,19.75,11.23,7.85,6.2,0.59,23.53,0.6,,,,,23.45,88.5,0.85,139.25,12.25,13.75,0.0
2023-02-16 06:00:00,2023-02-16 07:00:00,60.75,111.5,7.2,35.13,24.53,17.17,7.17,0.69,10.05,0.62,,,,,28.43,88.0,0.93,99.5,30.5,14.38,0.0
2023-02-16 07:00:00,2023-02-16 08:00:00,83.25,155.5,4.35,33.0,21.05,14.75,12.65,0.87,31.05,1.2,,,,,28.9,76.5,1.1,107.75,75.5,17.9,0.0
2023-02-16 08:00:00,2023-02-16 09:00:00,112.0,202.0,3.3,28.67,17.95,12.55,28.07,0.72,71.05,1.1,,,,,29.02,62.75,1.45,46.75,140.5,21.23,0.0
2023-02-16 09:00:00,2023-02-16 10:00:00,100.0,187.5,3.72,33.15,20.7,14.45,30.85,0.77,98.17,1.02,,,,,26.72,53.5,2.33,47.5,204.0,23.8,0.0
2023-02-16 10:00:00,2023-02-16 11:00:00,106.75,215.5,1.68,16.52,10.12,7.1,31.38,0.64,128.55,0.95,,,,,23.23,46.25,2.4,47.5,248.5,25.73,0.0
2023-02-16 11:00:00,2023-02-16 12:00:00,86.0,178.25,1.27,15.2,9.13,6.4,33.38,0.59,132.22,0.78,,,,,23.98,45.5,2.95,21.0,266.5,26.5,0.0
2023-02-16 12:00:00,2023-02-16 13:00:00,79.75,159.75,1.12,11.12,6.82,4.8,27.95,0.49,130.43,0.6,,,,,23.78,43.0,3.08,28.5,228.5,27.45,0.0
2023-02-16 13:00:00,2023-02-16 14:00:00,58.0,124.25,0.97,10.43,6.38,4.47,22.7,0.48,131.28,0.5,,,,,25.07,42.25,3.28,34.0,227.25,27.98,0.0
2023-02-16 14:00:00,2023-02-16 15:00:00,56.0,122.25,0.85,11.65,6.88,4.8,22.2,0.54,137.1,0.5,,,,,30.88,42.75,3.15,35.5,158.25,28.02,0.0
2023-02-16 15:00:00,2023-02-16 16:00:00,58.5,131.75,1.03,12.07,7.2,5.05,20.02,0.54,133.2,0.5,,,,,31.55,45.25,2.45,39.0,77.0,27.45,0.0
2023-02-16 16:00:00,2023-02-16 17:00:00,56.0,133.5,0.75,16.8,9.55,6.7,16.57,0.55,117.72,0.5,,,,,31.55,49.0,1.75,46.25,23.5,26.03,0.0
