From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-01-17 00:00:00,2023-01-17 01:00:00,,290.0,1.3,13.12,8.03,41.88,8.55,2.59,10.3,1.97,6.05,1.27,1.12,1.0,21.25,83.0,1.12,4.0,346.0,13.4,0.0
2023-01-17 01:00:00,2023-01-17 02:00:00,,271.5,1.27,13.12,8.03,40.9,8.62,2.44,10.33,1.97,6.05,1.3,1.15,1.0,21.2,82.5,0.88,153.25,346.0,12.93,0.0
2023-01-17 02:00:00,2023-01-17 03:00:00,,249.0,1.3,13.1,8.0,40.62,7.88,2.36,10.73,1.82,5.57,1.2,1.0,0.9,21.23,82.75,1.18,337.25,346.0,12.6,0.0
2023-01-17 03:00:00,2023-01-17 04:00:00,,233.25,1.27,13.15,8.05,40.05,8.12,2.25,12.8,1.87,5.7,1.23,1.05,0.95,25.57,82.75,1.02,255.5,346.0,12.1,0.0
2023-01-17 04:00:00,2023-01-17 05:00:00,,233.25,1.23,13.15,8.03,40.75,6.6,2.41,2.5,1.52,4.65,0.97,0.9,0.75,27.6,84.5,0.85,207.75,346.0,11.67,0.0
2023-01-17 05:00:00,2023-01-17 06:00:00,,260.25,1.23,13.12,7.97,40.22,6.47,2.33,4.4,1.5,4.55,0.97,0.85,0.75,27.67,84.25,0.98,231.5,346.0,11.65,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,,223.25,1.23,13.27,8.07,41.3,6.2,2.53,2.8,1.43,4.33,0.93,0.83,0.73,27.8,84.25,0.82,126.75,346.0,11.72,0.0
2023-01-17 07:00:00,2023-01-17 08:00:00,,294.5,1.35,13.15,8.1,42.55,14.8,2.97,6.7,3.45,10.4,2.25,1.95,1.7,22.25,79.25,0.9,115.75,346.0,13.08,0.0
2023-01-17 08:00:00,2023-01-17 09:00:00,141.0,381.25,1.3,13.2,8.05,43.42,17.88,2.54,9.57,4.15,12.6,2.65,2.35,2.08,21.18,76.75,1.3,189.0,346.0,14.38,0.0
2023-01-17 09:00:00,2023-01-17 10:00:00,129.75,308.5,1.3,13.03,7.97,38.83,17.88,2.07,22.52,4.12,12.6,2.65,2.38,2.08,21.15,68.25,1.12,197.75,346.0,15.88,0.0
2023-01-17 10:00:00,2023-01-17 11:00:00,103.75,246.25,1.32,12.95,7.97,38.08,13.05,1.8,34.0,3.03,9.2,1.95,1.73,1.5,21.15,61.75,1.42,219.0,346.0,18.0,0.0
2023-01-17 11:00:00,2023-01-17 12:00:00,95.5,227.0,1.25,13.15,8.0,37.12,14.65,1.67,39.73,3.4,10.3,2.17,1.93,1.7,25.62,59.0,1.7,225.25,346.0,19.35,0.0
2023-01-17 12:00:00,2023-01-17 13:00:00,82.25,196.25,1.35,13.1,8.1,36.65,16.7,1.61,45.35,3.88,11.77,2.5,2.2,1.93,28.65,55.5,1.65,171.5,346.0,20.58,0.0
2023-01-17 13:00:00,2023-01-17 14:00:00,88.25,210.0,1.37,13.12,8.1,36.05,12.88,1.44,56.93,2.95,9.08,1.93,1.73,1.47,29.15,46.75,1.27,182.75,346.0,21.67,0.0
2023-01-17 14:00:00,2023-01-17 15:00:00,78.25,186.25,1.32,13.07,8.03,35.52,9.25,1.37,63.75,2.15,6.55,1.38,1.23,1.05,29.25,43.0,1.1,173.5,346.0,22.1,0.0
2023-01-17 15:00:00,2023-01-17 16:00:00,81.75,194.25,1.38,12.95,8.0,35.83,7.62,1.33,65.95,1.8,5.38,1.12,1.02,0.9,23.77,40.75,0.9,184.25,346.0,21.6,0.0
2023-01-17 16:00:00,2023-01-17 17:00:00,125.25,299.0,1.35,13.1,8.07,39.12,8.38,2.7,26.6,1.93,5.9,1.23,1.12,0.95,21.43,52.25,1.03,262.5,346.0,19.98,0.0
2023-01-17 17:00:00,2023-01-17 18:00:00,176.5,420.5,1.27,13.1,8.0,43.7,11.2,3.32,12.47,2.57,7.9,1.68,1.48,1.3,21.08,62.5,1.03,33.0,346.0,18.48,0.0
2023-01-17 18:00:00,2023-01-17 19:00:00,156.5,372.25,1.27,13.18,8.03,43.72,10.4,2.68,21.52,2.4,7.33,1.55,1.35,1.23,21.22,69.0,1.45,51.25,346.0,17.55,0.0
2023-01-17 19:00:00,2023-01-17 20:00:00,149.0,354.5,1.25,13.2,8.05,41.85,10.57,2.72,14.85,2.48,7.45,1.6,1.4,1.25,25.55,74.75,1.38,89.5,346.0,16.48,0.0
2023-01-17 20:00:00,2023-01-17 21:00:00,163.25,389.25,1.27,13.15,8.03,48.5,10.3,3.43,2.3,2.4,7.25,1.52,1.38,1.2,28.23,79.0,1.02,108.0,346.0,15.48,0.0
2023-01-17 21:00:00,2023-01-17 22:00:00,193.25,460.0,1.2,13.25,8.03,46.12,13.55,2.86,6.28,3.12,9.55,2.0,1.8,1.57,28.4,77.75,1.32,34.75,346.0,15.35,0.0
2023-01-17 22:00:00,2023-01-17 23:00:00,155.5,369.75,1.27,13.15,8.03,43.17,15.15,2.49,11.3,3.5,10.7,2.27,2.0,1.75,28.38,79.25,1.32,61.5,346.0,14.75,0.0
2023-01-17 23:00:00,2023-01-18 00:00:00,143.25,341.0,1.25,13.08,7.97,43.15,11.4,2.51,5.67,2.63,8.03,1.67,1.5,1.3,22.8,81.25,1.12,64.25,346.0,14.05,0.0
2023-01-18 00:00:00,2023-01-18 01:00:00,132.5,316.25,1.35,13.2,8.12,43.08,7.9,2.84,8.15,1.85,5.6,1.17,1.08,0.93,21.27,83.5,1.17,252.75,346.0,13.57,0.0
2023-01-18 01:00:00,2023-01-18 02:00:00,125.25,298.25,1.12,13.18,7.95,41.88,7.0,2.73,10.7,1.62,4.95,1.05,0.95,0.82,21.22,85.25,1.2,96.75,346.0,13.07,0.0
2023-01-18 02:00:00,2023-01-18 03:00:00,113.25,269.75,1.23,13.12,7.97,40.52,6.48,2.4,12.75,1.5,4.57,0.97,0.88,0.78,21.27,86.5,1.35,179.75,346.0,12.82,0.0
2023-01-18 03:00:00,2023-01-18 04:00:00,105.0,249.5,1.32,13.25,8.15,39.5,5.12,2.25,14.0,1.2,3.6,0.75,0.7,0.6,25.02,87.5,1.45,103.25,346.0,12.57,0.0
2023-01-18 04:00:00,2023-01-18 05:00:00,98.5,233.75,1.3,13.18,8.03,38.83,4.78,2.08,14.7,1.07,3.35,0.73,0.65,0.55,27.68,87.25,1.27,13.75,346.0,12.32,0.0
2023-01-18 05:00:00,2023-01-18 06:00:00,93.25,221.5,1.28,13.2,8.07,38.5,4.4,2.03,14.37,1.02,3.07,0.7,0.6,0.5,27.77,88.5,1.73,44.0,346.0,12.08,0.0
2023-01-18 06:00:00,2023-01-18 07:00:00,90.25,214.25,1.33,13.13,8.03,38.47,4.93,1.92,20.25,1.13,3.47,0.73,0.67,0.6,27.95,89.0,1.9,40.25,346.0,12.1,0.0
2023-01-18 07:00:00,2023-01-18 08:00:00,96.5,230.0,1.45,13.1,8.15,40.35,5.2,1.86,21.38,1.2,3.7,0.8,0.7,0.6,22.8,88.5,1.65,55.0,346.0,12.4,0.0
2023-01-18 08:00:00,2023-01-18 09:00:00,103.75,246.75,1.3,13.12,8.05,40.93,6.78,1.75,25.38,1.57,4.78,1.0,0.9,0.8,21.15,84.25,1.8,69.0,346.0,13.07,0.0
2023-01-18 09:00:00,2023-01-18 10:00:00,105.5,251.0,1.2,13.18,8.0,40.03,7.65,1.82,30.45,1.8,5.43,1.12,1.02,0.88,21.22,74.0,1.3,95.75,346.0,15.15,0.0
2023-01-18 10:00:00,2023-01-18 11:00:00,115.0,273.0,1.32,13.23,8.15,39.92,7.2,1.74,39.98,1.67,5.05,1.08,0.97,0.82,21.25,63.5,1.27,140.5,346.0,17.25,0.0
2023-01-18 11:00:00,2023-01-18 12:00:00,109.0,259.0,1.38,13.1,8.1,39.5,6.3,1.65,50.88,1.47,4.45,0.95,0.82,0.75,25.28,56.25,1.43,126.25,346.0,18.85,0.0
2023-01-18 12:00:00,2023-01-18 13:00:00,97.5,232.25,1.32,13.2,8.1,39.02,5.5,1.5,62.78,1.25,3.85,0.82,0.7,0.65,28.55,49.75,1.57,86.25,346.0,19.82,0.0
2023-01-18 13:00:00,2023-01-18 14:00:00,88.25,209.75,1.25,13.15,8.05,38.52,6.02,1.36,68.65,1.4,4.22,0.9,0.8,0.72,28.85,45.25,1.25,84.25,346.0,20.7,0.0
2023-01-18 14:00:00,2023-01-18 15:00:00,82.25,196.0,1.38,13.15,8.12,37.73,6.2,1.36,72.7,1.45,4.38,0.95,0.83,0.7,28.9,46.25,1.42,138.0,346.0,20.52,0.0
2023-01-18 15:00:00,2023-01-18 16:00:00,97.75,233.0,1.35,13.08,8.03,37.5,8.57,1.34,70.28,1.98,6.05,1.3,1.12,1.0,23.65,48.5,1.23,170.25,346.0,20.05,0.0
2023-01-18 16:00:00,2023-01-18 17:00:00,128.5,306.25,1.42,13.0,8.08,42.35,8.2,2.22,36.1,1.9,5.78,1.22,1.08,0.95,21.02,54.25,0.88,225.0,346.0,19.0,0.0
2023-01-18 17:00:00,2023-01-18 18:00:00,174.25,414.5,1.23,13.15,8.03,55.2,8.38,5.57,8.98,1.95,5.9,1.25,1.12,0.97,21.08,64.5,0.82,231.0,346.0,17.27,0.0
2023-01-18 18:00:00,2023-01-18 19:00:00,323.25,567.0,1.35,13.05,8.03,68.75,8.9,4.36,5.58,2.02,6.27,1.32,1.2,1.02,21.15,73.0,0.82,137.5,346.0,15.82,0.0
2023-01-18 19:00:00,2023-01-18 20:00:00,536.0,,1.27,13.2,8.03,71.2,8.22,8.03,2.98,1.92,5.78,1.23,1.08,0.97,24.73,77.75,0.9,168.5,346.0,15.0,0.0
2023-01-18 20:00:00,2023-01-18 21:00:00,402.0,757.0,1.22,13.1,8.0,62.85,6.9,6.47,1.92,1.6,4.88,1.05,0.92,0.78,28.05,79.5,0.8,173.75,346.0,14.35,0.0
2023-01-18 21:00:00,2023-01-18 22:00:00,312.67,744.33,1.37,13.07,8.07,55.0,6.07,5.22,1.27,1.43,4.27,0.93,0.8,0.7,28.3,80.67,0.7,213.67,346.0,13.97,0.0
2023-01-18 22:00:00,2023-01-18 23:00:00,238.25,567.25,1.3,13.18,8.03,52.62,5.83,5.15,0.75,1.35,4.12,0.88,0.78,0.7,28.3,82.0,0.8,169.0,346.0,13.57,0.0
2023-01-18 23:00:00,2023-01-19 00:00:00,224.0,534.0,1.3,13.12,8.05,51.05,5.5,4.29,0.27,1.27,3.87,0.8,0.7,0.67,23.25,83.75,0.8,150.0,346.0,13.15,0.0
2023-01-19 00:00:00,2023-01-19 01:00:00,178.25,424.5,1.25,13.12,8.03,49.12,5.48,4.07,,1.25,3.85,0.82,0.73,0.62,21.18,84.75,0.78,115.5,346.0,12.65,0.0
2023-01-19 01:00:00,2023-01-19 02:00:00,146.25,348.5,1.33,13.18,8.1,45.7,4.83,3.63,,1.12,3.43,0.73,0.68,0.57,21.15,84.75,0.75,252.25,346.0,12.32,0.0
2023-01-19 02:00:00,2023-01-19 03:00:00,123.5,294.25,1.32,13.12,8.07,42.95,5.1,3.44,,1.15,3.6,0.75,0.7,0.6,21.17,84.75,0.9,196.25,346.0,12.12,0.0
2023-01-19 03:00:00,2023-01-19 04:00:00,112.5,267.75,1.2,13.2,8.03,43.1,4.72,3.32,,1.1,3.35,0.7,0.65,0.57,24.8,85.75,1.2,283.25,346.0,11.77,0.0
2023-01-19 04:00:00,2023-01-19 05:00:00,115.25,274.0,1.25,13.12,7.97,39.95,6.17,2.97,0.4,1.42,4.35,0.9,0.8,0.72,27.52,86.5,0.95,247.0,346.0,11.85,0.0
2023-01-19 05:00:00,2023-01-19 06:00:00,97.25,231.0,1.27,13.1,8.0,40.0,5.83,2.98,0.57,1.33,4.1,0.88,0.78,0.68,27.67,87.5,0.88,210.75,346.0,11.3,0.0
2023-01-19 06:00:00,2023-01-19 07:00:00,101.25,241.25,1.3,13.07,8.03,40.77,5.4,3.2,1.35,1.23,3.8,0.8,0.7,0.63,27.72,87.5,1.2,329.5,346.0,11.07,0.0
2023-01-19 07:00:00,2023-01-19 08:00:00,101.5,243.0,1.3,13.1,8.0,39.1,6.15,3.13,1.85,1.4,4.35,0.95,0.85,0.7,23.1,89.75,1.27,165.75,346.0,11.1,0.0
2023-01-19 08:00:00,2023-01-19 09:00:00,89.75,214.5,1.27,13.12,8.03,39.88,9.57,3.03,4.07,2.22,6.75,1.42,1.28,1.12,21.15,87.25,1.1,247.75,346.0,12.35,0.0
2023-01-19 09:00:00,2023-01-19 10:00:00,108.0,257.5,1.2,13.27,8.05,40.27,18.43,3.05,13.68,4.28,12.97,2.75,2.45,2.12,21.25,71.25,1.05,205.0,346.0,15.78,0.0
2023-01-19 10:00:00,2023-01-19 11:00:00,121.25,288.0,1.32,13.1,8.03,39.33,17.85,2.65,31.65,4.12,12.6,2.65,2.35,2.05,21.27,58.75,1.2,196.5,346.0,18.68,0.0
2023-01-19 11:00:00,2023-01-19 12:00:00,113.5,270.25,1.25,13.12,8.0,37.7,16.82,2.44,46.4,3.9,11.88,2.52,2.25,1.98,24.53,53.0,1.38,204.75,346.0,20.25,0.0
2023-01-19 12:00:00,2023-01-19 13:00:00,88.75,211.0,1.27,13.2,8.08,36.67,15.4,2.34,55.83,3.55,10.85,2.3,2.05,1.78,28.55,46.0,1.35,186.0,346.0,21.42,0.0
2023-01-19 13:00:00,2023-01-19 14:00:00,82.25,195.5,1.22,13.07,7.97,35.4,13.03,2.29,61.4,3.0,9.18,1.93,1.73,1.5,29.05,41.25,1.43,165.25,346.0,22.08,0.0
2023-01-19 14:00:00,2023-01-19 15:00:00,66.25,157.5,1.3,13.28,8.1,34.67,10.1,2.23,62.23,2.32,7.12,1.52,1.32,1.2,29.42,38.25,1.22,192.0,346.0,22.38,0.0
2023-01-19 15:00:00,2023-01-19 16:00:00,69.5,164.75,1.3,13.12,8.05,34.33,9.4,2.35,61.67,2.15,6.62,1.38,1.25,1.05,25.23,36.5,1.1,175.0,346.0,21.98,0.0
2023-01-19 16:00:00,2023-01-19 17:00:00,99.75,236.75,1.3,13.22,8.05,39.98,11.4,4.27,28.4,2.62,8.02,1.7,1.48,1.32,21.85,44.5,0.88,285.75,346.0,20.4,0.0
2023-01-19 17:00:00,2023-01-19 18:00:00,151.75,361.0,1.25,13.15,8.03,54.12,14.35,4.79,5.35,3.33,10.12,2.15,1.92,1.63,20.9,58.75,0.8,162.25,346.0,17.82,0.0
2023-01-19 18:00:00,2023-01-19 19:00:00,362.0,619.33,1.3,13.12,8.05,70.53,15.3,0.01,3.62,3.55,10.77,2.27,2.02,1.75,21.07,68.25,0.77,214.75,346.0,16.27,0.0
2023-01-19 19:00:00,2023-01-19 20:00:00,561.25,743.0,1.32,13.18,8.08,60.88,14.82,8.81,2.18,3.42,10.45,2.22,1.97,1.73,24.23,70.75,1.1,249.5,346.0,15.72,0.0
2023-01-19 20:00:00,2023-01-19 21:00:00,305.0,726.5,1.3,13.2,8.05,59.17,15.3,7.18,2.12,3.55,10.78,2.25,2.02,1.75,27.93,73.25,0.92,185.75,346.0,14.97,0.0
2023-01-19 21:00:00,2023-01-19 22:00:00,280.0,666.75,1.32,13.18,8.08,50.58,11.43,5.74,1.33,2.62,8.03,1.7,1.52,1.35,28.18,75.5,0.92,149.5,346.0,14.15,0.0
2023-01-19 22:00:00,2023-01-19 23:00:00,218.67,520.67,1.2,13.2,8.0,47.03,9.93,5.39,1.2,2.3,6.97,1.5,1.3,1.17,28.1,76.67,0.77,163.67,346.0,13.6,0.0
2023-01-19 23:00:00,2023-01-20 00:00:00,189.25,450.75,1.27,13.27,8.12,46.02,8.88,5.12,0.65,2.0,6.13,1.27,1.17,1.0,23.6,77.75,0.7,178.5,346.0,13.32,0.0
2023-01-20 00:00:00,2023-01-20 01:00:00,181.0,430.5,1.22,13.1,7.97,45.08,5.6,4.02,0.22,1.3,3.92,0.85,0.73,0.67,21.15,80.5,0.9,213.75,346.0,12.88,0.0
2023-01-20 01:00:00,2023-01-20 02:00:00,150.75,358.75,1.22,13.1,7.95,40.15,4.62,3.38,0.43,1.08,3.25,0.7,0.62,0.53,21.08,81.25,1.18,273.75,346.0,12.55,0.0
2023-01-20 02:00:00,2023-01-20 03:00:00,111.25,265.5,1.35,13.18,8.1,39.62,4.85,3.33,0.3,1.15,3.4,0.72,0.65,0.55,21.12,82.5,0.98,163.0,346.0,12.07,0.0
2023-01-20 03:00:00,2023-01-20 04:00:00,106.75,254.25,1.27,13.2,8.03,43.52,5.2,3.24,,1.2,3.65,0.75,0.7,0.62,23.6,83.75,1.05,260.0,346.0,11.68,0.0
2023-01-20 04:00:00,2023-01-20 05:00:00,102.5,243.75,1.38,13.15,8.12,38.48,5.5,2.96,1.2,1.27,3.85,0.85,0.73,0.65,27.5,87.0,1.55,320.5,346.0,11.5,0.0
2023-01-20 05:00:00,2023-01-20 06:00:00,85.0,202.25,1.25,13.15,8.0,36.6,4.35,2.78,2.4,1.03,3.07,0.68,0.6,0.5,27.75,89.5,0.95,321.75,346.0,11.03,0.0
2023-01-20 06:00:00,2023-01-20 07:00:00,60.75,144.0,1.37,13.2,8.13,35.77,4.43,2.59,2.45,1.03,3.13,0.67,0.63,0.53,27.83,90.0,1.07,164.75,346.0,11.0,0.0
2023-01-20 07:00:00,2023-01-20 08:00:00,59.25,141.5,1.3,13.25,8.05,39.45,4.95,3.07,1.27,1.1,3.5,0.7,0.7,0.6,23.8,90.0,1.2,140.25,346.0,11.1,0.0
2023-01-20 08:00:00,2023-01-20 09:00:00,84.25,201.25,1.33,13.18,8.07,41.4,7.33,3.32,3.03,1.7,5.17,1.1,0.98,0.85,21.18,89.5,1.18,161.0,346.0,12.48,0.0
2023-01-20 09:00:00,2023-01-20 10:00:00,111.75,266.75,1.3,13.18,8.1,38.8,16.2,2.88,12.68,3.75,11.42,2.42,2.15,1.88,21.25,71.75,1.15,208.25,346.0,16.1,0.0
2023-01-20 10:00:00,2023-01-20 11:00:00,115.5,276.25,1.28,13.3,8.1,37.6,15.6,2.56,32.22,3.6,11.0,2.33,2.08,1.82,21.35,58.0,1.5,241.25,346.0,19.57,0.0
2023-01-20 11:00:00,2023-01-20 12:00:00,99.0,236.25,1.22,13.22,8.0,36.22,16.52,1.99,50.5,3.83,11.68,2.47,2.2,1.93,24.3,46.0,1.55,230.75,346.0,21.32,0.0
2023-01-20 12:00:00,2023-01-20 13:00:00,82.5,196.25,1.35,13.05,8.05,35.3,10.32,1.65,57.13,2.4,7.28,1.52,1.38,1.2,28.85,40.75,1.5,178.25,346.0,22.35,0.0
2023-01-20 13:00:00,2023-01-20 14:00:00,78.0,185.25,1.38,13.2,8.15,35.43,8.85,1.63,56.5,2.05,6.23,1.32,1.18,1.02,29.6,38.25,1.6,181.75,346.0,22.98,0.0
2023-01-20 14:00:00,2023-01-20 15:00:00,75.5,179.0,1.27,13.28,8.08,34.38,6.85,1.22,59.05,1.6,4.83,1.02,0.93,0.8,29.83,36.5,1.55,172.25,346.0,23.0,0.0
2023-01-20 15:00:00,2023-01-20 16:00:00,64.75,153.75,1.32,13.12,8.05,33.8,5.42,1.19,52.55,1.23,3.83,0.8,0.73,0.65,26.3,35.5,1.2,218.75,346.0,22.73,0.0
2023-01-20 16:00:00,2023-01-20 17:00:00,90.75,216.25,1.48,13.1,8.17,40.6,6.12,3.02,16.5,1.42,4.35,0.93,0.8,0.72,22.6,42.0,0.78,292.0,346.0,21.2,0.0
2023-01-20 17:00:00,2023-01-20 18:00:00,205.0,488.0,1.4,13.12,8.12,56.5,10.47,7.84,2.5,2.4,7.4,1.57,1.38,1.23,21.25,56.0,0.75,326.75,346.0,18.38,0.0
2023-01-20 18:00:00,2023-01-20 19:00:00,370.5,800.33,1.22,13.2,8.03,65.0,10.23,6.6,3.82,2.38,7.22,1.52,1.35,1.2,20.98,65.75,0.7,103.75,346.0,16.9,0.0
2023-01-20 19:00:00,2023-01-20 20:00:00,499.75,,1.28,13.1,8.05,66.42,8.75,8.89,3.5,2.03,6.18,1.3,1.18,1.02,23.95,72.0,0.92,164.75,346.0,15.93,0.0
2023-01-20 20:00:00,2023-01-20 21:00:00,506.5,907.0,1.3,13.12,8.05,63.22,7.67,5.42,2.03,1.77,5.43,1.12,1.03,0.88,27.9,73.5,1.0,172.75,346.0,15.18,0.0
2023-01-20 21:00:00,2023-01-20 22:00:00,342.5,815.75,1.18,13.23,8.03,54.73,6.47,4.68,1.73,1.5,4.58,0.95,0.85,0.75,28.17,73.0,0.85,142.25,346.0,14.93,0.0
2023-01-20 22:00:00,2023-01-20 23:00:00,260.75,621.5,1.35,13.23,8.12,53.0,5.15,5.46,1.05,1.18,3.6,0.75,0.67,0.6,28.12,78.75,0.75,158.25,346.0,14.1,0.0
2023-01-20 23:00:00,2023-01-21 00:00:00,277.25,660.25,1.25,13.15,8.05,51.97,5.12,5.86,0.8,1.2,3.73,0.8,0.7,0.63,24.3,79.25,0.73,119.75,346.0,13.7,0.0
2023-01-21 00:00:00,2023-01-21 01:00:00,262.75,625.0,1.32,13.15,8.1,50.6,6.58,5.93,0.2,1.52,4.62,1.0,0.9,0.73,21.2,81.25,0.82,228.75,346.0,13.2,0.0
2023-01-21 01:00:00,2023-01-21 02:00:00,223.5,532.25,1.37,13.23,8.17,46.8,6.8,5.3,,1.6,4.78,1.02,0.92,0.77,21.15,82.25,0.88,99.25,346.0,12.7,0.0
2023-01-21 02:00:00,2023-01-21 03:00:00,183.75,438.0,1.22,13.2,8.03,54.38,7.97,4.88,,1.85,5.62,1.2,1.05,0.95,21.05,83.5,0.93,193.0,346.0,11.9,0.0
2023-01-21 03:00:00,2023-01-21 04:00:00,170.25,405.75,1.33,13.1,8.05,50.85,7.6,3.95,,1.8,5.4,1.15,1.02,0.88,23.45,82.25,0.88,239.75,346.0,12.05,0.0
2023-01-21 04:00:00,2023-01-21 05:00:00,144.25,343.5,1.4,13.07,8.12,42.65,6.85,2.21,0.35,1.57,4.85,1.02,0.92,0.8,27.43,85.75,1.4,293.75,346.0,12.0,0.0
2023-01-21 05:00:00,2023-01-21 06:00:00,101.5,241.25,1.42,13.0,8.1,37.65,5.95,1.13,0.9,1.38,4.22,0.9,0.8,0.7,27.73,89.75,1.48,310.0,346.0,11.48,0.0
2023-01-21 06:00:00,2023-01-21 07:00:00,70.0,166.75,1.3,13.13,8.03,36.4,4.83,1.03,1.45,1.1,3.4,0.73,0.67,0.57,27.82,90.0,0.85,324.75,346.0,11.28,0.0
2023-01-21 07:00:00,2023-01-21 08:00:00,63.25,150.5,1.35,13.1,8.05,37.3,5.45,1.21,1.67,1.25,3.85,0.8,0.75,0.65,24.43,90.0,0.9,247.75,346.0,11.7,0.0
2023-01-21 08:00:00,2023-01-21 09:00:00,73.75,175.75,1.38,13.15,8.12,39.9,7.52,1.48,2.08,1.75,5.33,1.12,1.0,0.88,21.25,90.0,1.07,182.0,346.0,12.43,0.0
2023-01-21 09:00:00,2023-01-21 10:00:00,105.75,251.75,1.3,13.12,8.05,40.62,14.7,1.5,7.03,3.4,10.35,2.17,1.97,1.68,21.22,78.5,1.17,205.75,346.0,15.2,0.0
2023-01-21 10:00:00,2023-01-21 11:00:00,120.0,285.5,1.23,13.18,8.0,39.02,18.57,1.1,24.62,4.3,13.07,2.75,2.45,2.12,21.33,59.25,1.3,280.5,346.0,19.35,0.0
2023-01-21 11:00:00,2023-01-21 12:00:00,98.25,233.5,1.32,13.07,8.03,37.08,15.95,0.69,43.95,3.73,11.25,2.4,2.12,1.85,23.68,48.0,1.33,234.0,346.0,21.52,0.0
2023-01-21 12:00:00,2023-01-21 13:00:00,75.5,180.25,1.35,13.05,8.05,35.83,12.28,0.53,56.0,2.85,8.68,1.8,1.65,1.4,28.52,40.5,1.38,25.25,346.0,22.88,0.0
2023-01-21 13:00:00,2023-01-21 14:00:00,68.75,163.5,1.35,13.03,8.05,35.22,10.7,0.49,62.4,2.5,7.55,1.58,1.4,1.23,29.4,37.75,1.32,130.75,346.0,23.38,0.0
2023-01-21 14:00:00,2023-01-21 15:00:00,77.75,185.25,1.4,13.1,8.1,35.52,10.9,0.46,67.65,2.5,7.7,1.62,1.43,1.27,29.88,38.5,1.57,131.0,346.0,23.12,0.0
2023-01-21 15:00:00,2023-01-21 16:00:00,81.5,194.5,1.18,13.18,7.95,34.42,9.68,0.43,64.62,2.22,6.85,1.45,1.25,1.15,26.85,38.0,1.1,172.75,346.0,22.8,0.0
2023-01-21 16:00:00,2023-01-21 17:00:00,146.0,347.75,1.23,13.2,8.0,38.72,9.57,1.47,28.2,2.2,6.78,1.42,1.27,1.1,22.6,47.0,0.92,155.25,346.0,21.25,0.0
2023-01-21 17:00:00,2023-01-21 18:00:00,330.75,707.67,1.42,13.1,8.12,47.63,10.03,4.11,4.5,2.33,7.08,1.48,1.33,1.18,21.35,60.75,0.8,217.0,346.0,18.8,0.0
2023-01-21 18:00:00,2023-01-21 19:00:00,440.25,,1.28,13.08,8.03,57.0,11.15,6.6,2.85,2.6,7.85,1.62,1.5,1.3,21.2,67.75,0.8,136.5,346.0,17.48,0.0
2023-01-21 19:00:00,2023-01-21 20:00:00,449.0,,1.22,13.18,8.03,60.12,10.68,7.21,2.73,2.48,7.55,1.6,1.4,1.25,23.42,72.25,0.98,181.25,346.0,16.6,0.0
2023-01-21 20:00:00,2023-01-21 21:00:00,411.0,959.5,1.23,13.18,8.03,58.67,9.28,4.4,1.35,2.15,6.6,1.38,1.23,1.07,28.02,74.75,1.23,163.75,346.0,15.65,0.0
2023-01-21 21:00:00,2023-01-21 22:00:00,336.0,800.0,1.32,13.2,8.1,46.25,7.47,2.49,1.07,1.73,5.28,1.12,1.0,0.88,28.5,73.25,1.02,159.75,346.0,15.28,0.0
2023-01-21 22:00:00,2023-01-21 23:00:00,190.25,452.5,1.23,13.2,8.03,43.48,7.25,1.89,0.68,1.67,5.12,1.08,1.0,0.85,28.48,73.5,0.9,182.5,346.0,14.93,0.0
2023-01-21 23:00:00,2023-01-22 00:00:00,156.0,371.75,1.4,12.95,8.03,43.62,7.05,2.26,0.6,1.6,4.9,1.0,0.9,0.8,24.93,76.25,0.88,174.75,346.0,14.33,0.0
2023-01-22 00:00:00,2023-01-22 01:00:00,142.5,338.5,1.18,13.15,7.95,39.1,6.2,2.86,0.45,1.42,4.35,0.92,0.82,0.7,21.18,77.75,0.97,276.5,346.0,13.75,0.0
2023-01-22 01:00:00,2023-01-22 02:00:00,102.75,244.25,1.23,13.2,8.03,37.48,5.6,2.83,0.95,1.3,3.95,0.82,0.73,0.7,21.12,79.75,0.93,309.5,346.0,13.25,0.0
2023-01-22 02:00:00,2023-01-22 03:00:00,87.75,209.0,1.35,13.15,8.1,37.8,5.3,2.86,0.55,1.2,3.75,0.78,0.7,0.65,21.23,81.75,0.72,95.25,346.0,12.62,0.0
2023-01-22 03:00:00,2023-01-22 04:00:00,94.5,224.75,1.2,13.27,8.05,38.65,4.68,2.89,0.1,1.08,3.28,0.7,0.65,0.55,22.77,82.75,0.98,156.75,346.0,12.15,0.0
2023-01-22 04:00:00,2023-01-22 05:00:00,90.5,216.25,1.35,13.07,8.05,44.88,5.17,3.39,,1.2,3.65,0.75,0.7,0.65,27.18,84.25,0.9,155.5,346.0,11.58,0.0
