From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2023-02-04 06:00:00,2023-02-04 07:00:00,30.37,98.56,6.78,20.04,15.95,,0.67
2023-02-04 07:00:00,2023-02-04 08:00:00,23.51,121.05,6.75,20.23,16.02,,0.69
2023-02-04 08:00:00,2023-02-04 09:00:00,33.59,120.86,6.63,20.02,15.82,,0.67
2023-02-04 09:00:00,2023-02-04 10:00:00,49.98,122.29,6.74,20.05,15.93,,0.65
2023-02-04 10:00:00,2023-02-04 11:00:00,48.45,118.95,6.75,20.21,16.01,,0.63
2023-02-04 11:00:00,2023-02-04 12:00:00,,,6.61,20.13,15.86,,0.66
2023-02-04 12:00:00,2023-02-04 13:00:00,41.15,123.98,6.88,20.03,16.03,,0.67
2023-02-04 13:00:00,2023-02-04 14:00:00,41.34,124.48,6.88,19.97,15.99,,0.62
2023-02-04 14:00:00,2023-02-04 15:00:00,36.56,124.34,6.15,20.2,15.53,,0.6
2023-02-04 15:00:00,2023-02-04 16:00:00,30.9,127.75,6.6,20.34,15.97,,0.59
2023-02-04 16:00:00,2023-02-04 17:00:00,44.77,111.63,6.67,20.1,15.89,,0.57
2023-02-04 17:00:00,2023-02-04 18:00:00,31.15,105.38,6.53,20.0,15.72,,0.56
2023-02-04 18:00:00,2023-02-04 19:00:00,45.91,111.55,6.71,20.14,15.95,,0.58
2023-02-04 19:00:00,2023-02-04 20:00:00,63.87,140.94,6.74,19.9,15.84,,0.64
2023-02-04 20:00:00,2023-02-04 21:00:00,81.45,232.79,6.8,19.94,15.91,,0.81
2023-02-04 21:00:00,2023-02-04 22:00:00,100.48,379.61,6.36,20.02,15.61,,0.98
2023-02-04 22:00:00,2023-02-04 23:00:00,140.83,334.44,6.57,20.12,15.83,,1.03
2023-02-04 23:00:00,2023-02-05 00:00:00,132.08,272.36,6.83,19.95,15.94,,1.06
2023-02-05 00:00:00,2023-02-05 01:00:00,145.71,186.56,6.82,19.99,15.95,,0.9
2023-02-05 01:00:00,2023-02-05 02:00:00,61.12,107.39,6.41,20.26,15.77,,0.8
2023-02-05 02:00:00,2023-02-05 03:00:00,57.28,106.67,6.88,20.12,16.08,,0.73
2023-02-05 03:00:00,2023-02-05 04:00:00,45.04,97.23,6.22,20.3,15.64,,0.69
2023-02-05 04:00:00,2023-02-05 05:00:00,36.08,71.36,6.73,20.26,16.03,,0.67
2023-02-05 05:00:00,2023-02-05 06:00:00,27.06,57.46,6.75,20.11,15.96,,0.66
2023-02-05 06:00:00,2023-02-05 07:00:00,29.44,78.18,6.3,20.21,15.65,,0.64
2023-02-05 07:00:00,2023-02-05 08:00:00,42.72,104.66,7.04,19.79,16.03,,0.62
2023-02-05 08:00:00,2023-02-05 09:00:00,61.74,139.96,6.58,20.09,15.81,,0.63
2023-02-05 09:00:00,2023-02-05 10:00:00,74.83,150.76,6.76,19.91,15.87,,0.64
2023-02-05 10:00:00,2023-02-05 11:00:00,69.22,145.8,7.09,19.92,16.13,,0.62
2023-02-05 11:00:00,2023-02-05 12:00:00,47.68,110.03,6.99,19.84,16.01,,0.59
2023-02-05 12:00:00,2023-02-05 13:00:00,36.63,101.5,6.73,20.11,15.94,,0.59
2023-02-05 13:00:00,2023-02-05 14:00:00,54.66,128.36,6.89,19.84,15.93,,0.7
2023-02-05 14:00:00,2023-02-05 15:00:00,63.2,180.1,6.63,19.91,15.76,,0.7
2023-02-05 15:00:00,2023-02-05 16:00:00,47.55,140.1,6.75,20.26,16.04,,0.64
2023-02-05 16:00:00,2023-02-05 17:00:00,26.51,95.91,6.56,20.01,15.76,,0.59
2023-02-05 17:00:00,2023-02-05 18:00:00,20.21,90.64,6.65,20.0,15.83,,0.58
2023-02-05 18:00:00,2023-02-05 19:00:00,31.64,94.92,6.67,20.1,15.89,,0.57
2023-02-05 19:00:00,2023-02-05 20:00:00,44.69,115.9,6.7,20.07,15.89,,0.6
2023-02-05 20:00:00,2023-02-05 21:00:00,108.55,209.07,6.4,20.05,15.65,,0.79
2023-02-05 21:00:00,2023-02-05 22:00:00,141.97,331.0,6.53,20.13,15.8,,0.9
2023-02-05 22:00:00,2023-02-05 23:00:00,111.06,253.73,6.79,20.0,15.93,,0.86
2023-02-05 23:00:00,2023-02-06 00:00:00,100.98,196.51,6.85,19.79,15.87,,0.81
2023-02-06 00:00:00,2023-02-06 01:00:00,87.29,135.56,6.98,19.92,16.05,,0.76
2023-02-06 01:00:00,2023-02-06 02:00:00,70.49,111.54,6.71,20.03,15.89,,0.7
2023-02-06 02:00:00,2023-02-06 03:00:00,60.85,78.3,6.74,20.23,16.02,,0.67
2023-02-06 03:00:00,2023-02-06 04:00:00,46.28,73.12,6.51,20.24,15.84,,0.65
2023-02-06 04:00:00,2023-02-06 05:00:00,44.27,75.2,7.06,20.11,16.22,,0.63
2023-02-06 05:00:00,2023-02-06 06:00:00,37.23,72.33,6.55,20.35,15.93,,0.61
2023-02-06 06:00:00,2023-02-06 07:00:00,36.02,54.84,6.91,19.96,16.0,,0.61
2023-02-06 07:00:00,2023-02-06 08:00:00,47.72,88.02,6.11,20.27,15.53,,0.63
2023-02-06 08:00:00,2023-02-06 09:00:00,54.25,111.41,6.71,20.13,15.94,,0.64
2023-02-06 09:00:00,2023-02-06 10:00:00,45.58,119.65,6.81,20.07,15.98,,0.63
2023-02-06 10:00:00,2023-02-06 11:00:00,38.34,114.48,6.38,19.93,15.57,,0.63
2023-02-06 11:00:00,2023-02-06 12:00:00,37.79,133.69,6.88,19.95,15.98,,0.64
2023-02-06 12:00:00,2023-02-06 13:00:00,44.39,136.73,6.72,19.85,15.8,,0.71
2023-02-06 13:00:00,2023-02-06 14:00:00,36.79,149.36,6.5,20.12,15.77,,0.71
2023-02-06 14:00:00,2023-02-06 15:00:00,33.52,124.5,6.78,20.05,15.96,,0.63
2023-02-06 15:00:00,2023-02-06 16:00:00,20.83,120.76,6.81,19.93,15.91,,0.57
2023-02-06 16:00:00,2023-02-06 17:00:00,12.84,85.27,6.62,19.87,15.73,,0.55
2023-02-06 17:00:00,2023-02-06 18:00:00,11.75,84.7,6.46,20.06,15.7,,0.54
2023-02-06 18:00:00,2023-02-06 19:00:00,23.44,88.22,6.81,19.95,15.93,,0.56
2023-02-06 19:00:00,2023-02-06 20:00:00,49.43,113.18,6.73,19.97,15.87,,0.62
2023-02-06 20:00:00,2023-02-06 21:00:00,63.33,192.93,6.71,20.07,15.91,,0.81
2023-02-06 21:00:00,2023-02-06 22:00:00,92.29,292.86,6.75,20.12,15.96,,0.95
2023-02-06 22:00:00,2023-02-06 23:00:00,97.08,191.43,6.8,19.95,15.92,,1.0
2023-02-06 23:00:00,2023-02-07 00:00:00,88.61,204.94,6.79,19.96,15.92,,0.95
2023-02-07 00:00:00,2023-02-07 01:00:00,58.36,87.7,7.07,20.03,16.18,,0.77
2023-02-07 01:00:00,2023-02-07 02:00:00,39.91,74.38,6.77,20.26,16.06,,0.67
2023-02-07 02:00:00,2023-02-07 03:00:00,46.84,56.7,6.87,20.11,16.05,,0.62
2023-02-07 03:00:00,2023-02-07 04:00:00,45.75,56.34,6.6,20.22,15.9,,0.58
2023-02-07 04:00:00,2023-02-07 05:00:00,34.18,64.77,6.74,20.12,15.95,,0.56
2023-02-07 05:00:00,2023-02-07 06:00:00,21.56,66.57,6.47,20.36,15.87,,0.54
2023-02-07 06:00:00,2023-02-07 07:00:00,17.51,54.03,6.65,20.19,15.92,,0.54
2023-02-07 07:00:00,2023-02-07 08:00:00,26.24,68.75,6.87,20.02,16.01,,0.56
2023-02-07 08:00:00,2023-02-07 09:00:00,45.66,102.68,6.6,20.26,15.92,,0.58
2023-02-07 09:00:00,2023-02-07 10:00:00,42.48,106.95,6.61,20.03,15.81,,0.58
2023-02-07 10:00:00,2023-02-07 11:00:00,62.44,144.7,6.6,19.98,15.77,,0.58
2023-02-07 11:00:00,2023-02-07 12:00:00,48.16,135.12,6.42,19.9,15.58,,0.57
2023-02-07 12:00:00,2023-02-07 13:00:00,36.67,73.86,6.65,20.05,15.85,,0.55
2023-02-07 13:00:00,2023-02-07 14:00:00,22.03,75.43,6.75,20.3,16.07,,0.59
2023-02-07 14:00:00,2023-02-07 15:00:00,30.29,97.19,6.88,20.05,16.04,,0.59
2023-02-07 15:00:00,2023-02-07 16:00:00,43.65,89.59,6.51,19.95,15.69,,0.56
2023-02-07 16:00:00,2023-02-07 17:00:00,31.43,96.31,7.24,19.96,16.28,,0.54
2023-02-07 17:00:00,2023-02-07 18:00:00,39.01,94.4,6.96,20.17,16.16,,0.54
2023-02-07 18:00:00,2023-02-07 19:00:00,29.26,96.38,6.68,20.02,15.86,,0.55
2023-02-07 19:00:00,2023-02-07 20:00:00,32.99,104.89,6.45,19.87,15.6,,0.57
2023-02-07 20:00:00,2023-02-07 21:00:00,69.71,165.27,6.79,20.05,15.96,,0.68
2023-02-07 21:00:00,2023-02-07 22:00:00,88.98,232.44,6.64,20.12,15.88,,0.85
2023-02-07 22:00:00,2023-02-07 23:00:00,107.37,248.13,6.41,20.17,15.72,,0.9
2023-02-07 23:00:00,2023-02-08 00:00:00,95.58,228.22,6.56,20.22,15.87,,0.83
2023-02-08 00:00:00,2023-02-08 01:00:00,96.5,171.37,6.54,20.07,15.77,,0.77
2023-02-08 01:00:00,2023-02-08 02:00:00,96.35,150.76,6.41,19.87,15.57,,0.91
2023-02-08 02:00:00,2023-02-08 03:00:00,66.11,135.55,6.65,20.06,15.86,,0.96
2023-02-08 03:00:00,2023-02-08 04:00:00,50.01,122.24,6.8,20.1,16.0,,0.87
2023-02-08 04:00:00,2023-02-08 05:00:00,42.06,98.41,6.88,20.02,16.02,,0.75
2023-02-08 05:00:00,2023-02-08 06:00:00,36.07,91.14,6.95,19.87,16.0,,0.67
2023-02-08 06:00:00,2023-02-08 07:00:00,34.48,81.64,6.77,19.85,15.84,,0.62
2023-02-08 07:00:00,2023-02-08 08:00:00,30.07,86.41,6.59,20.02,15.79,,0.61
2023-02-08 08:00:00,2023-02-08 09:00:00,55.3,121.72,6.56,20.17,15.84,,0.65
2023-02-08 09:00:00,2023-02-08 10:00:00,57.93,178.2,6.77,20.08,15.96,,0.7
2023-02-08 10:00:00,2023-02-08 11:00:00,76.06,181.75,6.62,20.03,15.81,,0.67
2023-02-08 11:00:00,2023-02-08 12:00:00,49.05,156.13,6.87,19.93,15.96,,0.62
2023-02-08 12:00:00,2023-02-08 13:00:00,55.52,127.73,6.67,19.92,15.8,,0.58
2023-02-08 13:00:00,2023-02-08 14:00:00,44.08,118.46,6.94,19.89,16.0,,0.56
2023-02-08 14:00:00,2023-02-08 15:00:00,30.27,113.63,7.04,20.06,16.16,,0.54
2023-02-08 15:00:00,2023-02-08 16:00:00,37.48,114.33,6.51,20.16,15.79,,0.52
2023-02-08 16:00:00,2023-02-08 17:00:00,22.81,103.13,6.68,20.21,15.96,,0.52
2023-02-08 17:00:00,2023-02-08 18:00:00,14.76,97.77,6.78,20.08,15.97,,0.52
2023-02-08 18:00:00,2023-02-08 19:00:00,19.74,91.59,6.69,20.0,15.85,,0.52
2023-02-08 19:00:00,2023-02-08 20:00:00,,89.06,6.72,20.08,15.92,,0.55
2023-02-08 20:00:00,2023-02-08 21:00:00,,112.85,6.81,20.12,16.02,,0.59
2023-02-08 21:00:00,2023-02-08 22:00:00,,145.34,6.83,19.98,15.96,,0.64
2023-02-08 22:00:00,2023-02-08 23:00:00,,145.96,6.74,19.75,15.76,,0.64
2023-02-08 23:00:00,2023-02-09 00:00:00,,143.35,6.99,20.04,16.12,,0.62
2023-02-09 00:00:00,2023-02-09 01:00:00,,103.19,6.79,20.08,15.98,,0.58
2023-02-09 01:00:00,2023-02-09 02:00:00,,82.28,6.93,20.0,16.05,,0.56
2023-02-09 02:00:00,2023-02-09 03:00:00,,72.13,6.67,20.33,16.01,,0.54
2023-02-09 03:00:00,2023-02-09 04:00:00,,67.83,6.8,20.01,15.95,,0.54
2023-02-09 04:00:00,2023-02-09 05:00:00,,65.16,6.26,20.38,15.71,,0.54
2023-02-09 05:00:00,2023-02-09 06:00:00,,53.97,6.78,19.98,15.92,,0.54
2023-02-09 06:00:00,2023-02-09 07:00:00,,62.26,6.91,19.87,15.96,,0.54
2023-02-09 07:00:00,2023-02-09 08:00:00,,80.16,6.34,20.09,15.62,,0.56
2023-02-09 08:00:00,2023-02-09 09:00:00,,94.06,6.19,20.1,15.5,,0.57
2023-02-09 09:00:00,2023-02-09 10:00:00,,89.56,6.17,20.08,15.48,,0.57
2023-02-09 10:00:00,2023-02-09 11:00:00,,96.76,6.64,19.91,15.77,,0.56
2023-02-09 11:00:00,2023-02-09 12:00:00,24.53,100.48,6.89,20.12,16.08,,0.55
2023-02-09 12:00:00,2023-02-09 13:00:00,24.14,89.02,7.07,19.95,16.14,,0.52
2023-02-09 13:00:00,2023-02-09 14:00:00,16.66,90.31,6.75,20.02,15.91,,0.52
2023-02-09 14:00:00,2023-02-09 15:00:00,12.45,83.3,6.77,19.95,15.9,,0.52
2023-02-09 15:00:00,2023-02-09 16:00:00,10.98,82.74,6.89,20.09,16.06,,0.52
2023-02-09 16:00:00,2023-02-09 17:00:00,19.45,76.98,6.82,19.85,15.89,,0.52
2023-02-09 17:00:00,2023-02-09 18:00:00,23.37,72.21,6.56,20.16,15.83,,0.52
2023-02-09 18:00:00,2023-02-09 19:00:00,34.2,70.15,6.62,20.01,15.8,,0.53
2023-02-09 19:00:00,2023-02-09 20:00:00,51.07,85.91,6.63,20.25,15.94,,0.57
2023-02-09 20:00:00,2023-02-09 21:00:00,62.76,133.49,6.65,20.31,15.99,,0.62
2023-02-09 21:00:00,2023-02-09 22:00:00,70.39,167.17,6.71,20.13,15.94,,0.68
2023-02-09 22:00:00,2023-02-09 23:00:00,59.51,155.66,6.58,19.89,15.71,,0.72
2023-02-09 23:00:00,2023-02-10 00:00:00,44.92,147.24,6.58,19.73,15.63,,0.75
2023-02-10 00:00:00,2023-02-10 01:00:00,57.14,138.23,6.78,19.99,15.92,,0.7
2023-02-10 01:00:00,2023-02-10 02:00:00,49.67,127.15,6.84,20.11,16.04,,0.68
2023-02-10 02:00:00,2023-02-10 03:00:00,29.18,113.49,6.6,20.2,15.89,,0.62
2023-02-10 03:00:00,2023-02-10 04:00:00,19.25,92.81,6.81,20.01,15.96,,0.57
2023-02-10 04:00:00,2023-02-10 05:00:00,14.3,69.94,6.6,20.06,15.82,,0.55
2023-02-10 05:00:00,2023-02-10 06:00:00,11.55,50.05,6.58,20.04,15.79,,0.54
2023-02-10 06:00:00,2023-02-10 07:00:00,9.36,49.69,6.37,20.06,15.63,,0.54
2023-02-10 07:00:00,2023-02-10 08:00:00,17.85,57.21,6.44,19.99,15.65,,0.55
2023-02-10 08:00:00,2023-02-10 09:00:00,45.97,79.31,6.38,20.02,15.62,,0.58
2023-02-10 09:00:00,2023-02-10 10:00:00,34.79,90.16,6.83,19.88,15.9,,0.58
2023-02-10 10:00:00,2023-02-10 11:00:00,39.08,91.9,6.83,20.19,16.07,,0.58
2023-02-10 11:00:00,2023-02-10 12:00:00,33.75,98.31,6.96,20.07,16.11,,0.62
2023-02-10 12:00:00,2023-02-10 13:00:00,56.25,117.27,6.75,19.98,15.89,,0.79
2023-02-10 13:00:00,2023-02-10 14:00:00,68.07,150.1,6.75,20.16,15.99,,0.76
2023-02-10 14:00:00,2023-02-10 15:00:00,66.55,137.89,7.41,20.08,16.48,,0.66
2023-02-10 15:00:00,2023-02-10 16:00:00,40.72,117.67,7.19,20.26,16.39,,0.65
2023-02-10 16:00:00,2023-02-10 17:00:00,36.32,93.54,6.0,19.19,14.88,,0.62
2023-02-10 17:00:00,2023-02-10 18:00:00,27.52,84.88,7.22,19.39,15.96,,0.63
2023-02-10 18:00:00,2023-02-10 19:00:00,32.3,81.23,,,,,0.65
2023-02-10 19:00:00,2023-02-10 20:00:00,32.8,95.63,,,,,0.68
2023-02-10 20:00:00,2023-02-10 21:00:00,66.17,128.04,,,,,0.74
2023-02-10 21:00:00,2023-02-10 22:00:00,46.92,144.87,,,,,0.76
2023-02-10 22:00:00,2023-02-10 23:00:00,44.31,141.67,,,,,0.76
2023-02-10 23:00:00,2023-02-11 00:00:00,58.96,147.62,,,,,0.78
2023-02-11 00:00:00,2023-02-11 01:00:00,53.28,154.14,,,,,0.73
2023-02-11 01:00:00,2023-02-11 02:00:00,42.78,148.98,,,,,0.76
2023-02-11 02:00:00,2023-02-11 03:00:00,35.75,127.92,,,,,0.79
2023-02-11 03:00:00,2023-02-11 04:00:00,24.72,112.55,,,,,0.74
2023-02-11 04:00:00,2023-02-11 05:00:00,31.54,92.96,,,,,0.67
2023-02-11 05:00:00,2023-02-11 06:00:00,28.38,83.2,,,,,0.62
2023-02-11 06:00:00,2023-02-11 07:00:00,27.02,79.99,,,,,0.6
2023-02-11 07:00:00,2023-02-11 08:00:00,24.56,82.01,,,,,0.59
2023-02-11 08:00:00,2023-02-11 09:00:00,27.25,87.0,,,,,0.61
2023-02-11 09:00:00,2023-02-11 10:00:00,28.05,99.22,,,,,0.61
2023-02-11 10:00:00,2023-02-11 11:00:00,28.45,124.75,,,,,0.65
2023-02-11 11:00:00,2023-02-11 12:00:00,44.16,159.29,,,,,0.67
2023-02-11 12:00:00,2023-02-11 13:00:00,57.38,178.85,,,,,0.69
2023-02-11 13:00:00,2023-02-11 14:00:00,60.27,179.49,,,,,0.65
2023-02-11 14:00:00,2023-02-11 15:00:00,45.42,165.83,,,,,0.59
2023-02-11 15:00:00,2023-02-11 16:00:00,40.93,149.64,5.33,19.19,14.34,,0.55
2023-02-11 16:00:00,2023-02-11 17:00:00,41.72,131.82,6.3,19.39,15.22,,0.53
2023-02-11 17:00:00,2023-02-11 18:00:00,43.69,119.35,6.46,19.89,15.61,,0.53
2023-02-11 18:00:00,2023-02-11 19:00:00,58.11,118.95,6.76,19.98,15.9,,0.57
2023-02-11 19:00:00,2023-02-11 20:00:00,81.46,154.03,6.61,20.08,15.83,,0.68
2023-02-11 20:00:00,2023-02-11 21:00:00,100.8,171.3,6.91,20.08,16.07,,0.69
2023-02-11 21:00:00,2023-02-11 22:00:00,85.66,166.16,6.82,20.03,15.98,,0.69
2023-02-11 22:00:00,2023-02-11 23:00:00,95.78,197.5,6.94,20.05,16.07,,0.71
2023-02-11 23:00:00,2023-02-12 00:00:00,104.13,191.73,6.44,19.95,15.63,,0.75
2023-02-12 00:00:00,2023-02-12 01:00:00,99.83,177.2,7.12,19.91,16.15,,0.79
2023-02-12 01:00:00,2023-02-12 02:00:00,83.22,176.63,6.66,19.98,15.82,,0.79
2023-02-12 02:00:00,2023-02-12 03:00:00,85.66,170.93,6.63,19.76,15.68,,0.77
2023-02-12 03:00:00,2023-02-12 04:00:00,69.36,151.91,6.71,19.98,15.87,,0.74
2023-02-12 04:00:00,2023-02-12 05:00:00,50.91,129.94,7.03,20.12,16.19,,0.72
2023-02-12 05:00:00,2023-02-12 06:00:00,42.39,108.94,6.93,19.88,15.98,,0.7
2023-02-12 06:00:00,2023-02-12 07:00:00,50.66,105.21,6.79,20.08,15.97,,0.69
2023-02-12 07:00:00,2023-02-12 08:00:00,54.64,114.41,6.65,20.27,15.96,,0.69
2023-02-12 08:00:00,2023-02-12 09:00:00,66.4,137.33,6.57,20.1,15.82,,0.71
2023-02-12 09:00:00,2023-02-12 10:00:00,84.58,167.57,6.84,20.01,15.98,,0.73
2023-02-12 10:00:00,2023-02-12 11:00:00,94.83,174.37,6.44,20.12,15.71,,0.69
2023-02-12 11:00:00,2023-02-12 12:00:00,65.69,156.15,6.78,20.28,16.07,,0.64
2023-02-12 12:00:00,2023-02-12 13:00:00,59.37,141.51,6.49,20.16,15.78,,0.6
2023-02-12 13:00:00,2023-02-12 14:00:00,34.13,129.51,6.19,20.01,15.46,,0.57
2023-02-12 14:00:00,2023-02-12 15:00:00,17.56,117.66,6.51,20.13,15.79,,0.55
2023-02-12 15:00:00,2023-02-12 16:00:00,13.4,108.99,6.95,20.04,16.09,,0.54
2023-02-12 16:00:00,2023-02-12 17:00:00,24.32,102.38,6.79,20.01,15.94,,0.53
2023-02-12 17:00:00,2023-02-12 18:00:00,32.73,109.21,6.7,20.08,15.91,,0.54
2023-02-12 18:00:00,2023-02-12 19:00:00,43.79,121.09,6.73,19.98,15.88,,0.56
2023-02-12 19:00:00,2023-02-12 20:00:00,63.93,136.77,7.14,20.1,16.27,,0.58
2023-02-12 20:00:00,2023-02-12 21:00:00,56.08,131.66,6.79,19.81,15.84,,0.6
2023-02-12 21:00:00,2023-02-12 22:00:00,60.51,140.87,6.42,19.87,15.57,,0.62
2023-02-12 22:00:00,2023-02-12 23:00:00,66.38,139.55,6.7,20.03,15.88,,0.63
2023-02-12 23:00:00,2023-02-13 00:00:00,40.58,141.92,6.84,19.96,15.96,,0.63
2023-02-13 00:00:00,2023-02-13 01:00:00,49.83,150.57,6.73,20.03,15.9,,0.65
2023-02-13 01:00:00,2023-02-13 02:00:00,54.32,150.14,6.69,20.17,15.95,,0.65
2023-02-13 02:00:00,2023-02-13 03:00:00,48.98,147.82,6.51,19.8,15.61,,0.61
2023-02-13 03:00:00,2023-02-13 04:00:00,42.51,150.78,6.24,20.09,15.54,,0.59
2023-02-13 04:00:00,2023-02-13 05:00:00,50.8,138.93,6.61,20.17,15.88,,0.58
2023-02-13 05:00:00,2023-02-13 06:00:00,39.58,128.78,6.46,20.0,15.68,,0.6
2023-02-13 06:00:00,2023-02-13 07:00:00,60.36,134.54,6.68,20.26,15.99,,0.64
2023-02-13 07:00:00,2023-02-13 08:00:00,79.5,161.51,6.98,19.94,16.06,,0.69
2023-02-13 08:00:00,2023-02-13 09:00:00,89.28,210.53,6.34,20.17,15.66,,0.73
2023-02-13 09:00:00,2023-02-13 10:00:00,122.29,275.99,6.41,19.98,15.62,,0.81
2023-02-13 10:00:00,2023-02-13 11:00:00,131.49,270.44,6.88,19.95,15.98,,0.73
2023-02-13 11:00:00,2023-02-13 12:00:00,80.67,188.91,6.19,20.06,15.49,,0.62
2023-02-13 12:00:00,2023-02-13 13:00:00,71.2,148.71,6.62,20.17,15.89,,0.57
2023-02-13 13:00:00,2023-02-13 14:00:00,39.37,120.98,6.46,20.23,15.79,,0.54
2023-02-13 14:00:00,2023-02-13 15:00:00,26.85,107.16,6.7,19.92,15.83,,0.53
2023-02-13 15:00:00,2023-02-13 16:00:00,32.95,98.67,6.7,19.81,15.76,,0.53
2023-02-13 16:00:00,2023-02-13 17:00:00,25.58,84.83,6.45,19.92,15.62,,0.54
2023-02-13 17:00:00,2023-02-13 18:00:00,36.37,89.23,6.71,19.96,15.85,,0.54
2023-02-13 18:00:00,2023-02-13 19:00:00,28.06,95.38,6.73,19.81,15.79,,0.57
2023-02-13 19:00:00,2023-02-13 20:00:00,37.21,123.57,6.79,20.12,16.0,,0.64
2023-02-13 20:00:00,2023-02-13 21:00:00,64.2,160.24,6.89,20.33,16.19,,0.71
2023-02-13 21:00:00,2023-02-13 22:00:00,73.65,152.15,6.66,20.17,15.92,,0.74
2023-02-13 22:00:00,2023-02-13 23:00:00,64.69,163.78,6.75,20.07,15.94,,0.84
2023-02-13 23:00:00,2023-02-14 00:00:00,71.96,185.54,7.18,19.94,16.22,,0.85
2023-02-14 00:00:00,2023-02-14 01:00:00,72.18,160.62,6.74,19.93,15.86,,0.77
2023-02-14 01:00:00,2023-02-14 02:00:00,47.0,131.34,6.83,19.89,15.91,,0.68
2023-02-14 02:00:00,2023-02-14 03:00:00,26.94,109.53,6.83,19.94,15.93,,0.62
2023-02-14 03:00:00,2023-02-14 04:00:00,18.93,86.21,6.52,20.1,15.77,,0.58
2023-02-14 04:00:00,2023-02-14 05:00:00,13.5,66.26,6.54,20.16,15.82,,0.56
2023-02-14 05:00:00,2023-02-14 06:00:00,19.22,63.22,6.66,20.0,15.83,,0.56
2023-02-14 06:00:00,2023-02-14 07:00:00,34.21,76.79,6.8,20.24,16.08,,0.57
2023-02-14 07:00:00,2023-02-14 08:00:00,33.1,104.39,7.15,20.01,16.23,,0.61
2023-02-14 08:00:00,2023-02-14 09:00:00,67.71,125.89,7.04,19.83,16.04,,0.65
2023-02-14 09:00:00,2023-02-14 10:00:00,61.37,143.89,6.65,20.1,15.88,,0.63
2023-02-14 10:00:00,2023-02-14 11:00:00,54.08,139.12,6.84,20.16,16.06,,0.61
2023-02-14 11:00:00,2023-02-14 12:00:00,37.7,128.79,6.68,20.01,15.85,,0.58
2023-02-14 12:00:00,2023-02-14 13:00:00,40.8,104.93,6.4,20.17,15.71,,0.56
2023-02-14 13:00:00,2023-02-14 14:00:00,27.41,107.15,6.57,19.9,15.71,,0.56
2023-02-14 14:00:00,2023-02-14 15:00:00,35.48,103.18,6.38,20.2,15.71,,0.55
2023-02-14 15:00:00,2023-02-14 16:00:00,31.0,95.72,6.79,20.03,15.95,,0.54
2023-02-14 16:00:00,2023-02-14 17:00:00,18.48,90.13,6.75,19.99,15.9,,0.54
2023-02-14 17:00:00,2023-02-14 18:00:00,26.61,83.9,6.89,20.11,16.07,,0.55
2023-02-14 18:00:00,2023-02-14 19:00:00,57.55,93.91,6.76,20.05,15.94,,0.56
2023-02-14 19:00:00,2023-02-14 20:00:00,85.19,108.17,6.98,20.07,16.13,,0.59
2023-02-14 20:00:00,2023-02-14 21:00:00,60.28,138.26,7.15,20.12,16.29,,0.68
2023-02-14 21:00:00,2023-02-14 22:00:00,70.88,191.52,6.72,19.95,15.86,,0.89
2023-02-14 22:00:00,2023-02-14 23:00:00,100.93,238.37,6.43,20.11,15.71,,0.98
2023-02-14 23:00:00,2023-02-15 00:00:00,98.49,245.51,6.85,20.21,16.1,,0.99
2023-02-15 00:00:00,2023-02-15 01:00:00,88.22,211.54,6.78,20.02,15.93,,0.87
2023-02-15 01:00:00,2023-02-15 02:00:00,59.48,171.59,6.67,20.15,15.92,,0.76
2023-02-15 02:00:00,2023-02-15 03:00:00,44.54,130.13,6.38,19.95,15.59,,0.67
2023-02-15 03:00:00,2023-02-15 04:00:00,30.39,101.56,6.29,19.97,15.52,,0.61
2023-02-15 04:00:00,2023-02-15 05:00:00,26.48,72.68,6.83,19.87,15.9,,0.58
2023-02-15 05:00:00,2023-02-15 06:00:00,16.19,62.54,6.57,20.19,15.86,,0.56
2023-02-15 06:00:00,2023-02-15 07:00:00,12.02,74.83,6.53,20.17,15.82,,0.57
2023-02-15 07:00:00,2023-02-15 08:00:00,17.93,95.0,6.55,19.87,15.68,,0.6
2023-02-15 08:00:00,2023-02-15 09:00:00,49.31,146.49,6.71,19.99,15.86,,0.65
2023-02-15 09:00:00,2023-02-15 10:00:00,69.74,165.71,6.51,20.06,15.75,,0.65
2023-02-15 10:00:00,2023-02-15 11:00:00,73.97,129.1,6.62,20.08,15.84,,0.62
2023-02-15 11:00:00,2023-02-15 12:00:00,50.76,121.21,6.59,19.99,15.77,,0.61
2023-02-15 12:00:00,2023-02-15 13:00:00,57.85,119.26,6.8,20.07,15.98,,0.61
2023-02-15 13:00:00,2023-02-15 14:00:00,46.64,121.86,6.38,20.11,15.66,,0.57
2023-02-15 14:00:00,2023-02-15 15:00:00,49.57,114.75,6.41,19.92,15.59,,0.55
2023-02-15 15:00:00,2023-02-15 16:00:00,30.32,108.69,6.71,19.97,15.86,,0.53
2023-02-15 16:00:00,2023-02-15 17:00:00,21.54,104.22,6.8,20.06,15.98,,0.51
2023-02-15 17:00:00,2023-02-15 18:00:00,21.13,101.51,6.64,20.18,15.91,,0.52
2023-02-15 18:00:00,2023-02-15 19:00:00,47.87,104.39,6.75,20.24,16.03,,0.55
