From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),Xylene (ug/m3),AT (degree C)
2022-12-29 12:00:00,2022-12-29 13:00:00,27.68,125.6,23.14,27.19,50.3,9.76,31.86,0.89,17.72,,,,,,28.5,1.0,243.94,,31.2
2022-12-29 13:00:00,2022-12-29 14:00:00,30.34,140.48,22.68,32.2,54.85,12.27,31.58,0.9,17.39,,,,,,28.5,1.0,229.02,,31.76
2022-12-29 14:00:00,2022-12-29 15:00:00,30.97,169.68,22.54,33.96,56.37,7.83,29.29,0.93,20.58,,,,,,28.51,1.0,235.14,,31.92
2022-12-29 15:00:00,2022-12-29 16:00:00,28.36,145.37,21.24,37.2,58.47,9.98,29.3,0.93,21.39,,,,,,30.4,1.0,253.91,,32.4
2022-12-29 16:00:00,2022-12-29 17:00:00,35.41,146.2,18.72,53.83,72.76,7.73,29.44,0.93,21.36,,,,,,32.27,1.1,220.95,,32.31
2022-12-29 17:00:00,2022-12-29 18:00:00,48.07,196.4,20.28,65.39,85.73,12.16,30.22,0.91,20.51,,,,,,26.59,0.4,212.74,,31.44
2022-12-29 18:00:00,2022-12-29 19:00:00,64.4,220.96,15.66,66.07,81.73,14.84,32.36,0.9,17.18,,,,,,24.7,0.3,181.84,,31.04
2022-12-29 19:00:00,2022-12-29 20:00:00,83.71,235.37,17.39,77.79,95.19,15.92,32.26,0.89,16.52,,,,,,26.61,0.1,123.0,,29.52
2022-12-29 20:00:00,2022-12-29 21:00:00,106.62,251.51,18.86,76.97,95.81,15.7,32.01,0.88,17.51,,,,,,28.49,,121.66,,28.64
2022-12-29 21:00:00,2022-12-29 22:00:00,136.9,277.61,19.63,69.67,89.29,28.56,32.37,0.86,17.41,,,,,,26.58,0.1,60.17,,28.16
2022-12-29 22:00:00,2022-12-29 23:00:00,117.72,267.8,19.42,59.67,79.13,14.45,30.46,0.87,19.91,,,,,,22.8,0.2,89.96,,27.76
2022-12-29 23:00:00,2022-12-30 00:00:00,90.62,219.42,13.66,37.95,51.58,15.72,30.0,0.87,20.4,,,,,,24.7,0.2,75.07,,27.12
2022-12-30 00:00:00,2022-12-30 01:00:00,71.87,155.21,14.98,29.96,44.93,15.6,30.29,0.87,20.31,,,,,,24.67,0.5,99.94,,26.32
2022-12-30 01:00:00,2022-12-30 02:00:00,64.91,152.2,13.38,37.05,50.42,16.09,30.19,0.89,20.14,,,,,,19.0,0.5,90.0,,25.92
2022-12-30 02:00:00,2022-12-30 03:00:00,78.95,144.32,12.83,36.94,49.77,16.89,31.55,0.88,17.61,,,,,,19.06,0.4,91.0,,26.16
2022-12-30 03:00:00,2022-12-30 04:00:00,74.68,108.02,12.34,21.59,33.93,16.94,31.82,0.88,16.56,,,,,,26.58,0.2,91.0,,26.56
2022-12-30 04:00:00,2022-12-30 05:00:00,76.32,102.4,12.93,21.49,34.42,17.12,31.52,0.88,17.24,,,,,,22.8,0.2,91.05,,26.47
2022-12-30 05:00:00,2022-12-30 06:00:00,74.36,93.8,12.83,22.21,35.05,16.79,31.52,0.88,17.0,,,,,,22.85,0.1,96.94,,25.59
2022-12-30 06:00:00,2022-12-30 07:00:00,71.92,94.2,15.2,33.53,48.74,15.65,30.93,0.89,18.13,,,,,,28.45,0.2,90.05,,24.71
2022-12-30 07:00:00,2022-12-30 08:00:00,69.12,153.88,19.09,40.07,59.17,15.12,29.7,0.9,19.86,,,,,,22.77,0.1,96.0,,24.09
2022-12-30 08:00:00,2022-12-30 09:00:00,99.47,266.4,42.41,65.03,107.41,14.89,30.28,0.89,19.51,,,,,,19.02,0.1,97.0,,24.89
2022-12-30 09:00:00,2022-12-30 10:00:00,103.77,306.6,20.05,32.62,52.67,10.68,29.73,0.89,20.02,,,,,,22.79,0.3,276.96,,27.05
2022-12-30 10:00:00,2022-12-30 11:00:00,48.0,157.4,19.36,34.42,53.79,10.99,30.83,0.89,19.79,,,,,,20.88,0.6,269.86,,28.97
2022-12-30 11:00:00,2022-12-30 12:00:00,41.9,157.2,20.87,29.66,50.56,11.4,32.09,0.89,19.31,,,,,,19.0,1.1,252.97,,30.17
2022-12-30 12:00:00,2022-12-30 13:00:00,33.73,150.2,18.86,32.2,51.04,13.55,32.44,0.89,18.86,,,,,,19.0,1.2,249.03,,31.52
2022-12-30 13:00:00,2022-12-30 14:00:00,40.77,151.0,14.33,22.76,37.09,13.5,33.26,0.9,18.87,,,,,,19.0,1.3,255.0,,31.84
2022-12-30 14:00:00,2022-12-30 15:00:00,39.68,151.0,13.83,37.0,50.82,11.71,32.48,0.9,19.5,,,,,,19.04,1.2,277.63,,32.24
2022-12-30 15:00:00,2022-12-30 16:00:00,40.32,141.8,15.84,45.09,60.9,9.75,29.4,0.92,23.12,,,,,,22.86,0.9,244.73,,32.48
2022-12-30 16:00:00,2022-12-30 17:00:00,40.02,158.13,13.5,57.62,71.14,12.33,30.15,0.92,23.55,,,,,,30.34,0.7,207.7,,32.15
2022-12-30 17:00:00,2022-12-30 18:00:00,50.47,180.8,12.85,73.06,85.99,12.65,31.42,0.92,23.02,,,,,,22.8,0.4,166.84,,31.43
2022-12-30 18:00:00,2022-12-30 19:00:00,69.35,194.2,24.24,76.72,100.7,14.46,30.39,0.91,21.69,,,,,,22.83,0.3,144.7,,30.55
2022-12-30 19:00:00,2022-12-30 20:00:00,86.88,246.8,23.74,82.05,105.92,18.61,32.37,0.89,18.37,,,,,,26.56,0.1,103.9,,29.19
2022-12-30 20:00:00,2022-12-30 21:00:00,118.1,339.6,16.79,54.98,71.77,18.47,32.22,0.88,16.77,,,,,,21.01,0.4,89.99,,27.67
2022-12-30 21:00:00,2022-12-30 22:00:00,121.53,252.82,15.52,50.56,66.12,17.51,31.84,0.88,17.11,,,,,,30.39,0.4,89.01,,27.2
2022-12-30 22:00:00,2022-12-30 23:00:00,98.22,192.48,13.79,43.94,57.73,18.37,31.91,0.87,17.04,,,,,,26.58,0.3,93.0,,26.64
2022-12-30 23:00:00,2022-12-31 00:00:00,87.71,159.6,14.29,48.07,62.35,19.73,30.79,0.88,18.9,,,,,,20.92,0.4,92.0,,26.24
2022-12-31 00:00:00,2022-12-31 01:00:00,93.34,159.6,13.72,34.92,48.65,17.42,30.0,0.89,20.24,,,,,,26.61,0.2,91.0,,25.6
2022-12-31 01:00:00,2022-12-31 02:00:00,83.83,138.2,11.79,18.55,30.33,15.12,29.93,0.89,20.22,,,,,,28.49,0.5,91.01,,25.36
2022-12-31 02:00:00,2022-12-31 03:00:00,70.78,94.16,13.35,24.73,38.08,19.29,30.01,0.9,20.08,,,,,,26.57,0.5,93.03,,25.12
2022-12-31 03:00:00,2022-12-31 04:00:00,85.36,109.6,14.68,32.87,47.55,20.95,30.96,0.89,18.66,,,,,,22.81,0.2,96.99,,24.56
2022-12-31 04:00:00,2022-12-31 05:00:00,94.1,123.75,14.26,26.46,40.72,21.37,31.79,0.89,17.38,,,,,,24.67,,96.01,,23.92
2022-12-31 05:00:00,2022-12-31 06:00:00,94.48,133.6,14.35,30.72,45.08,18.5,31.45,0.89,17.89,,,,,,20.9,0.2,96.97,,23.76
2022-12-31 06:00:00,2022-12-31 07:00:00,74.35,120.8,20.4,42.99,63.39,19.45,31.56,0.89,18.98,,,,,,20.91,0.1,92.99,,23.6
2022-12-31 07:00:00,2022-12-31 08:00:00,96.08,212.6,43.92,66.4,110.37,22.47,31.52,0.88,19.42,,,,,,22.8,,90.11,,22.96
2022-12-31 08:00:00,2022-12-31 09:00:00,135.38,434.12,57.78,80.35,138.09,15.5,29.73,0.87,19.74,,,,,,22.77,0.01,122.12,,23.3
2022-12-31 09:00:00,2022-12-31 10:00:00,137.58,379.2,33.41,60.49,94.0,15.1,30.36,0.87,20.28,,,,,,19.0,0.3,271.99,,25.86
2022-12-31 10:00:00,2022-12-31 11:00:00,93.81,278.17,32.4,54.59,86.94,10.59,30.62,0.88,21.2,,,,,,19.0,0.6,270.11,,28.25
2022-12-31 11:00:00,2022-12-31 12:00:00,47.66,182.4,60.93,39.32,100.17,22.76,30.87,0.88,21.36,,,,,,19.03,0.6,298.5,,30.16
2022-12-31 12:00:00,2022-12-31 13:00:00,46.32,207.97,38.19,45.33,83.31,12.65,33.12,0.88,19.08,,,,,,22.83,0.9,231.18,,30.81
2022-12-31 13:00:00,2022-12-31 14:00:00,46.34,164.72,62.81,39.67,102.18,15.9,32.98,0.89,18.22,,,,,,26.6,0.9,254.9,,32.4
2022-12-31 14:00:00,2022-12-31 15:00:00,46.74,175.47,20.54,35.03,55.63,13.27,32.47,0.9,17.35,,,,,,26.6,1.0,242.65,,31.77
2022-12-31 15:00:00,2022-12-31 16:00:00,47.05,142.6,13.97,40.65,54.58,14.32,32.18,0.9,16.91,,,,,,26.6,0.7,329.23,,32.64
2022-12-31 16:00:00,2022-12-31 17:00:00,50.29,153.93,18.44,38.17,56.62,12.77,30.17,0.92,20.2,,,,,,26.61,0.6,53.07,,33.12
2022-12-31 17:00:00,2022-12-31 18:00:00,47.71,172.42,15.26,35.04,50.35,14.28,29.16,0.92,20.64,,,,,,28.51,0.8,78.0,,32.86
2022-12-31 18:00:00,2022-12-31 19:00:00,50.63,161.66,15.57,42.95,58.53,11.76,29.23,0.92,20.47,,,,,,30.39,0.8,77.02,,29.83
2022-12-31 19:00:00,2022-12-31 20:00:00,47.02,145.78,25.51,57.61,83.12,12.1,29.41,0.92,19.49,,,,,,28.48,0.7,81.05,,28.31
2022-12-31 20:00:00,2022-12-31 21:00:00,51.03,144.89,18.04,39.32,57.37,16.73,30.98,0.91,16.61,,,,,,24.66,0.5,90.02,,27.12
2022-12-31 21:00:00,2022-12-31 22:00:00,53.3,108.4,17.62,26.57,44.19,15.59,31.32,0.9,15.66,,,,,,17.13,0.6,93.04,,26.4
2022-12-31 22:00:00,2022-12-31 23:00:00,53.05,97.4,27.26,56.54,83.78,15.73,31.21,0.9,16.7,,,,,,22.8,0.2,100.29,,26.0
2022-12-31 23:00:00,2023-01-01 00:00:00,61.71,129.96,20.09,43.84,63.91,15.26,31.14,0.9,16.63,,,,,,22.79,,204.16,,25.6
2023-01-01 00:00:00,2023-01-01 01:00:00,67.34,135.3,16.29,18.65,34.93,16.54,30.45,0.9,17.37,,,,,,19.0,,261.53,,25.12
2023-01-01 01:00:00,2023-01-01 02:00:00,72.1,112.0,16.78,23.62,40.39,13.92,29.13,0.91,19.55,,,,,,17.12,0.2,95.0,,24.24
2023-01-01 02:00:00,2023-01-01 03:00:00,76.61,121.72,14.11,18.61,32.73,12.66,29.38,0.91,19.98,,,,,,24.7,0.1,93.0,,23.84
2023-01-01 03:00:00,2023-01-01 04:00:00,59.83,91.2,12.64,13.2,25.83,10.92,29.52,0.91,19.91,,,,,,22.79,,95.02,,23.92
2023-01-01 04:00:00,2023-01-01 05:00:00,40.68,68.8,12.15,12.74,24.89,11.34,30.04,0.92,18.71,,,,,,20.9,0.1,98.01,,24.32
2023-01-01 05:00:00,2023-01-01 06:00:00,46.07,76.8,13.03,20.75,33.77,13.19,31.19,0.91,16.67,,,,,,20.9,0.3,100.0,,24.47
2023-01-01 06:00:00,2023-01-01 07:00:00,57.39,98.76,12.54,23.01,35.53,13.38,30.88,0.91,16.19,,,,,,20.91,0.2,100.97,,23.28
2023-01-01 07:00:00,2023-01-01 08:00:00,64.34,106.84,11.67,23.82,35.5,13.7,31.03,0.91,15.83,,,,,,24.69,0.1,89.97,,23.28
2023-01-01 08:00:00,2023-01-01 09:00:00,67.03,113.53,12.73,44.08,56.81,16.88,32.04,0.91,16.71,,,,,,20.9,,79.07,,23.93
2023-01-01 09:00:00,2023-01-01 10:00:00,74.67,188.2,17.44,40.44,57.9,12.86,33.01,0.92,20.35,,,,,,20.89,0.1,105.23,,27.05
2023-01-01 10:00:00,2023-01-01 11:00:00,72.67,165.2,39.76,47.32,86.86,10.22,33.0,0.92,21.65,,,,,,19.01,0.4,136.56,,29.05
2023-01-01 11:00:00,2023-01-01 12:00:00,52.0,146.2,10.04,22.5,32.54,10.93,31.83,0.92,22.58,,,,,,20.96,0.8,210.99,,30.17
2023-01-01 12:00:00,2023-01-01 13:00:00,47.0,129.8,15.54,35.57,51.1,9.2,31.85,0.92,21.93,,,,,,28.5,0.8,210.81,,30.97
2023-01-01 13:00:00,2023-01-01 14:00:00,45.0,125.0,9.84,29.53,39.37,13.34,33.3,0.92,19.64,,,,,,28.5,0.6,320.0,,31.84
2023-01-01 14:00:00,2023-01-01 15:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 15:00:00,2023-01-01 16:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 16:00:00,2023-01-01 17:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 17:00:00,2023-01-01 18:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 18:00:00,2023-01-01 19:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 19:00:00,2023-01-01 20:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 20:00:00,2023-01-01 21:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 21:00:00,2023-01-01 22:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 22:00:00,2023-01-01 23:00:00,,,,,,,,,,,,,,,,,,,
2023-01-01 23:00:00,2023-01-02 00:00:00,,,,,,,,,,,,,,,,,,,
2023-01-02 00:00:00,2023-01-02 01:00:00,,,,,,,,,,,,,,,,,,,
2023-01-02 01:00:00,2023-01-02 02:00:00,,,,,,,,,,,,,,,,,,,
2023-01-02 02:00:00,2023-01-02 03:00:00,,,,,,,,,,,,,,,,,,,
2023-01-02 03:00:00,2023-01-02 04:00:00,,,,,,,,,,,,,,,,,,,
2023-01-02 04:00:00,2023-01-02 05:00:00,92.0,132.31,14.81,29.91,44.72,12.37,29.48,0.91,22.43,,,,,,28.41,0.1,104.64,,22.49
2023-01-02 05:00:00,2023-01-02 06:00:00,87.25,140.09,14.51,39.32,53.83,13.52,29.27,0.91,21.22,,,,,,24.68,0.2,89.89,,22.72
2023-01-02 06:00:00,2023-01-02 07:00:00,78.0,168.0,15.79,53.52,69.31,13.11,29.5,0.91,20.38,,,,,,22.81,0.1,80.07,,22.64
2023-01-02 07:00:00,2023-01-02 08:00:00,93.59,168.8,17.62,49.09,66.7,22.62,31.12,0.89,18.57,,,,,,24.73,0.2,88.98,,22.32
2023-01-02 08:00:00,2023-01-02 09:00:00,114.17,243.4,22.23,51.6,73.81,16.45,31.86,0.88,18.25,,,,,,28.44,0.1,88.18,,22.82
2023-01-02 09:00:00,2023-01-02 10:00:00,90.9,213.4,39.5,62.11,101.73,14.56,33.73,0.88,17.64,,,,,,22.79,0.3,281.95,,24.65
2023-01-02 10:00:00,2023-01-02 11:00:00,77.53,225.6,49.82,76.43,126.2,11.9,33.55,0.88,18.17,,,,,,21.01,0.61,267.83,,27.3
2023-01-02 11:00:00,2023-01-02 12:00:00,60.85,198.48,29.85,43.65,73.69,11.32,31.49,0.9,20.81,,,,,,30.4,1.4,253.01,,28.72
2023-01-02 12:00:00,2023-01-02 13:00:00,51.71,175.4,39.53,53.67,93.23,11.32,30.22,0.91,22.52,,,,,,30.41,1.3,256.96,,29.6
2023-01-02 13:00:00,2023-01-02 14:00:00,54.29,171.8,43.51,63.02,106.2,10.88,30.24,0.92,22.77,,,,,,32.3,1.3,246.0,,30.16
2023-01-02 14:00:00,2023-01-02 15:00:00,48.32,166.6,19.16,43.89,63.17,9.78,30.0,0.93,22.89,,,,,,32.3,1.3,245.95,,30.8
2023-01-02 15:00:00,2023-01-02 16:00:00,50.39,158.2,44.07,60.09,103.87,11.89,31.4,0.92,19.82,,,,,,32.24,0.8,239.36,,31.36
2023-01-02 16:00:00,2023-01-02 17:00:00,59.37,142.4,45.81,63.73,109.56,15.87,32.17,0.91,18.12,,,,,,24.67,0.8,286.8,,31.6
2023-01-02 17:00:00,2023-01-02 18:00:00,62.32,187.6,22.37,58.27,80.61,12.71,31.78,0.91,17.65,,,,,,20.9,0.9,260.09,,31.51
2023-01-02 18:00:00,2023-01-02 19:00:00,72.78,228.0,27.77,83.99,111.86,21.9,33.72,0.91,17.91,,,,,,20.97,0.6,270.74,,30.55
2023-01-02 19:00:00,2023-01-02 20:00:00,95.93,372.2,19.16,66.72,85.83,17.76,32.45,0.9,17.77,,,,,,30.37,0.2,101.88,,28.71
2023-01-02 20:00:00,2023-01-02 21:00:00,95.86,273.4,19.0,60.28,79.29,17.69,29.94,0.9,19.8,,,,,,26.61,0.3,86.07,,27.76
2023-01-02 21:00:00,2023-01-02 22:00:00,112.02,262.2,20.03,56.41,76.49,17.22,30.2,0.89,19.76,,,,,,30.36,0.1,104.89,,26.71
2023-01-02 22:00:00,2023-01-02 23:00:00,119.38,267.0,18.96,43.54,62.45,17.61,30.44,0.89,19.03,,,,,,24.71,,90.0,,25.91
2023-01-02 23:00:00,2023-01-03 00:00:00,131.69,232.83,19.59,36.51,56.1,17.99,30.92,0.88,18.52,,,,,,26.57,0.01,90.03,,25.12
2023-01-03 00:00:00,2023-01-03 01:00:00,122.46,208.8,18.58,30.39,48.96,17.63,32.02,0.88,16.87,,,,,,22.86,0.3,93.98,,24.8
2023-01-03 01:00:00,2023-01-03 02:00:00,106.81,153.32,18.75,32.95,51.7,18.27,31.7,0.88,16.93,,,,,,30.37,0.4,91.03,,24.56
2023-01-03 02:00:00,2023-01-03 03:00:00,124.0,170.4,17.02,28.0,45.02,17.62,31.86,0.89,17.27,,,,,,22.81,0.1,98.01,,24.08
2023-01-03 03:00:00,2023-01-03 04:00:00,119.25,147.0,15.06,20.98,36.03,16.02,31.72,0.89,16.98,,,,,,24.7,0.2,99.98,,23.76
2023-01-03 04:00:00,2023-01-03 05:00:00,104.24,128.6,15.62,24.88,40.49,13.18,30.05,0.9,19.44,,,,,,24.64,0.2,96.99,,23.44
2023-01-03 05:00:00,2023-01-03 06:00:00,87.92,132.4,15.76,28.7,44.46,12.02,29.52,0.91,19.87,,,,,,17.18,0.1,95.78,,22.96
2023-01-03 06:00:00,2023-01-03 07:00:00,78.34,125.2,14.54,32.7,47.23,12.31,29.54,0.91,19.81,,,,,,28.43,,66.19,,22.4
2023-01-03 07:00:00,2023-01-03 08:00:00,84.38,164.8,16.48,41.17,57.65,12.58,29.81,0.9,19.84,,,,,,19.02,0.1,91.82,,22.48
2023-01-03 08:00:00,2023-01-03 09:00:00,92.97,263.8,21.54,40.72,62.27,14.29,31.31,0.9,18.14,,,,,,24.66,0.1,312.64,,23.13
2023-01-03 09:00:00,2023-01-03 10:00:00,80.19,215.6,17.8,32.22,50.02,12.21,32.02,0.89,17.02,,,,,,19.0,0.6,265.14,,24.97
2023-01-03 10:00:00,2023-01-03 11:00:00,57.92,157.0,18.4,25.4,43.8,11.53,32.12,0.9,17.48,,,,,,19.0,1.0,284.02,,26.73
2023-01-03 11:00:00,2023-01-03 12:00:00,47.32,168.2,15.25,24.82,40.07,12.22,31.84,0.91,16.91,,,,,,19.0,1.3,287.93,,28.16
2023-01-03 12:00:00,2023-01-03 13:00:00,44.29,161.6,16.05,29.85,45.94,11.38,31.29,0.92,18.91,,,,,,19.0,1.6,275.96,,28.8
2023-01-03 13:00:00,2023-01-03 14:00:00,41.0,149.6,15.05,30.2,45.25,8.89,29.24,0.93,22.46,,,,,,19.01,1.1,268.94,,29.6
2023-01-03 14:00:00,2023-01-03 15:00:00,45.07,151.4,10.56,24.64,35.19,8.99,29.37,0.93,22.64,,,,,,20.9,1.0,258.13,,29.84
2023-01-03 15:00:00,2023-01-03 16:00:00,52.32,135.8,10.43,28.24,38.67,9.49,29.54,0.94,22.64,,,,,,20.9,0.9,282.0,,29.92
2023-01-03 16:00:00,2023-01-03 17:00:00,52.36,150.45,11.33,32.78,44.12,9.95,30.24,0.93,21.34,,,,,,20.91,0.8,280.98,,30.56
2023-01-03 17:00:00,2023-01-03 18:00:00,55.68,163.6,13.07,42.38,55.45,12.78,31.63,0.92,18.36,,,,,,24.69,0.4,274.0,,30.4
2023-01-03 18:00:00,2023-01-03 19:00:00,64.39,190.6,22.49,74.87,97.37,16.54,31.78,0.91,17.77,,,,,,20.93,0.6,273.33,,29.75
2023-01-03 19:00:00,2023-01-03 20:00:00,77.98,278.2,20.85,44.4,65.23,17.29,31.82,0.91,15.55,,,,,,26.58,0.4,332.33,,28.39
2023-01-03 20:00:00,2023-01-03 21:00:00,75.66,159.45,12.24,31.22,43.45,19.96,31.38,0.91,15.61,,,,,,19.01,1.0,92.03,,26.95
2023-01-03 21:00:00,2023-01-03 22:00:00,70.25,148.6,15.51,39.96,55.47,16.03,29.74,0.91,18.89,,,,,,20.91,0.6,97.61,,26.0
2023-01-03 22:00:00,2023-01-03 23:00:00,68.12,167.73,17.58,41.2,58.78,18.16,30.46,0.91,18.65,,,,,,22.82,,315.78,,25.28
2023-01-03 23:00:00,2023-01-04 00:00:00,74.2,172.6,18.66,30.87,49.53,13.16,29.9,0.91,18.42,,,,,,26.59,0.01,98.44,,24.64
2023-01-04 00:00:00,2023-01-04 01:00:00,62.39,115.83,19.36,31.39,50.75,13.0,29.9,0.92,18.98,,,,,,24.7,0.2,150.88,,24.64
2023-01-04 01:00:00,2023-01-04 02:00:00,72.05,118.8,18.5,24.51,43.01,15.07,31.41,0.91,17.5,,,,,,24.66,0.2,129.76,,23.6
2023-01-04 02:00:00,2023-01-04 03:00:00,76.31,104.0,19.45,29.09,48.55,14.64,31.44,0.91,18.11,,,,,,17.15,0.1,86.95,,23.52
2023-01-04 03:00:00,2023-01-04 04:00:00,76.05,113.2,18.35,22.75,41.09,14.8,31.29,0.9,16.98,,,,,,26.57,0.01,78.09,,23.04
2023-01-04 04:00:00,2023-01-04 05:00:00,83.03,113.4,17.47,19.53,37.01,14.93,31.25,0.91,17.47,,,,,,20.9,0.3,93.99,,23.04
2023-01-04 05:00:00,2023-01-04 06:00:00,78.56,96.8,17.47,24.19,41.67,11.95,30.11,0.92,18.61,,,,,,20.91,,92.03,,22.8
2023-01-04 06:00:00,2023-01-04 07:00:00,70.07,106.2,16.63,23.36,39.97,12.01,29.21,0.92,19.49,,,,,,22.8,,95.99,,22.48
2023-01-04 07:00:00,2023-01-04 08:00:00,80.39,126.56,22.94,39.4,62.53,13.02,29.45,0.92,19.48,,,,,,24.67,0.4,91.99,,22.64
2023-01-04 08:00:00,2023-01-04 09:00:00,87.73,190.25,19.42,42.45,61.88,10.92,29.59,0.91,19.74,,,,,,19.0,0.2,90.53,,23.05
2023-01-04 09:00:00,2023-01-04 10:00:00,88.22,243.4,22.85,38.09,60.77,10.47,30.49,0.91,18.22,,,,,,19.0,0.51,282.0,,25.13
2023-01-04 10:00:00,2023-01-04 11:00:00,70.26,170.6,19.16,32.27,51.44,10.71,31.67,0.9,16.98,,,,,,19.0,1.2,282.98,,26.4
2023-01-04 11:00:00,2023-01-04 12:00:00,48.26,170.6,18.29,21.98,40.27,12.21,31.4,0.91,17.3,,,,,,17.11,1.7,274.99,,27.61
2023-01-04 12:00:00,2023-01-04 13:00:00,38.32,145.0,14.79,26.23,41.0,12.24,31.29,0.91,17.8,,,,,,19.0,1.8,273.05,,28.56
2023-01-04 13:00:00,2023-01-04 14:00:00,39.71,150.8,14.5,24.84,39.32,12.46,31.13,0.92,18.98,,,,,,19.0,1.3,281.88,,29.44
2023-01-04 14:00:00,2023-01-04 15:00:00,46.02,178.4,18.03,32.18,50.22,9.69,28.78,0.93,21.99,,,,,,19.01,1.1,260.91,,29.76
2023-01-04 15:00:00,2023-01-04 16:00:00,48.0,193.4,12.91,35.3,48.09,9.99,29.2,0.94,22.58,,,,,,20.91,1.0,245.17,,29.36
2023-01-04 16:00:00,2023-01-04 17:00:00,49.02,176.4,13.28,33.47,46.72,10.14,29.03,0.94,22.28,,,,,,22.84,1.0,275.98,,29.76
2023-01-04 17:00:00,2023-01-04 18:00:00,50.66,158.8,15.41,57.66,73.08,8.66,29.27,0.93,21.39,,,,,,30.4,1.0,272.02,,29.75
2023-01-04 18:00:00,2023-01-04 19:00:00,59.49,219.6,34.46,114.66,149.19,13.85,31.64,0.92,19.04,,,,,,30.37,0.8,273.7,,29.11
2023-01-04 19:00:00,2023-01-04 20:00:00,102.6,368.64,39.14,114.16,153.28,26.25,32.98,0.9,18.93,,,,,,24.69,0.1,220.38,,27.91
2023-01-04 20:00:00,2023-01-04 21:00:00,150.34,501.4,22.69,75.84,98.51,19.45,33.23,0.88,17.49,,,,,,22.8,0.1,110.01,,26.48
2023-01-04 21:00:00,2023-01-04 22:00:00,136.09,285.6,17.37,44.81,62.18,17.87,32.03,0.87,16.12,,,,,,22.82,0.3,110.98,,25.76
2023-01-04 22:00:00,2023-01-04 23:00:00,125.11,238.2,27.15,54.45,81.62,15.98,30.39,0.89,18.63,,,,,,26.58,0.2,107.03,,25.36
2023-01-04 23:00:00,2023-01-05 00:00:00,131.64,244.4,17.32,42.17,59.48,15.44,29.87,0.9,19.64,,,,,,22.81,0.2,112.87,,24.88
2023-01-05 00:00:00,2023-01-05 01:00:00,73.24,165.13,16.06,30.55,46.61,11.6,30.07,0.9,20.13,,,,,,24.65,0.3,90.6,,24.16
2023-01-05 01:00:00,2023-01-05 02:00:00,58.14,135.66,12.93,16.52,29.43,9.59,29.93,0.9,20.5,,,,,,15.21,0.1,198.2,,24.48
2023-01-05 02:00:00,2023-01-05 03:00:00,43.0,93.78,12.67,19.68,32.35,11.32,30.97,0.9,18.6,,,,,,19.01,0.5,258.03,,24.64
2023-01-05 03:00:00,2023-01-05 04:00:00,45.05,85.45,10.69,12.45,23.13,13.22,31.47,0.91,16.85,,,,,,20.9,0.1,263.0,,23.84
2023-01-05 04:00:00,2023-01-05 05:00:00,45.95,74.0,9.97,15.16,25.14,13.45,31.21,0.91,16.81,,,,,,20.93,0.1,262.97,,23.44
2023-01-05 05:00:00,2023-01-05 06:00:00,43.08,89.8,9.47,16.07,25.54,13.59,31.0,0.91,16.86,,,,,,26.6,0.4,257.07,,23.52
2023-01-05 06:00:00,2023-01-05 07:00:00,45.94,103.4,10.09,18.87,28.96,12.66,30.23,0.93,18.47,,,,,,26.6,0.4,281.94,,23.36
2023-01-05 07:00:00,2023-01-05 08:00:00,42.37,105.0,14.16,30.37,44.54,11.37,28.74,0.93,20.35,,,,,,26.61,0.5,270.96,,22.96
2023-01-05 08:00:00,2023-01-05 09:00:00,51.44,145.11,18.16,32.4,50.56,11.03,29.37,0.93,20.04,,,,,,28.5,0.5,264.0,,22.8
2023-01-05 09:00:00,2023-01-05 10:00:00,58.29,168.4,15.55,25.32,40.87,11.95,29.68,0.92,19.27,,,,,,28.49,0.9,262.0,,23.85
2023-01-05 10:00:00,2023-01-05 11:00:00,52.63,144.2,20.36,29.51,49.86,11.49,30.08,0.92,19.08,,,,,,26.61,1.5,262.94,,25.29
2023-01-05 11:00:00,2023-01-05 12:00:00,49.37,182.83,17.3,25.19,42.48,13.02,31.77,0.91,16.73,,,,,,28.49,1.8,253.07,,26.57
2023-01-05 12:00:00,2023-01-05 13:00:00,48.61,169.2,19.75,27.07,46.81,11.34,31.32,0.91,17.75,,,,,,26.6,2.0,265.88,,27.77
2023-01-05 13:00:00,2023-01-05 14:00:00,42.36,154.66,17.03,23.51,40.52,10.9,31.04,0.92,18.25,,,,,,26.6,2.0,244.0,,28.72
2023-01-05 14:00:00,2023-01-05 15:00:00,45.73,171.4,16.22,26.31,42.53,12.23,31.06,0.93,18.1,,,,,,24.7,2.1,249.0,,29.52
