From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2023-01-31 19:00:00,2023-01-31 20:00:00,82.99,267.37,31.85,59.07,44.92,44.95,,2.65,9.14,14.45,79.13,0.41,1.44,0.02,52.62,0.11,273.41,4.78,23.96
2023-01-31 20:00:00,2023-01-31 21:00:00,94.77,287.23,,,,,,2.04,17.97,14.86,72.88,0.39,1.36,0.02,56.34,0.15,88.28,9.61,23.13
2023-01-31 21:00:00,2023-01-31 22:00:00,98.25,266.81,,,,,9.7,1.38,36.89,11.44,43.29,0.2,0.5,0.01,58.86,0.17,232.03,8.67,22.31
2023-01-31 22:00:00,2023-01-31 23:00:00,100.76,234.56,,,,,9.34,1.18,34.71,10.29,32.18,0.13,0.28,,64.54,0.21,312.2,8.45,21.44
2023-01-31 23:00:00,2023-02-01 00:00:00,95.59,187.67,,,,,7.12,0.75,44.59,6.45,22.77,0.08,0.17,,64.03,0.26,325.28,8.44,20.8
2023-02-01 00:00:00,2023-02-01 01:00:00,77.01,114.95,,,,,6.62,0.63,44.09,3.72,15.22,0.05,0.09,,65.47,0.24,319.01,8.41,20.35
2023-02-01 01:00:00,2023-02-01 02:00:00,59.3,80.09,,,,,6.83,0.63,37.32,3.43,13.58,0.04,0.07,,65.34,0.21,242.1,8.51,20.12
2023-02-01 02:00:00,2023-02-01 03:00:00,53.0,91.57,,,,,7.84,0.6,41.55,3.1,12.55,0.04,0.05,,62.96,0.17,181.66,8.62,20.3
2023-02-01 03:00:00,2023-02-01 04:00:00,51.7,107.64,,,,,9.56,0.57,55.82,2.77,11.03,0.03,0.04,,59.58,0.39,263.87,8.59,20.77
2023-02-01 04:00:00,2023-02-01 05:00:00,48.46,108.35,,,,,9.13,0.57,45.42,2.58,10.74,0.03,0.04,,61.64,0.23,91.61,8.62,20.33
2023-02-01 05:00:00,2023-02-01 06:00:00,48.36,105.77,,,,,9.41,0.54,41.44,2.77,10.9,0.03,0.04,,62.35,0.28,98.63,8.64,20.14
2023-02-01 06:00:00,2023-02-01 07:00:00,53.04,144.15,,,,,10.45,0.67,36.64,2.66,10.85,0.03,0.04,,63.33,0.27,263.54,20.98,20.08
2023-02-01 07:00:00,2023-02-01 08:00:00,54.61,156.8,,,,,12.21,0.81,37.7,6.08,15.7,0.05,0.08,,62.31,0.34,348.72,86.47,20.91
2023-02-01 08:00:00,2023-02-01 09:00:00,56.95,160.84,,,,,12.37,0.79,56.01,9.2,19.54,0.07,0.12,,54.07,0.43,343.89,251.56,23.79
2023-02-01 09:00:00,2023-02-01 10:00:00,57.89,163.09,,,,,12.81,0.63,90.13,4.54,21.08,0.06,0.11,,40.58,0.7,341.64,509.41,26.89
2023-02-01 10:00:00,2023-02-01 11:00:00,54.91,137.76,,,,,13.62,0.66,101.4,2.57,15.51,0.04,0.07,,36.96,0.76,349.59,537.36,27.9
2023-02-01 11:00:00,2023-02-01 12:00:00,47.26,110.2,,,,,16.09,0.63,116.77,2.48,16.44,0.04,0.08,,35.65,0.76,267.57,456.81,28.71
2023-02-01 12:00:00,2023-02-01 13:00:00,44.06,108.05,,,,,15.75,0.61,127.09,2.16,17.08,0.05,0.07,,34.21,0.79,352.7,200.27,29.0
2023-02-01 13:00:00,2023-02-01 14:00:00,45.54,99.35,,,,,12.94,0.67,126.99,2.14,17.98,0.06,0.08,,28.97,0.56,349.83,98.1,29.79
2023-02-01 14:00:00,2023-02-01 15:00:00,41.06,87.15,,,,,12.48,0.72,129.79,1.75,12.97,0.04,0.06,,27.06,0.45,256.56,74.67,30.52
2023-02-01 15:00:00,2023-02-01 16:00:00,37.74,85.04,,,,,11.46,0.82,108.82,2.22,17.28,0.07,0.09,,28.29,0.33,180.49,61.92,30.0
2023-02-01 16:00:00,2023-02-01 17:00:00,34.22,71.42,,,,,8.7,0.55,121.51,1.71,14.63,0.11,0.11,,28.95,0.17,51.53,32.35,29.45
2023-02-01 17:00:00,2023-02-01 18:00:00,37.36,93.99,,,,,6.59,1.03,57.27,3.62,22.23,0.07,0.11,,34.79,0.1,51.84,16.4,27.32
2023-02-01 18:00:00,2023-02-01 19:00:00,42.37,124.1,,,,,8.54,3.3,7.58,10.03,53.53,0.21,0.62,,43.99,0.09,291.51,,24.98
2023-02-01 19:00:00,2023-02-01 20:00:00,55.69,251.37,,,,,8.8,2.16,7.29,12.61,72.0,0.33,1.07,0.02,52.56,0.11,152.37,,23.14
2023-02-01 20:00:00,2023-02-01 21:00:00,73.89,307.71,,,,,8.72,2.13,5.63,15.83,76.13,0.46,1.48,0.02,60.2,0.12,296.09,,21.74
2023-02-01 21:00:00,2023-02-01 22:00:00,83.33,309.15,,,,,9.37,1.92,6.3,13.91,64.93,0.31,1.06,0.01,61.85,0.08,319.01,,20.98
2023-02-01 22:00:00,2023-02-01 23:00:00,82.46,239.76,,,,,6.62,0.99,18.23,10.91,49.55,0.23,0.69,0.01,69.75,0.28,344.27,,19.33
2023-02-01 23:00:00,2023-02-02 00:00:00,75.73,174.62,,,,,6.26,0.58,44.02,5.28,20.37,0.07,0.16,,67.04,0.22,116.93,,19.05
2023-02-02 00:00:00,2023-02-02 01:00:00,65.97,111.51,,,,,5.74,0.55,37.09,3.35,13.95,0.05,0.08,,73.44,0.32,317.27,,17.83
2023-02-02 01:00:00,2023-02-02 02:00:00,54.04,78.11,,,,,5.74,0.49,42.05,2.62,12.34,0.04,0.06,,73.52,0.34,312.06,,17.31
2023-02-02 02:00:00,2023-02-02 03:00:00,47.06,86.39,,,,,7.71,0.47,61.48,1.92,8.96,0.03,0.04,,66.61,0.4,315.19,,17.38
2023-02-02 03:00:00,2023-02-02 04:00:00,47.86,86.75,,,,,8.23,0.47,59.56,1.91,8.88,0.02,0.03,,66.31,0.28,326.0,,16.93
2023-02-02 04:00:00,2023-02-02 05:00:00,46.7,90.75,,,,,8.49,0.47,58.95,1.89,9.15,0.03,0.03,,67.75,0.38,345.37,,16.31
2023-02-02 05:00:00,2023-02-02 06:00:00,42.24,94.68,,,,,8.07,0.49,56.06,1.98,9.25,0.03,0.03,,70.39,0.46,350.31,,15.71
2023-02-02 06:00:00,2023-02-02 07:00:00,40.76,114.82,,,,,9.12,0.55,45.86,1.97,9.44,0.03,0.04,,68.64,0.56,355.21,15.61,15.99
2023-02-02 07:00:00,2023-02-02 08:00:00,41.73,126.37,,,,,10.88,0.61,56.49,2.29,9.62,0.03,0.04,,63.98,0.68,352.71,59.47,17.17
2023-02-02 08:00:00,2023-02-02 09:00:00,48.36,147.0,,,,,13.63,0.65,72.58,3.19,9.56,0.03,0.04,,53.59,0.71,349.86,334.85,20.16
2023-02-02 09:00:00,2023-02-02 10:00:00,46.96,132.25,,,,,15.33,0.71,86.86,2.87,9.81,0.03,0.04,,44.74,0.67,349.52,527.4,22.77
2023-02-02 10:00:00,2023-02-02 11:00:00,48.31,115.78,,,,,18.69,0.72,99.55,3.35,12.15,0.03,0.05,,39.2,0.69,348.59,632.87,24.55
2023-02-02 11:00:00,2023-02-02 12:00:00,45.79,114.35,,,,,23.11,0.76,108.26,3.05,11.99,0.03,0.04,,33.5,0.7,349.05,540.1,25.97
2023-02-02 12:00:00,2023-02-02 13:00:00,41.97,101.25,,,,,20.54,0.74,124.02,2.68,12.07,0.03,0.04,,32.18,0.49,339.8,117.1,26.79
2023-02-02 13:00:00,2023-02-02 14:00:00,38.7,91.13,,,,,17.98,0.73,137.53,2.54,13.27,0.03,0.05,,29.86,0.48,343.65,97.22,27.76
2023-02-02 14:00:00,2023-02-02 15:00:00,34.27,88.28,,,,,18.95,0.64,151.93,1.82,9.47,0.02,0.04,,28.84,0.6,265.92,63.77,28.19
2023-02-02 15:00:00,2023-02-02 16:00:00,36.17,88.38,,,,,18.15,0.67,152.07,1.49,7.87,0.02,0.04,,27.55,0.58,183.85,60.21,28.78
2023-02-02 16:00:00,2023-02-02 17:00:00,29.27,84.58,,,,,14.98,0.7,136.9,1.54,7.67,0.02,0.03,,25.23,0.49,15.22,30.43,27.41
2023-02-02 17:00:00,2023-02-02 18:00:00,31.85,95.52,,,,,11.67,1.17,70.73,2.09,10.12,0.02,0.03,,27.6,0.23,177.1,6.09,24.98
2023-02-02 18:00:00,2023-02-02 19:00:00,38.6,116.1,,,,,8.67,2.07,17.15,4.76,24.72,0.06,0.1,,34.7,0.11,316.24,2.73,22.62
2023-02-02 19:00:00,2023-02-02 20:00:00,44.47,150.2,,,,,8.12,1.85,19.6,7.95,42.64,0.11,0.23,,43.29,0.09,280.82,2.73,20.84
2023-02-02 20:00:00,2023-02-02 21:00:00,52.58,175.24,,,,,8.68,1.54,25.31,8.44,41.82,0.13,0.29,0.01,52.52,0.14,311.57,2.74,19.41
2023-02-02 21:00:00,2023-02-02 22:00:00,54.45,174.9,,,,,9.23,1.06,44.77,6.16,27.19,0.08,0.17,,55.91,0.14,92.92,2.74,17.94
2023-02-02 22:00:00,2023-02-02 23:00:00,52.78,159.29,,,,,8.12,0.88,43.52,3.99,18.41,0.05,0.09,,58.65,0.19,196.29,5.75,16.93
2023-02-02 23:00:00,2023-02-03 00:00:00,48.27,136.36,,,,,8.58,0.63,76.18,2.28,11.29,0.03,0.05,,59.44,0.31,339.49,11.06,16.33
2023-02-03 00:00:00,2023-02-03 01:00:00,45.1,112.98,,,,,7.66,0.65,56.45,1.82,8.36,0.03,0.03,,65.91,0.23,338.11,10.73,15.29
2023-02-03 01:00:00,2023-02-03 02:00:00,45.99,90.88,,,,,7.69,0.62,57.39,1.73,7.54,0.02,0.02,,65.18,0.29,356.52,10.26,14.94
2023-02-03 02:00:00,2023-02-03 03:00:00,40.82,84.56,,,,,7.36,0.58,53.76,1.74,7.11,0.02,0.02,,67.4,0.29,342.86,9.84,14.53
2023-02-03 03:00:00,2023-02-03 04:00:00,38.41,79.75,,,,,6.86,0.58,39.23,1.58,7.44,0.02,0.02,,70.94,0.27,338.85,9.54,13.74
2023-02-03 04:00:00,2023-02-03 05:00:00,37.41,83.85,,,,,7.16,0.57,37.5,1.39,6.99,0.02,0.02,,71.56,0.18,338.0,9.4,13.43
2023-02-03 05:00:00,2023-02-03 06:00:00,39.27,94.08,,,,,6.27,0.58,30.97,1.6,7.24,0.02,0.02,,74.41,0.21,13.79,9.46,12.97
2023-02-03 06:00:00,2023-02-03 07:00:00,41.92,101.97,,,,,6.21,0.68,20.45,1.8,7.83,0.02,0.02,,76.74,0.2,248.84,27.01,12.92
2023-02-03 07:00:00,2023-02-03 08:00:00,46.11,111.53,,,,,7.58,0.83,26.21,3.73,11.54,0.03,0.04,,72.22,0.38,339.2,94.35,14.19
2023-02-03 08:00:00,2023-02-03 09:00:00,50.3,129.9,,,,,10.29,0.88,50.32,4.14,11.6,0.03,0.05,,59.47,0.51,350.88,378.49,18.39
2023-02-03 09:00:00,2023-02-03 10:00:00,63.93,144.47,,,,,14.06,0.82,92.45,4.3,12.4,0.04,0.06,,47.74,0.64,346.07,569.96,22.74
2023-02-03 10:00:00,2023-02-03 11:00:00,65.92,145.62,,,,,14.63,0.78,109.36,4.01,12.66,0.04,0.06,,40.09,0.56,335.74,674.73,24.88
2023-02-03 11:00:00,2023-02-03 12:00:00,61.07,137.57,,,,,14.2,0.78,115.22,3.34,13.08,0.04,0.06,,34.7,0.52,250.84,603.87,26.51
2023-02-03 12:00:00,2023-02-03 13:00:00,48.57,126.57,,,,,13.29,0.66,126.16,2.86,13.52,0.04,0.06,,30.8,0.62,339.98,116.62,27.37
2023-02-03 13:00:00,2023-02-03 14:00:00,40.85,112.59,,,,,12.41,0.72,128.4,1.99,10.71,0.03,0.04,,27.73,0.6,255.94,122.08,28.48
2023-02-03 14:00:00,2023-02-03 15:00:00,37.98,102.75,51.72,49.42,34.23,47.02,12.88,0.7,125.14,1.87,9.63,0.02,0.04,,25.57,0.47,261.36,103.22,29.11
2023-02-03 15:00:00,2023-02-03 16:00:00,36.24,98.76,,60.82,17.73,36.61,12.96,0.79,121.23,1.68,8.3,0.02,0.03,,23.46,0.43,344.14,96.22,30.08
2023-02-03 16:00:00,2023-02-03 17:00:00,34.6,95.16,,58.99,18.67,37.09,11.96,0.98,88.16,2.04,11.18,0.03,0.04,,25.08,0.33,345.75,58.85,28.6
2023-02-03 17:00:00,2023-02-03 18:00:00,34.58,98.21,16.31,59.17,18.07,36.8,15.36,1.49,53.03,3.84,21.9,0.06,0.1,,30.12,0.28,267.84,33.71,26.02
2023-02-03 18:00:00,2023-02-03 19:00:00,36.6,127.94,16.03,0.67,19.92,38.56,13.94,1.75,42.66,5.76,28.85,0.08,0.15,,36.47,0.16,273.56,30.25,23.8
2023-02-03 19:00:00,2023-02-03 20:00:00,43.99,167.25,17.77,3.46,19.62,44.83,9.28,2.06,17.62,8.92,47.65,0.16,0.37,0.01,44.14,0.09,274.89,29.35,21.43
2023-02-03 20:00:00,2023-02-03 21:00:00,46.39,173.82,17.39,6.79,19.52,44.72,8.8,2.08,18.66,8.04,43.14,0.15,0.37,0.01,50.46,0.09,274.58,29.05,19.95
2023-02-03 21:00:00,2023-02-03 22:00:00,60.11,194.0,17.49,6.75,19.58,44.77,8.36,1.7,8.47,11.6,55.06,0.22,0.62,0.01,58.38,0.14,328.49,28.95,18.54
2023-02-03 22:00:00,2023-02-03 23:00:00,67.16,203.79,17.07,7.04,19.39,44.64,8.0,1.18,21.02,8.81,33.31,0.12,0.28,,59.48,0.13,174.48,28.89,17.66
2023-02-03 23:00:00,2023-02-04 00:00:00,66.16,195.01,16.77,7.29,19.28,44.58,7.33,0.75,48.82,5.0,16.95,0.06,0.09,,57.34,0.28,347.53,28.66,16.92
2023-02-04 00:00:00,2023-02-04 01:00:00,61.07,158.89,18.54,5.88,19.97,44.95,7.69,0.46,64.92,2.27,8.19,0.03,0.04,,57.25,0.4,350.12,28.7,16.61
2023-02-04 01:00:00,2023-02-04 02:00:00,54.35,118.66,18.08,6.24,19.79,44.88,6.78,0.43,55.03,1.94,6.88,0.02,0.03,,61.53,0.22,344.26,28.7,15.68
2023-02-04 02:00:00,2023-02-04 03:00:00,50.85,102.25,17.82,6.42,19.66,44.8,6.25,0.41,45.74,1.82,7.01,0.03,0.03,,64.96,0.24,178.02,28.54,14.88
2023-02-04 03:00:00,2023-02-04 04:00:00,44.1,94.83,18.45,5.84,19.87,44.97,6.7,0.34,60.5,1.47,6.39,0.02,0.03,,64.37,0.31,351.64,28.01,14.75
2023-02-04 04:00:00,2023-02-04 05:00:00,36.7,85.64,19.34,5.12,20.21,45.17,6.67,0.33,58.77,1.18,5.54,0.02,0.02,,67.02,0.42,339.24,27.83,14.31
2023-02-04 05:00:00,2023-02-04 06:00:00,30.92,73.76,19.34,5.15,20.23,45.16,6.3,0.33,45.62,1.23,5.61,0.02,0.02,,70.02,0.32,352.22,27.43,13.64
2023-02-04 06:00:00,2023-02-04 07:00:00,33.66,84.84,18.94,5.42,20.05,45.08,6.24,0.45,28.69,1.64,6.59,0.02,0.02,,72.69,0.25,332.25,43.87,13.26
2023-02-04 07:00:00,2023-02-04 08:00:00,44.52,99.31,18.89,5.44,20.01,45.05,7.74,0.58,33.36,2.86,9.72,0.03,0.04,,68.28,0.27,305.35,104.93,14.58
2023-02-04 08:00:00,2023-02-04 09:00:00,53.45,124.17,18.03,6.22,19.73,44.88,10.0,0.75,44.43,5.09,14.67,0.05,0.07,,54.82,0.24,301.83,393.8,19.48
2023-02-04 09:00:00,2023-02-04 10:00:00,60.9,147.7,18.0,6.25,19.73,44.93,16.05,0.68,85.71,5.46,16.14,0.05,0.09,,43.43,0.28,271.47,577.08,23.55
2023-02-04 10:00:00,2023-02-04 11:00:00,62.78,148.41,17.81,6.39,19.64,44.82,18.94,0.6,125.03,5.17,15.13,0.05,0.08,,35.8,0.29,133.51,674.24,25.92
2023-02-04 11:00:00,2023-02-04 12:00:00,60.86,143.49,17.57,6.67,19.6,44.75,13.46,0.49,124.28,3.44,10.15,0.03,0.05,,29.04,0.3,165.75,613.26,27.53
2023-02-04 12:00:00,2023-02-04 13:00:00,53.5,120.31,19.62,4.89,20.31,45.17,10.88,0.77,114.53,,,,,,24.9,0.48,346.27,90.86,28.72
2023-02-04 13:00:00,2023-02-04 14:00:00,44.23,98.25,21.02,3.61,20.77,45.56,9.05,0.74,117.58,8.08,245.2,0.47,0.42,0.07,23.93,0.46,345.49,112.73,29.49
2023-02-04 14:00:00,2023-02-04 15:00:00,40.34,92.81,20.88,3.74,20.73,45.51,7.68,0.72,113.17,2.24,43.69,0.04,0.06,0.01,21.05,0.6,343.38,42.88,30.03
2023-02-04 15:00:00,2023-02-04 16:00:00,37.95,91.54,19.09,5.29,20.1,45.11,7.3,0.77,96.92,1.65,16.62,0.02,0.03,,18.47,0.37,332.99,48.62,31.51
2023-02-04 16:00:00,2023-02-04 17:00:00,,,18.79,5.62,20.03,45.02,7.69,0.9,80.81,1.71,12.48,0.03,0.04,,20.69,0.33,91.44,10.59,29.29
2023-02-04 17:00:00,2023-02-04 18:00:00,,,18.08,6.21,19.77,44.88,8.14,0.95,77.47,1.93,10.74,0.03,0.04,,26.14,0.21,46.23,,26.17
2023-02-04 18:00:00,2023-02-04 19:00:00,38.03,139.38,18.76,5.63,20.01,45.04,7.41,2.89,11.21,9.06,28.88,0.11,0.23,,35.45,0.14,210.05,,23.48
2023-02-04 19:00:00,2023-02-04 20:00:00,59.39,215.4,19.37,5.05,20.2,45.16,9.27,3.35,9.68,13.19,54.18,0.27,0.74,0.01,44.35,0.11,230.58,,21.84
2023-02-04 20:00:00,2023-02-04 21:00:00,67.36,236.53,20.19,4.36,20.49,45.32,10.57,3.07,14.21,18.67,74.23,0.56,1.92,0.01,56.81,0.15,246.6,,20.12
2023-02-04 21:00:00,2023-02-04 22:00:00,72.23,248.59,18.41,5.89,19.87,44.91,11.25,1.62,38.19,11.69,37.0,0.23,0.73,,65.17,0.2,157.63,,19.26
2023-02-04 22:00:00,2023-02-04 23:00:00,75.2,245.31,18.22,6.06,19.8,44.95,6.74,1.45,7.26,10.25,29.09,0.15,0.38,,70.92,0.2,301.56,,16.89
2023-02-04 23:00:00,2023-02-05 00:00:00,75.89,225.04,18.16,6.15,19.8,44.91,6.01,1.01,27.54,7.14,18.0,0.07,0.15,,61.08,0.19,259.29,,16.35
2023-02-05 00:00:00,2023-02-05 01:00:00,70.48,191.14,18.84,5.55,20.03,45.03,5.08,0.89,25.8,4.21,10.03,0.03,0.06,,64.41,0.16,59.36,,15.76
2023-02-05 01:00:00,2023-02-05 02:00:00,66.81,172.88,18.15,6.13,19.78,44.89,4.9,0.94,19.37,4.3,9.99,0.04,0.06,,69.37,0.21,176.35,,15.45
2023-02-05 02:00:00,2023-02-05 03:00:00,,,,,,,,,,,,,,,,0.08,227.92,,
2023-02-05 03:00:00,2023-02-05 04:00:00,53.18,140.17,17.86,6.36,19.67,44.86,4.59,0.72,29.7,3.61,8.49,0.03,0.05,,69.39,0.28,349.72,,14.09
2023-02-05 04:00:00,2023-02-05 05:00:00,42.42,101.32,18.51,5.81,19.91,44.97,4.86,0.62,37.3,1.63,5.26,0.02,0.02,,62.37,0.57,354.34,,14.41
2023-02-05 05:00:00,2023-02-05 06:00:00,38.92,77.73,19.81,4.67,20.35,45.27,5.66,0.61,35.98,1.55,5.03,0.02,0.02,,63.65,0.33,346.41,,14.2
2023-02-05 06:00:00,2023-02-05 07:00:00,37.03,66.76,17.87,6.44,19.72,44.83,5.6,0.64,23.31,1.54,5.46,0.02,0.03,,67.06,0.28,335.8,17.75,13.65
2023-02-05 07:00:00,2023-02-05 08:00:00,34.57,71.42,17.84,6.45,19.7,44.82,6.85,0.83,20.21,2.35,7.56,0.03,0.04,,61.75,0.33,344.25,70.01,15.35
2023-02-05 08:00:00,2023-02-05 09:00:00,38.88,101.26,17.79,6.44,19.66,44.82,9.07,0.97,35.84,3.8,10.77,0.04,0.06,,50.66,0.28,252.0,357.42,19.75
2023-02-05 09:00:00,2023-02-05 10:00:00,49.82,125.15,18.4,5.92,19.88,44.95,16.98,0.88,82.25,3.64,9.29,0.04,0.06,,36.33,0.3,187.63,541.48,24.57
2023-02-05 10:00:00,2023-02-05 11:00:00,51.67,127.65,17.95,6.31,19.72,44.87,20.71,0.86,114.15,2.93,7.42,0.03,0.05,,27.2,0.26,264.65,648.54,27.5
2023-02-05 11:00:00,2023-02-05 12:00:00,44.81,118.06,17.84,6.35,19.65,44.8,19.49,0.76,125.24,2.17,6.96,0.02,0.04,,25.24,0.63,268.46,647.02,28.82
2023-02-05 12:00:00,2023-02-05 13:00:00,41.55,111.33,18.4,5.88,19.85,44.88,21.84,0.72,129.56,1.62,6.52,0.03,0.04,,24.02,0.28,245.42,129.57,29.54
2023-02-05 13:00:00,2023-02-05 14:00:00,39.49,102.71,18.96,5.38,20.04,45.07,16.89,0.73,133.36,1.44,6.78,0.02,0.03,,23.14,0.28,257.66,142.59,30.19
2023-02-05 14:00:00,2023-02-05 15:00:00,34.56,91.46,19.04,5.4,20.12,45.09,15.19,0.51,155.82,1.09,4.76,0.02,0.03,,21.99,0.35,96.58,68.29,30.37
2023-02-05 15:00:00,2023-02-05 16:00:00,29.27,85.91,18.78,5.52,19.96,45.08,14.74,0.59,149.88,0.48,2.11,,0.01,,21.5,0.33,177.88,75.56,31.16
2023-02-05 16:00:00,2023-02-05 17:00:00,30.74,83.87,18.86,5.47,20.01,45.05,17.46,0.65,163.31,0.82,3.2,0.01,0.02,,27.64,0.69,175.28,29.7,29.27
2023-02-05 17:00:00,2023-02-05 18:00:00,35.52,96.87,18.29,6.0,19.82,44.92,17.8,0.82,152.75,2.04,4.89,0.02,0.03,,39.18,0.6,176.94,5.29,26.07
2023-02-05 18:00:00,2023-02-05 19:00:00,42.24,123.1,18.77,5.53,19.96,45.02,17.63,0.83,156.88,3.14,7.74,0.04,0.05,,42.26,0.7,176.22,1.79,24.3
2023-02-05 19:00:00,2023-02-05 20:00:00,47.77,133.31,18.84,5.56,20.04,45.03,16.04,0.88,132.42,3.01,7.19,0.03,0.05,,45.22,0.45,173.74,1.67,22.88
2023-02-05 20:00:00,2023-02-05 21:00:00,51.01,133.07,18.8,5.59,20.03,45.05,16.89,0.83,131.55,3.64,9.89,0.04,0.08,,54.0,0.5,177.66,1.72,21.61
2023-02-05 21:00:00,2023-02-05 22:00:00,52.68,138.34,19.0,5.39,20.08,45.1,12.26,1.22,71.8,4.53,14.88,0.07,0.15,,63.43,0.17,238.87,1.58,20.3
2023-02-05 22:00:00,2023-02-05 23:00:00,54.21,144.81,19.41,5.02,20.21,45.14,11.0,1.14,54.34,5.96,20.36,0.1,0.21,,66.72,0.11,167.62,1.55,19.24
2023-02-05 23:00:00,2023-02-06 00:00:00,57.91,150.44,19.32,5.15,20.22,45.16,10.27,0.88,50.84,5.44,16.33,0.07,0.15,,71.02,0.2,267.36,1.77,17.87
2023-02-06 00:00:00,2023-02-06 01:00:00,60.75,143.67,18.86,5.61,20.07,45.01,7.4,0.68,57.91,3.2,8.53,0.04,0.06,,68.73,0.16,190.77,1.67,16.98
2023-02-06 01:00:00,2023-02-06 02:00:00,55.26,124.31,18.45,5.85,19.88,44.97,6.46,0.81,46.44,2.65,6.71,0.03,0.04,,73.38,0.15,258.5,1.63,16.31
2023-02-06 02:00:00,2023-02-06 03:00:00,49.23,110.09,17.59,6.58,19.57,44.78,5.67,0.75,36.58,2.74,6.45,0.03,0.04,,78.86,0.22,318.64,1.71,15.38
2023-02-06 03:00:00,2023-02-06 04:00:00,47.51,111.1,18.67,5.63,19.94,45.05,5.73,0.62,45.12,2.4,6.12,0.02,0.03,,78.17,0.21,266.78,1.63,14.94
2023-02-06 04:00:00,2023-02-06 05:00:00,45.52,107.58,18.79,5.58,20.01,45.06,5.26,0.66,24.51,1.84,5.28,0.02,0.03,,81.48,0.21,334.12,1.63,14.5
2023-02-06 05:00:00,2023-02-06 06:00:00,45.29,103.04,19.41,5.08,20.25,45.18,6.0,0.62,32.89,2.11,5.74,0.02,0.03,,80.02,0.25,19.42,1.64,14.73
2023-02-06 06:00:00,2023-02-06 07:00:00,45.07,114.68,18.63,5.68,19.93,44.94,6.06,0.73,19.37,2.16,6.65,0.02,0.04,,74.59,0.2,178.88,17.87,14.95
2023-02-06 07:00:00,2023-02-06 08:00:00,46.77,134.04,18.63,5.72,19.95,44.97,7.29,0.92,20.64,4.88,8.66,0.03,0.05,,68.88,0.28,329.59,81.17,16.49
2023-02-06 08:00:00,2023-02-06 09:00:00,53.37,159.98,18.55,5.78,19.92,44.98,8.9,0.98,45.29,5.18,11.4,0.05,0.08,,57.98,0.26,293.96,353.86,20.37
2023-02-06 09:00:00,2023-02-06 10:00:00,61.38,180.02,18.89,5.46,20.02,44.97,11.49,1.06,74.65,5.25,13.6,0.06,0.12,,45.5,0.23,251.54,526.95,24.79
2023-02-06 10:00:00,2023-02-06 11:00:00,63.32,183.57,17.62,6.56,19.58,44.79,12.37,0.89,151.05,4.84,12.97,0.06,0.11,,35.07,0.43,143.49,614.76,27.48
2023-02-06 11:00:00,2023-02-06 12:00:00,58.87,172.0,17.38,6.81,19.52,44.74,11.04,0.84,137.76,3.29,8.52,0.03,0.05,,25.95,0.17,176.86,587.3,29.91
2023-02-06 12:00:00,2023-02-06 13:00:00,54.07,150.75,18.23,6.05,19.8,44.98,11.14,0.83,137.25,2.37,7.85,0.03,0.04,,23.29,0.31,164.25,145.5,30.25
2023-02-06 13:00:00,2023-02-06 14:00:00,50.15,126.69,18.54,5.83,19.94,44.99,12.76,0.73,144.21,1.83,6.88,0.02,0.04,,22.57,0.26,117.7,159.03,30.58
2023-02-06 14:00:00,2023-02-06 15:00:00,42.65,103.01,19.02,5.35,20.07,45.06,13.24,0.71,132.39,1.29,5.52,0.02,0.03,,22.54,0.15,219.47,62.09,30.92
2023-02-06 15:00:00,2023-02-06 16:00:00,33.73,89.34,18.76,5.67,20.03,45.05,13.0,0.86,123.07,1.51,7.0,0.02,0.04,,21.98,0.27,211.43,80.59,31.55
2023-02-06 16:00:00,2023-02-06 17:00:00,33.89,91.78,18.89,5.5,20.04,45.06,15.52,0.72,145.63,3.03,9.6,0.04,0.06,,36.53,0.61,169.97,23.36,29.1
2023-02-06 17:00:00,2023-02-06 18:00:00,39.78,110.86,18.96,5.43,20.06,45.09,19.54,0.68,138.68,2.83,7.47,0.04,0.08,,46.9,0.65,170.89,5.29,26.37
2023-02-06 18:00:00,2023-02-06 19:00:00,43.29,129.67,18.39,5.87,19.84,44.96,16.64,0.69,118.34,3.25,9.27,0.06,0.11,,64.32,0.81,176.84,,24.33
2023-02-06 19:00:00,2023-02-06 20:00:00,52.75,137.91,18.27,6.05,19.83,44.94,14.27,0.57,102.45,4.03,10.35,0.07,0.16,,78.1,0.73,174.28,,22.99
2023-02-06 20:00:00,2023-02-06 21:00:00,59.18,139.53,18.33,5.99,19.84,44.95,11.5,0.51,82.6,3.78,10.62,0.07,0.15,,86.65,0.76,176.68,,22.21
2023-02-06 21:00:00,2023-02-06 22:00:00,55.77,135.54,19.31,5.1,20.18,45.2,6.31,0.46,70.48,3.01,8.8,0.06,0.12,,91.37,0.62,176.26,,21.5
2023-02-06 22:00:00,2023-02-06 23:00:00,53.57,125.12,20.16,4.42,20.51,45.34,5.62,0.41,62.01,2.77,8.96,0.05,0.12,,93.17,0.57,180.12,,20.83
