From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C)
2023-01-21 13:00:00,2023-01-21 14:00:00,117.83,135.9,11.59,34.58,31.37,44.69,23.73,0.42,152.7,11.54,118.18,7.48,15.55,2.25,34.83,1.2,112.6,599.72,28.98
2023-01-21 14:00:00,2023-01-21 15:00:00,115.96,137.2,5.18,24.93,21.03,51.47,23.0,0.43,152.46,10.69,113.47,7.21,15.11,2.24,34.69,0.95,72.43,450.25,28.95
2023-01-21 15:00:00,2023-01-21 16:00:00,108.62,143.25,4.0,14.17,14.34,55.78,22.39,0.48,150.56,10.33,113.66,7.15,15.01,2.2,34.74,1.11,76.32,261.29,28.55
2023-01-21 16:00:00,2023-01-21 17:00:00,106.37,149.55,4.28,35.19,25.76,48.33,20.04,0.64,123.8,10.54,115.44,7.37,15.29,2.24,38.35,1.09,60.98,82.55,27.28
2023-01-21 17:00:00,2023-01-21 18:00:00,110.19,156.95,4.59,38.31,27.66,47.06,13.28,0.64,72.43,11.32,118.84,7.84,16.47,2.29,50.43,0.5,189.59,7.92,24.39
2023-01-21 18:00:00,2023-01-21 19:00:00,111.96,171.58,11.84,68.96,49.87,32.57,10.63,0.74,21.72,11.49,122.11,8.33,17.01,2.43,63.53,0.42,224.24,3.2,22.09
2023-01-21 19:00:00,2023-01-21 20:00:00,116.14,198.39,6.12,67.59,44.49,36.14,8.5,0.84,12.99,12.04,126.57,8.82,17.88,2.52,71.42,0.55,236.22,3.1,20.74
2023-01-21 20:00:00,2023-01-21 21:00:00,127.02,216.93,6.44,58.8,40.07,38.95,6.8,0.96,11.98,12.03,129.02,9.14,18.39,2.51,75.07,0.43,227.07,3.03,19.83
2023-01-21 21:00:00,2023-01-21 22:00:00,143.62,222.58,9.21,71.02,48.82,33.28,5.49,0.97,2.97,12.67,129.35,8.94,18.11,2.46,77.97,0.49,234.32,3.06,19.26
2023-01-21 22:00:00,2023-01-21 23:00:00,147.28,228.81,4.62,51.64,34.78,42.47,6.55,0.84,16.12,12.97,128.02,8.68,17.78,2.36,79.46,0.69,181.95,2.86,18.96
2023-01-21 23:00:00,2023-01-22 00:00:00,139.72,218.95,4.0,8.18,11.16,57.79,9.19,0.67,33.27,12.65,123.82,8.07,16.57,2.21,79.69,0.6,208.05,2.98,19.16
2023-01-22 00:00:00,2023-01-22 01:00:00,139.02,206.5,4.0,37.54,26.78,47.66,6.5,0.69,11.39,12.26,121.95,7.61,15.7,2.09,81.58,0.46,64.86,2.91,18.78
2023-01-22 01:00:00,2023-01-22 02:00:00,139.66,199.2,4.28,49.19,33.2,43.48,5.5,0.63,8.54,12.98,124.95,7.58,15.41,2.1,83.33,0.71,76.13,3.16,18.12
2023-01-22 02:00:00,2023-01-22 03:00:00,138.99,194.23,4.0,30.68,23.12,50.04,6.04,0.64,24.09,12.55,127.14,7.43,15.05,2.05,86.81,0.82,50.28,2.75,17.56
2023-01-22 03:00:00,2023-01-22 04:00:00,136.87,186.84,4.0,19.95,17.42,53.74,4.6,0.59,19.4,12.56,128.5,7.18,14.62,1.97,87.77,0.44,169.85,2.94,16.95
2023-01-22 04:00:00,2023-01-22 05:00:00,135.06,175.09,4.0,10.39,12.33,57.04,3.68,0.54,14.97,12.1,126.98,6.79,13.93,1.85,89.06,0.53,240.22,2.94,16.54
2023-01-22 05:00:00,2023-01-22 06:00:00,132.25,173.05,4.0,15.48,15.04,55.23,2.66,0.54,3.38,11.59,125.6,6.48,13.4,1.76,89.42,0.17,236.71,3.0,16.18
2023-01-22 06:00:00,2023-01-22 07:00:00,124.58,162.77,4.0,33.01,24.37,49.23,2.4,0.52,1.49,11.36,124.94,6.32,13.22,1.68,89.93,0.54,235.56,19.19,15.88
2023-01-22 07:00:00,2023-01-22 08:00:00,123.23,155.23,6.46,51.2,36.04,41.58,4.37,1.02,5.35,11.38,124.09,6.18,13.14,1.63,86.1,0.3,134.96,138.82,18.01
2023-01-22 08:00:00,2023-01-22 09:00:00,141.35,182.34,10.88,71.81,50.59,32.07,10.02,1.29,32.81,14.19,127.31,6.88,15.16,1.71,71.71,0.53,43.99,309.96,22.41
2023-01-22 09:00:00,2023-01-22 10:00:00,159.05,220.53,4.26,23.43,19.48,52.38,16.17,0.62,108.55,15.06,130.71,7.89,16.85,1.85,53.36,0.46,149.97,500.37,25.91
2023-01-22 10:00:00,2023-01-22 11:00:00,158.25,217.07,4.0,9.25,11.73,57.3,19.05,0.41,139.82,14.52,129.19,7.86,16.35,1.96,44.25,0.66,150.3,643.8,27.37
2023-01-22 11:00:00,2023-01-22 12:00:00,140.37,181.67,4.0,16.19,15.42,55.06,16.3,0.3,142.89,13.41,124.11,7.57,15.64,2.03,37.84,0.61,192.29,724.47,28.4
2023-01-22 12:00:00,2023-01-22 13:00:00,122.58,145.62,4.0,6.54,10.29,58.26,12.5,0.29,138.6,11.93,118.8,7.19,14.88,2.11,34.58,0.7,64.41,677.47,28.98
2023-01-22 13:00:00,2023-01-22 14:00:00,113.76,125.87,4.0,6.0,10.0,58.04,11.72,0.26,144.8,10.7,116.75,7.18,14.65,2.28,33.63,0.68,210.28,610.84,29.5
2023-01-22 14:00:00,2023-01-22 15:00:00,106.51,124.04,21.3,27.44,35.42,41.99,11.0,0.29,143.36,9.51,113.66,6.89,13.98,2.27,33.42,0.94,141.37,430.36,29.38
2023-01-22 15:00:00,2023-01-22 16:00:00,97.38,115.91,20.2,22.14,31.75,44.36,11.22,0.26,139.89,8.52,113.43,6.71,13.47,2.24,34.26,0.64,225.83,263.78,29.52
2023-01-22 16:00:00,2023-01-22 17:00:00,91.88,111.91,21.75,24.24,34.13,42.82,13.48,0.3,139.32,7.78,111.54,6.49,12.7,2.19,41.64,1.28,214.59,100.12,27.85
2023-01-22 17:00:00,2023-01-22 18:00:00,95.35,126.0,30.0,39.67,49.05,32.99,13.15,0.57,101.38,7.86,102.0,5.97,11.43,2.0,51.36,0.88,188.94,9.31,25.03
2023-01-22 18:00:00,2023-01-22 19:00:00,103.35,150.37,38.22,67.18,70.36,19.15,12.47,0.77,68.76,9.51,100.82,6.5,12.32,2.01,56.32,0.52,184.19,2.98,23.41
2023-01-22 19:00:00,2023-01-22 20:00:00,111.5,169.94,33.0,67.06,66.06,21.98,8.47,0.77,39.05,10.08,109.61,7.34,14.15,2.25,64.58,0.65,201.36,3.16,21.66
2023-01-22 20:00:00,2023-01-22 21:00:00,122.7,185.7,30.08,59.0,59.4,26.31,8.1,0.85,37.63,11.35,114.69,7.93,15.73,2.26,69.59,0.74,215.72,3.07,20.68
2023-01-22 21:00:00,2023-01-22 22:00:00,124.28,192.24,33.08,38.51,50.94,31.86,16.51,0.53,88.49,11.3,117.36,8.14,16.49,2.27,62.66,1.03,169.17,2.45,21.68
2023-01-22 22:00:00,2023-01-22 23:00:00,119.25,183.99,28.01,43.27,49.35,32.84,16.02,0.54,72.83,6.87,71.23,4.76,9.51,1.33,68.14,0.98,176.65,2.68,21.13
2023-01-22 23:00:00,2023-01-23 00:00:00,117.29,183.01,33.22,40.41,52.06,31.08,10.15,0.51,59.23,11.12,118.66,7.54,15.08,2.13,74.59,0.76,207.33,3.18,19.44
2023-01-23 00:00:00,2023-01-23 01:00:00,115.84,180.15,33.81,46.29,55.67,28.72,5.52,0.49,30.69,10.9,116.95,7.24,14.43,2.02,77.23,0.67,135.42,3.02,18.53
2023-01-23 01:00:00,2023-01-23 02:00:00,114.58,164.6,43.98,67.26,75.08,16.06,4.81,0.51,15.25,10.95,118.46,7.0,14.07,1.96,82.16,0.72,39.27,2.83,17.84
2023-01-23 02:00:00,2023-01-23 03:00:00,112.74,167.86,39.07,65.57,70.19,19.23,3.94,0.51,11.0,10.71,119.54,6.64,13.13,1.86,85.2,0.87,31.91,2.85,17.22
2023-01-23 03:00:00,2023-01-23 04:00:00,109.5,166.66,28.58,47.87,52.25,31.0,2.82,0.46,12.66,10.43,120.57,6.26,12.4,1.78,86.12,0.33,247.71,2.86,16.8
2023-01-23 04:00:00,2023-01-23 05:00:00,114.06,164.41,41.63,65.16,72.06,17.99,2.59,0.53,5.26,10.35,120.53,6.02,11.98,1.72,87.06,0.62,43.66,2.71,16.72
2023-01-23 05:00:00,2023-01-23 06:00:00,123.51,167.41,29.03,65.53,62.02,24.57,3.65,0.64,10.32,10.69,121.63,5.9,11.73,1.66,87.63,0.84,57.05,2.71,16.81
2023-01-23 06:00:00,2023-01-23 07:00:00,127.19,172.23,32.91,63.94,64.32,23.11,3.58,0.82,10.02,11.42,123.28,5.8,11.85,1.62,83.82,0.58,165.93,20.41,17.06
2023-01-23 07:00:00,2023-01-23 08:00:00,126.82,177.68,52.29,77.91,87.51,28.66,6.25,0.83,9.06,12.27,124.01,5.98,12.61,1.62,79.61,0.7,73.7,151.92,18.37
2023-01-23 08:00:00,2023-01-23 09:00:00,133.82,199.17,70.4,115.93,122.45,1.41,11.55,0.81,21.45,14.45,125.12,6.35,13.6,1.64,63.11,0.93,22.86,350.63,23.0
2023-01-23 09:00:00,2023-01-23 10:00:00,138.72,211.02,37.19,75.15,73.77,17.62,10.9,0.58,77.48,14.5,125.64,6.61,14.06,1.7,47.45,0.78,194.91,530.32,26.41
2023-01-23 10:00:00,2023-01-23 11:00:00,130.36,185.8,24.07,43.39,46.2,34.92,24.99,0.41,132.42,13.48,124.43,6.73,14.09,1.84,39.98,0.53,120.09,654.55,27.98
2023-01-23 11:00:00,2023-01-23 12:00:00,113.2,154.5,26.67,43.45,48.35,33.58,29.91,0.34,148.18,12.19,119.95,6.63,13.95,1.91,36.68,0.65,245.81,715.01,28.61
2023-01-23 12:00:00,2023-01-23 13:00:00,99.3,133.43,21.4,30.07,36.95,40.97,26.09,0.29,155.56,10.73,113.02,6.41,13.68,2.1,32.78,0.53,130.94,753.16,29.43
2023-01-23 13:00:00,2023-01-23 14:00:00,93.21,125.95,30.16,26.69,42.27,37.52,24.98,0.26,164.66,9.44,109.15,6.16,13.43,2.05,31.07,0.92,205.67,668.6,29.91
2023-01-23 14:00:00,2023-01-23 15:00:00,86.66,123.68,11.62,22.41,24.92,48.88,24.73,0.28,162.08,8.2,103.59,5.77,12.66,1.94,28.95,0.71,192.4,525.95,30.34
2023-01-23 15:00:00,2023-01-23 16:00:00,83.51,116.7,8.53,25.78,24.2,49.34,22.2,0.29,160.2,7.32,99.56,5.5,12.17,1.84,28.73,0.56,113.98,300.16,29.94
2023-01-23 16:00:00,2023-01-23 17:00:00,80.85,106.05,8.87,27.69,25.5,48.49,25.15,0.28,131.68,7.02,105.06,5.91,12.85,1.93,34.74,0.69,188.39,107.46,28.78
2023-01-23 17:00:00,2023-01-23 18:00:00,77.53,113.95,14.31,29.76,31.02,44.85,37.62,0.29,125.31,5.87,84.57,4.72,10.66,1.53,46.92,0.85,220.31,9.92,25.59
2023-01-23 18:00:00,2023-01-23 19:00:00,82.59,124.03,27.26,57.51,56.31,28.3,35.1,0.57,78.51,5.65,77.96,4.38,9.78,1.35,52.48,0.51,274.0,2.94,23.55
2023-01-23 19:00:00,2023-01-23 20:00:00,87.8,130.72,29.8,63.16,61.38,25.03,33.79,0.51,74.6,6.63,89.42,5.49,12.44,1.54,53.65,0.53,202.99,2.83,22.91
2023-01-23 20:00:00,2023-01-23 21:00:00,88.89,136.29,38.31,85.34,80.1,23.56,20.97,0.94,21.91,7.94,98.02,6.12,13.44,1.67,62.26,0.44,124.02,3.2,21.26
2023-01-23 21:00:00,2023-01-23 22:00:00,95.3,150.65,40.81,94.81,87.17,9.66,14.83,0.88,3.78,9.64,106.31,8.32,16.78,1.85,69.04,0.38,209.31,3.07,19.73
2023-01-23 22:00:00,2023-01-23 23:00:00,103.94,165.79,34.72,87.46,78.31,13.98,11.34,1.06,4.25,10.3,112.5,8.85,18.23,1.88,70.48,0.52,235.03,2.91,19.61
2023-01-23 23:00:00,2023-01-24 00:00:00,104.48,172.64,28.9,71.07,64.86,22.75,9.4,0.66,10.82,10.86,116.55,9.13,19.33,1.9,74.74,0.67,223.63,2.98,18.48
2023-01-24 00:00:00,2023-01-24 01:00:00,103.27,174.11,22.09,55.86,51.23,31.65,7.26,0.52,10.09,10.9,116.11,8.55,17.79,1.81,76.16,0.57,203.39,2.95,18.2
2023-01-24 01:00:00,2023-01-24 02:00:00,103.53,166.92,33.09,54.43,59.41,26.31,6.29,0.44,14.05,10.72,116.03,7.92,16.43,1.75,77.66,0.51,242.7,3.03,17.79
2023-01-24 02:00:00,2023-01-24 03:00:00,99.73,160.94,20.9,57.44,51.1,31.72,7.23,0.42,14.54,11.0,116.85,7.42,15.35,1.68,74.66,0.6,108.06,2.79,18.41
2023-01-24 03:00:00,2023-01-24 04:00:00,100.44,155.73,35.34,76.41,72.93,17.47,10.07,0.49,12.96,10.68,119.27,7.1,14.75,1.62,73.21,0.66,33.63,2.98,18.19
2023-01-24 04:00:00,2023-01-24 05:00:00,95.65,150.58,33.48,69.64,67.81,20.82,7.86,0.44,7.29,10.31,120.17,6.83,14.27,1.57,76.83,0.35,146.75,3.03,17.26
2023-01-24 05:00:00,2023-01-24 06:00:00,91.46,144.56,34.5,58.25,62.59,24.22,5.67,0.42,5.09,9.69,119.93,6.5,13.72,1.5,81.35,0.47,238.04,2.92,16.22
2023-01-24 06:00:00,2023-01-24 07:00:00,91.46,140.27,82.8,108.09,128.37,3.51,5.32,0.64,1.98,9.41,118.73,6.22,13.42,1.43,83.26,0.28,286.49,15.21,15.68
2023-01-24 07:00:00,2023-01-24 08:00:00,94.78,149.61,73.97,109.61,122.01,2.44,11.39,0.89,8.29,10.02,118.7,6.18,13.74,1.38,77.31,0.72,31.25,165.35,17.8
2023-01-24 08:00:00,2023-01-24 09:00:00,105.94,166.26,50.28,93.3,94.06,7.72,26.63,0.7,31.6,11.17,120.93,6.31,14.26,1.38,63.38,1.09,14.09,373.75,21.52
2023-01-24 09:00:00,2023-01-24 10:00:00,110.96,170.74,37.21,76.35,74.42,16.65,48.49,0.58,66.03,11.33,122.93,6.53,14.75,1.47,48.44,1.07,29.12,575.66,24.8
2023-01-24 10:00:00,2023-01-24 11:00:00,106.77,165.13,23.1,54.58,51.38,31.59,48.89,0.44,113.89,11.1,122.8,6.78,15.27,1.59,37.9,0.8,51.67,706.54,27.65
2023-01-24 11:00:00,2023-01-24 12:00:00,97.76,150.82,13.72,29.08,30.17,45.41,36.01,0.27,156.67,10.29,119.44,6.67,14.84,1.67,33.74,0.96,220.68,764.22,28.67
2023-01-24 12:00:00,2023-01-24 13:00:00,88.26,133.22,12.95,26.59,28.23,46.7,32.42,0.3,170.86,8.94,110.14,6.05,13.46,1.65,32.22,0.91,104.75,739.51,29.29
2023-01-24 13:00:00,2023-01-24 14:00:00,86.6,123.22,20.97,27.7,35.34,42.04,30.98,0.3,173.66,8.35,108.92,6.05,13.38,1.75,29.91,0.47,131.58,642.27,30.18
2023-01-24 14:00:00,2023-01-24 15:00:00,87.7,120.28,9.96,26.89,25.96,48.19,28.42,0.28,176.73,7.75,108.1,5.96,13.04,1.77,29.4,0.76,223.4,473.73,30.45
2023-01-24 15:00:00,2023-01-24 16:00:00,83.63,121.9,8.32,21.79,21.91,50.83,24.71,0.26,169.15,7.22,109.28,5.98,12.79,1.81,28.99,0.44,283.39,292.02,30.5
2023-01-24 16:00:00,2023-01-24 17:00:00,77.13,115.7,5.67,15.16,16.22,54.53,19.07,0.25,144.42,6.75,110.36,6.02,12.48,1.84,32.92,1.38,224.84,117.89,28.85
2023-01-24 17:00:00,2023-01-24 18:00:00,75.69,106.95,7.82,30.78,26.28,47.95,14.9,0.46,99.71,5.97,100.1,5.45,11.4,1.67,39.65,0.69,274.04,10.44,25.95
2023-01-24 18:00:00,2023-01-24 19:00:00,68.62,108.48,19.29,66.78,54.76,29.39,12.58,0.72,61.6,6.4,68.63,4.85,12.65,1.05,43.64,0.56,179.42,2.86,24.4
2023-01-24 19:00:00,2023-01-24 20:00:00,62.36,125.47,17.37,48.76,43.61,36.66,8.61,0.68,46.8,10.62,64.33,6.96,19.77,1.01,54.13,0.52,238.58,3.25,21.73
2023-01-24 20:00:00,2023-01-24 21:00:00,68.39,141.07,29.25,77.05,68.33,20.52,7.61,0.8,12.68,11.89,58.05,7.23,22.28,0.83,55.25,0.34,223.48,2.92,20.62
2023-01-24 21:00:00,2023-01-24 22:00:00,75.75,149.31,40.81,89.03,84.09,11.11,5.68,1.09,2.92,12.15,72.16,8.01,22.14,1.04,63.55,0.51,192.88,3.16,19.09
2023-01-24 22:00:00,2023-01-24 23:00:00,81.92,154.44,19.71,53.08,47.81,33.95,5.64,0.56,13.66,12.18,83.73,8.35,22.2,1.16,64.51,0.69,239.11,2.89,18.15
2023-01-24 23:00:00,2023-01-25 00:00:00,83.51,150.63,68.77,104.19,114.88,10.8,6.09,0.65,1.9,11.67,89.7,8.15,20.45,1.19,66.45,0.38,125.47,2.96,17.76
2023-01-25 00:00:00,2023-01-25 01:00:00,81.63,150.53,27.77,64.49,60.43,25.65,4.95,0.46,1.99,11.26,96.6,8.47,19.91,1.26,69.53,0.71,236.56,2.9,16.8
2023-01-25 01:00:00,2023-01-25 02:00:00,72.47,147.87,20.52,61.44,52.92,30.63,6.6,0.39,3.15,10.75,100.19,8.3,18.59,1.29,70.38,0.52,252.93,2.95,16.68
2023-01-25 02:00:00,2023-01-25 03:00:00,70.03,133.27,23.51,63.58,56.48,28.24,7.02,0.39,2.03,10.82,103.85,8.07,17.37,1.27,72.14,0.45,134.96,2.95,16.55
2023-01-25 03:00:00,2023-01-25 04:00:00,71.7,125.1,26.01,58.95,56.06,28.54,4.76,0.4,2.64,21.79,107.61,8.03,16.74,1.29,74.36,0.24,97.47,2.96,16.34
2023-01-25 04:00:00,2023-01-25 05:00:00,72.27,123.09,56.87,87.04,96.09,16.64,4.18,0.43,1.56,25.24,109.91,7.83,16.06,1.29,76.34,0.57,71.16,2.96,16.09
2023-01-25 05:00:00,2023-01-25 06:00:00,68.62,123.61,41.99,80.77,80.66,12.41,5.05,0.57,2.23,23.04,111.94,7.54,15.49,1.27,77.2,0.36,102.37,3.0,15.6
2023-01-25 06:00:00,2023-01-25 07:00:00,67.99,126.58,28.9,61.74,59.89,25.97,3.85,0.41,1.96,20.78,112.08,7.21,15.05,1.25,80.46,0.73,234.0,22.18,15.13
2023-01-25 07:00:00,2023-01-25 08:00:00,76.14,129.49,78.73,110.2,126.19,15.22,8.13,0.88,4.88,19.37,110.3,7.01,14.57,1.21,74.05,0.77,111.43,164.32,17.91
2023-01-25 08:00:00,2023-01-25 09:00:00,93.56,156.62,48.27,87.56,89.38,15.93,11.27,0.64,40.91,19.22,112.56,7.19,15.19,1.25,56.67,0.81,21.94,371.13,22.31
2023-01-25 09:00:00,2023-01-25 10:00:00,96.7,168.63,18.16,54.88,47.51,34.14,14.49,0.4,82.68,18.38,113.88,7.2,15.14,1.3,42.26,0.54,82.63,567.25,26.46
2023-01-25 10:00:00,2023-01-25 11:00:00,83.97,140.48,13.65,33.91,32.7,43.77,24.72,0.37,129.43,,,,,,35.29,0.69,109.28,685.91,28.32
2023-01-25 11:00:00,2023-01-25 12:00:00,86.99,127.34,9.36,23.21,23.52,49.77,37.68,0.34,167.84,9.9,37.67,5.48,11.56,0.41,31.79,0.84,128.37,766.23,29.38
2023-01-25 12:00:00,2023-01-25 13:00:00,,,11.73,28.39,28.2,46.7,33.1,0.29,169.63,6.42,41.05,2.06,6.46,0.52,29.5,0.81,200.76,762.34,29.95
2023-01-25 13:00:00,2023-01-25 14:00:00,7.0,20.0,9.44,24.2,24.09,49.39,28.77,0.26,170.91,5.1,35.1,1.76,5.24,0.46,27.96,0.59,178.84,665.23,30.38
2023-01-25 14:00:00,2023-01-25 15:00:00,59.78,62.8,11.87,23.3,25.57,48.26,24.04,0.3,165.45,4.88,41.27,2.45,6.55,0.58,27.78,0.78,150.24,492.2,31.03
2023-01-25 15:00:00,2023-01-25 16:00:00,65.29,77.45,,,,,23.56,0.28,159.91,3.85,27.82,1.32,3.89,0.37,28.52,0.59,241.57,288.69,30.75
2023-01-25 16:00:00,2023-01-25 17:00:00,67.61,84.43,11.2,35.54,46.55,45.57,26.22,0.31,155.71,3.71,34.03,1.51,4.42,0.4,33.7,1.1,188.59,112.87,29.45
2023-01-25 17:00:00,2023-01-25 18:00:00,67.04,92.73,11.3,30.08,41.38,46.31,26.7,0.65,132.4,4.17,41.01,1.96,5.64,0.52,43.36,0.95,202.06,10.38,26.29
2023-01-25 18:00:00,2023-01-25 19:00:00,73.52,113.6,16.07,34.63,50.7,42.26,29.32,0.77,128.43,5.08,41.42,2.2,6.37,0.53,46.95,0.78,199.75,2.95,24.75
2023-01-25 19:00:00,2023-01-25 20:00:00,80.72,120.38,14.17,33.54,47.71,43.62,33.53,0.65,119.22,5.74,55.21,3.06,8.23,0.72,50.55,0.52,174.69,2.73,23.59
2023-01-25 20:00:00,2023-01-25 21:00:00,83.76,126.94,21.17,45.57,66.74,35.69,38.52,0.84,87.68,5.62,64.74,3.48,8.82,0.83,51.32,0.59,120.66,2.87,22.96
2023-01-25 21:00:00,2023-01-25 22:00:00,89.49,124.56,33.78,83.75,117.53,17.04,23.57,1.05,51.66,6.41,74.19,4.2,10.52,0.94,57.41,0.79,118.51,2.57,21.76
2023-01-25 22:00:00,2023-01-25 23:00:00,91.75,136.77,24.04,54.99,79.03,30.93,12.97,0.93,34.79,7.04,82.19,4.68,11.52,1.03,65.83,0.47,227.12,3.34,19.92
2023-01-25 23:00:00,2023-01-26 00:00:00,100.55,142.15,27.92,66.0,93.93,25.06,8.06,0.9,12.05,8.24,87.0,4.89,11.85,1.08,71.99,0.64,236.56,3.02,18.77
2023-01-26 00:00:00,2023-01-26 01:00:00,96.29,147.4,41.39,79.09,120.48,14.41,6.53,0.96,13.94,9.32,90.31,4.92,11.66,1.1,71.83,0.39,155.9,2.6,18.99
2023-01-26 01:00:00,2023-01-26 02:00:00,98.66,150.8,45.58,70.01,115.59,18.1,5.7,0.86,18.73,9.03,94.83,5.1,12.05,1.12,74.28,0.69,36.9,2.9,18.31
2023-01-26 02:00:00,2023-01-26 03:00:00,97.15,151.16,26.05,52.98,79.03,30.6,5.11,0.76,22.08,9.11,97.91,5.07,11.88,1.14,72.99,0.25,191.76,2.84,18.31
2023-01-26 03:00:00,2023-01-26 04:00:00,97.67,140.61,32.0,62.94,94.94,23.93,5.11,0.77,15.62,9.02,100.23,4.96,11.49,1.12,76.26,0.58,50.01,2.87,17.65
2023-01-26 04:00:00,2023-01-26 05:00:00,100.07,134.46,30.38,56.92,87.3,26.91,5.89,0.81,17.54,8.96,104.03,4.86,11.23,1.1,78.69,0.54,48.6,2.88,17.19
2023-01-26 05:00:00,2023-01-26 06:00:00,96.5,135.58,34.56,57.4,91.96,25.36,4.44,0.82,8.68,9.08,106.81,4.82,11.2,1.08,82.25,0.52,212.53,3.01,16.3
2023-01-26 06:00:00,2023-01-26 07:00:00,96.32,133.65,51.5,75.11,126.61,13.74,4.34,0.89,4.62,9.19,107.9,4.82,11.26,1.06,82.43,0.48,246.4,22.09,16.21
2023-01-26 07:00:00,2023-01-26 08:00:00,91.83,142.24,47.22,71.16,118.38,12.99,7.45,1.22,13.3,9.77,109.95,5.06,12.05,1.05,71.67,0.36,175.97,161.41,19.78
2023-01-26 08:00:00,2023-01-26 09:00:00,115.05,185.69,31.04,52.64,83.67,28.12,29.32,0.99,80.11,10.68,114.15,5.66,13.59,1.11,54.78,0.55,131.48,359.24,24.22
2023-01-26 09:00:00,2023-01-26 10:00:00,119.49,188.74,29.94,51.9,81.83,28.88,27.47,0.97,110.61,11.04,116.41,6.01,13.96,1.19,47.42,0.63,82.62,552.74,26.51
2023-01-26 10:00:00,2023-01-26 11:00:00,118.98,190.17,20.6,36.79,57.39,39.11,26.8,0.73,134.92,11.7,117.56,6.33,14.53,1.31,37.41,0.47,133.45,675.01,29.15
2023-01-26 11:00:00,2023-01-26 12:00:00,106.42,158.38,14.4,36.66,51.05,42.47,24.85,0.61,137.88,10.83,114.1,6.24,14.15,1.4,34.44,0.74,167.72,760.21,29.79
2023-01-26 12:00:00,2023-01-26 13:00:00,93.07,135.5,6.82,26.17,32.98,50.12,28.88,0.57,147.95,9.52,106.92,5.84,13.32,1.41,32.54,0.8,337.33,750.8,30.32
2023-01-26 13:00:00,2023-01-26 14:00:00,78.74,124.11,12.55,26.9,39.44,46.79,29.91,0.56,154.29,8.44,101.1,5.45,12.44,1.41,31.0,0.64,251.72,667.09,31.04
2023-01-26 14:00:00,2023-01-26 15:00:00,71.94,120.02,18.33,34.98,53.31,40.92,29.73,0.66,154.1,7.69,98.59,5.27,11.81,1.42,30.78,1.2,119.93,500.53,31.2
2023-01-26 15:00:00,2023-01-26 16:00:00,68.35,117.19,22.81,37.95,60.77,37.48,34.54,0.69,165.79,7.26,98.88,5.27,11.94,1.44,32.22,1.56,104.75,283.6,30.68
2023-01-26 16:00:00,2023-01-26 17:00:00,68.75,124.72,27.02,50.0,77.03,31.08,35.52,0.85,142.56,6.93,100.52,5.28,11.76,1.45,36.69,1.67,34.93,92.47,29.1
2023-01-26 17:00:00,2023-01-26 18:00:00,76.02,132.0,45.8,80.94,126.74,17.34,27.28,0.87,85.55,7.23,103.92,5.7,12.97,1.49,45.14,0.59,177.68,9.9,26.2
2023-01-26 18:00:00,2023-01-26 19:00:00,85.03,137.18,30.96,66.26,97.23,23.29,20.3,1.49,44.9,7.78,106.59,6.25,14.12,1.59,53.3,0.7,206.06,3.21,24.43
2023-01-26 19:00:00,2023-01-26 20:00:00,98.01,176.57,31.06,70.06,101.12,21.93,14.21,1.38,19.72,10.2,110.61,7.53,16.93,1.78,63.91,0.82,238.3,3.26,22.08
2023-01-26 20:00:00,2023-01-26 21:00:00,116.63,188.5,25.13,71.93,97.06,24.47,11.97,1.74,11.42,11.44,111.96,7.91,17.26,1.98,69.1,0.83,231.58,3.01,21.17
2023-01-26 21:00:00,2023-01-26 22:00:00,124.95,202.59,36.96,69.05,106.02,19.2,10.86,1.55,12.9,13.61,116.7,8.85,19.77,1.98,70.48,0.76,232.03,3.07,20.75
2023-01-26 22:00:00,2023-01-26 23:00:00,122.63,210.26,32.95,56.04,88.99,25.8,9.06,1.16,22.66,14.52,118.3,9.0,20.12,1.94,73.01,0.81,238.25,3.08,19.96
2023-01-26 23:00:00,2023-01-27 00:00:00,116.3,199.94,25.19,50.29,75.48,31.93,8.82,0.92,32.35,13.89,117.08,8.5,18.8,1.83,72.43,0.55,228.63,3.04,19.87
2023-01-27 00:00:00,2023-01-27 01:00:00,110.29,169.23,34.08,64.83,98.91,22.14,7.99,0.82,17.45,13.14,117.76,8.15,17.81,1.75,75.02,0.6,137.81,3.03,19.21
2023-01-27 01:00:00,2023-01-27 02:00:00,106.48,164.86,42.41,80.14,122.55,12.45,8.22,0.87,7.24,12.31,119.41,7.76,16.95,1.67,76.91,0.68,158.44,3.02,18.81
2023-01-27 02:00:00,2023-01-27 03:00:00,102.49,151.98,37.64,69.48,107.12,18.67,6.03,0.82,5.41,12.3,120.54,7.5,16.55,1.6,80.67,0.68,137.07,3.15,17.92
2023-01-27 03:00:00,2023-01-27 04:00:00,96.28,146.86,33.35,66.11,99.46,22.1,4.91,0.81,2.76,11.73,120.47,7.07,15.82,1.5,81.17,0.46,191.76,2.91,17.84
