From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2023-01-24 10:00:00,2023-01-24 11:00:00,131.99,173.05,2.38,5.73,4.99,1.02,1.12,61.72,1.73,97.36,364.54,1015.23,21.39,0.0
2023-01-24 11:00:00,2023-01-24 12:00:00,151.0,207.0,2.21,5.72,4.84,0.99,1.15,56.93,1.66,86.74,413.73,1014.76,23.39,0.0
2023-01-24 12:00:00,2023-01-24 13:00:00,148.03,199.06,2.08,4.99,4.35,1.06,1.09,51.81,2.05,93.65,433.22,1013.69,24.4,0.0
2023-01-24 13:00:00,2023-01-24 14:00:00,123.2,159.32,1.59,3.14,2.96,0.83,0.96,43.2,1.64,117.74,412.82,1012.31,26.17,0.0
2023-01-24 14:00:00,2023-01-24 15:00:00,91.0,122.0,1.83,3.78,3.5,0.74,0.96,41.08,1.62,156.81,308.8,1011.34,27.03,0.0
2023-01-24 15:00:00,2023-01-24 16:00:00,99.0,128.0,1.77,3.95,3.54,0.8,0.94,41.31,1.61,115.99,191.23,1010.79,25.62,0.0
2023-01-24 16:00:00,2023-01-24 17:00:00,86.11,120.07,1.67,4.05,3.52,0.94,0.93,41.54,1.9,67.73,86.26,1010.62,24.31,0.0
2023-01-24 17:00:00,2023-01-24 18:00:00,91.0,131.0,1.87,4.13,3.71,1.05,0.96,45.27,1.66,85.48,34.61,1010.68,23.39,0.0
2023-01-24 18:00:00,2023-01-24 19:00:00,110.0,153.0,1.92,5.01,4.22,0.95,1.05,46.63,1.14,91.97,1.29,1011.22,22.26,0.0
2023-01-24 19:00:00,2023-01-24 20:00:00,122.89,156.97,2.35,6.12,5.17,0.71,1.19,48.2,0.77,91.91,0.0,1011.98,21.51,0.0
2023-01-24 20:00:00,2023-01-24 21:00:00,120.03,169.9,2.52,7.73,6.17,0.76,1.38,51.76,0.96,91.12,0.0,1012.56,20.89,0.0
2023-01-24 21:00:00,2023-01-24 22:00:00,122.0,177.0,2.48,8.22,6.38,0.8,1.44,57.47,1.46,49.67,0.0,1013.08,20.65,0.0
2023-01-24 22:00:00,2023-01-24 23:00:00,123.0,173.0,2.06,7.47,5.65,0.76,1.38,60.87,1.54,73.09,0.0,1013.1,20.22,0.0
2023-01-24 23:00:00,2023-01-25 00:00:00,112.09,159.11,1.81,6.37,4.86,0.76,1.28,63.18,1.47,57.06,0.0,1012.96,19.64,0.0
2023-01-25 00:00:00,2023-01-25 01:00:00,114.0,148.0,1.84,5.79,4.58,1.04,1.2,64.31,1.7,57.23,0.0,1012.76,19.14,0.0
2023-01-25 01:00:00,2023-01-25 02:00:00,96.14,119.23,1.72,5.2,4.16,1.14,1.1,65.92,1.69,53.97,0.0,1012.75,18.43,0.0
2023-01-25 02:00:00,2023-01-25 03:00:00,93.0,125.0,1.73,4.59,3.85,1.19,1.01,65.62,1.85,70.31,0.0,1012.58,18.03,0.0
2023-01-25 03:00:00,2023-01-25 04:00:00,91.0,118.0,1.8,3.68,3.42,1.11,0.95,70.99,1.56,94.33,0.0,1012.42,16.71,0.0
2023-01-25 04:00:00,2023-01-25 05:00:00,102.0,132.0,1.7,3.45,3.21,1.01,0.93,72.38,1.42,93.54,0.0,1012.45,16.09,0.0
2023-01-25 05:00:00,2023-01-25 06:00:00,101.0,137.0,1.95,3.29,3.33,1.04,0.92,74.68,0.88,75.07,0.0,1012.7,15.6,0.0
2023-01-25 06:00:00,2023-01-25 07:00:00,113.89,143.94,2.08,3.68,3.65,0.82,0.93,75.84,1.0,99.44,0.0,1013.2,15.38,0.0
2023-01-25 07:00:00,2023-01-25 08:00:00,117.0,157.0,2.03,4.32,3.96,0.77,0.98,76.26,0.94,114.59,20.02,1013.83,14.91,0.0
2023-01-25 08:00:00,2023-01-25 09:00:00,130.89,166.92,2.25,4.73,4.34,0.96,1.08,69.09,1.44,101.95,160.05,1014.62,16.88,0.0
2023-01-25 09:00:00,2023-01-25 10:00:00,116.12,150.14,2.21,5.16,4.54,0.96,1.11,59.5,1.78,92.32,322.14,1015.32,19.21,0.0
2023-01-25 10:00:00,2023-01-25 11:00:00,111.0,140.0,2.0,5.05,4.31,0.91,1.1,54.59,1.73,93.53,418.83,1015.36,20.97,0.0
2023-01-25 11:00:00,2023-01-25 12:00:00,122.0,155.0,2.16,4.79,4.3,0.94,1.09,49.77,1.68,84.99,468.02,1014.62,23.45,0.0
2023-01-25 12:00:00,2023-01-25 13:00:00,95.0,146.0,1.9,4.85,4.12,0.99,1.07,44.34,2.26,80.01,476.08,1013.5,25.16,0.0
2023-01-25 13:00:00,2023-01-25 14:00:00,105.91,129.14,1.84,4.17,3.71,0.9,1.01,39.73,2.5,84.84,433.45,1012.31,26.12,0.0
2023-01-25 14:00:00,2023-01-25 15:00:00,91.0,130.0,1.79,3.78,3.46,0.86,0.97,36.49,2.18,86.55,337.51,1011.41,27.29,0.0
2023-01-25 15:00:00,2023-01-25 16:00:00,81.08,115.12,1.73,3.68,3.37,0.82,0.95,45.29,2.17,93.06,226.04,1010.85,26.84,0.0
2023-01-25 16:00:00,2023-01-25 17:00:00,110.0,156.0,1.72,4.02,3.54,0.99,0.99,54.22,2.52,69.77,97.25,1010.9,24.95,0.0
2023-01-25 17:00:00,2023-01-25 18:00:00,129.0,186.0,1.46,4.48,3.56,1.08,1.03,55.32,2.94,50.4,44.18,1011.21,23.68,0.0
2023-01-25 18:00:00,2023-01-25 19:00:00,137.93,186.0,1.6,4.76,3.83,0.82,1.04,57.09,2.27,52.45,1.67,1011.65,22.28,0.0
2023-01-25 19:00:00,2023-01-25 20:00:00,115.19,138.4,1.63,5.31,4.14,0.83,1.09,59.8,2.06,57.45,0.0,1012.29,21.48,0.0
2023-01-25 20:00:00,2023-01-25 21:00:00,108.06,156.85,1.79,5.9,4.6,0.89,1.16,58.3,2.08,56.65,0.0,1013.15,21.03,0.0
2023-01-25 21:00:00,2023-01-25 22:00:00,127.0,192.0,1.84,5.91,4.64,0.93,1.15,50.71,2.21,63.62,0.0,1013.56,21.08,0.0
2023-01-25 22:00:00,2023-01-25 23:00:00,94.27,133.47,1.79,5.38,4.32,1.09,1.07,51.47,2.02,70.55,0.0,1013.6,20.42,0.0
2023-01-25 23:00:00,2023-01-26 00:00:00,64.0,105.0,2.18,4.52,4.18,1.21,0.98,52.34,2.06,63.99,0.0,1013.39,19.68,0.0
2023-01-26 00:00:00,2023-01-26 01:00:00,50.12,71.28,1.91,4.19,3.79,1.15,0.9,51.58,1.95,73.46,0.0,1013.18,18.9,0.0
2023-01-26 01:00:00,2023-01-26 02:00:00,46.03,70.01,1.78,3.59,3.36,1.0,0.83,52.08,1.74,68.84,0.0,1012.88,18.02,0.0
2023-01-26 02:00:00,2023-01-26 03:00:00,39.0,72.0,1.86,3.0,3.11,0.91,0.79,52.84,1.59,98.43,0.0,1012.56,17.26,0.0
2023-01-26 03:00:00,2023-01-26 04:00:00,47.93,68.03,1.75,2.8,2.91,0.93,0.77,55.89,1.73,79.45,0.0,1012.39,16.53,0.0
2023-01-26 04:00:00,2023-01-26 05:00:00,50.0,71.0,1.87,2.83,3.02,1.14,0.77,56.51,1.57,82.35,0.0,1012.12,16.05,0.0
2023-01-26 05:00:00,2023-01-26 06:00:00,60.0,86.0,1.92,3.03,3.17,1.09,0.78,57.33,2.23,49.02,0.0,1012.12,15.81,0.0
2023-01-26 06:00:00,2023-01-26 07:00:00,66.94,111.79,1.9,3.58,3.45,1.25,0.83,60.09,1.84,59.58,0.0,1012.62,15.31,0.0
2023-01-26 07:00:00,2023-01-26 08:00:00,80.89,124.89,2.24,4.13,4.02,1.28,0.91,64.07,1.61,71.55,11.89,1013.28,14.97,0.0
2023-01-26 08:00:00,2023-01-26 09:00:00,104.0,153.0,2.44,4.76,4.51,1.41,1.0,64.74,1.73,81.32,111.75,1014.17,15.87,0.0
2023-01-26 09:00:00,2023-01-26 10:00:00,122.0,155.0,2.54,4.9,4.67,1.31,1.1,63.66,1.99,102.52,252.21,1014.86,17.91,0.0
2023-01-26 10:00:00,2023-01-26 11:00:00,160.69,210.53,2.69,4.93,4.82,1.24,1.21,61.37,2.21,86.11,350.04,1014.91,20.45,0.0
2023-01-26 11:00:00,2023-01-26 12:00:00,169.0,210.0,2.11,5.49,4.64,1.28,1.28,56.91,2.08,104.31,404.17,1014.19,23.35,0.0
2023-01-26 12:00:00,2023-01-26 13:00:00,181.0,228.0,1.91,5.56,4.51,1.38,1.31,52.34,1.82,117.68,423.8,1012.9,26.16,0.0
2023-01-26 13:00:00,2023-01-26 14:00:00,164.14,226.01,1.98,5.23,4.39,1.06,1.28,47.6,2.04,107.72,387.21,1011.77,28.2,0.0
2023-01-26 14:00:00,2023-01-26 15:00:00,143.0,191.0,2.04,4.54,4.07,0.91,1.2,44.2,2.18,94.56,307.22,1010.83,29.05,0.0
2023-01-26 15:00:00,2023-01-26 16:00:00,118.0,152.0,1.79,4.41,3.8,0.84,1.12,42.98,2.35,85.89,216.75,1010.31,29.21,0.0
2023-01-26 16:00:00,2023-01-26 17:00:00,109.0,143.0,1.58,4.35,3.6,0.66,1.06,43.67,2.34,90.58,94.73,1010.42,28.28,0.0
2023-01-26 17:00:00,2023-01-26 18:00:00,111.97,160.85,1.58,4.53,3.7,0.55,1.03,47.11,1.96,75.1,43.55,1010.92,26.93,0.0
2023-01-26 18:00:00,2023-01-26 19:00:00,109.0,149.0,1.85,4.5,3.9,0.59,1.05,50.96,1.9,83.82,1.54,1011.6,25.02,0.0
2023-01-26 19:00:00,2023-01-26 20:00:00,111.97,154.95,1.88,4.8,4.08,0.63,1.09,51.84,2.04,78.79,0.0,1012.49,23.67,0.0
2023-01-26 20:00:00,2023-01-26 21:00:00,117.95,153.02,1.87,4.77,4.06,0.83,1.08,53.06,2.35,87.33,0.0,1013.36,22.61,0.0
2023-01-26 21:00:00,2023-01-26 22:00:00,110.06,163.91,1.81,4.77,4.0,1.06,1.08,55.1,2.55,102.77,0.0,1013.66,21.86,0.0
2023-01-26 22:00:00,2023-01-26 23:00:00,100.08,152.1,1.78,4.9,4.05,1.35,1.09,58.83,2.01,90.54,0.0,1013.74,21.1,0.0
2023-01-26 23:00:00,2023-01-27 00:00:00,117.86,158.94,1.85,4.86,4.09,1.25,1.09,61.9,2.16,93.41,0.0,1013.54,20.34,0.0
2023-01-27 00:00:00,2023-01-27 01:00:00,121.0,148.0,1.92,4.58,3.99,1.18,1.07,65.07,1.68,88.99,0.0,1013.19,19.84,0.0
2023-01-27 01:00:00,2023-01-27 02:00:00,112.0,152.0,1.84,4.6,3.95,1.11,1.05,69.44,1.71,95.81,0.0,1012.75,19.34,0.0
2023-01-27 02:00:00,2023-01-27 03:00:00,118.0,142.0,2.08,4.26,3.95,1.05,1.04,73.02,1.55,82.42,0.0,1012.45,18.64,0.0
2023-01-27 03:00:00,2023-01-27 04:00:00,117.01,134.06,2.06,4.3,3.96,0.91,1.05,75.31,1.77,97.37,0.0,1012.06,18.28,0.0
2023-01-27 04:00:00,2023-01-27 05:00:00,116.01,153.84,2.08,4.12,3.88,0.63,1.07,77.85,1.72,106.46,0.0,1011.9,17.95,0.0
2023-01-27 05:00:00,2023-01-27 06:00:00,113.03,167.89,2.33,4.14,4.1,0.61,1.09,80.25,1.87,102.29,0.0,1012.0,17.75,0.0
2023-01-27 06:00:00,2023-01-27 07:00:00,130.0,148.0,2.65,3.94,4.25,0.61,1.11,81.84,2.04,109.06,0.0,1012.43,17.9,0.0
2023-01-27 07:00:00,2023-01-27 08:00:00,,,2.71,4.33,4.51,0.65,1.16,81.17,2.47,124.42,13.11,1012.83,18.52,0.0
2023-01-27 08:00:00,2023-01-27 09:00:00,,,3.1,4.4,4.86,0.73,1.24,77.0,2.48,117.84,126.87,1013.39,19.94,0.0
2023-01-27 09:00:00,2023-01-27 10:00:00,37.05,177.9,3.05,4.63,4.95,1.04,1.32,69.38,2.7,126.97,282.92,1014.07,22.59,0.0
2023-01-27 10:00:00,2023-01-27 11:00:00,2.28,149.24,2.54,4.91,4.68,1.0,1.3,65.42,3.49,136.0,398.64,1014.03,24.45,0.0
2023-01-27 11:00:00,2023-01-27 12:00:00,0.06,143.05,2.15,3.13,3.41,1.14,1.22,61.22,3.14,132.23,442.14,1013.19,26.63,0.0
2023-01-27 12:00:00,2023-01-27 13:00:00,0.99,149.94,1.68,2.16,2.52,0.59,1.17,55.81,2.96,128.07,454.5,1011.96,28.94,0.0
2023-01-27 13:00:00,2023-01-27 14:00:00,1.0,127.0,1.79,2.16,2.61,0.53,1.1,51.44,2.62,128.88,415.5,1010.7,30.59,0.0
2023-01-27 14:00:00,2023-01-27 15:00:00,2.0,109.0,1.76,2.21,2.61,0.53,1.03,49.95,2.53,129.57,328.78,1009.6,31.46,0.0
2023-01-27 15:00:00,2023-01-27 16:00:00,,118.0,2.14,2.22,2.92,0.41,1.0,49.62,2.2,113.77,227.06,1009.0,31.97,0.0
2023-01-27 16:00:00,2023-01-27 17:00:00,0.99,133.87,1.78,2.75,2.92,0.2,1.02,53.5,2.34,97.58,94.51,1009.05,30.77,0.0
2023-01-27 17:00:00,2023-01-27 18:00:00,1.99,136.97,1.96,2.98,3.17,0.21,1.06,56.6,1.8,87.08,42.91,1009.47,29.58,0.0
2023-01-27 18:00:00,2023-01-27 19:00:00,4.97,148.9,1.86,3.82,3.54,0.25,1.11,61.68,1.87,88.53,2.09,1010.02,27.85,0.0
2023-01-27 19:00:00,2023-01-27 20:00:00,6.98,137.1,1.95,4.74,4.11,0.33,1.17,63.23,1.85,95.03,0.0,1010.83,26.9,0.0
2023-01-27 20:00:00,2023-01-27 21:00:00,3.03,149.9,2.04,4.95,4.29,0.47,1.2,65.42,1.75,83.44,0.0,1011.74,25.61,0.0
2023-01-27 21:00:00,2023-01-27 22:00:00,3.0,131.15,2.23,4.42,4.16,0.6,1.21,66.66,2.32,82.25,0.0,1011.98,24.35,0.0
2023-01-27 22:00:00,2023-01-27 23:00:00,7.96,157.78,1.96,4.6,4.03,0.57,1.2,68.74,1.62,88.31,0.0,1011.75,23.19,0.0
2023-01-27 23:00:00,2023-01-28 00:00:00,4.03,158.99,2.54,4.33,4.38,0.58,1.19,70.79,2.04,86.12,0.0,1011.29,22.6,0.0
2023-01-28 00:00:00,2023-01-28 01:00:00,5.0,158.0,2.67,4.34,4.48,0.56,1.18,73.08,1.82,95.76,0.0,1010.78,22.11,0.0
2023-01-28 01:00:00,2023-01-28 02:00:00,3.0,159.0,2.73,4.06,4.38,0.55,0.88,74.34,1.26,102.59,0.0,1010.37,22.2,0.0
2023-01-28 02:00:00,2023-01-28 03:00:00,3.0,144.0,3.08,3.62,4.43,0.41,1.14,76.99,1.39,99.18,0.0,1009.89,21.3,0.0
2023-01-28 03:00:00,2023-01-28 04:00:00,12.92,165.82,3.33,3.26,4.45,0.25,1.13,76.97,1.13,115.23,0.0,1009.56,21.39,0.0
2023-01-28 04:00:00,2023-01-28 05:00:00,6.06,160.05,3.89,2.85,4.68,0.23,1.12,74.71,1.54,146.65,0.0,1009.45,21.96,0.0
2023-01-28 05:00:00,2023-01-28 06:00:00,3.0,147.0,3.45,3.19,4.5,0.22,1.08,73.71,2.09,146.37,0.0,1009.53,22.29,0.0
2023-01-28 06:00:00,2023-01-28 07:00:00,8.0,130.0,2.74,3.94,4.32,0.23,1.07,74.08,3.07,162.56,0.0,1010.12,22.2,0.0
2023-01-28 07:00:00,2023-01-28 08:00:00,4.03,148.85,2.38,3.98,4.05,0.3,1.08,74.35,2.99,168.22,15.32,1010.67,22.22,0.0
2023-01-28 08:00:00,2023-01-28 09:00:00,3.0,141.0,2.49,4.14,4.22,0.63,1.14,72.56,3.63,168.67,115.98,1011.33,23.07,0.0
2023-01-28 09:00:00,2023-01-28 10:00:00,3.99,136.04,2.59,4.19,4.33,0.64,1.23,68.71,3.71,173.51,267.05,1011.79,24.67,0.0
2023-01-28 10:00:00,2023-01-28 11:00:00,4.99,136.0,2.46,4.16,4.21,0.68,1.25,62.74,2.77,168.16,359.26,1011.93,26.97,0.0
2023-01-28 11:00:00,2023-01-28 12:00:00,2.0,32.0,2.23,3.69,3.77,0.61,1.29,55.91,2.12,167.86,402.58,1011.24,29.48,0.0
2023-01-28 12:00:00,2023-01-28 13:00:00,,,2.22,3.38,3.6,0.66,1.28,48.61,2.29,194.49,420.73,1009.88,31.34,0.0
2023-01-28 13:00:00,2023-01-28 14:00:00,1.03,2.02,2.02,3.73,3.62,0.57,1.18,40.11,1.49,240.68,396.28,1008.59,33.97,0.0
2023-01-28 14:00:00,2023-01-28 15:00:00,,,1.83,3.85,3.54,0.24,1.07,35.67,1.33,222.45,319.22,1007.64,35.46,0.0
2023-01-28 15:00:00,2023-01-28 16:00:00,2.0,7.0,1.7,2.93,2.94,0.12,0.97,32.69,1.54,273.56,225.08,1007.16,35.08,0.0
2023-01-28 16:00:00,2023-01-28 17:00:00,2.0,2.16,1.79,3.39,3.26,0.24,0.99,40.97,0.95,163.53,86.89,1007.0,33.75,0.0
2023-01-28 17:00:00,2023-01-28 18:00:00,2.0,4.0,1.64,4.85,3.91,0.21,1.11,53.61,0.91,161.65,38.21,1007.29,30.43,0.0
2023-01-28 18:00:00,2023-01-28 19:00:00,,,2.07,5.79,4.76,0.28,1.25,62.41,0.48,165.75,1.76,1007.56,26.98,0.0
2023-01-28 19:00:00,2023-01-28 20:00:00,7.03,9.0,2.26,7.47,5.81,0.56,1.42,66.23,0.44,208.0,0.0,1008.12,24.89,0.0
2023-01-28 20:00:00,2023-01-28 21:00:00,,,2.94,7.96,6.62,0.62,1.67,66.84,0.38,194.71,0.0,1009.03,23.93,0.0
2023-01-28 21:00:00,2023-01-28 22:00:00,6.0,9.0,3.71,7.84,7.18,0.69,1.92,64.89,0.49,245.44,0.0,1009.34,23.98,0.0
2023-01-28 22:00:00,2023-01-28 23:00:00,3.0,10.0,4.63,7.56,7.79,0.73,2.14,64.14,0.59,299.53,0.0,1009.45,24.24,0.0
2023-01-28 23:00:00,2023-01-29 00:00:00,,,6.63,6.23,8.71,0.77,2.3,64.9,0.69,289.06,0.0,1009.28,23.82,0.0
2023-01-29 00:00:00,2023-01-29 01:00:00,6.0,10.0,5.57,6.38,7.93,0.72,2.13,67.46,0.74,271.49,0.0,1008.59,23.02,0.0
2023-01-29 01:00:00,2023-01-29 02:00:00,,,3.58,6.72,6.49,0.45,1.91,72.38,0.8,275.41,0.0,1008.01,22.47,0.0
2023-01-29 02:00:00,2023-01-29 03:00:00,11.0,13.0,2.81,6.29,5.63,0.34,1.74,77.75,1.1,255.69,0.0,1007.45,22.17,0.0
2023-01-29 03:00:00,2023-01-29 04:00:00,3.06,6.06,2.37,5.74,4.98,0.31,1.6,86.2,0.85,256.47,0.0,1007.02,21.97,0.0
2023-01-29 04:00:00,2023-01-29 05:00:00,3.0,11.95,2.41,4.56,4.39,0.24,1.49,90.51,0.96,239.88,0.0,1007.22,21.83,11.59
2023-01-29 05:00:00,2023-01-29 06:00:00,4.0,5.0,2.38,4.0,4.06,0.21,1.37,91.73,1.41,250.7,0.0,1007.54,21.82,4.78
2023-01-29 06:00:00,2023-01-29 07:00:00,2.0,6.0,2.41,3.73,3.95,0.35,1.27,91.75,1.11,253.24,0.0,1008.1,21.75,0.0
2023-01-29 07:00:00,2023-01-29 08:00:00,3.0,,2.22,4.07,3.98,0.5,1.21,91.88,1.45,253.28,5.56,1008.9,21.68,0.63
2023-01-29 08:00:00,2023-01-29 09:00:00,1.02,5.95,2.35,3.66,3.85,0.5,1.17,89.94,1.26,236.09,68.5,1009.82,22.33,0.19
2023-01-29 09:00:00,2023-01-29 10:00:00,,,2.17,3.45,3.59,0.5,1.14,83.99,1.16,234.0,168.68,1010.77,23.85,0.08
2023-01-29 10:00:00,2023-01-29 11:00:00,,,2.02,3.23,3.36,0.51,1.1,74.44,1.32,241.27,274.06,1011.22,26.16,0.0
2023-01-29 11:00:00,2023-01-29 12:00:00,,,1.92,2.97,3.14,0.5,1.06,70.21,1.53,248.43,349.01,1010.52,27.05,0.0
2023-01-29 12:00:00,2023-01-29 13:00:00,,,1.86,2.5,2.84,0.42,1.01,64.25,1.46,231.46,413.12,1009.38,28.42,0.0
2023-01-29 13:00:00,2023-01-29 14:00:00,,,1.82,2.21,2.65,0.12,0.97,61.47,1.66,260.54,379.84,1008.44,29.09,0.0
2023-01-29 14:00:00,2023-01-29 15:00:00,,,1.81,1.64,2.35,0.11,0.94,62.21,1.58,231.09,297.63,1007.8,28.82,0.0
2023-01-29 15:00:00,2023-01-29 16:00:00,1.0,,1.65,2.07,2.45,0.1,0.93,62.66,1.41,260.55,205.99,1007.22,28.44,0.0
2023-01-29 16:00:00,2023-01-29 17:00:00,3.0,4.0,1.75,2.25,2.62,0.1,0.92,65.97,1.15,233.39,104.82,1007.14,27.51,0.0
2023-01-29 17:00:00,2023-01-29 18:00:00,2.0,6.0,1.72,2.6,2.78,0.14,0.92,70.12,1.06,246.78,40.31,1007.54,25.93,0.0
2023-01-29 18:00:00,2023-01-29 19:00:00,9.74,9.87,2.06,3.17,3.36,0.46,0.95,74.93,0.99,229.47,2.01,1008.12,24.24,0.0
2023-01-29 19:00:00,2023-01-29 20:00:00,,,1.86,3.87,3.57,0.5,1.0,75.67,0.74,245.59,0.0,1008.84,23.33,0.0
2023-01-29 20:00:00,2023-01-29 21:00:00,2.02,4.97,2.24,4.07,3.98,0.49,1.05,76.12,0.86,233.9,0.0,1009.73,22.93,0.0
2023-01-29 21:00:00,2023-01-29 22:00:00,,,1.94,4.37,3.89,0.47,1.06,76.55,0.78,232.99,0.0,1010.53,22.42,0.0
2023-01-29 22:00:00,2023-01-29 23:00:00,,,2.56,4.0,4.21,0.49,1.06,80.1,1.03,249.64,0.0,1010.93,22.0,0.0
2023-01-29 23:00:00,2023-01-30 00:00:00,,,2.54,3.88,4.14,0.48,1.04,83.39,0.9,243.0,0.0,1010.85,21.51,0.0
2023-01-30 00:00:00,2023-01-30 01:00:00,4.01,7.94,2.81,3.48,4.14,0.21,1.01,85.0,0.71,261.02,0.0,1010.5,21.16,0.0
2023-01-30 01:00:00,2023-01-30 02:00:00,,,2.97,3.34,4.19,0.2,0.99,84.53,0.48,168.34,0.0,1010.26,20.8,0.0
2023-01-30 02:00:00,2023-01-30 03:00:00,4.04,6.99,3.37,3.06,4.37,0.2,0.97,85.67,0.59,225.52,0.0,1010.0,20.59,0.0
2023-01-30 03:00:00,2023-01-30 04:00:00,,,3.31,3.15,4.37,0.2,0.96,86.18,1.26,76.24,0.0,1009.82,20.86,0.0
2023-01-30 04:00:00,2023-01-30 05:00:00,,,2.93,3.34,4.16,0.22,0.93,72.18,1.72,70.41,0.0,1010.23,20.41,0.0
2023-01-30 05:00:00,2023-01-30 06:00:00,9.0,,2.61,3.81,4.15,0.43,0.89,71.64,2.48,50.49,0.0,1010.95,19.93,0.0
2023-01-30 06:00:00,2023-01-30 07:00:00,0.29,,2.67,3.82,4.2,0.53,0.89,70.28,1.86,60.72,0.0,1012.02,19.83,0.0
2023-01-30 07:00:00,2023-01-30 08:00:00,,1.98,2.73,4.34,4.53,0.53,0.9,64.56,1.71,64.03,6.64,1013.34,19.83,0.0
2023-01-30 08:00:00,2023-01-30 09:00:00,3.0,,3.16,4.23,4.81,0.58,0.92,66.99,1.22,87.08,81.15,1014.49,20.47,0.0
2023-01-30 09:00:00,2023-01-30 10:00:00,2.0,,3.25,4.31,4.94,0.56,0.99,69.62,1.62,82.59,222.3,1015.16,22.21,0.0
2023-01-30 10:00:00,2023-01-30 11:00:00,2.99,,3.28,4.44,5.03,0.6,1.08,66.9,1.93,91.04,340.89,1015.64,23.73,0.0
2023-01-30 11:00:00,2023-01-30 12:00:00,0.1,0.99,3.08,4.62,4.96,0.46,1.12,62.85,2.08,97.95,398.1,1015.26,25.63,0.0
2023-01-30 12:00:00,2023-01-30 13:00:00,10.65,10.68,2.62,4.47,4.5,0.22,1.12,58.1,1.96,98.0,419.54,1014.14,27.55,0.0
2023-01-30 13:00:00,2023-01-30 14:00:00,4.0,,2.38,3.9,4.01,0.2,1.1,53.18,2.01,118.34,389.17,1013.05,29.01,0.0
2023-01-30 14:00:00,2023-01-30 15:00:00,0.13,0.99,2.28,3.75,3.84,0.2,1.06,50.8,1.85,100.56,309.35,1012.15,29.73,0.0
2023-01-30 15:00:00,2023-01-30 16:00:00,,,2.29,3.81,3.88,0.2,1.04,56.71,2.17,73.7,213.54,1011.55,29.28,0.0
2023-01-30 16:00:00,2023-01-30 17:00:00,,,1.96,4.4,3.94,0.18,1.02,60.64,2.43,68.62,101.75,1011.61,27.92,0.0
2023-01-30 17:00:00,2023-01-30 18:00:00,,,1.61,5.33,4.14,0.36,1.02,58.88,2.13,57.15,42.19,1011.9,26.88,0.0
2023-01-30 18:00:00,2023-01-30 19:00:00,,,2.13,5.5,4.66,0.61,1.02,54.84,2.07,53.59,2.47,1012.4,25.36,0.0
2023-01-30 19:00:00,2023-01-30 20:00:00,,,2.33,5.83,5.0,0.6,1.07,60.27,1.69,60.63,0.0,1012.96,24.49,0.0
2023-01-30 20:00:00,2023-01-30 21:00:00,4.01,4.97,2.28,6.13,5.12,0.53,1.11,64.39,1.55,93.56,0.0,1013.8,23.93,0.0
2023-01-30 21:00:00,2023-01-30 22:00:00,,,2.39,5.62,4.93,0.5,1.08,65.05,2.07,96.81,0.0,1014.37,23.36,0.0
2023-01-30 22:00:00,2023-01-30 23:00:00,5.0,,2.31,4.97,4.53,0.5,1.01,66.55,1.85,100.07,0.0,1014.71,22.6,0.0
2023-01-30 23:00:00,2023-01-31 00:00:00,,,2.53,4.66,4.54,0.34,0.98,70.14,1.83,85.25,0.0,1014.52,21.69,0.0
2023-01-31 00:00:00,2023-01-31 01:00:00,10.94,14.9,2.38,5.01,4.6,0.2,0.97,73.18,1.32,102.34,0.0,1014.12,21.1,0.0
2023-01-31 01:00:00,2023-01-31 02:00:00,8.03,13.02,2.57,5.12,4.82,0.2,0.96,75.36,1.65,82.37,0.0,1013.98,20.54,0.0
2023-01-31 02:00:00,2023-01-31 03:00:00,4.03,8.04,2.62,4.87,4.72,0.21,0.95,77.92,1.9,96.58,0.0,1013.54,20.18,0.0
2023-01-31 03:00:00,2023-01-31 04:00:00,3.01,9.98,2.85,4.32,4.62,0.2,0.93,80.38,2.11,89.68,0.0,1013.28,19.64,0.0
2023-01-31 04:00:00,2023-01-31 05:00:00,4.0,6.0,2.83,4.17,4.53,0.28,0.92,81.38,2.0,102.33,0.0,1013.23,19.45,0.0
2023-01-31 05:00:00,2023-01-31 06:00:00,,,2.81,3.69,4.25,0.53,0.93,81.81,2.24,105.61,0.0,1013.18,19.29,0.0
2023-01-31 06:00:00,2023-01-31 07:00:00,1.02,4.97,3.15,3.21,4.27,0.53,0.95,84.36,1.82,96.89,0.0,1013.84,18.44,0.0
2023-01-31 07:00:00,2023-01-31 08:00:00,3.9,4.03,3.34,3.37,4.51,0.52,1.01,85.35,1.95,98.5,12.02,1014.5,18.13,0.0
2023-01-31 08:00:00,2023-01-31 09:00:00,,,3.69,3.3,4.75,0.61,1.09,82.37,2.59,107.21,111.57,1015.28,18.84,0.0
2023-01-31 09:00:00,2023-01-31 10:00:00,,,4.24,3.18,5.14,0.6,1.19,76.34,2.31,98.12,244.22,1016.06,20.64,0.0
2023-01-31 10:00:00,2023-01-31 11:00:00,,,4.08,4.04,5.47,0.56,1.27,69.36,2.04,106.06,348.1,1016.33,23.0,0.0
