From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),AT (degree C),RF (mm)
2021-05-12 10:00:00,2021-05-12 11:00:00,60.22,110.69,,,0.0,,2.29,0.47,29.07,3.47,78.62,2.51,4.96,30.74,0.81,188.03,761.75,3.72,33.49,
2021-05-12 11:00:00,2021-05-12 12:00:00,55.89,119.34,4.56,6.39,1.99,20.16,2.52,0.48,29.03,3.61,81.63,2.71,5.38,30.8,1.33,245.55,756.6,3.96,34.0,
2021-05-12 12:00:00,2021-05-12 13:00:00,53.42,116.41,4.7,6.25,7.97,20.12,1.24,0.49,28.72,3.67,84.1,2.88,5.77,30.31,0.9,216.28,802.23,4.12,35.03,
2021-05-12 13:00:00,2021-05-12 14:00:00,40.0,70.0,4.67,6.37,7.98,20.05,1.46,0.46,28.45,3.51,83.58,2.81,5.65,29.23,1.44,288.69,494.73,4.05,35.34,
2021-05-12 14:00:00,2021-05-12 15:00:00,69.53,248.38,4.78,6.28,8.02,20.02,0.99,0.43,28.66,3.05,79.04,2.55,5.3,25.08,1.49,314.48,262.1,3.77,35.15,
2021-05-12 15:00:00,2021-05-12 16:00:00,71.7,225.7,4.75,6.24,7.98,19.95,1.03,0.42,28.11,2.77,76.04,2.27,4.73,25.48,1.29,329.48,447.15,3.47,34.5,
2021-05-12 16:00:00,2021-05-12 17:00:00,73.54,130.11,4.6,6.28,8.01,19.92,1.73,0.4,28.9,2.65,75.08,2.15,4.56,28.93,1.08,126.99,362.47,3.36,34.27,
2021-05-12 17:00:00,2021-05-12 18:00:00,73.89,133.39,4.71,6.25,7.96,20.04,1.93,0.41,28.53,2.56,75.66,2.13,4.49,33.33,0.91,179.63,143.15,3.37,33.0,
2021-05-12 18:00:00,2021-05-12 19:00:00,79.86,119.78,4.69,6.26,8.05,19.91,2.19,0.42,29.21,2.67,77.21,2.24,4.64,34.19,0.69,282.59,28.48,3.48,31.73,
2021-05-12 19:00:00,2021-05-12 20:00:00,72.6,89.84,4.79,6.23,8.03,20.04,2.2,0.44,28.48,2.75,78.33,2.29,4.63,38.36,0.65,92.83,,3.52,30.13,
2021-05-12 20:00:00,2021-05-12 21:00:00,71.92,77.55,4.67,6.26,8.03,19.89,1.73,0.46,28.74,2.82,79.86,2.37,4.79,41.24,0.97,151.28,,3.61,29.41,
2021-05-12 21:00:00,2021-05-12 22:00:00,70.51,99.08,4.68,6.33,8.01,19.85,1.67,0.47,28.57,2.86,81.26,2.41,4.81,39.75,0.95,189.93,,3.64,28.76,
2021-05-12 22:00:00,2021-05-12 23:00:00,61.3,86.93,4.64,6.28,8.02,19.93,1.72,0.47,29.07,2.71,82.58,2.35,4.74,44.77,0.49,167.3,,3.55,27.45,
2021-05-12 23:00:00,2021-05-13 00:00:00,59.47,61.08,4.63,6.39,7.99,20.03,1.66,0.46,28.21,2.62,83.32,2.31,4.74,51.5,0.58,124.67,,3.53,26.11,
2021-05-13 00:00:00,2021-05-13 01:00:00,,,4.62,6.33,7.98,20.13,1.09,0.46,28.52,2.61,84.1,2.33,4.79,50.69,0.73,130.31,,3.55,25.95,
2021-05-13 01:00:00,2021-05-13 02:00:00,,,4.81,6.34,7.96,19.88,1.12,0.46,28.6,2.59,84.44,2.35,4.83,52.64,1.18,149.51,,3.59,26.11,
2021-05-13 02:00:00,2021-05-13 03:00:00,,,4.68,6.34,8.03,20.15,1.46,0.47,28.85,3.02,83.54,2.46,4.87,58.53,1.88,105.02,,3.65,25.0,
2021-05-13 03:00:00,2021-05-13 04:00:00,,,4.55,6.27,8.02,19.93,1.23,0.46,28.23,3.86,79.29,2.31,4.55,60.61,1.64,149.48,,3.47,24.48,
2021-05-13 04:00:00,2021-05-13 05:00:00,,,4.78,6.28,8.04,19.96,1.61,0.47,28.81,4.18,76.62,2.22,4.38,65.74,1.35,347.14,,3.35,23.89,
2021-05-13 05:00:00,2021-05-13 06:00:00,,,4.69,6.33,7.97,20.05,1.39,0.46,28.84,4.1,72.53,2.04,4.07,67.55,1.63,30.6,1.65,3.14,22.7,
2021-05-13 06:00:00,2021-05-13 07:00:00,,,4.65,6.42,7.98,19.97,1.2,0.45,28.73,3.71,69.64,1.85,3.72,64.58,2.57,91.2,49.15,2.93,23.12,
2021-05-13 07:00:00,2021-05-13 08:00:00,,,4.69,6.28,8.0,19.96,1.11,0.43,28.45,3.46,65.98,1.73,3.45,62.83,2.54,104.71,91.6,2.79,24.01,
2021-05-13 08:00:00,2021-05-13 09:00:00,41.56,60.3,4.71,6.25,8.0,20.06,1.33,0.44,28.61,3.33,62.68,1.65,3.3,65.74,1.49,76.77,69.3,2.7,24.45,
2021-05-13 09:00:00,2021-05-13 10:00:00,70.97,86.63,4.69,6.26,8.07,20.01,1.33,0.45,28.3,3.52,64.12,1.77,3.48,79.39,1.99,103.1,206.25,2.84,23.46,
2021-05-13 10:00:00,2021-05-13 11:00:00,65.92,280.89,4.65,6.29,8.0,20.09,1.58,0.45,28.45,3.87,63.33,1.96,3.72,68.29,1.42,113.76,409.95,2.94,25.4,
2021-05-13 11:00:00,2021-05-13 12:00:00,64.85,158.56,4.83,6.25,8.0,20.07,1.79,0.46,28.61,3.9,63.73,2.09,3.86,54.61,1.82,121.39,784.8,3.03,28.57,
2021-05-13 12:00:00,2021-05-13 13:00:00,64.41,67.61,4.71,6.25,8.04,19.91,1.33,0.45,28.74,3.8,64.68,2.1,3.92,45.61,1.54,120.58,807.67,3.08,30.43,
2021-05-13 13:00:00,2021-05-13 14:00:00,59.86,99.97,4.69,6.3,7.99,20.02,1.02,0.45,28.18,3.6,67.4,2.23,4.01,43.88,1.71,95.66,571.08,3.17,30.85,
2021-05-13 14:00:00,2021-05-13 15:00:00,66.35,98.63,4.7,6.36,7.98,20.03,1.02,0.43,29.0,3.34,68.59,2.2,3.96,41.5,0.66,41.2,260.25,3.08,31.78,
2021-05-13 15:00:00,2021-05-13 16:00:00,56.43,116.66,4.73,6.23,8.0,20.05,1.0,0.42,28.56,3.09,70.73,2.16,3.96,37.09,1.08,83.81,541.88,3.12,32.44,
2021-05-13 16:00:00,2021-05-13 17:00:00,52.29,77.05,4.65,6.31,7.99,20.09,0.99,0.42,28.59,2.91,72.2,2.15,4.11,36.45,0.78,97.41,403.43,3.19,32.73,
2021-05-13 17:00:00,2021-05-13 18:00:00,54.74,99.23,4.64,6.28,8.01,20.05,1.55,0.42,29.1,2.91,73.34,2.25,4.24,44.99,1.23,11.37,157.72,3.33,30.9,
2021-05-13 18:00:00,2021-05-13 19:00:00,58.75,111.72,4.8,6.2,8.03,19.93,1.57,0.42,28.84,3.0,73.17,2.3,4.34,47.26,0.84,39.17,35.27,3.38,29.37,
2021-05-13 19:00:00,2021-05-13 20:00:00,54.56,137.9,4.72,6.28,8.04,20.1,1.56,0.44,28.64,3.03,74.8,2.35,4.35,50.7,0.85,81.71,0.1,3.47,28.25,
2021-05-13 20:00:00,2021-05-13 21:00:00,54.38,114.06,4.87,6.26,7.98,19.94,1.66,0.42,28.54,3.11,77.36,2.48,4.48,52.1,0.62,46.91,,3.96,26.77,
2021-05-13 21:00:00,2021-05-13 22:00:00,52.16,124.04,4.62,6.26,7.97,20.07,1.53,0.45,28.47,3.25,79.41,2.5,4.54,57.62,0.55,37.8,,3.96,25.88,
2021-05-13 22:00:00,2021-05-13 23:00:00,66.45,128.19,4.69,6.38,7.98,19.95,1.35,0.48,28.13,3.59,81.76,2.55,4.62,65.23,0.65,56.13,,3.94,25.33,
2021-05-13 23:00:00,2021-05-14 00:00:00,74.47,160.61,4.55,6.19,8.06,20.03,1.41,0.5,28.15,3.67,83.05,2.58,4.75,71.25,0.33,115.27,,3.93,24.55,
2021-05-14 00:00:00,2021-05-14 01:00:00,71.27,117.93,4.69,6.26,7.94,19.91,1.17,0.5,28.69,3.68,84.17,2.56,4.7,74.91,0.66,100.85,,3.91,23.63,
2021-05-14 01:00:00,2021-05-14 02:00:00,70.17,135.0,4.71,6.38,7.95,20.06,1.22,0.5,28.9,3.79,85.05,2.62,4.82,77.47,0.47,57.41,,3.97,22.93,
2021-05-14 02:00:00,2021-05-14 03:00:00,65.55,128.95,4.69,6.24,8.01,19.74,1.4,0.5,28.61,3.75,84.55,2.63,4.83,78.39,0.52,49.94,,3.92,22.68,
2021-05-14 03:00:00,2021-05-14 04:00:00,64.63,103.42,4.75,6.26,8.0,19.92,1.33,0.5,28.48,3.7,84.46,2.73,4.96,77.32,0.43,103.62,,3.97,22.88,
2021-05-14 04:00:00,2021-05-14 05:00:00,66.18,131.47,4.76,6.26,8.04,20.14,1.63,0.53,28.27,3.7,84.62,2.74,4.94,79.85,0.58,96.26,,3.93,22.43,
2021-05-14 05:00:00,2021-05-14 06:00:00,66.79,143.12,4.7,6.32,8.01,19.97,1.6,0.54,28.32,3.69,85.08,2.63,4.71,79.18,0.59,36.44,5.5,3.77,22.61,
2021-05-14 06:00:00,2021-05-14 07:00:00,69.95,132.78,4.7,6.14,8.01,19.93,1.61,0.54,28.74,3.8,85.73,2.62,4.77,74.52,0.57,60.17,76.78,3.74,23.93,
2021-05-14 07:00:00,2021-05-14 08:00:00,68.95,122.96,4.66,6.28,7.99,20.0,1.66,0.56,28.58,4.12,85.76,2.73,4.88,60.61,1.18,119.25,241.72,3.81,26.55,
2021-05-14 08:00:00,2021-05-14 09:00:00,63.41,127.27,4.52,6.25,7.96,20.07,1.54,0.54,28.63,4.55,84.32,2.88,5.1,52.63,1.39,120.4,410.5,3.94,28.71,
2021-05-14 09:00:00,2021-05-14 10:00:00,60.46,152.19,4.73,6.26,7.97,19.94,1.28,0.53,28.62,4.69,81.91,2.91,5.15,46.0,1.6,103.88,564.73,3.96,30.72,
2021-05-14 10:00:00,2021-05-14 11:00:00,54.52,135.87,4.66,6.29,7.97,19.99,1.43,0.52,28.5,4.62,79.92,2.86,5.03,39.99,1.33,85.91,742.92,3.92,32.36,
2021-05-14 11:00:00,2021-05-14 12:00:00,48.99,141.54,4.65,6.38,8.04,19.89,1.39,0.49,28.73,4.38,79.95,2.89,5.11,34.97,1.0,77.74,746.55,3.94,33.69,
2021-05-14 12:00:00,2021-05-14 13:00:00,51.11,134.47,4.78,6.29,8.03,20.05,1.24,0.48,28.73,3.98,81.27,2.82,5.05,33.09,0.77,41.06,836.47,3.92,34.69,
2021-05-14 13:00:00,2021-05-14 14:00:00,57.18,126.8,4.7,6.23,7.97,20.01,1.21,0.48,28.52,3.69,81.9,2.65,4.92,31.22,0.77,104.72,535.45,3.77,35.18,
2021-05-14 14:00:00,2021-05-14 15:00:00,55.78,134.86,4.71,6.38,7.98,20.02,1.3,0.46,28.44,3.45,81.31,2.58,4.94,30.64,0.99,45.63,281.8,3.72,35.83,
2021-05-14 15:00:00,2021-05-14 16:00:00,51.48,136.42,4.71,6.29,8.0,19.98,1.38,0.45,28.34,3.22,80.89,2.52,4.85,29.62,0.76,118.41,503.1,3.69,36.14,
2021-05-14 16:00:00,2021-05-14 17:00:00,54.62,137.73,4.67,6.35,8.0,19.74,1.86,0.44,28.64,3.12,80.75,2.48,4.8,30.1,0.74,14.77,358.88,3.66,35.84,
2021-05-14 17:00:00,2021-05-14 18:00:00,59.28,155.14,4.77,6.25,7.97,20.0,2.17,0.43,28.4,3.12,81.41,2.54,4.93,30.45,0.71,120.5,176.22,3.73,35.04,
2021-05-14 18:00:00,2021-05-14 19:00:00,56.46,143.13,4.67,6.27,7.99,19.95,2.19,0.44,29.02,3.04,82.24,2.54,4.78,34.25,1.4,140.54,36.55,3.73,33.23,
2021-05-14 19:00:00,2021-05-14 20:00:00,59.38,157.5,4.75,6.24,7.97,20.12,2.23,0.47,28.38,3.06,83.08,2.58,4.95,43.62,0.98,186.27,,3.77,29.44,
2021-05-14 20:00:00,2021-05-14 21:00:00,62.93,157.45,4.66,6.3,7.99,19.93,1.06,0.51,28.51,3.01,83.96,2.55,4.94,48.99,0.57,206.64,,3.74,28.25,
2021-05-14 21:00:00,2021-05-14 22:00:00,58.62,158.59,4.7,6.31,8.0,20.21,1.1,0.51,29.02,2.99,84.92,2.48,4.92,46.6,0.93,180.38,,3.65,28.03,
2021-05-14 22:00:00,2021-05-14 23:00:00,57.56,149.25,4.62,6.34,8.0,19.82,0.99,0.51,28.61,2.95,85.36,2.44,4.88,47.96,0.6,172.43,,3.62,27.25,
2021-05-14 23:00:00,2021-05-15 00:00:00,58.03,142.26,4.72,6.28,7.94,20.01,1.14,0.5,28.74,2.92,85.52,2.41,4.8,51.17,0.57,190.39,,3.61,26.6,
2021-05-15 00:00:00,2021-05-15 01:00:00,54.92,132.59,4.7,6.3,8.0,20.09,1.89,0.48,28.66,2.87,86.13,2.44,4.82,59.31,0.57,121.22,,3.68,24.8,
2021-05-15 01:00:00,2021-05-15 02:00:00,51.2,126.85,4.67,6.3,8.06,20.14,1.79,0.46,28.5,2.88,85.63,2.44,4.76,64.65,0.61,73.59,,3.65,23.78,
2021-05-15 02:00:00,2021-05-15 03:00:00,48.86,114.0,4.74,6.31,8.02,19.94,1.72,0.44,28.64,2.82,84.7,2.39,4.67,67.52,0.5,138.53,,3.6,23.25,
2021-05-15 03:00:00,2021-05-15 04:00:00,45.92,112.36,4.77,6.32,7.93,20.07,1.74,0.43,28.65,2.81,84.32,2.37,4.69,68.17,0.62,59.2,,3.64,23.2,
2021-05-15 04:00:00,2021-05-15 05:00:00,43.39,107.92,4.74,6.29,8.01,20.03,1.11,0.43,28.56,2.7,84.45,2.29,4.49,68.9,0.38,99.32,,3.51,23.07,
2021-05-15 05:00:00,2021-05-15 06:00:00,46.57,102.56,4.61,6.22,7.98,19.96,1.11,0.43,28.96,2.76,85.41,2.3,4.54,71.24,0.35,181.58,14.3,3.52,22.71,
2021-05-15 06:00:00,2021-05-15 07:00:00,51.05,129.34,4.66,6.28,8.02,20.07,1.15,0.45,28.97,2.79,85.78,2.35,4.63,54.84,1.37,254.49,47.08,3.55,26.24,
2021-05-15 07:00:00,2021-05-15 08:00:00,72.84,610.2,4.79,6.31,7.98,20.17,1.04,0.46,28.11,3.02,84.53,2.41,4.74,52.75,1.71,235.68,49.03,3.64,26.59,
2021-05-15 08:00:00,2021-05-15 09:00:00,94.05,759.61,4.8,6.34,8.02,19.88,1.79,0.48,28.48,3.22,83.81,2.48,4.98,50.99,1.24,165.7,46.75,3.77,26.55,
2021-05-15 09:00:00,2021-05-15 10:00:00,80.63,248.54,4.75,6.31,7.98,20.05,1.5,0.49,28.47,3.15,82.58,2.49,5.01,38.61,1.11,173.06,109.22,3.77,28.66,
2021-05-15 10:00:00,2021-05-15 11:00:00,78.13,195.52,4.66,6.35,8.02,19.94,1.52,0.48,28.85,3.35,81.65,2.49,5.08,32.54,1.11,52.32,415.32,3.78,31.03,
2021-05-15 11:00:00,2021-05-15 12:00:00,63.41,71.43,4.81,6.27,8.0,20.08,1.75,0.43,28.64,3.24,78.01,2.44,4.9,24.66,0.9,120.48,714.47,3.68,34.72,
2021-05-15 12:00:00,2021-05-15 13:00:00,62.52,102.79,4.76,6.27,8.01,20.0,1.54,0.42,28.2,2.81,70.55,2.23,4.28,18.81,0.99,186.73,921.72,3.22,36.45,
2021-05-15 13:00:00,2021-05-15 14:00:00,64.09,88.74,4.61,6.32,8.02,20.09,1.48,0.4,28.55,2.52,62.03,2.0,3.96,17.75,1.19,169.53,542.05,2.94,37.0,
2021-05-15 14:00:00,2021-05-15 15:00:00,56.65,107.62,4.63,6.26,8.0,19.82,1.56,0.39,28.62,2.33,61.79,2.0,4.09,17.64,0.79,210.78,238.45,3.0,38.03,
2021-05-15 15:00:00,2021-05-15 16:00:00,49.51,129.5,4.69,6.29,8.03,20.09,1.85,0.39,29.16,2.32,64.19,2.09,4.44,20.82,0.96,339.12,263.32,3.18,36.36,
2021-05-15 16:00:00,2021-05-15 17:00:00,45.51,156.32,4.69,6.29,8.04,20.0,1.23,0.42,29.2,2.44,68.17,2.27,4.62,29.51,1.54,349.77,178.12,3.43,33.57,
2021-05-15 17:00:00,2021-05-15 18:00:00,62.02,458.59,4.65,6.35,8.02,20.0,1.22,0.42,28.99,2.48,66.12,2.16,4.35,32.66,1.52,175.09,168.83,3.27,31.7,
2021-05-15 18:00:00,2021-05-15 19:00:00,59.07,200.68,4.8,6.3,8.04,19.95,0.92,0.42,28.68,2.46,65.27,2.08,4.12,36.79,0.87,87.63,34.12,3.17,30.55,
2021-05-15 19:00:00,2021-05-15 20:00:00,58.47,177.88,4.75,6.14,7.98,20.02,0.85,0.44,28.69,2.53,68.67,2.13,4.16,37.65,0.6,190.91,,3.23,28.99,
2021-05-15 20:00:00,2021-05-15 21:00:00,64.63,134.15,4.7,6.32,8.03,20.2,1.5,0.46,28.61,2.58,72.82,2.18,4.28,42.22,0.61,73.18,,3.25,27.57,
2021-05-15 21:00:00,2021-05-15 22:00:00,60.27,169.54,4.67,6.31,8.01,19.98,1.63,0.51,28.75,2.75,75.89,2.34,4.68,48.71,0.69,45.59,,3.48,26.13,
2021-05-15 22:00:00,2021-05-15 23:00:00,60.74,143.39,4.72,6.33,8.08,19.95,1.64,0.54,28.48,3.11,77.81,2.49,5.03,50.63,0.69,50.77,,3.71,25.35,
2021-05-15 23:00:00,2021-05-16 00:00:00,66.44,157.83,4.66,6.36,7.99,20.0,1.59,0.6,28.7,3.4,79.47,2.64,5.31,46.45,0.57,87.94,0.1,3.89,25.81,
2021-05-16 00:00:00,2021-05-16 01:00:00,74.17,160.06,4.73,6.27,8.0,19.99,1.43,0.66,28.83,3.92,81.49,3.01,5.78,43.56,0.45,67.78,,4.14,26.04,
2021-05-16 01:00:00,2021-05-16 02:00:00,74.43,163.42,4.78,6.29,8.06,20.0,1.53,0.67,28.71,4.29,82.5,3.23,6.03,48.16,0.65,43.55,,4.23,25.13,
2021-05-16 02:00:00,2021-05-16 03:00:00,75.0,149.87,4.74,6.31,8.03,20.14,1.32,0.68,28.41,4.44,82.48,3.25,5.99,50.82,0.59,63.53,,4.21,24.43,
2021-05-16 03:00:00,2021-05-16 04:00:00,64.33,138.06,4.67,6.26,8.02,19.87,1.28,0.7,28.19,4.56,82.94,3.23,6.02,55.78,0.38,129.1,,4.19,23.47,
2021-05-16 04:00:00,2021-05-16 05:00:00,71.69,178.85,4.75,6.26,8.05,19.92,1.12,0.71,28.53,4.88,84.59,3.53,6.53,60.21,0.34,73.69,,4.55,22.56,
2021-05-16 05:00:00,2021-05-16 06:00:00,68.72,131.57,4.77,6.29,8.04,19.84,1.14,0.72,28.37,5.12,85.58,3.63,6.68,63.88,0.66,94.5,12.45,4.65,21.79,
2021-05-16 06:00:00,2021-05-16 07:00:00,72.67,166.77,4.76,6.26,7.98,20.05,1.06,0.72,29.03,5.23,85.9,3.59,6.67,59.55,0.69,41.7,86.25,4.6,23.15,
2021-05-16 07:00:00,2021-05-16 08:00:00,80.65,146.06,4.73,6.27,7.99,19.82,1.29,0.7,29.08,5.31,85.55,3.58,6.66,46.58,0.86,179.73,281.73,4.62,27.64,
2021-05-16 08:00:00,2021-05-16 09:00:00,74.76,171.63,4.75,6.34,8.04,19.95,1.32,0.74,28.36,5.57,84.99,3.56,6.46,35.89,0.63,313.35,470.83,4.57,31.93,
2021-05-16 09:00:00,2021-05-16 10:00:00,63.24,152.15,4.68,6.3,8.04,19.87,1.42,0.72,28.71,5.75,85.82,3.56,6.44,25.82,0.66,317.33,635.33,4.59,35.0,
2021-05-16 10:00:00,2021-05-16 11:00:00,64.15,127.76,4.74,6.25,8.02,20.12,1.4,0.67,28.73,5.29,86.81,3.46,6.32,21.7,0.51,326.65,739.92,4.57,36.56,
2021-05-16 11:00:00,2021-05-16 12:00:00,61.03,126.3,4.68,6.32,8.0,19.93,1.36,0.64,28.46,4.75,87.54,3.22,6.07,21.23,0.65,172.78,708.27,4.36,37.16,
2021-05-16 12:00:00,2021-05-16 13:00:00,55.5,143.41,4.74,6.23,8.0,20.12,1.42,0.57,28.61,4.39,86.96,3.02,5.84,19.24,0.73,114.42,864.78,4.21,38.05,
2021-05-16 13:00:00,2021-05-16 14:00:00,60.4,99.72,4.58,6.25,7.99,19.95,1.46,0.55,28.26,4.05,85.74,2.9,5.82,18.23,0.92,100.2,535.52,4.14,38.15,
2021-05-16 14:00:00,2021-05-16 15:00:00,60.33,113.98,4.74,6.31,8.04,19.89,1.54,0.52,28.52,3.73,84.16,2.76,5.63,18.69,0.99,254.58,247.12,4.04,38.09,
2021-05-16 15:00:00,2021-05-16 16:00:00,57.19,118.24,4.66,6.24,8.03,20.07,1.61,0.49,29.15,3.59,83.91,2.76,5.64,17.38,1.03,177.23,513.3,4.09,38.11,
2021-05-16 16:00:00,2021-05-16 17:00:00,53.95,123.86,4.74,6.23,7.99,20.02,1.15,0.49,28.8,3.39,83.41,2.69,5.47,15.41,0.94,89.85,408.9,4.01,38.04,
2021-05-16 17:00:00,2021-05-16 18:00:00,58.73,100.96,4.71,6.25,7.99,20.13,1.15,0.47,28.84,3.16,84.3,2.67,5.43,17.37,0.97,181.62,183.03,4.01,36.94,
2021-05-16 18:00:00,2021-05-16 19:00:00,68.12,96.05,4.67,6.32,8.01,19.95,1.02,0.47,28.4,2.99,85.4,2.66,5.32,21.61,0.76,99.71,29.02,3.98,34.96,
2021-05-16 19:00:00,2021-05-16 20:00:00,66.74,113.42,4.7,6.25,8.08,20.06,0.83,0.5,28.27,2.83,85.93,2.46,5.04,27.53,0.75,42.93,,3.72,32.11,
2021-05-16 20:00:00,2021-05-16 21:00:00,71.87,133.39,4.72,6.35,7.98,20.08,0.72,0.55,28.59,2.9,86.7,2.44,4.94,34.08,0.76,49.5,,3.67,29.6,
2021-05-16 21:00:00,2021-05-16 22:00:00,76.23,102.3,4.75,6.32,7.96,20.01,0.35,0.59,29.21,3.09,86.73,2.44,4.96,37.04,0.66,65.93,,3.68,28.9,
2021-05-16 22:00:00,2021-05-16 23:00:00,78.0,123.4,4.71,6.33,7.98,20.0,0.25,0.67,28.57,3.5,86.81,2.59,5.37,40.38,0.76,81.03,,3.87,27.62,
2021-05-16 23:00:00,2021-05-17 00:00:00,84.46,148.97,4.72,6.36,7.99,20.05,0.17,0.73,28.71,3.96,86.58,2.8,5.6,41.64,0.44,125.73,,4.08,27.54,
2021-05-17 00:00:00,2021-05-17 01:00:00,88.61,160.28,4.67,6.22,7.98,20.11,0.98,0.79,28.81,4.63,86.2,3.13,5.97,44.87,0.69,67.25,,4.28,26.78,
2021-05-17 01:00:00,2021-05-17 02:00:00,94.46,159.67,4.81,6.32,7.94,19.99,1.18,0.84,28.5,5.26,86.13,3.41,6.28,47.66,0.71,68.99,,4.46,26.53,
2021-05-17 02:00:00,2021-05-17 03:00:00,96.32,154.22,4.77,6.25,8.01,20.04,1.29,0.9,28.5,5.75,86.24,3.46,6.38,50.78,0.71,53.3,,4.56,25.42,
2021-05-17 03:00:00,2021-05-17 04:00:00,88.59,154.98,4.63,6.3,8.0,19.89,1.44,0.94,28.29,6.02,86.89,3.38,6.32,48.12,0.65,75.35,0.4,4.45,26.21,
2021-05-17 04:00:00,2021-05-17 05:00:00,99.07,161.6,4.67,6.26,8.04,19.95,1.17,0.96,28.09,6.55,87.45,3.54,6.56,49.7,0.41,134.07,,4.58,25.73,
2021-05-17 05:00:00,2021-05-17 06:00:00,92.84,161.53,4.74,6.41,7.98,20.02,1.14,0.98,28.55,6.89,87.76,3.8,6.97,51.01,0.67,105.41,7.6,4.78,25.21,
2021-05-17 06:00:00,2021-05-17 07:00:00,107.42,168.04,4.7,6.35,7.97,19.96,1.47,1.03,28.14,7.62,88.42,4.28,7.55,52.14,0.44,61.66,43.0,5.07,25.77,
2021-05-17 07:00:00,2021-05-17 08:00:00,98.61,181.69,4.82,6.27,7.99,20.03,1.55,1.08,28.63,8.54,88.39,4.77,8.01,51.04,0.56,221.7,97.38,5.34,27.56,
2021-05-17 08:00:00,2021-05-17 09:00:00,109.0,200.51,4.74,6.34,8.03,20.02,1.35,1.18,28.77,9.29,88.38,5.02,8.32,41.51,0.41,80.83,179.65,5.51,31.13,
2021-05-17 09:00:00,2021-05-17 10:00:00,120.26,216.41,4.72,6.32,7.99,20.11,1.47,1.19,29.12,9.57,88.73,5.13,8.71,29.45,0.76,266.3,304.68,5.67,33.93,
2021-05-17 10:00:00,2021-05-17 11:00:00,112.11,204.23,4.68,6.32,8.02,20.02,1.33,1.15,28.39,9.14,89.55,4.95,8.56,21.99,1.08,223.02,369.75,5.59,35.7,
2021-05-17 11:00:00,2021-05-17 12:00:00,102.28,193.73,4.61,6.29,7.99,20.08,1.2,1.09,28.45,8.27,89.22,4.54,8.18,22.69,1.09,258.11,398.25,5.27,35.91,
2021-05-17 12:00:00,2021-05-17 13:00:00,96.52,183.64,4.64,6.21,8.02,19.99,1.65,1.0,28.32,7.44,88.09,4.25,7.86,20.99,0.8,261.02,353.82,5.09,36.94,
2021-05-17 13:00:00,2021-05-17 14:00:00,94.81,179.19,4.65,6.31,8.02,19.97,1.34,0.95,28.37,6.77,86.78,4.1,7.61,24.86,0.55,296.41,191.03,4.95,36.02,
2021-05-17 14:00:00,2021-05-17 15:00:00,90.12,185.15,4.72,6.29,7.98,20.21,1.64,0.9,28.12,6.29,86.86,4.09,7.48,25.3,0.53,309.03,145.8,4.93,35.56,
2021-05-17 15:00:00,2021-05-17 16:00:00,82.2,183.66,4.75,6.33,7.97,19.85,1.77,0.83,28.68,5.9,87.56,4.06,7.33,24.83,0.62,310.99,185.6,4.89,36.09,
2021-05-17 16:00:00,2021-05-17 17:00:00,71.58,173.3,4.69,6.35,7.98,19.94,1.61,0.78,28.74,5.47,88.37,3.93,7.09,26.45,0.53,295.37,78.32,4.79,35.18,
2021-05-17 17:00:00,2021-05-17 18:00:00,60.84,166.23,4.81,6.36,7.99,19.86,1.42,0.78,28.7,5.22,89.42,3.95,7.01,35.73,0.7,73.51,24.98,4.81,33.27,
2021-05-17 18:00:00,2021-05-17 19:00:00,52.19,186.18,4.79,6.3,8.03,19.8,1.29,0.8,28.79,5.01,89.12,3.93,6.97,35.31,0.66,155.28,9.3,4.67,32.66,
2021-05-17 19:00:00,2021-05-17 20:00:00,45.91,189.12,4.65,6.28,8.01,20.04,1.31,0.9,29.24,5.16,88.55,4.07,7.28,32.66,0.9,188.09,,4.87,32.73,
2021-05-17 20:00:00,2021-05-17 21:00:00,41.89,196.96,4.66,6.42,8.0,20.04,1.33,0.86,28.66,5.21,87.38,4.1,7.39,38.56,1.47,179.58,,4.88,32.24,
2021-05-17 21:00:00,2021-05-17 22:00:00,38.96,160.1,4.7,6.29,7.99,19.94,1.3,0.79,28.24,4.71,84.59,3.74,6.95,46.05,1.43,183.47,,4.64,31.17,
2021-05-17 22:00:00,2021-05-17 23:00:00,38.25,137.93,4.73,6.31,8.04,19.96,1.5,0.71,28.28,4.39,83.21,3.5,6.62,51.36,1.52,187.05,,4.5,30.45,
2021-05-17 23:00:00,2021-05-18 00:00:00,40.0,141.86,4.67,6.28,7.93,20.24,1.4,0.64,28.48,4.11,82.5,3.36,6.43,51.13,1.53,187.26,,4.41,29.74,
2021-05-18 00:00:00,2021-05-18 01:00:00,40.0,120.93,4.69,6.34,7.99,20.05,1.35,0.61,28.35,3.81,82.08,3.18,6.18,47.66,1.17,191.77,,4.3,29.17,
2021-05-18 01:00:00,2021-05-18 02:00:00,40.0,92.66,4.65,6.3,7.97,20.12,1.16,0.57,28.98,3.64,83.69,3.14,6.12,47.93,0.92,207.23,,4.3,28.71,
