From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2021-12-08 18:00:00,2021-12-08 19:00:00,67.85,116.17,,,,,21.75,1.75,,,0.95,
2021-12-08 19:00:00,2021-12-08 20:00:00,72.05,126.2,,,,,19.75,1.77,,,0.95,
2021-12-08 20:00:00,2021-12-08 21:00:00,77.62,135.54,,,,,16.0,1.75,,,0.95,
2021-12-08 21:00:00,2021-12-08 22:00:00,92.37,160.98,,,,,7.75,1.79,,,0.95,
2021-12-08 22:00:00,2021-12-08 23:00:00,108.04,189.65,,,,,7.5,1.79,,,0.95,
2021-12-08 23:00:00,2021-12-09 00:00:00,131.24,230.36,,,,,7.0,1.76,,,0.95,
2021-12-09 00:00:00,2021-12-09 01:00:00,148.09,262.59,,,,,7.0,1.81,,,0.95,
2021-12-09 01:00:00,2021-12-09 02:00:00,143.32,253.84,,,,,7.25,1.78,,,0.95,
2021-12-09 02:00:00,2021-12-09 03:00:00,132.69,233.45,,,,,7.0,1.78,,,0.95,
2021-12-09 03:00:00,2021-12-09 04:00:00,127.28,224.74,,,,,6.5,1.78,,,0.95,
2021-12-09 04:00:00,2021-12-09 05:00:00,,,,,,,,,,,,
2021-12-09 05:00:00,2021-12-09 06:00:00,,,,,,,,,,,,
2021-12-09 06:00:00,2021-12-09 07:00:00,,,,,,,,,,,,
2021-12-09 07:00:00,2021-12-09 08:00:00,122.27,215.69,,,,,8.0,1.73,,,0.95,
2021-12-09 08:00:00,2021-12-09 09:00:00,114.87,202.66,,,,,8.0,1.76,,,0.95,
2021-12-09 09:00:00,2021-12-09 10:00:00,104.75,181.83,,,,,15.0,1.78,,,0.95,
2021-12-09 10:00:00,2021-12-09 11:00:00,93.1,163.84,,,,,26.5,1.75,,,0.95,
2021-12-09 11:00:00,2021-12-09 12:00:00,74.34,126.52,,,,,30.0,1.74,,,0.95,
2021-12-09 12:00:00,2021-12-09 13:00:00,59.24,101.65,,,,,31.0,1.75,,,0.95,
2021-12-09 13:00:00,2021-12-09 14:00:00,53.48,92.87,,,,,32.75,1.73,,,0.95,
2021-12-09 14:00:00,2021-12-09 15:00:00,48.75,84.45,,,,,32.0,1.72,,,0.95,
2021-12-09 15:00:00,2021-12-09 16:00:00,43.53,74.45,,,,,28.5,1.71,,,0.95,
2021-12-09 16:00:00,2021-12-09 17:00:00,45.37,79.01,,,,,26.5,1.71,,,0.95,
2021-12-09 17:00:00,2021-12-09 18:00:00,43.93,76.06,,,,,26.25,1.71,,,0.95,
2021-12-09 18:00:00,2021-12-09 19:00:00,,,,,,,,,,,,
2021-12-09 19:00:00,2021-12-09 20:00:00,,,,,,,,,,,,
2021-12-09 20:00:00,2021-12-09 21:00:00,,,,,,,,,,,,
2021-12-09 21:00:00,2021-12-09 22:00:00,,,,,,,,,,,,
2021-12-09 22:00:00,2021-12-09 23:00:00,,,,,,,,,,,,
2021-12-09 23:00:00,2021-12-10 00:00:00,,,,,,,,,,,,
2021-12-10 00:00:00,2021-12-10 01:00:00,,,,,,,,,,,,
2021-12-10 01:00:00,2021-12-10 02:00:00,,,,,,,,,,,,
2021-12-10 02:00:00,2021-12-10 03:00:00,,,,,,,,,,,,
2021-12-10 03:00:00,2021-12-10 04:00:00,,,,,,,,,,,,
2021-12-10 04:00:00,2021-12-10 05:00:00,,,,,,,,,,,,
2021-12-10 05:00:00,2021-12-10 06:00:00,,,,,,,,,,,,
2021-12-10 06:00:00,2021-12-10 07:00:00,,,,,,,,,,,,
2021-12-10 07:00:00,2021-12-10 08:00:00,106.57,187.66,,,,,6.0,1.86,,,0.95,
2021-12-10 08:00:00,2021-12-10 09:00:00,128.66,229.08,,,,,6.25,1.86,,,0.95,
2021-12-10 09:00:00,2021-12-10 10:00:00,118.37,205.11,,,,,12.5,1.73,,,0.95,
2021-12-10 10:00:00,2021-12-10 11:00:00,92.38,164.19,,,,,22.0,1.74,,,0.95,
2021-12-10 11:00:00,2021-12-10 12:00:00,71.91,127.64,,,,,26.5,1.75,,,0.95,
2021-12-10 12:00:00,2021-12-10 13:00:00,68.93,120.44,,,,,26.0,1.74,,,0.95,
2021-12-10 13:00:00,2021-12-10 14:00:00,,,,,,,,,,,,
2021-12-10 14:00:00,2021-12-10 15:00:00,,,,,,,,,,,,
2021-12-10 15:00:00,2021-12-10 16:00:00,,,,,,,,,,,,
2021-12-10 16:00:00,2021-12-10 17:00:00,,,,,,,,,,,,
2021-12-10 17:00:00,2021-12-10 18:00:00,,,,,,,,,,,,
2021-12-10 18:00:00,2021-12-10 19:00:00,,,,,,,,,,,,
2021-12-10 19:00:00,2021-12-10 20:00:00,,,,,,,,,,,,
2021-12-10 20:00:00,2021-12-10 21:00:00,,,,,,,,,,,,
2021-12-10 21:00:00,2021-12-10 22:00:00,,,,,,,,,,,,
2021-12-10 22:00:00,2021-12-10 23:00:00,,,,,,,,,,,,
2021-12-10 23:00:00,2021-12-11 00:00:00,,,,,,,,,,,,
2021-12-11 00:00:00,2021-12-11 01:00:00,,,,,,,,,,,,
2021-12-11 01:00:00,2021-12-11 02:00:00,,,,,,,,,,,,
2021-12-11 02:00:00,2021-12-11 03:00:00,,,,,,,,,,,,
2021-12-11 03:00:00,2021-12-11 04:00:00,,,,,,,,,,,,
2021-12-11 04:00:00,2021-12-11 05:00:00,,,,,,,,,,,,
2021-12-11 05:00:00,2021-12-11 06:00:00,,,,,,,,,,,,
2021-12-11 06:00:00,2021-12-11 07:00:00,,,,,,,,,,,,
2021-12-11 07:00:00,2021-12-11 08:00:00,103.35,181.91,,,,,6.0,1.72,,,0.96,
2021-12-11 08:00:00,2021-12-11 09:00:00,122.7,212.55,,,,,10.75,1.82,,,0.95,
2021-12-11 09:00:00,2021-12-11 10:00:00,108.83,191.23,,,,,24.0,1.75,,,0.95,
2021-12-11 10:00:00,2021-12-11 11:00:00,88.04,156.19,,,,,25.25,1.76,,,0.95,
2021-12-11 11:00:00,2021-12-11 12:00:00,74.84,131.77,,,,,27.0,1.74,,,0.95,
2021-12-11 12:00:00,2021-12-11 13:00:00,62.95,111.0,,,,,29.75,1.75,,,0.95,
2021-12-11 13:00:00,2021-12-11 14:00:00,53.91,91.81,,,,,30.25,1.75,,,0.95,
2021-12-11 14:00:00,2021-12-11 15:00:00,51.39,89.21,,,,,29.0,1.73,,,0.95,
2021-12-11 15:00:00,2021-12-11 16:00:00,49.55,85.63,,,,,27.5,1.74,,,0.95,
2021-12-11 16:00:00,2021-12-11 17:00:00,43.77,75.89,,,,,35.0,1.72,,,0.95,
2021-12-11 17:00:00,2021-12-11 18:00:00,54.77,96.75,,,,,28.33,1.76,,,0.95,
2021-12-11 18:00:00,2021-12-11 19:00:00,77.03,131.13,,,,,17.25,1.77,,,0.95,
2021-12-11 19:00:00,2021-12-11 20:00:00,94.3,163.42,,,,,11.5,1.76,,,0.95,
2021-12-11 20:00:00,2021-12-11 21:00:00,96.78,170.26,,,,,10.5,1.74,,,0.95,
2021-12-11 21:00:00,2021-12-11 22:00:00,103.73,182.9,,,,,10.0,1.75,,,0.95,
2021-12-11 22:00:00,2021-12-11 23:00:00,106.92,188.61,,,,,7.0,1.8,,,0.95,
2021-12-11 23:00:00,2021-12-12 00:00:00,122.49,214.93,,,,,6.67,1.82,,,0.95,
2021-12-12 00:00:00,2021-12-12 01:00:00,142.31,253.13,,,,,6.25,1.77,,,0.95,
2021-12-12 01:00:00,2021-12-12 02:00:00,152.79,269.75,,,,,6.0,1.75,,,0.95,
2021-12-12 02:00:00,2021-12-12 03:00:00,141.89,252.15,,,,,6.25,1.74,,,0.95,
2021-12-12 03:00:00,2021-12-12 04:00:00,146.83,259.28,,,,,6.25,1.8,,,0.95,
2021-12-12 04:00:00,2021-12-12 05:00:00,144.83,255.77,,,,,6.75,1.76,,,0.95,
2021-12-12 05:00:00,2021-12-12 06:00:00,138.43,246.55,,,,,6.0,1.79,,,0.95,
2021-12-12 06:00:00,2021-12-12 07:00:00,142.72,252.96,,,,,6.5,1.77,,,0.95,
2021-12-12 07:00:00,2021-12-12 08:00:00,129.47,229.24,,,,,7.25,1.81,,,0.95,
2021-12-12 08:00:00,2021-12-12 09:00:00,121.44,214.66,,,,,10.25,1.82,,,0.95,
2021-12-12 09:00:00,2021-12-12 10:00:00,109.84,192.44,,,,,19.25,1.75,,,0.95,
2021-12-12 10:00:00,2021-12-12 11:00:00,95.28,169.81,,,,,27.75,1.76,,,0.95,
2021-12-12 11:00:00,2021-12-12 12:00:00,73.11,122.4,,,,,28.25,1.76,,,0.95,
2021-12-12 12:00:00,2021-12-12 13:00:00,67.97,118.73,,,,,31.0,1.74,,,0.95,
2021-12-12 13:00:00,2021-12-12 14:00:00,61.12,106.02,,,,,32.0,1.75,,,0.95,
2021-12-12 14:00:00,2021-12-12 15:00:00,55.63,95.78,,,,,32.0,1.75,,,0.95,
2021-12-12 15:00:00,2021-12-12 16:00:00,54.32,94.39,,,,,30.75,1.73,,,0.95,
2021-12-12 16:00:00,2021-12-12 17:00:00,48.93,85.26,,,,,33.25,1.71,,,0.95,
2021-12-12 17:00:00,2021-12-12 18:00:00,49.65,86.48,,,,,32.5,1.71,,,0.95,
2021-12-12 18:00:00,2021-12-12 19:00:00,59.43,102.35,,,,,23.25,1.73,,,0.95,
2021-12-12 19:00:00,2021-12-12 20:00:00,65.31,114.22,,,,,11.25,1.76,,,0.95,
2021-12-12 20:00:00,2021-12-12 21:00:00,90.41,162.52,,,,,10.0,1.75,,,0.95,
2021-12-12 21:00:00,2021-12-12 22:00:00,113.66,199.31,,,,,7.25,1.8,,,0.95,
2021-12-12 22:00:00,2021-12-12 23:00:00,143.51,262.47,,,,,6.75,1.75,,,0.95,
2021-12-12 23:00:00,2021-12-13 00:00:00,172.15,303.77,,,,,6.0,1.76,,,0.95,
2021-12-13 00:00:00,2021-12-13 01:00:00,194.93,347.3,,,,,6.0,1.77,,,0.95,
2021-12-13 01:00:00,2021-12-13 02:00:00,178.49,317.25,,,,,6.0,1.75,,,0.95,
2021-12-13 02:00:00,2021-12-13 03:00:00,161.83,285.38,,,,,5.5,1.76,,,0.95,
2021-12-13 03:00:00,2021-12-13 04:00:00,150.66,265.39,,,,,6.25,1.78,,,0.95,
2021-12-13 04:00:00,2021-12-13 05:00:00,124.26,220.06,,,,,6.0,1.77,,,0.95,
2021-12-13 05:00:00,2021-12-13 06:00:00,102.67,181.95,,,,,6.25,1.75,,,0.95,
2021-12-13 06:00:00,2021-12-13 07:00:00,94.35,166.6,,,,,6.5,1.76,,,0.95,
2021-12-13 07:00:00,2021-12-13 08:00:00,96.88,170.7,,,,,6.5,1.85,,,0.95,
2021-12-13 08:00:00,2021-12-13 09:00:00,121.33,210.35,,,,,8.75,1.8,,,0.95,
2021-12-13 09:00:00,2021-12-13 10:00:00,115.4,204.95,,,,,18.5,1.77,,,0.95,
2021-12-13 10:00:00,2021-12-13 11:00:00,98.44,173.37,,,,,24.5,1.77,,,0.95,
2021-12-13 11:00:00,2021-12-13 12:00:00,86.69,150.99,,,,,29.0,1.74,,,0.95,
2021-12-13 12:00:00,2021-12-13 13:00:00,74.67,130.99,,,,,30.0,1.74,,,0.95,
2021-12-13 13:00:00,2021-12-13 14:00:00,62.59,109.64,,,,,32.75,1.76,,,0.95,
2021-12-13 14:00:00,2021-12-13 15:00:00,56.97,99.16,,,,,30.5,1.73,,,0.95,
2021-12-13 15:00:00,2021-12-13 16:00:00,55.49,96.4,,,,,29.25,1.75,,,0.95,
2021-12-13 16:00:00,2021-12-13 17:00:00,53.92,93.72,,,,,26.75,1.75,,,0.95,
2021-12-13 17:00:00,2021-12-13 18:00:00,55.65,96.61,,,,,19.75,1.71,,,0.95,
2021-12-13 18:00:00,2021-12-13 19:00:00,60.62,105.24,,,,,19.5,1.75,,,0.95,
2021-12-13 19:00:00,2021-12-13 20:00:00,60.49,105.3,,,,,18.0,1.76,,,0.95,
2021-12-13 20:00:00,2021-12-13 21:00:00,68.86,119.46,,,,,17.75,1.75,,,0.95,
2021-12-13 21:00:00,2021-12-13 22:00:00,71.13,124.37,,,,,18.5,1.77,,,0.95,
2021-12-13 22:00:00,2021-12-13 23:00:00,65.62,115.22,,,,,19.75,1.75,,,0.95,
2021-12-13 23:00:00,2021-12-14 00:00:00,59.2,104.06,,,,,14.33,1.74,,,0.95,
2021-12-14 00:00:00,2021-12-14 01:00:00,62.45,108.5,,,,,10.0,1.75,,,0.95,
2021-12-14 01:00:00,2021-12-14 02:00:00,60.83,105.76,,,,,7.25,1.74,,,0.95,
2021-12-14 02:00:00,2021-12-14 03:00:00,66.0,115.95,,,,,6.0,1.75,,,0.95,
2021-12-14 03:00:00,2021-12-14 04:00:00,83.52,144.94,,,,,6.25,1.75,,,0.95,
2021-12-14 04:00:00,2021-12-14 05:00:00,106.77,191.84,,,,,6.0,1.77,,,0.95,
2021-12-14 05:00:00,2021-12-14 06:00:00,99.49,173.9,,,,,6.0,1.76,,,0.95,
2021-12-14 06:00:00,2021-12-14 07:00:00,93.82,164.49,,,,,6.0,1.76,,,0.95,
2021-12-14 07:00:00,2021-12-14 08:00:00,91.8,161.33,,,,,6.75,1.76,,,0.95,
2021-12-14 08:00:00,2021-12-14 09:00:00,104.92,182.64,,,,,4.75,1.37,,,0.59,
2021-12-14 09:00:00,2021-12-14 10:00:00,,,,,,,,,,,,
2021-12-14 10:00:00,2021-12-14 11:00:00,,,,,,,,,,,,
2021-12-14 11:00:00,2021-12-14 12:00:00,,,,,,,,,,,,
2021-12-14 12:00:00,2021-12-14 13:00:00,,,,,,,,,,,,
2021-12-14 13:00:00,2021-12-14 14:00:00,,,,,,,,,,,,
2021-12-14 14:00:00,2021-12-14 15:00:00,,,,,,,,,,,,
2021-12-14 15:00:00,2021-12-14 16:00:00,,,,,,,,,,,,
2021-12-14 16:00:00,2021-12-14 17:00:00,,,,,,,,,,,,
2021-12-14 17:00:00,2021-12-14 18:00:00,,,,,,,,,,,,
2021-12-14 18:00:00,2021-12-14 19:00:00,,,,,,,,,,,,
2021-12-14 19:00:00,2021-12-14 20:00:00,,,,,,,,,,,,
2021-12-14 20:00:00,2021-12-14 21:00:00,,,,,,,,,,,,
2021-12-14 21:00:00,2021-12-14 22:00:00,,,,,,,,,,,,
2021-12-14 22:00:00,2021-12-14 23:00:00,,,,,,,,,,,,
2021-12-14 23:00:00,2021-12-15 00:00:00,,,,,,,,,,,,
2021-12-15 00:00:00,2021-12-15 01:00:00,,,,,,,,,,,,
2021-12-15 01:00:00,2021-12-15 02:00:00,,,,,,,,,,,,
2021-12-15 02:00:00,2021-12-15 03:00:00,,,,,,,,,,,,
2021-12-15 03:00:00,2021-12-15 04:00:00,,,,,,,,,,,,
2021-12-15 04:00:00,2021-12-15 05:00:00,,,,,,,,,,,,
2021-12-15 05:00:00,2021-12-15 06:00:00,,,,,,,,,,,,
2021-12-15 06:00:00,2021-12-15 07:00:00,,,,,,,,,,,,
2021-12-15 07:00:00,2021-12-15 08:00:00,,,,,,,,,,,,
2021-12-15 08:00:00,2021-12-15 09:00:00,98.08,172.48,,,,,7.0,1.71,,,0.95,
2021-12-15 09:00:00,2021-12-15 10:00:00,105.21,186.02,,,,,11.75,1.75,,,0.95,
2021-12-15 10:00:00,2021-12-15 11:00:00,96.32,171.06,,,,,17.5,1.74,,,0.95,
2021-12-15 11:00:00,2021-12-15 12:00:00,96.78,170.44,,,,,27.25,1.75,,,0.95,
2021-12-15 12:00:00,2021-12-15 13:00:00,97.3,171.1,,,,,29.75,1.75,,,0.95,
2021-12-15 13:00:00,2021-12-15 14:00:00,72.94,128.59,,,,,28.75,1.74,,,0.95,
2021-12-15 14:00:00,2021-12-15 15:00:00,61.85,108.84,,,,,29.25,1.73,,,0.95,
2021-12-15 15:00:00,2021-12-15 16:00:00,47.26,82.15,,,,,27.25,1.73,,,0.95,
2021-12-15 16:00:00,2021-12-15 17:00:00,58.71,103.86,,,,,30.5,1.75,,,0.95,
2021-12-15 17:00:00,2021-12-15 18:00:00,55.38,97.34,,,,,21.75,1.71,,,0.95,
2021-12-15 18:00:00,2021-12-15 19:00:00,59.96,104.17,,,,,14.25,1.73,,,0.95,
2021-12-15 19:00:00,2021-12-15 20:00:00,71.93,125.04,,,,,11.75,1.76,,,0.95,
2021-12-15 20:00:00,2021-12-15 21:00:00,70.17,121.09,,,,,19.75,1.77,,,0.95,
2021-12-15 21:00:00,2021-12-15 22:00:00,72.04,126.58,,,,,20.25,1.75,,,0.95,
2021-12-15 22:00:00,2021-12-15 23:00:00,69.64,120.57,,,,,9.75,1.77,,,0.95,
2021-12-15 23:00:00,2021-12-16 00:00:00,79.52,136.78,,,,,8.67,1.78,,,0.95,
2021-12-16 00:00:00,2021-12-16 01:00:00,89.74,156.71,,,,,6.0,1.79,,,0.95,
2021-12-16 01:00:00,2021-12-16 02:00:00,92.03,161.71,,,,,6.0,1.77,,,0.95,
2021-12-16 02:00:00,2021-12-16 03:00:00,85.9,151.07,,,,,6.0,1.75,,,0.95,
2021-12-16 03:00:00,2021-12-16 04:00:00,89.63,156.98,,,,,8.0,1.75,,,0.95,
2021-12-16 04:00:00,2021-12-16 05:00:00,81.86,143.27,,,,,7.25,1.78,,,0.95,
2021-12-16 05:00:00,2021-12-16 06:00:00,86.4,151.21,,,,,9.5,1.75,,,0.95,
2021-12-16 06:00:00,2021-12-16 07:00:00,85.66,149.91,,,,,10.25,1.77,,,0.95,
2021-12-16 07:00:00,2021-12-16 08:00:00,83.03,145.81,,,,,9.75,1.76,,,0.95,
2021-12-16 08:00:00,2021-12-16 09:00:00,84.12,147.29,,,,,10.75,1.73,,,0.95,
2021-12-16 09:00:00,2021-12-16 10:00:00,90.07,157.24,,,,,15.75,1.76,,,0.95,
2021-12-16 10:00:00,2021-12-16 11:00:00,89.42,157.32,,,,,27.5,1.76,,,0.95,
2021-12-16 11:00:00,2021-12-16 12:00:00,77.99,136.97,,,,,33.75,1.75,,,0.95,
2021-12-16 12:00:00,2021-12-16 13:00:00,67.97,120.07,,,,,36.0,1.74,,,0.95,
2021-12-16 13:00:00,2021-12-16 14:00:00,60.25,104.56,,,,,32.0,1.74,,,0.95,
2021-12-16 14:00:00,2021-12-16 15:00:00,58.15,101.31,,,,,32.25,1.71,,,0.95,
2021-12-16 15:00:00,2021-12-16 16:00:00,52.05,90.06,,,,,39.75,1.72,,,0.95,
2021-12-16 16:00:00,2021-12-16 17:00:00,52.84,92.19,,,,,36.5,1.71,,,0.95,
2021-12-16 17:00:00,2021-12-16 18:00:00,51.14,88.44,,,,,25.0,1.71,,,0.95,
2021-12-16 18:00:00,2021-12-16 19:00:00,55.16,96.05,,,,,19.5,1.74,,,0.95,
2021-12-16 19:00:00,2021-12-16 20:00:00,63.62,111.94,,,,,21.75,1.74,,,0.95,
2021-12-16 20:00:00,2021-12-16 21:00:00,65.18,113.75,,,,,17.0,1.75,,,0.95,
2021-12-16 21:00:00,2021-12-16 22:00:00,71.88,125.28,,,,,10.75,1.72,,,0.95,
2021-12-16 22:00:00,2021-12-16 23:00:00,72.48,126.8,,,,,7.75,1.75,,,0.95,
2021-12-16 23:00:00,2021-12-17 00:00:00,77.13,135.29,,,,,6.67,1.76,,,0.95,
2021-12-17 00:00:00,2021-12-17 01:00:00,96.61,173.13,,,,,6.0,1.74,,,0.95,
2021-12-17 01:00:00,2021-12-17 02:00:00,108.31,191.81,,,,,6.0,1.76,,,0.95,
2021-12-17 02:00:00,2021-12-17 03:00:00,100.12,177.09,,,,,6.25,1.74,,,0.95,
2021-12-17 03:00:00,2021-12-17 04:00:00,98.8,173.76,,,,,6.25,1.75,,,0.95,
2021-12-17 04:00:00,2021-12-17 05:00:00,86.06,149.15,,,,,7.0,1.75,,,0.95,
2021-12-17 05:00:00,2021-12-17 06:00:00,74.51,131.42,,,,,6.5,1.76,,,0.95,
2021-12-17 06:00:00,2021-12-17 07:00:00,83.92,146.78,,,,,6.0,1.73,,,0.95,
2021-12-17 07:00:00,2021-12-17 08:00:00,100.82,176.76,,,,,6.0,1.73,,,0.95,
2021-12-17 08:00:00,2021-12-17 09:00:00,117.09,206.73,,,,,9.25,1.8,,,0.95,
2021-12-17 09:00:00,2021-12-17 10:00:00,110.1,194.32,,,,,18.0,1.76,,,0.95,
2021-12-17 10:00:00,2021-12-17 11:00:00,103.63,182.84,,,,,29.75,1.74,,,0.95,
2021-12-17 11:00:00,2021-12-17 12:00:00,83.99,147.08,,,,,35.25,1.72,,,0.95,
2021-12-17 12:00:00,2021-12-17 13:00:00,74.18,130.35,,,,,43.5,1.72,,,0.95,
2021-12-17 13:00:00,2021-12-17 14:00:00,65.55,113.97,,,,,43.0,1.71,,,0.95,
2021-12-17 14:00:00,2021-12-17 15:00:00,55.59,97.76,,,,,41.75,1.71,,,0.95,
2021-12-17 15:00:00,2021-12-17 16:00:00,59.77,103.74,,,,,40.75,1.71,,,0.95,
2021-12-17 16:00:00,2021-12-17 17:00:00,54.99,95.99,,,,,38.0,1.71,,,0.95,
2021-12-17 17:00:00,2021-12-17 18:00:00,57.16,99.57,,,,,33.25,1.71,,,0.95,
2021-12-17 18:00:00,2021-12-17 19:00:00,67.81,117.54,,,,,22.0,1.71,,,0.95,
2021-12-17 19:00:00,2021-12-17 20:00:00,68.41,119.28,,,,,16.25,1.71,,,0.95,
2021-12-17 20:00:00,2021-12-17 21:00:00,77.29,135.66,,,,,8.5,1.75,,,0.95,
2021-12-17 21:00:00,2021-12-17 22:00:00,104.67,184.51,,,,,7.0,1.75,,,0.95,
2021-12-17 22:00:00,2021-12-17 23:00:00,116.88,206.2,,,,,7.0,1.75,,,0.95,
2021-12-17 23:00:00,2021-12-18 00:00:00,156.98,267.71,,,,,6.0,1.77,,,0.95,
2021-12-18 00:00:00,2021-12-18 01:00:00,178.95,316.51,,,,,6.0,1.76,,,0.95,
2021-12-18 01:00:00,2021-12-18 02:00:00,155.28,274.37,,,,,6.0,1.73,,,0.95,
2021-12-18 02:00:00,2021-12-18 03:00:00,137.78,242.46,,,,,6.0,1.73,,,0.95,
2021-12-18 03:00:00,2021-12-18 04:00:00,132.49,233.64,,,,,6.0,1.74,,,0.95,
2021-12-18 04:00:00,2021-12-18 05:00:00,129.15,228.46,,,,,6.0,1.75,,,0.95,
2021-12-18 05:00:00,2021-12-18 06:00:00,125.66,221.83,,,,,6.25,1.73,,,0.95,
2021-12-18 06:00:00,2021-12-18 07:00:00,157.76,277.8,,,,,6.0,1.78,,,0.95,
2021-12-18 07:00:00,2021-12-18 08:00:00,164.72,291.53,,,,,6.0,1.79,,,0.95,
2021-12-18 08:00:00,2021-12-18 09:00:00,148.44,265.14,,,,,8.25,1.76,,,0.95,
2021-12-18 09:00:00,2021-12-18 10:00:00,119.61,211.12,,,,,17.0,1.74,,,0.95,
2021-12-18 10:00:00,2021-12-18 11:00:00,102.18,180.91,,,,,31.75,1.76,,,0.95,
2021-12-18 11:00:00,2021-12-18 12:00:00,82.01,139.71,,,,,39.75,1.75,,,0.95,
2021-12-18 12:00:00,2021-12-18 13:00:00,70.94,123.12,,,,,34.5,1.74,,,0.95,
2021-12-18 13:00:00,2021-12-18 14:00:00,61.55,108.42,,,,,36.75,1.74,,,0.95,
2021-12-18 14:00:00,2021-12-18 15:00:00,,,,,,,,,,,,
2021-12-18 15:00:00,2021-12-18 16:00:00,,,,,,,,,,,,
2021-12-18 16:00:00,2021-12-18 17:00:00,,,,,,,,,,,,
2021-12-18 17:00:00,2021-12-18 18:00:00,,,,,,,,,,,,
2021-12-18 18:00:00,2021-12-18 19:00:00,,,,,,,,,,,,
2021-12-18 19:00:00,2021-12-18 20:00:00,,,,,,,,,,,,
2021-12-18 20:00:00,2021-12-18 21:00:00,,,,,,,,,,,,
2021-12-18 21:00:00,2021-12-18 22:00:00,,,,,,,,,,,,
2021-12-18 22:00:00,2021-12-18 23:00:00,,,,,,,,,,,,
2021-12-18 23:00:00,2021-12-19 00:00:00,,,,,,,,,,,,
2021-12-19 00:00:00,2021-12-19 01:00:00,,,,,,,,,,,,
2021-12-19 01:00:00,2021-12-19 02:00:00,,,,,,,,,,,,
2021-12-19 02:00:00,2021-12-19 03:00:00,,,,,,,,,,,,
2021-12-19 03:00:00,2021-12-19 04:00:00,,,,,,,,,,,,
2021-12-19 04:00:00,2021-12-19 05:00:00,,,,,,,,,,,,
2021-12-19 05:00:00,2021-12-19 06:00:00,,,,,,,,,,,,
2021-12-19 06:00:00,2021-12-19 07:00:00,,,,,,,,,,,,
2021-12-19 07:00:00,2021-12-19 08:00:00,,,,,,,,,,,,
2021-12-19 08:00:00,2021-12-19 09:00:00,,,,,,,,,,,,
2021-12-19 09:00:00,2021-12-19 10:00:00,,,,,,,,,,,,
2021-12-19 10:00:00,2021-12-19 11:00:00,,,,,,,,,,,,
2021-12-19 11:00:00,2021-12-19 12:00:00,,,,,,,,,,,,
2021-12-19 12:00:00,2021-12-19 13:00:00,,,,,,,,,,,,
2021-12-19 13:00:00,2021-12-19 14:00:00,,,,,,,,,,,,
2021-12-19 14:00:00,2021-12-19 15:00:00,,,,,,,,,,,,
2021-12-19 15:00:00,2021-12-19 16:00:00,,,,,,,,,,,,
2021-12-19 16:00:00,2021-12-19 17:00:00,50.19,86.98,,,,,41.5,1.71,,,0.95,
2021-12-19 17:00:00,2021-12-19 18:00:00,52.04,89.65,,,,,45.5,1.71,,,0.95,
2021-12-19 18:00:00,2021-12-19 19:00:00,61.96,106.39,,,,,21.0,1.72,,,0.95,
2021-12-19 19:00:00,2021-12-19 20:00:00,88.62,157.58,,,,,10.25,1.72,,,0.95,
2021-12-19 20:00:00,2021-12-19 21:00:00,110.56,201.34,,,,,7.0,1.71,,,0.95,
2021-12-19 21:00:00,2021-12-19 22:00:00,133.0,231.09,,,,,6.5,1.74,,,0.95,
2021-12-19 22:00:00,2021-12-19 23:00:00,153.59,259.42,,,,,6.0,1.75,,,0.95,
2021-12-19 23:00:00,2021-12-20 00:00:00,162.98,288.57,,,,,6.0,1.79,,,0.95,
2021-12-20 00:00:00,2021-12-20 01:00:00,163.85,290.27,,,,,6.0,1.75,,,0.95,
2021-12-20 01:00:00,2021-12-20 02:00:00,142.31,259.14,,,,,6.25,1.71,,,0.95,
2021-12-20 02:00:00,2021-12-20 03:00:00,139.4,246.04,,,,,6.25,1.72,,,0.95,
2021-12-20 03:00:00,2021-12-20 04:00:00,158.16,273.07,,,,,5.5,1.71,,,0.95,
2021-12-20 04:00:00,2021-12-20 05:00:00,140.25,255.25,,,,,6.0,1.75,,,0.95,
2021-12-20 05:00:00,2021-12-20 06:00:00,118.85,212.63,,,,,7.0,1.73,,,0.95,
2021-12-20 06:00:00,2021-12-20 07:00:00,126.63,219.65,,,,,6.0,1.73,,,0.95,
2021-12-20 07:00:00,2021-12-20 08:00:00,143.87,259.66,,,,,5.5,1.79,,,0.95,
2021-12-20 08:00:00,2021-12-20 09:00:00,153.61,271.59,,,,,10.25,1.76,,,0.95,
2021-12-20 09:00:00,2021-12-20 10:00:00,138.5,245.26,,,,,24.75,1.74,,,0.95,
2021-12-20 10:00:00,2021-12-20 11:00:00,117.23,200.1,,,,,34.5,1.75,,,0.95,
2021-12-20 11:00:00,2021-12-20 12:00:00,98.39,173.71,,,,,39.33,1.72,,,0.95,
2021-12-20 12:00:00,2021-12-20 13:00:00,82.06,145.81,,,,,40.0,1.73,,,0.95,
2021-12-20 13:00:00,2021-12-20 14:00:00,72.4,123.85,,,,,38.75,1.72,,,0.95,
