From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),AT (degree C),RF (mm)
2023-01-15 18:00:00,2023-01-15 19:00:00,94.95,123.03,7.1,9.42,14.34,58.92,1.35,0.63,20.14,1.6,52.29,0.51,1.39,0.92,60.02,0.21,169.15,30.45,16.46,0.0
2023-01-15 19:00:00,2023-01-15 20:00:00,96.91,127.22,7.86,9.6,15.05,59.44,0.44,0.7,10.26,1.79,60.07,0.58,1.59,1.03,71.19,0.16,271.09,29.91,14.13,0.0
2023-01-15 20:00:00,2023-01-15 21:00:00,101.31,134.51,9.97,10.22,17.1,61.27,0.26,0.79,4.38,2.28,65.31,0.66,1.94,1.19,76.03,0.16,87.58,29.52,12.93,0.0
2023-01-15 21:00:00,2023-01-15 22:00:00,106.06,153.53,12.38,10.09,18.98,63.35,,0.83,3.95,2.41,65.74,0.63,1.83,1.14,79.45,0.14,234.26,29.26,11.94,0.0
2023-01-15 22:00:00,2023-01-15 23:00:00,105.31,179.53,13.92,7.33,18.77,63.26,0.12,0.83,3.84,2.21,64.94,0.6,1.8,1.1,79.84,0.13,218.81,29.0,11.39,0.0
2023-01-15 23:00:00,2023-01-16 00:00:00,101.0,168.83,14.14,7.45,19.02,63.67,0.88,0.81,4.78,2.03,65.21,0.55,1.57,1.0,81.23,0.21,201.75,28.58,10.97,0.0
2023-01-16 00:00:00,2023-01-16 01:00:00,90.76,165.49,13.81,7.21,18.62,63.45,0.73,0.67,5.88,1.85,65.56,0.53,1.44,0.95,83.25,0.23,199.44,28.26,10.43,0.0
2023-01-16 01:00:00,2023-01-16 02:00:00,86.05,151.82,13.02,7.02,17.88,62.61,0.54,0.64,5.83,1.68,65.47,0.5,1.35,0.91,84.08,0.2,177.16,27.91,10.23,0.0
2023-01-16 02:00:00,2023-01-16 03:00:00,84.16,147.87,14.0,6.8,18.55,62.97,,0.64,4.73,1.55,65.93,0.48,1.28,0.88,87.21,0.18,255.19,27.68,9.56,0.0
2023-01-16 03:00:00,2023-01-16 04:00:00,77.33,149.52,17.49,6.81,21.4,65.63,,0.63,5.62,1.46,65.93,0.47,1.23,0.88,87.54,0.2,213.84,27.34,9.46,0.0
2023-01-16 04:00:00,2023-01-16 05:00:00,80.76,160.14,21.84,6.31,24.67,68.72,,0.64,4.53,1.43,65.89,0.47,1.21,0.87,87.62,0.11,220.73,27.17,9.41,0.0
2023-01-16 05:00:00,2023-01-16 06:00:00,79.27,174.12,25.16,4.81,26.57,70.95,,0.7,4.1,1.74,64.0,0.46,1.22,0.85,86.64,0.23,218.61,27.59,10.16,0.0
2023-01-16 06:00:00,2023-01-16 07:00:00,93.33,188.0,25.27,4.38,26.43,70.99,,0.76,3.57,2.18,62.24,0.45,1.24,0.85,85.52,0.21,208.72,32.6,11.07,0.0
2023-01-16 07:00:00,2023-01-16 08:00:00,92.67,197.06,25.05,4.41,26.27,70.73,,0.83,3.96,2.4,62.43,0.47,1.35,0.91,82.32,0.27,216.86,59.66,12.15,0.0
2023-01-16 08:00:00,2023-01-16 09:00:00,113.67,218.3,25.04,5.64,26.92,71.31,,0.91,11.77,2.96,61.48,0.54,1.67,1.02,74.15,0.31,123.8,106.0,14.18,0.0
2023-01-16 09:00:00,2023-01-16 10:00:00,145.46,248.92,20.01,7.95,24.05,69.1,,0.85,22.88,2.58,60.77,0.52,1.42,0.92,69.51,0.4,136.36,154.87,15.71,0.0
2023-01-16 10:00:00,2023-01-16 11:00:00,142.52,214.81,13.74,10.26,20.18,65.23,4.69,0.8,33.97,2.37,59.56,0.48,1.2,0.83,64.3,0.37,211.69,317.37,17.73,0.0
2023-01-16 11:00:00,2023-01-16 12:00:00,150.57,195.25,8.21,11.91,16.57,61.52,4.47,0.77,42.72,2.22,58.19,0.46,1.1,0.8,52.19,0.3,123.1,421.87,20.93,0.0
2023-01-16 12:00:00,2023-01-16 13:00:00,151.38,175.81,6.02,8.53,12.99,58.06,3.11,0.66,68.96,1.87,44.95,0.36,0.79,0.63,36.57,0.58,245.66,220.36,23.35,0.0
2023-01-16 13:00:00,2023-01-16 14:00:00,140.56,162.45,5.89,7.38,12.27,57.32,,0.49,73.18,1.25,36.58,0.28,0.6,0.48,24.26,0.93,236.36,164.26,24.75,0.0
2023-01-16 14:00:00,2023-01-16 15:00:00,137.62,143.16,5.92,6.01,11.57,56.58,,0.4,77.57,1.01,31.74,0.3,0.61,0.45,26.96,0.89,258.65,150.36,24.85,0.0
2023-01-16 15:00:00,2023-01-16 16:00:00,123.48,136.23,5.84,5.22,11.08,56.09,,0.36,77.53,0.78,23.69,0.19,0.36,0.26,29.51,0.67,262.32,95.89,24.46,0.0
2023-01-16 16:00:00,2023-01-16 17:00:00,101.56,136.62,5.82,4.94,10.92,55.88,,0.36,61.86,0.8,20.03,0.17,0.32,0.21,38.12,0.46,237.5,63.08,22.3,0.0
2023-01-16 17:00:00,2023-01-16 18:00:00,100.0,131.81,5.86,6.19,11.61,56.21,,0.42,29.66,1.06,20.9,0.19,0.38,0.26,53.47,0.19,251.01,33.17,18.46,0.0
2023-01-16 18:00:00,2023-01-16 19:00:00,93.69,144.39,6.2,8.56,13.15,57.87,,0.51,17.85,1.96,33.29,0.34,0.89,0.57,67.64,0.15,200.52,30.78,15.74,0.0
2023-01-16 19:00:00,2023-01-16 20:00:00,100.66,142.28,6.57,8.37,13.35,57.87,,0.59,7.7,2.67,38.69,0.43,1.29,0.79,75.54,0.16,239.85,30.59,14.24,0.0
2023-01-16 20:00:00,2023-01-16 21:00:00,106.63,166.02,7.68,8.64,14.39,58.72,,0.68,4.37,3.44,42.95,0.49,1.52,0.89,77.9,0.33,96.71,30.43,13.57,0.0
2023-01-16 21:00:00,2023-01-16 22:00:00,119.86,197.73,11.75,8.4,17.58,61.81,,0.74,3.75,3.62,44.7,0.45,1.31,0.81,81.67,0.19,206.6,30.13,12.64,0.0
2023-01-16 22:00:00,2023-01-16 23:00:00,110.01,241.59,13.22,7.96,18.54,62.84,,0.78,3.47,3.88,44.67,0.43,1.26,0.78,84.53,0.24,184.42,29.64,11.87,0.0
2023-01-16 23:00:00,2023-01-17 00:00:00,115.92,211.82,15.12,8.98,20.62,64.79,,0.78,1.33,4.07,44.13,0.42,1.12,0.7,85.6,0.24,243.05,29.36,11.5,0.0
2023-01-17 00:00:00,2023-01-17 01:00:00,111.09,208.73,15.74,6.36,19.73,64.25,,0.77,1.93,3.72,45.17,0.4,1.02,0.64,87.56,0.18,232.02,29.09,11.08,0.0
2023-01-17 01:00:00,2023-01-17 02:00:00,120.3,185.72,16.76,5.95,20.34,64.68,,0.79,1.89,3.46,44.19,0.39,0.94,0.61,88.94,0.29,227.42,28.81,10.65,0.0
2023-01-17 02:00:00,2023-01-17 03:00:00,124.03,168.24,21.52,7.04,24.8,68.41,,0.85,1.67,3.35,48.89,0.44,1.14,0.73,89.55,0.13,212.54,28.31,10.39,0.0
2023-01-17 03:00:00,2023-01-17 04:00:00,120.35,363.93,27.76,5.01,28.79,72.69,,0.85,2.35,3.2,49.94,0.47,1.23,0.78,89.96,0.24,241.66,28.05,10.11,0.0
2023-01-17 04:00:00,2023-01-17 05:00:00,124.13,160.96,30.43,3.93,30.39,74.53,,0.85,4.04,2.95,50.45,0.45,1.15,0.76,90.47,0.24,240.44,27.86,9.89,0.0
2023-01-17 05:00:00,2023-01-17 06:00:00,125.67,245.94,32.94,3.1,31.98,76.07,,0.87,2.95,2.92,51.22,0.47,1.18,0.8,90.68,0.27,239.72,27.74,9.62,0.0
2023-01-17 06:00:00,2023-01-17 07:00:00,118.75,244.65,36.23,0.69,33.38,77.27,,0.87,4.04,2.86,48.83,0.45,1.16,0.76,90.89,0.27,226.94,32.54,9.55,0.0
2023-01-17 07:00:00,2023-01-17 08:00:00,128.56,196.15,38.44,1.49,35.6,79.47,,0.93,2.99,2.95,45.81,0.44,1.19,0.75,89.97,0.3,149.56,50.43,11.0,0.0
2023-01-17 08:00:00,2023-01-17 09:00:00,162.62,289.15,37.87,2.4,35.63,80.07,,0.97,7.51,3.63,45.2,0.57,1.79,0.95,84.06,0.34,69.5,89.45,13.59,0.0
2023-01-17 09:00:00,2023-01-17 10:00:00,199.96,305.09,32.88,4.71,32.79,77.72,12.62,0.95,16.02,3.28,40.57,0.48,1.35,0.79,78.47,0.48,74.28,154.19,15.77,0.0
2023-01-17 10:00:00,2023-01-17 11:00:00,193.71,282.35,24.86,7.73,27.88,72.93,17.4,0.91,27.96,2.68,38.78,0.42,1.05,0.66,68.86,0.53,60.97,242.09,18.15,0.0
2023-01-17 11:00:00,2023-01-17 12:00:00,169.58,178.19,14.93,12.43,22.3,67.36,24.32,0.85,38.6,2.36,36.17,0.38,0.86,0.59,60.02,0.45,103.28,348.09,20.26,0.0
2023-01-17 12:00:00,2023-01-17 13:00:00,13.38,25.98,7.66,12.87,16.63,61.64,22.14,0.78,44.25,2.44,31.59,0.47,0.88,0.62,53.95,0.49,114.4,244.83,21.97,0.0
2023-01-17 13:00:00,2023-01-17 14:00:00,95.75,116.86,7.36,10.86,15.32,60.23,19.23,0.75,44.61,2.22,28.18,0.42,0.83,0.62,51.57,0.63,77.72,192.21,22.65,0.0
2023-01-17 14:00:00,2023-01-17 15:00:00,191.12,221.73,7.42,10.1,14.96,59.76,19.37,0.71,44.57,2.14,25.55,0.38,0.86,0.62,54.08,0.49,40.47,104.34,22.07,0.0
2023-01-17 15:00:00,2023-01-17 16:00:00,181.21,219.71,7.5,9.2,14.54,59.28,21.93,0.7,49.87,1.99,23.77,0.33,0.75,0.55,53.16,0.49,54.02,98.89,22.36,0.0
2023-01-17 16:00:00,2023-01-17 17:00:00,181.67,219.11,7.56,8.29,14.11,58.78,18.91,0.72,40.76,1.98,27.27,0.37,0.95,0.66,58.02,0.39,62.98,51.34,20.97,0.0
2023-01-17 17:00:00,2023-01-17 18:00:00,183.09,220.21,7.67,9.63,14.92,59.35,17.2,0.79,29.97,2.35,31.91,0.49,1.38,0.86,65.08,0.24,54.55,29.23,18.79,0.0
2023-01-17 18:00:00,2023-01-17 19:00:00,182.04,224.7,7.79,12.21,16.38,60.75,19.05,0.84,30.84,2.66,37.26,0.64,1.69,1.01,65.61,0.28,30.03,27.54,17.77,0.0
2023-01-17 19:00:00,2023-01-17 20:00:00,192.35,232.99,7.89,13.6,17.2,61.79,19.82,0.86,24.43,2.75,43.46,0.72,1.6,0.99,70.67,0.3,138.36,27.06,16.35,0.0
2023-01-17 20:00:00,2023-01-17 21:00:00,196.18,239.56,8.2,12.38,16.81,61.34,17.99,0.89,11.36,2.77,48.49,0.76,1.6,1.01,79.47,0.25,230.44,26.6,14.52,0.0
2023-01-17 21:00:00,2023-01-17 22:00:00,193.5,241.95,11.89,12.41,19.83,63.82,17.73,0.95,6.29,2.9,54.47,0.85,1.83,1.12,83.85,0.2,255.45,26.15,13.53,0.0
2023-01-17 22:00:00,2023-01-17 23:00:00,195.34,258.25,14.76,10.2,20.98,65.25,17.41,0.96,7.19,3.0,58.17,0.89,1.99,1.21,86.37,0.24,226.43,25.95,12.93,0.0
2023-01-17 23:00:00,2023-01-18 00:00:00,190.66,259.97,15.62,7.24,20.1,64.75,17.85,0.96,7.27,2.81,58.12,0.76,1.68,1.05,86.94,0.13,173.41,25.8,12.71,0.0
2023-01-18 00:00:00,2023-01-18 01:00:00,178.7,237.21,15.37,6.54,19.53,64.25,18.69,0.95,5.89,2.77,59.11,0.72,1.56,0.98,85.86,0.23,225.7,26.34,13.11,0.0
2023-01-18 01:00:00,2023-01-18 02:00:00,173.29,227.68,15.62,7.31,20.14,64.66,18.88,0.94,5.76,2.77,59.51,0.7,1.49,0.96,84.61,0.23,225.18,26.3,13.7,0.0
2023-01-18 02:00:00,2023-01-18 03:00:00,172.69,231.21,16.47,5.77,20.01,64.55,19.73,0.94,6.19,2.75,59.73,0.7,1.45,0.94,84.03,0.29,200.1,25.84,14.21,0.0
2023-01-18 03:00:00,2023-01-18 04:00:00,163.64,234.39,16.29,6.92,20.48,65.06,19.78,0.93,5.24,2.76,61.39,0.7,1.45,0.95,85.8,0.24,182.87,25.61,14.26,0.0
2023-01-18 04:00:00,2023-01-18 05:00:00,159.34,231.8,16.69,7.23,20.97,65.52,19.51,0.93,4.89,2.79,62.66,0.71,1.48,0.96,87.16,0.32,234.03,25.28,13.95,0.0
2023-01-18 05:00:00,2023-01-18 06:00:00,163.43,226.27,17.16,6.9,21.18,65.76,19.65,0.95,4.73,2.81,63.29,0.72,1.47,0.97,87.73,0.29,234.64,25.2,14.02,0.0
2023-01-18 06:00:00,2023-01-18 07:00:00,162.9,221.68,17.65,6.31,21.27,65.89,19.79,0.96,4.67,2.93,64.16,0.75,1.52,1.0,86.98,0.3,193.61,26.93,14.28,0.0
2023-01-18 07:00:00,2023-01-18 08:00:00,165.63,230.89,17.92,6.21,21.43,65.96,20.05,0.98,7.79,2.98,62.55,0.76,1.6,1.02,83.75,0.33,188.33,45.62,14.79,0.0
2023-01-18 08:00:00,2023-01-18 09:00:00,171.6,235.39,15.48,6.78,19.75,64.5,21.28,0.98,14.69,3.0,61.92,0.81,1.74,1.06,75.25,0.47,57.43,83.61,15.58,0.0
2023-01-18 09:00:00,2023-01-18 10:00:00,176.53,227.09,12.41,7.94,17.87,62.81,21.71,0.95,22.14,2.93,57.61,0.71,1.53,0.97,71.15,0.57,101.93,120.17,16.27,0.0
2023-01-18 10:00:00,2023-01-18 11:00:00,175.92,221.28,9.7,8.28,15.85,60.79,17.03,0.93,27.01,2.86,53.96,0.66,1.33,0.88,66.64,0.48,164.44,211.01,17.56,0.0
2023-01-18 11:00:00,2023-01-18 12:00:00,141.41,173.48,8.29,9.14,15.16,60.09,17.44,0.84,33.17,2.77,54.01,0.68,1.35,0.9,60.79,0.5,76.32,326.82,19.77,0.0
2023-01-18 12:00:00,2023-01-18 13:00:00,47.27,63.01,7.89,7.69,14.06,59.03,19.95,0.74,42.14,2.49,29.87,0.49,0.92,0.59,57.7,0.47,123.07,230.19,20.95,0.0
2023-01-18 13:00:00,2023-01-18 14:00:00,200.39,224.16,7.98,8.17,14.39,59.19,20.33,0.74,33.37,2.39,30.36,0.46,0.87,0.6,58.38,0.55,97.22,187.1,21.3,0.0
2023-01-18 14:00:00,2023-01-18 15:00:00,195.01,226.78,8.0,9.56,15.15,59.88,21.6,0.74,33.55,2.38,30.66,0.47,0.97,0.66,57.09,0.56,69.22,185.17,22.1,0.0
2023-01-18 15:00:00,2023-01-18 16:00:00,190.25,228.23,8.3,11.04,16.18,60.68,22.18,0.75,31.34,2.34,29.47,0.45,0.88,0.62,58.11,0.56,48.47,112.0,21.97,0.0
2023-01-18 16:00:00,2023-01-18 17:00:00,190.24,223.32,8.12,10.69,15.84,60.4,17.33,0.77,33.31,2.34,27.72,0.51,1.15,0.72,63.43,0.56,61.36,56.7,20.6,0.0
2023-01-18 17:00:00,2023-01-18 18:00:00,187.73,233.82,8.17,9.32,15.16,59.74,16.32,0.81,22.84,2.39,28.73,0.53,1.3,0.77,72.8,0.17,115.49,26.06,18.58,0.0
2023-01-18 18:00:00,2023-01-18 19:00:00,182.63,230.64,8.54,8.12,14.82,59.3,16.25,0.86,11.91,2.88,36.11,0.71,2.05,1.12,78.89,0.21,195.14,23.71,17.18,0.0
2023-01-18 19:00:00,2023-01-18 20:00:00,196.19,231.22,8.68,11.0,16.46,61.06,15.49,0.87,11.55,2.73,43.35,0.69,1.75,1.03,81.03,0.2,234.29,23.35,16.09,0.0
2023-01-18 20:00:00,2023-01-18 21:00:00,185.98,225.52,9.25,10.68,16.75,61.26,15.1,0.9,4.41,2.75,49.77,0.71,1.72,1.04,83.82,0.26,199.9,22.9,15.21,0.0
2023-01-18 21:00:00,2023-01-18 22:00:00,182.15,235.57,9.98,11.03,17.54,62.11,14.21,0.91,12.31,2.8,53.98,0.73,1.76,1.07,75.54,0.33,84.69,23.39,15.64,0.0
2023-01-18 22:00:00,2023-01-18 23:00:00,181.5,240.4,9.28,11.19,17.05,61.83,13.33,0.9,13.38,2.79,54.97,0.68,1.58,1.0,77.2,0.27,254.46,23.13,14.92,0.0
2023-01-18 23:00:00,2023-01-19 00:00:00,173.69,228.71,9.0,8.05,15.16,60.1,12.38,0.89,13.04,2.77,57.52,0.65,1.48,0.98,80.62,0.26,213.86,23.16,14.55,0.0
2023-01-19 00:00:00,2023-01-19 01:00:00,169.75,221.79,8.89,6.8,14.41,59.19,13.82,0.89,22.76,2.74,57.76,0.61,1.38,0.91,74.64,0.32,90.49,23.25,14.88,0.0
2023-01-19 01:00:00,2023-01-19 02:00:00,184.45,231.64,8.01,7.2,13.89,58.69,14.79,0.88,25.59,2.77,59.21,0.6,1.32,0.89,71.6,0.29,166.72,23.24,14.75,0.0
2023-01-19 02:00:00,2023-01-19 03:00:00,177.35,222.64,7.7,6.56,13.3,58.21,15.2,0.86,22.16,2.69,59.08,0.58,1.25,0.87,75.0,0.28,188.45,23.05,14.41,0.0
2023-01-19 03:00:00,2023-01-19 04:00:00,171.12,211.79,7.61,6.81,13.37,58.23,15.46,0.85,18.66,2.66,62.28,0.59,1.27,0.89,76.61,0.34,207.7,22.89,14.26,0.0
2023-01-19 04:00:00,2023-01-19 05:00:00,168.58,194.06,7.64,7.38,13.69,58.57,15.4,0.84,17.87,2.67,64.07,0.6,1.27,0.89,76.4,0.26,195.64,22.7,14.33,0.0
2023-01-19 05:00:00,2023-01-19 06:00:00,163.61,188.12,7.74,7.75,13.97,58.87,14.52,0.82,18.48,2.67,64.26,0.59,1.24,0.88,76.89,0.28,167.48,22.61,14.34,0.0
2023-01-19 06:00:00,2023-01-19 07:00:00,155.26,186.45,7.76,7.74,13.98,58.85,14.03,0.81,16.79,2.63,64.97,0.59,1.27,0.9,78.62,0.41,208.44,25.52,14.21,0.0
2023-01-19 07:00:00,2023-01-19 08:00:00,155.59,193.35,7.9,6.9,13.64,58.43,13.59,0.81,16.41,2.63,65.14,0.59,1.26,0.89,75.94,0.26,224.45,45.88,14.74,0.0
2023-01-19 08:00:00,2023-01-19 09:00:00,155.4,182.88,7.73,5.99,13.03,57.92,14.37,0.83,25.31,2.67,63.04,0.58,1.25,0.88,69.02,0.32,88.18,74.37,15.66,0.0
2023-01-19 09:00:00,2023-01-19 10:00:00,158.31,188.27,7.41,6.23,12.89,57.82,15.21,0.82,30.31,2.65,62.61,0.58,1.25,0.89,64.98,0.37,128.68,154.04,16.68,0.0
2023-01-19 10:00:00,2023-01-19 11:00:00,171.34,199.9,7.27,5.65,12.47,57.44,18.04,0.82,37.43,2.68,59.45,0.55,1.15,0.82,64.21,0.49,157.89,252.59,18.05,0.0
2023-01-19 11:00:00,2023-01-19 12:00:00,177.05,211.18,7.12,6.37,12.73,57.69,12.3,0.78,44.86,2.48,55.42,0.5,1.0,0.76,58.95,0.5,117.55,370.8,20.41,0.0
2023-01-19 12:00:00,2023-01-19 13:00:00,39.27,61.13,7.06,7.83,13.46,58.47,2.85,0.66,53.24,2.05,32.64,0.34,0.7,0.45,46.32,0.28,262.29,224.04,22.93,0.0
2023-01-19 13:00:00,2023-01-19 14:00:00,177.13,231.54,7.11,7.83,13.5,58.47,1.69,0.57,58.39,1.69,21.06,0.23,0.42,0.31,38.81,0.47,268.55,212.09,24.13,0.0
2023-01-19 14:00:00,2023-01-19 15:00:00,,,7.07,7.46,13.28,58.24,0.46,0.51,59.7,1.33,18.29,0.18,0.32,0.23,34.8,0.41,288.78,190.24,24.8,0.0
2023-01-19 15:00:00,2023-01-19 16:00:00,6.25,36.55,7.08,7.87,13.5,58.42,0.45,0.5,60.05,1.46,16.32,0.19,0.34,0.26,37.25,0.49,280.37,105.73,23.95,0.0
2023-01-19 16:00:00,2023-01-19 17:00:00,11.94,223.38,7.23,6.56,12.92,57.81,,0.47,42.52,1.32,20.78,0.23,0.47,0.35,46.22,0.26,263.38,64.96,22.1,0.0
2023-01-19 17:00:00,2023-01-19 18:00:00,47.07,201.0,7.44,7.89,13.8,58.24,,0.54,26.18,1.4,28.48,0.29,0.65,0.46,59.78,0.23,225.49,33.17,18.76,0.0
2023-01-19 18:00:00,2023-01-19 19:00:00,90.69,208.13,7.87,8.4,14.42,58.76,,0.6,7.39,1.84,37.98,0.43,1.22,0.75,74.84,0.27,224.41,30.67,15.8,0.0
2023-01-19 19:00:00,2023-01-19 20:00:00,123.24,215.07,8.75,7.54,14.68,59.04,,0.69,4.54,2.27,46.38,0.51,1.5,0.87,80.85,0.26,202.67,30.36,14.62,0.0
2023-01-19 20:00:00,2023-01-19 21:00:00,155.46,218.44,10.4,9.91,17.28,61.53,,0.73,4.42,2.15,53.51,0.55,1.43,0.88,84.99,0.23,237.34,30.12,13.63,0.0
2023-01-19 21:00:00,2023-01-19 22:00:00,152.77,218.02,13.69,9.29,19.63,63.77,,0.79,5.08,2.22,59.4,0.6,1.54,0.95,87.22,0.21,192.02,29.64,12.89,0.0
2023-01-19 22:00:00,2023-01-19 23:00:00,162.41,228.14,14.61,8.58,19.99,64.75,,0.79,6.16,2.14,62.57,0.6,1.53,0.95,87.52,0.22,229.14,29.12,12.55,0.0
2023-01-19 23:00:00,2023-01-20 00:00:00,143.81,219.06,15.95,7.92,20.73,65.11,,0.79,5.23,2.08,64.13,0.58,1.44,0.93,88.74,0.24,199.4,28.66,11.93,0.0
2023-01-20 00:00:00,2023-01-20 01:00:00,145.76,218.59,18.77,6.78,22.42,66.61,,0.79,3.81,2.06,64.82,0.56,1.39,0.91,89.37,0.26,256.04,28.29,11.32,0.0
2023-01-20 01:00:00,2023-01-20 02:00:00,146.11,216.32,20.65,5.67,23.36,67.64,,0.81,2.93,2.1,66.06,0.54,1.29,0.87,89.96,0.24,242.44,27.84,10.84,0.0
2023-01-20 02:00:00,2023-01-20 03:00:00,145.28,213.03,23.19,4.94,25.04,69.37,,0.81,3.0,2.16,67.31,0.55,1.27,0.86,90.23,0.21,238.24,27.34,10.62,0.0
2023-01-20 03:00:00,2023-01-20 04:00:00,143.2,215.34,23.3,5.13,25.23,69.69,,0.84,3.75,2.25,67.44,0.54,1.21,0.84,90.36,0.13,270.9,26.94,10.43,0.0
2023-01-20 04:00:00,2023-01-20 05:00:00,156.48,214.3,23.63,5.69,25.79,70.34,,0.85,4.59,2.36,69.16,0.56,1.28,0.87,90.4,0.2,145.66,26.66,10.19,0.0
2023-01-20 05:00:00,2023-01-20 06:00:00,148.65,217.23,21.62,5.92,24.28,69.06,,0.85,3.84,2.42,68.81,0.55,1.22,0.85,90.79,0.2,174.23,26.33,9.78,0.0
2023-01-20 06:00:00,2023-01-20 07:00:00,149.73,197.08,22.67,5.51,24.91,69.08,4.5,0.97,3.57,2.58,68.3,0.58,1.36,0.9,91.13,0.15,261.72,33.34,9.69,0.0
2023-01-20 07:00:00,2023-01-20 08:00:00,163.21,266.03,28.5,5.1,29.44,73.36,4.97,1.11,4.91,3.24,68.67,0.67,1.75,1.08,90.84,0.3,99.71,76.2,10.69,0.0
2023-01-20 08:00:00,2023-01-20 09:00:00,194.39,306.44,29.46,5.84,30.61,75.09,5.65,1.24,8.12,3.69,64.13,0.73,2.07,1.18,83.45,0.49,149.89,133.13,13.4,0.0
2023-01-20 09:00:00,2023-01-20 10:00:00,200.99,314.4,24.09,7.36,27.06,72.08,9.03,1.15,20.36,3.01,60.18,0.54,1.33,0.85,71.97,0.54,148.55,181.22,16.41,0.0
2023-01-20 10:00:00,2023-01-20 11:00:00,196.19,274.71,16.72,10.04,22.49,67.54,24.57,1.08,36.48,2.81,57.06,0.49,1.13,0.77,58.77,0.57,145.75,302.17,20.31,0.0
2023-01-20 11:00:00,2023-01-20 12:00:00,196.44,270.27,8.6,10.81,16.3,61.95,21.29,0.84,63.59,2.37,48.24,0.39,0.81,0.6,47.13,0.27,240.98,397.19,23.27,0.0
2023-01-20 12:00:00,2023-01-20 13:00:00,195.7,234.8,5.09,6.82,11.32,56.45,14.22,0.57,54.32,1.38,12.78,0.14,0.23,0.16,40.24,0.36,173.47,205.48,24.36,0.0
2023-01-20 13:00:00,2023-01-20 14:00:00,182.04,204.78,5.13,6.77,11.32,56.4,13.08,0.54,56.05,1.28,17.76,0.19,0.35,0.27,36.71,0.48,265.07,225.75,25.09,0.0
2023-01-20 14:00:00,2023-01-20 15:00:00,169.97,192.84,5.15,7.41,11.69,56.73,9.39,0.51,52.3,1.41,25.34,0.34,0.7,0.49,32.64,0.44,269.47,208.29,25.86,0.0
2023-01-20 15:00:00,2023-01-20 16:00:00,155.72,170.43,5.22,7.68,11.88,56.85,7.63,0.49,49.15,1.35,29.31,0.34,0.78,0.54,31.85,0.48,277.51,105.47,25.05,0.0
2023-01-20 16:00:00,2023-01-20 17:00:00,145.87,152.49,5.24,6.93,11.5,56.52,3.91,0.47,33.25,1.25,32.05,0.32,0.72,0.52,43.75,0.43,242.33,63.2,22.29,0.0
2023-01-20 17:00:00,2023-01-20 18:00:00,136.43,149.97,5.43,7.0,11.7,56.58,1.52,0.5,17.93,1.25,41.4,0.39,0.95,0.66,60.48,0.35,244.9,33.02,18.88,0.0
2023-01-20 18:00:00,2023-01-20 19:00:00,139.13,158.86,5.7,7.53,12.2,57.0,1.07,0.57,9.93,2.04,50.71,0.56,1.56,0.92,72.64,0.29,134.14,30.25,16.46,0.0
2023-01-20 19:00:00,2023-01-20 20:00:00,146.93,169.39,5.95,14.06,15.87,61.52,1.89,0.74,8.01,2.12,49.95,0.62,1.89,1.06,80.38,0.24,184.45,30.06,14.76,0.0
2023-01-20 20:00:00,2023-01-20 21:00:00,170.98,195.04,10.56,16.2,20.75,65.9,3.02,0.84,1.64,2.39,15.37,0.3,1.13,0.52,82.21,0.18,222.76,29.61,14.09,0.0
2023-01-20 21:00:00,2023-01-20 22:00:00,170.09,211.93,20.34,10.89,25.89,70.57,3.88,0.88,1.2,2.42,29.71,0.34,1.11,0.62,85.39,0.21,264.49,28.84,13.1,0.0
2023-01-20 22:00:00,2023-01-20 23:00:00,173.7,222.48,25.17,8.82,28.71,73.36,4.22,0.9,1.23,2.42,40.94,0.4,1.24,0.74,87.16,0.2,248.58,28.11,12.55,0.0
2023-01-20 23:00:00,2023-01-21 00:00:00,166.19,233.05,29.48,8.31,31.94,76.48,4.66,0.88,1.31,2.36,49.18,0.45,1.34,0.82,87.85,0.18,232.18,27.71,12.34,0.0
2023-01-21 00:00:00,2023-01-21 01:00:00,158.39,225.08,29.27,7.77,31.49,76.08,4.46,0.85,1.86,2.21,54.2,0.44,1.21,0.78,88.52,0.21,275.54,27.34,11.87,0.0
2023-01-21 01:00:00,2023-01-21 02:00:00,147.88,225.68,30.55,5.75,31.45,75.99,3.47,0.84,2.25,2.19,58.3,0.46,1.23,0.81,89.59,0.22,177.51,26.89,11.47,0.0
2023-01-21 02:00:00,2023-01-21 03:00:00,148.88,233.91,33.34,5.44,33.56,78.0,2.8,0.84,2.28,2.2,60.59,0.46,1.23,0.8,89.4,0.2,228.1,26.51,11.04,0.0
2023-01-21 03:00:00,2023-01-21 04:00:00,150.91,256.91,34.64,4.94,34.34,78.77,3.23,0.85,1.78,2.23,63.46,0.48,1.22,0.82,90.14,0.22,217.37,25.83,10.6,0.0
2023-01-21 04:00:00,2023-01-21 05:00:00,161.65,272.81,37.33,4.53,36.32,80.62,3.92,0.85,4.17,2.36,65.93,0.51,1.28,0.85,90.64,0.2,250.48,25.5,10.23,0.0
