From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2022-08-07 11:00:00,2022-08-07 12:00:00,15.75,41.5,2.58,10.05,7.42,35.35,6.23,0.37,35.2,1.02,5.33,22.1,27.1,,45.5,0.97,169.0,123.25,22.92,0.0,36.05
2022-08-07 12:00:00,2022-08-07 13:00:00,18.5,40.5,2.2,8.75,6.4,23.33,11.12,0.39,34.1,1.35,5.3,21.75,26.98,,47.0,0.95,140.75,93.75,22.87,0.0,35.67
2022-08-07 13:00:00,2022-08-07 14:00:00,19.75,42.25,2.17,10.8,7.5,27.6,11.15,0.42,33.52,1.15,5.07,21.48,26.9,,46.25,0.98,132.75,129.75,22.83,0.0,36.2
2022-08-07 14:00:00,2022-08-07 15:00:00,20.0,42.75,3.47,15.18,10.88,14.38,6.3,0.4,33.92,1.0,4.78,20.98,26.68,,44.0,0.93,125.5,124.75,22.7,0.0,36.6
2022-08-07 15:00:00,2022-08-07 16:00:00,21.25,40.25,2.08,9.65,6.85,8.75,4.97,0.35,31.77,0.92,4.53,20.3,26.27,,44.75,0.83,198.25,87.0,22.22,0.0,36.2
2022-08-07 16:00:00,2022-08-07 17:00:00,15.25,36.0,1.62,8.18,5.65,13.85,4.85,0.36,28.4,0.92,4.35,20.12,26.25,,45.75,0.65,163.75,60.5,22.1,0.0,35.92
2022-08-07 17:00:00,2022-08-07 18:00:00,13.25,38.5,1.45,8.07,5.47,15.88,4.9,0.38,32.5,0.9,4.17,20.1,26.25,,45.5,0.4,123.25,42.5,22.02,0.0,36.05
2022-08-07 18:00:00,2022-08-07 19:00:00,15.5,40.0,1.1,12.27,7.42,30.8,6.07,0.45,28.6,0.82,4.3,20.95,26.9,,47.5,0.27,82.75,18.0,22.62,0.0,35.58
2022-08-07 19:00:00,2022-08-07 20:00:00,23.0,49.0,1.15,23.27,13.32,30.88,7.6,0.48,23.62,0.85,4.57,21.67,27.08,,50.0,0.15,192.0,15.0,22.98,0.0,35.1
2022-08-07 20:00:00,2022-08-07 21:00:00,33.25,54.0,23.43,44.0,42.48,19.0,9.75,1.08,14.5,0.95,5.17,22.12,27.13,,51.25,0.12,56.0,15.0,22.98,0.0,35.0
2022-08-07 21:00:00,2022-08-07 22:00:00,39.25,69.25,24.18,54.5,48.62,15.52,9.9,1.06,6.55,1.15,6.2,22.48,27.12,,52.75,0.12,183.33,15.0,22.9,0.0,34.77
2022-08-07 22:00:00,2022-08-07 23:00:00,44.75,69.25,17.1,41.67,36.05,10.93,7.45,1.05,15.33,1.18,7.2,22.3,26.7,,54.25,0.12,136.25,14.25,22.58,0.0,34.65
2022-08-07 23:00:00,2022-08-08 00:00:00,41.25,65.5,23.77,40.5,40.85,7.25,6.4,1.13,5.75,1.2,6.78,22.13,26.6,,55.75,0.12,183.67,14.0,22.4,0.0,34.52
2022-08-08 00:00:00,2022-08-08 01:00:00,42.75,63.5,3.95,23.25,15.58,7.35,4.47,0.8,5.4,1.22,7.03,22.12,26.5,,56.0,0.15,263.0,14.0,22.37,0.0,34.52
2022-08-08 01:00:00,2022-08-08 02:00:00,43.75,68.0,8.68,19.77,17.62,9.75,4.43,0.78,16.05,1.35,7.1,22.23,26.65,,56.25,0.12,236.33,14.0,22.57,0.0,34.55
2022-08-08 02:00:00,2022-08-08 03:00:00,36.75,56.75,10.4,19.92,19.05,9.8,4.55,0.69,4.1,1.3,6.77,22.5,27.0,,56.75,0.12,176.33,14.25,22.75,0.0,34.55
2022-08-08 03:00:00,2022-08-08 04:00:00,26.75,47.0,5.83,27.05,19.1,22.95,4.33,0.6,5.97,1.33,6.68,22.98,27.3,,56.0,0.1,49.5,15.0,22.78,0.0,34.6
2022-08-08 04:00:00,2022-08-08 05:00:00,26.25,40.75,19.73,21.12,27.23,26.88,4.7,0.58,4.85,1.28,6.47,22.98,27.12,,56.25,0.1,48.0,14.75,22.77,0.0,34.6
2022-08-08 05:00:00,2022-08-08 06:00:00,27.75,50.0,27.52,22.5,34.35,17.55,6.17,0.69,6.07,1.2,6.58,23.12,27.2,,56.25,0.15,73.0,16.5,22.67,0.0,34.55
2022-08-08 06:00:00,2022-08-08 07:00:00,29.0,52.5,7.6,16.0,14.65,10.4,6.07,0.6,16.43,1.15,6.65,22.98,27.0,,53.25,0.3,66.0,35.75,22.48,0.0,34.93
2022-08-08 07:00:00,2022-08-08 08:00:00,27.75,50.0,2.75,12.88,9.07,7.17,5.12,0.49,15.97,1.12,6.25,22.45,26.6,,48.25,0.28,119.75,67.0,22.38,0.0,36.08
2022-08-08 08:00:00,2022-08-08 09:00:00,31.5,47.5,1.92,12.35,8.12,6.28,5.07,0.49,20.55,1.1,5.83,22.18,26.6,,46.25,0.25,297.25,80.0,22.4,0.0,36.65
2022-08-08 09:00:00,2022-08-08 10:00:00,26.75,48.5,2.03,12.27,8.17,9.75,5.12,0.46,26.12,1.1,5.62,21.95,26.55,,43.75,0.3,165.0,103.5,22.4,0.0,37.25
2022-08-08 10:00:00,2022-08-08 11:00:00,25.5,49.0,1.8,11.0,7.33,10.15,5.08,0.49,40.5,1.08,5.18,22.05,27.02,,40.0,0.3,268.0,154.0,22.77,0.0,38.08
2022-08-08 11:00:00,2022-08-08 12:00:00,24.25,53.5,1.65,11.38,7.4,25.38,5.03,0.49,53.58,0.9,4.83,22.27,27.2,,38.5,0.42,245.0,142.25,23.0,0.0,38.43
2022-08-08 12:00:00,2022-08-08 13:00:00,24.75,49.25,1.38,11.73,7.32,26.12,5.22,0.47,68.48,0.8,4.67,22.3,27.07,,37.75,0.43,181.25,129.0,22.9,0.0,38.48
2022-08-08 13:00:00,2022-08-08 14:00:00,25.5,53.75,1.47,14.65,9.0,15.72,5.58,0.5,71.1,0.73,4.75,22.15,26.92,,39.0,0.4,241.75,119.25,22.8,0.0,38.53
2022-08-08 14:00:00,2022-08-08 15:00:00,30.75,63.75,1.65,10.72,7.05,10.55,5.25,0.46,54.25,0.8,4.83,21.92,26.82,,36.0,0.47,232.5,158.75,22.73,0.0,38.95
2022-08-08 15:00:00,2022-08-08 16:00:00,30.25,55.75,1.52,8.6,5.8,6.88,5.0,0.38,48.32,0.82,4.12,21.17,26.15,,36.25,0.47,195.0,103.0,22.05,0.0,38.62
2022-08-08 16:00:00,2022-08-08 17:00:00,23.25,46.0,1.73,10.4,6.92,6.32,4.9,0.4,38.1,0.8,4.05,21.12,26.3,,40.5,0.25,145.5,48.75,22.12,0.0,38.02
2022-08-08 17:00:00,2022-08-08 18:00:00,25.75,51.5,1.38,12.55,7.83,7.15,4.77,0.45,32.0,0.82,4.33,21.2,26.4,,45.0,0.27,207.25,25.25,22.23,0.0,37.12
2022-08-08 18:00:00,2022-08-08 19:00:00,23.75,44.5,5.45,49.05,30.52,8.65,4.67,0.93,3.05,1.02,4.78,21.52,26.9,,50.25,0.12,218.5,22.5,22.5,0.0,36.3
2022-08-08 19:00:00,2022-08-08 20:00:00,34.0,62.5,26.75,64.72,56.2,9.43,5.17,1.39,5.17,1.1,5.4,21.8,27.15,,51.25,0.1,221.25,15.25,22.82,0.0,36.05
2022-08-08 20:00:00,2022-08-08 21:00:00,53.75,96.0,131.82,78.05,148.68,24.62,6.12,2.78,4.1,1.45,7.18,22.1,27.02,,52.0,0.1,100.0,15.0,22.87,0.0,35.92
2022-08-08 21:00:00,2022-08-08 22:00:00,71.0,133.25,130.97,84.57,151.45,21.73,7.03,2.79,5.37,1.73,8.45,22.27,26.98,,51.0,0.1,74.0,15.0,22.85,0.0,36.05
2022-08-08 22:00:00,2022-08-08 23:00:00,76.5,146.25,75.43,58.52,92.42,13.92,6.22,2.04,13.87,1.88,9.08,22.27,26.95,,53.0,0.1,92.25,14.25,22.9,0.0,35.7
2022-08-08 23:00:00,2022-08-09 00:00:00,64.5,135.25,44.15,47.05,60.95,8.22,5.37,1.48,5.33,1.78,8.78,21.7,26.4,,54.0,0.1,168.0,14.0,22.45,0.0,35.48
2022-08-09 00:00:00,2022-08-09 01:00:00,55.75,94.0,31.15,35.23,44.08,6.48,4.6,1.06,2.85,1.75,8.4,21.65,26.37,,53.25,0.1,90.0,14.0,22.42,0.0,35.5
2022-08-09 01:00:00,2022-08-09 02:00:00,40.5,70.5,25.75,26.6,35.08,7.6,4.4,0.9,14.55,1.67,7.7,21.57,26.53,,54.0,0.1,68.5,14.0,22.45,0.0,35.27
2022-08-09 02:00:00,2022-08-09 03:00:00,30.75,52.0,16.55,22.93,25.65,8.7,4.33,0.74,3.8,1.65,7.35,21.82,26.8,,54.0,0.12,103.33,14.25,22.7,0.0,35.1
2022-08-09 03:00:00,2022-08-09 04:00:00,24.0,46.5,23.55,26.18,33.05,11.05,4.33,0.7,4.7,1.75,6.53,22.0,27.53,,53.75,0.12,69.67,14.5,23.0,0.0,35.08
2022-08-09 04:00:00,2022-08-09 05:00:00,22.75,45.25,21.43,37.35,37.27,22.22,4.2,0.64,3.77,1.4,6.6,22.25,27.08,,55.0,0.12,50.5,15.0,22.92,0.0,34.93
2022-08-09 05:00:00,2022-08-09 06:00:00,20.25,37.75,35.55,25.0,42.2,17.0,4.47,0.74,4.03,1.32,6.53,22.48,27.02,,55.75,0.1,74.5,15.25,22.92,0.0,34.85
2022-08-09 06:00:00,2022-08-09 07:00:00,25.75,44.75,39.65,23.2,44.6,11.5,4.95,0.89,10.3,1.35,6.7,22.52,26.9,,55.0,0.15,113.0,22.25,22.72,0.0,34.9
2022-08-09 07:00:00,2022-08-09 08:00:00,27.25,54.0,19.08,23.0,27.7,8.07,4.52,0.77,8.95,1.3,6.4,22.05,26.48,,50.75,0.17,151.0,45.75,22.45,0.0,35.62
2022-08-09 08:00:00,2022-08-09 09:00:00,20.0,43.0,5.03,19.48,14.45,6.5,4.25,0.6,17.23,1.2,6.02,21.9,26.42,,43.5,0.43,191.5,101.75,22.42,0.0,37.33
2022-08-09 09:00:00,2022-08-09 10:00:00,31.5,57.0,2.43,12.95,8.88,7.65,4.1,0.49,28.88,1.17,5.52,21.35,26.3,,41.75,0.38,251.5,126.25,22.25,0.0,37.85
2022-08-09 10:00:00,2022-08-09 11:00:00,28.0,60.25,1.97,10.03,6.95,9.83,4.17,0.43,43.15,1.05,4.45,19.38,26.45,,39.0,0.52,257.0,162.5,21.65,0.0,38.5
2022-08-09 11:00:00,2022-08-09 12:00:00,24.25,54.0,1.23,9.85,6.23,15.85,4.27,0.46,54.5,1.05,3.25,15.8,25.7,,39.75,0.4,268.25,132.25,19.73,0.0,38.77
2022-08-09 12:00:00,2022-08-09 13:00:00,32.0,61.25,1.18,9.12,5.8,24.45,4.85,0.42,56.62,0.95,3.6,18.1,26.3,,39.5,0.43,269.75,154.0,21.12,0.0,38.9
2022-08-09 13:00:00,2022-08-09 14:00:00,32.75,62.75,1.58,9.0,6.08,21.45,5.57,0.39,52.95,0.85,3.62,19.32,26.55,,39.0,0.45,305.75,133.5,21.77,0.0,39.12
2022-08-09 14:00:00,2022-08-09 15:00:00,26.0,53.5,1.35,8.7,5.72,13.67,5.6,0.42,45.55,0.78,4.65,19.85,26.43,,40.25,0.4,253.25,103.75,21.68,0.0,38.45
2022-08-09 15:00:00,2022-08-09 16:00:00,24.5,44.5,1.25,6.3,4.33,8.5,5.1,0.4,38.1,0.7,5.55,19.43,25.53,,37.5,0.5,160.25,123.0,20.95,0.0,38.8
2022-08-09 16:00:00,2022-08-09 17:00:00,20.75,40.5,1.23,6.05,4.22,8.35,5.08,0.39,36.9,0.67,6.63,19.68,25.77,,39.25,0.57,243.5,97.5,21.18,0.0,38.65
2022-08-09 17:00:00,2022-08-09 18:00:00,24.0,45.0,1.7,16.85,10.35,13.07,5.3,0.47,29.73,0.67,6.57,19.42,25.8,,40.25,0.42,53.25,35.5,21.02,0.0,37.33
2022-08-09 18:00:00,2022-08-09 19:00:00,25.75,54.25,1.65,28.67,16.6,14.12,5.23,0.6,22.22,0.7,6.1,19.35,26.12,,44.5,0.2,109.5,17.5,21.02,0.0,36.58
2022-08-09 19:00:00,2022-08-09 20:00:00,24.75,57.75,1.4,29.9,17.02,17.8,5.28,0.66,23.45,0.82,6.1,20.38,27.02,,47.5,0.15,167.0,15.0,22.35,0.0,36.3
2022-08-09 20:00:00,2022-08-09 21:00:00,36.0,72.5,13.18,57.65,41.38,34.88,5.43,1.0,12.4,0.98,8.6,21.05,26.98,,50.75,0.12,202.33,15.0,22.6,0.0,36.1
2022-08-09 21:00:00,2022-08-09 22:00:00,47.5,94.5,52.9,65.2,77.67,20.02,6.32,1.6,7.45,1.18,9.5,21.38,26.92,,53.0,0.1,202.25,15.0,22.82,0.0,35.8
2022-08-09 22:00:00,2022-08-09 23:00:00,56.0,101.25,43.27,53.23,63.48,13.72,7.0,1.57,13.13,1.35,9.27,21.53,26.88,,52.75,0.15,147.0,14.75,22.98,0.0,35.5
2022-08-09 23:00:00,2022-08-10 00:00:00,55.67,96.67,50.87,49.77,67.83,7.23,5.85,1.4,5.0,1.37,9.13,21.03,26.1,,52.0,0.1,42.5,14.0,22.23,0.0,35.4
2022-08-10 00:00:00,2022-08-10 01:00:00,50.0,94.25,55.35,45.73,69.33,7.95,5.35,1.34,3.3,1.48,9.1,20.92,26.08,,53.5,0.12,78.25,14.0,22.1,0.0,35.27
2022-08-10 01:00:00,2022-08-10 02:00:00,54.25,96.25,16.58,33.65,31.35,12.03,4.75,0.98,10.45,1.58,9.07,21.0,26.15,,53.5,0.1,124.25,14.0,22.25,0.0,35.23
2022-08-10 02:00:00,2022-08-10 03:00:00,48.25,76.25,17.77,26.58,28.6,13.32,4.65,0.83,5.75,1.52,8.25,21.3,26.5,,55.25,0.1,210.0,14.25,22.48,0.0,35.0
2022-08-10 03:00:00,2022-08-10 04:00:00,42.75,55.25,2.28,18.48,11.67,10.52,4.38,0.6,4.83,1.65,7.35,21.83,27.52,,52.75,0.12,113.25,15.0,23.28,0.0,34.73
2022-08-10 04:00:00,2022-08-10 05:00:00,30.75,42.75,8.18,29.32,22.25,35.4,4.38,0.59,6.95,1.32,7.05,22.05,27.2,,52.0,0.15,96.75,15.0,23.25,0.0,34.65
2022-08-10 05:00:00,2022-08-10 06:00:00,24.25,33.0,24.6,28.3,35.05,24.18,6.77,0.74,4.53,1.2,7.2,22.55,27.32,,51.75,0.1,94.25,16.0,23.32,0.0,34.52
2022-08-10 06:00:00,2022-08-10 07:00:00,23.75,39.5,26.8,29.02,37.25,12.32,7.25,0.77,8.97,1.1,6.98,22.57,27.12,,47.5,0.17,125.75,31.0,23.15,0.0,35.35
2022-08-10 07:00:00,2022-08-10 08:00:00,19.5,45.25,17.25,35.25,32.77,6.7,4.72,0.76,14.25,1.1,6.65,21.8,26.27,,44.5,0.38,121.0,63.0,22.4,0.0,36.72
2022-08-10 08:00:00,2022-08-10 09:00:00,23.25,65.5,3.9,23.15,15.5,6.45,4.25,0.65,26.5,1.3,6.52,21.58,26.2,,43.5,0.45,180.75,100.25,22.33,0.0,37.48
2022-08-10 09:00:00,2022-08-10 10:00:00,42.25,89.25,2.08,15.53,9.93,6.62,4.4,0.55,37.43,1.27,6.0,21.18,26.1,,41.75,0.45,228.25,135.75,22.3,0.0,38.12
2022-08-10 10:00:00,2022-08-10 11:00:00,52.0,96.25,1.83,17.35,10.72,11.2,4.35,0.55,37.4,1.6,5.77,20.38,26.25,,42.25,0.47,191.0,84.25,21.93,0.0,38.15
2022-08-10 11:00:00,2022-08-10 12:00:00,50.75,103.0,1.38,11.8,7.4,12.35,4.5,0.65,47.03,1.68,5.0,19.33,27.15,,47.5,0.25,160.0,80.0,22.3,0.0,37.62
2022-08-10 12:00:00,2022-08-10 13:00:00,50.25,93.25,1.43,11.93,7.53,15.03,4.78,0.69,40.75,1.25,4.75,18.3,26.43,,50.0,0.38,251.75,104.0,21.4,0.0,37.33
2022-08-10 13:00:00,2022-08-10 14:00:00,56.75,84.5,1.65,14.1,8.82,22.27,4.58,0.58,41.58,1.17,5.62,18.6,26.45,,47.5,0.6,266.25,113.0,21.38,0.0,37.3
2022-08-10 14:00:00,2022-08-10 15:00:00,44.25,63.75,1.7,10.18,6.77,20.38,4.77,0.54,38.7,1.05,4.93,19.12,26.55,,43.0,0.47,282.25,115.25,21.68,0.0,38.2
2022-08-10 15:00:00,2022-08-10 16:00:00,33.0,57.25,1.65,8.03,5.57,9.73,4.67,0.43,35.17,0.9,4.4,19.05,25.75,,39.25,0.47,291.25,125.5,20.7,0.0,38.77
2022-08-10 16:00:00,2022-08-10 17:00:00,24.0,48.5,1.38,7.47,5.1,7.08,4.8,0.43,28.25,0.82,4.15,19.4,25.75,,40.25,0.45,301.5,82.75,20.83,0.0,38.47
2022-08-10 17:00:00,2022-08-10 18:00:00,24.0,44.75,1.12,7.38,4.85,6.03,4.6,0.46,24.2,0.8,3.8,19.57,25.77,,40.75,0.57,280.5,42.0,21.25,0.0,37.78
2022-08-10 18:00:00,2022-08-10 19:00:00,23.25,39.5,1.28,9.03,5.88,7.27,5.15,0.52,21.9,0.8,3.7,20.05,26.17,,46.25,0.38,300.5,24.75,21.47,0.0,37.2
2022-08-10 19:00:00,2022-08-10 20:00:00,24.0,48.0,1.2,17.75,10.4,6.88,5.28,0.64,19.35,0.97,3.78,20.98,27.62,,49.25,0.23,271.75,15.25,22.8,0.0,36.65
2022-08-10 20:00:00,2022-08-10 21:00:00,35.25,61.75,1.32,21.52,12.55,22.12,4.97,0.65,26.08,0.85,4.38,21.12,27.28,,50.75,0.22,248.0,15.0,22.8,0.0,36.7
2022-08-10 21:00:00,2022-08-10 22:00:00,42.25,69.75,2.9,44.55,26.07,27.15,5.05,0.82,13.83,0.88,4.7,21.42,27.22,,50.75,0.35,99.5,15.0,23.07,0.0,36.52
2022-08-10 22:00:00,2022-08-10 23:00:00,43.25,75.5,1.92,30.55,17.8,16.92,5.3,0.71,19.6,0.95,4.92,21.52,27.2,,52.0,0.3,116.0,14.75,23.2,0.0,36.0
2022-08-10 23:00:00,2022-08-11 00:00:00,40.5,66.0,1.55,28.75,16.55,9.1,5.0,0.69,18.77,0.9,4.77,20.75,26.1,,51.25,0.33,94.75,14.25,22.25,0.0,35.58
2022-08-11 00:00:00,2022-08-11 01:00:00,31.0,59.0,1.6,23.73,13.9,7.27,4.67,0.63,12.17,0.93,4.62,20.73,26.05,,51.0,0.3,84.75,14.25,22.1,0.0,35.55
2022-08-11 01:00:00,2022-08-11 02:00:00,32.25,55.5,1.38,14.9,9.07,8.78,5.6,0.55,21.8,0.9,4.45,20.58,26.05,,49.25,0.55,107.5,14.25,21.92,0.0,35.6
2022-08-11 02:00:00,2022-08-11 03:00:00,26.75,51.5,1.3,11.65,7.23,11.48,5.8,0.49,26.62,0.9,4.12,20.52,26.2,,48.5,0.6,111.5,14.25,22.0,0.0,35.62
2022-08-11 03:00:00,2022-08-11 04:00:00,24.75,42.75,1.25,11.62,7.22,15.97,5.78,0.49,25.05,0.98,4.25,21.4,27.23,,50.5,0.92,118.25,15.0,23.05,0.0,35.45
2022-08-11 04:00:00,2022-08-11 05:00:00,18.0,33.0,1.6,10.53,6.88,32.05,5.82,0.38,21.12,0.78,4.07,21.43,27.07,,54.75,1.3,110.5,14.75,22.88,0.0,34.02
2022-08-11 05:00:00,2022-08-11 06:00:00,8.25,16.0,2.08,8.43,6.18,26.4,9.97,0.29,19.93,0.65,3.9,21.38,27.0,,54.75,1.15,109.75,15.0,23.07,0.0,33.27
2022-08-11 06:00:00,2022-08-11 07:00:00,5.25,18.0,2.97,13.65,9.65,17.35,8.85,0.31,17.75,0.6,3.88,21.3,27.0,,54.5,1.05,107.75,18.75,23.02,0.0,33.2
2022-08-11 07:00:00,2022-08-11 08:00:00,2.75,14.25,3.68,14.1,10.47,8.1,4.92,0.31,21.72,0.53,3.72,20.32,25.95,,54.0,1.1,111.5,31.25,22.23,0.0,33.28
2022-08-11 08:00:00,2022-08-11 09:00:00,2.25,11.75,7.2,19.83,16.38,6.9,4.88,0.41,15.65,0.55,3.83,19.95,25.68,,52.5,0.58,107.5,54.5,21.9,0.0,33.65
2022-08-11 09:00:00,2022-08-11 10:00:00,3.25,12.0,11.33,20.22,19.98,11.57,4.95,0.41,14.2,0.6,4.12,20.0,25.77,,52.0,0.8,120.0,91.75,21.98,0.0,33.95
2022-08-11 10:00:00,2022-08-11 11:00:00,4.25,18.25,9.17,19.7,17.95,25.18,4.9,0.42,15.15,0.62,4.2,19.98,25.88,,49.5,0.3,169.5,74.75,22.15,0.0,34.9
2022-08-11 11:00:00,2022-08-11 12:00:00,5.5,28.0,8.53,27.85,21.73,33.85,6.5,0.58,11.32,0.6,4.47,21.23,26.95,,46.5,0.25,84.0,79.5,23.0,0.0,35.92
2022-08-11 12:00:00,2022-08-11 13:00:00,6.5,28.0,4.2,23.02,15.7,18.48,7.65,0.61,20.0,0.7,4.95,21.62,26.95,,48.25,0.28,325.25,76.25,23.15,0.0,36.05
2022-08-11 13:00:00,2022-08-11 14:00:00,4.5,26.25,2.02,9.28,6.6,17.65,6.98,0.45,20.25,0.62,5.67,21.9,26.92,,49.75,0.4,246.75,65.75,23.12,0.0,35.83
2022-08-11 14:00:00,2022-08-11 15:00:00,5.25,26.0,3.8,15.28,11.22,18.52,6.78,0.46,17.07,0.6,6.55,21.98,26.9,,50.0,0.4,237.0,48.25,23.18,0.0,35.58
2022-08-11 15:00:00,2022-08-11 16:00:00,11.0,41.0,3.8,20.73,14.1,8.32,5.05,0.37,20.12,0.6,6.0,21.15,26.08,,49.75,0.45,262.0,38.25,22.43,0.0,35.2
2022-08-11 16:00:00,2022-08-11 17:00:00,7.25,37.5,2.67,14.82,10.05,6.77,5.12,0.35,15.93,0.6,5.85,20.73,25.85,,50.25,0.4,299.5,34.25,22.1,0.0,35.15
2022-08-11 17:00:00,2022-08-11 18:00:00,4.25,26.0,1.48,11.35,7.22,6.55,4.9,0.38,14.0,0.62,7.72,20.88,25.82,,51.75,0.47,285.0,23.0,22.12,0.0,34.97
2022-08-11 18:00:00,2022-08-11 19:00:00,2.25,23.75,1.48,12.3,7.73,10.2,5.28,0.39,12.32,0.7,7.98,20.95,25.82,,51.0,0.43,296.75,18.5,22.23,0.0,34.7
2022-08-11 19:00:00,2022-08-11 20:00:00,3.25,24.25,5.22,21.2,15.52,32.6,5.72,0.54,4.75,0.7,7.3,21.88,26.92,,50.25,0.3,150.25,15.0,22.98,0.0,34.5
2022-08-11 20:00:00,2022-08-11 21:00:00,5.25,22.0,6.75,25.62,19.1,24.95,9.57,0.6,5.92,0.7,6.7,22.1,27.02,,51.25,0.18,241.75,15.0,23.27,0.0,34.35
2022-08-11 21:00:00,2022-08-11 22:00:00,11.25,34.75,46.92,31.15,54.73,12.8,11.08,1.06,5.75,0.88,7.08,22.45,27.05,,54.0,0.17,143.5,15.0,23.3,0.0,34.2
2022-08-11 22:00:00,2022-08-11 23:00:00,19.0,49.0,24.67,30.45,36.27,11.65,8.57,0.96,7.73,0.95,7.43,22.63,26.98,,54.0,0.6,101.75,14.75,23.23,0.0,34.7
2022-08-11 23:00:00,2022-08-12 00:00:00,23.0,57.25,9.3,27.32,22.12,6.52,5.9,0.62,16.25,0.88,6.75,21.8,26.12,,52.75,0.38,94.0,14.0,22.52,0.0,34.58
2022-08-12 00:00:00,2022-08-12 01:00:00,27.75,54.25,11.22,24.45,22.12,5.82,6.08,0.68,8.2,0.92,6.53,21.58,25.92,,55.25,0.15,228.75,14.0,22.3,0.12,34.15
2022-08-12 01:00:00,2022-08-12 02:00:00,31.0,50.25,9.72,18.15,17.55,5.15,6.15,0.63,13.75,0.95,6.73,21.62,25.98,,57.0,0.15,262.0,14.0,22.38,0.0,33.85
2022-08-12 02:00:00,2022-08-12 03:00:00,24.75,45.0,10.62,14.25,16.2,5.17,6.22,0.55,8.07,1.0,6.47,21.7,26.07,,57.0,0.15,221.0,14.0,22.42,0.0,33.65
2022-08-12 03:00:00,2022-08-12 04:00:00,23.25,43.0,9.55,14.07,15.28,24.1,6.3,0.49,1.67,0.97,6.53,22.67,27.07,,57.0,0.1,249.75,14.0,23.2,0.0,33.48
2022-08-12 04:00:00,2022-08-12 05:00:00,20.5,35.0,12.88,12.77,17.25,25.52,8.93,0.47,4.8,0.95,6.57,22.98,27.15,,57.0,0.1,152.75,14.0,23.3,0.0,33.3
2022-08-12 05:00:00,2022-08-12 06:00:00,20.25,32.75,38.17,11.88,37.38,13.85,11.13,0.65,4.6,0.9,6.65,23.13,27.2,,58.0,0.1,131.5,16.25,23.28,0.0,33.23
2022-08-12 06:00:00,2022-08-12 07:00:00,25.0,46.75,50.58,17.93,50.65,12.93,8.47,0.77,5.0,0.9,6.9,23.25,27.1,,53.75,0.25,191.25,38.75,23.17,0.0,34.05
2022-08-12 07:00:00,2022-08-12 08:00:00,26.25,53.25,22.88,31.1,35.1,7.15,5.05,0.72,15.68,0.95,6.97,22.4,26.2,,43.0,0.27,127.5,69.0,22.47,0.0,36.33
2022-08-12 08:00:00,2022-08-12 09:00:00,20.0,50.75,7.65,21.55,17.68,5.9,4.3,0.55,21.38,1.02,6.72,21.98,25.98,,37.75,0.33,204.5,108.0,22.37,0.0,37.5
2022-08-12 09:00:00,2022-08-12 10:00:00,14.5,50.0,1.77,8.18,5.85,5.35,4.15,0.38,28.3,0.8,5.88,21.58,25.95,,37.0,0.55,245.0,145.75,22.28,0.0,37.62
2022-08-12 10:00:00,2022-08-12 11:00:00,6.75,23.75,1.45,6.47,4.57,6.15,4.15,0.32,35.4,0.67,5.1,20.88,25.88,,38.0,0.45,258.75,160.0,22.05,0.0,37.72
2022-08-12 11:00:00,2022-08-12 12:00:00,6.0,26.0,1.35,7.0,4.85,27.12,5.73,0.41,36.5,0.6,4.22,20.2,26.52,,37.5,0.55,279.25,182.5,22.43,0.0,38.25
2022-08-12 12:00:00,2022-08-12 13:00:00,8.75,27.75,1.68,8.43,5.83,16.32,8.45,0.44,46.5,0.53,4.0,20.23,26.72,,37.75,0.6,291.0,186.0,22.65,0.0,38.48
2022-08-12 13:00:00,2022-08-12 14:00:00,15.75,32.75,1.8,8.07,5.73,14.1,11.57,0.41,51.67,0.47,3.88,19.28,26.35,,36.5,0.6,222.0,188.75,21.8,0.0,38.68
2022-08-12 14:00:00,2022-08-12 15:00:00,13.25,32.25,1.35,7.25,4.95,13.22,10.4,0.43,50.22,0.43,4.15,18.25,25.95,,37.25,0.57,308.0,156.5,20.95,0.0,38.55
2022-08-12 15:00:00,2022-08-12 16:00:00,16.75,32.0,1.28,5.68,4.05,7.97,6.45,0.34,46.25,0.4,4.32,17.68,25.0,,38.0,0.57,292.25,120.25,20.25,0.0,38.25
2022-08-12 16:00:00,2022-08-12 17:00:00,13.75,27.25,1.25,5.1,3.7,5.9,5.73,0.32,33.65,0.4,4.02,17.98,24.88,,38.0,0.58,284.0,85.5,19.7,0.0,38.12
2022-08-12 17:00:00,2022-08-12 18:00:00,6.5,24.75,1.12,5.8,4.03,5.25,5.83,0.32,37.88,0.4,4.62,18.57,25.2,,38.75,0.38,216.5,44.0,20.12,0.0,37.8
2022-08-12 18:00:00,2022-08-12 19:00:00,7.0,35.5,1.1,8.68,5.5,5.3,6.02,0.37,40.1,0.4,7.17,19.15,25.18,,40.5,0.18,169.25,19.25,20.67,0.0,37.17
