From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),Xylene (ug/m3),RF (mm)
2022-03-06 14:00:00,2022-03-06 15:00:00,9.75,77.75,0.8,1.8,1.62,4.28,1.72,0.26,45.54,0.1,0.95,,,28.77,63.5,3.55,235.75,240.5,744.25,,0.0
2022-03-06 15:00:00,2022-03-06 16:00:00,10.75,54.75,1.07,1.72,1.82,4.45,2.4,0.26,44.69,0.1,0.88,,,28.73,64.5,3.08,222.25,119.0,744.0,,0.0
2022-03-06 16:00:00,2022-03-06 17:00:00,15.25,50.5,0.72,1.73,1.48,4.35,1.48,0.25,43.09,0.1,0.9,,,28.93,61.75,2.6,224.0,73.25,744.0,,0.0
2022-03-06 17:00:00,2022-03-06 18:00:00,13.25,52.0,0.7,2.8,2.05,4.05,1.85,0.26,43.11,0.1,0.88,,,28.88,56.5,2.55,232.25,45.75,744.0,,0.0
2022-03-06 18:00:00,2022-03-06 19:00:00,14.75,72.0,0.5,2.7,1.82,4.12,1.85,0.28,45.91,0.15,1.12,,,28.85,56.0,3.18,235.25,17.25,744.75,,0.0
2022-03-06 19:00:00,2022-03-06 20:00:00,17.0,99.0,0.55,1.93,1.45,4.05,1.0,0.27,46.36,0.1,0.88,,,28.77,58.0,2.65,237.5,16.5,745.0,,0.0
2022-03-06 20:00:00,2022-03-06 21:00:00,13.75,70.25,0.78,1.8,1.6,3.98,1.48,0.28,41.73,0.12,0.98,,,28.58,61.0,2.75,245.75,16.5,746.0,,0.0
2022-03-06 21:00:00,2022-03-06 22:00:00,4.75,37.25,0.53,1.98,1.5,4.12,2.42,0.28,37.44,0.1,1.0,,,28.4,66.75,2.72,238.5,15.75,746.0,,0.0
2022-03-06 22:00:00,2022-03-06 23:00:00,9.0,37.25,0.33,1.92,1.3,3.92,2.42,0.27,39.5,0.1,0.82,,,28.45,66.5,2.62,240.75,15.75,746.0,,0.0
2022-03-06 23:00:00,2022-03-07 00:00:00,14.0,44.0,0.43,1.1,0.87,3.92,2.2,0.24,40.64,0.1,0.75,,,28.23,65.5,2.85,227.5,15.75,746.0,,0.0
2022-03-07 00:00:00,2022-03-07 01:00:00,12.0,45.0,0.27,0.6,0.47,4.08,2.65,0.24,43.49,0.1,0.67,,,28.07,68.0,3.08,244.0,15.5,745.5,,0.0
2022-03-07 01:00:00,2022-03-07 02:00:00,18.5,46.0,0.4,0.45,0.57,4.12,3.5,0.25,53.37,0.1,0.55,,,28.38,65.75,3.58,255.5,15.75,745.0,,0.0
2022-03-07 02:00:00,2022-03-07 03:00:00,26.25,42.25,0.28,0.62,0.55,4.07,3.08,0.24,62.02,0.1,0.43,,,28.27,60.5,3.33,256.5,16.0,744.0,,0.0
2022-03-07 03:00:00,2022-03-07 04:00:00,18.25,49.75,0.53,0.65,0.8,4.17,3.23,0.26,61.1,0.1,0.5,,,27.68,62.75,2.85,252.5,16.0,744.0,,0.0
2022-03-07 04:00:00,2022-03-07 05:00:00,20.75,51.0,0.5,0.92,0.9,4.08,2.55,0.28,57.62,0.1,0.55,,,27.7,68.75,2.47,248.25,15.5,744.0,,0.0
2022-03-07 05:00:00,2022-03-07 06:00:00,24.75,48.75,0.67,1.0,1.07,4.12,2.55,0.27,64.14,0.1,0.62,,,28.0,63.5,2.15,241.0,15.75,744.25,,0.0
2022-03-07 06:00:00,2022-03-07 07:00:00,23.0,56.5,0.5,2.0,1.45,4.3,2.17,0.31,59.66,0.1,0.72,,,27.88,71.0,1.9,239.25,19.0,745.0,,0.0
2022-03-07 07:00:00,2022-03-07 08:00:00,27.5,72.25,0.5,3.35,2.15,4.23,2.05,0.35,57.09,0.2,0.95,,,27.95,70.75,2.0,238.75,68.0,745.0,,0.0
2022-03-07 08:00:00,2022-03-07 09:00:00,23.25,73.25,0.68,3.3,2.3,4.22,0.65,0.37,57.17,0.2,0.95,,,28.3,70.25,2.1,245.75,164.5,746.0,,0.0
2022-03-07 09:00:00,2022-03-07 10:00:00,25.75,84.0,0.4,2.95,1.9,4.38,1.0,0.39,56.51,0.2,1.5,,,28.65,68.25,2.3,250.5,300.0,746.0,,0.0
2022-03-07 10:00:00,2022-03-07 11:00:00,30.0,84.5,0.6,2.3,1.73,4.5,0.93,0.38,55.77,0.2,1.5,,,29.03,67.0,2.7,252.5,394.25,746.25,,0.0
2022-03-07 11:00:00,2022-03-07 12:00:00,25.25,76.75,0.72,1.85,1.58,4.7,0.82,0.35,53.73,0.2,1.73,,,28.75,66.75,2.75,254.0,451.5,746.0,,0.0
2022-03-07 12:00:00,2022-03-07 13:00:00,21.75,75.0,0.3,2.05,1.33,4.55,2.0,0.35,52.66,0.2,1.27,,,28.78,66.0,2.6,262.0,467.25,746.0,,0.0
2022-03-07 13:00:00,2022-03-07 14:00:00,27.0,72.0,0.55,2.08,1.58,4.38,2.88,0.36,49.9,0.1,0.93,,,28.9,65.25,2.58,252.5,449.75,745.0,,0.0
2022-03-07 14:00:00,2022-03-07 15:00:00,28.25,73.0,0.62,1.4,1.28,4.52,2.07,0.35,46.85,0.12,0.78,,,29.5,65.0,2.45,255.75,398.5,744.75,,0.0
2022-03-07 15:00:00,2022-03-07 16:00:00,33.0,75.25,0.7,1.5,1.38,4.78,3.02,0.36,43.73,0.1,1.18,,,29.98,66.25,2.38,254.5,279.0,744.0,,0.0
2022-03-07 16:00:00,2022-03-07 17:00:00,34.75,73.75,0.97,1.38,1.48,4.72,4.22,0.38,44.06,0.2,1.27,,,29.03,68.25,2.1,251.75,140.75,744.0,,0.0
2022-03-07 17:00:00,2022-03-07 18:00:00,32.75,78.75,0.73,2.18,1.75,4.83,5.05,0.41,41.47,0.15,1.55,,,29.35,72.25,1.8,238.75,42.5,744.0,,0.0
2022-03-07 18:00:00,2022-03-07 19:00:00,37.5,86.5,0.53,3.35,2.2,4.88,4.5,0.44,39.41,0.23,1.62,,,29.8,74.25,1.62,222.25,16.5,744.75,,0.0
2022-03-07 19:00:00,2022-03-07 20:00:00,35.25,80.5,0.75,2.92,2.17,4.75,3.67,0.46,41.56,0.25,1.62,,,29.32,75.25,2.0,219.75,14.5,745.0,,0.0
2022-03-07 20:00:00,2022-03-07 21:00:00,32.5,66.25,1.05,3.28,2.57,4.72,2.67,0.46,43.25,0.22,1.32,,,29.17,76.0,1.73,203.25,14.75,746.0,,0.0
2022-03-07 21:00:00,2022-03-07 22:00:00,32.0,63.75,0.65,3.17,2.25,4.75,3.05,0.46,43.0,0.28,1.47,,,29.1,76.0,1.38,183.5,14.75,746.0,,0.0
2022-03-07 22:00:00,2022-03-07 23:00:00,33.25,61.25,0.75,2.9,2.15,4.85,2.97,0.4,45.95,0.2,1.62,,,28.88,76.0,1.32,179.5,14.75,746.0,,0.0
2022-03-07 23:00:00,2022-03-08 00:00:00,28.75,58.0,0.77,2.53,2.0,4.78,2.75,0.38,46.28,0.2,1.82,,,28.78,76.25,1.05,193.5,14.75,745.75,,0.0
2022-03-08 00:00:00,2022-03-08 01:00:00,32.0,65.75,0.53,2.02,1.5,4.65,3.05,0.35,50.74,0.2,1.22,,,28.52,76.75,1.07,202.0,14.5,745.0,,0.0
2022-03-08 01:00:00,2022-03-08 02:00:00,35.5,70.0,0.58,1.07,1.07,4.57,3.88,0.34,54.14,0.2,1.17,,,28.35,76.0,1.07,170.75,14.75,744.75,,0.0
2022-03-08 02:00:00,2022-03-08 03:00:00,36.25,65.75,0.45,1.42,1.12,4.62,3.5,0.35,54.6,0.2,1.15,,,28.2,76.0,0.77,157.75,15.0,744.5,,0.0
2022-03-08 03:00:00,2022-03-08 04:00:00,36.5,69.25,0.6,2.17,1.65,5.0,3.6,0.36,52.78,0.22,1.35,,,27.85,76.25,0.7,150.75,15.0,744.25,,0.0
2022-03-08 04:00:00,2022-03-08 05:00:00,42.25,88.75,0.42,3.12,2.0,4.7,2.25,0.37,51.56,0.22,1.62,,,27.73,77.25,0.35,152.5,14.75,744.25,,0.0
2022-03-08 05:00:00,2022-03-08 06:00:00,38.5,81.75,0.45,5.1,3.1,4.45,0.8,0.45,49.13,0.32,2.1,,,27.65,76.75,0.5,154.5,14.5,745.0,,0.0
2022-03-08 06:00:00,2022-03-08 07:00:00,44.5,85.5,1.3,12.42,7.7,4.0,0.53,0.57,21.5,0.5,2.0,,,27.6,78.5,0.38,120.25,24.0,745.0,,0.0
2022-03-08 07:00:00,2022-03-08 08:00:00,56.75,112.25,8.2,19.65,17.1,5.23,2.67,0.89,5.29,0.82,3.4,,,27.72,78.0,0.57,215.25,99.75,745.75,,0.0
2022-03-08 08:00:00,2022-03-08 09:00:00,73.0,141.5,2.45,10.35,7.5,4.9,6.53,0.68,39.13,1.07,4.57,,,27.85,69.75,1.05,203.75,226.5,746.5,,0.0
2022-03-08 09:00:00,2022-03-08 10:00:00,49.25,101.0,1.05,2.83,2.35,4.57,5.03,0.45,59.19,0.3,1.1,,,28.03,64.25,1.33,220.0,352.5,747.0,,0.0
2022-03-08 10:00:00,2022-03-08 11:00:00,40.75,71.75,0.85,2.7,2.12,4.5,4.45,0.41,60.22,0.25,0.97,,,28.5,63.0,1.72,233.5,441.5,747.0,,0.0
2022-03-08 11:00:00,2022-03-08 12:00:00,37.5,67.25,1.0,2.4,2.1,4.73,2.58,0.38,60.35,0.2,0.98,,,26.43,62.0,1.65,226.25,496.75,746.0,,0.0
2022-03-08 12:00:00,2022-03-08 13:00:00,31.5,72.75,0.55,2.75,1.93,4.58,1.8,0.38,56.66,0.2,0.97,,,20.5,62.0,1.85,233.5,510.0,745.5,,0.0
2022-03-08 13:00:00,2022-03-08 14:00:00,35.5,72.0,0.53,2.55,1.8,4.47,1.07,0.37,54.17,0.2,1.5,,,19.5,62.0,1.83,249.25,476.5,745.0,,0.0
2022-03-08 14:00:00,2022-03-08 15:00:00,34.0,79.25,0.45,2.35,1.6,4.53,1.95,0.4,49.83,0.2,0.9,,,19.77,63.0,1.98,248.5,406.25,744.0,,0.0
2022-03-08 15:00:00,2022-03-08 16:00:00,34.75,78.75,0.85,2.58,2.05,4.55,1.58,0.4,48.91,0.2,1.15,,,19.58,65.0,2.25,263.25,299.25,744.0,,0.0
2022-03-08 16:00:00,2022-03-08 17:00:00,37.0,92.5,0.88,2.7,2.1,4.75,2.1,0.41,46.57,0.2,1.12,,,20.45,66.75,2.12,261.5,179.5,743.75,,0.0
2022-03-08 17:00:00,2022-03-08 18:00:00,37.5,93.25,0.57,3.1,2.1,4.8,1.72,0.42,47.03,0.2,1.1,,,20.82,70.75,2.1,242.0,65.5,744.0,,0.0
2022-03-08 18:00:00,2022-03-08 19:00:00,39.25,95.25,0.63,3.12,2.15,4.95,2.43,0.5,44.4,0.25,1.23,,,20.85,74.0,2.0,208.5,16.25,744.0,,0.0
2022-03-08 19:00:00,2022-03-08 20:00:00,42.0,81.25,0.75,3.95,2.73,5.0,2.4,0.56,44.19,0.3,2.17,,,20.95,75.0,1.5,196.0,13.75,744.0,,0.0
2022-03-08 20:00:00,2022-03-08 21:00:00,49.5,86.0,0.82,4.95,3.3,5.22,2.52,0.59,43.49,0.35,1.6,,,20.77,75.25,1.23,189.25,14.75,745.0,,0.0
2022-03-08 21:00:00,2022-03-08 22:00:00,51.5,95.0,0.6,4.7,2.97,5.33,2.4,0.59,43.14,0.4,2.0,,,20.65,76.5,1.12,198.75,14.75,745.0,,0.0
2022-03-08 22:00:00,2022-03-08 23:00:00,42.0,80.5,0.75,2.38,1.88,5.42,2.52,0.49,47.78,0.3,1.6,,,20.68,77.75,1.05,184.0,14.75,745.0,,0.0
2022-03-08 23:00:00,2022-03-09 00:00:00,38.0,65.75,0.8,2.05,1.77,5.53,2.7,0.46,50.61,0.23,1.35,,,20.65,77.5,1.0,208.5,14.5,745.0,,0.0
2022-03-09 00:00:00,2022-03-09 01:00:00,42.5,69.75,0.62,2.28,1.73,5.6,2.17,0.46,52.5,0.2,1.0,,,20.55,77.75,1.0,210.75,14.5,744.75,,0.0
2022-03-09 01:00:00,2022-03-09 02:00:00,39.75,67.5,0.47,1.45,1.12,5.73,1.18,0.45,54.87,0.2,0.85,,,20.42,78.25,1.1,217.5,14.25,744.0,,0.0
2022-03-09 02:00:00,2022-03-09 03:00:00,44.5,70.0,0.43,2.02,1.42,5.82,1.08,0.48,54.33,0.2,0.77,,,20.2,79.25,0.67,217.75,14.0,744.0,,0.0
2022-03-09 03:00:00,2022-03-09 04:00:00,49.0,115.75,0.8,14.43,8.35,6.0,1.6,0.53,15.64,0.28,1.77,,,19.9,81.75,0.47,238.5,14.0,743.25,,0.0
2022-03-09 04:00:00,2022-03-09 05:00:00,64.0,236.5,17.98,28.9,29.98,5.43,4.47,0.55,2.09,0.4,3.1,,,20.05,82.5,0.47,239.25,13.75,743.25,,0.0
2022-03-09 05:00:00,2022-03-09 06:00:00,60.0,133.0,12.22,19.9,20.5,5.58,5.33,0.77,0.33,0.68,2.77,,,20.33,84.25,0.55,284.5,13.5,744.0,,0.0
2022-03-09 06:00:00,2022-03-09 07:00:00,76.25,132.5,17.25,20.12,24.73,5.9,7.0,0.8,0.31,1.08,4.17,,,20.77,85.75,0.52,281.0,23.25,744.25,,0.0
2022-03-09 07:00:00,2022-03-09 08:00:00,83.0,134.5,8.55,17.7,16.35,5.83,5.85,0.89,1.88,1.05,3.62,,,20.8,82.0,0.62,240.75,97.0,745.0,,0.0
2022-03-09 08:00:00,2022-03-09 09:00:00,92.5,156.0,4.95,13.75,11.35,7.47,2.8,0.88,15.17,1.03,3.33,,,21.0,75.5,0.98,290.5,208.5,746.0,,0.0
2022-03-09 09:00:00,2022-03-09 10:00:00,89.75,183.0,2.5,10.12,7.38,21.35,,0.79,39.55,0.7,2.38,,,20.88,68.75,1.02,224.0,314.5,746.0,,0.0
2022-03-09 10:00:00,2022-03-09 11:00:00,72.75,155.5,1.8,6.83,5.08,24.65,,0.58,62.35,0.6,2.17,,,20.4,55.75,1.5,223.0,437.75,746.0,,0.0
2022-03-09 11:00:00,2022-03-09 12:00:00,57.75,122.5,1.05,3.8,2.9,20.85,0.3,0.49,71.24,0.38,2.23,,,20.0,55.5,1.8,234.0,492.25,746.0,,0.0
2022-03-09 12:00:00,2022-03-09 13:00:00,52.0,108.0,0.75,3.2,2.33,19.12,3.35,0.45,60.81,0.35,1.82,,,19.8,57.25,2.17,234.5,504.75,745.0,,0.0
2022-03-09 13:00:00,2022-03-09 14:00:00,50.25,98.5,0.58,1.57,1.28,17.35,3.92,0.41,50.56,0.22,1.5,,,19.75,58.0,2.22,244.75,474.5,744.5,,0.0
2022-03-09 14:00:00,2022-03-09 15:00:00,37.75,80.25,0.88,1.22,1.38,15.95,3.3,0.4,47.57,0.2,1.15,,,19.45,60.75,2.2,249.0,401.75,744.0,,0.0
2022-03-09 15:00:00,2022-03-09 16:00:00,42.0,87.5,0.73,1.68,1.5,15.15,2.88,0.4,45.42,0.2,1.48,,,19.7,62.0,2.2,248.25,293.25,743.0,,0.0
2022-03-09 16:00:00,2022-03-09 17:00:00,39.0,99.0,0.43,1.85,1.32,14.4,1.52,0.4,46.24,0.2,1.73,,,20.07,63.75,2.15,251.25,174.5,743.0,,0.0
2022-03-09 17:00:00,2022-03-09 18:00:00,38.25,102.75,0.43,2.23,1.5,13.7,0.45,0.4,45.7,0.2,1.77,,,20.8,65.75,1.85,223.25,65.25,743.0,,0.0
2022-03-09 18:00:00,2022-03-09 19:00:00,36.75,102.25,0.68,3.43,2.35,13.22,0.62,0.48,43.79,0.25,2.3,,,20.88,69.5,1.55,208.5,17.25,743.5,,0.0
2022-03-09 19:00:00,2022-03-09 20:00:00,38.75,91.75,0.33,4.6,2.7,12.8,0.85,0.5,40.35,0.33,2.1,,,20.85,70.25,1.43,199.25,14.75,744.0,,0.0
2022-03-09 20:00:00,2022-03-09 21:00:00,37.75,82.5,0.95,4.77,3.33,12.12,3.43,0.51,39.07,0.3,1.82,,,20.85,71.5,0.95,195.0,14.5,744.75,,0.0
2022-03-09 21:00:00,2022-03-09 22:00:00,35.25,75.25,0.33,4.55,2.7,11.52,3.85,0.49,38.31,0.3,1.97,,,20.77,72.75,1.02,193.25,14.75,745.0,,0.0
2022-03-09 22:00:00,2022-03-09 23:00:00,29.75,74.25,0.47,4.3,2.65,10.93,3.77,0.44,38.02,0.28,2.25,,,20.75,74.25,0.83,190.25,15.0,745.0,,0.0
2022-03-09 23:00:00,2022-03-10 00:00:00,29.5,67.75,0.68,3.55,2.4,10.6,3.77,0.39,40.46,0.25,2.23,,,20.73,75.0,0.75,177.25,14.5,745.0,,0.0
2022-03-10 00:00:00,2022-03-10 01:00:00,31.75,76.5,0.75,3.25,2.3,10.05,1.8,0.35,40.2,0.22,1.75,,,20.48,76.0,0.62,189.25,14.5,744.5,,0.0
2022-03-10 01:00:00,2022-03-10 02:00:00,31.5,105.25,0.5,5.22,3.2,9.4,0.4,0.37,31.77,0.22,1.93,,,20.3,76.25,0.62,137.0,14.5,743.75,,0.0
2022-03-10 02:00:00,2022-03-10 03:00:00,27.0,88.5,1.17,12.65,7.7,9.0,1.5,0.46,10.03,0.28,1.62,,,20.15,78.75,0.62,121.0,14.75,743.25,,0.0
2022-03-10 03:00:00,2022-03-10 04:00:00,39.0,143.0,0.88,11.9,7.05,8.52,2.62,0.45,11.3,0.3,1.88,,,19.88,78.75,0.45,130.5,14.0,743.0,,0.0
2022-03-10 04:00:00,2022-03-10 05:00:00,51.75,198.75,23.3,22.68,31.03,9.1,6.6,0.81,1.18,0.62,2.8,,,20.38,80.75,0.52,309.75,13.75,743.0,,0.0
2022-03-10 05:00:00,2022-03-10 06:00:00,90.0,175.0,32.5,22.43,38.35,9.93,9.62,0.94,1.36,1.05,4.55,,,20.58,82.25,0.38,246.0,13.75,743.25,,0.0
2022-03-10 06:00:00,2022-03-10 07:00:00,155.75,274.5,28.52,19.52,33.58,9.12,10.2,0.9,0.97,1.28,4.78,,,20.7,83.0,0.42,248.5,23.25,743.75,,0.0
2022-03-10 07:00:00,2022-03-10 08:00:00,111.5,187.75,20.35,21.42,27.9,11.53,10.43,0.92,2.29,1.17,5.78,,,21.02,78.5,0.47,253.5,97.75,744.75,,0.0
2022-03-10 08:00:00,2022-03-10 09:00:00,108.5,181.75,5.43,14.95,12.35,34.33,4.38,0.72,16.17,0.88,2.9,,,21.0,71.5,0.97,237.5,215.0,745.75,,0.0
2022-03-10 09:00:00,2022-03-10 10:00:00,74.75,131.25,3.1,4.7,5.0,36.48,4.03,0.45,39.1,0.47,2.1,,,20.77,68.75,1.65,229.75,336.75,746.0,,0.0
2022-03-10 10:00:00,2022-03-10 11:00:00,38.0,76.25,2.02,2.88,3.2,31.8,3.27,0.42,41.19,0.27,1.2,,,20.57,67.5,1.98,237.25,439.25,746.0,,0.0
2022-03-10 11:00:00,2022-03-10 12:00:00,29.5,61.0,1.6,2.02,2.35,29.12,2.3,0.39,44.27,0.2,1.1,,,23.28,65.5,1.95,231.5,491.25,745.25,,0.0
2022-03-10 12:00:00,2022-03-10 13:00:00,30.75,62.0,1.13,1.9,2.0,22.13,3.53,0.4,45.75,0.2,1.12,,,20.4,63.0,1.75,233.0,483.75,745.0,,0.0
2022-03-10 13:00:00,2022-03-10 14:00:00,30.5,72.25,0.65,1.8,1.5,19.73,4.85,0.39,45.64,0.2,1.2,,,19.98,60.0,1.8,237.5,480.75,744.25,,0.0
2022-03-10 14:00:00,2022-03-10 15:00:00,30.25,65.0,0.9,1.68,1.62,17.15,4.85,0.42,47.48,0.2,0.88,,,19.85,60.0,1.8,241.0,411.25,744.0,,0.0
2022-03-10 15:00:00,2022-03-10 16:00:00,26.5,63.25,0.75,2.12,1.77,16.1,4.88,0.43,43.56,0.17,1.1,,,20.48,64.0,2.27,250.0,304.25,743.0,,0.0
2022-03-10 16:00:00,2022-03-10 17:00:00,31.75,77.5,0.6,2.3,1.7,15.45,3.02,0.44,41.8,0.2,1.15,,,20.62,66.75,2.38,241.0,180.0,743.0,,0.0
2022-03-10 17:00:00,2022-03-10 18:00:00,32.75,85.5,0.75,2.55,1.95,14.8,1.15,0.45,42.24,0.2,1.12,,,20.95,68.5,2.62,240.25,63.75,743.25,,0.0
2022-03-10 18:00:00,2022-03-10 19:00:00,29.5,91.75,0.93,3.6,2.65,13.9,0.68,0.45,42.53,0.25,1.15,,,21.22,71.0,1.95,212.75,16.75,744.0,,0.0
2022-03-10 19:00:00,2022-03-10 20:00:00,31.5,78.75,0.7,3.92,2.6,13.33,0.6,0.51,42.32,0.3,1.47,,,21.32,72.5,1.95,211.75,14.75,744.0,,0.0
2022-03-10 20:00:00,2022-03-10 21:00:00,32.5,75.5,,5.03,3.27,12.53,,0.54,39.83,0.33,1.65,,,21.1,74.0,1.52,209.0,14.75,745.0,,0.0
2022-03-10 21:00:00,2022-03-10 22:00:00,31.75,66.75,0.63,4.6,2.95,12.2,5.1,0.5,40.37,0.33,1.82,,,21.23,74.75,1.27,187.0,14.75,745.0,,0.0
2022-03-10 22:00:00,2022-03-10 23:00:00,33.75,63.0,0.53,3.4,2.23,11.68,4.25,0.43,42.55,0.3,2.35,,,21.02,76.0,1.22,179.25,14.75,745.0,,0.0
2022-03-10 23:00:00,2022-03-11 00:00:00,31.25,62.75,0.72,2.15,1.75,11.4,4.3,0.4,45.58,0.2,1.38,,,20.92,76.0,1.07,178.25,14.75,745.0,,0.0
2022-03-11 00:00:00,2022-03-11 01:00:00,27.5,65.5,0.92,1.93,1.77,10.88,3.3,0.38,49.36,0.2,1.45,,,20.82,75.75,1.05,208.5,14.25,744.0,,0.0
2022-03-11 01:00:00,2022-03-11 02:00:00,32.5,74.75,0.68,1.62,1.43,10.18,3.58,0.39,51.1,0.2,0.98,,,20.65,75.75,0.98,209.75,14.25,744.0,,0.0
2022-03-11 02:00:00,2022-03-11 03:00:00,34.25,82.75,0.68,2.88,2.1,9.57,2.75,0.43,41.97,0.2,1.25,,,20.45,76.75,0.8,241.5,14.75,743.25,,0.0
2022-03-11 03:00:00,2022-03-11 04:00:00,38.25,123.25,0.78,5.33,3.48,9.55,2.65,0.45,28.77,0.25,1.3,,,20.12,77.5,0.75,269.5,14.75,743.0,,0.0
2022-03-11 04:00:00,2022-03-11 05:00:00,45.25,127.5,1.05,5.97,4.05,8.85,1.4,0.46,35.65,0.3,1.5,,,20.65,77.5,0.75,225.5,14.0,743.0,,0.0
2022-03-11 05:00:00,2022-03-11 06:00:00,37.5,91.5,0.7,5.15,3.27,8.8,1.2,0.49,40.6,0.3,1.38,,,20.83,76.75,0.92,204.75,13.75,743.5,,0.0
2022-03-11 06:00:00,2022-03-11 07:00:00,43.0,95.0,0.88,9.43,5.72,8.45,1.0,0.62,19.48,0.45,1.68,,,20.9,78.75,0.98,236.75,23.75,744.0,,0.0
2022-03-11 07:00:00,2022-03-11 08:00:00,61.5,127.0,1.45,14.05,8.67,8.5,2.38,0.74,20.05,0.83,2.88,,,21.18,76.25,1.42,251.0,103.75,744.5,,0.0
2022-03-11 08:00:00,2022-03-11 09:00:00,70.75,134.75,0.95,4.47,3.12,8.55,2.85,0.49,51.07,0.53,1.85,,,21.32,68.25,1.52,219.5,250.25,745.5,,0.0
2022-03-11 09:00:00,2022-03-11 10:00:00,40.0,83.0,0.82,2.33,1.9,8.18,2.95,0.42,54.32,0.27,1.1,,,20.93,65.5,1.83,222.0,358.0,746.0,,0.0
2022-03-11 10:00:00,2022-03-11 11:00:00,37.67,71.67,0.5,1.8,1.37,8.17,2.03,0.4,53.65,0.2,0.9,,,21.63,64.67,1.87,238.33,452.33,746.0,,0.0
2022-03-11 11:00:00,2022-03-11 12:00:00,33.25,70.5,1.08,2.0,1.95,7.75,1.65,0.41,53.26,0.2,0.9,,,20.18,63.0,1.95,246.5,503.0,745.5,,0.0
2022-03-11 12:00:00,2022-03-11 13:00:00,34.75,80.25,0.65,2.18,1.65,7.38,3.7,0.41,53.56,0.2,0.9,,,19.65,62.75,2.05,243.0,520.5,744.75,,0.0
2022-03-11 13:00:00,2022-03-11 14:00:00,35.25,74.5,0.62,1.43,1.25,7.38,4.2,0.41,51.33,0.18,1.25,,,19.48,62.0,2.0,247.5,488.0,744.0,,0.0
2022-03-11 14:00:00,2022-03-11 15:00:00,29.25,67.0,0.57,2.05,1.52,7.25,5.3,0.42,49.77,0.2,0.9,,,19.58,62.5,1.88,250.5,405.25,743.0,,0.0
2022-03-11 15:00:00,2022-03-11 16:00:00,27.25,79.25,1.08,2.33,2.1,7.28,4.33,0.42,48.31,0.12,0.78,,,19.85,65.75,2.38,250.75,295.0,743.0,,0.0
2022-03-11 16:00:00,2022-03-11 17:00:00,29.25,87.5,0.77,2.2,1.83,7.55,2.83,0.43,45.57,0.15,0.85,,,20.38,67.5,2.55,246.75,179.25,743.0,,0.0
2022-03-11 17:00:00,2022-03-11 18:00:00,33.5,84.0,0.78,2.78,2.15,7.8,1.75,0.46,42.77,0.2,1.2,,,20.88,69.5,2.1,231.0,68.0,743.0,,0.0
2022-03-11 18:00:00,2022-03-11 19:00:00,36.0,86.5,0.57,3.17,2.15,7.77,1.83,0.5,42.92,0.23,1.12,,,20.88,72.75,1.9,208.75,16.25,743.0,,0.0
2022-03-11 19:00:00,2022-03-11 20:00:00,37.25,81.75,0.78,3.72,2.62,7.85,0.45,0.53,42.38,0.3,1.68,,,21.0,74.0,1.52,207.25,14.75,744.0,,0.0
2022-03-11 20:00:00,2022-03-11 21:00:00,33.0,71.5,0.78,3.9,2.67,7.92,2.22,0.54,40.91,0.3,1.52,,,20.9,75.0,1.2,194.0,14.75,744.0,,0.0
2022-03-11 21:00:00,2022-03-11 22:00:00,34.75,71.25,0.93,3.73,2.73,8.0,3.07,0.54,40.41,0.3,1.57,,,20.95,75.5,1.02,185.0,14.5,744.0,,0.0
2022-03-11 22:00:00,2022-03-11 23:00:00,28.75,70.0,0.65,3.48,2.35,7.88,3.62,0.45,43.72,0.25,1.5,,,20.77,76.0,1.52,203.0,14.5,744.75,,0.0
2022-03-11 23:00:00,2022-03-12 00:00:00,24.25,56.5,0.6,2.42,1.82,7.73,3.25,0.41,44.89,0.2,1.3,,,20.7,77.0,1.07,189.25,14.5,744.0,,0.0
2022-03-12 00:00:00,2022-03-12 01:00:00,31.0,72.0,0.5,2.05,1.53,7.68,2.47,0.42,43.84,0.2,1.25,,,20.58,78.0,1.0,197.75,14.25,743.75,,0.0
2022-03-12 01:00:00,2022-03-12 02:00:00,30.5,98.75,0.82,2.97,2.22,7.5,3.0,0.4,38.07,0.2,1.05,,,20.35,78.75,0.92,194.75,13.75,743.0,,0.0
2022-03-12 02:00:00,2022-03-12 03:00:00,33.0,98.0,1.02,7.5,4.85,6.88,3.47,0.46,20.8,0.2,1.0,,,20.1,80.75,0.45,135.0,14.0,743.0,,0.0
2022-03-12 03:00:00,2022-03-12 04:00:00,43.25,164.25,1.77,13.88,8.8,6.88,3.47,0.47,6.8,0.28,1.25,,,19.8,81.5,0.72,177.5,14.0,743.0,,0.0
2022-03-12 04:00:00,2022-03-12 05:00:00,37.0,174.0,1.3,8.22,5.43,6.93,4.05,0.47,16.82,0.3,1.35,,,20.43,81.0,0.75,148.0,13.75,743.0,,0.0
2022-03-12 05:00:00,2022-03-12 06:00:00,39.25,115.5,8.85,17.45,16.48,6.9,3.95,0.6,1.3,0.4,1.98,,,20.48,83.0,0.33,338.75,13.75,743.0,,0.0
