From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),SO2 (ug/m3),CO (mg/m3)
2020-10-13 15:00:00,2020-10-13 16:00:00,30.77,58.77,10.36,14.7,25.06,,0.34
2020-10-13 16:00:00,2020-10-13 17:00:00,27.54,54.54,10.25,15.0,25.25,,0.34
2020-10-13 17:00:00,2020-10-13 18:00:00,22.54,38.54,10.48,14.82,25.3,,0.34
2020-10-13 18:00:00,2020-10-13 19:00:00,30.16,59.23,10.39,14.91,25.3,,0.34
2020-10-13 19:00:00,2020-10-13 20:00:00,43.38,84.61,10.6,14.95,25.54,,0.35
2020-10-13 20:00:00,2020-10-13 21:00:00,35.92,67.46,10.64,14.85,25.49,,0.34
2020-10-13 21:00:00,2020-10-13 22:00:00,34.54,60.16,10.36,15.09,25.45,,0.35
2020-10-13 22:00:00,2020-10-13 23:00:00,29.16,50.17,10.53,14.85,25.46,,0.34
2020-10-13 23:00:00,2020-10-14 00:00:00,31.62,52.67,10.35,15.35,25.6,,0.34
2020-10-14 00:00:00,2020-10-14 01:00:00,39.0,59.38,10.4,14.59,24.91,,0.34
2020-10-14 01:00:00,2020-10-14 02:00:00,39.69,53.83,10.45,14.63,25.11,,0.34
2020-10-14 02:00:00,2020-10-14 03:00:00,47.84,73.92,10.36,14.6,24.96,,0.34
2020-10-14 03:00:00,2020-10-14 04:00:00,46.31,72.83,10.34,14.84,25.2,,0.34
2020-10-14 04:00:00,2020-10-14 05:00:00,49.69,71.83,10.15,14.8,24.95,,0.34
2020-10-14 05:00:00,2020-10-14 06:00:00,46.92,81.42,10.49,15.15,25.64,,0.34
2020-10-14 06:00:00,2020-10-14 07:00:00,58.0,87.42,10.46,15.06,25.52,,0.34
2020-10-14 07:00:00,2020-10-14 08:00:00,58.0,102.83,10.43,14.56,24.99,,0.34
2020-10-14 08:00:00,2020-10-14 09:00:00,56.31,97.75,10.55,14.99,25.55,,0.33
2020-10-14 09:00:00,2020-10-14 10:00:00,35.69,60.92,10.38,15.06,25.44,,0.32
2020-10-14 10:00:00,2020-10-14 11:00:00,31.38,49.08,10.27,14.89,25.16,,0.33
2020-10-14 11:00:00,2020-10-14 12:00:00,23.94,50.17,10.48,15.26,25.74,,0.33
2020-10-14 12:00:00,2020-10-14 13:00:00,22.77,51.5,10.39,14.73,25.12,,0.33
2020-10-14 13:00:00,2020-10-14 14:00:00,18.83,45.58,10.4,14.77,25.17,,0.33
2020-10-14 14:00:00,2020-10-14 15:00:00,16.06,42.25,10.43,14.75,25.18,,0.33
2020-10-14 15:00:00,2020-10-14 16:00:00,17.19,55.17,10.51,15.01,25.52,,0.33
2020-10-14 16:00:00,2020-10-14 17:00:00,19.88,45.83,10.5,14.87,25.38,,0.34
2020-10-14 17:00:00,2020-10-14 18:00:00,17.94,44.33,10.49,15.04,25.54,,0.33
2020-10-14 18:00:00,2020-10-14 19:00:00,17.19,48.33,10.32,15.03,25.36,,0.34
2020-10-14 19:00:00,2020-10-14 20:00:00,19.88,51.25,10.47,15.19,25.66,,0.34
2020-10-14 20:00:00,2020-10-14 21:00:00,18.06,39.5,10.53,15.16,25.69,,0.34
2020-10-14 21:00:00,2020-10-14 22:00:00,18.75,31.88,10.34,14.87,25.2,,0.34
2020-10-14 22:00:00,2020-10-14 23:00:00,15.38,30.94,10.43,14.81,25.24,,0.34
2020-10-14 23:00:00,2020-10-15 00:00:00,21.31,45.44,10.4,15.03,25.43,,0.34
2020-10-15 00:00:00,2020-10-15 01:00:00,26.19,51.42,10.55,14.85,25.4,,0.34
2020-10-15 01:00:00,2020-10-15 02:00:00,28.69,44.5,10.46,14.92,25.38,,0.34
2020-10-15 02:00:00,2020-10-15 03:00:00,24.94,40.67,10.29,15.42,25.7,,0.34
2020-10-15 03:00:00,2020-10-15 04:00:00,38.88,59.14,10.51,14.9,25.41,,0.34
2020-10-15 04:00:00,2020-10-15 05:00:00,36.75,60.25,10.4,14.84,25.24,,0.34
2020-10-15 05:00:00,2020-10-15 06:00:00,33.06,49.62,10.34,14.73,25.07,,0.35
2020-10-15 06:00:00,2020-10-15 07:00:00,34.62,61.19,10.49,14.48,24.97,,0.34
2020-10-15 07:00:00,2020-10-15 08:00:00,43.88,92.64,10.38,14.8,25.18,,0.34
2020-10-15 08:00:00,2020-10-15 09:00:00,41.12,72.44,10.44,14.93,25.36,,0.33
2020-10-15 09:00:00,2020-10-15 10:00:00,27.75,49.12,10.32,14.84,25.16,,0.34
2020-10-15 10:00:00,2020-10-15 11:00:00,23.69,50.88,10.36,14.58,24.93,,0.34
2020-10-15 11:00:00,2020-10-15 12:00:00,18.62,48.38,10.37,14.82,25.2,,0.34
2020-10-15 12:00:00,2020-10-15 13:00:00,13.19,41.31,10.35,14.72,25.07,,0.34
2020-10-15 13:00:00,2020-10-15 14:00:00,16.06,44.23,10.36,15.07,25.44,,0.34
2020-10-15 14:00:00,2020-10-15 15:00:00,17.0,35.31,10.27,14.26,24.54,,0.33
2020-10-15 15:00:00,2020-10-15 16:00:00,16.94,38.84,10.34,15.03,25.36,,0.35
2020-10-15 16:00:00,2020-10-15 17:00:00,16.25,37.16,10.45,14.86,25.3,,0.34
2020-10-15 17:00:00,2020-10-15 18:00:00,20.0,39.38,10.43,14.72,25.15,,0.35
2020-10-15 18:00:00,2020-10-15 19:00:00,20.0,44.23,10.32,15.02,25.35,,0.35
2020-10-15 19:00:00,2020-10-15 20:00:00,20.42,47.46,10.39,14.93,25.32,,0.35
2020-10-15 20:00:00,2020-10-15 21:00:00,25.68,53.23,10.27,14.81,25.08,,0.35
2020-10-15 21:00:00,2020-10-15 22:00:00,34.59,56.46,10.46,14.79,25.25,,0.35
2020-10-15 22:00:00,2020-10-15 23:00:00,29.19,61.16,10.25,14.57,24.82,,0.3
2020-10-15 23:00:00,2020-10-16 00:00:00,33.64,52.38,10.19,15.16,25.35,,0.27
2020-10-16 00:00:00,2020-10-16 01:00:00,56.27,69.16,10.07,14.9,24.98,,0.27
2020-10-16 01:00:00,2020-10-16 02:00:00,59.75,70.54,10.13,15.06,25.2,,0.26
2020-10-16 02:00:00,2020-10-16 03:00:00,55.69,65.69,10.06,14.5,24.55,,0.26
2020-10-16 03:00:00,2020-10-16 04:00:00,51.0,73.92,9.89,14.81,24.7,,0.27
2020-10-16 04:00:00,2020-10-16 05:00:00,50.81,73.0,9.94,14.8,24.75,,0.28
2020-10-16 05:00:00,2020-10-16 06:00:00,48.31,,9.96,14.48,24.44,,0.29
2020-10-16 06:00:00,2020-10-16 07:00:00,52.23,,10.18,14.59,24.77,,0.32
2020-10-16 07:00:00,2020-10-16 08:00:00,54.23,,10.16,14.68,24.83,,0.32
2020-10-16 08:00:00,2020-10-16 09:00:00,45.23,,9.83,14.58,24.39,,0.3
2020-10-16 09:00:00,2020-10-16 10:00:00,47.54,,9.89,14.77,24.66,,0.29
2020-10-16 10:00:00,2020-10-16 11:00:00,42.23,,9.85,14.32,24.17,,0.27
2020-10-16 11:00:00,2020-10-16 12:00:00,43.77,,9.86,14.38,24.24,,0.25
2020-10-16 12:00:00,2020-10-16 13:00:00,29.31,,9.71,14.1,23.81,,0.24
2020-10-16 13:00:00,2020-10-16 14:00:00,32.46,,9.78,14.56,24.34,,0.24
2020-10-16 14:00:00,2020-10-16 15:00:00,26.0,,9.88,14.7,24.57,,0.24
2020-10-16 15:00:00,2020-10-16 16:00:00,25.84,,9.81,14.13,23.95,,0.24
2020-10-16 16:00:00,2020-10-16 17:00:00,23.92,,9.83,14.1,23.92,,0.24
2020-10-16 17:00:00,2020-10-16 18:00:00,23.84,,9.66,14.55,24.2,,0.26
2020-10-16 18:00:00,2020-10-16 19:00:00,34.31,,9.71,14.32,24.02,,0.28
2020-10-16 19:00:00,2020-10-16 20:00:00,40.0,,10.03,14.38,24.42,,0.28
2020-10-16 20:00:00,2020-10-16 21:00:00,63.54,,9.78,14.89,24.67,,0.27
2020-10-16 21:00:00,2020-10-16 22:00:00,57.69,,10.05,14.4,24.45,,0.26
2020-10-16 22:00:00,2020-10-16 23:00:00,53.31,,9.88,14.35,24.23,,0.26
2020-10-16 23:00:00,2020-10-17 00:00:00,45.08,,9.89,14.53,24.43,,0.26
2020-10-17 00:00:00,2020-10-17 01:00:00,46.0,,9.92,14.57,24.53,,0.26
2020-10-17 01:00:00,2020-10-17 02:00:00,45.69,,10.0,14.59,24.61,,0.26
2020-10-17 02:00:00,2020-10-17 03:00:00,42.31,,10.0,14.81,24.77,,0.26
2020-10-17 03:00:00,2020-10-17 04:00:00,45.84,,9.95,14.91,24.89,,0.26
2020-10-17 04:00:00,2020-10-17 05:00:00,44.46,,10.15,14.79,24.95,,0.26
2020-10-17 05:00:00,2020-10-17 06:00:00,49.54,,10.13,14.43,24.6,,0.27
2020-10-17 06:00:00,2020-10-17 07:00:00,44.84,,9.93,14.53,24.46,,0.27
2020-10-17 07:00:00,2020-10-17 08:00:00,54.46,,10.09,14.38,24.46,,0.27
2020-10-17 08:00:00,2020-10-17 09:00:00,47.84,,10.09,14.72,24.81,,0.26
2020-10-17 09:00:00,2020-10-17 10:00:00,45.69,,10.01,14.69,24.7,,0.25
2020-10-17 10:00:00,2020-10-17 11:00:00,41.46,,9.83,14.78,24.61,,0.24
2020-10-17 11:00:00,2020-10-17 12:00:00,34.84,,9.69,14.43,24.12,,0.23
2020-10-17 12:00:00,2020-10-17 13:00:00,31.17,,9.92,14.39,24.31,,0.23
2020-10-17 13:00:00,2020-10-17 14:00:00,10.31,24.0,10.45,14.82,25.27,,0.16
2020-10-17 14:00:00,2020-10-17 15:00:00,3.75,25.75,10.15,15.18,25.34,,0.23
2020-10-17 15:00:00,2020-10-17 16:00:00,14.94,44.08,10.23,15.03,25.26,,0.23
2020-10-17 16:00:00,2020-10-17 17:00:00,14.88,34.25,10.55,14.89,25.44,,0.21
2020-10-17 17:00:00,2020-10-17 18:00:00,27.94,39.17,10.52,14.71,25.23,,0.18
2020-10-17 18:00:00,2020-10-17 19:00:00,28.12,65.83,10.61,15.12,25.72,,0.16
2020-10-17 19:00:00,2020-10-17 20:00:00,45.25,95.92,10.32,14.9,25.22,,0.14
2020-10-17 20:00:00,2020-10-17 21:00:00,49.5,84.5,10.49,14.73,25.23,,0.13
2020-10-17 21:00:00,2020-10-17 22:00:00,56.75,89.08,10.53,14.58,25.12,,0.12
2020-10-17 22:00:00,2020-10-17 23:00:00,52.88,79.0,10.37,15.21,25.58,,0.11
2020-10-17 23:00:00,2020-10-18 00:00:00,50.88,78.25,10.32,15.1,25.42,,0.11
2020-10-18 00:00:00,2020-10-18 01:00:00,49.06,67.93,10.17,14.93,25.1,,0.1
2020-10-18 01:00:00,2020-10-18 02:00:00,50.0,68.19,10.45,15.02,25.47,,0.1
2020-10-18 02:00:00,2020-10-18 03:00:00,50.06,85.93,10.43,14.59,25.02,,0.09
2020-10-18 03:00:00,2020-10-18 04:00:00,50.56,83.56,10.48,14.69,25.16,,0.09
2020-10-18 04:00:00,2020-10-18 05:00:00,44.56,63.12,10.42,14.79,25.21,,0.09
2020-10-18 05:00:00,2020-10-18 06:00:00,53.06,80.5,10.52,14.68,25.2,,0.09
2020-10-18 06:00:00,2020-10-18 07:00:00,54.75,88.56,10.3,15.29,25.59,,0.08
2020-10-18 07:00:00,2020-10-18 08:00:00,64.69,96.08,10.45,15.13,25.57,,0.09
2020-10-18 08:00:00,2020-10-18 09:00:00,44.94,83.92,10.37,14.84,25.2,,0.09
2020-10-18 09:00:00,2020-10-18 10:00:00,44.44,71.54,10.48,14.72,25.2,,0.08
2020-10-18 10:00:00,2020-10-18 11:00:00,50.81,78.0,10.53,14.97,25.5,,0.08
2020-10-18 11:00:00,2020-10-18 12:00:00,47.62,77.39,10.35,15.23,25.57,,0.09
2020-10-18 12:00:00,2020-10-18 13:00:00,42.44,70.39,10.35,14.76,25.11,,0.09
2020-10-18 13:00:00,2020-10-18 14:00:00,48.44,73.77,10.46,14.63,25.09,,0.09
2020-10-18 14:00:00,2020-10-18 15:00:00,40.33,59.46,10.31,14.67,24.98,,0.1
2020-10-18 15:00:00,2020-10-18 16:00:00,44.5,64.61,10.39,14.69,25.08,,0.09
2020-10-18 16:00:00,2020-10-18 17:00:00,50.08,60.69,10.33,15.39,25.72,,0.09
2020-10-18 17:00:00,2020-10-18 18:00:00,51.14,71.23,10.33,15.23,25.55,,0.09
2020-10-18 18:00:00,2020-10-18 19:00:00,53.41,99.0,10.46,15.03,25.49,,0.1
2020-10-18 19:00:00,2020-10-18 20:00:00,58.94,110.31,10.42,15.26,25.67,,0.09
2020-10-18 20:00:00,2020-10-18 21:00:00,58.48,102.08,10.37,15.13,25.5,,0.09
2020-10-18 21:00:00,2020-10-18 22:00:00,64.12,101.46,10.46,14.84,25.3,,0.09
2020-10-18 22:00:00,2020-10-18 23:00:00,50.62,82.61,10.3,14.79,25.1,,0.09
2020-10-18 23:00:00,2020-10-19 00:00:00,45.12,77.77,10.44,15.07,25.51,,0.09
2020-10-19 00:00:00,2020-10-19 01:00:00,47.0,75.77,10.43,15.06,25.5,,0.09
2020-10-19 01:00:00,2020-10-19 02:00:00,47.31,87.31,10.45,14.86,25.3,,0.09
2020-10-19 02:00:00,2020-10-19 03:00:00,50.31,111.77,10.47,14.91,25.37,,0.09
2020-10-19 03:00:00,2020-10-19 04:00:00,41.84,72.31,10.45,15.11,25.56,,0.09
2020-10-19 04:00:00,2020-10-19 05:00:00,40.77,65.77,10.44,15.17,25.6,,0.09
2020-10-19 05:00:00,2020-10-19 06:00:00,50.16,85.92,10.28,15.26,25.55,,0.09
2020-10-19 06:00:00,2020-10-19 07:00:00,52.77,75.39,10.22,15.04,25.26,,0.09
2020-10-19 07:00:00,2020-10-19 08:00:00,61.54,105.84,10.3,15.03,25.32,,0.09
2020-10-19 08:00:00,2020-10-19 09:00:00,56.23,125.46,10.4,15.03,25.43,,0.09
2020-10-19 09:00:00,2020-10-19 10:00:00,58.38,94.54,10.45,15.32,25.77,,0.09
2020-10-19 10:00:00,2020-10-19 11:00:00,51.08,89.23,10.26,15.11,25.37,,0.09
2020-10-19 11:00:00,2020-10-19 12:00:00,51.92,91.25,10.54,15.03,25.57,,0.08
2020-10-19 12:00:00,2020-10-19 13:00:00,50.16,81.5,10.51,14.98,25.49,,0.09
2020-10-19 13:00:00,2020-10-19 14:00:00,40.23,64.5,10.32,14.93,25.25,,0.1
2020-10-19 14:00:00,2020-10-19 15:00:00,42.84,59.92,10.42,14.72,25.14,,0.09
2020-10-19 15:00:00,2020-10-19 16:00:00,41.08,69.92,10.35,14.97,25.36,,0.1
2020-10-19 16:00:00,2020-10-19 17:00:00,41.62,69.17,10.43,15.0,25.39,,0.1
2020-10-19 17:00:00,2020-10-19 18:00:00,38.92,81.25,10.4,14.94,25.45,,0.1
2020-10-19 18:00:00,2020-10-19 19:00:00,63.39,197.75,10.54,14.9,25.36,,0.09
2020-10-19 19:00:00,2020-10-19 20:00:00,79.54,232.69,10.38,15.03,25.4,,0.09
2020-10-19 20:00:00,2020-10-19 21:00:00,78.61,165.08,10.38,15.04,25.43,,0.1
2020-10-19 21:00:00,2020-10-19 22:00:00,128.38,242.92,10.47,15.05,25.51,,0.1
2020-10-19 22:00:00,2020-10-19 23:00:00,61.08,121.75,10.47,14.96,25.43,,0.09
2020-10-19 23:00:00,2020-10-20 00:00:00,62.0,128.83,10.26,15.01,25.27,,0.1
2020-10-20 00:00:00,2020-10-20 01:00:00,63.0,118.92,10.33,14.9,25.23,,0.1
2020-10-20 01:00:00,2020-10-20 02:00:00,74.46,148.83,10.56,15.05,25.61,,0.1
2020-10-20 02:00:00,2020-10-20 03:00:00,66.92,123.33,10.48,14.83,25.31,,0.1
2020-10-20 03:00:00,2020-10-20 04:00:00,54.62,106.75,10.33,15.02,25.35,,0.09
2020-10-20 04:00:00,2020-10-20 05:00:00,61.62,126.42,10.56,15.02,25.59,,0.09
2020-10-20 05:00:00,2020-10-20 06:00:00,57.75,129.42,10.43,15.01,25.44,,0.09
2020-10-20 06:00:00,2020-10-20 07:00:00,68.69,113.67,10.48,14.62,25.1,,0.09
2020-10-20 07:00:00,2020-10-20 08:00:00,64.31,133.92,10.44,14.79,25.23,,0.09
2020-10-20 08:00:00,2020-10-20 09:00:00,69.38,155.83,10.44,14.67,25.11,,0.1
2020-10-20 09:00:00,2020-10-20 10:00:00,74.69,163.67,10.46,15.06,25.52,,0.09
2020-10-20 10:00:00,2020-10-20 11:00:00,70.12,149.33,10.44,14.53,24.97,,0.09
2020-10-20 11:00:00,2020-10-20 12:00:00,72.44,154.17,10.52,15.09,25.61,,0.09
2020-10-20 12:00:00,2020-10-20 13:00:00,78.75,166.08,10.36,14.49,24.85,,0.08
2020-10-20 13:00:00,2020-10-20 14:00:00,74.69,155.75,10.52,14.8,25.32,,0.08
2020-10-20 14:00:00,2020-10-20 15:00:00,69.75,151.75,10.59,14.89,25.48,,0.08
2020-10-20 15:00:00,2020-10-20 16:00:00,65.88,137.92,10.42,14.91,25.33,,0.08
2020-10-20 16:00:00,2020-10-20 17:00:00,64.06,137.27,10.46,14.61,25.07,,0.07
2020-10-20 17:00:00,2020-10-20 18:00:00,65.19,142.75,10.67,14.88,25.55,,0.07
2020-10-20 18:00:00,2020-10-20 19:00:00,70.56,174.0,10.4,14.69,25.09,,0.07
2020-10-20 19:00:00,2020-10-20 20:00:00,108.12,245.18,10.42,15.05,25.47,,0.07
2020-10-20 20:00:00,2020-10-20 21:00:00,93.75,190.25,10.51,14.63,25.13,,0.07
2020-10-20 21:00:00,2020-10-20 22:00:00,74.88,148.39,10.41,14.82,25.22,,0.07
2020-10-20 22:00:00,2020-10-20 23:00:00,72.5,139.56,10.43,15.01,25.44,,0.07
2020-10-20 23:00:00,2020-10-21 00:00:00,64.94,131.88,10.48,14.85,25.34,,0.07
2020-10-21 00:00:00,2020-10-21 01:00:00,63.94,116.92,10.19,14.88,25.07,,0.08
2020-10-21 01:00:00,2020-10-21 02:00:00,62.81,136.62,10.43,15.08,25.51,,0.08
2020-10-21 02:00:00,2020-10-21 03:00:00,59.75,114.46,10.46,15.31,25.78,,0.08
2020-10-21 03:00:00,2020-10-21 04:00:00,56.06,96.54,10.43,14.8,25.23,,0.08
2020-10-21 04:00:00,2020-10-21 05:00:00,56.31,102.69,10.31,14.75,25.07,,0.07
2020-10-21 05:00:00,2020-10-21 06:00:00,46.25,99.16,10.51,14.64,25.15,,0.07
2020-10-21 06:00:00,2020-10-21 07:00:00,52.62,108.23,10.49,14.96,25.46,,0.07
2020-10-21 07:00:00,2020-10-21 08:00:00,89.58,190.92,10.31,14.9,25.22,,0.08
2020-10-21 08:00:00,2020-10-21 09:00:00,62.0,138.92,10.43,14.84,25.27,,0.07
2020-10-21 09:00:00,2020-10-21 10:00:00,50.75,102.54,10.53,14.76,25.29,,0.06
2020-10-21 10:00:00,2020-10-21 11:00:00,47.55,107.92,10.42,14.7,25.11,,0.05
2020-10-21 11:00:00,2020-10-21 12:00:00,41.66,95.69,10.27,14.79,25.06,,0.02
2020-10-21 12:00:00,2020-10-21 13:00:00,36.19,91.0,10.38,15.02,25.4,,0.01
2020-10-21 13:00:00,2020-10-21 14:00:00,23.94,78.69,10.38,14.71,25.09,,0.01
2020-10-21 14:00:00,2020-10-21 15:00:00,22.75,75.0,10.41,14.92,25.33,,0.01
2020-10-21 15:00:00,2020-10-21 16:00:00,19.19,74.39,10.43,15.07,25.51,,0.02
2020-10-21 16:00:00,2020-10-21 17:00:00,22.06,67.84,10.45,15.17,25.62,,0.04
2020-10-21 17:00:00,2020-10-21 18:00:00,24.31,80.84,10.46,14.76,25.22,,0.06
2020-10-21 18:00:00,2020-10-21 19:00:00,49.08,123.23,10.54,15.29,25.84,,0.07
2020-10-21 19:00:00,2020-10-21 20:00:00,107.23,217.0,10.36,14.87,25.22,,0.09
2020-10-21 20:00:00,2020-10-21 21:00:00,73.39,155.62,10.33,15.01,25.34,,0.1
2020-10-21 21:00:00,2020-10-21 22:00:00,64.84,138.77,10.48,14.92,25.39,,0.09
2020-10-21 22:00:00,2020-10-21 23:00:00,50.31,133.84,10.28,15.07,25.35,,0.09
2020-10-21 23:00:00,2020-10-22 00:00:00,42.92,109.77,10.5,14.93,25.43,,0.1
2020-10-22 00:00:00,2020-10-22 01:00:00,54.16,134.0,10.4,15.11,25.51,,0.1
2020-10-22 01:00:00,2020-10-22 02:00:00,56.0,169.92,10.41,14.72,25.13,,0.11
2020-10-22 02:00:00,2020-10-22 03:00:00,,,10.66,14.84,25.5,,0.09
2020-10-22 03:00:00,2020-10-22 04:00:00,,,10.4,15.12,25.51,,0.08
2020-10-22 04:00:00,2020-10-22 05:00:00,,,10.29,15.36,25.64,,0.08
2020-10-22 05:00:00,2020-10-22 06:00:00,,,10.51,15.18,25.69,,0.08
2020-10-22 06:00:00,2020-10-22 07:00:00,,,10.43,15.09,25.52,,0.08
2020-10-22 07:00:00,2020-10-22 08:00:00,,,10.34,14.88,25.21,,0.08
2020-10-22 08:00:00,2020-10-22 09:00:00,,,10.49,14.45,24.94,,0.08
2020-10-22 09:00:00,2020-10-22 10:00:00,,,10.45,14.78,25.23,,0.08
2020-10-22 10:00:00,2020-10-22 11:00:00,,,10.56,15.21,25.76,,0.07
2020-10-22 11:00:00,2020-10-22 12:00:00,,,10.4,15.05,25.46,,0.07
2020-10-22 12:00:00,2020-10-22 13:00:00,,,10.31,14.74,25.05,,0.06
2020-10-22 13:00:00,2020-10-22 14:00:00,,,10.48,14.69,25.18,,0.06
2020-10-22 14:00:00,2020-10-22 15:00:00,,,10.41,14.56,24.97,,0.05
2020-10-22 15:00:00,2020-10-22 16:00:00,22.0,107.33,10.43,14.65,25.08,,0.05
2020-10-22 16:00:00,2020-10-22 17:00:00,22.92,79.75,10.38,15.04,25.42,,0.06
2020-10-22 17:00:00,2020-10-22 18:00:00,35.62,103.17,10.37,15.02,25.39,,0.08
2020-10-22 18:00:00,2020-10-22 19:00:00,55.84,153.58,10.52,15.01,25.5,,0.09
2020-10-22 19:00:00,2020-10-22 20:00:00,65.46,200.5,10.37,14.86,25.3,,0.09
2020-10-22 20:00:00,2020-10-22 21:00:00,59.0,158.83,10.36,15.88,26.2,,0.09
2020-10-22 21:00:00,2020-10-22 22:00:00,58.46,124.58,10.4,15.25,25.64,,0.08
2020-10-22 22:00:00,2020-10-22 23:00:00,52.83,131.42,10.29,15.01,25.31,,0.09
2020-10-22 23:00:00,2020-10-23 00:00:00,61.5,136.5,10.46,15.44,25.9,,0.1
2020-10-23 00:00:00,2020-10-23 01:00:00,55.77,138.42,10.34,14.53,24.87,,0.1
2020-10-23 01:00:00,2020-10-23 02:00:00,52.33,98.5,10.45,14.81,25.26,,0.1
2020-10-23 02:00:00,2020-10-23 03:00:00,45.42,93.25,10.53,15.09,25.62,,0.09
2020-10-23 03:00:00,2020-10-23 04:00:00,50.25,95.5,10.32,15.09,25.41,,0.09
2020-10-23 04:00:00,2020-10-23 05:00:00,53.08,89.75,10.43,14.96,25.39,,0.08
2020-10-23 05:00:00,2020-10-23 06:00:00,53.83,87.58,10.5,15.07,25.57,,0.08
2020-10-23 06:00:00,2020-10-23 07:00:00,51.66,94.31,10.43,14.91,25.35,,0.08
2020-10-23 07:00:00,2020-10-23 08:00:00,49.06,111.58,10.46,14.72,25.19,,0.09
2020-10-23 08:00:00,2020-10-23 09:00:00,79.38,227.52,10.56,15.0,25.56,,0.1
2020-10-23 09:00:00,2020-10-23 10:00:00,70.12,148.64,10.42,14.66,25.08,,0.1
2020-10-23 10:00:00,2020-10-23 11:00:00,71.06,170.0,10.51,15.03,25.54,,0.11
2020-10-23 11:00:00,2020-10-23 12:00:00,56.56,118.67,10.54,15.03,25.57,,0.11
2020-10-23 12:00:00,2020-10-23 13:00:00,49.12,102.75,10.4,15.04,25.44,,0.09
2020-10-23 13:00:00,2020-10-23 14:00:00,35.88,87.0,10.5,14.82,25.32,,0.09
2020-10-23 14:00:00,2020-10-23 15:00:00,33.25,66.11,10.3,14.87,25.17,,0.07
2020-10-23 15:00:00,2020-10-23 16:00:00,22.56,55.06,10.47,15.21,25.68,,0.06
2020-10-23 16:00:00,2020-10-23 17:00:00,31.62,71.69,10.41,14.89,25.3,,0.08
2020-10-23 17:00:00,2020-10-23 18:00:00,42.88,97.31,10.48,15.06,25.54,,0.09
2020-10-23 18:00:00,2020-10-23 19:00:00,71.5,275.92,10.64,14.96,25.59,,0.08
2020-10-23 19:00:00,2020-10-23 20:00:00,76.88,206.69,10.39,14.71,25.11,,0.07
2020-10-23 20:00:00,2020-10-23 21:00:00,45.62,113.54,10.41,14.68,25.1,,0.07
2020-10-23 21:00:00,2020-10-23 22:00:00,54.69,187.69,10.45,14.72,25.17,,0.08
2020-10-23 22:00:00,2020-10-23 23:00:00,50.56,136.84,10.43,14.83,25.26,,0.08
2020-10-23 23:00:00,2020-10-24 00:00:00,58.69,146.77,10.52,15.3,25.83,,0.09
2020-10-24 00:00:00,2020-10-24 01:00:00,53.75,143.0,10.48,15.02,25.51,,0.09
2020-10-24 01:00:00,2020-10-24 02:00:00,50.33,128.16,10.46,14.96,25.42,,0.09
2020-10-24 02:00:00,2020-10-24 03:00:00,43.42,94.39,10.4,14.84,25.24,,0.09
2020-10-24 03:00:00,2020-10-24 04:00:00,48.41,99.0,10.55,14.89,25.45,,0.09
2020-10-24 04:00:00,2020-10-24 05:00:00,53.93,98.31,10.46,15.15,25.61,,0.09
2020-10-24 05:00:00,2020-10-24 06:00:00,53.0,91.16,10.46,14.69,25.15,,0.09
2020-10-24 06:00:00,2020-10-24 07:00:00,53.95,107.92,10.41,14.87,25.27,,0.09
2020-10-24 07:00:00,2020-10-24 08:00:00,68.62,151.31,10.47,15.04,25.51,,0.09
2020-10-24 08:00:00,2020-10-24 09:00:00,91.38,240.46,10.47,15.09,25.56,,0.11
2020-10-24 09:00:00,2020-10-24 10:00:00,66.06,114.0,10.49,14.83,25.32,,0.11
2020-10-24 10:00:00,2020-10-24 11:00:00,51.25,111.31,10.54,14.57,25.12,,0.11
2020-10-24 11:00:00,2020-10-24 12:00:00,40.08,78.54,10.44,15.23,25.68,,0.1
2020-10-24 12:00:00,2020-10-24 13:00:00,40.62,73.0,10.41,15.54,25.96,,0.09
2020-10-24 13:00:00,2020-10-24 14:00:00,35.62,73.0,10.38,15.11,25.49,,0.09
2020-10-24 14:00:00,2020-10-24 15:00:00,31.23,72.16,10.31,15.02,25.33,,0.07
2020-10-24 15:00:00,2020-10-24 16:00:00,34.08,62.69,10.39,15.06,25.45,,0.08
2020-10-24 16:00:00,2020-10-24 17:00:00,35.16,71.46,10.38,15.08,25.45,,0.09
2020-10-24 17:00:00,2020-10-24 18:00:00,38.23,85.54,10.47,15.13,25.6,,0.1
2020-10-24 18:00:00,2020-10-24 19:00:00,54.54,189.08,10.54,14.78,25.32,,0.09
2020-10-24 19:00:00,2020-10-24 20:00:00,71.46,197.77,10.33,14.92,25.25,,0.09
2020-10-24 20:00:00,2020-10-24 21:00:00,53.16,145.84,10.35,14.79,25.14,,0.09
2020-10-24 21:00:00,2020-10-24 22:00:00,55.16,130.58,10.28,14.82,25.09,,0.09
2020-10-24 22:00:00,2020-10-24 23:00:00,56.54,114.83,10.53,14.8,25.33,,0.09
2020-10-24 23:00:00,2020-10-25 00:00:00,51.55,116.73,10.38,15.04,25.41,,0.09
2020-10-25 00:00:00,2020-10-25 01:00:00,56.62,150.84,10.44,14.56,25.0,,0.09
2020-10-25 01:00:00,2020-10-25 02:00:00,51.23,112.33,10.4,14.86,25.27,,0.09
2020-10-25 02:00:00,2020-10-25 03:00:00,42.08,103.5,10.46,14.85,25.31,,0.09
