From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-06 11:00:00,2022-08-06 12:00:00,28.0,64.75,0.55,8.65,5.05,44.62,1.1,2.51,,0.1,0.2,0.65,1.45,,65.5,0.4,118.25,125.5,,0.65,28.85,0.0
2022-08-06 12:00:00,2022-08-06 13:00:00,28.25,64.0,0.77,8.77,5.12,41.95,1.2,2.49,,0.1,0.2,0.5,1.23,,65.0,0.4,20.75,119.25,,0.6,29.45,0.0
2022-08-06 13:00:00,2022-08-06 14:00:00,28.0,62.25,0.33,8.9,4.85,44.17,1.02,2.47,,0.1,0.12,0.45,1.12,,67.25,0.43,39.0,92.5,,0.53,29.7,0.0
2022-08-06 14:00:00,2022-08-06 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-06 15:00:00,2022-08-06 16:00:00,,,,8.65,4.17,54.37,1.3,2.74,,0.0,0.13,0.33,0.87,,81.0,0.35,112.0,37.25,,0.4,27.88,0.0
2022-08-06 16:00:00,2022-08-06 17:00:00,10.0,54.0,,9.3,4.82,56.48,1.22,2.69,,0.03,0.22,0.5,1.23,,84.0,0.4,38.5,13.75,,0.62,23.25,0.0
2022-08-06 17:00:00,2022-08-06 18:00:00,17.0,49.5,0.2,11.93,5.05,55.63,1.2,2.67,,0.05,0.2,0.45,1.15,,83.0,0.43,193.0,9.0,,0.55,21.5,0.0
2022-08-06 18:00:00,2022-08-06 19:00:00,,,1.62,20.27,12.12,49.2,1.4,2.49,,0.08,0.45,0.4,1.02,,77.25,0.68,261.75,6.75,,0.52,20.82,0.0
2022-08-06 19:00:00,2022-08-06 20:00:00,10.0,46.0,0.83,21.8,12.25,48.05,1.45,2.04,,0.1,0.48,0.53,1.45,,85.0,0.38,175.25,6.5,,0.67,19.45,0.0
2022-08-06 20:00:00,2022-08-06 21:00:00,11.75,30.5,0.73,17.85,10.1,49.62,1.38,1.85,22.0,0.1,0.23,0.47,1.12,,87.5,0.17,22.5,6.25,,0.6,19.08,0.0
2022-08-06 21:00:00,2022-08-06 22:00:00,13.5,37.5,0.72,14.32,8.22,49.25,1.38,1.76,13.7,0.1,0.3,0.5,1.18,,90.0,0.25,40.25,6.25,,0.6,19.0,0.0
2022-08-06 22:00:00,2022-08-06 23:00:00,20.75,40.75,0.53,12.2,6.8,50.7,1.35,,13.55,0.1,0.3,0.47,1.12,,92.25,0.25,114.5,6.0,,0.6,18.88,0.0
2022-08-06 23:00:00,2022-08-07 00:00:00,27.25,42.0,0.38,12.95,7.22,51.7,1.4,,12.5,0.1,0.35,0.5,1.18,,93.75,0.3,47.25,6.25,,0.62,18.75,0.0
2022-08-07 00:00:00,2022-08-07 01:00:00,25.5,49.75,0.5,13.45,7.58,51.15,1.33,,13.88,0.1,0.4,0.5,1.17,,92.75,0.38,45.75,6.5,,0.65,19.05,0.0
2022-08-07 01:00:00,2022-08-07 02:00:00,25.75,49.25,0.6,11.25,6.45,50.97,1.28,,12.8,0.1,0.3,0.43,1.1,,92.0,0.33,40.25,6.75,,0.53,18.83,0.0
2022-08-07 02:00:00,2022-08-07 03:00:00,21.0,42.0,0.75,11.1,6.5,50.75,1.25,,13.25,0.1,0.28,0.4,1.08,,92.5,0.38,46.5,6.0,,0.5,18.35,0.0
2022-08-07 03:00:00,2022-08-07 04:00:00,14.0,30.5,0.55,10.02,5.77,49.98,1.23,,11.95,0.1,0.25,0.43,1.05,,93.5,0.4,47.0,6.25,,0.5,18.1,0.0
2022-08-07 04:00:00,2022-08-07 05:00:00,15.5,29.0,0.43,10.0,5.6,49.72,1.2,,12.7,0.1,0.28,0.47,1.08,,94.5,0.4,47.75,6.5,,0.5,17.95,0.0
2022-08-07 05:00:00,2022-08-07 06:00:00,16.0,33.25,0.53,10.43,5.82,49.67,1.23,,14.62,0.1,0.3,0.4,1.12,,95.0,0.33,41.25,10.25,,0.58,17.77,0.0
2022-08-07 06:00:00,2022-08-07 07:00:00,16.0,43.5,0.47,11.3,6.28,49.98,1.23,,12.88,0.1,0.3,0.43,1.12,,92.5,0.38,53.5,16.75,,0.6,18.73,0.0
2022-08-07 07:00:00,2022-08-07 08:00:00,16.0,37.25,0.78,9.93,5.88,49.9,1.23,,12.13,0.1,0.28,0.4,1.08,,84.25,0.53,46.0,32.25,,0.5,21.32,0.0
2022-08-07 08:00:00,2022-08-07 09:00:00,20.0,39.5,0.5,9.65,5.55,51.35,1.2,,17.65,0.1,0.25,0.4,1.1,,80.5,0.55,46.25,77.25,,0.5,22.75,0.0
2022-08-07 09:00:00,2022-08-07 10:00:00,,,0.6,8.1,4.8,48.3,1.35,2.49,18.2,0.08,0.17,0.33,0.88,,74.5,0.6,47.0,132.0,,0.4,24.95,0.0
2022-08-07 10:00:00,2022-08-07 11:00:00,17.0,43.0,0.48,7.93,4.58,44.25,1.4,2.49,17.18,0.03,0.25,0.43,1.15,,71.75,0.55,38.0,129.0,,0.55,25.68,0.0
2022-08-07 11:00:00,2022-08-07 12:00:00,11.75,44.75,0.63,7.98,4.65,39.0,1.4,2.47,15.93,0.03,0.22,0.53,1.3,,67.5,0.6,39.5,158.75,,0.62,28.02,0.0
2022-08-07 12:00:00,2022-08-07 13:00:00,13.5,36.25,0.55,6.47,3.9,36.25,1.32,2.47,17.73,0.0,0.2,0.53,1.42,,74.0,0.58,34.25,134.5,,0.68,28.6,0.0
2022-08-07 13:00:00,2022-08-07 14:00:00,14.0,35.0,0.6,7.38,4.38,38.22,1.3,2.48,15.05,0.0,0.1,0.45,1.18,,67.75,0.47,30.0,91.25,,0.55,28.23,0.0
2022-08-07 14:00:00,2022-08-07 15:00:00,18.25,43.75,0.25,7.35,4.1,40.02,1.3,2.48,16.7,0.0,0.1,0.4,1.08,,71.25,0.57,34.0,83.25,,0.5,28.75,0.0
2022-08-07 15:00:00,2022-08-07 16:00:00,17.5,45.0,0.3,6.8,3.73,42.92,1.3,2.51,15.2,0.0,0.1,0.4,1.08,,74.0,0.35,39.5,21.0,,0.5,26.4,0.0
2022-08-07 16:00:00,2022-08-07 17:00:00,10.5,34.5,1.2,8.2,5.35,44.65,1.35,2.52,16.75,0.0,0.1,0.4,1.1,,74.0,0.5,194.0,11.5,,0.5,25.05,0.0
2022-08-07 17:00:00,2022-08-07 18:00:00,,,,,,,,,24.7,,,,,,79.0,0.4,274.0,8.0,,,23.6,0.0
2022-08-07 18:00:00,2022-08-07 19:00:00,,,0.6,16.97,6.07,47.93,1.2,,21.5,0.0,0.2,0.2,0.6,,83.25,0.22,19.67,7.5,,0.2,22.45,0.0
2022-08-07 19:00:00,2022-08-07 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-08-07 20:00:00,2022-08-07 21:00:00,,,,,,,,,24.5,,,,,,87.0,0.2,48.0,6.0,,,21.5,0.0
2022-08-07 21:00:00,2022-08-07 22:00:00,,,1.27,11.15,6.43,55.4,1.37,2.94,10.9,0.08,0.22,0.38,1.0,,86.25,0.3,33.5,6.25,,0.5,21.15,0.0
2022-08-07 22:00:00,2022-08-07 23:00:00,4.0,27.0,0.3,9.9,5.18,52.17,1.25,2.08,10.6,0.03,0.22,0.45,1.23,,85.25,0.33,47.5,6.0,,0.55,20.53,0.0
2022-08-07 23:00:00,2022-08-08 00:00:00,12.5,23.5,,8.7,4.6,49.92,1.27,2.08,15.1,0.0,0.2,0.4,1.1,,82.25,0.7,105.5,6.25,,0.53,20.85,0.0
2022-08-08 00:00:00,2022-08-08 01:00:00,10.75,27.5,0.37,7.95,4.45,47.07,1.37,,12.55,0.0,0.2,0.4,1.05,,84.25,0.2,51.75,6.25,,0.5,19.45,0.0
2022-08-08 01:00:00,2022-08-08 02:00:00,9.25,21.0,0.3,6.9,3.58,46.17,1.4,,12.08,0.0,0.2,0.4,1.0,,86.0,0.35,31.0,6.0,,0.5,18.65,0.0
2022-08-08 02:00:00,2022-08-08 03:00:00,7.25,16.5,0.2,8.45,4.58,46.1,1.45,,14.25,0.0,0.2,0.4,1.0,,89.25,0.33,46.75,6.0,,0.47,18.15,0.0
2022-08-08 03:00:00,2022-08-08 04:00:00,7.75,17.75,0.47,10.48,5.97,45.25,1.4,,13.7,0.0,0.2,0.4,1.02,,90.5,0.27,43.75,6.0,,0.5,17.73,0.0
2022-08-08 04:00:00,2022-08-08 05:00:00,8.75,20.75,0.5,10.0,5.75,45.12,1.4,,13.28,0.0,0.2,0.4,1.0,,89.25,0.3,55.5,6.0,,0.47,17.52,0.0
2022-08-08 05:00:00,2022-08-08 06:00:00,9.0,24.5,0.95,12.18,7.28,45.53,1.42,,13.6,0.08,0.2,0.4,1.0,,87.25,0.25,41.75,8.0,,0.5,17.9,0.0
2022-08-08 06:00:00,2022-08-08 07:00:00,9.75,30.25,1.02,12.6,7.5,46.23,1.4,,14.58,0.1,0.28,0.4,1.05,,87.75,0.32,49.5,15.0,,0.5,18.62,0.0
2022-08-08 07:00:00,2022-08-08 08:00:00,13.5,36.25,1.03,11.8,7.1,46.73,1.35,,12.73,0.1,0.3,0.4,1.0,,84.0,0.4,39.25,29.25,,0.5,21.25,0.0
2022-08-08 08:00:00,2022-08-08 09:00:00,15.75,40.5,0.97,9.37,5.8,48.7,1.33,,16.0,0.1,0.25,0.4,1.0,,78.0,0.62,55.0,83.75,,0.5,23.32,0.0
2022-08-08 09:00:00,2022-08-08 10:00:00,7.5,32.25,1.3,8.65,5.65,45.85,1.4,,17.82,0.03,0.2,0.4,1.05,,72.75,0.73,40.75,134.25,,0.5,24.82,0.0
2022-08-08 10:00:00,2022-08-08 11:00:00,4.25,31.75,0.63,7.75,4.5,42.45,1.33,,16.48,0.0,0.2,0.45,1.15,,67.75,0.78,37.0,151.5,,0.55,26.35,0.0
2022-08-08 11:00:00,2022-08-08 12:00:00,4.0,26.0,0.5,6.9,4.1,40.67,1.38,1.92,14.43,0.0,0.18,0.4,1.17,,64.75,0.72,36.5,139.75,,0.53,27.35,0.0
2022-08-08 12:00:00,2022-08-08 13:00:00,3.0,22.25,1.02,6.35,4.22,39.42,1.2,1.86,13.73,0.0,0.12,0.35,0.97,,63.5,0.62,28.5,156.0,,0.43,29.03,0.0
2022-08-08 13:00:00,2022-08-08 14:00:00,3.0,23.0,0.45,5.8,3.42,34.7,1.15,1.83,14.27,0.0,0.1,0.33,0.93,,60.0,0.68,44.0,130.75,,0.38,30.2,0.0
2022-08-08 14:00:00,2022-08-08 15:00:00,10.75,34.25,0.1,6.62,3.5,40.3,1.27,1.91,18.55,0.0,0.1,0.45,0.57,,57.75,0.65,45.5,84.25,,0.3,29.77,0.0
2022-08-08 15:00:00,2022-08-08 16:00:00,7.75,32.5,0.55,6.82,4.07,44.55,1.3,1.92,11.73,0.0,0.12,0.3,0.7,,59.5,0.65,65.75,47.25,,0.3,28.4,0.0
2022-08-08 16:00:00,2022-08-08 17:00:00,6.0,34.33,0.8,8.13,4.97,49.3,1.27,1.98,13.2,0.0,0.37,0.33,0.83,,62.67,0.57,76.33,54.67,,0.33,28.57,0.0
2022-08-08 17:00:00,2022-08-08 18:00:00,,,,5.0,3.8,49.65,,,23.3,0.0,0.1,0.1,0.3,,96.5,0.45,35.0,5.5,,0.1,15.0,0.1
2022-08-08 18:00:00,2022-08-08 19:00:00,,,0.27,9.0,4.88,50.65,1.4,2.24,13.42,0.0,0.2,0.3,0.83,,98.0,0.2,18.0,5.75,,0.3,15.12,0.05
2022-08-08 19:00:00,2022-08-08 20:00:00,,15.0,0.35,12.38,6.88,53.1,1.32,2.25,13.88,0.1,0.3,0.38,0.97,,,0.28,27.75,5.0,,0.4,15.25,0.0
2022-08-08 20:00:00,2022-08-08 21:00:00,14.0,22.0,0.8,14.65,8.43,54.35,1.33,2.23,12.93,0.15,0.4,0.43,1.0,,,0.32,39.5,4.5,,0.47,15.33,0.0
2022-08-08 21:00:00,2022-08-08 22:00:00,16.5,32.5,0.5,10.82,6.18,54.07,1.4,2.06,14.53,0.1,0.27,0.4,0.97,,,0.4,43.25,4.0,,0.4,15.7,0.0
2022-08-08 22:00:00,2022-08-08 23:00:00,12.0,28.0,0.4,8.45,4.55,53.73,1.35,1.98,12.9,0.08,0.2,0.4,0.97,,,0.3,39.75,4.5,,0.38,15.25,0.0
2022-08-08 23:00:00,2022-08-09 00:00:00,8.25,18.25,0.92,8.1,5.05,53.6,1.33,2.08,13.27,0.0,0.2,0.33,0.92,,,0.2,30.25,5.0,,0.35,14.9,0.0
2022-08-09 00:00:00,2022-08-09 01:00:00,7.25,25.5,0.83,7.97,4.9,53.8,1.28,2.35,14.58,0.0,0.2,0.3,0.92,,,0.28,39.5,4.25,,0.3,15.25,0.0
2022-08-09 01:00:00,2022-08-09 02:00:00,5.25,26.0,0.35,7.38,4.22,54.35,1.2,2.35,14.88,0.0,0.2,0.38,0.95,,,0.25,51.75,4.0,,0.35,15.72,0.0
2022-08-09 02:00:00,2022-08-09 03:00:00,4.25,19.0,0.38,7.05,4.05,53.6,1.18,2.33,13.82,0.0,0.2,0.4,0.95,,99.0,0.5,40.75,5.0,,0.3,15.62,0.0
2022-08-09 03:00:00,2022-08-09 04:00:00,4.0,25.0,0.33,7.53,4.22,53.03,1.27,2.34,14.77,0.0,0.2,0.35,0.95,,,0.45,35.5,4.5,,0.3,15.38,0.0
2022-08-09 04:00:00,2022-08-09 05:00:00,6.5,30.25,0.5,7.02,4.12,53.0,1.15,2.33,13.85,0.05,0.2,0.4,0.92,,97.5,0.55,32.75,4.75,,0.35,15.2,0.0
2022-08-09 05:00:00,2022-08-09 06:00:00,7.0,25.75,0.53,8.0,4.67,53.05,1.23,2.33,13.68,0.0,0.2,0.4,0.95,,97.0,0.4,25.0,12.75,,0.3,15.35,0.0
2022-08-09 06:00:00,2022-08-09 07:00:00,7.0,32.75,0.47,9.67,5.5,52.4,1.27,2.4,15.1,0.1,0.3,0.4,0.92,,94.5,0.62,36.25,33.25,,0.4,16.2,0.0
2022-08-09 07:00:00,2022-08-09 08:00:00,12.0,27.0,1.05,9.48,5.88,52.6,1.28,2.4,14.07,0.1,0.3,0.4,0.9,,90.5,0.65,41.5,39.25,,0.4,17.35,0.0
2022-08-09 08:00:00,2022-08-09 09:00:00,13.75,27.0,1.13,9.0,5.7,54.4,1.27,2.34,23.05,0.08,0.27,0.35,0.9,,83.75,0.8,40.0,83.0,,0.35,19.65,0.0
2022-08-09 09:00:00,2022-08-09 10:00:00,10.75,24.25,0.75,8.55,5.1,51.85,1.5,2.29,19.1,0.0,0.22,0.38,0.97,,78.0,0.93,51.25,97.25,,0.38,20.82,0.0
2022-08-09 10:00:00,2022-08-09 11:00:00,7.5,21.25,0.48,7.62,4.45,44.65,1.32,2.3,18.8,0.0,0.2,0.4,1.07,,72.25,0.9,42.0,117.25,,0.43,23.1,0.0
2022-08-09 11:00:00,2022-08-09 12:00:00,4.5,23.5,0.5,6.9,3.83,40.58,1.28,2.33,18.27,0.4,0.1,0.4,0.97,,71.75,0.93,36.75,122.5,,0.38,23.23,0.0
2022-08-09 12:00:00,2022-08-09 13:00:00,4.0,31.0,0.75,6.82,4.25,39.5,1.23,2.36,17.9,0.9,0.15,0.4,0.97,,73.0,0.85,40.75,81.0,,0.38,22.7,0.0
2022-08-09 13:00:00,2022-08-09 14:00:00,7.5,33.5,0.9,7.07,4.65,41.9,1.25,2.37,20.8,1.03,0.15,0.35,1.0,,70.33,1.0,36.0,132.0,,0.35,24.23,0.0
2022-08-09 14:00:00,2022-08-09 15:00:00,,,0.77,7.45,4.6,43.3,1.33,2.62,17.85,0.85,0.08,0.25,0.78,,68.75,1.0,33.0,96.75,,0.25,24.52,0.0
2022-08-09 15:00:00,2022-08-09 16:00:00,8.0,42.0,0.27,7.48,4.12,46.48,1.3,2.66,18.75,0.92,0.1,0.38,1.0,,69.0,0.88,32.25,48.0,,0.33,24.1,0.0
2022-08-09 16:00:00,2022-08-09 17:00:00,8.75,42.75,0.33,6.82,3.9,48.22,1.28,2.69,19.1,0.95,0.1,0.4,1.0,,68.75,0.82,42.25,13.25,,0.38,23.27,0.0
2022-08-09 17:00:00,2022-08-09 18:00:00,7.25,38.0,0.38,8.68,4.9,48.85,1.23,2.7,18.93,0.9,0.17,0.4,1.0,,70.0,1.02,66.25,11.25,,0.4,21.95,0.0
2022-08-09 18:00:00,2022-08-09 19:00:00,6.25,29.25,0.5,8.0,4.65,49.28,1.23,2.73,19.48,0.95,0.2,0.4,1.0,,74.25,0.68,37.0,5.0,,0.4,20.67,0.0
2022-08-09 19:00:00,2022-08-09 20:00:00,8.5,29.75,0.65,7.4,4.5,50.12,1.27,2.7,19.23,0.95,0.2,0.4,1.0,,72.75,0.75,45.5,4.75,,0.4,20.48,0.0
2022-08-09 20:00:00,2022-08-09 21:00:00,5.75,29.25,0.65,6.67,4.08,50.23,1.27,2.69,19.75,1.0,0.2,0.4,0.95,,74.5,0.85,43.75,4.5,,0.38,19.93,0.0
2022-08-09 21:00:00,2022-08-09 22:00:00,4.25,32.5,0.85,6.17,3.98,50.5,1.25,2.68,20.7,1.02,0.2,0.33,0.92,,73.75,0.95,49.5,5.0,,0.3,19.62,0.0
2022-08-09 22:00:00,2022-08-09 23:00:00,3.25,27.0,0.65,7.08,4.25,50.75,1.27,2.69,18.9,0.92,0.2,0.3,0.9,,77.25,0.55,47.0,5.0,,0.3,18.65,0.0
2022-08-09 23:00:00,2022-08-10 00:00:00,2.25,19.0,0.2,8.18,4.47,50.88,1.27,2.58,19.53,0.97,0.2,0.3,0.9,,81.25,0.55,42.25,4.5,,0.3,17.9,0.0
2022-08-10 00:00:00,2022-08-10 01:00:00,7.25,33.5,0.55,7.07,4.2,51.27,1.2,2.29,20.3,1.0,0.2,0.3,0.9,,78.5,0.77,44.5,4.75,,0.3,18.48,0.0
2022-08-10 01:00:00,2022-08-10 02:00:00,6.25,24.75,0.65,9.53,5.6,51.22,1.2,2.29,20.22,0.97,0.2,0.3,0.92,,79.25,0.88,46.75,4.5,,0.3,17.98,0.0
2022-08-10 02:00:00,2022-08-10 03:00:00,5.25,23.75,0.33,9.25,5.1,50.97,1.22,2.28,21.05,1.05,0.2,0.3,0.9,,80.75,0.8,38.75,4.0,,0.3,17.12,0.0
2022-08-10 03:00:00,2022-08-10 04:00:00,3.25,18.75,0.4,7.4,4.12,51.2,1.2,2.27,20.6,1.02,0.2,0.3,0.9,,81.75,0.77,41.0,4.75,,0.3,16.68,0.0
2022-08-10 04:00:00,2022-08-10 05:00:00,1.25,18.0,0.75,8.12,4.95,51.1,1.28,2.27,19.93,0.97,0.2,0.3,0.88,,81.75,0.82,38.0,4.75,,0.3,16.62,0.0
2022-08-10 05:00:00,2022-08-10 06:00:00,4.5,16.25,0.4,7.62,4.22,50.25,1.2,2.27,20.45,1.0,0.2,0.3,0.88,,82.5,0.6,40.25,7.5,,0.3,16.3,0.0
2022-08-10 06:00:00,2022-08-10 07:00:00,3.25,16.75,0.43,8.73,4.9,49.6,1.23,2.3,20.45,1.0,0.2,0.3,0.9,,82.25,0.75,43.25,14.0,,0.3,17.07,0.0
2022-08-10 07:00:00,2022-08-10 08:00:00,,18.75,0.68,8.73,5.18,50.0,1.3,2.3,20.67,1.0,0.2,0.3,0.88,,79.25,1.0,39.25,25.25,,0.3,18.75,0.0
2022-08-10 08:00:00,2022-08-10 09:00:00,,25.0,1.13,8.6,5.47,50.8,1.2,2.31,20.1,1.0,0.2,0.3,0.88,,79.25,0.97,41.75,54.0,,0.3,18.78,0.0
2022-08-10 09:00:00,2022-08-10 10:00:00,2.0,24.25,1.2,9.6,6.05,51.15,1.35,2.31,20.52,1.02,0.2,0.3,0.9,,80.25,1.0,50.0,68.75,,0.3,19.08,0.0
2022-08-10 10:00:00,2022-08-10 11:00:00,1.0,22.25,0.87,9.43,5.7,45.0,1.3,2.33,20.18,1.0,0.23,0.3,0.88,,77.25,0.95,46.25,109.5,,0.3,20.73,0.0
2022-08-10 11:00:00,2022-08-10 12:00:00,5.25,28.0,,,,,,,19.6,1.0,0.22,0.3,0.73,,75.75,0.97,40.0,59.5,,0.3,20.68,0.0
2022-08-10 12:00:00,2022-08-10 13:00:00,6.0,23.75,0.6,11.2,6.4,38.5,,2.69,16.67,0.82,0.18,0.3,0.73,,78.75,0.82,45.0,46.25,,0.3,20.08,0.0
2022-08-10 13:00:00,2022-08-10 14:00:00,6.0,14.25,0.47,10.47,5.95,30.75,3.3,2.37,17.38,0.85,0.2,0.3,0.7,,76.25,0.85,44.0,76.75,,0.3,21.43,0.0
2022-08-10 14:00:00,2022-08-10 15:00:00,7.0,25.33,0.7,10.17,5.93,29.93,1.13,2.36,20.97,1.0,0.2,0.3,0.7,,76.33,0.8,36.0,49.0,,0.3,20.93,0.0
2022-08-10 15:00:00,2022-08-10 16:00:00,,,,,,,,,,,,,,,80.0,0.8,39.0,30.0,,,19.2,0.0
2022-08-10 16:00:00,2022-08-10 17:00:00,,,,9.3,2.4,,,,23.9,1.15,0.05,0.15,0.4,,82.5,0.65,47.5,44.5,,0.15,19.1,0.0
2022-08-10 17:00:00,2022-08-10 18:00:00,,,1.0,10.43,6.0,22.35,,2.98,19.53,0.93,0.1,0.15,0.45,,78.0,0.7,43.33,7.67,,0.15,20.07,0.0
2022-08-10 18:00:00,2022-08-10 19:00:00,,,0.4,10.83,5.92,15.72,,2.14,20.05,1.0,0.2,0.45,0.63,,79.25,0.62,45.0,4.5,,0.3,19.55,0.0
2022-08-10 19:00:00,2022-08-10 20:00:00,11.0,37.0,0.3,10.6,5.72,17.98,,2.25,20.07,0.97,0.2,0.33,0.85,,79.5,0.68,43.0,4.75,,0.38,19.45,0.0
2022-08-10 20:00:00,2022-08-10 21:00:00,9.25,34.5,0.1,8.23,4.22,20.4,,2.5,20.25,1.0,0.2,0.3,0.88,,78.0,0.72,41.75,4.75,,0.3,19.33,0.0
2022-08-10 21:00:00,2022-08-10 22:00:00,8.25,30.5,0.17,6.95,3.8,21.68,,2.61,20.98,1.02,0.2,0.3,0.82,,81.75,0.92,77.0,4.5,,0.33,17.77,0.0
2022-08-10 22:00:00,2022-08-10 23:00:00,9.75,18.0,0.87,7.15,4.27,22.15,,2.66,21.35,1.08,0.2,0.3,0.82,,80.25,0.93,54.5,4.25,,0.3,18.5,0.0
2022-08-10 23:00:00,2022-08-11 00:00:00,6.5,20.25,0.1,7.85,3.92,22.05,,2.59,21.27,1.02,0.2,0.3,0.8,,81.0,1.1,71.25,4.5,,0.3,17.93,0.0
2022-08-11 00:00:00,2022-08-11 01:00:00,2.5,21.75,0.5,7.7,4.38,22.08,1.1,2.36,20.48,1.02,0.2,0.3,0.8,,85.5,0.57,43.25,4.25,,0.3,16.55,0.0
2022-08-11 01:00:00,2022-08-11 02:00:00,5.25,24.5,0.33,8.7,4.85,21.9,0.88,2.4,20.73,1.0,0.2,0.3,0.8,,88.75,0.52,35.25,4.25,,0.3,15.5,0.0
2022-08-11 02:00:00,2022-08-11 03:00:00,7.5,20.75,0.3,9.62,5.4,21.1,0.88,2.43,19.32,0.95,0.2,0.3,0.83,,85.5,0.5,35.5,4.0,,0.3,16.1,0.0
2022-08-11 03:00:00,2022-08-11 04:00:00,7.0,25.25,0.47,9.3,5.25,21.15,1.03,2.47,21.07,1.05,0.2,0.3,0.8,,85.0,0.53,34.0,4.25,,0.3,16.0,0.0
2022-08-11 04:00:00,2022-08-11 05:00:00,7.0,16.5,0.35,10.7,5.95,20.85,1.0,2.51,20.5,1.0,0.2,0.3,0.82,,86.75,0.45,34.75,5.0,,0.3,15.62,0.0
2022-08-11 05:00:00,2022-08-11 06:00:00,5.25,22.75,0.33,10.53,5.9,20.98,1.12,2.54,20.38,1.0,0.2,0.3,0.8,,88.0,0.55,36.0,7.0,,0.3,15.65,0.0
2022-08-11 06:00:00,2022-08-11 07:00:00,7.5,24.0,0.55,10.35,5.95,21.6,1.05,2.59,20.17,1.0,0.25,0.3,0.82,,89.25,0.62,35.5,10.75,,0.3,15.62,0.0
2022-08-11 07:00:00,2022-08-11 08:00:00,8.0,19.75,0.6,10.93,6.3,21.65,0.75,2.62,20.13,1.0,0.3,0.3,0.85,,88.75,0.7,34.5,15.25,,0.3,15.82,0.0
2022-08-11 08:00:00,2022-08-11 09:00:00,7.0,24.25,0.9,10.83,6.5,21.9,0.77,2.62,22.25,1.05,0.22,0.3,0.82,,85.0,0.8,37.75,23.25,,0.33,17.05,0.0
2022-08-11 09:00:00,2022-08-11 10:00:00,8.75,19.75,0.8,9.1,5.5,23.45,0.2,2.62,23.1,1.12,0.2,0.3,0.85,,81.75,0.88,49.5,36.0,,0.3,18.32,0.0
2022-08-11 10:00:00,2022-08-11 11:00:00,6.5,19.0,1.02,8.05,5.1,20.75,0.35,2.65,21.55,1.08,0.2,0.3,0.8,,76.75,1.03,51.0,98.25,,0.3,20.95,0.0
2022-08-11 11:00:00,2022-08-11 12:00:00,3.5,16.25,0.48,7.25,4.25,19.6,0.85,2.66,21.9,1.1,0.2,0.3,0.8,,75.0,1.0,64.25,71.75,,0.3,20.98,0.0
2022-08-11 12:00:00,2022-08-11 13:00:00,1.25,16.0,0.48,6.2,3.67,19.55,0.7,2.65,21.0,1.02,0.17,0.3,0.82,,74.5,0.9,73.5,91.75,,0.3,21.7,0.0
2022-08-11 13:00:00,2022-08-11 14:00:00,,14.25,0.65,5.92,3.7,18.5,0.2,2.62,21.62,1.05,0.17,0.3,0.85,,73.75,0.83,48.75,82.5,,0.3,22.83,0.0
2022-08-11 14:00:00,2022-08-11 15:00:00,,14.0,0.6,5.85,3.6,18.32,0.85,2.65,21.55,1.08,0.15,0.3,0.85,,77.25,1.23,111.75,85.5,,0.3,20.6,0.0
2022-08-11 15:00:00,2022-08-11 16:00:00,,9.5,0.88,5.98,3.88,18.45,0.57,2.67,21.62,1.08,0.2,0.3,0.85,,81.5,1.03,102.75,46.75,,0.3,19.0,0.0
2022-08-11 16:00:00,2022-08-11 17:00:00,,5.5,0.4,6.4,3.75,18.38,0.82,2.69,21.58,1.08,0.2,0.3,0.88,,77.25,1.02,101.5,50.5,,0.3,20.57,0.0
2022-08-11 17:00:00,2022-08-11 18:00:00,,10.0,0.45,7.43,3.4,19.4,0.5,2.7,22.57,1.1,0.2,0.3,0.9,,79.33,1.05,82.5,16.67,,0.3,19.3,0.0
2022-08-11 18:00:00,2022-08-11 19:00:00,,,0.92,9.82,6.0,20.32,0.85,2.5,21.82,1.08,0.17,0.22,0.6,,80.25,1.05,76.25,4.5,,0.22,17.9,0.0
2022-08-11 19:00:00,2022-08-11 20:00:00,3.0,12.0,0.67,9.57,5.62,19.85,0.6,2.51,22.57,1.1,0.23,0.3,0.85,,82.5,0.77,76.75,4.0,,0.3,17.27,0.0
2022-08-11 20:00:00,2022-08-11 21:00:00,9.0,21.5,0.57,8.28,4.72,20.2,0.43,2.46,21.3,1.05,0.2,0.3,0.82,,83.0,0.78,63.75,4.0,,0.3,16.77,0.0
2022-08-11 21:00:00,2022-08-11 22:00:00,10.0,18.75,0.5,9.1,4.85,20.18,0.47,2.39,21.4,1.08,0.18,0.3,0.8,,85.5,0.42,26.5,4.0,,0.3,15.95,0.0
2022-08-11 22:00:00,2022-08-11 23:00:00,7.5,12.0,0.38,8.15,4.62,19.68,0.35,2.39,21.12,1.05,0.17,0.3,0.77,,88.5,0.33,38.25,4.75,,0.3,15.4,0.0
