From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-08-31 06:00:00,2022-08-31 07:00:00,,,1.2,42.1,23.38,14.6,25.43,0.65,6.5,0.03,0.75,1.1,3.1,,96.33,0.7,268.5,37.25,,0.2,33.7,0.0
2022-08-31 07:00:00,2022-08-31 08:00:00,,162.25,0.93,36.6,20.2,18.75,25.08,0.53,5.9,0.05,1.0,1.6,4.15,,92.75,0.73,252.75,72.75,,0.25,34.2,0.0
2022-08-31 08:00:00,2022-08-31 09:00:00,,86.0,0.97,32.9,18.27,21.27,22.57,0.56,11.15,0.08,1.08,1.75,4.25,,90.0,0.9,283.5,103.75,,0.25,34.62,0.0
2022-08-31 09:00:00,2022-08-31 10:00:00,,87.0,0.65,28.15,15.45,23.5,20.6,0.42,5.23,0.1,0.78,1.32,3.62,,88.75,0.8,257.75,68.25,,0.2,34.77,0.0
2022-08-31 10:00:00,2022-08-31 11:00:00,,89.5,0.72,19.62,11.02,26.97,13.35,0.46,5.03,0.0,1.0,1.48,4.67,,83.0,0.93,264.0,101.5,,0.47,35.05,0.0
2022-08-31 11:00:00,2022-08-31 12:00:00,,,1.0,15.57,9.07,,10.93,0.56,7.73,0.0,0.9,1.7,4.4,,82.0,1.07,322.67,134.67,,0.4,33.93,0.0
2022-08-31 12:00:00,2022-08-31 13:00:00,,,0.53,20.0,11.1,34.83,26.65,0.36,12.0,,,,,,80.75,0.7,325.75,130.25,,,34.7,0.0
2022-08-31 13:00:00,2022-08-31 14:00:00,,,0.85,24.27,13.62,16.68,28.88,0.51,9.25,,,,,,80.75,0.82,307.0,68.0,,,34.67,0.0
2022-08-31 14:00:00,2022-08-31 15:00:00,9.0,68.0,1.43,31.72,18.0,5.82,29.23,0.74,11.25,0.0,22.9,1.05,3.2,,79.0,0.7,253.5,48.0,,0.25,34.77,0.0
2022-08-31 15:00:00,2022-08-31 16:00:00,18.25,74.0,1.83,39.5,22.48,9.1,27.4,0.92,9.68,0.0,19.1,1.45,3.9,,81.25,0.67,245.75,35.0,,0.33,34.4,0.0
2022-08-31 16:00:00,2022-08-31 17:00:00,23.0,82.25,2.23,45.42,25.98,4.8,29.4,1.09,9.4,0.03,15.88,1.72,4.38,,85.0,0.55,190.25,24.5,,0.43,34.45,0.0
2022-08-31 17:00:00,2022-08-31 18:00:00,20.25,98.0,2.03,47.95,27.15,4.8,26.68,0.99,7.17,0.1,13.35,1.98,4.7,,90.5,0.5,99.5,9.5,,0.55,34.15,0.0
2022-08-31 18:00:00,2022-08-31 19:00:00,27.25,152.75,2.42,46.5,26.7,1.2,26.02,1.18,7.15,0.1,11.3,2.12,4.9,,92.25,0.53,115.75,5.75,,0.58,33.88,0.0
2022-08-31 19:00:00,2022-08-31 20:00:00,32.5,114.25,2.2,46.27,26.4,0.6,26.98,1.08,5.88,0.1,9.68,1.65,4.93,,92.0,0.47,189.5,5.75,,0.58,33.73,0.0
2022-08-31 20:00:00,2022-08-31 21:00:00,31.0,107.0,3.05,47.28,27.6,,27.57,1.44,5.32,0.1,8.4,2.17,4.95,,94.0,0.28,251.0,5.75,,0.65,33.5,0.0
2022-08-31 21:00:00,2022-08-31 22:00:00,35.5,122.0,3.15,48.95,28.6,,26.75,1.48,6.78,0.1,7.28,2.27,5.03,,93.0,0.43,198.25,5.5,,0.65,33.48,0.0
2022-08-31 22:00:00,2022-08-31 23:00:00,36.5,123.0,2.75,47.3,27.42,0.5,25.6,1.32,5.4,0.1,6.33,2.05,5.08,,92.5,0.4,268.5,6.0,,0.62,33.25,0.0
2022-08-31 23:00:00,2022-09-01 00:00:00,31.25,94.75,2.05,45.85,26.05,,26.0,1.02,11.15,0.1,5.6,1.87,5.03,,92.75,0.53,292.75,6.0,,0.63,32.97,0.0
2022-09-01 00:00:00,2022-09-01 01:00:00,14.5,44.75,1.58,43.4,24.38,3.25,25.68,0.82,7.03,,,,,,91.0,0.6,286.5,6.25,,,32.88,0.0
2022-09-01 01:00:00,2022-09-01 02:00:00,11.5,24.25,1.33,37.78,21.2,1.8,26.55,0.71,11.25,,,,,,83.5,1.02,300.75,6.0,,,32.9,0.0
2022-09-01 02:00:00,2022-09-01 03:00:00,8.75,20.0,0.75,31.3,17.27,8.6,26.75,0.47,10.98,,,,,,90.75,0.48,293.0,6.0,,,32.48,0.0
2022-09-01 03:00:00,2022-09-01 04:00:00,7.25,22.0,0.75,31.3,17.25,12.7,26.38,0.46,10.3,0.0,3.7,1.0,2.3,,95.5,0.35,293.0,5.75,,0.6,32.27,0.0
2022-09-01 04:00:00,2022-09-01 05:00:00,9.0,29.0,0.97,32.72,18.2,8.47,27.12,0.55,9.05,0.0,3.5,2.2,5.0,,95.0,0.45,281.5,6.25,,0.62,32.32,0.0
2022-09-01 05:00:00,2022-09-01 06:00:00,9.75,27.25,1.0,31.78,17.68,6.8,27.32,0.57,8.95,0.0,3.25,2.23,5.05,,95.25,0.38,272.25,12.75,,0.67,32.45,0.0
2022-09-01 06:00:00,2022-09-01 07:00:00,16.0,55.0,0.85,29.55,16.4,5.23,27.95,0.5,11.03,0.0,3.1,2.25,5.12,,89.75,0.62,299.25,30.25,,0.62,32.92,0.0
2022-09-01 07:00:00,2022-09-01 08:00:00,12.75,40.0,0.88,28.93,16.1,15.95,27.9,0.52,13.3,0.0,2.88,2.23,5.05,,84.25,0.53,276.25,61.25,,0.58,33.58,0.0
2022-09-01 08:00:00,2022-09-01 09:00:00,20.0,54.0,1.7,27.5,16.0,12.3,28.0,0.87,,0.0,2.8,2.3,5.2,,78.0,0.7,322.0,58.0,,0.7,34.1,0.0
2022-09-01 09:00:00,2022-09-01 10:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-01 10:00:00,2022-09-01 11:00:00,,,,,,,,,14.9,,,,,,75.0,0.95,354.0,189.0,,,35.65,0.0
2022-09-01 11:00:00,2022-09-01 12:00:00,,,1.05,17.82,10.3,264.6,22.4,0.58,10.2,0.1,1.18,0.85,2.88,,72.5,0.75,190.5,153.75,,0.22,35.88,0.0
2022-09-01 12:00:00,2022-09-01 13:00:00,19.75,95.0,1.32,21.6,12.58,114.4,22.0,0.7,17.45,0.1,1.4,1.45,3.77,,69.25,0.85,264.25,134.0,,0.28,36.23,0.0
2022-09-01 13:00:00,2022-09-01 14:00:00,26.5,116.25,0.78,23.28,13.0,47.23,21.73,0.48,21.82,0.1,1.65,1.4,3.85,,73.25,0.77,113.5,94.25,,0.3,35.98,0.0
2022-09-01 14:00:00,2022-09-01 15:00:00,24.0,112.0,0.92,24.05,13.55,19.62,21.95,0.54,14.4,0.1,1.42,1.2,3.53,,77.0,0.82,40.0,88.25,,0.28,35.88,0.0
2022-09-01 15:00:00,2022-09-01 16:00:00,24.0,128.0,1.27,25.53,14.63,94.07,20.2,0.69,11.63,0.1,1.7,1.3,3.9,,80.33,0.57,41.0,43.0,,0.3,35.37,0.0
2022-09-01 16:00:00,2022-09-01 17:00:00,,,1.1,26.45,14.97,39.95,23.9,0.61,9.4,0.08,1.93,1.45,3.88,,83.0,0.47,72.75,23.75,,0.35,35.0,0.0
2022-09-01 17:00:00,2022-09-01 18:00:00,26.0,111.5,1.55,31.7,18.15,17.25,22.47,0.82,7.8,0.1,2.35,1.92,4.65,,86.5,0.5,91.25,8.25,,0.4,34.67,0.0
2022-09-01 18:00:00,2022-09-01 19:00:00,32.75,114.0,1.2,36.02,20.15,9.15,24.52,0.65,9.38,0.1,2.45,2.05,4.8,,90.0,0.47,105.0,5.0,,0.47,34.48,0.0
2022-09-01 19:00:00,2022-09-01 20:00:00,40.75,175.75,1.2,40.0,22.25,11.73,22.45,0.66,7.62,0.1,2.3,2.05,4.83,,90.25,0.52,160.5,5.0,,0.57,34.33,0.0
2022-09-01 20:00:00,2022-09-01 21:00:00,,,,39.7,15.9,124.5,,,4.5,,,,,,94.0,0.4,274.0,6.0,,,34.1,0.0
2022-09-01 21:00:00,2022-09-01 22:00:00,,,1.77,39.0,22.17,60.1,18.1,0.89,9.8,,,,,,89.25,0.38,273.0,6.75,,,33.58,0.0
2022-09-01 22:00:00,2022-09-01 23:00:00,,,2.22,40.33,23.3,49.6,25.02,1.1,5.65,0.08,1.73,1.82,4.25,,83.75,0.35,284.25,6.75,,0.4,33.38,0.0
2022-09-01 23:00:00,2022-09-02 00:00:00,17.75,78.25,2.6,43.3,25.15,18.68,25.57,1.26,7.42,0.1,2.03,2.43,5.37,,92.5,0.4,274.25,7.0,,0.57,33.35,0.0
2022-09-02 00:00:00,2022-09-02 01:00:00,16.25,60.0,2.45,43.42,25.1,11.35,26.68,1.19,6.93,,,,,,97.75,0.5,293.75,6.75,,,33.23,0.0
2022-09-02 01:00:00,2022-09-02 02:00:00,17.75,54.5,1.68,40.4,22.85,8.47,25.75,0.85,6.75,,,,,,98.5,0.6,278.25,7.0,,,33.27,0.0
2022-09-02 02:00:00,2022-09-02 03:00:00,22.75,52.5,1.38,37.45,21.03,10.95,25.18,0.72,7.35,,,,,,,0.5,283.25,7.0,,,32.98,0.0
2022-09-02 03:00:00,2022-09-02 04:00:00,34.25,80.0,1.43,36.17,20.4,4.2,26.28,0.75,9.3,0.0,1.8,2.3,5.2,,,0.43,295.75,7.0,,0.6,32.9,0.0
2022-09-02 04:00:00,2022-09-02 05:00:00,29.5,149.25,1.48,36.03,20.33,16.3,25.27,0.77,7.48,0.0,1.78,1.77,5.4,,97.5,0.55,280.5,7.0,,0.65,33.0,0.0
2022-09-02 05:00:00,2022-09-02 06:00:00,18.5,33.75,1.47,33.55,19.05,4.53,25.12,0.78,8.1,0.0,1.7,2.33,5.3,,98.5,0.58,303.75,13.0,,0.65,33.08,0.0
2022-09-02 06:00:00,2022-09-02 07:00:00,20.5,50.75,1.27,33.08,18.62,3.2,26.35,0.69,7.78,0.0,1.73,1.75,5.35,,98.5,0.65,299.75,28.5,,0.7,33.0,0.0
2022-09-02 07:00:00,2022-09-02 08:00:00,19.0,48.25,1.53,33.58,19.1,10.2,26.25,0.8,8.1,0.0,1.7,2.3,5.25,,93.0,0.6,265.0,64.25,,0.6,33.45,0.0
2022-09-02 08:00:00,2022-09-02 09:00:00,19.25,42.75,2.2,36.73,21.3,10.45,25.67,1.07,15.5,0.0,1.7,2.45,5.6,,84.75,0.85,297.0,82.0,,0.67,34.17,0.0
2022-09-02 09:00:00,2022-09-02 10:00:00,19.75,56.0,0.8,26.05,14.55,19.05,24.05,0.48,13.85,0.0,1.32,1.92,4.67,,80.25,1.3,296.0,158.5,,0.53,34.42,0.0
2022-09-02 10:00:00,2022-09-02 11:00:00,17.75,98.25,0.3,20.9,11.3,17.9,20.1,0.27,17.0,0.0,1.75,1.68,4.98,,74.75,1.35,298.5,189.0,,0.6,35.17,0.0
2022-09-02 11:00:00,2022-09-02 12:00:00,17.0,56.25,0.9,12.7,7.5,29.9,2.7,0.52,29.45,0.0,1.8,1.8,4.6,,72.25,1.12,294.75,148.75,,0.47,35.45,0.0
2022-09-02 12:00:00,2022-09-02 13:00:00,21.0,61.5,1.3,16.75,10.0,28.23,5.15,0.69,21.75,0.0,1.58,1.42,4.1,,66.75,1.1,282.0,152.0,,0.4,36.02,0.0
2022-09-02 13:00:00,2022-09-02 14:00:00,22.0,59.0,0.7,15.6,8.88,18.15,7.15,0.45,21.38,0.0,1.8,1.75,4.53,,64.5,1.35,294.25,166.5,,0.47,36.42,0.0
2022-09-02 14:00:00,2022-09-02 15:00:00,22.25,80.75,0.4,13.43,7.47,16.05,10.75,0.32,28.25,0.0,1.57,1.65,4.25,,65.5,1.55,300.0,129.25,,0.38,36.77,0.0
2022-09-02 15:00:00,2022-09-02 16:00:00,24.0,55.0,0.1,14.15,7.58,27.17,11.85,0.16,26.25,0.0,1.5,1.3,3.77,,67.0,0.97,283.5,73.25,,0.33,36.9,0.0
2022-09-02 16:00:00,2022-09-02 17:00:00,28.75,145.75,0.42,17.15,9.45,18.8,7.95,0.33,25.1,0.0,1.55,1.55,4.05,,70.75,0.68,283.0,28.0,,0.38,36.27,0.0
2022-09-02 17:00:00,2022-09-02 18:00:00,32.25,83.75,0.68,18.38,10.32,10.6,8.57,0.44,17.6,0.0,1.75,1.57,4.28,,77.25,0.53,283.5,9.0,,0.45,35.53,0.0
2022-09-02 18:00:00,2022-09-02 19:00:00,30.5,91.0,0.77,19.98,11.25,7.18,8.65,0.47,20.65,0.03,1.87,1.77,4.57,,86.0,0.85,291.0,5.75,,0.45,35.05,0.12
2022-09-02 19:00:00,2022-09-02 20:00:00,30.5,110.5,0.53,18.57,10.3,10.12,9.9,0.36,20.85,0.03,1.78,1.87,4.68,,92.25,0.85,252.0,7.0,,0.47,33.85,0.62
2022-09-02 20:00:00,2022-09-02 21:00:00,21.75,49.25,0.45,18.95,10.45,10.05,8.55,0.35,17.38,0.0,1.7,1.85,4.62,,94.25,0.88,296.75,6.0,,0.45,33.7,0.0
2022-09-02 21:00:00,2022-09-02 22:00:00,15.25,46.0,0.37,19.83,10.75,9.43,0.95,0.26,19.1,0.0,1.6,1.92,4.72,,98.75,1.03,300.5,6.75,,0.5,32.7,0.12
2022-09-02 22:00:00,2022-09-02 23:00:00,11.75,134.0,0.55,18.93,10.5,6.97,,0.37,12.55,0.0,1.5,1.98,4.75,,,0.7,284.25,7.0,,0.47,32.6,0.5
2022-09-02 23:00:00,2022-09-03 00:00:00,11.5,23.5,0.57,18.77,10.45,9.28,12.3,0.39,12.97,0.0,1.5,2.0,4.83,,,0.8,278.25,7.0,,0.47,32.45,0.12
2022-09-03 00:00:00,2022-09-03 01:00:00,13.25,26.75,0.5,18.23,10.1,7.03,14.6,0.36,15.7,,,,,,,0.55,231.25,6.75,,,32.4,0.0
2022-09-03 01:00:00,2022-09-03 02:00:00,14.25,30.0,0.55,17.68,9.85,12.6,13.9,0.39,14.7,,,,,,98.0,0.8,251.25,7.0,,,32.4,0.0
2022-09-03 02:00:00,2022-09-03 03:00:00,15.5,30.25,0.62,16.33,9.18,9.25,15.65,0.4,16.77,,,,,,96.75,0.78,269.0,6.5,,,32.55,0.0
2022-09-03 03:00:00,2022-09-03 04:00:00,12.5,26.0,0.75,14.78,8.45,12.78,14.22,0.46,17.05,0.0,1.4,2.0,4.7,,96.0,0.72,275.5,7.0,,0.5,32.55,0.0
2022-09-03 04:00:00,2022-09-03 05:00:00,11.75,120.0,0.32,14.62,8.05,15.6,13.3,0.3,17.0,0.0,1.4,1.92,4.72,,94.0,0.88,267.25,6.75,,0.53,32.62,0.0
2022-09-03 05:00:00,2022-09-03 06:00:00,17.5,26.5,0.48,13.85,7.75,10.53,14.78,0.34,17.55,0.0,1.4,1.83,4.7,,91.75,0.95,270.25,8.5,,0.6,32.65,0.0
2022-09-03 06:00:00,2022-09-03 07:00:00,11.0,28.0,0.45,13.85,7.75,12.3,12.9,0.34,14.43,0.0,1.35,1.8,4.6,,91.0,0.87,268.0,26.67,,0.45,32.9,0.0
2022-09-03 07:00:00,2022-09-03 08:00:00,,,0.28,14.07,7.73,21.83,12.7,0.26,15.37,0.13,1.0,1.23,3.43,,87.75,1.0,268.25,78.0,,0.33,33.47,0.0
2022-09-03 08:00:00,2022-09-03 09:00:00,16.75,40.5,0.6,12.4,7.1,23.8,10.47,0.41,21.75,0.0,1.35,1.9,4.7,,85.75,1.03,268.0,94.5,,0.55,34.02,0.0
2022-09-03 09:00:00,2022-09-03 10:00:00,25.25,57.0,0.7,11.85,6.85,14.25,13.3,0.43,17.8,0.0,1.02,1.42,3.92,,84.0,0.95,257.75,130.75,,0.33,34.55,0.0
2022-09-03 10:00:00,2022-09-03 11:00:00,26.5,138.75,0.6,12.68,7.22,15.6,11.9,0.4,16.45,0.0,1.27,1.58,4.23,,81.25,1.35,286.5,170.25,,0.35,35.15,0.0
2022-09-03 11:00:00,2022-09-03 12:00:00,27.75,74.5,0.45,12.0,6.78,15.2,9.53,0.33,20.2,0.0,1.3,1.6,4.2,,79.75,1.5,290.5,201.75,,0.43,35.57,0.0
2022-09-03 12:00:00,2022-09-03 13:00:00,27.0,72.0,0.25,11.13,6.07,15.93,8.33,0.23,20.67,0.0,1.07,1.37,3.83,,75.67,1.33,282.0,209.0,,0.3,36.07,0.0
2022-09-03 13:00:00,2022-09-03 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 14:00:00,2022-09-03 15:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-03 15:00:00,2022-09-03 16:00:00,,,0.2,16.8,9.1,,5.1,0.22,9.53,0.0,0.6,0.3,1.9,,91.33,0.63,288.67,19.0,,0.1,32.8,0.0
2022-09-03 16:00:00,2022-09-03 17:00:00,,,0.3,14.0,7.67,171.25,7.78,0.26,21.55,0.1,0.47,0.22,0.9,,91.0,0.6,286.5,17.75,,0.32,32.98,0.0
2022-09-03 17:00:00,2022-09-03 18:00:00,,,0.25,20.6,11.2,211.9,10.0,0.25,10.45,0.1,0.7,0.3,1.2,,92.5,0.5,288.0,7.0,,0.1,32.95,0.0
2022-09-03 18:00:00,2022-09-03 19:00:00,,,0.5,19.03,10.53,111.55,9.07,0.36,10.05,0.08,0.95,0.88,2.7,,94.0,0.5,241.75,7.0,,0.2,32.98,0.0
2022-09-03 19:00:00,2022-09-03 20:00:00,14.0,,0.62,20.1,11.18,39.45,6.25,0.41,9.93,0.03,1.15,1.25,3.5,,93.5,0.43,185.0,7.0,,0.28,33.02,0.0
2022-09-03 20:00:00,2022-09-03 21:00:00,23.75,47.0,1.38,23.85,13.8,20.27,6.22,0.73,9.9,0.1,1.38,1.55,4.0,,93.5,0.53,181.0,7.0,,0.32,32.95,0.0
2022-09-03 21:00:00,2022-09-03 22:00:00,25.5,74.0,1.35,26.12,15.0,10.92,4.53,0.72,11.82,0.1,1.48,1.65,4.3,,91.75,0.97,261.75,6.75,,0.4,32.98,0.0
2022-09-03 22:00:00,2022-09-03 23:00:00,16.75,113.0,0.62,19.25,10.75,16.65,3.98,0.42,15.88,0.0,1.3,1.62,4.25,,89.75,1.2,263.5,7.0,,0.43,32.77,0.0
2022-09-03 23:00:00,2022-09-04 00:00:00,7.0,12.75,0.43,15.8,8.72,15.95,5.23,0.32,17.5,0.0,1.2,1.57,4.13,,92.25,0.82,267.5,6.75,,0.4,32.7,0.0
2022-09-04 00:00:00,2022-09-04 01:00:00,8.0,20.0,0.53,13.87,7.83,15.03,10.43,0.38,15.73,,,,,,91.67,0.73,269.33,7.0,,,32.67,0.0
2022-09-04 01:00:00,2022-09-04 02:00:00,,,0.1,13.13,6.93,40.6,9.97,0.19,15.98,0.0,0.8,0.95,2.75,,91.25,0.7,279.75,6.75,,0.2,32.62,0.0
2022-09-04 02:00:00,2022-09-04 03:00:00,,,0.47,13.1,7.35,27.75,15.8,0.35,17.75,0.0,0.97,1.27,3.53,,89.5,0.77,260.25,7.0,,0.27,32.68,0.0
2022-09-04 03:00:00,2022-09-04 04:00:00,,,0.55,12.23,6.73,47.17,11.67,0.25,18.7,0.0,0.95,1.25,3.15,,89.0,,,7.0,,0.2,32.65,0.0
2022-09-04 04:00:00,2022-09-04 05:00:00,,,0.3,13.0,7.1,15.32,10.28,0.25,15.85,0.0,1.18,1.6,4.17,,89.0,,,7.0,,0.38,32.6,0.0
2022-09-04 05:00:00,2022-09-04 06:00:00,11.0,24.0,0.35,13.75,7.65,13.3,11.53,0.31,11.6,0.0,1.2,1.7,4.3,,91.0,0.7,280.0,12.25,,0.4,32.58,0.0
2022-09-04 06:00:00,2022-09-04 07:00:00,,,0.6,14.35,7.88,14.73,15.57,0.26,14.42,0.0,1.0,1.2,3.33,,90.75,0.6,262.5,38.0,,0.3,32.97,0.0
2022-09-04 07:00:00,2022-09-04 08:00:00,15.5,50.25,0.9,16.4,9.45,14.05,14.9,0.53,13.57,0.0,1.3,1.75,4.43,,84.0,0.7,226.25,84.5,,0.43,33.7,0.0
2022-09-04 08:00:00,2022-09-04 09:00:00,18.25,67.0,0.77,18.33,10.33,12.1,12.93,0.46,19.5,0.0,1.4,2.0,4.8,,82.0,0.88,277.75,100.75,,0.5,34.07,0.0
2022-09-04 09:00:00,2022-09-04 10:00:00,19.5,185.25,0.55,18.2,10.1,20.75,10.35,0.37,17.7,0.0,1.02,1.52,4.12,,84.25,1.0,292.25,89.5,,0.35,34.1,0.0
2022-09-04 10:00:00,2022-09-04 11:00:00,21.0,62.0,0.6,16.8,9.45,10.8,13.3,0.4,19.9,0.0,1.2,1.85,4.55,,84.5,1.05,283.5,79.5,,0.45,34.15,0.0
2022-09-04 11:00:00,2022-09-04 12:00:00,,,,11.27,5.5,45.25,21.05,0.06,19.65,0.0,0.85,1.05,2.85,,79.25,,,166.5,,0.2,34.98,0.0
2022-09-04 12:00:00,2022-09-04 13:00:00,,,0.58,14.05,7.9,66.92,17.45,0.39,23.03,0.0,1.2,1.8,4.42,,77.0,,,165.75,,0.38,35.55,0.0
2022-09-04 13:00:00,2022-09-04 14:00:00,29.0,96.0,0.3,15.35,8.43,28.4,16.93,0.28,29.62,0.0,1.12,1.78,4.38,,80.25,,,52.75,,0.35,35.02,0.0
2022-09-04 14:00:00,2022-09-04 15:00:00,35.5,142.5,0.5,16.72,9.3,22.65,15.08,0.36,28.07,0.0,1.15,1.85,4.57,,75.0,,,102.5,,0.43,35.58,0.0
2022-09-04 15:00:00,2022-09-04 16:00:00,44.5,111.25,0.5,17.17,9.52,19.18,14.98,0.35,29.62,0.0,1.2,1.98,4.7,,73.5,,,74.25,,0.47,35.88,0.0
2022-09-04 16:00:00,2022-09-04 17:00:00,33.75,79.0,0.7,20.38,11.4,9.03,17.27,0.43,29.05,0.0,1.2,1.9,4.67,,70.75,,,34.25,,0.45,36.12,0.0
2022-09-04 17:00:00,2022-09-04 18:00:00,41.5,177.5,0.75,24.83,13.8,10.05,18.3,0.45,26.97,0.0,1.25,2.15,4.9,,72.5,,,9.0,,0.55,35.45,0.0
2022-09-04 18:00:00,2022-09-04 19:00:00,59.75,182.0,1.05,31.45,17.62,8.15,15.07,0.6,17.3,0.0,1.48,1.75,5.25,,80.5,,,6.0,,0.62,34.77,0.0
2022-09-04 19:00:00,2022-09-04 20:00:00,70.75,283.5,1.15,34.65,19.38,3.37,13.85,0.63,14.2,0.08,1.65,2.48,5.6,,87.0,,,6.5,,0.67,34.5,0.0
2022-09-04 20:00:00,2022-09-04 21:00:00,64.5,254.5,1.15,34.33,19.17,4.25,12.53,0.64,14.15,0.1,1.82,2.52,5.8,,93.25,,,6.75,,0.75,34.38,0.0
2022-09-04 21:00:00,2022-09-04 22:00:00,62.25,234.5,1.18,32.55,18.27,3.3,11.57,0.65,14.45,0.1,1.8,2.5,5.77,,94.25,,,6.75,,0.73,34.15,0.0
2022-09-04 22:00:00,2022-09-04 23:00:00,59.5,237.0,1.45,32.42,18.42,3.67,11.82,0.76,12.75,0.1,1.8,2.5,5.8,,94.0,,,6.75,,0.73,34.07,0.0
2022-09-04 23:00:00,2022-09-05 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 00:00:00,2022-09-05 01:00:00,,,4.4,20.9,12.87,203.0,13.35,2.02,9.38,0.0,1.05,1.35,3.45,,92.5,0.28,278.0,7.0,,0.45,33.67,0.0
2022-09-05 01:00:00,2022-09-05 02:00:00,,,2.55,24.38,15.05,115.12,12.02,1.23,10.9,0.03,1.75,2.48,5.8,,93.25,0.28,249.75,7.0,,0.75,33.58,0.0
2022-09-05 02:00:00,2022-09-05 03:00:00,32.5,109.0,1.18,27.1,15.37,42.38,11.3,0.64,13.0,0.0,1.8,2.65,6.05,,94.25,0.4,112.0,6.5,,0.7,33.85,0.0
2022-09-05 03:00:00,2022-09-05 04:00:00,26.25,76.0,1.05,26.95,15.15,28.05,10.22,0.59,13.1,0.0,1.75,2.6,5.97,,99.0,0.47,105.25,7.0,,0.75,33.47,0.0
2022-09-05 04:00:00,2022-09-05 05:00:00,30.0,80.25,0.93,26.12,14.62,11.93,10.62,0.53,14.17,0.0,1.7,2.6,5.97,,97.5,0.52,194.75,6.75,,0.7,32.98,0.0
2022-09-05 05:00:00,2022-09-05 06:00:00,21.25,59.5,1.18,29.73,16.75,10.52,7.22,0.64,13.05,0.0,1.7,2.6,5.97,,95.0,0.5,24.0,9.5,,0.72,32.88,0.0
2022-09-05 06:00:00,2022-09-05 07:00:00,24.25,73.0,1.1,30.25,16.98,10.2,8.9,0.61,13.7,0.0,1.7,2.6,6.0,,94.0,0.45,98.5,26.25,,0.75,33.27,0.0
2022-09-05 07:00:00,2022-09-05 08:00:00,33.5,128.0,1.05,29.6,16.6,10.3,6.95,0.59,13.63,0.0,1.7,2.48,5.75,,91.25,0.45,82.75,34.75,,0.68,33.83,0.0
2022-09-05 08:00:00,2022-09-05 09:00:00,31.0,199.75,1.8,28.3,16.53,9.65,6.43,0.9,18.3,0.0,1.65,2.55,5.85,,88.0,0.57,124.25,99.0,,0.7,33.95,0.0
2022-09-05 09:00:00,2022-09-05 10:00:00,30.0,119.25,1.45,32.2,18.3,,8.35,0.74,12.85,0.03,1.35,1.83,4.42,,82.0,0.72,337.5,153.75,,0.55,34.98,0.0
2022-09-05 10:00:00,2022-09-05 11:00:00,26.5,121.75,1.6,34.6,19.73,,7.97,0.83,16.47,0.03,1.5,2.12,4.85,,76.0,0.88,160.25,178.0,,0.62,35.7,0.0
2022-09-05 11:00:00,2022-09-05 12:00:00,29.5,108.25,1.12,25.95,14.72,10.75,2.9,0.62,16.0,0.0,1.5,1.75,5.47,,76.25,1.05,279.25,193.0,,0.73,35.85,0.0
2022-09-05 12:00:00,2022-09-05 13:00:00,31.25,98.0,1.12,24.52,13.95,2.07,3.25,0.62,20.57,0.0,1.5,1.73,5.2,,76.5,0.7,301.25,61.25,,0.65,35.85,0.0
2022-09-05 13:00:00,2022-09-05 14:00:00,28.5,113.0,0.68,29.15,16.02,,5.38,0.43,20.25,0.0,1.5,2.27,5.05,,82.0,1.18,290.75,47.25,,0.55,34.83,0.0
2022-09-05 14:00:00,2022-09-05 15:00:00,,,0.6,27.5,15.1,24.8,19.1,0.39,19.97,0.0,0.8,1.1,3.2,,82.33,0.37,296.67,66.33,,0.3,34.0,0.0
2022-09-05 15:00:00,2022-09-05 16:00:00,,,1.0,29.0,15.05,,9.2,0.57,19.75,0.0,0.5,0.7,1.8,,82.0,0.55,284.5,31.0,,0.2,34.8,0.0
2022-09-05 16:00:00,2022-09-05 17:00:00,,,1.03,29.42,16.5,72.58,12.47,0.59,15.45,0.05,1.38,1.5,5.05,,82.5,0.4,252.75,17.25,,0.57,34.73,0.0
2022-09-05 17:00:00,2022-09-05 18:00:00,28.75,131.75,1.35,35.8,20.15,24.75,10.38,0.73,13.6,0.03,1.52,2.35,5.52,,78.75,0.42,164.0,7.75,,0.68,34.9,0.0
2022-09-05 18:00:00,2022-09-05 19:00:00,45.0,184.0,1.93,44.03,25.03,8.6,8.37,0.98,11.23,0.1,1.63,2.47,5.63,,83.33,0.5,146.0,7.0,,0.7,34.7,0.0
2022-09-05 19:00:00,2022-09-05 20:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 20:00:00,2022-09-05 21:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 21:00:00,2022-09-05 22:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-09-05 22:00:00,2022-09-05 23:00:00,,,,,,,,,,,,,,,,,,,,,,
