From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-08-21 15:00:00,2021-08-21 16:00:00,24.66,45.56,,,,,0.08,0.42,12.75,0.01,0.0,,,99.27,0.04,298.19,,0.01,23.62,0.0
2021-08-21 16:00:00,2021-08-21 17:00:00,23.09,32.77,,,,,0.34,0.42,13.0,0.01,0.0,,,97.99,0.07,311.61,,0.01,23.74,0.0
2021-08-21 17:00:00,2021-08-21 18:00:00,22.11,35.63,,,,,0.13,0.39,13.0,0.01,0.0,,,92.18,0.15,295.04,,0.01,24.2,0.0
2021-08-21 18:00:00,2021-08-21 19:00:00,24.13,50.4,,,,,0.79,0.4,12.5,0.01,0.0,,,92.44,0.1,299.08,,0.02,24.13,0.0
2021-08-21 19:00:00,2021-08-21 20:00:00,17.16,22.34,,,,,0.77,0.44,12.25,0.01,0.0,,,94.06,0.05,308.98,,0.01,23.92,0.0
2021-08-21 20:00:00,2021-08-21 21:00:00,18.95,43.46,,,,,0.38,0.43,11.5,0.01,0.0,,,95.55,0.04,228.55,,0.02,23.64,0.0
2021-08-21 21:00:00,2021-08-21 22:00:00,22.65,60.28,,,,,0.32,0.44,9.75,0.01,0.0,,,96.52,0.01,218.76,,0.02,23.48,0.0
2021-08-21 22:00:00,2021-08-21 23:00:00,22.81,41.63,,,,,0.46,0.42,10.0,0.01,0.0,,,95.58,0.01,261.99,,0.01,23.61,0.0
2021-08-21 23:00:00,2021-08-22 00:00:00,24.29,38.55,,,,,0.25,0.43,8.0,0.0,0.0,,,95.89,0.01,332.71,,0.01,23.44,0.0
2021-08-22 00:00:00,2021-08-22 01:00:00,23.8,40.54,,,,,0.22,0.44,18.0,0.0,0.0,,,96.82,0.08,138.44,,0.02,23.71,0.0
2021-08-22 01:00:00,2021-08-22 02:00:00,20.18,24.91,,,,,,0.45,20.75,0.0,0.0,,,98.77,1.24,161.74,,0.01,23.82,0.0
2021-08-22 02:00:00,2021-08-22 03:00:00,21.91,42.24,,,,,,0.42,22.75,0.0,0.0,,,98.95,1.37,164.09,,0.01,23.77,0.0
2021-08-22 03:00:00,2021-08-22 04:00:00,23.66,49.7,,,,,0.12,0.43,18.25,0.0,0.0,,,98.55,1.23,164.25,,0.02,23.59,0.0
2021-08-22 04:00:00,2021-08-22 05:00:00,22.44,34.87,,,,,,0.43,20.25,0.0,0.0,,,98.42,1.93,170.1,,0.01,23.57,0.0
2021-08-22 05:00:00,2021-08-22 06:00:00,22.23,33.32,,,,,0.06,0.43,21.75,0.0,0.0,,0.01,97.77,2.03,168.7,,0.01,23.58,0.0
2021-08-22 06:00:00,2021-08-22 07:00:00,23.13,36.16,,,,,0.05,0.45,23.25,0.0,0.0,,,96.04,2.21,168.97,,0.01,23.62,0.0
2021-08-22 07:00:00,2021-08-22 08:00:00,23.61,42.39,,,,,0.27,0.44,21.0,0.0,0.0,,,94.05,1.02,166.79,,0.01,23.82,0.0
2021-08-22 08:00:00,2021-08-22 09:00:00,21.58,30.54,,,,,0.15,0.42,21.0,0.0,0.0,0.01,0.01,91.82,0.64,162.23,,0.01,24.42,0.0
2021-08-22 09:00:00,2021-08-22 10:00:00,16.62,29.28,,,,,0.17,0.41,25.5,0.0,0.0,,,88.4,0.71,166.64,,0.01,24.84,0.0
2021-08-22 10:00:00,2021-08-22 11:00:00,17.95,50.55,,,,,,0.41,24.0,0.0,0.0,0.01,,85.29,0.09,201.43,,0.01,25.73,0.0
2021-08-22 11:00:00,2021-08-22 12:00:00,15.89,34.46,,,,,0.01,0.43,25.25,0.0,0.0,,,81.52,0.03,177.99,,0.01,26.46,0.0
2021-08-22 12:00:00,2021-08-22 13:00:00,15.81,40.36,,,,,0.07,0.48,22.0,0.0,0.0,,,81.52,0.01,263.97,,0.01,26.56,0.0
2021-08-22 13:00:00,2021-08-22 14:00:00,17.56,54.63,,,,,,0.49,25.5,0.0,0.0,,,84.88,0.25,160.33,,0.01,25.93,0.0
2021-08-22 14:00:00,2021-08-22 15:00:00,17.47,44.14,,,,,,0.49,25.75,0.0,0.0,,,86.65,,277.2,,0.01,25.48,0.0
2021-08-22 15:00:00,2021-08-22 16:00:00,20.18,55.35,,,,,0.01,0.48,19.25,0.0,0.0,,,97.89,,58.5,,0.01,23.83,0.0
2021-08-22 16:00:00,2021-08-22 17:00:00,30.82,76.4,,,,,0.01,0.5,18.75,0.0,0.0,,,99.12,,202.86,,0.02,24.61,0.0
2021-08-22 17:00:00,2021-08-22 18:00:00,35.86,46.47,,,,,,0.46,20.5,0.0,0.0,,,98.09,,278.92,,0.02,24.66,0.0
2021-08-22 18:00:00,2021-08-22 19:00:00,23.9,29.91,,,,,0.39,0.41,16.25,0.0,0.0,,,94.25,,319.04,,0.02,24.19,0.0
2021-08-22 19:00:00,2021-08-22 20:00:00,21.22,38.96,,,,,0.44,0.45,11.0,0.0,0.0,,,95.59,,319.4,,0.01,23.91,0.0
2021-08-22 20:00:00,2021-08-22 21:00:00,21.51,51.58,,,,,0.16,0.47,11.0,0.0,0.0,,,98.23,,345.77,,0.02,24.17,0.0
2021-08-22 21:00:00,2021-08-22 22:00:00,22.77,64.52,,,,,0.53,0.44,14.25,0.0,0.0,,,99.25,,266.85,,0.02,24.1,0.0
2021-08-22 22:00:00,2021-08-22 23:00:00,23.07,43.98,,,,,0.4,0.42,13.0,0.0,0.0,,,99.25,,11.26,,0.02,24.12,0.0
2021-08-22 23:00:00,2021-08-23 00:00:00,23.59,52.04,,,,,0.24,0.45,10.67,0.0,0.0,,,99.25,,13.26,,0.02,24.18,0.0
2021-08-23 00:00:00,2021-08-23 01:00:00,24.59,56.28,,,,,0.07,0.45,12.75,0.0,0.0,,,99.25,,53.95,,0.02,24.41,0.0
2021-08-23 01:00:00,2021-08-23 02:00:00,24.87,56.58,,,,,0.19,0.43,15.0,0.0,0.0,,,99.25,0.47,164.0,,0.01,24.49,0.0
2021-08-23 02:00:00,2021-08-23 03:00:00,25.31,59.77,,,,,0.33,0.43,15.25,0.0,0.0,,,99.26,0.34,168.71,,0.02,24.29,0.0
2021-08-23 03:00:00,2021-08-23 04:00:00,23.16,51.06,,,,,0.07,0.42,15.5,0.0,0.0,,,99.26,0.12,155.52,,0.02,24.11,0.0
2021-08-23 04:00:00,2021-08-23 05:00:00,23.53,44.38,,,,,,0.42,9.0,0.0,0.0,,,99.26,0.01,128.16,,0.02,23.88,0.0
2021-08-23 05:00:00,2021-08-23 06:00:00,39.34,72.83,,,,,,0.42,6.75,0.0,0.0,,,99.27,0.08,125.34,,0.02,23.62,0.0
2021-08-23 06:00:00,2021-08-23 07:00:00,30.52,55.95,,,,,1.36,0.42,10.25,0.0,0.0,,,99.27,0.07,125.8,,0.02,23.53,0.0
2021-08-23 07:00:00,2021-08-23 08:00:00,26.03,43.68,,,,,1.12,0.46,10.25,0.0,0.0,,,98.97,,132.14,,0.01,24.05,0.0
2021-08-23 08:00:00,2021-08-23 09:00:00,21.69,34.19,,,,,1.67,0.44,10.0,0.0,0.0,,,92.28,,124.1,,0.02,25.32,0.0
2021-08-23 09:00:00,2021-08-23 10:00:00,19.89,36.59,,,,,0.33,0.44,17.25,0.0,0.0,,,87.85,0.52,155.24,,0.02,25.67,0.0
2021-08-23 10:00:00,2021-08-23 11:00:00,15.84,50.31,,,,,0.12,0.52,22.75,0.0,0.0,,,87.1,1.08,161.01,,0.02,25.88,0.0
2021-08-23 11:00:00,2021-08-23 12:00:00,15.11,67.77,,,,,0.05,0.49,22.0,0.0,0.0,,0.01,82.75,0.11,170.76,,0.02,27.23,0.0
2021-08-23 12:00:00,2021-08-23 13:00:00,14.11,54.41,,,,,0.34,0.46,19.5,0.0,0.0,,,78.64,0.02,200.83,,0.01,28.21,0.0
2021-08-23 13:00:00,2021-08-23 14:00:00,14.9,60.57,,,,,0.68,0.48,19.0,0.01,0.0,,,78.22,0.02,222.81,,0.01,28.55,0.0
2021-08-23 14:00:00,2021-08-23 15:00:00,15.18,51.49,,,,,0.76,0.52,17.0,0.01,0.0,,,77.39,0.07,233.86,,0.02,28.55,0.0
2021-08-23 15:00:00,2021-08-23 16:00:00,13.92,43.4,,,,,0.31,0.51,18.5,0.0,0.0,,,78.57,0.05,259.02,,0.02,28.36,0.0
2021-08-23 16:00:00,2021-08-23 17:00:00,12.45,47.05,,,,,0.14,0.51,18.75,0.01,0.0,,,78.51,0.07,255.97,,0.02,28.16,0.0
2021-08-23 17:00:00,2021-08-23 18:00:00,12.02,47.08,,,,,0.47,0.46,18.75,0.01,0.0,,,79.53,0.02,265.69,,0.02,27.55,0.0
2021-08-23 18:00:00,2021-08-23 19:00:00,13.72,56.0,,,,,0.19,0.43,17.5,0.01,0.0,,,84.52,,290.29,,0.02,26.53,0.0
2021-08-23 19:00:00,2021-08-23 20:00:00,21.46,74.34,,,,,0.13,0.41,16.5,0.0,0.0,,,90.37,,266.55,,0.02,25.71,0.0
2021-08-23 20:00:00,2021-08-23 21:00:00,17.9,46.19,,,,,0.1,0.43,14.5,0.0,0.0,,,93.4,,314.45,,0.02,25.22,0.0
2021-08-23 21:00:00,2021-08-23 22:00:00,14.29,44.15,,,,,0.4,0.38,13.25,0.0,0.0,,,93.09,,283.95,,0.02,25.03,0.0
2021-08-23 22:00:00,2021-08-23 23:00:00,13.79,49.09,,,,,0.45,0.39,11.75,0.0,0.0,,,93.3,,175.89,,0.02,24.96,0.0
2021-08-23 23:00:00,2021-08-24 00:00:00,11.12,42.5,,,,,0.26,0.41,11.33,0.0,0.0,,,96.64,,12.62,,0.02,24.71,0.0
2021-08-24 00:00:00,2021-08-24 01:00:00,13.85,45.36,,,,,0.22,0.46,7.0,0.0,0.0,,,97.92,0.3,127.91,,0.02,24.82,0.0
2021-08-24 01:00:00,2021-08-24 02:00:00,18.04,43.09,,,,,0.05,0.45,7.75,0.01,0.0,,,96.37,0.41,167.54,,0.02,24.91,0.0
2021-08-24 02:00:00,2021-08-24 03:00:00,15.38,28.68,,,,,0.25,0.44,7.25,0.01,0.0,,,95.06,0.24,146.77,,0.02,24.87,0.0
2021-08-24 03:00:00,2021-08-24 04:00:00,14.1,32.59,,,,,0.97,0.43,6.5,0.01,0.0,,,96.95,,146.88,,0.02,24.72,0.0
2021-08-24 04:00:00,2021-08-24 05:00:00,15.31,30.12,,,,,1.23,0.43,6.25,0.01,0.0,,,97.94,0.16,167.55,,0.02,24.59,0.0
2021-08-24 05:00:00,2021-08-24 06:00:00,17.05,22.27,,,,,1.36,0.44,6.25,0.01,0.0,,,97.49,0.27,142.81,,0.02,24.59,0.0
2021-08-24 06:00:00,2021-08-24 07:00:00,18.89,34.19,,,,,0.32,0.43,3.5,0.01,0.0,,,98.48,,127.82,,0.02,24.37,0.0
2021-08-24 07:00:00,2021-08-24 08:00:00,24.57,41.78,,,,,0.83,0.46,3.75,0.01,0.0,,,98.67,,144.21,,0.02,24.56,0.0
2021-08-24 08:00:00,2021-08-24 09:00:00,41.2,52.85,,,,,0.81,0.46,4.75,0.0,0.0,,,96.7,0.01,180.12,,0.02,25.09,0.0
2021-08-24 09:00:00,2021-08-24 10:00:00,13.36,23.15,,,,,0.14,0.48,7.0,0.0,0.0,,,90.33,0.08,175.56,,0.02,26.15,0.0
2021-08-24 10:00:00,2021-08-24 11:00:00,12.39,40.9,,,,,,0.47,9.0,0.0,0.0,,,85.77,0.42,173.81,,0.02,27.0,0.0
2021-08-24 11:00:00,2021-08-24 12:00:00,12.48,39.77,,,,,,0.46,9.0,0.0,0.0,,,86.25,0.23,204.69,,0.02,26.96,0.0
2021-08-24 12:00:00,2021-08-24 13:00:00,24.15,83.46,,,,,0.01,0.46,9.25,0.0,0.0,,,96.12,0.01,268.27,,0.02,24.24,0.0
2021-08-24 13:00:00,2021-08-24 14:00:00,12.79,19.04,,,,,0.01,0.45,8.5,0.01,0.0,,,94.99,0.01,291.74,,0.02,24.95,0.0
2021-08-24 14:00:00,2021-08-24 15:00:00,10.79,29.87,,,,,,0.42,8.0,0.0,0.0,,,87.56,0.05,266.25,,0.02,27.27,0.0
2021-08-24 15:00:00,2021-08-24 16:00:00,11.32,25.53,,,,,0.11,0.43,9.25,0.0,0.0,,,80.51,0.07,286.13,,0.02,28.05,0.0
2021-08-24 16:00:00,2021-08-24 17:00:00,12.55,46.09,,,,,0.03,0.43,10.5,0.0,0.0,,,78.87,0.04,260.36,,0.02,28.08,0.0
2021-08-24 17:00:00,2021-08-24 18:00:00,14.95,44.47,,,,,0.17,0.43,8.25,0.01,0.0,,,80.11,0.01,279.53,,0.02,27.68,0.0
2021-08-24 18:00:00,2021-08-24 19:00:00,14.47,43.73,,,,,1.32,0.41,8.25,0.0,0.0,,,84.49,,288.57,,0.02,26.61,0.0
2021-08-24 19:00:00,2021-08-24 20:00:00,26.44,81.31,,,,,1.58,0.46,9.0,0.0,0.0,,,88.76,,272.11,,0.02,25.69,0.0
2021-08-24 20:00:00,2021-08-24 21:00:00,18.21,34.77,,,,,0.87,0.52,7.25,0.0,0.0,,,90.61,,298.57,,0.02,25.3,0.0
2021-08-24 21:00:00,2021-08-24 22:00:00,19.46,51.93,,,,,0.31,0.54,7.0,0.01,0.0,,,91.7,,256.69,,0.02,25.07,0.0
2021-08-24 22:00:00,2021-08-24 23:00:00,18.49,39.79,,,,,0.31,0.57,6.0,0.01,0.0,,,94.37,,315.82,,0.02,24.78,0.0
2021-08-24 23:00:00,2021-08-25 00:00:00,16.92,34.53,,,,,0.16,0.55,6.0,0.0,0.0,,,94.69,,183.69,,0.02,24.58,0.0
2021-08-25 00:00:00,2021-08-25 01:00:00,18.36,45.95,,,,,0.69,0.56,5.5,0.01,0.0,,,95.51,,161.66,,0.02,24.6,0.0
2021-08-25 01:00:00,2021-08-25 02:00:00,17.35,34.5,,,,,0.46,0.55,5.25,0.01,0.0,,,95.24,,304.95,,0.02,24.49,0.0
2021-08-25 02:00:00,2021-08-25 03:00:00,16.12,35.11,,,,,1.0,0.57,5.25,0.0,0.0,,,95.42,,243.79,,0.02,24.38,0.0
2021-08-25 03:00:00,2021-08-25 04:00:00,16.52,37.53,,,,,0.18,0.59,4.5,0.01,0.0,,,96.92,,264.09,,0.02,24.06,0.0
2021-08-25 04:00:00,2021-08-25 05:00:00,23.28,59.21,,,,,0.01,0.61,4.0,0.01,0.0,,,98.15,,123.53,,0.01,24.42,0.0
2021-08-25 05:00:00,2021-08-25 06:00:00,24.0,46.96,,,,,0.17,0.61,2.5,0.0,0.0,,,98.96,,77.57,,0.02,24.46,0.0
2021-08-25 06:00:00,2021-08-25 07:00:00,22.6,35.93,,,,,0.14,0.61,3.0,0.0,0.0,,,99.25,,106.69,,0.02,24.34,0.0
2021-08-25 07:00:00,2021-08-25 08:00:00,27.03,50.27,,,,,,0.62,3.75,0.0,0.0,,,97.23,0.01,158.44,,0.02,25.06,0.0
2021-08-25 08:00:00,2021-08-25 09:00:00,15.59,27.88,,,,,,0.61,5.0,0.0,0.0,,,93.21,0.09,162.51,,0.01,25.76,0.0
2021-08-25 09:00:00,2021-08-25 10:00:00,12.33,33.15,,,,,0.08,0.57,8.5,0.0,0.0,,,84.48,0.01,181.5,,0.02,27.32,0.0
2021-08-25 10:00:00,2021-08-25 11:00:00,11.49,46.47,,,,,,0.56,11.0,0.0,0.0,,,82.77,0.01,188.61,,0.02,27.18,0.0
2021-08-25 11:00:00,2021-08-25 12:00:00,11.81,49.88,,,,,,0.53,10.5,0.0,0.0,,,80.34,0.02,145.95,,0.02,27.38,0.0
2021-08-25 12:00:00,2021-08-25 13:00:00,19.22,77.85,,,,,0.33,0.48,9.0,0.0,0.0,,,85.99,0.01,286.71,,0.02,26.67,0.0
2021-08-25 13:00:00,2021-08-25 14:00:00,11.99,32.69,,,,,0.08,0.52,8.25,0.0,0.0,,,86.42,0.01,273.68,,0.02,26.03,0.0
2021-08-25 14:00:00,2021-08-25 15:00:00,9.53,34.55,,,,,0.12,0.49,10.25,0.0,0.0,,,77.62,0.02,281.47,,0.02,28.05,0.0
2021-08-25 15:00:00,2021-08-25 16:00:00,10.11,41.44,,,,,0.13,0.53,10.0,0.0,0.0,,,81.23,0.07,283.55,,0.02,26.88,0.0
2021-08-25 16:00:00,2021-08-25 17:00:00,8.92,29.68,,,,,0.04,0.43,9.25,0.0,0.0,,,85.62,,240.09,,0.02,25.76,0.0
2021-08-25 17:00:00,2021-08-25 18:00:00,10.75,32.84,,,,,0.02,0.44,10.0,0.0,0.0,,,78.84,,275.62,,0.02,26.88,0.0
2021-08-25 18:00:00,2021-08-25 19:00:00,15.15,45.98,,,,,0.04,0.48,9.0,0.0,0.0,,,86.95,,279.53,,0.02,25.89,0.0
2021-08-25 19:00:00,2021-08-25 20:00:00,19.0,35.06,,,,,0.1,0.52,10.5,0.0,0.0,,,87.11,0.01,298.29,,0.02,25.77,0.0
2021-08-25 20:00:00,2021-08-25 21:00:00,17.28,34.52,,,,,0.01,0.54,9.0,0.0,0.0,,,88.39,,298.71,,0.02,25.46,0.0
2021-08-25 21:00:00,2021-08-25 22:00:00,16.61,36.98,,,,,0.06,0.53,8.25,0.0,0.0,,,90.36,,248.95,,0.02,25.16,0.0
2021-08-25 22:00:00,2021-08-25 23:00:00,17.27,40.73,,,,,,0.54,8.0,0.0,0.0,,,90.17,,281.89,,0.02,25.15,0.0
2021-08-25 23:00:00,2021-08-26 00:00:00,16.27,37.93,,,,,,0.55,8.33,0.01,0.0,,,89.49,,266.2,,0.02,25.21,0.0
2021-08-26 00:00:00,2021-08-26 01:00:00,18.35,47.0,,,,,,0.59,14.5,0.01,0.0,,,89.66,,260.32,,0.02,25.24,0.0
2021-08-26 01:00:00,2021-08-26 02:00:00,14.95,31.34,,,,,,0.58,17.75,0.01,0.0,,,87.82,,276.77,,0.02,25.27,0.0
2021-08-26 02:00:00,2021-08-26 03:00:00,13.24,26.73,,,,,,0.56,18.0,0.01,0.0,,,86.12,0.02,268.49,,0.02,25.29,0.0
2021-08-26 03:00:00,2021-08-26 04:00:00,13.33,43.59,,,,,0.01,0.57,17.25,0.01,0.0,,,86.66,,294.92,,0.02,25.29,0.0
2021-08-26 04:00:00,2021-08-26 05:00:00,14.57,40.69,,,,,0.07,0.57,17.25,0.01,0.0,,,87.94,0.01,306.39,,0.02,25.26,0.0
2021-08-26 05:00:00,2021-08-26 06:00:00,13.63,44.36,,,,,0.1,0.57,17.5,0.01,0.0,,,89.96,,281.08,,0.02,25.17,0.0
2021-08-26 06:00:00,2021-08-26 07:00:00,15.51,36.92,,,,,0.21,0.54,18.75,0.01,0.0,,,88.98,,273.63,,0.02,25.2,0.0
2021-08-26 07:00:00,2021-08-26 08:00:00,14.78,38.94,,,,,0.13,0.49,16.5,0.01,0.0,,,86.73,,266.26,,0.02,25.72,0.0
2021-08-26 08:00:00,2021-08-26 09:00:00,10.54,34.14,,,,,0.08,0.46,18.25,0.01,0.0,,,81.58,0.01,261.47,,0.02,26.79,0.0
2021-08-26 09:00:00,2021-08-26 10:00:00,18.79,51.86,,,,,0.25,0.53,16.75,0.0,0.0,,,89.67,0.04,261.94,,0.02,25.35,0.0
2021-08-26 10:00:00,2021-08-26 11:00:00,12.42,36.05,,,,,,0.56,18.0,0.01,0.0,,,82.78,0.04,256.3,,0.02,27.26,0.0
2021-08-26 11:00:00,2021-08-26 12:00:00,11.47,38.65,,,,,0.01,0.53,24.5,0.01,0.0,,,75.67,0.06,236.56,,0.01,28.55,0.0
2021-08-26 12:00:00,2021-08-26 13:00:00,11.26,37.3,,,,,0.78,0.5,23.0,0.01,0.0,,,78.68,0.19,272.19,,0.02,27.7,0.0
2021-08-26 13:00:00,2021-08-26 14:00:00,11.49,37.04,,,,,0.82,0.52,21.0,0.0,0.0,,,93.33,0.44,289.86,,0.02,24.53,0.0
2021-08-26 14:00:00,2021-08-26 15:00:00,13.69,31.58,,,,,0.55,0.46,19.0,0.01,0.0,,,93.47,0.05,320.04,,0.02,24.32,0.0
2021-08-26 15:00:00,2021-08-26 16:00:00,9.62,27.47,,,,,0.16,0.46,19.0,0.01,0.0,,,80.92,,164.26,,0.01,26.13,0.0
2021-08-26 16:00:00,2021-08-26 17:00:00,10.26,28.27,,,,,0.03,0.49,20.5,0.01,0.0,,,69.38,,235.8,,0.02,27.69,0.0
2021-08-26 17:00:00,2021-08-26 18:00:00,14.97,30.3,,,,,,0.52,20.75,0.01,0.0,,,74.07,,236.69,,0.02,26.95,0.0
2021-08-26 18:00:00,2021-08-26 19:00:00,23.5,33.78,,,,,0.29,0.51,16.25,0.01,0.0,,,80.65,,267.44,,0.02,25.96,0.0
2021-08-26 19:00:00,2021-08-26 20:00:00,18.94,25.08,,,,,0.73,0.53,14.5,0.01,0.0,,,86.81,,294.9,,0.02,25.15,0.0
2021-08-26 20:00:00,2021-08-26 21:00:00,15.11,30.3,,,,,0.81,0.59,12.0,0.01,0.0,,,90.43,,280.45,,0.02,24.82,0.0
2021-08-26 21:00:00,2021-08-26 22:00:00,20.64,41.14,,,,,0.25,0.57,18.5,0.01,0.0,,,89.91,0.04,181.07,,0.02,25.35,0.0
2021-08-26 22:00:00,2021-08-26 23:00:00,24.49,51.75,,,,,0.13,0.61,15.5,0.0,0.0,,,90.66,0.09,172.62,,0.02,25.33,0.0
2021-08-26 23:00:00,2021-08-27 00:00:00,21.24,33.27,,,,,0.03,0.62,14.67,0.0,0.0,,,91.35,0.21,162.81,,0.02,25.22,0.0
2021-08-27 00:00:00,2021-08-27 01:00:00,21.39,51.18,,,,,0.24,0.57,15.25,0.0,0.0,,,89.81,,195.54,,0.02,25.18,0.0
2021-08-27 01:00:00,2021-08-27 02:00:00,19.31,34.1,,,,,,0.56,14.0,0.0,0.0,,,91.09,,52.19,,0.02,25.0,0.0
2021-08-27 02:00:00,2021-08-27 03:00:00,20.56,51.52,,,,,,0.56,18.0,0.0,0.0,,,93.8,0.03,281.8,,0.02,24.15,0.0
2021-08-27 03:00:00,2021-08-27 04:00:00,14.43,29.12,,,,,0.21,0.57,21.0,0.0,0.0,,,90.09,,236.82,,0.01,23.98,0.0
2021-08-27 04:00:00,2021-08-27 05:00:00,15.56,41.35,,,,,0.1,0.6,21.0,0.01,0.0,,,89.66,0.15,167.77,,0.01,24.52,0.0
2021-08-27 05:00:00,2021-08-27 06:00:00,18.32,44.03,,,,,0.17,0.59,19.25,0.01,0.0,,,93.61,0.35,163.21,,0.02,24.43,0.0
2021-08-27 06:00:00,2021-08-27 07:00:00,18.77,34.76,,,,,0.18,0.6,16.25,0.01,0.0,,,92.42,,146.62,,0.02,24.46,0.0
2021-08-27 07:00:00,2021-08-27 08:00:00,18.55,34.64,,,,,0.01,0.59,17.0,0.01,0.0,,,93.76,0.31,161.72,,0.02,24.43,0.0
2021-08-27 08:00:00,2021-08-27 09:00:00,16.78,32.74,,,,,,0.59,18.0,0.0,0.0,,,88.0,0.1,163.88,,0.02,25.59,0.0
2021-08-27 09:00:00,2021-08-27 10:00:00,14.48,41.4,,,,,0.01,0.59,21.75,0.01,0.0,,,87.15,0.53,162.6,,0.02,25.66,0.0
2021-08-27 10:00:00,2021-08-27 11:00:00,13.05,37.35,,,,,0.14,0.58,24.0,0.0,0.0,,,83.56,0.13,180.72,,0.02,27.12,0.0
2021-08-27 11:00:00,2021-08-27 12:00:00,10.87,38.94,,,,,0.01,0.57,25.25,0.01,0.0,,,76.47,0.04,231.99,,0.02,28.47,0.0
2021-08-27 12:00:00,2021-08-27 13:00:00,13.33,40.76,,,,,0.21,0.49,26.0,0.01,0.0,,,76.2,0.09,261.84,,0.02,28.62,0.0
2021-08-27 13:00:00,2021-08-27 14:00:00,13.23,37.6,,,,,0.01,0.47,24.75,0.01,0.0,,,73.84,0.02,209.22,,0.02,29.13,0.0
2021-08-27 14:00:00,2021-08-27 15:00:00,14.2,56.55,,,,,0.04,0.53,24.75,0.01,0.0,,,78.58,0.09,236.93,,0.02,27.68,0.0
2021-08-27 15:00:00,2021-08-27 16:00:00,16.21,58.51,,,,,1.09,0.52,22.25,0.01,0.0,,,80.17,0.02,238.54,,0.02,27.19,0.0
2021-08-27 16:00:00,2021-08-27 17:00:00,15.37,46.34,,,,,1.06,0.49,24.0,0.01,0.0,,,73.7,0.02,266.73,,0.02,28.14,0.0
2021-08-27 17:00:00,2021-08-27 18:00:00,16.86,57.55,,,,,0.68,0.48,28.75,0.0,0.0,,,76.09,0.01,277.5,,0.02,27.68,0.0
2021-08-27 18:00:00,2021-08-27 19:00:00,21.57,72.94,,,,,0.11,0.45,22.25,0.0,0.0,,,81.12,,291.94,,0.02,26.46,0.0
2021-08-27 19:00:00,2021-08-27 20:00:00,37.15,80.86,,,,,,0.44,16.25,0.0,0.0,,,83.69,,294.27,,0.02,26.13,0.0
2021-08-27 20:00:00,2021-08-27 21:00:00,27.04,68.72,,,,,,0.44,23.5,0.0,0.0,,,84.36,,302.25,,0.02,26.17,0.0
2021-08-27 21:00:00,2021-08-27 22:00:00,26.58,72.63,,,,,0.07,0.51,24.25,0.0,0.0,,,86.19,,319.12,,0.02,26.1,0.0
2021-08-27 22:00:00,2021-08-27 23:00:00,26.54,65.61,,,,,,0.54,21.25,0.0,0.0,,,87.18,,278.76,,0.02,25.92,0.0
2021-08-27 23:00:00,2021-08-28 00:00:00,26.61,59.78,,,,,,0.54,18.33,0.0,0.0,,,88.55,,235.05,,0.02,25.63,0.0
2021-08-28 00:00:00,2021-08-28 01:00:00,25.08,58.37,,,,,0.04,0.51,9.0,0.0,0.0,,,90.31,,256.19,,0.02,25.19,0.0
2021-08-28 01:00:00,2021-08-28 02:00:00,24.53,68.25,,,,,,0.52,9.5,0.0,0.0,,,90.12,,248.2,,0.02,25.03,0.0
2021-08-28 02:00:00,2021-08-28 03:00:00,25.89,72.38,,,,,,0.51,9.5,0.0,0.0,,,87.48,,293.74,,0.02,25.04,0.0
2021-08-28 03:00:00,2021-08-28 04:00:00,26.5,79.86,,,,,0.04,0.51,9.75,0.0,0.0,,,87.38,,312.71,,0.02,24.77,0.0
2021-08-28 04:00:00,2021-08-28 05:00:00,25.98,75.39,,,,,,0.52,13.25,0.0,0.0,,,87.12,,294.67,,0.02,25.07,0.0
2021-08-28 05:00:00,2021-08-28 06:00:00,26.05,74.88,,,,,0.01,0.54,9.5,0.01,0.0,,,88.5,,243.71,,0.01,24.83,0.0
2021-08-28 06:00:00,2021-08-28 07:00:00,26.54,77.92,,,,,0.12,0.54,8.25,0.01,0.0,,,89.85,,317.95,,0.02,24.64,0.0
2021-08-28 07:00:00,2021-08-28 08:00:00,30.46,84.47,,,,,0.05,0.6,5.5,0.01,0.0,,,87.02,,258.89,,0.02,25.43,0.0
2021-08-28 08:00:00,2021-08-28 09:00:00,28.58,89.64,,,,,0.24,0.63,6.0,0.0,0.0,,,88.63,0.01,136.6,,0.02,26.04,0.0
2021-08-28 09:00:00,2021-08-28 10:00:00,40.69,97.5,,,,,0.3,0.63,6.0,0.0,0.0,,,90.7,,165.56,,0.02,26.04,0.0
2021-08-28 10:00:00,2021-08-28 11:00:00,25.67,83.54,,,,,0.01,0.61,13.0,0.0,0.0,,,79.23,,160.63,,0.02,27.71,0.0
2021-08-28 11:00:00,2021-08-28 12:00:00,23.95,91.84,,,,,0.03,0.51,16.5,0.0,0.0,,,71.67,0.03,269.3,,0.02,28.46,0.0
