From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),Xylene (ug/m3),RF (mm),AT (degree C)
2022-09-04 03:00:00,2022-09-04 04:00:00,21.5,61.25,1.58,10.53,6.9,16.65,28.3,0.45,66.38,,,,,,87.25,1.32,200.25,3.0,,0.0,30.12
2022-09-04 04:00:00,2022-09-04 05:00:00,16.25,52.0,1.85,6.7,5.08,18.7,28.78,0.41,89.97,,,,,,79.75,1.7,197.0,3.25,,0.0,30.32
2022-09-04 05:00:00,2022-09-04 06:00:00,3.5,22.0,1.9,9.22,6.45,21.12,23.42,0.43,78.17,,,,,,80.0,1.33,193.25,8.5,,0.0,30.38
2022-09-04 06:00:00,2022-09-04 07:00:00,7.5,33.0,2.0,9.2,6.53,19.85,22.77,0.47,73.12,,,,,,79.75,1.58,191.5,136.75,,0.0,30.48
2022-09-04 07:00:00,2022-09-04 08:00:00,13.5,42.25,2.23,10.93,7.6,19.32,28.15,0.54,70.52,,,,,,76.5,1.27,198.25,304.0,,0.0,31.1
2022-09-04 08:00:00,2022-09-04 09:00:00,22.0,61.25,3.73,17.2,12.18,17.62,32.55,0.71,66.62,,,,,,75.75,1.43,256.75,360.0,,0.0,31.38
2022-09-04 09:00:00,2022-09-04 10:00:00,50.75,107.0,3.6,17.38,12.2,17.02,54.45,0.69,84.88,,,,,,71.5,0.92,223.5,412.75,,0.0,31.82
2022-09-04 10:00:00,2022-09-04 11:00:00,61.75,125.5,2.53,9.42,7.08,19.5,32.25,0.56,97.3,,,,,,71.75,1.2,43.5,456.25,,0.0,32.05
2022-09-04 11:00:00,2022-09-04 12:00:00,32.75,86.5,1.93,7.2,5.38,21.3,17.68,0.56,114.3,,,,,,71.25,1.6,53.25,472.25,,0.0,32.23
2022-09-04 12:00:00,2022-09-04 13:00:00,24.5,82.75,1.7,5.77,4.47,22.08,13.25,0.53,110.73,,,,,,70.75,1.62,58.0,446.75,,0.0,32.27
2022-09-04 13:00:00,2022-09-04 14:00:00,22.75,76.25,1.9,4.65,4.02,21.62,9.95,0.56,112.32,,,,,,68.75,1.48,59.5,451.25,,0.0,32.7
2022-09-04 14:00:00,2022-09-04 15:00:00,21.5,77.75,1.83,4.15,3.73,19.97,7.47,0.57,107.78,,,,,,70.25,1.97,75.5,415.25,,0.0,32.77
2022-09-04 15:00:00,2022-09-04 16:00:00,20.25,79.0,1.67,3.92,3.45,18.93,6.0,0.59,112.6,,,,,,70.0,1.85,75.5,344.25,,0.0,32.92
2022-09-04 16:00:00,2022-09-04 17:00:00,22.75,85.0,2.08,9.45,6.7,16.98,5.6,0.61,114.08,,,,,,68.5,1.48,79.5,223.25,,0.0,32.95
2022-09-04 17:00:00,2022-09-04 18:00:00,26.75,114.0,1.82,8.33,5.9,17.77,6.18,0.7,106.85,,,,,,75.25,1.6,71.25,99.25,,0.0,32.5
2022-09-04 18:00:00,2022-09-04 19:00:00,24.5,114.75,1.62,8.35,5.8,16.18,11.75,0.71,86.92,,,,,,81.0,1.12,73.25,27.25,,0.0,31.95
2022-09-04 19:00:00,2022-09-04 20:00:00,31.5,124.0,1.68,12.88,8.2,14.45,11.6,0.85,71.77,,,,,,84.0,0.75,135.75,6.0,,0.0,31.67
2022-09-04 20:00:00,2022-09-04 21:00:00,37.25,142.0,1.88,16.23,10.12,13.57,17.73,0.9,61.7,,,,,,86.5,0.95,199.75,5.25,,0.0,31.4
2022-09-04 21:00:00,2022-09-04 22:00:00,39.25,120.25,1.98,13.2,8.62,13.8,15.12,0.81,67.05,,,,,,87.0,0.77,204.25,5.0,,0.0,31.25
2022-09-04 22:00:00,2022-09-04 23:00:00,34.0,106.5,2.65,34.9,20.72,11.25,14.05,0.81,37.83,,,,,,86.75,1.1,224.75,5.0,,0.0,31.2
2022-09-04 23:00:00,2022-09-05 00:00:00,35.5,112.5,2.4,18.82,11.95,19.95,14.18,0.7,47.37,,,,,,88.0,1.08,205.75,5.25,,0.0,31.02
2022-09-05 00:00:00,2022-09-05 01:00:00,37.5,103.0,1.83,8.47,6.03,19.6,7.47,0.51,55.83,,,,,,89.0,0.95,202.75,5.0,,0.0,30.87
2022-09-05 01:00:00,2022-09-05 02:00:00,26.0,85.75,1.87,6.6,5.03,20.7,6.47,0.4,50.0,,,,,,89.25,1.38,201.0,5.0,,0.0,30.65
2022-09-05 02:00:00,2022-09-05 03:00:00,26.5,79.0,1.7,4.78,3.95,19.8,12.85,0.4,45.4,,,,,,89.0,1.68,196.25,5.0,,0.0,30.32
2022-09-05 03:00:00,2022-09-05 04:00:00,25.5,68.25,1.62,12.25,7.85,15.9,25.15,0.44,48.0,,,,,,86.0,1.65,224.5,5.0,,0.0,30.28
2022-09-05 04:00:00,2022-09-05 05:00:00,36.75,88.25,2.3,25.02,15.2,12.25,61.78,0.53,34.95,,,,,,90.0,1.22,239.5,5.0,,0.0,30.02
2022-09-05 05:00:00,2022-09-05 06:00:00,70.25,159.0,2.33,21.6,13.38,15.23,63.58,0.53,43.45,,,,,,86.25,1.12,228.0,11.0,,0.0,30.08
2022-09-05 06:00:00,2022-09-05 07:00:00,65.5,138.75,2.33,13.55,9.07,17.92,38.85,0.55,49.53,,,,,,83.5,0.97,203.25,153.5,,0.0,30.27
2022-09-05 07:00:00,2022-09-05 08:00:00,36.25,94.5,4.55,17.48,13.0,15.27,34.33,0.56,46.93,,,,,,77.5,0.83,208.25,277.75,,0.0,30.95
2022-09-05 08:00:00,2022-09-05 09:00:00,39.25,101.5,6.67,23.48,17.93,13.52,39.48,0.65,63.27,,,,,,75.0,0.82,289.25,286.0,,0.0,31.4
2022-09-05 09:00:00,2022-09-05 10:00:00,52.5,128.0,2.7,9.9,7.45,17.98,24.8,0.51,70.67,,,,,,82.0,1.27,344.25,278.25,,0.0,31.38
2022-09-05 10:00:00,2022-09-05 11:00:00,36.0,118.75,1.88,6.2,4.83,19.38,18.65,0.46,78.53,,,,,,81.75,1.07,45.0,181.25,,0.0,31.6
2022-09-05 11:00:00,2022-09-05 12:00:00,30.0,99.75,1.77,6.2,4.72,29.1,18.12,0.38,77.07,,,,,,75.75,1.47,189.0,368.0,,0.0,31.7
2022-09-05 12:00:00,2022-09-05 13:00:00,30.25,103.75,2.15,5.68,4.78,32.3,14.5,0.38,95.62,,,,,,72.5,1.5,30.25,477.5,,0.0,31.9
2022-09-05 13:00:00,2022-09-05 14:00:00,31.75,97.5,2.3,5.5,4.78,23.75,9.78,0.42,111.97,,,,,,70.0,1.52,33.0,417.5,,0.0,32.3
2022-09-05 14:00:00,2022-09-05 15:00:00,32.0,94.0,1.88,4.4,3.88,20.02,7.78,0.42,103.2,,,,,,67.5,1.2,55.5,387.75,,0.0,32.75
2022-09-05 15:00:00,2022-09-05 16:00:00,26.0,96.25,1.75,4.55,3.85,18.92,6.55,0.42,105.1,,,,,,67.25,1.55,19.75,272.0,,0.0,32.8
2022-09-05 16:00:00,2022-09-05 17:00:00,26.25,88.0,1.57,5.17,4.05,17.4,6.03,0.43,102.08,,,,,,70.5,2.0,48.25,191.5,,0.0,32.65
2022-09-05 17:00:00,2022-09-05 18:00:00,24.75,103.0,1.57,8.78,5.95,17.55,6.28,0.49,77.97,,,,,,73.75,1.7,64.5,99.25,,0.0,32.27
2022-09-05 18:00:00,2022-09-05 19:00:00,30.0,117.75,1.97,16.38,10.35,15.42,15.82,0.6,74.5,,,,,,78.75,1.12,99.25,49.75,,0.0,31.67
2022-09-05 19:00:00,2022-09-05 20:00:00,42.0,144.75,1.95,17.82,11.1,15.9,19.05,0.65,65.42,,,,,,80.5,0.6,166.75,6.0,,0.0,31.48
2022-09-05 20:00:00,2022-09-05 21:00:00,51.25,166.75,2.53,36.52,21.5,12.0,15.88,0.85,41.8,,,,,,83.5,0.53,120.0,5.25,,0.0,31.3
2022-09-05 21:00:00,2022-09-05 22:00:00,58.0,219.75,2.77,28.3,17.33,15.8,21.25,0.69,40.95,,,,,,88.25,0.82,116.5,7.75,,0.0,30.9
2022-09-05 22:00:00,2022-09-05 23:00:00,48.75,184.0,2.05,14.17,9.2,17.5,15.1,0.45,64.1,,,,,,78.75,1.03,190.5,5.0,,0.0,31.05
2022-09-05 23:00:00,2022-09-06 00:00:00,33.25,94.0,2.0,17.88,11.12,15.9,18.05,0.5,42.15,,,,,,88.75,0.75,211.0,5.0,,0.0,30.3
2022-09-06 00:00:00,2022-09-06 01:00:00,48.25,131.5,2.2,15.78,10.2,16.5,13.5,0.45,42.35,,,,,,91.0,1.05,149.0,4.5,,0.0,29.9
2022-09-06 01:00:00,2022-09-06 02:00:00,46.5,111.0,1.83,9.97,6.83,17.27,22.63,0.4,40.33,,,,,,92.5,1.15,119.75,3.75,,0.0,29.32
2022-09-06 02:00:00,2022-09-06 03:00:00,26.0,69.0,1.75,12.05,7.82,17.17,30.18,0.41,30.23,,,,,,92.25,0.7,201.5,3.25,,0.0,29.12
2022-09-06 03:00:00,2022-09-06 04:00:00,29.75,75.5,2.3,20.57,12.82,16.23,35.52,0.45,30.85,,,,,,93.75,0.55,202.75,3.25,,0.0,29.15
2022-09-06 04:00:00,2022-09-06 05:00:00,40.75,121.5,2.25,22.78,13.97,17.23,37.88,0.44,32.5,,,,,,89.75,0.75,205.75,4.0,,0.0,29.38
2022-09-06 05:00:00,2022-09-06 06:00:00,37.25,101.0,2.95,33.88,20.4,14.2,62.17,0.46,41.6,,,,,,80.75,1.25,231.25,10.75,,0.0,30.0
2022-09-06 06:00:00,2022-09-06 07:00:00,38.75,93.25,2.83,17.1,11.4,18.1,28.78,0.53,43.95,,,,,,87.75,0.85,164.75,149.25,,0.0,29.7
2022-09-06 07:00:00,2022-09-06 08:00:00,39.75,98.5,3.58,14.22,10.5,17.27,18.18,0.48,60.28,,,,,,75.0,1.02,204.0,183.75,,0.0,30.9
2022-09-06 08:00:00,2022-09-06 09:00:00,36.25,97.75,4.1,15.55,11.55,15.85,16.73,0.56,67.88,,,,,,74.0,0.8,127.25,222.5,,0.0,31.45
2022-09-06 09:00:00,2022-09-06 10:00:00,44.0,123.75,3.75,15.32,11.2,16.8,28.52,0.47,90.95,,,,,,71.0,0.97,18.0,304.0,,0.0,31.6
2022-09-06 10:00:00,2022-09-06 11:00:00,59.0,150.5,2.05,6.7,5.2,19.02,23.12,0.33,100.28,,,,,,69.0,1.25,119.25,433.75,,0.0,31.85
2022-09-06 11:00:00,2022-09-06 12:00:00,32.75,89.75,2.92,9.4,7.4,21.65,29.55,0.32,98.9,,,,,,69.0,1.55,51.5,467.75,,0.0,31.88
2022-09-06 12:00:00,2022-09-06 13:00:00,32.75,92.0,2.55,9.88,7.3,22.62,30.17,0.32,112.17,,,,,,69.0,1.7,54.25,509.5,,0.0,31.98
2022-09-06 13:00:00,2022-09-06 14:00:00,34.5,106.25,2.97,11.85,8.7,20.45,33.45,0.31,120.6,,,,,,67.5,1.82,92.0,481.5,,0.0,32.15
2022-09-06 14:00:00,2022-09-06 15:00:00,34.25,124.25,2.55,9.62,7.25,17.47,25.53,0.33,132.43,,,,,,65.5,1.92,80.25,441.0,,0.0,32.5
2022-09-06 15:00:00,2022-09-06 16:00:00,35.0,133.5,2.83,18.82,12.3,13.35,26.78,0.32,107.45,,,,,,64.25,2.02,89.5,346.25,,0.0,32.68
2022-09-06 16:00:00,2022-09-06 17:00:00,27.5,125.5,4.2,20.65,14.38,12.23,40.2,0.32,100.45,,,,,,65.0,1.98,80.75,250.75,,0.0,32.68
2022-09-06 17:00:00,2022-09-06 18:00:00,30.5,142.0,1.92,10.65,7.25,16.35,18.62,0.34,85.92,,,,,,74.75,1.5,54.75,143.25,,0.0,32.4
2022-09-06 18:00:00,2022-09-06 19:00:00,23.0,113.25,1.4,10.3,6.62,17.6,13.9,0.39,82.38,,,,,,80.0,1.07,52.25,31.5,,0.0,31.7
2022-09-06 19:00:00,2022-09-06 20:00:00,27.5,109.0,1.62,13.95,8.72,17.02,17.45,0.44,70.32,,,,,,82.0,1.05,107.25,6.0,,0.0,31.37
2022-09-06 20:00:00,2022-09-06 21:00:00,30.0,117.75,2.0,15.83,10.08,16.3,19.65,0.5,61.5,,,,,,85.0,0.75,125.0,6.0,,0.0,31.15
2022-09-06 21:00:00,2022-09-06 22:00:00,35.75,130.25,2.2,19.7,12.3,16.48,16.38,0.49,47.93,,,,,,89.0,0.78,219.75,5.0,,0.0,30.93
2022-09-06 22:00:00,2022-09-06 23:00:00,47.5,184.0,2.7,33.1,19.85,13.25,11.1,0.57,23.05,,,,,,93.0,0.62,143.5,5.0,,0.0,30.73
2022-09-06 23:00:00,2022-09-07 00:00:00,62.75,293.25,2.55,29.2,17.6,12.7,8.0,0.51,23.75,,,,,,94.0,0.4,293.25,5.0,,0.0,30.57
2022-09-07 00:00:00,2022-09-07 01:00:00,47.0,205.0,2.23,18.6,11.7,15.0,5.97,0.51,48.88,,,,,,90.25,0.75,201.0,5.0,,0.0,30.62
2022-09-07 01:00:00,2022-09-07 02:00:00,29.25,105.5,2.07,8.53,6.2,16.8,5.57,0.4,47.67,,,,,,88.75,0.88,199.25,5.0,,0.0,30.6
2022-09-07 02:00:00,2022-09-07 03:00:00,21.75,66.5,1.88,5.65,4.55,18.25,5.97,0.41,43.43,,,,,,87.25,1.05,205.25,5.0,,0.0,30.42
2022-09-07 03:00:00,2022-09-07 04:00:00,18.25,54.5,1.55,5.62,4.25,17.73,21.18,0.38,46.92,,,,,,86.75,1.05,175.0,4.5,,0.0,30.23
2022-09-07 04:00:00,2022-09-07 05:00:00,24.0,70.0,1.73,12.85,8.27,16.35,34.23,0.47,26.1,,,,,,97.25,0.45,133.0,4.0,,0.0,29.62
2022-09-07 05:00:00,2022-09-07 06:00:00,41.0,123.25,2.33,15.62,10.2,15.6,40.75,0.44,39.67,,,,,,88.0,1.02,203.25,10.5,,0.0,29.9
2022-09-07 06:00:00,2022-09-07 07:00:00,41.0,106.25,2.75,16.1,10.82,15.82,33.88,0.41,42.0,,,,,,80.5,1.15,209.25,118.5,,0.0,30.27
2022-09-07 07:00:00,2022-09-07 08:00:00,31.25,86.0,15.5,26.75,26.8,9.63,26.65,0.53,39.08,,,,,,74.75,0.75,210.5,179.25,,0.0,31.12
2022-09-07 08:00:00,2022-09-07 09:00:00,46.25,110.75,11.97,32.98,27.3,11.03,43.3,0.59,53.05,,,,,,73.25,0.77,189.5,269.25,,0.0,31.62
2022-09-07 09:00:00,2022-09-07 10:00:00,60.25,141.5,3.6,14.53,10.65,16.27,43.05,0.45,80.2,,,,,,72.0,1.2,251.25,396.25,,0.0,31.68
2022-09-07 10:00:00,2022-09-07 11:00:00,54.5,131.5,2.08,7.1,5.48,18.45,23.65,0.35,97.18,,,,,,74.0,1.28,172.25,409.75,,0.0,31.85
2022-09-07 11:00:00,2022-09-07 12:00:00,34.25,89.25,2.62,13.42,9.28,18.85,31.6,0.35,104.45,,,,,,73.5,1.45,43.75,387.5,,0.0,31.95
2022-09-07 12:00:00,2022-09-07 13:00:00,39.75,112.75,3.02,16.57,11.3,19.82,42.65,0.38,114.22,,,,,,72.0,1.57,76.25,421.0,,0.0,32.25
2022-09-07 13:00:00,2022-09-07 14:00:00,42.25,131.25,2.82,14.23,9.85,22.33,36.88,0.36,134.7,,,,,,70.25,1.77,46.0,473.0,,0.0,32.4
2022-09-07 14:00:00,2022-09-07 15:00:00,38.5,114.75,2.12,6.32,5.12,19.05,11.57,0.38,117.3,,,,,,69.75,2.12,59.75,440.75,,0.0,32.65
2022-09-07 15:00:00,2022-09-07 16:00:00,24.75,87.25,1.82,4.98,4.1,18.32,7.47,0.38,117.62,,,,,,70.0,1.95,62.5,367.0,,0.0,32.77
2022-09-07 16:00:00,2022-09-07 17:00:00,23.25,84.5,1.85,6.2,4.78,16.8,5.8,0.39,120.0,,,,,,72.0,1.85,62.5,242.75,,0.0,32.75
2022-09-07 17:00:00,2022-09-07 18:00:00,20.75,83.0,1.6,6.58,4.78,16.85,5.3,0.4,97.6,,,,,,75.25,1.48,49.5,135.25,,0.0,32.47
2022-09-07 18:00:00,2022-09-07 19:00:00,21.75,84.75,1.42,8.5,5.65,16.25,5.35,0.46,89.42,,,,,,78.0,1.17,78.0,32.25,,0.0,31.93
2022-09-07 19:00:00,2022-09-07 20:00:00,20.75,99.75,1.6,15.8,9.72,13.3,13.35,0.61,69.33,,,,,,81.5,0.6,113.25,11.0,,0.0,31.62
2022-09-07 20:00:00,2022-09-07 21:00:00,33.5,134.25,1.57,20.55,12.2,12.4,26.57,0.72,59.15,,,,,,84.5,0.53,141.5,12.0,,0.0,31.38
2022-09-07 21:00:00,2022-09-07 22:00:00,47.5,171.5,2.75,38.92,22.95,6.83,22.6,0.8,31.38,,,,,,88.75,0.5,313.5,12.25,,0.0,31.02
2022-09-07 22:00:00,2022-09-07 23:00:00,55.5,212.5,2.27,26.78,16.1,11.35,19.5,0.67,49.2,,,,,,86.5,0.6,171.0,12.25,,0.0,31.05
2022-09-07 23:00:00,2022-09-08 00:00:00,49.75,150.5,2.27,23.38,14.25,17.27,17.4,0.47,37.33,,,,,,87.5,1.23,218.75,12.25,,0.0,30.8
2022-09-08 00:00:00,2022-09-08 01:00:00,34.0,81.5,2.43,19.2,12.17,16.6,11.93,0.53,48.47,,,,,,86.0,0.95,220.25,12.0,,0.0,30.78
2022-09-08 01:00:00,2022-09-08 02:00:00,31.25,74.75,2.3,24.27,14.77,13.97,10.77,0.51,44.77,,,,,,85.25,0.92,222.5,12.0,,0.0,30.7
2022-09-08 02:00:00,2022-09-08 03:00:00,31.0,69.0,1.98,5.58,4.55,18.38,20.45,0.49,46.37,,,,,,86.5,1.12,204.0,12.0,,0.0,30.45
2022-09-08 03:00:00,2022-09-08 04:00:00,26.25,61.25,1.62,5.53,4.3,17.95,17.12,0.41,49.72,,,,,,89.0,0.8,158.0,11.75,,0.0,30.12
2022-09-08 04:00:00,2022-09-08 05:00:00,26.25,68.0,1.7,8.32,5.83,17.07,15.03,0.55,46.03,,,,,,92.0,0.4,174.0,11.25,,0.0,29.92
2022-09-08 05:00:00,2022-09-08 06:00:00,35.0,111.5,1.87,8.7,6.15,17.32,12.8,0.53,45.55,,,,,,92.25,0.4,163.25,15.5,,0.0,29.88
2022-09-08 06:00:00,2022-09-08 07:00:00,30.0,110.0,2.83,15.25,10.4,16.75,24.65,0.53,52.35,,,,,,83.75,1.18,220.25,142.25,,0.0,30.3
2022-09-08 07:00:00,2022-09-08 08:00:00,39.75,98.25,5.62,30.25,20.65,10.78,43.27,0.65,47.28,,,,,,78.25,1.07,241.75,254.25,,0.0,30.98
2022-09-08 08:00:00,2022-09-08 09:00:00,66.25,151.75,6.07,27.12,19.4,11.88,61.48,0.71,68.47,,,,,,75.75,0.9,268.0,351.75,,0.0,31.45
2022-09-08 09:00:00,2022-09-08 10:00:00,106.5,216.0,2.62,12.25,8.67,15.95,22.2,0.49,98.1,,,,,,74.5,1.23,283.75,421.25,,0.0,31.8
2022-09-08 10:00:00,2022-09-08 11:00:00,46.75,124.75,1.75,8.32,5.82,17.93,17.95,0.45,83.95,,,,,,71.25,1.6,302.25,449.0,,0.0,31.98
2022-09-08 11:00:00,2022-09-08 12:00:00,30.0,86.0,2.1,8.15,6.08,21.3,18.43,0.41,115.22,,,,,,65.75,1.77,299.25,455.5,,0.0,32.27
2022-09-08 12:00:00,2022-09-08 13:00:00,30.5,89.75,2.12,8.32,6.17,23.98,14.38,0.41,133.95,,,,,,64.25,1.43,305.75,431.5,,0.0,32.5
2022-09-08 13:00:00,2022-09-08 14:00:00,33.25,80.0,1.85,7.27,5.38,23.32,13.3,0.4,151.93,,,,,,63.5,1.62,84.75,416.0,,0.0,32.67
2022-09-08 14:00:00,2022-09-08 15:00:00,39.75,89.25,1.62,6.83,4.95,19.02,10.12,0.47,164.4,,,,,,64.75,1.35,97.25,366.5,,0.0,32.92
2022-09-08 15:00:00,2022-09-08 16:00:00,47.5,111.0,1.57,6.7,4.8,17.75,7.5,0.48,160.62,,,,,,64.25,1.45,45.0,315.0,,0.0,33.2
2022-09-08 16:00:00,2022-09-08 17:00:00,46.25,116.5,1.5,6.45,4.62,17.7,5.92,0.6,160.78,,,,,,69.5,1.75,67.0,205.0,,0.0,33.0
2022-09-08 17:00:00,2022-09-08 18:00:00,48.0,127.5,1.27,8.45,5.55,17.2,4.85,0.65,152.0,,,,,,72.0,1.9,84.5,107.25,,0.0,32.73
2022-09-08 18:00:00,2022-09-08 19:00:00,53.75,143.5,1.37,15.32,9.25,16.25,5.4,0.77,110.52,,,,,,78.75,1.05,108.0,21.25,,0.0,32.12
2022-09-08 19:00:00,2022-09-08 20:00:00,64.5,180.0,1.42,22.48,13.12,13.25,16.25,0.86,112.65,,,,,,77.5,0.42,106.5,7.0,,0.0,31.9
2022-09-08 20:00:00,2022-09-08 21:00:00,73.5,213.0,1.77,22.55,13.43,12.97,31.3,0.91,94.55,,,,,,80.0,0.7,191.5,6.75,,0.0,31.6
2022-09-08 21:00:00,2022-09-08 22:00:00,72.75,180.5,1.6,16.3,9.97,15.38,32.45,0.94,93.1,,,,,,81.0,0.88,200.75,6.5,,0.0,31.35
2022-09-08 22:00:00,2022-09-08 23:00:00,62.0,137.0,1.85,12.38,8.07,19.48,22.98,0.83,91.52,,,,,,80.75,1.0,213.5,6.25,,0.0,31.22
2022-09-08 23:00:00,2022-09-09 00:00:00,50.5,122.25,1.5,11.62,7.4,18.45,19.38,0.58,92.1,,,,,,80.75,1.38,220.5,6.25,,0.0,31.12
2022-09-09 00:00:00,2022-09-09 01:00:00,48.0,102.0,1.87,34.8,20.03,11.0,56.3,0.49,61.95,,,,,,82.75,1.6,227.5,6.0,,0.0,30.95
2022-09-09 01:00:00,2022-09-09 02:00:00,59.0,116.75,2.1,11.17,7.63,17.2,30.43,0.6,68.87,,,,,,83.0,0.97,220.5,6.0,,0.0,30.9
2022-09-09 02:00:00,2022-09-09 03:00:00,59.0,105.75,1.73,6.0,4.6,18.5,19.23,0.47,70.3,,,,,,83.0,1.03,205.75,6.0,,0.0,30.78
2022-09-09 03:00:00,2022-09-09 04:00:00,45.5,81.25,1.55,6.38,4.62,17.88,15.98,0.47,83.47,,,,,,83.25,0.88,212.0,5.25,,0.0,30.58
2022-09-09 04:00:00,2022-09-09 05:00:00,42.5,81.75,1.35,6.75,4.7,17.68,17.95,0.52,87.42,,,,,,83.75,0.93,215.5,5.5,,0.0,30.5
2022-09-09 05:00:00,2022-09-09 06:00:00,41.75,84.5,1.55,9.07,6.07,18.15,21.8,0.55,81.95,,,,,,84.0,0.8,215.0,9.75,,0.0,30.5
2022-09-09 06:00:00,2022-09-09 07:00:00,45.5,96.25,1.83,10.38,7.02,18.75,16.95,0.56,74.22,,,,,,83.75,0.92,213.5,125.75,,0.0,30.52
2022-09-09 07:00:00,2022-09-09 08:00:00,51.5,102.5,2.6,13.12,9.07,17.35,18.35,0.7,70.8,,,,,,80.75,0.95,206.25,256.25,,0.0,31.08
2022-09-09 08:00:00,2022-09-09 09:00:00,57.0,125.75,3.6,22.15,14.7,13.93,30.75,0.63,84.17,,,,,,74.75,1.05,229.5,298.0,,0.0,31.8
2022-09-09 09:00:00,2022-09-09 10:00:00,84.25,179.5,3.05,20.3,13.27,14.25,27.62,0.67,101.3,,,,,,76.75,1.6,274.25,415.0,,0.0,31.77
2022-09-09 10:00:00,2022-09-09 11:00:00,123.75,253.0,2.0,10.47,7.2,16.73,11.15,0.53,104.78,,,,,,74.25,1.73,296.75,383.25,,0.0,32.08
2022-09-09 11:00:00,2022-09-09 12:00:00,55.0,119.5,1.9,8.57,6.1,17.85,16.85,0.51,117.15,,,,,,70.0,1.6,296.25,441.25,,0.0,32.25
2022-09-09 12:00:00,2022-09-09 13:00:00,49.75,111.0,1.87,7.22,5.35,19.57,16.27,0.49,153.32,,,,,,68.0,1.25,244.0,356.25,,0.0,32.55
2022-09-09 13:00:00,2022-09-09 14:00:00,54.75,115.25,1.78,8.55,6.0,20.73,15.42,0.52,157.05,,,,,,69.75,1.0,284.0,282.5,,0.0,32.62
2022-09-09 14:00:00,2022-09-09 15:00:00,64.75,131.5,1.93,10.03,6.85,20.72,12.18,0.58,160.12,,,,,,72.0,1.12,86.75,256.0,,0.0,32.65
2022-09-09 15:00:00,2022-09-09 16:00:00,68.0,141.25,1.6,8.35,5.75,18.82,7.38,0.55,149.72,,,,,,73.0,1.45,73.5,220.75,,0.0,32.77
2022-09-09 16:00:00,2022-09-09 17:00:00,62.0,148.5,1.67,7.08,5.15,18.32,5.57,0.55,146.72,,,,,,73.5,1.67,69.0,218.75,,0.0,32.8
2022-09-09 17:00:00,2022-09-09 18:00:00,62.5,155.5,1.6,7.8,5.45,18.3,4.6,0.6,152.05,,,,,,77.25,1.8,82.5,108.75,,0.0,32.52
2022-09-09 18:00:00,2022-09-09 19:00:00,71.0,164.75,1.4,16.68,10.02,17.18,4.7,0.77,107.47,,,,,,82.75,0.98,114.0,20.0,,0.0,32.08
2022-09-09 19:00:00,2022-09-09 20:00:00,94.25,226.0,1.48,21.0,12.37,15.05,4.83,0.83,113.15,,,,,,83.0,0.43,169.0,6.25,,0.0,31.82
2022-09-09 20:00:00,2022-09-09 21:00:00,95.0,270.0,1.8,22.25,13.3,13.85,7.2,0.85,99.92,,,,,,84.0,0.47,153.5,6.0,,0.0,31.58
2022-09-09 21:00:00,2022-09-09 22:00:00,91.75,222.0,1.52,15.47,9.5,14.82,17.95,0.67,93.12,,,,,,85.25,1.05,195.25,5.75,,0.0,31.25
2022-09-09 22:00:00,2022-09-09 23:00:00,79.25,147.0,1.83,11.08,7.38,15.2,21.92,0.7,91.5,,,,,,85.25,1.02,200.0,5.75,,0.0,31.13
2022-09-09 23:00:00,2022-09-10 00:00:00,73.5,137.5,1.73,16.65,10.28,13.6,27.65,0.63,76.92,,,,,,83.25,1.18,224.5,6.0,,0.0,31.3
2022-09-10 00:00:00,2022-09-10 01:00:00,92.25,170.0,2.2,24.13,14.6,12.77,38.03,0.7,63.12,,,,,,86.25,1.82,260.0,6.0,,0.0,31.0
2022-09-10 01:00:00,2022-09-10 02:00:00,137.25,251.0,2.13,19.17,11.9,24.93,27.0,0.63,65.82,,,,,,84.0,1.82,244.5,6.0,,0.0,30.98
2022-09-10 02:00:00,2022-09-10 03:00:00,91.5,168.0,1.83,23.05,13.75,17.07,23.77,0.54,51.1,,,,,,82.5,1.6,238.5,5.75,,0.0,31.02
2022-09-10 03:00:00,2022-09-10 04:00:00,70.5,122.75,1.65,23.38,13.8,14.82,48.38,0.52,59.1,,,,,,82.5,1.7,247.75,6.0,,0.0,30.8
2022-09-10 04:00:00,2022-09-10 05:00:00,72.0,131.0,1.82,20.8,12.55,14.45,68.1,0.59,54.52,,,,,,86.75,1.75,237.5,5.25,,0.0,30.55
2022-09-10 05:00:00,2022-09-10 06:00:00,81.0,153.0,1.98,20.35,12.48,13.62,70.42,0.64,49.6,,,,,,90.25,1.68,246.0,7.5,,0.0,30.58
2022-09-10 06:00:00,2022-09-10 07:00:00,81.5,155.5,2.23,21.23,13.07,12.68,45.4,0.6,64.0,,,,,,88.0,1.58,263.0,30.75,,0.0,30.35
2022-09-10 07:00:00,2022-09-10 08:00:00,81.25,132.25,2.1,17.32,10.93,15.47,34.38,0.45,90.33,,,,,,84.75,1.75,205.0,174.0,,0.25,30.17
