From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),Xylene (ug/m3)
2022-02-28 04:00:00,2022-02-28 05:00:00,47.39,85.88,3.68,10.03,13.71,0.98,18.25,1.04,,,0.79,
2022-02-28 05:00:00,2022-02-28 06:00:00,56.71,102.35,2.71,9.59,12.3,1.14,15.25,1.09,,,1.09,
2022-02-28 06:00:00,2022-02-28 07:00:00,65.99,118.34,7.97,14.6,22.57,1.06,7.5,1.14,,,0.83,
2022-02-28 07:00:00,2022-02-28 08:00:00,68.03,121.82,5.55,13.18,18.73,0.98,7.25,1.41,,,0.55,
2022-02-28 08:00:00,2022-02-28 09:00:00,68.75,123.09,5.06,14.36,19.42,1.28,13.0,1.35,,,0.49,
2022-02-28 09:00:00,2022-02-28 10:00:00,76.91,137.44,4.64,14.11,18.75,1.15,36.25,1.73,,,0.64,
2022-02-28 10:00:00,2022-02-28 11:00:00,80.26,143.09,2.86,8.68,11.54,1.17,58.75,1.08,,,0.78,
2022-02-28 11:00:00,2022-02-28 12:00:00,58.15,105.07,3.15,7.54,10.68,1.02,60.5,0.6,,,0.47,
2022-02-28 12:00:00,2022-02-28 13:00:00,49.11,88.91,2.49,6.66,9.14,1.04,63.75,0.5,,,0.39,
2022-02-28 13:00:00,2022-02-28 14:00:00,44.46,80.83,3.1,6.95,10.02,0.98,62.5,0.46,,,0.37,
2022-02-28 14:00:00,2022-02-28 15:00:00,31.1,57.6,2.99,6.34,9.33,0.94,68.25,0.35,,,0.35,
2022-02-28 15:00:00,2022-02-28 16:00:00,30.44,56.42,3.0,7.04,10.02,0.85,64.25,0.35,,,0.35,
2022-02-28 16:00:00,2022-02-28 17:00:00,28.85,53.64,,,,0.87,68.25,0.35,,,0.35,
2022-02-28 17:00:00,2022-02-28 18:00:00,34.67,63.82,,,,0.86,70.5,0.35,,,0.35,
2022-02-28 18:00:00,2022-02-28 19:00:00,32.24,59.59,,,,1.07,73.75,0.35,,,0.35,
2022-02-28 19:00:00,2022-02-28 20:00:00,25.43,47.55,,,,1.15,57.0,0.62,,,0.35,
2022-02-28 20:00:00,2022-02-28 21:00:00,35.45,64.74,,,,1.1,44.5,0.65,,,0.37,
2022-02-28 21:00:00,2022-02-28 22:00:00,42.97,78.26,,,,1.03,33.5,0.65,,,0.39,
2022-02-28 22:00:00,2022-02-28 23:00:00,55.63,100.2,,,,1.04,28.75,0.58,,,0.38,
2022-02-28 23:00:00,2022-03-01 00:00:00,50.7,91.89,,,,1.12,19.0,0.59,,,0.37,
2022-03-01 00:00:00,2022-03-01 01:00:00,46.16,83.78,,,,0.82,30.5,0.93,,,0.44,
2022-03-01 01:00:00,2022-03-01 02:00:00,47.58,86.24,,,,1.0,26.25,0.61,,,0.41,
2022-03-01 02:00:00,2022-03-01 03:00:00,41.69,76.02,,,,0.85,24.25,0.61,,,0.4,
2022-03-01 03:00:00,2022-03-01 04:00:00,37.79,69.22,,,,1.12,25.5,0.76,,,0.41,
2022-03-01 04:00:00,2022-03-01 05:00:00,50.23,91.0,,,,1.12,16.25,0.88,,,0.47,
2022-03-01 05:00:00,2022-03-01 06:00:00,57.86,104.11,,,,1.05,7.5,0.96,,,0.44,
2022-03-01 06:00:00,2022-03-01 07:00:00,58.21,104.73,,,,0.95,7.5,1.04,,,0.44,
2022-03-01 07:00:00,2022-03-01 08:00:00,58.53,105.31,,,,1.07,8.75,1.04,,,0.42,
2022-03-01 08:00:00,2022-03-01 09:00:00,49.37,89.44,5.82,12.76,18.57,1.32,12.75,1.26,,,0.42,
2022-03-01 09:00:00,2022-03-01 10:00:00,59.44,106.84,4.09,11.82,15.91,1.01,47.33,1.52,,,0.48,
2022-03-01 10:00:00,2022-03-01 11:00:00,69.82,124.96,3.01,8.51,11.47,1.24,68.25,0.99,,,0.5,
2022-03-01 11:00:00,2022-03-01 12:00:00,53.39,95.96,3.73,7.46,11.2,1.17,64.25,0.66,,,0.42,
2022-03-01 12:00:00,2022-03-01 13:00:00,38.3,70.16,2.83,7.12,9.78,1.06,60.5,0.5,,,0.36,
2022-03-01 13:00:00,2022-03-01 14:00:00,35.8,65.75,2.91,6.08,8.99,0.9,59.0,0.44,,,0.35,
2022-03-01 14:00:00,2022-03-01 15:00:00,26.72,50.3,3.1,6.48,9.55,0.88,57.75,0.35,,,0.35,
2022-03-01 15:00:00,2022-03-01 16:00:00,35.48,65.05,3.58,6.29,9.87,0.86,63.25,0.35,,,0.35,
2022-03-01 16:00:00,2022-03-01 17:00:00,34.92,64.34,3.04,6.45,9.48,0.92,65.5,0.35,,,0.35,
2022-03-01 17:00:00,2022-03-01 18:00:00,39.55,72.32,3.78,6.67,10.42,0.99,60.75,0.35,,,0.35,
2022-03-01 18:00:00,2022-03-01 19:00:00,35.61,65.45,3.69,8.14,11.83,1.15,68.0,0.35,,,0.35,
2022-03-01 19:00:00,2022-03-01 20:00:00,41.7,76.0,3.4,8.21,11.61,1.17,84.75,1.91,,,0.6,
2022-03-01 20:00:00,2022-03-01 21:00:00,53.29,96.1,2.94,8.97,11.92,1.03,63.5,0.87,,,0.38,
2022-03-01 21:00:00,2022-03-01 22:00:00,58.34,104.97,3.8,9.52,13.32,1.13,57.5,1.0,,,0.38,
2022-03-01 22:00:00,2022-03-01 23:00:00,52.6,95.0,3.66,9.0,12.66,0.9,53.75,1.03,,,0.4,
2022-03-01 23:00:00,2022-03-02 00:00:00,62.57,112.27,4.5,11.95,16.46,,34.67,1.15,,,0.4,
2022-03-02 00:00:00,2022-03-02 01:00:00,66.1,118.5,3.41,10.83,14.25,,29.75,0.97,,,0.4,
2022-03-02 01:00:00,2022-03-02 02:00:00,65.92,118.13,3.76,11.18,14.94,,28.75,1.22,,,0.57,
2022-03-02 02:00:00,2022-03-02 03:00:00,71.71,128.21,3.64,10.86,14.51,,19.25,1.14,,,0.55,
2022-03-02 03:00:00,2022-03-02 04:00:00,72.03,128.78,4.0,13.89,17.89,,11.25,1.3,,,0.55,
2022-03-02 04:00:00,2022-03-02 05:00:00,71.29,127.48,3.7,14.15,17.84,,8.75,1.24,,,0.46,
2022-03-02 05:00:00,2022-03-02 06:00:00,73.47,131.33,3.31,10.81,14.07,,13.0,1.3,,,0.44,
2022-03-02 06:00:00,2022-03-02 07:00:00,72.33,129.22,3.52,9.88,13.38,,14.75,1.33,,,0.43,
2022-03-02 07:00:00,2022-03-02 08:00:00,80.67,143.7,3.62,9.28,12.89,,19.75,1.16,,,0.46,
2022-03-02 08:00:00,2022-03-02 09:00:00,75.67,134.99,4.13,13.39,17.52,1.21,24.25,1.66,,,0.5,
2022-03-02 09:00:00,2022-03-02 10:00:00,75.3,134.44,3.57,10.1,13.66,1.08,37.75,1.61,,,0.61,
2022-03-02 10:00:00,2022-03-02 11:00:00,66.49,119.09,2.84,7.18,9.96,1.12,47.0,0.76,,,0.45,
2022-03-02 11:00:00,2022-03-02 12:00:00,53.37,96.21,3.01,7.29,10.29,1.26,61.75,0.59,,,0.4,
2022-03-02 12:00:00,2022-03-02 13:00:00,44.17,80.4,2.37,7.53,9.9,1.06,74.25,0.62,,,0.43,
2022-03-02 13:00:00,2022-03-02 14:00:00,38.88,71.09,3.36,6.88,10.24,0.98,65.75,0.52,,,0.4,
2022-03-02 14:00:00,2022-03-02 15:00:00,30.18,55.97,3.56,6.6,10.17,0.86,60.25,0.35,,,0.35,
2022-03-02 15:00:00,2022-03-02 16:00:00,29.31,54.47,4.24,6.46,10.71,0.86,65.5,0.35,,,0.35,
2022-03-02 16:00:00,2022-03-02 17:00:00,23.04,43.69,3.08,6.73,9.78,0.86,64.0,0.35,,,0.35,
2022-03-02 17:00:00,2022-03-02 18:00:00,25.14,47.18,1.91,7.5,9.39,1.07,58.75,0.35,,,0.35,
2022-03-02 18:00:00,2022-03-02 19:00:00,35.86,65.57,3.47,11.29,14.76,1.29,36.5,0.35,,,0.35,
2022-03-02 19:00:00,2022-03-02 20:00:00,55.69,99.92,3.61,9.51,13.12,0.68,65.75,0.52,,,0.45,
2022-03-02 20:00:00,2022-03-02 21:00:00,56.97,102.41,4.15,8.0,12.08,1.1,71.75,0.93,,,0.4,
2022-03-02 21:00:00,2022-03-02 22:00:00,53.17,95.98,3.37,9.29,12.62,1.26,56.0,0.99,,,0.38,
2022-03-02 22:00:00,2022-03-02 23:00:00,57.57,103.47,4.32,9.52,13.83,0.89,49.75,1.04,,,0.41,
2022-03-02 23:00:00,2022-03-03 00:00:00,63.58,114.06,3.97,8.83,12.8,1.13,47.67,0.93,,,0.4,
2022-03-03 00:00:00,2022-03-03 01:00:00,64.38,115.49,3.4,8.9,12.3,0.97,51.25,0.97,,,0.4,
2022-03-03 01:00:00,2022-03-03 02:00:00,72.11,128.88,2.61,7.18,9.79,1.05,47.5,0.84,,,0.39,
2022-03-03 02:00:00,2022-03-03 03:00:00,63.58,113.92,2.78,7.08,9.82,0.99,49.75,0.73,,,0.36,
2022-03-03 03:00:00,2022-03-03 04:00:00,48.02,86.78,3.92,9.42,13.34,1.19,26.75,0.69,,,0.38,
2022-03-03 04:00:00,2022-03-03 05:00:00,46.54,84.49,3.79,12.67,16.46,1.14,11.0,0.97,,,0.45,
2022-03-03 05:00:00,2022-03-03 06:00:00,55.45,99.79,3.12,12.89,15.97,1.07,12.25,1.22,,,0.66,
2022-03-03 06:00:00,2022-03-03 07:00:00,70.65,126.17,3.43,11.09,14.52,1.03,14.5,1.23,,,0.68,
2022-03-03 07:00:00,2022-03-03 08:00:00,77.64,138.55,5.1,12.73,17.84,1.49,13.25,1.06,,,0.53,
2022-03-03 08:00:00,2022-03-03 09:00:00,78.22,139.56,5.65,17.54,23.19,0.79,15.25,2.37,,,0.82,
2022-03-03 09:00:00,2022-03-03 10:00:00,73.12,130.61,2.94,8.58,11.48,1.07,47.75,1.64,,,1.15,
2022-03-03 10:00:00,2022-03-03 11:00:00,61.88,111.06,3.2,7.61,10.81,1.19,57.0,0.74,,,0.47,
2022-03-03 11:00:00,2022-03-03 12:00:00,53.38,96.39,2.85,8.09,10.93,1.13,71.0,0.67,,,0.42,
2022-03-03 12:00:00,2022-03-03 13:00:00,49.33,88.64,3.39,7.56,10.96,0.94,74.75,0.65,,,0.38,
2022-03-03 13:00:00,2022-03-03 14:00:00,38.78,71.06,2.97,6.31,9.28,0.9,57.5,0.47,,,0.35,
2022-03-03 14:00:00,2022-03-03 15:00:00,34.43,70.76,2.06,5.82,9.05,0.83,69.25,0.35,,,0.35,
2022-03-03 15:00:00,2022-03-03 16:00:00,26.85,68.31,3.56,6.62,11.72,0.95,66.25,0.34,,,0.33,
2022-03-03 16:00:00,2022-03-03 17:00:00,20.64,39.31,2.73,6.44,9.17,,69.5,0.28,,,0.28,
2022-03-03 17:00:00,2022-03-03 18:00:00,26.38,49.22,2.56,6.7,9.22,,63.75,0.35,,,0.35,
2022-03-03 18:00:00,2022-03-03 19:00:00,25.88,48.45,2.85,6.39,9.24,,75.0,0.35,,,0.35,
2022-03-03 19:00:00,2022-03-03 20:00:00,35.52,65.24,3.9,7.48,11.39,,79.25,2.12,,,0.53,
2022-03-03 20:00:00,2022-03-03 21:00:00,47.83,86.91,3.32,6.9,10.22,,60.5,0.76,,,0.35,
2022-03-03 21:00:00,2022-03-03 22:00:00,50.23,90.86,3.81,7.64,11.45,,52.0,0.75,,,0.35,
2022-03-03 22:00:00,2022-03-03 23:00:00,36.15,66.8,2.98,8.13,10.98,,50.0,0.71,,,0.35,
2022-03-03 23:00:00,2022-03-04 00:00:00,40.04,73.25,3.17,8.05,11.23,,44.0,0.69,,,0.35,
2022-03-04 00:00:00,2022-03-04 01:00:00,58.15,104.81,3.8,8.92,12.72,,35.25,0.63,,,0.35,
2022-03-04 01:00:00,2022-03-04 02:00:00,61.59,110.6,3.51,13.21,16.73,,27.0,1.05,,,0.39,
2022-03-04 02:00:00,2022-03-04 03:00:00,57.54,103.5,4.57,9.13,13.7,,34.0,0.77,,,0.38,
2022-03-04 03:00:00,2022-03-04 04:00:00,58.89,105.86,4.06,10.02,14.08,,23.0,0.78,,,0.38,
2022-03-04 04:00:00,2022-03-04 05:00:00,69.67,124.8,4.53,11.29,15.82,,17.0,0.96,,,0.42,
2022-03-04 05:00:00,2022-03-04 06:00:00,56.08,100.9,3.6,10.41,14.0,,15.5,1.02,,,0.57,
2022-03-04 06:00:00,2022-03-04 07:00:00,59.34,106.97,3.86,10.38,14.23,,18.0,0.85,,,0.5,
2022-03-04 07:00:00,2022-03-04 08:00:00,74.56,133.44,5.79,14.46,20.25,,10.25,1.49,,,0.51,
2022-03-04 08:00:00,2022-03-04 09:00:00,90.77,161.69,7.77,18.35,26.11,0.83,11.75,2.58,,,0.76,
2022-03-04 09:00:00,2022-03-04 10:00:00,93.14,165.56,3.58,10.37,13.94,0.96,43.5,1.64,,,0.92,
2022-03-04 10:00:00,2022-03-04 11:00:00,63.59,114.18,2.96,6.95,9.81,1.09,56.5,0.7,,,0.48,
2022-03-04 11:00:00,2022-03-04 12:00:00,46.59,84.65,2.97,7.16,10.14,1.17,59.0,0.51,,,0.39,
2022-03-04 12:00:00,2022-03-04 13:00:00,51.86,93.76,3.42,6.68,10.1,1.09,66.25,0.52,,,0.39,
2022-03-04 13:00:00,2022-03-04 14:00:00,46.41,84.44,3.07,5.96,9.04,0.91,63.75,0.47,,,0.35,
2022-03-04 14:00:00,2022-03-04 15:00:00,48.73,88.23,2.48,6.29,8.75,0.9,58.25,0.35,,,0.35,
2022-03-04 15:00:00,2022-03-04 16:00:00,45.79,82.99,3.9,6.26,10.16,0.93,65.75,0.35,,,0.35,
2022-03-04 16:00:00,2022-03-04 17:00:00,33.03,60.71,3.51,6.08,9.6,0.88,65.5,0.35,,,0.35,
2022-03-04 17:00:00,2022-03-04 18:00:00,25.43,47.69,3.01,5.64,8.44,0.92,70.75,0.35,,,0.35,
2022-03-04 18:00:00,2022-03-04 19:00:00,39.01,71.38,3.21,6.55,9.74,1.11,63.5,0.35,,,0.35,
2022-03-04 19:00:00,2022-03-04 20:00:00,34.19,63.18,3.19,7.54,10.71,1.1,48.0,0.47,,,0.35,
2022-03-04 20:00:00,2022-03-04 21:00:00,36.71,67.55,2.93,7.69,10.5,1.02,52.75,0.56,,,0.36,
2022-03-04 21:00:00,2022-03-04 22:00:00,46.04,83.59,4.86,7.71,12.5,1.03,49.25,0.65,,,0.36,
2022-03-04 22:00:00,2022-03-04 23:00:00,49.7,89.94,2.54,7.3,9.81,0.99,47.5,0.6,,,0.35,
2022-03-04 23:00:00,2022-03-05 00:00:00,43.4,78.68,3.71,7.26,10.97,0.94,56.67,0.55,,,0.35,
2022-03-05 00:00:00,2022-03-05 01:00:00,48.42,87.77,3.9,7.37,11.26,1.12,51.75,0.57,,,0.35,
2022-03-05 01:00:00,2022-03-05 02:00:00,50.55,91.44,3.55,7.96,11.51,0.98,37.5,0.61,,,0.39,
2022-03-05 02:00:00,2022-03-05 03:00:00,45.93,83.41,3.84,11.21,15.06,1.04,17.5,0.68,,,0.41,
2022-03-05 03:00:00,2022-03-05 04:00:00,54.92,99.06,4.37,10.27,14.65,1.01,23.25,0.77,,,0.41,
2022-03-05 04:00:00,2022-03-05 05:00:00,52.99,95.66,4.11,11.79,15.83,1.05,16.25,0.79,,,0.39,
2022-03-05 05:00:00,2022-03-05 06:00:00,67.51,120.95,2.7,8.18,10.8,1.03,23.0,0.88,,,0.5,
2022-03-05 06:00:00,2022-03-05 07:00:00,61.14,109.54,3.81,11.23,15.04,1.11,12.0,1.02,,,0.56,
2022-03-05 07:00:00,2022-03-05 08:00:00,63.72,114.16,4.29,10.89,15.19,1.08,12.25,1.14,,,0.6,
2022-03-05 08:00:00,2022-03-05 09:00:00,63.97,114.88,5.27,16.84,22.3,1.4,14.0,1.32,,,0.69,
2022-03-05 09:00:00,2022-03-05 10:00:00,65.16,116.73,4.95,10.68,15.63,1.32,44.75,1.69,,,0.82,
2022-03-05 10:00:00,2022-03-05 11:00:00,62.34,111.92,3.64,7.67,11.2,1.15,59.5,0.78,,,0.52,
2022-03-05 11:00:00,2022-03-05 12:00:00,52.4,94.58,2.62,7.5,9.99,1.19,64.0,0.52,,,0.4,
2022-03-05 12:00:00,2022-03-05 13:00:00,43.7,79.48,3.32,6.96,10.13,1.05,67.5,0.51,,,0.37,
2022-03-05 13:00:00,2022-03-05 14:00:00,46.5,84.49,4.0,6.69,10.68,0.96,63.25,0.45,,,0.35,
2022-03-05 14:00:00,2022-03-05 15:00:00,37.54,68.56,3.09,6.13,9.13,0.85,62.5,0.35,,,0.35,
2022-03-05 15:00:00,2022-03-05 16:00:00,39.98,72.8,2.82,5.86,8.68,0.9,69.5,0.35,,,0.35,
2022-03-05 16:00:00,2022-03-05 17:00:00,34.2,62.98,3.17,6.57,9.75,0.91,71.25,0.35,,,0.35,
2022-03-05 17:00:00,2022-03-05 18:00:00,41.93,76.91,3.35,7.41,10.71,0.99,84.25,0.35,,,0.35,
2022-03-05 18:00:00,2022-03-05 19:00:00,45.57,82.7,3.94,7.0,10.94,0.97,103.25,0.35,,,0.35,
2022-03-05 19:00:00,2022-03-05 20:00:00,42.84,77.94,3.18,7.15,10.25,1.06,80.0,0.67,,,0.35,
2022-03-05 20:00:00,2022-03-05 21:00:00,50.63,91.57,1.79,7.38,9.15,1.1,61.0,0.75,,,0.35,
2022-03-05 21:00:00,2022-03-05 22:00:00,49.21,89.09,3.25,7.72,10.97,1.0,51.25,0.7,,,0.35,
2022-03-05 22:00:00,2022-03-05 23:00:00,45.68,82.95,2.5,7.28,9.79,1.18,39.75,0.62,,,0.37,
2022-03-05 23:00:00,2022-03-06 00:00:00,46.99,85.27,3.74,8.33,12.07,1.07,31.33,0.64,,,0.37,
2022-03-06 00:00:00,2022-03-06 01:00:00,53.78,96.92,4.47,8.73,13.19,1.07,32.5,0.65,,,0.38,
2022-03-06 01:00:00,2022-03-06 02:00:00,43.43,78.93,3.1,8.09,11.18,0.94,39.25,0.58,,,0.37,
2022-03-06 02:00:00,2022-03-06 03:00:00,38.18,69.88,4.11,7.18,11.28,1.04,44.25,0.5,,,0.35,
2022-03-06 03:00:00,2022-03-06 04:00:00,38.37,70.2,3.58,9.31,12.83,1.13,24.0,0.53,,,0.36,
2022-03-06 04:00:00,2022-03-06 05:00:00,48.97,88.65,3.25,10.31,13.54,0.88,19.5,0.65,,,0.38,
2022-03-06 05:00:00,2022-03-06 06:00:00,48.11,87.14,2.95,9.13,11.93,1.06,17.5,0.61,,,0.38,
2022-03-06 06:00:00,2022-03-06 07:00:00,52.38,94.68,4.23,11.42,15.65,1.05,12.75,1.03,,,0.53,
2022-03-06 07:00:00,2022-03-06 08:00:00,54.01,97.43,3.37,9.72,13.05,1.1,16.75,1.05,,,0.55,
2022-03-06 08:00:00,2022-03-06 09:00:00,60.6,108.98,4.78,13.33,18.11,1.37,18.5,1.62,,,0.66,
2022-03-06 09:00:00,2022-03-06 10:00:00,79.4,141.83,2.49,7.99,10.35,1.18,51.0,1.53,,,0.51,
2022-03-06 10:00:00,2022-03-06 11:00:00,69.83,125.02,2.66,7.62,10.28,1.17,57.5,0.64,,,0.42,
2022-03-06 11:00:00,2022-03-06 12:00:00,56.84,102.35,3.33,7.59,10.93,1.06,63.75,0.55,,,0.4,
2022-03-06 12:00:00,2022-03-06 13:00:00,53.68,96.84,3.48,7.79,11.27,1.15,64.5,0.51,,,0.38,
2022-03-06 13:00:00,2022-03-06 14:00:00,48.64,88.1,3.55,6.8,10.23,0.94,67.5,0.48,,,0.36,
2022-03-06 14:00:00,2022-03-06 15:00:00,44.88,81.56,3.89,6.59,10.48,0.89,57.25,0.35,,,0.35,
2022-03-06 15:00:00,2022-03-06 16:00:00,34.26,62.98,2.95,6.83,9.75,0.81,66.0,0.35,,,0.35,
2022-03-06 16:00:00,2022-03-06 17:00:00,23.18,43.64,4.0,7.29,11.19,0.87,69.0,0.35,,,0.35,
2022-03-06 17:00:00,2022-03-06 18:00:00,30.74,57.05,2.69,7.67,10.35,0.99,68.25,0.35,,,0.35,
2022-03-06 18:00:00,2022-03-06 19:00:00,46.34,84.06,3.34,7.12,10.46,1.07,81.5,0.35,,,0.35,
2022-03-06 19:00:00,2022-03-06 20:00:00,55.66,100.18,2.96,6.46,9.33,1.15,101.75,0.53,,,0.36,
2022-03-06 20:00:00,2022-03-06 21:00:00,56.15,101.17,3.96,7.58,11.54,1.04,82.0,0.65,,,0.35,
2022-03-06 21:00:00,2022-03-06 22:00:00,49.82,90.04,2.83,6.72,9.55,1.04,64.5,0.6,,,0.35,
2022-03-06 22:00:00,2022-03-06 23:00:00,43.86,79.73,2.36,7.77,10.02,1.03,53.75,0.54,,,0.35,
2022-03-06 23:00:00,2022-03-07 00:00:00,45.71,83.07,3.22,8.88,12.1,1.02,46.67,0.56,,,0.35,
2022-03-07 00:00:00,2022-03-07 01:00:00,43.39,78.91,0.33,8.18,7.83,1.05,32.5,0.68,,,0.37,
2022-03-07 01:00:00,2022-03-07 02:00:00,45.04,81.76,3.54,8.39,11.93,0.88,34.5,0.81,,,0.39,
2022-03-07 02:00:00,2022-03-07 03:00:00,38.71,70.73,3.45,11.9,15.35,1.12,17.5,0.78,,,0.4,
2022-03-07 03:00:00,2022-03-07 04:00:00,47.77,87.04,4.52,13.77,18.3,1.44,5.5,0.95,,,0.41,
2022-03-07 04:00:00,2022-03-07 05:00:00,65.39,116.92,4.61,12.3,16.91,0.87,13.0,1.03,,,0.41,
2022-03-07 05:00:00,2022-03-07 06:00:00,69.14,123.76,3.96,11.96,15.92,1.13,11.0,0.72,,,0.38,
2022-03-07 06:00:00,2022-03-07 07:00:00,64.53,115.68,3.41,12.7,16.1,1.15,9.25,1.18,,,0.4,
2022-03-07 07:00:00,2022-03-07 08:00:00,56.21,101.22,4.37,12.36,16.73,1.08,11.25,1.36,,,0.44,
2022-03-07 08:00:00,2022-03-07 09:00:00,73.33,130.83,5.45,13.91,19.36,1.25,27.5,1.58,,,0.56,
2022-03-07 09:00:00,2022-03-07 10:00:00,78.78,140.58,4.11,12.03,16.14,1.18,51.0,1.71,,,0.68,
2022-03-07 10:00:00,2022-03-07 11:00:00,76.58,136.7,4.15,9.74,13.9,1.04,70.0,1.0,,,0.48,
2022-03-07 11:00:00,2022-03-07 12:00:00,80.58,143.79,3.49,8.67,12.16,1.08,84.25,0.78,,,0.4,
2022-03-07 12:00:00,2022-03-07 13:00:00,60.95,109.18,3.21,6.87,10.08,0.92,66.5,0.58,,,0.37,
2022-03-07 13:00:00,2022-03-07 14:00:00,38.95,71.2,3.49,6.47,9.92,1.02,64.5,0.42,,,0.35,
2022-03-07 14:00:00,2022-03-07 15:00:00,40.77,74.5,3.3,6.59,9.89,0.91,63.75,0.35,,,0.35,
2022-03-07 15:00:00,2022-03-07 16:00:00,38.07,69.7,3.31,6.6,9.92,0.96,63.5,0.35,,,0.35,
2022-03-07 16:00:00,2022-03-07 17:00:00,39.38,71.86,3.18,7.04,10.21,0.91,50.25,0.35,,,0.35,
2022-03-07 17:00:00,2022-03-07 18:00:00,32.29,59.67,3.3,7.83,11.05,1.03,45.25,0.35,,,0.35,
2022-03-07 18:00:00,2022-03-07 19:00:00,47.29,85.59,3.04,7.22,10.26,1.21,73.25,0.35,,,0.35,
2022-03-07 19:00:00,2022-03-07 20:00:00,58.91,105.95,3.07,7.03,10.06,1.12,54.75,0.81,,,0.35,
2022-03-07 20:00:00,2022-03-07 21:00:00,51.82,93.75,4.12,8.43,12.55,1.03,41.5,0.94,,,0.35,
2022-03-07 21:00:00,2022-03-07 22:00:00,47.21,85.6,3.75,8.9,12.6,0.9,35.5,1.03,,,0.38,
2022-03-07 22:00:00,2022-03-07 23:00:00,51.3,92.71,2.74,7.83,10.58,1.11,33.5,0.7,,,0.38,
2022-03-07 23:00:00,2022-03-08 00:00:00,54.6,98.45,4.22,9.3,13.52,0.98,27.67,0.77,,,0.39,
2022-03-08 00:00:00,2022-03-08 01:00:00,62.08,111.55,3.26,7.88,11.05,1.03,25.25,0.78,,,0.38,
2022-03-08 01:00:00,2022-03-08 02:00:00,55.18,99.78,3.58,8.42,11.98,0.99,25.25,0.74,,,0.37,
2022-03-08 02:00:00,2022-03-08 03:00:00,39.11,71.46,3.3,8.18,11.47,1.05,19.25,0.71,,,0.38,
2022-03-08 03:00:00,2022-03-08 04:00:00,54.01,96.94,4.37,12.29,16.64,1.21,11.75,0.94,,,0.39,
2022-03-08 04:00:00,2022-03-08 05:00:00,62.82,112.75,2.38,11.71,14.02,1.15,7.5,1.08,,,0.41,
2022-03-08 05:00:00,2022-03-08 06:00:00,70.81,126.53,3.79,11.12,14.91,0.99,10.0,1.26,,,0.7,
2022-03-08 06:00:00,2022-03-08 07:00:00,67.98,121.59,3.67,10.71,14.39,1.19,15.25,1.27,,,1.18,
2022-03-08 07:00:00,2022-03-08 08:00:00,80.98,144.6,3.32,10.05,13.35,0.86,20.75,1.65,,,0.92,
2022-03-08 08:00:00,2022-03-08 09:00:00,77.16,137.6,3.6,7.69,11.29,1.17,35.75,0.73,,,0.49,
2022-03-08 09:00:00,2022-03-08 10:00:00,59.58,106.65,3.29,7.87,11.12,1.17,38.25,0.62,,,0.4,
2022-03-08 10:00:00,2022-03-08 11:00:00,49.38,89.24,3.71,7.62,11.33,1.18,52.75,0.61,,,0.4,
2022-03-08 11:00:00,2022-03-08 12:00:00,52.41,94.77,3.66,6.62,10.28,1.12,65.25,0.62,,,0.42,
2022-03-08 12:00:00,2022-03-08 13:00:00,50.25,90.72,3.32,7.04,10.37,1.1,68.67,0.59,,,0.41,
2022-03-08 13:00:00,2022-03-08 14:00:00,,,,,,,,,,,,
2022-03-08 14:00:00,2022-03-08 15:00:00,,,,,,,,,,,,
2022-03-08 15:00:00,2022-03-08 16:00:00,,,,,,,,,,,,
2022-03-08 16:00:00,2022-03-08 17:00:00,,,,,,,,,,,,
2022-03-08 17:00:00,2022-03-08 18:00:00,,,,,,,,,,,,
2022-03-08 18:00:00,2022-03-08 19:00:00,,,,,,,,,,,,
2022-03-08 19:00:00,2022-03-08 20:00:00,,,,,,,,,,,,
2022-03-08 20:00:00,2022-03-08 21:00:00,,,,,,,,,,,,
2022-03-08 21:00:00,2022-03-08 22:00:00,,,,,,,,,,,,
2022-03-08 22:00:00,2022-03-08 23:00:00,,,,,,,,,,,,
2022-03-08 23:00:00,2022-03-09 00:00:00,,,,,,,,,,,,
2022-03-09 00:00:00,2022-03-09 01:00:00,,,,,,,,,,,,
2022-03-09 01:00:00,2022-03-09 02:00:00,,,,,,,,,,,,
2022-03-09 02:00:00,2022-03-09 03:00:00,,,,,,,,,,,,
2022-03-09 03:00:00,2022-03-09 04:00:00,,,,,,,,,,,,
2022-03-09 04:00:00,2022-03-09 05:00:00,,,,,,,,,,,,
2022-03-09 05:00:00,2022-03-09 06:00:00,,,,,,,,,,,,
2022-03-09 06:00:00,2022-03-09 07:00:00,,,,,,,,,,,,
2022-03-09 07:00:00,2022-03-09 08:00:00,,,,,,,,,,,,
2022-03-09 08:00:00,2022-03-09 09:00:00,,,,,,,,,,,,
2022-03-09 09:00:00,2022-03-09 10:00:00,,,,,,,,,,,,
2022-03-09 10:00:00,2022-03-09 11:00:00,43.16,91.06,3.49,6.72,9.79,1.13,52.5,0.5,,,0.39,
2022-03-09 11:00:00,2022-03-09 12:00:00,51.85,93.33,2.66,7.41,10.37,1.12,57.75,0.48,,,0.37,
2022-03-09 12:00:00,2022-03-09 13:00:00,46.98,85.23,3.44,6.52,9.94,1.08,63.0,0.47,,,0.35,
