From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),VWS (m/s),Xylene (ug/m3),AT (degree C),RF (mm)
2022-04-21 16:00:00,2022-04-21 17:00:00,66.5,265.5,0.77,91.27,49.13,4.85,6.0,0.48,12.07,0.9,2.38,2.58,0.05,,40.0,0.7,141.0,25.5,,1.73,28.62,0.0
2022-04-21 17:00:00,2022-04-21 18:00:00,85.0,308.0,0.8,77.8,41.27,2.5,6.2,0.62,9.0,0.9,2.8,0.7,1.0,,43.0,0.67,137.67,10.0,,0.6,26.47,0.0
2022-04-21 18:00:00,2022-04-21 19:00:00,,,0.53,80.08,43.05,1.48,5.7,0.69,13.2,1.18,2.95,2.32,0.05,,46.25,0.65,139.5,5.75,,0.1,24.62,0.0
2022-04-21 19:00:00,2022-04-21 20:00:00,116.75,341.5,1.02,95.05,51.4,2.57,5.75,0.72,12.8,1.73,3.3,2.47,0.17,,48.5,0.55,161.25,5.75,,0.1,22.58,0.0
2022-04-21 20:00:00,2022-04-21 21:00:00,100.0,348.0,1.1,96.4,52.1,3.8,5.7,0.61,9.85,1.4,2.7,2.0,0.2,,52.0,0.75,166.0,6.0,,0.0,20.45,0.0
2022-04-21 21:00:00,2022-04-21 22:00:00,63.0,,0.55,99.2,51.7,9.12,6.0,0.28,13.97,0.7,1.17,0.83,0.17,,54.5,0.57,144.25,6.0,,0.0,18.85,0.0
2022-04-21 22:00:00,2022-04-21 23:00:00,63.5,214.75,0.6,89.25,48.0,7.1,5.97,0.22,13.55,0.47,0.95,0.47,0.12,,56.75,0.7,125.75,6.0,,0.0,17.58,0.0
2022-04-21 23:00:00,2022-04-22 00:00:00,68.0,207.25,0.57,84.0,45.15,6.3,6.1,0.3,13.45,0.45,0.8,0.62,0.15,,58.75,0.68,130.75,5.75,,0.03,16.52,0.0
2022-04-22 00:00:00,2022-04-22 01:00:00,76.75,194.5,0.6,81.38,43.75,5.98,5.78,0.46,13.25,0.47,0.7,0.43,0.15,,60.5,0.65,135.5,6.25,,0.0,15.65,0.0
2022-04-22 01:00:00,2022-04-22 02:00:00,79.75,176.75,0.8,81.4,43.92,5.33,5.8,0.48,13.55,0.53,0.8,0.55,0.2,,61.25,0.6,157.0,6.25,,0.05,15.15,0.0
2022-04-22 02:00:00,2022-04-22 03:00:00,83.0,190.0,1.0,82.97,44.95,4.7,5.83,0.49,13.25,0.6,0.85,0.57,0.2,,62.0,0.5,167.5,6.25,,0.1,14.9,0.0
2022-04-22 03:00:00,2022-04-22 04:00:00,97.25,212.25,0.85,81.92,44.25,5.03,5.88,0.51,13.55,0.6,0.88,0.65,0.17,,62.5,0.47,168.25,6.0,,0.08,14.67,0.0
2022-04-22 04:00:00,2022-04-22 05:00:00,92.5,214.5,1.07,81.97,44.5,5.58,5.85,0.54,13.53,0.67,0.62,0.4,0.12,,63.0,0.33,167.5,6.0,,0.0,14.4,0.0
2022-04-22 05:00:00,2022-04-22 06:00:00,106.75,250.25,1.55,85.45,46.67,4.2,5.9,0.67,13.82,0.95,0.88,0.58,0.2,,63.0,0.3,169.5,10.75,,0.0,14.45,0.0
2022-04-22 06:00:00,2022-04-22 07:00:00,141.25,318.25,1.93,88.22,48.5,3.48,5.9,0.74,13.5,1.05,1.3,0.9,0.33,,60.5,0.3,208.25,26.5,,0.0,16.23,0.0
2022-04-22 07:00:00,2022-04-22 08:00:00,138.5,323.0,2.08,91.65,50.42,1.9,5.93,0.79,13.27,0.97,1.45,1.02,0.25,,56.75,0.4,223.25,58.0,,0.0,18.98,0.0
2022-04-22 08:00:00,2022-04-22 09:00:00,140.5,335.75,1.9,90.33,49.6,2.37,5.97,0.78,8.6,0.95,1.33,0.78,0.2,,53.25,0.5,354.25,94.0,,0.0,22.15,0.0
2022-04-22 09:00:00,2022-04-22 10:00:00,133.0,299.25,1.35,89.85,48.9,,6.1,0.79,7.9,0.88,1.57,0.9,0.62,,48.75,0.7,18.75,111.25,,0.2,25.7,0.0
2022-04-22 10:00:00,2022-04-22 11:00:00,94.75,243.5,1.45,91.58,49.85,,6.03,0.8,13.02,0.78,1.95,1.0,1.27,,42.75,0.65,106.25,124.75,,0.45,29.48,0.0
2022-04-22 11:00:00,2022-04-22 12:00:00,85.25,245.75,0.7,85.88,46.27,1.83,5.95,0.74,12.77,0.65,1.85,1.55,0.3,,40.0,0.65,30.75,146.75,,0.05,31.42,0.0
2022-04-22 12:00:00,2022-04-22 13:00:00,80.0,251.0,0.4,68.25,36.62,3.7,6.0,0.67,10.43,0.53,1.62,1.85,0.12,,37.25,0.62,53.0,138.5,,0.03,32.88,0.0
2022-04-22 13:00:00,2022-04-22 14:00:00,72.5,256.5,0.62,62.83,33.92,4.62,6.25,2.34,6.15,0.4,1.4,1.73,0.18,,34.25,0.67,48.0,134.5,,0.03,34.12,0.0
2022-04-22 14:00:00,2022-04-22 15:00:00,73.75,240.5,0.65,92.25,49.6,5.58,6.03,4.42,11.2,0.4,1.48,1.7,0.17,,31.75,0.73,32.75,87.25,,0.12,34.62,0.0
2022-04-22 15:00:00,2022-04-22 16:00:00,67.5,236.75,0.62,88.25,47.47,5.25,6.0,4.15,8.3,0.4,1.2,1.35,0.15,,32.25,0.57,44.0,56.25,,0.08,34.08,0.0
2022-04-22 16:00:00,2022-04-22 17:00:00,63.25,233.25,0.78,94.45,50.82,0.3,6.07,4.18,7.1,0.55,1.57,1.35,0.2,,34.5,0.38,75.25,24.5,,0.05,32.85,0.0
2022-04-22 17:00:00,2022-04-22 18:00:00,70.0,274.5,0.82,94.67,51.05,,6.1,,11.95,0.88,2.55,1.48,0.42,,36.5,0.3,102.5,10.0,,0.1,30.88,0.0
2022-04-22 18:00:00,2022-04-22 19:00:00,83.25,355.5,1.0,95.05,51.35,,6.1,,12.53,2.15,4.42,3.38,,,39.0,0.38,128.75,6.25,,0.1,28.2,0.0
2022-04-22 19:00:00,2022-04-22 20:00:00,105.75,437.25,0.52,97.12,52.1,0.2,6.1,,12.68,1.35,3.4,2.27,0.15,,42.0,0.38,136.0,6.0,,0.1,25.98,0.0
2022-04-22 20:00:00,2022-04-22 21:00:00,121.25,392.5,0.62,95.22,51.15,0.4,6.1,,11.93,1.12,2.58,1.62,0.15,,43.75,0.38,141.75,6.0,,0.1,24.63,0.0
2022-04-22 21:00:00,2022-04-22 22:00:00,107.5,370.25,1.12,93.93,50.88,1.13,6.12,,12.85,1.0,2.05,1.4,0.48,,45.5,0.53,130.25,6.0,,0.08,23.43,0.0
2022-04-22 22:00:00,2022-04-22 23:00:00,116.5,383.75,0.6,88.67,47.62,3.62,6.12,,11.78,0.95,1.55,0.85,0.55,,49.25,0.38,134.75,6.25,,0.18,21.6,0.0
2022-04-22 23:00:00,2022-04-23 00:00:00,126.75,379.75,0.78,88.5,47.75,3.67,6.03,,12.65,0.95,1.27,0.6,0.48,,50.5,0.3,121.75,6.0,,0.15,20.65,0.0
2022-04-23 00:00:00,2022-04-23 01:00:00,127.5,377.75,0.98,88.92,48.1,3.95,5.62,,12.57,0.95,1.32,0.77,0.2,,52.5,0.15,270.75,6.0,,0.03,19.35,0.0
2022-04-23 01:00:00,2022-04-23 02:00:00,121.0,339.25,0.67,90.3,48.52,3.52,5.6,,12.72,0.93,1.42,0.8,0.2,,51.25,0.12,183.75,6.0,,0.08,18.65,0.0
2022-04-23 02:00:00,2022-04-23 03:00:00,114.25,348.0,0.67,88.88,47.83,4.15,5.65,,12.5,0.88,1.32,0.77,0.18,,52.0,0.2,88.25,6.0,,0.05,18.0,0.0
2022-04-23 03:00:00,2022-04-23 04:00:00,109.25,325.25,0.65,89.75,48.25,3.88,5.67,,12.57,0.83,1.27,0.75,0.2,,54.0,0.28,188.5,6.25,,0.08,17.45,0.0
2022-04-23 04:00:00,2022-04-23 05:00:00,139.5,348.0,0.85,93.28,50.3,2.25,5.62,,12.65,1.0,1.25,0.65,0.2,,56.0,0.4,343.0,6.5,,0.08,16.38,0.0
2022-04-23 05:00:00,2022-04-23 06:00:00,152.75,361.75,1.3,92.05,50.0,3.07,5.7,,12.22,0.92,1.15,0.68,0.2,,57.0,0.33,283.25,11.25,,0.05,15.23,0.0
2022-04-23 06:00:00,2022-04-23 07:00:00,,,2.15,107.2,58.75,0.5,,,13.85,,,,,,54.5,0.35,102.5,32.0,,,19.5,0.0
2022-04-23 07:00:00,2022-04-23 08:00:00,,,1.55,101.12,55.02,1.37,5.72,,12.33,1.1,1.7,1.1,0.47,,49.5,0.3,119.5,74.0,,0.17,20.45,0.0
2022-04-23 08:00:00,2022-04-23 09:00:00,139.0,381.0,1.23,97.57,52.9,0.7,5.93,,9.3,1.05,1.6,0.9,0.4,,40.0,0.45,338.5,116.5,,0.05,27.15,0.0
2022-04-23 09:00:00,2022-04-23 10:00:00,103.25,318.75,0.95,87.05,47.05,,6.15,,9.4,0.57,1.3,0.78,0.72,,27.5,0.85,181.0,148.5,,0.25,32.33,0.0
2022-04-23 10:00:00,2022-04-23 11:00:00,56.0,277.0,0.9,89.5,48.35,,6.0,,11.53,0.45,1.55,1.15,1.6,,23.33,0.87,17.5,175.33,,0.55,36.03,0.0
2022-04-23 11:00:00,2022-04-23 12:00:00,,,,62.3,31.55,,5.4,,11.0,0.27,1.83,1.83,0.97,,19.5,0.93,10.75,183.5,,0.07,37.5,0.0
2022-04-23 12:00:00,2022-04-23 13:00:00,50.0,319.0,,,,,5.9,,5.2,0.27,1.5,2.43,,,18.33,1.17,8.0,179.0,,0.0,38.47,0.0
2022-04-23 13:00:00,2022-04-23 14:00:00,,,,55.4,27.6,3.2,4.4,,12.35,0.1,0.7,3.2,,,17.0,1.25,181.5,142.5,,1.6,41.0,0.0
2022-04-23 14:00:00,2022-04-23 15:00:00,,,0.3,66.1,35.23,,6.05,,12.73,0.15,1.02,4.2,,,16.0,1.43,123.33,90.75,,2.3,38.7,0.0
2022-04-23 15:00:00,2022-04-23 16:00:00,,,,44.9,21.25,2.5,,,12.2,,,,,,17.0,1.25,5.0,57.5,,,37.6,0.0
2022-04-23 16:00:00,2022-04-23 17:00:00,,,0.1,72.12,38.08,,5.78,,13.5,0.33,1.4,2.83,,,17.25,1.03,7.0,27.25,,0.0,36.48,0.0
2022-04-23 17:00:00,2022-04-23 18:00:00,59.75,296.5,0.53,65.88,35.47,,5.88,,13.35,0.53,1.62,2.55,,,18.75,0.62,355.5,10.5,,0.0,34.23,0.0
2022-04-23 18:00:00,2022-04-23 19:00:00,56.5,288.25,0.85,69.28,37.52,,5.9,,13.07,0.75,2.02,2.8,,,20.5,0.42,262.25,5.25,,0.0,31.6,0.0
2022-04-23 19:00:00,2022-04-23 20:00:00,66.25,324.5,0.92,74.38,40.33,,5.97,,13.6,1.0,2.67,3.1,0.05,,20.0,0.77,182.5,5.5,,0.03,30.9,0.0
2022-04-23 20:00:00,2022-04-23 21:00:00,77.75,334.75,0.5,69.5,37.4,,5.88,,12.77,0.72,1.82,2.52,,,20.5,0.97,15.5,5.0,,0.0,29.38,0.0
2022-04-23 21:00:00,2022-04-23 22:00:00,69.0,385.75,0.62,71.62,38.62,,5.82,,12.55,0.5,0.9,1.0,0.38,,19.0,0.72,100.0,5.25,,0.0,28.9,0.0
2022-04-23 22:00:00,2022-04-23 23:00:00,53.5,457.0,0.55,74.62,40.12,,5.8,,12.25,0.4,0.77,0.25,0.62,,23.75,0.27,319.5,6.0,,0.22,24.75,0.0
2022-04-23 23:00:00,2022-04-24 00:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-04-24 00:00:00,2022-04-24 01:00:00,,,,52.45,26.05,,4.7,,11.77,0.3,0.5,0.7,0.1,,24.33,0.23,344.0,6.0,,0.0,22.0,0.0
2022-04-24 01:00:00,2022-04-24 02:00:00,,,0.43,93.0,49.7,,5.75,,12.45,0.57,0.88,0.45,0.4,,27.5,0.2,270.0,6.0,,0.08,18.93,0.0
2022-04-24 02:00:00,2022-04-24 03:00:00,88.5,313.25,0.45,84.23,45.17,,5.82,,12.7,0.67,0.88,0.33,0.28,,27.75,0.2,277.5,6.0,,0.12,18.0,0.0
2022-04-24 03:00:00,2022-04-24 04:00:00,80.75,279.0,0.33,76.68,41.05,0.1,5.83,,12.52,0.6,0.75,0.35,0.33,,27.5,0.45,331.25,6.0,,0.05,17.75,0.0
2022-04-24 04:00:00,2022-04-24 05:00:00,81.0,274.5,0.28,79.28,42.38,,5.9,,12.15,0.72,0.8,0.4,0.28,,29.25,0.45,333.0,6.0,,0.08,16.32,0.0
2022-04-24 05:00:00,2022-04-24 06:00:00,127.5,356.25,0.62,86.65,46.6,,5.83,,12.3,1.02,1.12,0.38,0.28,,30.0,0.4,331.5,11.25,,0.1,16.02,0.0
2022-04-24 06:00:00,2022-04-24 07:00:00,156.5,460.25,0.97,91.12,49.27,,5.82,,12.55,1.12,1.38,0.55,0.38,,29.75,0.62,329.25,25.25,,0.1,17.65,0.0
2022-04-24 07:00:00,2022-04-24 08:00:00,149.25,488.75,1.1,89.7,48.6,,5.93,,12.07,1.15,1.4,0.5,0.43,,27.25,0.77,329.0,74.75,,0.12,22.07,0.0
2022-04-24 08:00:00,2022-04-24 09:00:00,122.75,416.0,0.6,83.0,44.67,,5.93,,11.3,0.95,1.57,0.55,0.9,,22.25,0.8,331.5,117.0,,0.28,28.07,0.0
2022-04-24 09:00:00,2022-04-24 10:00:00,86.25,322.5,0.5,73.5,39.5,,5.95,,10.82,0.6,1.27,0.7,0.62,,19.5,0.88,345.25,159.0,,0.2,32.67,0.0
2022-04-24 10:00:00,2022-04-24 11:00:00,53.75,327.25,0.53,73.35,39.42,1.35,5.9,,12.5,0.5,1.27,0.75,0.72,,17.5,1.2,355.0,247.0,,0.25,35.25,0.0
2022-04-24 11:00:00,2022-04-24 12:00:00,48.0,537.0,0.53,67.47,36.33,1.2,5.9,,12.47,0.33,0.73,0.47,0.3,,15.67,1.3,238.0,189.0,,0.07,37.33,0.0
2022-04-24 12:00:00,2022-04-24 13:00:00,,,0.1,72.3,38.6,0.5,,,14.3,,,,,,15.0,,,188.0,,,38.5,0.0
2022-04-24 13:00:00,2022-04-24 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-04-24 14:00:00,2022-04-24 15:00:00,,,,,,,,0.0,15.0,,,,,,14.0,1.6,355.0,130.0,,,40.0,0.0
2022-04-24 15:00:00,2022-04-24 16:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-04-24 16:00:00,2022-04-24 17:00:00,,,,91.9,46.9,,0.8,0.1,13.97,,,,,,14.0,1.42,269.25,29.25,,,37.3,0.0
2022-04-24 17:00:00,2022-04-24 18:00:00,,,0.75,84.12,45.35,,,0.24,15.0,,,,,,15.75,0.68,353.5,11.0,,,34.85,0.0
2022-04-24 18:00:00,2022-04-24 19:00:00,48.0,307.75,0.57,74.2,39.98,,0.45,0.43,14.95,,,,,,19.25,0.3,316.25,5.5,,,30.65,0.0
2022-04-24 19:00:00,2022-04-24 20:00:00,60.0,320.0,0.55,76.0,40.9,,0.6,0.56,14.5,,,,,,21.0,0.25,330.0,5.0,,,27.3,0.0
2022-04-24 20:00:00,2022-04-24 21:00:00,,,0.2,124.62,65.97,,0.2,0.63,14.6,0.9,1.85,1.65,0.3,,22.0,0.1,324.33,6.5,,0.05,24.5,0.0
2022-04-24 21:00:00,2022-04-24 22:00:00,,,1.32,110.67,59.95,,0.33,0.8,15.02,1.08,1.9,0.8,0.88,,22.75,0.15,236.75,7.0,,0.2,23.1,0.0
2022-04-24 22:00:00,2022-04-24 23:00:00,104.0,358.0,1.2,107.67,57.8,,0.3,0.55,13.4,1.1,2.1,0.75,0.6,,24.0,0.2,327.25,6.5,,0.2,23.3,0.0
2022-04-24 23:00:00,2022-04-25 00:00:00,,,0.6,102.2,54.85,,0.53,0.0,14.77,0.9,1.43,0.43,0.2,,24.25,0.17,311.0,7.0,,0.03,20.22,0.0
2022-04-25 00:00:00,2022-04-25 01:00:00,128.25,348.5,0.62,94.6,50.85,,0.4,0.26,14.62,0.93,1.18,0.57,0.25,,24.0,0.17,296.75,6.75,,0.0,19.52,0.0
2022-04-25 01:00:00,2022-04-25 02:00:00,112.75,324.25,0.67,95.55,51.38,,0.5,0.96,13.93,0.97,1.15,0.4,0.25,,24.25,0.33,333.25,6.5,,0.03,19.05,0.0
2022-04-25 02:00:00,2022-04-25 03:00:00,162.25,371.0,0.88,96.3,51.92,,0.47,1.19,14.57,1.1,1.12,0.47,0.22,,24.0,0.3,320.25,6.75,,0.03,18.85,0.0
2022-04-25 03:00:00,2022-04-25 04:00:00,182.25,390.5,0.73,94.8,51.02,,0.58,1.1,13.45,1.08,1.12,0.38,0.22,,24.25,0.35,329.75,6.25,,0.05,18.23,0.0
2022-04-25 04:00:00,2022-04-25 05:00:00,159.5,370.75,0.65,91.9,49.38,,0.65,0.93,14.35,0.97,1.03,0.3,0.22,,24.75,0.33,329.5,6.0,,0.0,17.52,0.0
2022-04-25 05:00:00,2022-04-25 06:00:00,132.5,354.75,0.77,89.47,48.2,,0.55,0.75,13.75,0.82,0.9,0.27,0.23,,25.25,0.38,327.0,11.75,,0.0,17.33,0.0
2022-04-25 06:00:00,2022-04-25 07:00:00,96.0,362.5,1.15,92.3,50.03,,0.62,0.79,13.55,1.02,1.2,0.2,0.35,,26.0,0.5,333.25,25.75,,0.05,18.98,0.0
2022-04-25 07:00:00,2022-04-25 08:00:00,88.0,347.0,0.85,97.05,52.3,,0.6,0.75,11.3,1.2,1.3,0.2,0.4,,25.0,0.47,339.0,79.67,,0.0,24.13,0.0
2022-04-25 08:00:00,2022-04-25 09:00:00,,,0.4,91.85,49.2,0.1,0.7,0.54,,1.05,1.9,1.3,0.2,,22.5,0.65,336.5,110.5,,0.05,28.55,0.0
2022-04-25 09:00:00,2022-04-25 10:00:00,,,,92.57,46.2,2.95,0.5,0.33,12.7,0.4,0.8,0.3,0.2,,17.67,0.83,336.33,158.67,,0.0,35.13,0.0
2022-04-25 10:00:00,2022-04-25 11:00:00,,,0.9,85.6,46.28,,0.88,0.28,13.5,0.45,1.42,0.47,1.25,,16.0,1.05,92.25,182.25,,0.4,37.08,0.0
2022-04-25 11:00:00,2022-04-25 12:00:00,41.5,248.5,0.7,63.1,34.1,,1.12,0.25,5.9,0.35,1.18,1.02,0.03,,15.25,1.05,354.75,187.0,,0.0,39.1,0.0
2022-04-25 12:00:00,2022-04-25 13:00:00,39.0,260.0,0.43,66.2,35.53,,1.13,0.31,15.4,0.37,1.3,1.2,0.03,,16.0,1.03,120.0,170.67,,0.0,40.27,0.0
2022-04-25 13:00:00,2022-04-25 14:00:00,,,,,,,,,,,,,,,,,,,,,,
2022-04-25 14:00:00,2022-04-25 15:00:00,,,,104.12,54.15,2.3,0.47,0.23,15.05,0.2,0.6,0.63,0.1,,14.0,1.48,5.75,83.5,,0.0,40.62,0.0
2022-04-25 15:00:00,2022-04-25 16:00:00,,,0.4,85.5,45.8,,0.65,0.18,15.1,0.2,0.7,0.65,0.05,,14.0,1.1,356.0,80.5,,0.0,40.4,0.0
2022-04-25 16:00:00,2022-04-25 17:00:00,,,0.1,76.12,39.72,2.75,0.65,0.21,13.67,0.35,0.85,0.6,0.1,,14.75,0.95,95.75,27.0,,0.0,38.18,0.0
2022-04-25 17:00:00,2022-04-25 18:00:00,,,0.68,79.4,42.75,,0.7,0.45,14.57,0.4,1.38,1.1,0.03,,16.5,0.45,25.0,10.25,,0.0,35.88,0.0
2022-04-25 18:00:00,2022-04-25 19:00:00,51.75,238.25,23.18,110.8,77.78,,0.9,0.7,14.3,0.88,3.23,2.92,,,17.25,0.45,184.25,5.0,,0.0,33.35,0.0
2022-04-25 19:00:00,2022-04-25 20:00:00,,,0.5,100.65,53.1,,0.7,1.15,14.75,,,,,,22.0,,,5.5,,,27.4,0.0
2022-04-25 20:00:00,2022-04-25 21:00:00,,,0.2,85.0,45.3,,0.4,0.5,13.95,0.5,1.3,1.3,0.5,,16.5,0.8,177.5,5.0,,0.0,31.4,0.0
2022-04-25 21:00:00,2022-04-25 22:00:00,,,0.3,69.4,37.17,,0.6,0.5,13.57,0.47,1.05,0.97,0.08,,17.75,0.5,339.0,5.25,,0.03,30.12,0.0
2022-04-25 22:00:00,2022-04-25 23:00:00,68.75,215.5,0.27,66.7,35.65,,0.6,0.45,13.98,0.65,0.93,0.6,0.05,,18.0,0.7,258.75,5.25,,0.0,28.6,0.0
2022-04-25 23:00:00,2022-04-26 00:00:00,74.25,229.5,0.33,62.58,33.58,,0.63,0.5,13.65,0.45,0.55,0.33,0.08,,20.25,0.35,330.0,5.5,,0.0,26.32,0.0
2022-04-26 00:00:00,2022-04-26 01:00:00,76.25,235.5,0.5,74.62,40.1,,0.7,0.72,14.38,0.65,0.88,0.47,0.05,,24.75,0.22,251.75,5.75,,0.0,21.15,0.0
2022-04-26 01:00:00,2022-04-26 02:00:00,101.0,309.75,0.7,85.18,45.88,,0.72,0.95,13.8,0.83,1.25,0.7,0.1,,26.0,0.2,204.25,5.5,,0.0,19.38,0.0
2022-04-26 02:00:00,2022-04-26 03:00:00,135.75,393.0,0.55,86.73,46.62,,0.73,1.06,13.55,0.95,1.22,0.62,0.1,,26.25,0.3,338.25,6.0,,0.0,18.48,0.0
2022-04-26 03:00:00,2022-04-26 04:00:00,154.0,343.0,0.55,87.08,46.77,,0.75,1.14,13.2,1.12,1.4,0.65,0.1,,25.5,0.28,335.75,5.5,,0.03,18.38,0.0
2022-04-26 04:00:00,2022-04-26 05:00:00,176.25,360.0,0.53,82.95,44.52,,0.7,1.07,12.7,1.0,1.12,0.53,0.1,,25.0,0.17,258.25,5.5,,0.0,17.9,0.0
2022-04-26 05:00:00,2022-04-26 06:00:00,156.0,360.0,2.3,90.95,50.25,,0.8,1.25,12.93,1.15,1.92,1.1,0.12,,28.0,0.22,339.25,10.5,,0.0,16.68,0.0
2022-04-26 06:00:00,2022-04-26 07:00:00,180.75,460.0,4.48,109.1,61.65,,0.8,1.43,13.05,1.62,3.85,2.85,0.22,,26.75,0.43,341.0,23.75,,0.05,18.93,0.0
2022-04-26 07:00:00,2022-04-26 08:00:00,231.0,659.0,1.23,100.0,54.2,,0.6,0.42,12.85,1.6,2.3,1.6,0.2,,25.33,0.6,329.67,73.0,,0.1,23.4,0.0
2022-04-26 08:00:00,2022-04-26 09:00:00,,,0.63,76.17,41.0,,0.6,0.0,10.25,0.9,0.93,0.53,0.1,,22.75,0.72,250.5,107.0,,0.0,28.95,0.0
2022-04-26 09:00:00,2022-04-26 10:00:00,89.0,270.0,0.6,72.85,39.2,,0.75,0.0,9.57,0.85,1.5,1.12,0.08,,20.0,0.75,346.25,136.0,,0.0,33.5,0.0
2022-04-26 10:00:00,2022-04-26 11:00:00,75.0,265.0,0.82,71.25,38.57,72.5,0.75,0.55,13.1,0.68,1.05,0.77,0.1,,18.0,0.68,340.0,174.5,,0.0,37.32,0.0
2022-04-26 11:00:00,2022-04-26 12:00:00,63.25,234.75,0.72,71.95,38.88,,0.85,0.51,13.97,0.55,1.27,1.23,0.03,,16.25,0.72,270.5,183.0,,0.0,40.92,0.0
2022-04-26 12:00:00,2022-04-26 13:00:00,48.75,216.0,0.75,71.83,38.83,,0.8,0.42,13.55,0.35,0.93,1.62,,,16.0,0.9,4.25,167.75,,0.1,41.4,0.0
2022-04-26 13:00:00,2022-04-26 14:00:00,48.0,217.0,,,,,,0.41,3.77,0.3,0.9,1.87,,,16.0,0.77,127.0,146.67,,0.0,42.6,0.0
2022-04-26 14:00:00,2022-04-26 15:00:00,,,7.5,80.4,43.93,2.25,0.45,0.28,14.73,0.3,0.7,1.7,,,15.0,1.07,11.0,67.67,,0.0,41.43,0.0
2022-04-26 15:00:00,2022-04-26 16:00:00,,,67.33,144.95,131.85,,1.05,0.25,14.18,0.3,1.15,2.2,,,16.25,0.68,21.0,69.5,,0.0,41.17,0.0
2022-04-26 16:00:00,2022-04-26 17:00:00,43.75,205.75,8.25,118.62,69.83,,0.8,0.41,13.67,0.43,1.47,2.27,,,17.5,0.38,35.0,26.75,,0.0,39.77,0.0
2022-04-26 17:00:00,2022-04-26 18:00:00,55.0,269.0,1.7,109.22,59.47,,0.75,0.79,13.65,0.9,3.62,3.4,,,20.5,0.28,103.5,10.75,,0.05,35.95,0.0
2022-04-26 18:00:00,2022-04-26 19:00:00,81.25,456.0,1.83,129.95,70.6,,0.7,1.19,13.05,1.5,4.48,3.42,0.9,,24.0,0.17,163.25,5.5,,0.55,32.3,0.0
2022-04-26 19:00:00,2022-04-26 20:00:00,122.75,708.0,1.55,140.05,75.75,,0.7,1.56,12.7,2.18,7.08,4.82,2.0,,29.5,0.17,292.0,6.0,,1.07,27.88,0.0
2022-04-26 20:00:00,2022-04-26 21:00:00,170.0,883.0,2.2,148.57,80.82,,0.72,1.65,12.5,2.15,6.75,4.85,1.65,,32.5,0.1,317.0,5.5,,0.92,25.68,0.0
2022-04-26 21:00:00,2022-04-26 22:00:00,157.0,806.0,2.6,150.93,82.4,,0.75,1.15,12.77,2.25,7.15,6.0,0.35,,34.33,0.17,336.33,5.67,,0.25,24.7,0.0
2022-04-26 22:00:00,2022-04-26 23:00:00,,,2.4,141.65,77.28,,0.75,0.0,12.77,2.03,5.17,2.93,1.57,,33.5,0.1,334.33,5.5,,0.93,22.58,0.0
2022-04-26 23:00:00,2022-04-27 00:00:00,177.5,527.5,1.38,128.9,69.67,,0.8,0.0,12.32,1.98,4.17,2.12,1.05,,34.75,0.22,137.25,5.5,,0.45,21.5,0.0
2022-04-27 00:00:00,2022-04-27 01:00:00,159.0,521.0,1.03,125.4,67.53,0.73,0.63,0.0,13.63,2.33,4.87,2.53,1.2,,36.0,0.2,351.5,6.0,,0.23,20.87,0.0
2022-04-27 01:00:00,2022-04-27 02:00:00,,,0.73,119.4,64.03,2.57,0.45,0.0,12.45,1.65,2.65,1.6,0.35,,38.25,0.4,42.25,5.5,,0.15,19.18,0.0
2022-04-27 02:00:00,2022-04-27 03:00:00,,,1.2,120.5,65.08,3.42,0.58,0.0,13.38,1.92,3.38,1.7,0.3,,40.5,0.17,195.75,5.0,,0.17,18.23,0.0
2022-04-27 03:00:00,2022-04-27 04:00:00,152.5,457.5,1.32,119.92,64.88,4.0,0.6,0.0,12.8,1.88,3.6,1.83,0.3,,40.5,0.17,90.5,5.25,,0.17,18.2,0.0
2022-04-27 04:00:00,2022-04-27 05:00:00,148.25,447.5,1.75,121.67,66.18,4.92,0.5,0.0,12.9,1.9,3.45,2.15,0.3,,40.5,0.2,291.25,5.25,,0.2,17.58,0.0
2022-04-27 05:00:00,2022-04-27 06:00:00,163.0,497.75,3.1,129.93,71.65,5.07,0.6,0.0,13.42,1.85,3.15,2.33,0.3,,35.75,0.2,246.0,10.0,,0.17,17.82,0.0
2022-04-27 06:00:00,2022-04-27 07:00:00,192.25,702.75,5.65,140.35,79.25,2.6,0.55,0.0,13.0,2.1,4.53,3.55,0.35,,33.0,0.25,270.0,24.25,,0.15,19.9,0.0
2022-04-27 07:00:00,2022-04-27 08:00:00,211.75,646.75,2.4,139.62,76.22,,0.67,0.0,13.07,2.12,3.8,2.25,0.65,,29.75,0.33,180.0,63.25,,0.3,23.77,0.0
2022-04-27 08:00:00,2022-04-27 09:00:00,206.0,556.0,1.1,132.5,71.4,,0.6,0.0,,1.9,2.9,1.8,1.0,,28.0,0.3,93.0,94.0,,0.4,26.6,0.0
