From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),O Xylene (ug/m3),RH (%),WS (m/s),WD (degree),SR (W/mt2),BP (mmHg),VWS (m/s),Xylene (ug/m3),RF (mm),AT (degree C)
2023-03-05 20:00:00,2023-03-05 21:00:00,29.46,62.58,2.21,12.88,8.5,35.52,6.98,0.32,13.45,0.0,26.29,5.68,6.1,3.44,45.38,0.25,65.02,2.52,967.55,0.32,,0.0,22.28
2023-03-05 21:00:00,2023-03-05 22:00:00,27.99,59.16,2.07,12.16,8.02,36.71,7.05,0.29,14.64,0.83,27.28,5.96,6.7,3.85,52.84,0.36,26.65,2.38,967.55,0.48,,0.0,20.64
2023-03-05 22:00:00,2023-03-05 23:00:00,26.79,56.36,2.06,11.21,7.5,34.42,6.67,0.18,13.34,1.28,23.68,5.25,6.07,3.6,57.83,0.33,78.88,2.27,967.58,0.58,,0.0,19.36
2023-03-05 23:00:00,2023-03-06 00:00:00,24.63,51.35,2.01,10.68,7.19,33.32,6.49,0.07,12.71,1.85,20.51,4.64,5.22,3.15,60.7,0.22,73.03,2.21,967.38,0.62,,0.0,18.46
2023-03-06 00:00:00,2023-03-06 01:00:00,24.05,50.04,2.69,9.62,7.18,30.5,6.76,0.02,9.54,0.01,20.02,4.51,4.79,2.86,65.96,0.17,73.31,2.23,967.2,0.45,,0.0,17.66
2023-03-06 01:00:00,2023-03-06 02:00:00,19.68,39.84,2.63,9.59,7.12,31.35,7.47,0.0,11.41,0.0,20.42,4.6,4.67,2.97,68.22,0.23,162.07,2.19,966.58,0.44,,0.0,16.9
2023-03-06 02:00:00,2023-03-06 03:00:00,20.16,40.95,2.54,9.41,6.95,30.27,7.01,0.0,11.96,1.34,19.3,4.37,4.36,2.8,71.74,0.24,140.64,2.21,965.88,0.53,,0.0,16.26
2023-03-06 03:00:00,2023-03-06 04:00:00,17.91,35.72,2.46,9.35,6.86,27.82,6.51,0.0,8.76,1.95,16.84,3.78,3.79,2.44,74.75,0.29,96.5,2.17,965.57,0.38,,0.0,15.57
2023-03-06 04:00:00,2023-03-06 05:00:00,19.04,38.33,2.49,9.59,7.01,25.89,6.33,0.01,4.8,0.9,15.62,3.43,3.43,2.21,76.78,0.08,59.3,2.21,965.83,0.29,,0.0,15.18
2023-03-06 05:00:00,2023-03-06 06:00:00,21.51,44.1,2.53,9.44,6.96,25.05,7.05,0.04,4.65,0.0,16.63,3.57,3.53,2.29,77.72,0.12,115.42,2.22,966.15,0.11,,0.0,14.87
2023-03-06 06:00:00,2023-03-06 07:00:00,19.13,38.55,2.81,9.99,7.47,24.35,6.92,0.07,2.85,0.0,17.49,3.72,3.69,2.38,78.42,0.28,181.58,4.07,966.78,0.14,,0.0,14.72
2023-03-06 07:00:00,2023-03-06 08:00:00,18.78,37.81,3.6,11.46,8.88,23.49,6.73,0.11,3.1,0.0,17.95,3.76,3.96,2.48,77.02,0.63,182.34,23.42,967.23,0.12,,0.0,14.78
2023-03-06 08:00:00,2023-03-06 09:00:00,30.1,64.06,2.88,11.23,8.18,22.57,6.32,0.01,6.21,0.0,17.5,3.57,3.96,2.22,63.72,0.79,194.69,59.68,967.65,0.11,,0.0,17.35
2023-03-06 09:00:00,2023-03-06 10:00:00,29.16,61.9,2.84,11.0,8.03,22.12,6.63,0.02,13.49,0.0,17.9,3.62,4.04,2.45,47.65,0.83,180.25,85.94,968.1,0.18,,0.0,20.81
2023-03-06 10:00:00,2023-03-06 11:00:00,29.79,63.35,3.35,10.52,8.18,23.01,7.23,0.05,21.04,0.0,21.32,4.34,4.71,2.52,30.9,0.34,137.5,460.82,968.08,0.04,,0.0,25.63
2023-03-06 11:00:00,2023-03-06 12:00:00,32.03,68.56,3.47,9.77,7.88,25.06,7.91,0.02,39.48,0.0,25.03,5.2,5.51,3.06,19.75,0.97,226.16,676.58,967.43,0.15,,0.0,28.73
2023-03-06 12:00:00,2023-03-06 13:00:00,31.32,66.91,3.27,9.35,7.52,27.14,7.0,0.0,40.85,0.0,24.87,5.23,5.44,3.18,18.48,1.18,219.16,446.65,966.4,0.09,,0.0,29.73
2023-03-06 13:00:00,2023-03-06 14:00:00,28.61,60.62,3.13,10.1,7.79,30.2,7.52,0.0,48.56,0.49,23.3,5.06,5.12,3.02,23.25,1.42,191.71,600.19,965.2,0.14,,0.0,30.06
2023-03-06 14:00:00,2023-03-06 15:00:00,31.06,66.33,3.05,10.36,7.87,32.29,7.71,0.01,48.26,1.54,23.51,5.53,5.32,2.88,22.14,1.4,219.7,512.26,964.17,0.13,,0.0,30.58
2023-03-06 15:00:00,2023-03-06 16:00:00,35.43,76.46,3.0,9.58,7.41,32.67,7.96,0.0,52.67,0.0,23.11,5.38,5.1,2.67,19.79,1.8,243.65,361.04,963.58,0.1,,0.0,30.49
2023-03-06 16:00:00,2023-03-06 17:00:00,35.06,75.61,2.87,9.78,7.41,33.77,7.15,0.02,51.53,0.0,21.13,4.72,4.53,2.41,23.95,2.02,241.54,105.39,963.17,0.07,,0.0,29.63
2023-03-06 17:00:00,2023-03-06 18:00:00,34.28,73.79,2.75,9.88,7.36,33.1,7.11,0.01,57.44,1.8,19.0,4.16,4.01,2.26,27.38,1.46,238.63,42.31,963.02,0.14,,0.0,28.64
2023-03-06 18:00:00,2023-03-06 19:00:00,31.83,68.1,2.82,11.41,8.22,34.37,7.15,0.17,28.77,0.49,19.21,4.22,4.04,2.29,35.59,0.29,124.56,5.15,963.35,0.18,,0.0,26.47
2023-03-06 19:00:00,2023-03-06 20:00:00,35.92,77.61,2.95,12.71,9.0,35.55,7.54,0.36,21.52,0.0,23.38,5.17,5.49,2.83,43.8,0.22,73.31,2.6,964.08,0.27,,0.0,24.12
2023-03-06 20:00:00,2023-03-06 21:00:00,37.38,80.99,3.05,12.44,8.95,35.94,6.86,0.42,17.74,0.0,27.16,6.01,6.66,3.53,49.31,0.15,79.6,2.6,964.3,0.15,,0.0,22.61
2023-03-06 21:00:00,2023-03-06 22:00:00,33.09,71.02,3.08,11.4,8.43,36.47,7.12,0.36,20.13,0.0,28.38,6.33,7.07,3.56,57.93,0.51,93.76,2.49,964.88,0.2,,0.0,20.95
2023-03-06 22:00:00,2023-03-06 23:00:00,30.28,64.48,3.12,11.81,8.67,36.44,6.6,0.27,19.84,1.32,25.31,5.74,6.4,3.83,60.78,0.55,102.36,2.29,964.8,0.37,,0.0,20.15
2023-03-06 23:00:00,2023-03-07 00:00:00,32.24,69.03,2.93,10.82,8.0,34.25,6.53,0.16,16.35,1.93,22.09,5.04,5.61,3.38,65.13,0.24,84.44,2.27,964.75,0.37,,0.0,19.06
2023-03-07 00:00:00,2023-03-07 01:00:00,28.54,60.44,2.5,10.17,7.32,31.27,6.3,0.1,13.7,1.65,19.97,4.57,4.87,3.01,68.98,0.24,137.8,2.24,964.9,0.61,,0.0,18.22
2023-03-07 01:00:00,2023-03-07 02:00:00,27.16,57.25,2.52,9.75,7.12,31.81,6.82,0.07,12.8,0.46,20.87,4.75,4.82,3.04,72.21,0.45,137.57,2.26,965.02,0.54,,0.0,17.54
2023-03-07 02:00:00,2023-03-07 03:00:00,25.52,53.42,2.53,9.83,7.17,31.22,6.42,0.08,9.49,0.01,20.98,4.75,4.69,3.0,74.06,0.22,62.25,2.23,965.12,0.52,,0.0,17.08
2023-03-07 03:00:00,2023-03-07 04:00:00,25.52,53.42,2.41,9.65,6.97,29.16,6.0,0.07,10.37,1.45,18.69,4.19,4.17,2.65,75.64,0.24,39.05,2.21,964.97,0.59,,0.0,16.72
2023-03-07 04:00:00,2023-03-07 05:00:00,25.05,52.33,2.38,9.61,6.93,27.1,5.69,0.08,7.23,1.85,16.99,3.75,3.74,2.4,76.69,0.6,177.69,2.24,964.9,0.66,,0.0,16.41
2023-03-07 05:00:00,2023-03-07 06:00:00,23.75,49.31,2.46,9.71,7.04,25.96,6.1,0.1,6.03,0.55,17.14,3.71,3.68,2.36,77.37,0.38,226.48,2.28,965.45,0.49,,0.0,16.14
2023-03-07 06:00:00,2023-03-07 07:00:00,26.87,56.57,2.65,10.22,7.47,25.79,6.33,0.16,3.01,0.0,18.94,4.06,4.03,2.25,78.39,0.65,140.26,4.62,965.75,0.33,,0.0,15.95
2023-03-07 07:00:00,2023-03-07 08:00:00,23.14,47.95,2.96,10.64,7.93,25.6,6.21,0.16,4.36,0.0,20.01,4.26,4.35,2.63,75.91,0.74,210.97,31.9,966.38,0.44,,0.0,16.31
2023-03-07 08:00:00,2023-03-07 09:00:00,32.84,70.45,2.62,11.55,8.13,24.74,5.96,0.18,6.86,0.0,19.02,4.0,4.26,2.63,65.61,0.16,97.59,82.67,967.15,0.46,,0.0,18.33
2023-03-07 09:00:00,2023-03-07 10:00:00,35.88,77.51,2.51,11.3,7.92,24.17,6.22,0.23,11.32,0.0,18.82,3.94,4.31,2.61,53.23,0.35,79.64,120.87,967.35,0.64,,0.0,21.63
2023-03-07 10:00:00,2023-03-07 11:00:00,37.46,81.18,2.76,11.15,8.04,24.67,6.76,0.3,23.93,0.0,21.6,4.46,4.99,2.86,41.5,0.99,177.66,414.28,967.62,0.26,,0.0,25.16
2023-03-07 11:00:00,2023-03-07 12:00:00,40.6,88.49,2.89,10.57,7.84,27.04,7.16,0.29,34.93,0.0,25.27,5.27,5.71,3.27,33.1,1.22,189.72,582.3,967.4,0.25,,0.0,27.41
2023-03-07 12:00:00,2023-03-07 13:00:00,37.18,80.53,2.82,9.76,7.35,29.95,6.91,0.14,38.8,0.0,26.11,5.51,5.82,3.36,24.3,0.66,228.87,452.13,966.62,0.22,,0.0,29.22
2023-03-07 13:00:00,2023-03-07 14:00:00,33.14,71.15,2.67,9.82,7.26,32.89,7.28,0.1,50.04,0.43,24.85,5.3,5.52,3.06,27.35,2.14,240.62,503.76,965.47,0.28,,0.0,29.7
2023-03-07 14:00:00,2023-03-07 15:00:00,34.51,74.34,2.44,10.2,7.29,33.61,7.16,0.12,59.52,1.72,19.81,4.31,4.44,2.63,27.26,1.91,240.39,259.07,964.85,0.33,,0.0,29.14
2023-03-07 15:00:00,2023-03-07 16:00:00,34.88,75.18,2.42,9.87,7.1,31.81,7.39,0.13,55.32,1.0,18.93,4.13,4.07,2.28,22.66,0.95,225.98,263.35,964.42,0.34,,0.0,30.07
2023-03-07 16:00:00,2023-03-07 17:00:00,34.64,74.62,2.48,9.64,7.03,34.24,6.72,0.12,51.51,0.0,22.11,4.73,4.47,2.64,21.04,0.88,226.63,99.92,963.88,0.37,,0.0,29.96
2023-03-07 17:00:00,2023-03-07 18:00:00,34.78,74.94,2.56,10.19,7.38,36.78,7.1,0.17,50.05,0.43,24.81,5.35,4.94,2.91,25.73,0.55,194.07,37.03,963.65,0.46,,0.0,28.96
2023-03-07 18:00:00,2023-03-07 19:00:00,37.59,81.48,2.54,12.34,8.49,37.45,7.19,0.36,21.73,0.0,27.07,6.07,5.69,3.12,37.07,0.14,79.06,5.22,964.05,0.52,,0.0,26.26
2023-03-07 19:00:00,2023-03-07 20:00:00,37.22,80.63,2.48,12.55,8.55,37.91,7.19,0.42,21.34,0.0,28.44,6.58,6.74,3.73,43.89,0.14,64.89,2.54,964.77,0.34,,0.0,24.17
2023-03-07 20:00:00,2023-03-07 21:00:00,37.56,81.41,2.59,13.14,8.95,36.39,6.85,0.52,11.25,0.0,28.74,6.78,7.13,3.77,51.1,0.23,35.69,2.69,965.58,0.56,,0.0,22.82
2023-03-07 21:00:00,2023-03-07 22:00:00,36.37,78.67,2.57,12.19,8.43,37.23,7.54,0.49,17.0,0.0,23.47,5.5,6.1,3.21,57.29,0.3,49.04,2.61,966.15,0.58,,0.0,21.4
2023-03-07 22:00:00,2023-03-07 23:00:00,34.06,73.29,2.57,11.46,8.05,38.98,6.96,0.37,18.47,0.0,22.19,5.22,5.7,3.39,61.92,0.17,149.56,2.24,966.27,0.81,,0.0,20.59
2023-03-07 23:00:00,2023-03-08 00:00:00,32.49,69.64,2.49,10.77,7.62,36.69,6.82,0.23,15.98,0.94,24.2,5.73,6.25,3.74,66.17,0.27,42.9,2.29,966.58,0.86,,0.0,19.46
2023-03-08 00:00:00,2023-03-08 01:00:00,30.49,64.99,2.58,9.98,7.28,32.72,6.0,0.19,13.78,1.81,20.6,4.86,5.19,3.16,68.48,0.22,95.93,2.23,967.08,0.66,,0.0,18.77
2023-03-08 01:00:00,2023-03-08 02:00:00,26.9,56.64,2.57,9.58,7.06,32.34,6.55,0.15,12.62,0.52,20.01,4.63,4.71,2.95,70.67,0.26,73.41,2.25,967.05,0.53,,0.0,18.16
2023-03-08 02:00:00,2023-03-08 03:00:00,27.28,57.51,2.58,9.44,7.0,31.79,6.7,0.13,11.2,0.02,20.63,4.71,4.62,2.94,73.17,0.44,149.25,2.33,966.72,0.69,,0.0,17.85
2023-03-08 03:00:00,2023-03-08 04:00:00,23.89,49.62,2.51,9.43,6.94,31.32,6.49,0.14,10.94,0.91,20.23,4.59,4.43,2.83,73.52,0.24,154.8,2.27,966.55,0.53,,0.0,17.81
2023-03-08 04:00:00,2023-03-08 05:00:00,22.84,47.17,2.44,9.53,6.93,29.34,5.87,0.11,7.88,0.98,18.05,4.06,3.93,2.52,75.9,0.28,145.79,2.29,966.55,0.56,,0.0,17.39
2023-03-08 05:00:00,2023-03-08 06:00:00,25.34,53.02,2.46,9.43,6.9,27.78,5.91,0.15,6.62,0.5,17.04,3.77,3.73,2.34,77.26,0.11,99.69,2.21,966.98,0.56,,0.0,17.18
2023-03-08 06:00:00,2023-03-08 07:00:00,26.37,55.38,2.53,9.62,7.05,27.11,6.22,0.2,4.86,0.02,18.01,3.92,3.79,2.34,77.62,0.21,81.87,4.77,967.73,0.38,,0.0,16.93
2023-03-08 07:00:00,2023-03-08 08:00:00,25.28,52.89,2.72,9.74,7.27,27.07,6.28,0.25,4.46,0.0,19.83,4.27,4.3,2.7,76.17,0.53,177.2,30.87,968.17,0.48,,0.0,17.22
2023-03-08 08:00:00,2023-03-08 09:00:00,30.82,65.76,2.76,10.39,7.64,27.28,6.41,0.34,5.79,0.0,20.76,4.41,4.53,2.8,70.52,0.7,179.66,80.09,968.75,0.52,,0.0,18.36
2023-03-08 09:00:00,2023-03-08 10:00:00,31.45,67.23,2.56,10.04,7.29,26.68,6.4,0.37,17.25,0.0,19.89,4.21,4.4,2.7,58.64,0.53,185.29,132.94,969.22,0.45,,0.0,21.07
2023-03-08 10:00:00,2023-03-08 11:00:00,33.3,71.5,2.6,10.2,7.42,26.64,6.72,0.38,28.66,0.0,19.99,4.26,4.36,2.67,45.46,0.51,171.9,372.5,969.15,0.25,,0.0,24.59
2023-03-08 11:00:00,2023-03-08 12:00:00,34.9,75.22,2.86,10.11,7.58,28.78,7.38,0.39,38.67,0.0,23.31,5.03,4.91,3.06,33.26,0.48,147.84,523.73,968.62,0.18,,0.0,27.89
2023-03-08 12:00:00,2023-03-08 13:00:00,37.34,80.9,2.96,9.6,7.39,32.24,6.75,0.28,40.1,0.0,26.44,5.79,5.46,3.42,22.59,0.47,184.87,452.38,967.6,0.22,,0.0,29.71
2023-03-08 13:00:00,2023-03-08 14:00:00,31.58,67.53,2.76,9.44,7.14,35.83,6.96,0.15,53.28,0.44,26.61,5.89,5.46,3.44,19.08,1.39,231.59,551.43,966.25,0.26,,0.0,30.13
2023-03-08 14:00:00,2023-03-08 15:00:00,32.3,69.17,2.54,9.47,6.98,34.79,6.7,0.09,51.28,1.39,22.78,5.06,4.71,2.99,18.67,1.48,215.81,468.85,965.23,0.3,,0.0,30.55
2023-03-08 15:00:00,2023-03-08 16:00:00,29.59,62.89,2.46,9.64,7.02,33.91,6.58,0.12,49.73,1.76,20.57,4.54,4.25,2.38,18.21,1.46,201.56,311.54,964.83,0.21,,0.0,30.31
2023-03-08 16:00:00,2023-03-08 17:00:00,30.57,65.16,2.49,9.85,7.14,34.31,6.91,0.16,52.76,0.43,21.23,4.59,4.32,2.3,21.03,1.47,213.47,94.4,964.83,0.23,,0.0,29.77
2023-03-08 17:00:00,2023-03-08 18:00:00,33.72,72.48,2.52,9.63,7.05,35.98,7.35,0.15,59.61,0.0,22.1,4.68,4.41,2.35,24.16,1.39,239.02,53.12,965.27,0.18,,0.0,28.99
2023-03-08 18:00:00,2023-03-08 19:00:00,34.91,75.24,2.49,10.58,7.53,36.23,7.04,0.23,38.79,0.0,22.13,4.67,4.36,2.69,32.88,0.3,129.09,6.86,965.95,0.17,,0.0,26.93
2023-03-08 19:00:00,2023-03-08 20:00:00,33.53,72.05,2.5,11.35,7.93,36.97,7.17,0.34,30.11,0.43,23.44,5.03,4.95,2.85,40.35,0.15,84.38,2.62,966.8,0.11,,0.0,24.72
2023-03-08 20:00:00,2023-03-08 21:00:00,31.09,66.38,2.53,11.77,8.17,36.38,6.4,0.33,18.88,0.01,23.7,5.17,5.33,2.74,48.67,0.37,39.58,2.78,967.9,0.12,,0.0,23.05
2023-03-08 21:00:00,2023-03-08 22:00:00,33.78,72.61,2.56,11.46,8.04,35.84,7.34,0.36,17.45,0.0,25.95,5.68,6.03,3.07,51.0,0.16,79.63,2.54,968.25,0.3,,0.0,22.21
2023-03-08 22:00:00,2023-03-08 23:00:00,33.22,71.32,2.62,11.06,7.87,36.65,7.38,0.32,17.2,0.0,26.72,5.86,6.19,3.6,56.18,0.43,201.38,2.38,968.2,0.34,,0.0,21.23
2023-03-08 23:00:00,2023-03-09 00:00:00,29.97,63.76,2.54,10.88,7.73,38.24,6.86,0.27,16.46,0.33,24.67,5.44,5.77,3.51,50.84,0.23,224.12,1.99,967.85,0.39,,0.0,21.27
2023-03-09 00:00:00,2023-03-09 01:00:00,29.25,62.08,2.71,10.16,7.48,34.6,5.95,0.12,18.82,0.89,21.77,4.83,5.21,3.18,35.47,0.36,188.65,1.73,967.67,0.44,,0.0,22.69
2023-03-09 01:00:00,2023-03-09 02:00:00,26.85,56.51,2.7,9.23,6.99,33.04,6.15,0.02,22.45,1.34,20.32,4.48,4.72,2.92,31.87,0.46,248.99,2.12,967.32,0.29,,0.0,22.93
2023-03-09 02:00:00,2023-03-09 03:00:00,20.64,42.08,2.66,9.0,6.84,32.86,6.29,0.0,20.14,0.48,21.32,4.64,4.67,2.95,32.08,0.3,202.12,2.17,966.85,0.2,,0.0,23.03
2023-03-09 03:00:00,2023-03-09 04:00:00,20.28,41.22,2.67,8.95,6.82,32.3,6.53,0.0,20.34,0.39,21.45,4.68,4.57,2.92,34.24,0.41,108.79,1.96,966.6,0.32,,0.0,22.41
2023-03-09 04:00:00,2023-03-09 05:00:00,18.8,37.8,2.53,8.87,6.66,30.93,6.1,0.0,20.34,1.96,20.04,4.36,4.24,2.7,32.82,0.51,117.35,2.13,966.4,0.39,,0.0,22.73
2023-03-09 05:00:00,2023-03-09 06:00:00,17.4,34.53,2.5,8.64,6.52,29.24,6.13,0.0,22.06,1.33,18.42,3.97,3.82,2.44,32.72,0.53,124.27,2.68,966.85,0.31,,0.0,22.75
2023-03-09 06:00:00,2023-03-09 07:00:00,15.2,29.41,2.59,8.98,6.77,28.32,6.28,0.0,16.38,0.49,18.32,3.92,3.75,2.09,37.12,0.57,139.66,4.28,967.6,0.26,,0.0,21.75
2023-03-09 07:00:00,2023-03-09 08:00:00,14.87,28.64,2.7,9.54,7.15,28.26,6.49,0.02,12.33,0.0,19.87,4.23,4.08,2.48,41.55,0.59,187.28,23.62,968.45,0.2,,0.0,21.24
2023-03-09 08:00:00,2023-03-09 09:00:00,18.59,37.31,2.7,9.8,7.29,28.76,6.29,0.02,14.86,0.0,20.81,4.43,4.32,2.72,38.86,1.0,238.78,77.38,969.05,0.14,,0.0,22.2
2023-03-09 09:00:00,2023-03-09 10:00:00,22.73,46.94,2.58,9.18,6.87,27.95,6.12,0.01,24.78,1.77,19.76,4.2,4.17,2.63,29.58,0.82,235.84,119.62,969.27,0.22,,0.0,24.78
2023-03-09 10:00:00,2023-03-09 11:00:00,20.87,42.61,2.59,8.8,6.68,27.96,6.12,0.0,25.67,1.89,19.4,4.11,4.0,2.54,23.83,0.4,244.51,445.83,969.05,0.23,,0.0,27.25
2023-03-09 11:00:00,2023-03-09 12:00:00,21.87,44.92,2.67,8.86,6.77,29.16,6.63,0.0,33.34,0.01,20.57,4.38,4.15,2.65,20.62,0.67,252.67,612.78,968.75,0.2,,0.0,28.84
2023-03-09 12:00:00,2023-03-09 13:00:00,20.99,42.88,2.71,9.03,6.89,30.73,6.54,0.0,40.87,0.36,22.25,4.72,4.39,2.57,15.7,0.78,261.06,600.89,967.95,0.29,,0.0,30.17
2023-03-09 13:00:00,2023-03-09 14:00:00,22.56,46.52,2.72,9.0,6.88,31.55,6.93,0.01,48.09,0.93,22.11,4.52,4.22,2.21,14.68,0.99,207.37,598.49,966.72,0.23,,0.0,30.83
2023-03-09 14:00:00,2023-03-09 15:00:00,20.37,41.45,2.63,8.79,6.7,32.09,6.43,0.0,47.76,1.48,21.29,4.35,4.06,2.13,12.22,0.96,235.45,504.78,965.7,0.21,,0.0,31.2
2023-03-09 15:00:00,2023-03-09 16:00:00,19.71,39.88,2.65,8.86,6.75,32.81,6.23,0.01,52.45,1.82,19.5,3.87,3.6,2.03,13.95,1.63,236.31,333.28,965.0,0.21,,0.0,31.13
2023-03-09 16:00:00,2023-03-09 17:00:00,22.83,47.15,2.94,9.07,7.09,32.53,6.33,0.03,51.05,1.82,17.98,3.58,3.36,1.91,15.57,1.51,234.36,85.37,965.07,0.11,,0.0,30.36
2023-03-09 17:00:00,2023-03-09 18:00:00,23.8,49.43,3.16,9.07,7.27,33.4,6.97,0.05,48.49,1.72,18.95,3.83,3.62,1.93,16.38,0.83,234.74,36.47,965.25,0.15,,0.0,29.51
2023-03-09 18:00:00,2023-03-09 19:00:00,25.83,54.12,3.3,10.93,8.35,34.36,7.2,0.2,20.52,0.51,22.39,4.55,4.32,2.29,26.4,0.12,76.94,5.5,965.55,0.21,,0.0,26.7
2023-03-09 19:00:00,2023-03-09 20:00:00,25.47,53.3,3.21,11.86,8.78,34.69,7.05,0.32,21.71,0.0,25.16,5.19,5.5,2.81,32.51,0.15,47.03,2.51,966.03,0.32,,0.0,24.19
2023-03-09 20:00:00,2023-03-09 21:00:00,25.65,53.73,3.19,12.14,8.91,34.52,6.35,0.28,17.16,0.0,25.81,5.35,6.09,3.04,41.79,0.31,44.07,2.61,966.53,0.6,,0.0,22.19
2023-03-09 21:00:00,2023-03-09 22:00:00,26.23,55.08,3.24,11.21,8.46,34.36,6.9,0.28,14.32,0.0,27.75,5.71,7.04,3.44,48.49,0.21,35.05,2.49,967.2,0.71,,0.0,20.82
2023-03-09 22:00:00,2023-03-09 23:00:00,27.17,57.27,3.27,10.23,7.97,33.83,7.22,0.23,14.34,0.0,29.26,6.05,7.5,3.65,51.86,0.15,53.94,2.3,967.48,0.51,,0.0,19.95
2023-03-09 23:00:00,2023-03-10 00:00:00,27.12,57.15,3.11,10.07,7.76,33.93,7.15,0.11,16.12,0.0,29.15,6.05,7.72,3.75,57.48,0.07,95.52,2.21,967.17,0.67,,0.0,19.22
2023-03-10 00:00:00,2023-03-10 01:00:00,24.75,51.62,2.6,9.61,7.11,32.06,5.84,0.04,13.12,0.47,24.83,5.21,6.73,3.3,60.98,0.09,76.59,2.21,966.88,0.76,,0.0,18.48
2023-03-10 01:00:00,2023-03-10 02:00:00,24.45,50.93,2.54,9.42,6.96,30.68,6.12,0.02,14.93,1.43,22.36,4.71,6.17,3.04,62.81,0.17,91.94,2.21,966.58,0.57,,0.0,17.99
2023-03-10 02:00:00,2023-03-10 03:00:00,23.15,47.91,2.55,9.26,6.88,29.47,6.45,0.02,13.71,1.07,21.82,4.58,5.81,2.9,66.31,0.37,139.07,2.28,966.22,0.57,,0.0,17.5
2023-03-10 03:00:00,2023-03-10 04:00:00,24.16,50.23,2.55,9.15,6.83,29.2,6.35,0.01,12.29,0.0,22.32,4.71,5.57,2.92,68.0,0.23,178.82,2.21,965.9,0.35,,0.0,17.1
2023-03-10 04:00:00,2023-03-10 05:00:00,22.05,45.36,2.46,9.4,6.89,28.46,5.67,0.01,7.76,0.85,21.19,4.47,5.08,2.82,71.34,0.39,146.05,2.2,965.65,0.51,,0.0,16.79
2023-03-10 05:00:00,2023-03-10 06:00:00,23.03,47.62,2.45,9.81,7.09,26.62,6.0,0.01,6.9,0.94,19.07,3.98,4.53,2.61,72.18,0.42,204.58,2.25,965.95,0.39,,0.0,16.48
2023-03-10 06:00:00,2023-03-10 07:00:00,22.79,47.06,2.5,10.0,7.23,25.12,5.59,0.04,5.55,0.85,17.88,3.67,4.13,2.32,73.72,0.45,188.33,4.85,966.52,0.42,,0.0,16.2
2023-03-10 07:00:00,2023-03-10 08:00:00,26.07,54.71,2.82,10.42,7.71,24.62,5.91,0.09,4.59,0.01,18.62,3.77,4.2,2.18,71.23,0.31,183.57,30.16,967.33,0.25,,0.0,16.79
2023-03-10 08:00:00,2023-03-10 09:00:00,39.57,86.1,2.92,10.92,8.04,24.95,6.07,0.14,6.72,0.0,19.89,4.06,4.38,2.48,62.05,0.61,187.48,80.28,967.48,0.25,,0.0,18.8
2023-03-10 09:00:00,2023-03-10 10:00:00,37.48,81.24,2.8,11.05,8.02,25.61,6.29,0.19,12.45,0.0,21.07,4.32,4.64,2.83,50.7,0.47,175.9,130.73,967.0,0.27,,0.0,22.23
2023-03-10 10:00:00,2023-03-10 11:00:00,38.52,83.69,2.73,10.42,7.63,25.75,6.18,0.18,29.08,0.0,21.38,4.38,4.75,2.76,25.32,0.49,270.99,471.88,966.65,0.14,,0.0,27.66
2023-03-10 11:00:00,2023-03-10 12:00:00,31.95,68.38,2.74,9.1,6.95,26.97,6.35,0.09,36.48,0.0,21.93,4.52,4.7,2.75,18.7,0.65,238.45,624.85,966.22,0.08,,0.0,30.14
2023-03-10 12:00:00,2023-03-10 13:00:00,31.95,68.38,2.81,9.21,7.06,30.22,6.33,0.0,44.44,0.0,23.92,4.96,4.87,2.63,17.42,1.25,229.42,654.7,965.62,0.13,,0.0,30.79
2023-03-10 13:00:00,2023-03-10 14:00:00,27.76,58.62,2.76,9.37,7.11,31.58,6.75,0.0,55.64,1.02,23.33,4.62,4.47,2.27,20.06,1.51,209.31,575.99,964.8,0.11,,0.0,31.12
2023-03-10 14:00:00,2023-03-10 15:00:00,27.66,58.38,2.64,10.05,7.38,31.95,6.59,0.01,52.88,0.34,22.01,4.42,4.26,2.19,21.7,1.6,181.57,464.82,963.9,0.21,,0.0,31.22
2023-03-10 15:00:00,2023-03-10 16:00:00,31.52,67.37,2.58,10.22,7.4,33.55,6.46,0.04,52.67,0.74,21.82,4.45,4.2,2.55,20.09,1.48,184.05,295.05,963.38,0.11,,0.0,31.24
2023-03-10 16:00:00,2023-03-10 17:00:00,32.27,69.11,2.59,9.95,7.28,35.0,6.46,0.18,52.89,1.74,21.71,4.51,4.25,2.71,21.21,1.45,213.77,83.79,963.4,0.07,,0.0,30.79
2023-03-10 17:00:00,2023-03-10 18:00:00,34.12,73.41,2.78,9.52,7.2,34.59,7.2,0.17,55.14,1.47,22.14,4.72,4.48,2.76,24.45,1.02,235.38,38.88,963.62,0.09,,0.0,30.02
2023-03-10 18:00:00,2023-03-10 19:00:00,34.9,75.27,2.76,11.55,8.25,36.08,7.2,0.3,29.47,1.95,21.18,4.47,4.39,2.29,34.91,0.21,133.9,5.85,963.83,0.1,,0.0,27.68
