From Date,To Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Benzene (ug/m3),Toluene (ug/m3),Eth-Benzene (ug/m3),MP-Xylene (ug/m3),RH (%),WS (m/s),WD (degree),BP (mmHg),Xylene (ug/m3),AT (degree C),RF (mm)
2021-09-02 10:00:00,2021-09-02 11:00:00,38.4,63.35,7.29,3.53,14.68,9.78,2.28,0.02,12.0,1.41,0.61,12.6,0.32,,0.33,179.9,,4.1,,
2021-09-02 11:00:00,2021-09-02 12:00:00,19.38,35.04,8.25,10.64,23.25,23.77,2.61,0.02,10.5,1.51,0.3,18.19,,,0.25,137.13,,5.66,,
2021-09-02 12:00:00,2021-09-02 13:00:00,14.73,29.68,8.33,4.96,17.7,15.92,1.8,0.0,11.5,1.84,0.59,21.15,,,0.44,238.08,,6.1,,
2021-09-02 13:00:00,2021-09-02 14:00:00,16.66,31.98,7.83,3.99,15.96,13.51,1.49,0.0,10.0,1.73,0.63,17.41,,,0.36,97.02,,5.97,,
2021-09-02 14:00:00,2021-09-02 15:00:00,13.87,24.51,7.14,3.35,14.26,10.09,1.45,0.0,8.75,1.57,1.25,13.08,1.17,,0.36,135.74,,4.98,,
2021-09-02 15:00:00,2021-09-02 16:00:00,13.21,21.47,7.56,4.13,15.68,10.67,0.95,0.0,9.75,1.29,2.12,13.24,1.36,,0.27,101.63,,6.46,,
2021-09-02 16:00:00,2021-09-02 17:00:00,18.19,27.32,7.58,3.58,15.16,9.91,1.08,0.0,9.0,1.8,1.86,18.38,1.76,,0.21,102.81,,7.29,,
2021-09-02 17:00:00,2021-09-02 18:00:00,28.61,36.72,7.18,3.11,14.08,8.41,0.52,0.01,11.0,1.53,2.15,17.4,1.65,,0.24,88.34,,7.14,,
2021-09-02 18:00:00,2021-09-02 19:00:00,35.0,50.87,6.98,4.2,14.86,10.11,0.48,0.0,9.25,3.25,0.3,22.77,,,0.33,81.6,,9.48,,
2021-09-02 19:00:00,2021-09-02 20:00:00,25.66,35.95,7.04,4.09,14.84,9.76,0.17,0.03,9.25,2.44,0.47,18.82,,,0.46,120.86,,8.44,,
2021-09-02 20:00:00,2021-09-02 21:00:00,12.34,18.3,7.21,5.11,16.12,10.55,0.07,0.02,8.25,3.4,0.76,21.9,,,0.4,137.81,,5.0,,
2021-09-02 21:00:00,2021-09-02 22:00:00,10.11,13.65,7.22,5.99,17.03,9.61,0.65,0.01,4.75,3.71,1.32,19.93,,,0.28,110.37,,4.95,,
2021-09-02 22:00:00,2021-09-02 23:00:00,12.09,14.92,6.94,3.14,13.73,6.86,0.64,0.0,10.75,3.3,4.27,20.86,2.25,,0.49,94.51,,5.32,,
2021-09-02 23:00:00,2021-09-03 00:00:00,12.51,16.63,6.43,3.29,13.12,6.64,1.43,0.0,22.33,2.42,2.46,19.61,1.02,,0.18,63.53,,6.16,,
2021-09-03 00:00:00,2021-09-03 01:00:00,12.09,16.05,7.46,5.81,17.2,11.51,5.51,0.0,22.0,2.53,1.6,24.52,1.78,,0.37,115.66,,5.26,,
2021-09-03 01:00:00,2021-09-03 02:00:00,10.84,16.25,7.45,8.87,20.25,16.08,7.45,0.0,30.5,1.22,0.76,18.06,0.03,,0.3,141.87,,4.09,,
2021-09-03 02:00:00,2021-09-03 03:00:00,8.09,11.56,7.27,11.05,22.16,19.05,9.42,0.0,17.0,0.62,0.37,6.94,,,0.26,133.56,,3.34,,
2021-09-03 03:00:00,2021-09-03 04:00:00,7.77,11.92,6.92,5.13,15.71,12.13,5.04,0.0,20.25,0.55,0.06,4.67,,,0.2,133.4,,3.78,,
2021-09-03 04:00:00,2021-09-03 05:00:00,7.62,10.27,8.63,6.36,19.55,14.47,4.86,0.0,10.5,0.26,0.46,3.55,,,0.2,125.63,,4.27,,
2021-09-03 05:00:00,2021-09-03 06:00:00,7.46,10.8,7.88,5.01,17.04,10.62,1.04,0.0,8.75,0.58,0.34,4.31,0.73,,0.19,127.35,,2.23,,
2021-09-03 06:00:00,2021-09-03 07:00:00,7.14,10.15,7.16,4.72,15.66,9.51,5.25,0.0,15.5,0.93,0.4,5.8,0.95,,0.16,137.2,,3.0,,
2021-09-03 07:00:00,2021-09-03 08:00:00,8.62,16.69,8.35,4.95,17.71,10.54,6.05,0.0,11.5,1.27,0.58,5.93,1.71,,0.13,219.77,,3.43,,
2021-09-03 08:00:00,2021-09-03 09:00:00,7.02,14.21,8.23,4.97,17.55,10.66,6.23,0.01,16.5,1.2,0.49,4.97,1.36,,0.1,141.62,,4.26,,
2021-09-03 09:00:00,2021-09-03 10:00:00,7.47,16.28,9.43,8.53,22.94,16.17,2.15,0.0,13.0,0.87,0.42,3.65,,,0.28,49.65,,2.45,,
2021-09-03 10:00:00,2021-09-03 11:00:00,11.94,19.41,8.8,10.69,24.15,20.46,1.64,0.01,19.5,1.02,0.67,7.81,,,0.19,96.73,,3.64,,
2021-09-03 11:00:00,2021-09-03 12:00:00,10.69,18.73,8.1,8.4,20.78,17.5,0.28,0.0,21.5,0.84,0.14,13.77,,,0.42,163.78,,4.14,,
2021-09-03 12:00:00,2021-09-03 13:00:00,10.61,16.73,7.42,5.6,16.93,13.28,5.81,0.0,26.25,0.8,0.86,13.14,,,0.18,102.6,,3.26,,
2021-09-03 13:00:00,2021-09-03 14:00:00,13.56,20.41,7.04,5.08,15.83,12.46,8.65,0.0,25.5,1.04,0.84,16.11,1.0,,0.31,116.7,,3.27,,
2021-09-03 14:00:00,2021-09-03 15:00:00,11.66,16.28,7.65,7.12,18.8,14.36,8.59,0.0,20.25,4.04,0.69,19.07,0.7,,0.36,57.08,,4.41,,
2021-09-03 15:00:00,2021-09-03 16:00:00,9.3,13.04,7.37,5.77,17.03,12.97,5.93,0.0,25.75,3.97,1.25,30.84,1.2,,0.36,90.97,,5.67,,
2021-09-03 16:00:00,2021-09-03 17:00:00,16.8,24.78,7.43,7.08,18.44,15.29,7.14,0.01,24.25,6.54,3.14,40.96,0.94,,0.37,52.84,,11.98,,
2021-09-03 17:00:00,2021-09-03 18:00:00,20.07,28.58,7.43,9.54,20.89,17.84,10.84,0.09,21.25,7.73,0.14,36.11,,,0.21,44.54,,9.75,,
2021-09-03 18:00:00,2021-09-03 19:00:00,12.88,19.97,7.48,11.68,23.11,18.54,2.16,0.12,28.5,9.82,0.16,40.68,,,0.19,48.5,,10.02,,
2021-09-03 19:00:00,2021-09-03 20:00:00,9.82,16.72,7.17,11.71,22.66,17.37,3.38,0.14,24.5,12.02,0.33,64.82,,,0.19,63.31,,14.66,,
2021-09-03 20:00:00,2021-09-03 21:00:00,10.29,15.85,10.56,11.57,27.7,18.96,1.69,0.12,9.0,13.75,4.6,53.87,2.87,,0.19,62.67,,18.18,,
2021-09-03 21:00:00,2021-09-03 22:00:00,7.63,11.8,10.56,9.91,26.05,17.57,5.55,0.01,10.25,6.06,5.0,24.67,6.29,,0.19,58.12,,13.92,,
2021-09-03 22:00:00,2021-09-03 23:00:00,5.5,8.52,7.35,7.67,18.89,11.94,6.66,0.0,9.75,9.41,1.97,10.49,4.47,,0.19,48.11,,9.37,,
2021-09-03 23:00:00,2021-09-04 00:00:00,5.14,8.61,7.31,7.55,18.72,11.67,6.25,0.0,12.67,33.99,1.63,17.02,3.24,,0.19,50.87,,8.05,,
2021-09-04 00:00:00,2021-09-04 01:00:00,7.3,12.33,9.26,7.99,22.14,15.67,0.98,0.0,13.75,34.45,0.86,17.89,0.04,,0.19,61.03,,9.62,,
2021-09-04 01:00:00,2021-09-04 02:00:00,7.61,10.38,7.23,8.82,19.87,13.55,0.49,0.01,20.0,70.6,0.29,18.55,,,0.19,69.64,,9.5,,
2021-09-04 02:00:00,2021-09-04 03:00:00,6.83,9.91,7.15,7.91,18.84,12.74,0.12,0.01,38.25,15.39,0.45,11.91,,,0.19,61.96,,3.93,,
2021-09-04 03:00:00,2021-09-04 04:00:00,7.88,10.93,7.13,5.23,16.13,9.62,0.11,0.0,16.0,18.14,0.23,11.99,,,0.19,60.03,,6.07,,
2021-09-04 04:00:00,2021-09-04 05:00:00,7.53,10.48,8.28,5.33,17.99,10.07,,0.0,12.75,3.17,0.65,5.88,0.59,,0.19,41.16,,4.06,,
2021-09-04 05:00:00,2021-09-04 06:00:00,9.27,17.22,10.54,6.49,22.6,13.21,0.07,0.0,11.0,1.72,0.35,5.2,1.1,,0.19,36.32,,3.14,,
2021-09-04 06:00:00,2021-09-04 07:00:00,10.31,16.39,7.45,6.88,18.26,9.63,1.35,0.0,18.0,1.48,0.66,3.95,1.52,,0.19,17.77,,2.83,,
2021-09-04 07:00:00,2021-09-04 08:00:00,6.22,8.71,8.21,6.18,18.72,10.62,1.18,0.01,10.5,1.73,0.38,5.75,0.25,,0.19,27.98,,2.31,,
2021-09-04 08:00:00,2021-09-04 09:00:00,4.31,7.8,8.44,7.52,20.41,11.95,2.07,0.03,15.25,2.76,0.39,9.26,,,0.19,28.29,,5.94,,
2021-09-04 09:00:00,2021-09-04 10:00:00,4.79,7.24,12.41,10.44,29.41,18.29,1.76,0.02,16.75,2.52,1.11,7.88,,,0.19,22.47,,6.01,,
2021-09-04 10:00:00,2021-09-04 11:00:00,3.9,6.53,8.91,7.38,21.0,12.39,1.83,0.07,27.5,4.17,0.33,8.15,,,0.19,25.67,,3.79,,
2021-09-04 11:00:00,2021-09-04 12:00:00,7.25,8.47,8.78,5.72,19.14,9.81,1.28,0.01,15.75,15.92,0.78,12.48,,,0.2,50.61,,6.76,,
2021-09-04 12:00:00,2021-09-04 13:00:00,10.41,16.29,8.68,5.43,18.7,9.97,2.48,0.0,20.75,2.91,2.11,15.83,1.82,,0.26,69.5,,7.05,,
2021-09-04 13:00:00,2021-09-04 14:00:00,11.25,19.11,7.81,5.56,17.49,9.63,2.34,0.0,23.25,2.44,2.04,20.76,0.69,,0.22,69.8,,7.26,,
2021-09-04 14:00:00,2021-09-04 15:00:00,10.68,14.75,7.96,5.88,18.05,10.6,1.93,0.21,20.5,2.03,1.66,18.04,0.97,,0.25,53.67,,6.05,,
2021-09-04 15:00:00,2021-09-04 16:00:00,25.55,32.87,7.91,7.29,19.37,12.97,1.01,0.26,15.25,10.98,0.33,49.33,0.03,,0.22,50.42,,11.78,,
2021-09-04 16:00:00,2021-09-04 17:00:00,37.81,48.91,7.63,10.53,22.2,15.84,0.95,0.1,17.5,4.62,0.17,38.74,,,0.46,54.31,,8.24,,
2021-09-04 17:00:00,2021-09-04 18:00:00,11.26,15.17,8.08,18.84,31.2,21.85,0.94,0.2,17.0,8.19,0.3,38.62,,,0.22,80.71,,8.66,,
2021-09-04 18:00:00,2021-09-04 19:00:00,9.88,14.81,7.56,11.72,23.27,14.9,1.71,0.35,14.0,12.75,0.24,47.73,,,0.19,116.6,,12.08,,
2021-09-04 19:00:00,2021-09-04 20:00:00,15.79,25.16,7.42,8.06,19.4,11.85,1.69,0.46,9.75,12.94,5.23,54.04,2.62,,0.35,123.92,,13.47,,
2021-09-04 20:00:00,2021-09-04 21:00:00,14.5,21.9,7.92,8.49,20.59,13.18,2.22,0.74,10.75,20.44,3.95,62.35,2.72,,0.19,131.26,,16.12,,
2021-09-04 21:00:00,2021-09-04 22:00:00,8.45,11.61,12.59,12.62,31.84,19.97,3.14,0.25,9.25,12.29,8.65,56.44,5.65,,0.19,131.17,,17.63,,
2021-09-04 22:00:00,2021-09-04 23:00:00,6.81,10.66,10.1,10.13,25.56,15.74,3.18,0.3,8.0,6.9,3.93,22.89,1.55,,0.19,119.35,,4.14,,
2021-09-04 23:00:00,2021-09-05 00:00:00,6.31,14.53,9.15,8.1,22.09,13.6,4.63,0.21,5.67,1.31,0.36,1.4,0.16,,0.21,117.54,,2.19,,
2021-09-05 00:00:00,2021-09-05 01:00:00,8.39,11.76,10.6,9.92,26.11,16.47,2.26,0.36,6.5,10.57,0.66,24.61,0.15,,0.19,125.98,,7.28,,
2021-09-05 01:00:00,2021-09-05 02:00:00,8.25,13.71,8.65,11.77,24.99,15.66,1.93,0.28,10.75,7.46,0.67,31.02,,,0.19,137.31,,11.53,,
2021-09-05 02:00:00,2021-09-05 03:00:00,7.74,15.17,9.63,9.15,23.88,14.39,0.69,0.12,3.5,30.35,1.45,17.28,0.77,,0.19,130.09,,9.54,,
2021-09-05 03:00:00,2021-09-05 04:00:00,7.71,11.47,7.35,5.22,16.45,8.23,3.54,0.07,5.25,17.86,2.41,18.13,3.5,,0.19,129.96,,11.19,,
2021-09-05 04:00:00,2021-09-05 05:00:00,8.25,12.48,9.26,5.71,19.88,10.75,3.57,0.02,4.25,15.04,1.99,13.84,3.45,,0.2,120.58,,7.18,,
2021-09-05 05:00:00,2021-09-05 06:00:00,7.28,10.5,10.07,5.68,21.07,11.4,3.61,0.02,4.75,17.6,1.33,10.78,1.73,,0.19,116.49,,4.91,,
2021-09-05 06:00:00,2021-09-05 07:00:00,7.93,11.82,12.8,7.4,26.96,17.12,2.4,0.1,7.25,51.48,0.96,21.93,2.2,,0.19,128.19,,10.2,,
2021-09-05 07:00:00,2021-09-05 08:00:00,8.04,12.24,10.79,10.08,26.56,17.29,3.41,0.26,7.25,36.35,0.22,17.12,,,0.19,133.49,,7.75,,
2021-09-05 08:00:00,2021-09-05 09:00:00,6.39,10.51,12.27,15.37,34.11,22.71,3.19,0.49,9.25,29.17,0.2,13.51,,,0.19,133.28,,6.82,,
2021-09-05 09:00:00,2021-09-05 10:00:00,4.49,6.92,10.89,10.81,26.07,15.3,0.6,0.31,10.33,21.52,0.27,8.87,,,0.18,155.17,,6.31,,
2021-09-05 10:00:00,2021-09-05 11:00:00,8.48,13.97,9.16,8.34,22.34,13.16,1.04,0.3,9.0,11.93,1.42,12.31,0.74,,0.2,128.73,,5.95,,
2021-09-05 11:00:00,2021-09-05 12:00:00,9.62,14.49,7.52,7.29,18.77,10.89,1.75,0.05,10.5,10.48,1.44,14.07,0.91,,0.21,56.19,,7.75,,
2021-09-05 12:00:00,2021-09-05 13:00:00,11.52,17.9,7.18,5.49,16.47,10.08,2.67,0.02,10.75,5.04,1.18,13.56,1.02,,0.64,55.64,,4.42,,
2021-09-05 13:00:00,2021-09-05 14:00:00,13.65,17.65,7.08,4.3,15.12,9.86,2.48,0.1,11.0,4.19,3.47,16.29,0.97,,0.67,51.09,,3.67,,
2021-09-05 14:00:00,2021-09-05 15:00:00,11.75,14.68,7.24,4.67,15.73,10.49,2.23,0.06,8.25,8.9,0.66,17.99,,,0.72,43.05,,5.76,,
2021-09-05 15:00:00,2021-09-05 16:00:00,12.07,16.4,6.99,6.1,16.77,9.65,1.84,0.05,7.75,6.69,0.17,17.34,,,0.68,58.38,,6.44,,
2021-09-05 16:00:00,2021-09-05 17:00:00,13.1,15.46,6.79,8.31,18.69,10.26,1.67,0.09,7.25,6.04,0.09,20.65,,,0.52,58.54,,6.92,,
2021-09-05 17:00:00,2021-09-05 18:00:00,14.71,18.8,7.08,3.99,14.81,7.05,1.18,0.18,7.0,8.35,1.29,33.61,0.73,,0.41,44.39,,10.87,,
2021-09-05 18:00:00,2021-09-05 19:00:00,14.96,19.58,6.86,3.65,14.14,6.17,2.03,0.73,5.0,8.82,3.92,25.31,1.88,,0.23,39.05,,9.49,,
2021-09-05 19:00:00,2021-09-05 20:00:00,16.46,25.63,7.26,4.2,15.29,7.43,2.18,0.45,3.5,15.08,3.15,31.71,0.9,,0.19,57.54,,12.3,,
2021-09-05 20:00:00,2021-09-05 21:00:00,14.53,21.35,7.1,4.22,15.07,7.2,2.48,0.15,4.0,13.79,6.97,44.33,3.26,,0.19,58.01,,14.8,,
2021-09-05 21:00:00,2021-09-05 22:00:00,15.62,21.95,8.21,4.64,17.2,8.98,2.97,0.41,8.25,10.6,2.17,51.42,1.01,,0.19,54.86,,17.71,,
2021-09-05 22:00:00,2021-09-05 23:00:00,14.16,22.64,10.38,4.63,20.5,11.54,4.1,0.43,4.25,11.82,0.46,40.96,,,0.19,43.15,,20.25,,
2021-09-05 23:00:00,2021-09-06 00:00:00,9.5,14.21,7.63,2.68,8.78,2.07,9.41,0.27,5.67,11.18,0.28,26.43,,,0.19,44.53,,17.03,,
2021-09-06 00:00:00,2021-09-06 01:00:00,6.46,9.66,6.91,2.65,13.21,4.33,2.51,0.15,9.75,29.4,0.29,20.57,,,0.19,60.41,,10.07,,
2021-09-06 01:00:00,2021-09-06 02:00:00,8.46,12.19,7.54,1.31,12.84,3.41,4.44,0.11,3.5,27.71,2.09,20.19,2.55,,0.19,60.92,,9.22,,
2021-09-06 02:00:00,2021-09-06 03:00:00,10.43,14.35,9.52,1.39,15.95,5.7,6.7,0.06,4.0,12.37,2.13,14.0,3.39,,0.19,57.2,,8.3,,
2021-09-06 03:00:00,2021-09-06 04:00:00,10.42,13.91,10.02,2.23,17.54,7.57,9.25,0.09,3.5,10.81,2.3,11.1,6.02,,0.19,56.14,,10.1,,
2021-09-06 04:00:00,2021-09-06 05:00:00,10.86,15.54,9.42,1.87,16.26,6.82,12.16,0.14,6.75,10.71,1.47,13.83,2.84,,0.19,40.67,,6.38,,
2021-09-06 05:00:00,2021-09-06 06:00:00,12.34,18.59,10.78,2.13,18.6,6.03,16.14,0.12,11.5,21.03,0.28,12.46,,,0.19,42.38,,8.05,,
2021-09-06 06:00:00,2021-09-06 07:00:00,11.06,18.68,7.94,2.67,14.8,6.32,2.14,0.18,10.0,14.91,0.13,8.12,,,0.19,55.05,,8.78,,
2021-09-06 07:00:00,2021-09-06 08:00:00,10.44,17.46,7.27,3.34,14.45,5.73,3.29,0.11,7.75,20.05,0.14,11.89,,,0.19,60.03,,6.33,,
2021-09-06 08:00:00,2021-09-06 09:00:00,5.46,8.39,7.29,2.56,13.7,4.79,2.53,0.02,5.5,2.87,0.05,5.33,,,0.2,61.25,,2.74,,
2021-09-06 09:00:00,2021-09-06 10:00:00,4.4,7.96,7.18,1.83,12.8,3.98,3.26,0.02,8.0,3.42,0.08,3.19,0.86,,0.19,78.12,,1.77,,
2021-09-06 10:00:00,2021-09-06 11:00:00,8.24,20.03,6.9,2.12,12.66,4.17,3.65,0.01,8.75,9.5,0.36,7.52,2.66,,0.18,48.73,,3.98,,
2021-09-06 11:00:00,2021-09-06 12:00:00,9.99,16.11,6.88,2.17,12.68,4.18,2.24,0.02,10.5,4.08,1.34,11.63,3.18,,0.28,49.09,,6.03,,
2021-09-06 12:00:00,2021-09-06 13:00:00,9.37,12.34,6.69,8.84,19.06,8.99,4.31,0.14,11.25,4.05,1.06,17.26,1.05,,0.24,69.27,,5.97,,
2021-09-06 13:00:00,2021-09-06 14:00:00,7.3,10.44,6.71,6.54,16.79,7.4,5.67,0.09,9.0,5.11,1.24,19.37,0.52,,0.74,69.11,,5.16,,
2021-09-06 14:00:00,2021-09-06 15:00:00,6.01,8.53,6.68,4.23,14.43,5.43,2.04,0.03,8.0,0.77,1.85,0.34,0.22,,0.64,39.34,,0.48,,
2021-09-06 15:00:00,2021-09-06 16:00:00,6.63,11.58,6.58,3.62,13.67,4.85,1.35,0.01,8.5,3.04,0.36,10.82,0.09,,1.05,55.8,,2.54,,
2021-09-06 16:00:00,2021-09-06 17:00:00,9.2,14.18,7.8,10.03,21.95,4.22,0.99,0.1,7.25,3.8,0.33,17.54,0.02,,0.52,40.08,,4.15,,
2021-09-06 17:00:00,2021-09-06 18:00:00,13.32,18.68,7.99,11.96,24.18,3.9,0.37,0.04,7.25,4.73,1.49,19.39,1.23,,0.44,41.69,,5.28,,
2021-09-06 18:00:00,2021-09-06 19:00:00,9.69,12.91,7.61,7.19,18.81,2.0,4.94,0.26,6.5,5.62,2.42,24.3,1.14,,0.44,43.27,,6.24,,
2021-09-06 19:00:00,2021-09-06 20:00:00,12.12,17.09,7.85,7.1,19.09,2.41,4.59,0.76,5.0,32.21,12.59,45.88,1.92,,0.21,62.64,,7.78,,
2021-09-06 20:00:00,2021-09-06 21:00:00,14.0,24.27,7.97,6.0,18.18,1.54,6.92,0.43,3.25,16.52,3.36,48.23,0.05,,0.19,60.43,,11.71,,
2021-09-06 21:00:00,2021-09-06 22:00:00,9.81,12.19,6.92,5.43,16.0,3.4,1.29,0.43,4.75,12.55,3.46,40.26,,,0.2,52.51,,10.13,,
2021-09-06 22:00:00,2021-09-06 23:00:00,8.35,10.48,6.62,4.51,14.63,6.79,1.58,0.72,7.25,11.28,0.64,33.03,,,0.19,48.24,,10.87,,
2021-09-06 23:00:00,2021-09-07 00:00:00,8.78,11.54,6.86,4.48,14.95,4.58,0.89,0.43,4.67,12.41,0.51,29.54,,,0.2,46.92,,10.5,,
2021-09-07 00:00:00,2021-09-07 01:00:00,8.82,11.38,5.39,1.1,12.41,4.72,2.33,0.23,6.0,7.32,1.26,15.8,0.81,,0.19,69.83,,5.87,,
2021-09-07 01:00:00,2021-09-07 02:00:00,8.16,12.06,5.43,2.56,15.28,6.69,2.81,0.11,5.75,3.98,1.91,16.86,1.83,,0.19,69.32,,6.23,,
2021-09-07 02:00:00,2021-09-07 03:00:00,7.35,11.23,5.47,1.48,13.29,5.78,2.91,0.06,6.0,4.38,5.29,28.4,9.53,,0.19,67.25,,14.46,,
2021-09-07 03:00:00,2021-09-07 04:00:00,5.41,7.32,5.38,1.27,12.69,5.79,1.17,0.04,9.75,1.54,1.51,11.74,0.99,,0.19,61.51,,6.44,,
2021-09-07 04:00:00,2021-09-07 05:00:00,4.65,6.09,5.57,3.75,17.8,2.67,3.63,0.04,7.25,2.61,0.04,7.58,,,0.19,61.29,,5.04,,
2021-09-07 05:00:00,2021-09-07 06:00:00,4.54,6.3,6.18,5.02,21.38,3.36,2.5,0.2,8.75,2.52,0.38,5.65,,,0.19,46.96,,7.25,,
2021-09-07 06:00:00,2021-09-07 07:00:00,4.62,6.83,7.68,3.82,21.95,5.33,0.8,0.09,15.0,1.99,0.92,6.18,,,0.19,50.46,,4.14,,
2021-09-07 07:00:00,2021-09-07 08:00:00,6.85,10.57,6.92,2.14,17.32,2.46,0.16,0.21,3.0,25.24,0.48,13.05,1.37,,0.2,62.49,,7.52,,
2021-09-07 08:00:00,2021-09-07 09:00:00,8.25,14.85,5.63,1.57,13.75,1.57,0.29,0.22,5.75,11.53,2.15,17.05,2.41,,0.19,62.27,,7.16,,
2021-09-07 09:00:00,2021-09-07 10:00:00,8.79,14.55,6.31,1.91,15.69,1.66,2.62,0.03,4.25,13.61,1.77,13.89,0.45,,0.15,51.73,,6.11,,
2021-09-07 10:00:00,2021-09-07 11:00:00,6.01,9.54,6.39,1.67,15.38,1.13,3.73,0.07,6.0,34.19,3.81,16.77,8.02,,0.2,47.83,,10.86,,
2021-09-07 11:00:00,2021-09-07 12:00:00,6.92,10.31,6.07,2.22,15.84,2.41,5.86,0.1,8.0,25.48,0.38,28.65,0.14,,0.19,50.95,,10.92,,
2021-09-07 12:00:00,2021-09-07 13:00:00,5.04,8.51,5.9,5.31,21.42,8.35,0.54,0.09,9.75,61.32,0.28,35.27,,,0.22,116.88,,10.21,,
2021-09-07 13:00:00,2021-09-07 14:00:00,6.0,9.95,7.02,5.82,24.53,8.42,0.45,0.09,11.25,10.15,0.11,28.9,,,0.19,129.12,,8.55,,
2021-09-07 14:00:00,2021-09-07 15:00:00,6.27,9.33,7.54,5.3,24.53,7.02,0.18,0.04,11.0,6.03,0.27,22.41,,,0.19,124.38,,10.96,,
2021-09-07 15:00:00,2021-09-07 16:00:00,9.03,13.02,5.88,4.38,19.6,4.81,5.1,0.47,8.5,8.5,2.63,37.98,1.57,,0.19,120.85,,12.52,,
2021-09-07 16:00:00,2021-09-07 17:00:00,11.01,15.15,5.85,3.58,18.0,4.57,6.38,0.07,9.25,7.31,3.71,32.65,3.0,,0.22,119.97,,11.5,,
2021-09-07 17:00:00,2021-09-07 18:00:00,15.33,20.44,5.68,3.93,18.36,4.48,6.62,0.04,10.75,6.4,5.43,29.37,4.65,,0.37,106.13,,10.97,,
2021-09-07 18:00:00,2021-09-07 19:00:00,14.42,21.0,5.54,4.14,18.5,5.86,4.34,0.58,8.75,7.86,1.84,37.3,1.02,,0.23,108.25,,11.98,,
2021-09-07 19:00:00,2021-09-07 20:00:00,10.85,21.13,6.03,5.07,21.2,6.04,8.86,0.85,8.0,23.81,1.05,61.65,,,0.2,121.63,,17.23,,
2021-09-07 20:00:00,2021-09-07 21:00:00,7.23,9.75,5.88,6.45,23.55,6.18,8.25,0.9,8.75,13.83,0.84,44.48,,,0.2,123.7,,19.59,,
2021-09-07 21:00:00,2021-09-07 22:00:00,6.68,9.84,5.64,7.58,25.26,5.65,3.99,0.41,5.75,11.27,0.79,65.42,,,0.28,121.92,,21.78,,
2021-09-07 22:00:00,2021-09-07 23:00:00,7.82,11.78,5.75,5.28,21.07,3.41,3.4,0.2,5.5,12.78,2.59,58.05,2.48,,0.2,109.85,,13.46,,
2021-09-07 23:00:00,2021-09-08 00:00:00,7.25,10.54,5.91,6.14,23.02,3.0,4.96,0.25,4.67,11.56,7.09,51.1,6.07,,0.19,111.37,,13.72,,
2021-09-08 00:00:00,2021-09-08 01:00:00,5.69,8.44,5.58,4.87,19.95,13.23,2.29,0.05,10.75,9.02,5.14,47.71,6.01,,0.19,123.76,,15.71,,
2021-09-08 01:00:00,2021-09-08 02:00:00,4.93,8.62,5.31,4.02,17.82,11.53,2.25,0.0,10.75,3.02,3.24,33.64,3.17,,0.19,127.18,,7.9,,
2021-09-08 02:00:00,2021-09-08 03:00:00,5.67,9.34,6.34,15.67,41.99,29.95,2.99,0.04,9.75,2.15,0.81,16.56,0.07,,0.19,122.45,,7.16,,
2021-09-08 03:00:00,2021-09-08 04:00:00,4.56,7.11,5.63,15.89,41.1,28.79,0.56,0.05,7.5,9.24,0.26,17.67,,,0.19,122.2,,6.65,,
2021-09-08 04:00:00,2021-09-08 05:00:00,4.15,5.52,6.02,8.04,26.87,18.46,0.01,0.11,9.25,26.19,0.08,22.69,,,0.19,107.98,,5.86,,
2021-09-08 05:00:00,2021-09-08 06:00:00,4.57,6.6,7.3,6.33,26.03,17.21,,0.06,7.25,26.93,0.06,19.26,,,0.19,108.27,,7.34,,
2021-09-08 06:00:00,2021-09-08 07:00:00,5.54,8.28,6.2,5.13,21.66,12.53,2.21,0.01,7.5,24.28,1.54,15.66,1.79,,0.21,104.11,,5.72,,
2021-09-08 07:00:00,2021-09-08 08:00:00,5.25,8.94,6.56,4.43,20.99,12.34,2.78,0.01,9.25,2.21,0.27,3.83,1.18,,0.16,121.78,,2.2,,
2021-09-08 08:00:00,2021-09-08 09:00:00,5.82,12.03,6.67,3.91,20.21,11.62,2.8,0.01,10.5,2.4,0.7,4.84,0.9,,0.19,61.71,,2.38,,
2021-09-08 09:00:00,2021-09-08 10:00:00,13.49,22.37,5.78,3.58,17.89,10.58,1.06,0.11,12.75,2.53,0.87,9.55,0.54,,0.23,47.64,,3.65,,
2021-09-08 10:00:00,2021-09-08 11:00:00,11.12,16.86,5.87,3.14,17.2,11.22,2.21,0.08,10.0,3.36,0.23,15.05,,,0.35,50.39,,6.29,,
2021-09-08 11:00:00,2021-09-08 12:00:00,5.53,9.4,5.58,3.3,16.97,11.18,1.79,0.19,9.25,3.44,0.42,17.98,,,0.58,79.32,,6.33,,
2021-09-08 12:00:00,2021-09-08 13:00:00,4.98,6.73,5.97,3.41,17.92,12.1,0.18,0.1,9.0,3.86,0.31,20.97,,,0.17,164.73,,5.68,,
2021-09-08 13:00:00,2021-09-08 14:00:00,6.99,9.77,5.83,2.71,16.3,9.95,0.04,0.07,7.25,2.43,0.62,17.09,0.31,,0.25,244.29,,5.63,,
